oc_id,tax_id,l1,l2,l3
1764,10760,Viruses,dsDNA,
1765,836,Bacteria,Gram-Negative,Other
1766,9665,Eukaryotes,Mammalia,Other
1767,126157,Bacteria,Gram-Positive,Bacillus
1768,72714,Eukaryotes,Other,
1769,306902,Fungi,Ascomycota,Saccharomycetales
1770,5520,Fungi,Ascomycota,Sordariomycetes
1771,103915,Viruses,ssRNA,
1772,44742,Bacteria,Gram-Negative,Other
1773,765953,Bacteria,Other,
1774,37936,Fungi,Ascomycota,Eurotiomycetes
1775,1382,Bacteria,Gram-Positive,Other
1776,293939,Fungi,Ascomycota,Eurotiomycetes
1777,243922,Bacteria,Gram-Negative,Acinetobacter
1778,88776,Viruses,ssRNA,ssRNA negative-strand viruses
1779,63136,Eukaryotes,Other,
1780,36090,Eukaryotes,Nematoda,Other
1781,85823,Eukaryotes,Arthropoda,Other
1782,61605,Eukaryotes,Other,
1783,103920,Viruses,dsDNA,
1784,11135,Viruses,ssRNA,ssRNA positive-strand viruses
1785,5098,Fungi,Ascomycota,Eurotiomycetes
1786,738,Bacteria,Gram-Negative,Haemophilus
1787,40216,Bacteria,Gram-Negative,Acinetobacter
1788,546273,Bacteria,Gram-Positive,Other
1789,47715,Bacteria,Gram-Positive,Lactobacillus
1790,75750,Fungi,Ascomycota,Eurotiomycetes
1791,2856,Eukaryotes,Other,
1792,162145,Viruses,ssRNA,ssRNA negative-strand viruses
1793,356114,Viruses,ssRNA,
1794,194,Bacteria,Gram-Negative,Other
1795,4013,Eukaryotes,Viridiplantae,Other
1796,5068,Fungi,Ascomycota,Eurotiomycetes
1797,119497,Eukaryotes,Other,
1798,873533,Bacteria,Gram-Negative,Prevotella
1799,7648,Eukaryotes,Echinodermata,
1800,1890,Bacteria,Gram-Positive,Streptomyces
1801,559292,Fungi,Ascomycota,Saccharomycetales
1802,244319,Bacteria,Gram-Negative,Escherichia
1803,383603,Viruses,ssRNA,
1804,545651,Fungi,Ascomycota,Sordariomycetes
1805,328812,Bacteria,Gram-Negative,Other
1806,1867,Bacteria,Gram-Positive,Other
1807,13373,Bacteria,Gram-Negative,Other
1808,67081,Bacteria,Gram-Positive,Mycobacterium
1809,192953,Bacteria,Gram-Negative,Salmonella
1810,399978,Eukaryotes,Arthropoda,Other
1811,400667,Bacteria,Gram-Negative,Acinetobacter
1812,351713,Eukaryotes,Kinetoplastida,Other
1813,100816,Fungi,Ascomycota,Sordariomycetes
1814,7602,Eukaryotes,Echinodermata,
1815,498742,Bacteria,Gram-Negative,Other
1816,480024,Viruses,ssRNA,
1817,378809,Viruses,ssRNA,
1818,185431,Eukaryotes,Kinetoplastida,Trypanosoma
1819,36420,Viruses,ssRNA,
1820,271217,Eukaryotes,Arthropoda,Lepidoptera
1821,8015,Eukaryotes,Teleostei,Euteleosteomorpha
1822,411476,Bacteria,Gram-Negative,Bacteroides
1823,195581,Eukaryotes,Other,
1824,34613,Eukaryotes,Arthropoda,Other
1825,331636,Bacteria,Gram-Negative,Other
1826,33032,Bacteria,Gram-Positive,Other
1827,464623,Viruses,ssRNA,
1828,83557,Bacteria,Other,
1829,132249,Bacteria,Gram-Positive,Other
1830,1750,Bacteria,Gram-Positive,Other
1831,160,Bacteria,Gram-Negative,Other
1832,435591,Bacteria,Gram-Negative,Other
1833,91928,Fungi,Ascomycota,Eurotiomycetes
1834,668369,Bacteria,Gram-Negative,Escherichia
1835,5860,Eukaryotes,Apicomplexa,Plasmodium
1836,461831,Viruses,ssRNA,
1837,654,Bacteria,Gram-Negative,Aeromonas
1838,294748,Fungi,Ascomycota,Saccharomycetales
1839,1328,Bacteria,Gram-Positive,Streptococcus
1840,10933,Viruses,dsRNA,
1841,31647,Viruses,ssRNA,ssRNA positive-strand viruses
1842,305719,Bacteria,Gram-Negative,Prevotella
1843,5637,Fungi,Other,
1844,505575,Viruses,ssRNA,
1845,322095,Bacteria,Gram-Negative,Other
1846,90105,Bacteria,Gram-Negative,Salmonella
1847,58097,Bacteria,Gram-Negative,Salmonella
1848,1682,Bacteria,Gram-Positive,Other
1849,49817,Eukaryotes,Viridiplantae,Other
1850,85506,Viruses,ssRNA,
1851,645462,Bacteria,Gram-Positive,Clostridium
1852,182082,Bacteria,Gram-Negative,Other
1853,45611,Bacteria,Gram-Negative,Other
1854,1338,Bacteria,Gram-Positive,Streptococcus
1855,11599,Viruses,ssRNA,
1856,265872,Viruses,dsDNA,
1857,2190,Archaea,,
1858,28114,Bacteria,Gram-Negative,Other
1859,29391,Bacteria,Gram-Positive,Other
1860,67828,Bacteria,Gram-Negative,Other
1861,9925,Eukaryotes,Mammalia,Cetartiodactyla
1862,150056,Bacteria,Gram-Positive,Staphylococcus
1863,2102,Bacteria,Gram-Positive,Other
1864,43675,Bacteria,Gram-Positive,Other
1865,294381,Eukaryotes,Amoebozoa,
1866,5095,Fungi,Ascomycota,Eurotiomycetes
1867,431275,Eukaryotes,Mollusca,
1868,47770,Bacteria,Gram-Positive,Lactobacillus
1869,29361,Bacteria,Gram-Positive,Clostridium
1870,33196,Fungi,Ascomycota,Leotiomycetes
1871,440390,Viruses,ssRNA,ssRNA negative-strand viruses
1872,28128,Bacteria,Gram-Negative,Prevotella
1873,648213,Viruses,ssRNA,ssRNA negative-strand viruses
1874,9713,Eukaryotes,Mammalia,Other
1875,556330,Bacteria,Gram-Negative,Acinetobacter
1876,214092,Bacteria,Gram-Negative,Yersinia
1877,5477,Fungi,Ascomycota,Saccharomycetales
1878,4564,Eukaryotes,Viridiplantae,Other
1879,901,Bacteria,Gram-Negative,Other
1880,2985,Eukaryotes,Other,
1881,61646,Bacteria,Gram-Negative,Enterobacter
1882,147273,Eukaryotes,Viridiplantae,Other
1883,295242,Eukaryotes,Other,
1884,99174,Eukaryotes,Apicomplexa,Other
1885,246197,Bacteria,Gram-Negative,Other
1886,71237,Bacteria,Gram-Positive,Staphylococcus
1887,838,Bacteria,Gram-Negative,Prevotella
1888,41986,Bacteria,Gram-Positive,Other
1889,315491,Eukaryotes,Echinodermata,
1890,29465,Bacteria,Gram-Positive,Other
1891,504904,Viruses,ssRNA,ssRNA negative-strand viruses
1892,403321,Viruses,ssRNA,
1893,46506,Bacteria,Gram-Negative,Bacteroides
1894,478864,Eukaryotes,Apicomplexa,Plasmodium
1895,105751,Bacteria,Gram-Negative,Aeromonas
1896,10928,Viruses,dsRNA,
1897,11711,Viruses,retro-transcribing,
1898,488235,Viruses,ssRNA,
1900,93129,Eukaryotes,Arthropoda,Arachnida
1901,1318,Bacteria,Gram-Positive,Streptococcus
1902,41687,Fungi,Ascomycota,Sordariomycetes
1903,28137,Bacteria,Gram-Negative,Prevotella
1904,88086,Eukaryotes,Lepidosauria,
1905,3822,Eukaryotes,Viridiplantae,Other
1906,28135,Bacteria,Gram-Negative,Prevotella
1907,242601,Bacteria,Gram-Negative,Other
1908,316407,Bacteria,Gram-Negative,Escherichia
1909,29196,Eukaryotes,Other,
1910,246196,Bacteria,Gram-Positive,Mycobacterium
1911,107417,Viruses,ssRNA,
1912,160404,Bacteria,Gram-Positive,Clostridium
1913,62690,Fungi,Ascomycota,Leotiomycetes
1914,119857,Bacteria,Gram-Negative,Other
1915,186537,Viruses,ssRNA,ssRNA negative-strand viruses
1916,1299,Bacteria,Gram-Positive,Other
1917,1895,Bacteria,Gram-Positive,Streptomyces
1918,945,Bacteria,Gram-Negative,Other
1919,29488,Bacteria,Gram-Negative,Photorhabdus
1920,126283,Viruses,dsDNA,
1921,119856,Bacteria,Gram-Negative,Other
1922,497,Bacteria,Gram-Negative,Other
1923,208348,Fungi,Basidiomycota,Pucciniomycotina
1924,991,Bacteria,Gram-Negative,Other
1925,27326,Fungi,Ascomycota,Saccharomycetales
1926,57741,Bacteria,Gram-Negative,Salmonella
1927,33631,Eukaryotes,Apicomplexa,Plasmodium
1928,54571,Bacteria,Gram-Positive,Streptomyces
1929,736,Bacteria,Gram-Negative,Haemophilus
1930,486994,Bacteria,Gram-Negative,Salmonella
1931,531,Bacteria,Gram-Negative,Other
1932,40214,Bacteria,Gram-Negative,Acinetobacter
1933,565,Bacteria,Gram-Negative,Escherichia
1934,5054,Fungi,Ascomycota,Eurotiomycetes
1935,149391,Bacteria,Gram-Negative,Salmonella
1936,31653,Viruses,ssRNA,
1937,5658,Eukaryotes,Kinetoplastida,Leishmania
1938,120803,Eukaryotes,Teleostei,Other
1939,8683,Eukaryotes,Lepidosauria,
1941,39702,Fungi,Ascomycota,Dothideomycetes
1942,28903,Bacteria,Gram-Positive,Other
1943,8752,Eukaryotes,Lepidosauria,
1944,5116,Fungi,Ascomycota,Sordariomycetes
1945,1512,Bacteria,Gram-Positive,Clostridium
1946,3116,Eukaryotes,Viridiplantae,Other
1947,28026,Bacteria,Gram-Positive,Other
1948,42551,Fungi,Ascomycota,Sordariomycetes
1949,81037,Bacteria,Gram-Negative,Other
1950,82524,Fungi,Basidiomycota,Tremellomycetes
1951,57266,Eukaryotes,Apicomplexa,Plasmodium
1952,502800,Bacteria,Gram-Negative,Yersinia
1953,45567,Fungi,Ascomycota,Saccharomycetales
1954,128440,Fungi,Ascomycota,Eurotiomycetes
1955,74562,Bacteria,Gram-Negative,Other
1956,83552,Bacteria,Other,
1957,38345,Bacteria,Gram-Negative,Other
1958,29339,Bacteria,Gram-Positive,Bacillus
1959,373153,Bacteria,Gram-Positive,Streptococcus
1960,46677,Bacteria,Gram-Negative,Pseudomonas
1961,11855,Viruses,retro-transcribing,
1962,439334,Bacteria,Gram-Positive,Mycobacterium
1963,745376,Bacteria,Gram-Positive,Bacillus
1964,2334,Bacteria,Gram-Positive,Bacillus
1965,28280,Viruses,dsDNA,
1966,12643,Viruses,dsDNA,
1967,186540,Viruses,ssRNA,
1968,43770,Bacteria,Gram-Positive,Corynebacterium
1969,38,Bacteria,Gram-Negative,Other
1970,643706,Viruses,ssRNA,
1971,509207,Fungi,Ascomycota,Dothideomycetes
1972,1591,Bacteria,Gram-Positive,Lactobacillus
1973,63405,Fungi,Ascomycota,Eurotiomycetes
1974,243253,Bacteria,Gram-Positive,Mycobacterium
1975,71704,Fungi,Other,
1976,353153,Eukaryotes,Kinetoplastida,Trypanosoma
1977,73780,Bacteria,Gram-Negative,Other
1978,115711,Bacteria,Gram-Negative,Other
1979,459,Bacteria,Gram-Negative,Other
1980,505553,Viruses,ssRNA,
1981,28113,Bacteria,Gram-Negative,Bacteroides
1982,186536,Viruses,ssRNA,
1983,39777,Bacteria,Gram-Positive,Other
1984,146094,Eukaryotes,Viridiplantae,Other
1985,134821,Bacteria,Gram-Positive,Other
1986,176281,Bacteria,Gram-Positive,Listeria
1987,1016,Bacteria,Gram-Negative,Other
1988,29170,Eukaryotes,Nematoda,Other
1989,186214,Eukaryotes,Arthropoda,Other
1990,29354,Bacteria,Gram-Positive,Clostridium
1991,444510,Viruses,ssRNA,
1992,173,Bacteria,Gram-Negative,Other
1993,28147,Bacteria,Gram-Negative,Salmonella
1994,263,Bacteria,Gram-Negative,Other
1995,56459,Bacteria,Gram-Negative,Other
1996,10927,Viruses,dsRNA,
1997,122586,Bacteria,Gram-Negative,Neisseria
1998,195,Bacteria,Gram-Negative,Other
1999,210007,Bacteria,Gram-Positive,Streptococcus
2000,72590,Bacteria,Gram-Negative,Salmonella
2001,184072,Bacteria,Gram-Negative,Proteus
2002,278025,Fungi,Ascomycota,Saccharomycetales
2003,39483,Bacteria,Gram-Positive,Other
2004,73484,Viruses,retro-transcribing,
2005,12090,Viruses,ssRNA,
2007,57975,Bacteria,Gram-Negative,Other
2008,11720,Viruses,retro-transcribing,
2009,948311,Fungi,Ascomycota,Sordariomycetes
2010,5188,Fungi,Other,
2011,140099,Bacteria,Gram-Negative,Salmonella
2012,130760,Viruses,ssRNA,
2013,133448,Bacteria,Gram-Negative,Other
2014,410289,Bacteria,Gram-Positive,Mycobacterium
2015,483687,Bacteria,Gram-Negative,Salmonella
2016,5757,Eukaryotes,Other,
2017,39491,Bacteria,Gram-Positive,Other
2018,5961,Eukaryotes,Other,
2019,38568,Eukaryotes,Kinetoplastida,Leishmania
2020,342616,Bacteria,Gram-Positive,Streptococcus
2021,65603,Eukaryotes,Nematoda,Spirurida
2022,369723,Bacteria,Gram-Positive,Other
2023,74468,Eukaryotes,Other,
2024,5740,Eukaryotes,Other,
2025,875052,Bacteria,Gram-Positive,Staphylococcus
2026,9540,Eukaryotes,Mammalia,Primates
2027,465515,Bacteria,Gram-Positive,Micrococcus
2028,388799,Viruses,retro-transcribing,
2029,94400,Eukaryotes,Arthropoda,Hemiptera
2030,461739,Viruses,ssRNA,
2031,96,Bacteria,Gram-Negative,Other
2032,335812,Viruses,ssRNA,
2033,32019,Bacteria,Gram-Negative,Other
2034,875051,Bacteria,Gram-Positive,Staphylococcus
2035,191090,Viruses,ssRNA,
2036,33085,Eukaryotes,Other,
2037,11108,Viruses,ssRNA,ssRNA positive-strand viruses
2038,1679,Bacteria,Gram-Positive,Other
2039,907340,Fungi,Ascomycota,Saccharomycetales
2040,5885,Eukaryotes,Other,
2041,1847,Bacteria,Gram-Positive,Other
2042,61171,Bacteria,Gram-Positive,Other
2043,54007,Bacteria,Gram-Positive,Other
2044,257758,Bacteria,Gram-Positive,Streptococcus
2045,195103,Bacteria,Gram-Positive,Clostridium
2046,393133,Bacteria,Gram-Positive,Other
2047,9539,Eukaryotes,Mammalia,Primates
2048,75549,Fungi,Ascomycota,Eurotiomycetes
2049,1375,Bacteria,Gram-Positive,Other
2050,5045,Fungi,Other,
2051,40993,Fungi,Ascomycota,Eurotiomycetes
2052,642261,Viruses,ssRNA,
2053,337041,Viruses,dsDNA,
2054,436295,Bacteria,Gram-Negative,Salmonella
2055,46018,Viruses,ssRNA,
2056,54899,Fungi,Ascomycota,Sordariomycetes
2057,280500,Bacteria,Gram-Negative,Other
2058,169963,Bacteria,Gram-Positive,Other
2059,68570,Bacteria,Gram-Positive,Streptomyces
2060,875053,Bacteria,Gram-Positive,Staphylococcus
2061,69966,Bacteria,Gram-Positive,Other
2062,1506,Bacteria,Gram-Positive,Clostridium
2063,446931,Fungi,Other,
2064,137071,Eukaryotes,Apicomplexa,Plasmodium
2065,478861,Eukaryotes,Apicomplexa,Plasmodium
2066,48296,Bacteria,Gram-Negative,Acinetobacter
2067,138950,Viruses,ssRNA,ssRNA positive-strand viruses
2068,375,Bacteria,Gram-Negative,Other
2069,1265,Bacteria,Gram-Positive,Other
2070,10506,Viruses,dsDNA,
2071,816,Bacteria,Gram-Negative,Bacteroides
2072,1643,Bacteria,Gram-Positive,Other
2073,85698,Bacteria,Gram-Negative,Other
2074,275431,Eukaryotes,Other,
2075,69811,Eukaryotes,Teleostei,Otomorpha
2076,40382,Fungi,Ascomycota,Eurotiomycetes
2077,411479,Bacteria,Gram-Negative,Bacteroides
2078,4202,Eukaryotes,Viridiplantae,Other
2079,100884,Bacteria,Gram-Positive,Other
2080,12262,Viruses,ssRNA,
2081,504568,Eukaryotes,Teleostei,Other
2082,11726,Viruses,retro-transcribing,
2083,36050,Fungi,Ascomycota,Sordariomycetes
2084,680789,Viruses,ssRNA,
2085,90265,Fungi,Other,
2086,1654,Bacteria,Gram-Positive,Actinomyces
2087,10533,Viruses,dsDNA,
2088,1624,Bacteria,Gram-Positive,Lactobacillus
2089,109387,Fungi,Ascomycota,Saccharomycetales
2090,557433,Bacteria,Gram-Positive,Lactobacillus
2091,656,Bacteria,Gram-Negative,Aeromonas
2092,81682,Bacteria,Gram-Negative,Other
2093,412420,Bacteria,Gram-Negative,Yersinia
2094,316,Bacteria,Gram-Negative,Pseudomonas
2095,83554,Bacteria,Gram-Negative,Other
2096,6210,Eukaryotes,Platyhelminthes,Other
2097,138,Bacteria,Gram-Negative,Other
2098,134047,Bacteria,Gram-Negative,Salmonella
2099,11207,Viruses,ssRNA,
2100,5871,Eukaryotes,Apicomplexa,Other
2101,36851,Bacteria,Gram-Negative,Fusobacteria
2102,464,Bacteria,Gram-Negative,Other
2103,47763,Bacteria,Gram-Positive,Streptomyces
2104,10634,Viruses,dsDNA,
2105,99287,Bacteria,Gram-Negative,Salmonella
2106,53442,Bacteria,Gram-Positive,Other
2107,29001,Fungi,Ascomycota,Dothideomycetes
2108,383586,Viruses,ssRNA,ssRNA negative-strand viruses
2109,111217,Eukaryotes,Arthropoda,Coleoptera
2110,329,Bacteria,Gram-Negative,Other
2111,1561,Bacteria,Gram-Positive,Clostridium
2112,11039,Viruses,ssRNA,
2113,205,Bacteria,Gram-Negative,Other
2114,593905,Bacteria,Gram-Negative,Salmonella
2115,467210,Bacteria,Gram-Positive,Other
2116,40215,Bacteria,Gram-Negative,Acinetobacter
2117,655234,Bacteria,Gram-Positive,Other
2118,284218,Viruses,ssRNA,
2119,488,Bacteria,Gram-Negative,Neisseria
2120,1641,Bacteria,Gram-Positive,Other
2121,431947,Bacteria,Gram-Negative,Other
2122,71421,Bacteria,Gram-Negative,Haemophilus
2123,478860,Eukaryotes,Apicomplexa,Plasmodium
2124,547911,Viruses,ssRNA,
2125,595,Bacteria,Gram-Negative,Salmonella
2126,261299,Bacteria,Gram-Positive,Clostridium
2127,56141,Eukaryotes,Mollusca,
2128,379755,Viruses,ssRNA,
2129,38313,Bacteria,Gram-Negative,Other
2130,35305,Viruses,ssRNA,
2131,24,Bacteria,Gram-Negative,Other
2132,12070,Viruses,ssRNA,
2133,61647,Bacteria,Gram-Negative,Enterobacter
2134,178876,Fungi,Basidiomycota,Tremellomycetes
2135,31631,Viruses,ssRNA,ssRNA positive-strand viruses
2136,1019,Bacteria,Gram-Negative,Other
2137,33953,Bacteria,Gram-Positive,Clostridium
2138,192956,Bacteria,Gram-Negative,Salmonella
2139,47678,Bacteria,Gram-Negative,Bacteroides
2140,281087,Fungi,Ascomycota,Sordariomycetes
2141,1599,Bacteria,Gram-Positive,Lactobacillus
2142,33870,Bacteria,Gram-Positive,Other
2143,36822,Bacteria,Gram-Positive,Other
2144,629268,Bacteria,Gram-Negative,Pseudomonas
2145,33011,Bacteria,Gram-Positive,Other
2146,41856,Viruses,ssRNA,ssRNA positive-strand viruses
2147,5523,Fungi,Ascomycota,Sordariomycetes
2148,149539,Bacteria,Gram-Negative,Salmonella
2149,35519,Bacteria,Gram-Positive,Other
2150,1652,Bacteria,Gram-Positive,Other
2151,33903,Bacteria,Gram-Positive,Streptomyces
2152,69159,Viruses,ssRNA,
2153,461779,Viruses,ssRNA,
2154,343462,Viruses,dsDNA,
2155,89153,Bacteria,Gram-Positive,Clostridium
2156,1406,Bacteria,Gram-Positive,Other
2157,33972,Bacteria,Gram-Positive,Streptococcus
2158,760787,Bacteria,Gram-Positive,Streptococcus
2159,373045,Bacteria,Gram-Negative,Escherichia
2160,1527,Bacteria,Gram-Positive,Clostridium
2161,31958,Bacteria,Gram-Positive,Other
2162,596781,Bacteria,Gram-Negative,Other
2163,176280,Bacteria,Gram-Positive,Staphylococcus
2164,6198,Eukaryotes,Platyhelminthes,Other
2165,295252,Eukaryotes,Other,
2166,1307,Bacteria,Gram-Positive,Streptococcus
2167,474186,Bacteria,Gram-Positive,Enterococcus
2168,380703,Bacteria,Gram-Negative,Aeromonas
2169,54005,Bacteria,Gram-Positive,Other
2170,150372,Fungi,Ascomycota,Sordariomycetes
2171,966,Bacteria,Gram-Negative,Other
2172,378753,Bacteria,Gram-Positive,Other
2173,46503,Bacteria,Gram-Negative,Other
2174,11620,Viruses,ssRNA,
2175,72570,Bacteria,Gram-Positive,Other
2176,29911,Fungi,Ascomycota,Dothideomycetes
2177,163011,Bacteria,Gram-Negative,Pseudomonas
2178,563466,Fungi,Ascomycota,Sordariomycetes
2179,90268,Fungi,Other,
2180,12870,Viruses,dsDNA,
2181,210328,Eukaryotes,Viridiplantae,Other
2182,48096,Fungi,Ascomycota,Dothideomycetes
2183,119602,Bacteria,Gram-Positive,Streptococcus
2184,83344,Fungi,Ascomycota,Dothideomycetes
2185,1769,Bacteria,Gram-Positive,Mycobacterium
2186,73098,Bacteria,Gram-Negative,Other
2187,88916,Bacteria,Gram-Negative,Other
2188,160490,Bacteria,Gram-Positive,Streptococcus
2189,41047,Fungi,Ascomycota,Eurotiomycetes
2190,95162,Bacteria,Gram-Positive,Other
2191,69891,Fungi,Ascomycota,Eurotiomycetes
2192,3112,Eukaryotes,Viridiplantae,Other
2193,5862,Eukaryotes,Apicomplexa,Plasmodium
2194,28025,Bacteria,Gram-Positive,Other
2195,9090,Eukaryotes,Aves,
2196,882102,Bacteria,Gram-Negative,Other
2197,28133,Bacteria,Gram-Negative,Prevotella
2198,223995,Eukaryotes,Arthropoda,Hemiptera
2199,857580,Bacteria,Gram-Negative,Other
2200,44276,Bacteria,Gram-Negative,Other
2201,137221,Eukaryotes,Viridiplantae,Other
2202,5467,Fungi,Ascomycota,Sordariomycetes
2203,29347,Bacteria,Gram-Positive,Clostridium
2204,279010,Bacteria,Gram-Positive,Bacillus
2205,40354,Fungi,Ascomycota,Eurotiomycetes
2206,120957,Bacteria,Gram-Positive,Other
2207,98668,Bacteria,Gram-Positive,Mycobacterium
2208,1253,Bacteria,Gram-Positive,Other
2209,160983,Fungi,Other,
2210,403340,Viruses,ssRNA,
2211,740,Bacteria,Gram-Negative,Haemophilus
2212,91365,Fungi,Ascomycota,Dothideomycetes
2213,84109,Bacteria,Gram-Positive,Other
2214,69153,Viruses,ssRNA,ssRNA positive-strand viruses
2215,2336,Bacteria,Gram-Negative,Other
2216,41067,Fungi,Ascomycota,Eurotiomycetes
2217,101203,Eukaryotes,Other,
2218,2115,Bacteria,Gram-Positive,Other
2219,28111,Bacteria,Gram-Negative,Bacteroides
2220,127817,Eukaryotes,Arthropoda,Other
2221,87883,Bacteria,Gram-Negative,Other
2222,239,Bacteria,Gram-Negative,Other
2223,5790,Eukaryotes,Other,
2224,8016,Eukaryotes,Teleostei,Other
2225,225855,Bacteria,Gram-Negative,Acinetobacter
2226,5838,Eukaryotes,Apicomplexa,Plasmodium
2227,11076,Viruses,ssRNA,
2228,356621,Bacteria,Gram-Negative,Salmonella
2229,82829,Viruses,dsDNA,
2230,147469,Bacteria,Gram-Positive,Staphylococcus
2231,147467,Bacteria,Gram-Positive,Staphylococcus
2232,65660,Eukaryotes,Other,
2233,10369,Viruses,dsDNA,
2234,2039,Bacteria,Gram-Positive,Other
2235,142586,Bacteria,Gram-Positive,Other
2236,45561,Fungi,Ascomycota,Saccharomycetales
2237,425941,Bacteria,Gram-Negative,Prevotella
2238,316385,Bacteria,Gram-Negative,Escherichia
2239,31973,Bacteria,Gram-Positive,Other
2240,659634,Viruses,ssRNA,
2241,11100,Viruses,ssRNA,
2242,315946,Fungi,Ascomycota,Sordariomycetes
2243,9906,Eukaryotes,Mammalia,Other
2244,5853,Eukaryotes,Apicomplexa,Plasmodium
2245,1349,Bacteria,Gram-Positive,Streptococcus
2246,280498,Bacteria,Gram-Negative,Other
2247,75553,Fungi,Ascomycota,Eurotiomycetes
2248,102862,Bacteria,Gram-Negative,Proteus
2249,12067,Viruses,ssRNA,ssRNA positive-strand viruses
2250,2049,Bacteria,Gram-Positive,Other
2251,440524,Bacteria,Gram-Negative,Salmonella
2252,260799,Bacteria,Gram-Positive,Bacillus
2253,70803,Bacteria,Gram-Negative,Salmonella
2254,34839,Eukaryotes,Mammalia,Rodentia
2255,666260,Viruses,ssRNA,
2256,879243,Bacteria,Gram-Negative,Other
2257,928306,Viruses,retro-transcribing,
2258,46626,Bacteria,Gram-Negative,Salmonella
2259,46170,Bacteria,Gram-Positive,Staphylococcus
2260,31634,Viruses,ssRNA,ssRNA positive-strand viruses
2261,40271,Viruses,ssRNA,
2262,154046,Bacteria,Gram-Positive,Clostridium
2263,99822,Bacteria,Gram-Positive,Streptococcus
2264,40126,Fungi,Ascomycota,Sordariomycetes
2265,102618,Bacteria,Gram-Negative,Other
2267,448086,Viruses,ssRNA,
2268,31931,Viruses,retro-transcribing,
2269,381512,Viruses,ssRNA,
2270,43663,Bacteria,Gram-Positive,Other
2271,508771,Eukaryotes,Apicomplexa,Other
2272,777,Bacteria,Gram-Negative,Other
2273,225088,Viruses,ssRNA,
2274,76122,Bacteria,Gram-Negative,Prevotella
2275,33035,Bacteria,Gram-Positive,Other
2276,1143,Bacteria,Other,
2277,1638,Bacteria,Gram-Positive,Other
2278,53953,Archaea,,
2279,7654,Eukaryotes,Echinodermata,
2280,229549,Bacteria,Gram-Positive,Streptococcus
2281,5057,Fungi,Ascomycota,Eurotiomycetes
2282,167323,Viruses,ssRNA,ssRNA positive-strand viruses
2283,323,Bacteria,Gram-Negative,Pseudomonas
2284,58860,Eukaryotes,Viridiplantae,Other
2285,48409,Bacteria,Gram-Negative,Salmonella
2286,329182,Viruses,ssRNA,
2287,557722,Bacteria,Gram-Negative,Pseudomonas
2288,286432,Fungi,Ascomycota,Eurotiomycetes
2289,9870,Eukaryotes,Mammalia,Other
2290,192066,Bacteria,Gram-Negative,Neisseria
2291,593976,Viruses,ssRNA,
2292,8022,Eukaryotes,Teleostei,Euteleosteomorpha
2293,85852,Fungi,Ascomycota,Eurotiomycetes
2294,399587,Bacteria,Gram-Negative,Salmonella
2295,98827,Viruses,ssRNA,
2296,95486,Bacteria,Gram-Negative,Other
2297,641501,Viruses,ssRNA,
2298,1912,Bacteria,Gram-Positive,Streptomyces
2299,28118,Bacteria,Gram-Negative,Other
2300,28129,Bacteria,Gram-Negative,Prevotella
2301,881,Bacteria,Gram-Negative,Other
2302,1320,Bacteria,Gram-Positive,Streptococcus
2303,29486,Bacteria,Gram-Negative,Yersinia
2304,885,Bacteria,Gram-Negative,Other
2305,28450,Bacteria,Gram-Negative,Other
2306,45354,Fungi,Ascomycota,Saccharomycetales
2307,36351,Viruses,dsDNA,
2308,291645,Bacteria,Gram-Negative,Bacteroides
2309,146827,Bacteria,Gram-Positive,Corynebacterium
2310,51664,Bacteria,Gram-Positive,Lactobacillus
2311,555,Bacteria,Gram-Negative,Pectobacterium
2312,483216,Bacteria,Gram-Negative,Bacteroides
2313,135735,Bacteria,Gram-Positive,Bacillus
2314,375446,Bacteria,Gram-Positive,Streptomyces
2315,64459,Eukaryotes,Arthropoda,Lepidoptera
2316,731,Bacteria,Gram-Negative,Other
2317,38284,Bacteria,Gram-Positive,Corynebacterium
2318,5058,Fungi,Ascomycota,Eurotiomycetes
2319,272634,Bacteria,Gram-Positive,Other
2320,93883,Eukaryotes,Arthropoda,Lepidoptera
2321,1378,Bacteria,Gram-Positive,Other
2322,312175,Bacteria,Gram-Negative,Other
2323,273123,Bacteria,Gram-Negative,Yersinia
2324,152480,Bacteria,Gram-Negative,Other
2325,739,Bacteria,Gram-Negative,Other
2326,358742,Bacteria,Gram-Positive,Clostridium
2327,127906,Bacteria,Gram-Negative,Vibrio
2328,1578,Bacteria,Gram-Positive,Lactobacillus
2329,9443,Eukaryotes,Mammalia,Primates
2330,41281,Fungi,Ascomycota,Eurotiomycetes
2331,7673,Eukaryotes,Echinodermata,
2332,83560,Bacteria,Gram-Negative,Other
2333,418086,Fungi,Ascomycota,Saccharomycetales
2334,13489,Eukaryotes,Teleostei,Other
2335,5584,Fungi,Ascomycota,Eurotiomycetes
2336,1710,Bacteria,Gram-Positive,Other
2337,31646,Viruses,ssRNA,
2338,145708,Eukaryotes,Viridiplantae,Other
2339,145393,Bacteria,Gram-Positive,Staphylococcus
2340,432070,Viruses,ssRNA,
2341,511693,Bacteria,Gram-Negative,Escherichia
2342,6465,Eukaryotes,Mollusca,
2343,215243,Fungi,Ascomycota,Eurotiomycetes
2344,41550,Eukaryotes,Viridiplantae,Eudicotyledons
2345,483756,Viruses,ssRNA,
2346,158836,Bacteria,Gram-Negative,Enterobacter
2347,561275,Bacteria,Gram-Positive,Mycobacterium
