metref_id,met_id,ref_type,ref_id,ref_url
11734,1113,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11735,1114,FDA,label/2012/018631s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/018631s039lbl.pdf
11736,1114,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11737,1115,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11738,1115,FDA,label/2014/205410s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205410s000lbl.pdf
11739,1115,PMID,6508983,http://europepmc.org/abstract/MED/6508983
11740,1116,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11741,1116,PMID,6508983,http://europepmc.org/abstract/MED/6508983
11742,1117,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11743,1117,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11744,1117,FDA,label/2014/205410s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205410s000lbl.pdf
11745,1117,PMID,6508983,http://europepmc.org/abstract/MED/6508983
11746,1118,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11747,1119,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11748,1120,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11749,1121,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11750,1122,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11751,1123,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11752,1124,PMID,21925973,http://europepmc.org/abstract/MED/21925973
11753,1125,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11754,1125,PMID,23462933,http://europepmc.org/abstract/MED/23462933
11755,1126,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11756,1126,PMID,23462933,http://europepmc.org/abstract/MED/23462933
11757,1127,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11758,1127,PMID,23462933,http://europepmc.org/abstract/MED/23462933
11759,1128,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11760,1128,PMID,23462933,http://europepmc.org/abstract/MED/23462933
11761,1129,PMID,4414651,http://europepmc.org/abstract/MED/4414651
11762,1129,DAILYMED,8456a8db-a7f6-4bc0-86be-e9c8c374140b,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8456a8db-a7f6-4bc0-86be-e9c8c374140b
11763,1130,PMID,4414651,http://europepmc.org/abstract/MED/4414651
11764,1130,DAILYMED,8456a8db-a7f6-4bc0-86be-e9c8c374140b,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8456a8db-a7f6-4bc0-86be-e9c8c374140b
11772,1134,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11773,1134,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11774,1134,FDA,label/2011/011719s117lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011719s117lbl.pdf
11775,1135,FDA,label/2012/019898s063s064lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/019898s063s064lbl.pdf
11776,1135,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11777,1136,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11778,1137,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11779,1138,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11781,1138,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11782,1139,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11784,1139,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11785,1140,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11787,1140,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11788,1141,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11790,1141,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11791,1142,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11793,1142,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11794,1143,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11796,1143,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11797,1144,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11799,1145,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11800,1145,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11801,1145,FDA,label/2013/060359s028lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/060359s028lbl.pdf
11802,1146,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11803,1146,PMID,22037847,http://europepmc.org/abstract/MED/22037847
11804,1146,PMID,21844656,http://europepmc.org/abstract/MED/21844656
11805,1147,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11806,1147,PMID,22037847,http://europepmc.org/abstract/MED/22037847
11807,1147,PMID,21844656,http://europepmc.org/abstract/MED/21844656
11808,1148,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11809,1148,PMID,22037847,http://europepmc.org/abstract/MED/22037847
11810,1148,PMID,21844656,http://europepmc.org/abstract/MED/21844656
11811,1148,PMID,24383060,http://europepmc.org/abstract/MED/24383060
11812,1149,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11813,1149,PMID,22037847,http://europepmc.org/abstract/MED/22037847
11814,1149,PMID,21844656,http://europepmc.org/abstract/MED/21844656
11815,1149,PMID,24383060,http://europepmc.org/abstract/MED/24383060
11816,1150,PMID,22037847,http://europepmc.org/abstract/MED/22037847
11817,1150,PMID,21844656,http://europepmc.org/abstract/MED/21844656
11818,1151,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11819,1151,FDA,label/2014/018972s048lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018972s048lbl.pdf
11820,1152,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11821,1152,FDA,label/2014/018972s048lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018972s048lbl.pdf
11822,1153,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11823,1153,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11824,1153,FDA,label/2004/07935s030lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/07935s030lbl.pdf
11825,1153,PMID,9616188,http://europepmc.org/abstract/MED/9616188
11826,1154,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11827,1154,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11828,1154,FDA,"label/2013/050420s075,050627s014lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050420s075,050627s014lbl.pdf"
11829,1155,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11830,1155,FDA,label/2014/020541s029lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020541s029lbl.pdf
11831,1155,PMID,21175441,http://europepmc.org/abstract/MED/21175441
11832,1156,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11833,672,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11834,1305,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11835,674,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11836,724,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11837,878,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11838,651,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11839,652,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11840,671,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11841,1304,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11842,725,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11843,1321,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11844,874,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11845,1141,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11846,1320,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11847,1382,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11848,675,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11849,654,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11850,1380,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11851,673,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11852,875,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11853,1140,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11854,1303,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11855,873,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11856,876,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11857,655,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11858,1323,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11859,1381,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11860,877,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11861,1142,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11862,1144,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11863,653,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11864,656,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11865,1322,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11866,1138,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11867,1139,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11868,1143,FDA,label/2009/022202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022202lbl.pdf
11869,1377,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
11870,1377,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11871,1377,PMID,22488741,http://europepmc.org/abstract/MED/22488741
11943,1717,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11944,1718,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11945,1719,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11946,1720,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11947,1721,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11948,1722,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11949,1723,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11950,1724,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11951,1725,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11952,1726,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11953,1727,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11954,1728,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11955,1729,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11956,1730,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11957,1731,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11958,1732,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11959,1733,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11960,1734,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11961,1735,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11962,1736,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11963,1737,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11964,1738,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11965,1739,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11966,1740,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11967,1741,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11968,1742,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11969,1743,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000_ClinPharmR_P1.pdf
11970,1744,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11971,1744,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11972,1745,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11973,1745,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11974,1746,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11975,1746,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11976,1747,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11977,1747,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11978,1748,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11979,1748,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11980,1749,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11981,1749,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11982,1750,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11983,1750,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11984,1751,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11985,1751,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11986,1752,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11987,1752,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11988,1753,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11989,1753,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11990,1754,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11991,1754,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11992,1755,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11993,1755,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11994,1756,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11995,1756,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11996,1757,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11997,1757,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
11998,1758,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
11999,1758,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
12000,1759,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
12001,1759,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
12002,1760,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
12003,1760,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
12004,1761,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_Pharmr_P1.pdf
12005,1761,OTHER,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-395.pdf_Spiriva_BioPharmr_P2.pdf
