met_id,drug_record_id,substrate_record_id,metabolite_record_id,pathway_id,pathway_key,enzyme_name,enzyme_tid,met_conversion,organism,tax_id,met_comment
1360,2472411,2472509,2472288,1,,,22226,N-oxidation of the side-chain amine.,,,Organ: Liver and intestines|Comment: Possibly active. A major route of metabolism. THERE ARE ABOUT 100 METABOLITES OF CHLORPROMAZINE; THE METABOLIC REACTIONS SUCH AS SULFOXIDATION AND DEALKYLATION CAN FOLLOW ON FROM EACH OTHER (such as 7-hydroxylchlorpromazine sulfoxide as seen in PMID:  9121386)
1361,2472510,2472510,2472291,1,,,22226,Amide bond hydrolysis,,,Organ: Liver|Comment: Inactive. A major metabolic route. THERE ARE ABOUT 100 METABOLITES OF CHLORPROMAZINE; THE METABOLIC REACTIONS SUCH AS SULFOXIDATION AND DEALKYLATION CAN FOLLOW ON FROM EACH OTHER (such as 7-hydroxylchlorpromazine sulfoxide as seen in PMID:  9121386)
1362,2472592,2472592,2472489,1,,CYP3A4,17045,N-demethylation of the amine on the sugar motif.,,,Organ: Liver|Comment: A major metabolite which accounts for a large part of the metabolism of clarithromycin. Can undergo secondary metabolism.
1363,2471871,2471871,2472561,1,,UGT1A8,104086,Glucuronide conjugation,,,Organ: Liver|Comment: The drug is metabolised mainly via glucuronide and sulfate conjugation so there are probably many more metabolites of this type.
1364,2471871,2471871,2472561,1,,UGT1A3,109701,Glucuronide conjugation,,,Organ: Liver|Comment: The drug is metabolised mainly via glucuronide and sulfate conjugation so there are probably many more metabolites of this type.
1365,2471871,2471871,2472561,1,,UGT1A1,103619,Glucuronide conjugation,,,Organ: Liver|Comment: The drug is metabolised mainly via glucuronide and sulfate conjugation so there are probably many more metabolites of this type.
1366,2471871,2471871,2472561,1,,UGT2B7,100637,Glucuronide conjugation,,,Organ: Liver|Comment: The drug is metabolised mainly via glucuronide and sulfate conjugation so there are probably many more metabolites of this type.
1368,2472469,2472204,2472477,1,,,,aromatic hydroxylation,,,Organ: Liver|Comment: The major metabolite of phenytoin sodium
1369,2472469,2471877,2471878,1,,,,,,,Organ: Liver
1372,2472469,2472204,2471928,1,,,,Glucuronidation (Phase 2 metabolism),,,Organ: Liver
1373,2472469,2471929,2471930,1,,,,Amide hydrolysis,,,Organ: Liver
1375,2472236,2472236,2472353,1,,CYP3A4,17045,Hydroxylation,,,Organ: Liver|Comment: Metabolites of saquinavir are inactive
1376,2472237,2472237,2471931,1,,CYP2C9,12911,Hydroxylation at the 5' position of the pyridyl side chain,,,"Organ: Liver|Comment: 5'-hydorxy-piroxicam can be further metabolised via glucuronidation and cyclodehydration followed by a metabolic pathway involving hydrolysis of amides, decarboxylation, ring contraction and N-demethylation. Biotransformation products of piroxicam have no anti-inflammatory properties."
1377,2472238,2471932,2471978,1,,Xanthine Oxidase which is converted from Xanthine Dehydrogenase,149,oxidation,,,"Organ: Liver and blood|Comment: the major urinary metabolite, inactive metabolite"
1378,2472238,2471979,2472354,1,,TPMT,12702,,,,Organ: Liver and blood|Comment: inhibits purine synthesis
1379,2472238,2471979,2472355,1,,"IMPD, GMPS and several Kinases",22226,,,,"Organ: Liver and blood|Comment: incorporation into DNA causes cytotoxicity, metabolites of 6'-TGNs act as purine antagonists; TGNs induce apoptosis of activated T-lymphocytes by inhibiting intracellular signaling pathways, specifically the blockade of Rac1 activation."
1380,2472311,2472239,2471983,1,,CYP2C9,12911,hydroxylation,,,"Organ: Liver|Comment: The main metabolite of Diclofenac, it has weak pharmacological activity; can undergo subsequent glucuronide and sulfonation conjugation"
1381,2472311,2472239,2472038,1,,CYP3A4,17045,hydroxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
1382,2472311,2472239,2472039,1,,,22226,hydroxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
1383,2472267,2472271,2472080,1,,AKRs,22226,Reduction of a ketone to a secondary alcohol,,,"Organ: Liver|Comment: the metabolite is responsible for the antineoplastic activity of this drug, it is further metabolised by the cleavage of the glycosidic bond to produce deoxyagylcones which are conjugated with sulfuric and glucuronic acids."
1384,2472267,2472271,2472080,1,,CBR1,101246,Reduction of a ketone to a secondary alcohol,,,"Organ: Liver|Comment: the metabolite is responsible for the antineoplastic activity of this drug, it is further metabolised by the cleavage of the glycosidic bond to produce deoxyagylcones which are conjugated with sulfuric and glucuronic acids."
1385,2472502,2471869,2472081,1,,AKR1C3,100481,Reduction of a ketone to a secondary alcohol,,,Organ: Liver and other extrahepatic tissues|Comment: the primary active metabolite with cytotoxic activity (not as strong as the parent drug. Like the parent it inhibits topoisomerase II.
1386,2471870,2471870,2472083,1,,,22226,hydroxylation at the 8' position,,,"Organ: Renal excretion is the major route of elimination|Comment: minor inactive metabolites recovered from the urine. THE STRUCTURE GIVEN IN ""THERAPEUTIC DRUGS"" IS INCORRECT"
1387,2471870,2471870,2472116,1,,ALDH,30,carboxylation of hydroxyl on the ether chain.,,,Organ: Renal excretion is the major route of elimination|Comment: The major metabolite recovered from the urine: it is inactive
1388,2472639,2471932,2471933,1,,TPMT,12702,thiol methylation,,,Organ: Liver and blood|Comment: Inactive metabolite
1389,2472639,2471932,2471978,1,,Xanthine Oxidase which is converted from Xanthine Dehydrogenase,149,oxidation,,,"Organ: Liver and blood|Comment: the major urinary metabolite, inactive metabolite"
1390,2472639,2471979,2472354,1,,TPMT,12702,,,,Organ: Liver and blood|Comment: inhibits purine synthesis
1391,2472639,2471979,2472355,1,,"IMPD, GMPS and several Kinases",22226,,,,"Organ: Liver and blood|Comment: incorporation into DNA causes cytotoxicity, metabolites of 6'-TGNs act as purine antagonists; TGNs induce apoptosis of activated T-lymphocytes by inhibiting intracellular signaling pathways, specifically the blockade of Rac1 activation."
1392,2471919,2471919,2472551,1,,,,Oxidation of the primary alcohol functional group to a carboxylic acid,,,Organ: Liver|Comment: are inactive in terms of the inhibition of COX-1 or COX-2 (which celecoxib parent is known to inhibit)
1393,2471919,2471919,2472595,1,,,,Conjugation of a Glucuronide substituent to the carboxylic acid functional group (O-glucuronidation),,,Organ: Liver|Comment: are inactive in terms of the inhibition of COX-1 or COX-2 (which celecoxib parent is known to inhibit)
1394,2471920,2471920,2472597,1,,CYP3A9,109623,Monohydroxylation at amino acid 1,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: The primary In Vivo metabolites of cyclosporine that are further metabolised by cytochrome P450 catalyzed reactions, one of the predominating metabolites found in human bile and in human blood, also known as AM9 as seen in the FDA source, relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
1395,2471920,2471920,2472597,1,,CYP3A4,17045,Monohydroxylation at amino acid 1,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: The primary In Vivo metabolites of cyclosporine that are further metabolised by cytochrome P450 catalyzed reactions, one of the predominating metabolites found in human bile and in human blood, also known as AM9 as seen in the FDA source, relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
1396,2471920,2472596,2472601,1,,CYP3A4,17045,Demethylation at amino acid 4,,,"Organ: Liver, with some GI tract and renal metabolism|Comment: Relatively inactive when compared to the parent drug, Cyclosporine. There are more metabolites of Cyclosporine (apparently 24 are known) but no further information could be found."
1397,2472113,2472113,2472187,1,,CYP3A4,17045,O-demethylation at the 39 position,,,"Organ: Liver and intestines|Comment: One of the predominant metabolites. There are several unidentified  metabolites including hydroxymethyl and di-, tri, and tetra -hydroxylase metabolites, some of which may have pharmacological activity."
1398,2472113,2472113,2472390,1,,CYP3A4,17045,Hydroxylation at the 34 position,,,"Organ: Liver and intestines|Comment: A degradation product. There are several unidentified  metabolites including hydroxymethyl and di-, tri, and tetra -hydroxylase metabolites, some of which may have pharmacological activity."
1399,2472114,2472258,2472299,1,,,22226,S-methylation,,,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug. Will undergo further degradation to products that can undergo urinary excretion.
1400,2472541,2471904,2472623,1,,,22226,Reduction,,,Organ: Liver and Brain|Comment: Part of the metabolic pathway that forms a possibly neurotoxic metabolite. Can undergo N-dealkylation and form an N-oxide metabolite that can be converted back to this metabolite or into the N-dealkylated metabolite.
1401,2472541,2471905,2471906,1,,,22226,Acid-base reaction,,,Organ: Liver|Comment: Part of the metabolic pathway that forms a possibly neurotoxic metabolite.
1402,2472541,2471906,2472625,1,,Cystolic ketone reductases,22226,Reduction,,,"Organ: Liver and Brain|Comment: Possibly neurotoxic metabolite: cytotxic towards dopaminergic neurobalstoma cells with similar potency as MPP+, a compound known to be highly neurotoxic. Found in the blood and urine"
1403,2472270,2472241,2472449,1,,CYP4F3A,109670,Hydroxylation to form a hydroxy benzylic metabolite,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1404,2472270,2472241,2472449,1,,CYP1B1,10147,Hydroxylation to form a hydroxy benzylic metabolite,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1405,2472270,2472241,2472449,1,,CYP1A1,11113,Hydroxylation to form a hydroxy benzylic metabolite,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1406,2472270,2472241,2472449,1,,CYP3A4,17045,Hydroxylation to form a hydroxy benzylic metabolite,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1407,2472270,2472241,2472451,1,,CYP1B1,10147,N-oxidation of the pyridine ring,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1408,2472270,2472241,2472451,1,,CYP1A2,12594,N-oxidation of the pyridine ring,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1409,2472270,2472241,2472451,1,,CYP1A1,11113,N-oxidation of the pyridine ring,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1410,2472270,2472241,2472451,1,,CYP3A4,17045,N-oxidation of the pyridine ring,,,Organ: Liver|Comment: Exact structure unknown. Attained in vitro.
1411,2472276,2472276,2471954,1,,CYP2C9,12911,O-Demethylation,,,Organ: Liver|Comment: The major metabolic route and metabolism. Found in the plasma. INDOMETHACIN ITSELF IS EXCRETED IN THE URINE AS A GLUCURONIDE.
1412,2472276,2472276,2471955,1,,,22226,N-dealcyaltion,,,Organ: Liver|Comment: One of the primary metabolites. Found in the plasma. INDOMETHACIN ITSELF IS EXCRETED IN THE URINE AS A GLUCURONIDE.
1413,2472276,2471955,2471956,1,,,22226,O-Demethylation,,,Organ: Liver|Comment: A secondary metabolite (a result of the primary mechanism of metabolism following on from each other e.g. O-demthylation followed by N-deacylation) found in the plasma. INDOMETHACIN ITSELF IS EXCRETED IN THE URINE AS A GLUCURONIDE.
1414,2472503,2471957,2472011,1,,CYP2A6,20073,Hydroxylation at the 6 position,,,Organ: Liver|Comment: Can either be excreted as a conjugate (which make up most of the material recovered from urine) in the urine or more likely undergo subsequent dehydration. Part of the major metabolic pathway
1415,2472503,2471957,2472011,1,,CYP2B6,20085,Hydroxylation at the 6 position,,,Organ: Liver|Comment: Can either be excreted as a conjugate (which make up most of the material recovered from urine) in the urine or more likely undergo subsequent dehydration. Part of the major metabolic pathway
1416,2472503,2471957,2472013,1,,CYP2A6,20073,Hydroxylation at the 5 position,,,Organ: Liver|Comment: Can either be excreted as a conjugate (which make up most of the material recovered from urine) in the urine or more likely undergo subsequent dehydration. Part of the major metabolic pathway
1417,2472503,2471957,2472013,1,,CYP2B6,20085,Hydroxylation at the 5 position,,,Organ: Liver|Comment: Can either be excreted as a conjugate (which make up most of the material recovered from urine) in the urine or more likely undergo subsequent dehydration. Part of the major metabolic pathway
1418,2472503,2472015,2472012,1,,,22226,N-demethylation,,,"Organ: Liver|Comment: The major metabolite (terminal product of the major metabolic route), derived from several different hydroxylated metabolites. Has one tenth the potency of the parent drug."
1419,2472069,2472278,2472059,1,,CYP2D6,11365,Hydroxylation at the 10 position of the aliphatic ring at the nucleus of the molecule,,,"Organ: Liver|Comment: Has some biological activyt, with 50% of the potency of the parent drug in inhinitiong norepinephrine reuptake. Can undergo conjugation with sulfate or glucuronic acid."
1420,2472069,2472278,2472059,1,,CYP3A4,17045,Hydroxylation at the 10 position of the aliphatic ring at the nucleus of the molecule,,,"Organ: Liver|Comment: Has some biological activyt, with 50% of the potency of the parent drug in inhinitiong norepinephrine reuptake. Can undergo conjugation with sulfate or glucuronic acid."
1421,2472069,2472278,2472099,1,,CYP2C19,12912,N-demethylation,,,"Organ: Liver|Comment: The main active metabolite, 5 times more potent than the parent in inhibiting norepinephrine reuptake but it less potent in inhibiting serontonin reuptake. Can undergo further metabolism"
1422,2472069,2472278,2472099,1,,CYP3A4,17045,N-demethylation,,,"Organ: Liver|Comment: The main active metabolite, 5 times more potent than the parent in inhibiting norepinephrine reuptake but it less potent in inhibiting serontonin reuptake. Can undergo further metabolism"
1423,2472069,2472099,2472102,1,,CYP3A4,17045,Hydroxylation at the 10 position of the aliphatic ring at the nucleus of the molecule,,,"Organ: Liver|Comment: CYP3A4 produces the Z isomer and CYP2D6 produces the E isomer. Has some biological activyt, with 50% of the potency of the parent drug in inhinitiong norepinephrine reuptake. Can undergo conjugation with sulfate or glucuronic acid."
1424,2472069,2472099,2472102,1,,CYP2D6,11365,Hydroxylation at the 10 position of the aliphatic ring at the nucleus of the molecule,,,"Organ: Liver|Comment: CYP3A4 produces the Z isomer and CYP2D6 produces the E isomer. Has some biological activyt, with 50% of the potency of the parent drug in inhinitiong norepinephrine reuptake. Can undergo conjugation with sulfate or glucuronic acid."
1425,2472069,2472102,2472141,1,,,22226,Hydroxylation at the 11 position of the aliphatic ring at the nucleus of the molecule,,,Organ: Liver|Comment: A minor route of metabolism
1426,2472279,2472279,2472453,1,,Phenol sulfotransferase,109699,Sulfate conjugation,,,Organ: Liver and Small intestine|Comment: Major route of metabolism and major urinary metabolite. Inactive. Can undergo further conjugation. Unsure of exact structure as don't know where sulfate conjugation occurs.
1427,2472279,2472279,2472189,1,,,22226,Amide hydrolysis and then conversion of an amine into an acetate,,,Organ: Liver and Small intestine|Comment: Minor metabolite. Can undergo further conjugation.
1428,2472279,2472279,2472190,1,,,22226,amide hydrolysis,,,"Organ: Adrenergis nerve endings in the brain and periphery|Comment: The active metabolite  responsible for the anti-hypertensive effect of the drug by lowering arterial pressure by stimulation of central inhibitory alpha-adrenergic receptors, false neurotransmissions and/or reduction of plasma main activity. (relatively specific agonist of alpha2 receptors). Can undergo further conjugation"
1429,2472280,2472280,2472194,1,,CYP3A4,17045,Amide hydrolysis and S-oxidation,,,Organ: Liver|Comment: Minor metabolite found in the urine.
1430,2472281,2472281,2472221,1,,,22226,Demethylation of phenolic hydroxyl,,,Organ: Liver|Comment: Minor metabolite. Can undergo subsequent sulfate or glucuronide conjugation. Minimal contribution to any pharmacological activity.
1431,2472636,2472273,2471947,1,,SULT2A1,10124,Conjugation of sulfuric acid to the phenolic hydroxyl,,,"Organ: Liver|Comment: Parent drug is largely metabolised via conjugation. STUDIES SUGGEST THAT THE METABOLIC REACTIONS CAN FOLLOW AFTER EACH OTHER, POTENTIALLY MORE METABOLITES"
1432,2472636,2472273,2471947,1,,SULT1A3,104078,Conjugation of sulfuric acid to the phenolic hydroxyl,,,"Organ: Liver|Comment: Parent drug is largely metabolised via conjugation. STUDIES SUGGEST THAT THE METABOLIC REACTIONS CAN FOLLOW AFTER EACH OTHER, POTENTIALLY MORE METABOLITES"
1433,2472636,2472273,2471947,1,,SULT1A1,104076,Conjugation of sulfuric acid to the phenolic hydroxyl,,,"Organ: Liver|Comment: Parent drug is largely metabolised via conjugation. STUDIES SUGGEST THAT THE METABOLIC REACTIONS CAN FOLLOW AFTER EACH OTHER, POTENTIALLY MORE METABOLITES"
1434,2472274,2472274,2471999,1,,Urease,22226,Deamination,,,Organ: Intestinal flora
1435,2471965,2472275,2472000,1,,CYP2C9,12911,Hydroxylation at the C2 atom,,,Organ: Liver|Comment: The major route of metabolism. Can undergo subsequent glucuronidation. Stereoselectivity towards the S enantiomer.
1436,2472313,2472313,2472184,1,,,22226,Glucuronide acid conjugates to the hydroxyl of the carboxylic acid group,,,"Organ: Unknown|Comment: Predominant pathway of metabolism, can hydrolyse back to the non-conjugate form. Inactive."
1437,2472314,2472314,2472185,1,,,22226,Ring-opening hydrolysis of lactone producing a carboxylic acid and hydroxyl,,,Organ: Liver and intestines|Comment: The active metabolite with potent inhibitory activity towards (HMG-CoA) reductase. Found in plasma. Is in equilibrium with the lactone form of lovastatin. MORE METABOLITES BUT THEY ARE UNIDENTIFIED
1438,2472314,2472314,2472218,1,,CYP2D6,11365,Hydroxylation at the 6' - beta position of the lactone,,,"Organ: Liver and intestines|Comment: Is in equilibrium with its acid form, becomes pharmacologically active when hydrolysed to its hydroxyl acid form. MORE METABOLITES BUT THEY ARE UNIDENTIFIED"
1439,2472314,2472314,2472218,1,,CYP3A4,17045,Hydroxylation at the 6' - beta position of the lactone,,,"Organ: Liver and intestines|Comment: Is in equilibrium with its acid form, becomes pharmacologically active when hydrolysed to its hydroxyl acid form. MORE METABOLITES BUT THEY ARE UNIDENTIFIED"
1440,2472314,2472314,2472219,1,,CYP2D6,11365,Oxidation of the methyl group at the 6' position to an alkene,,,"Organ: Liver and intestines|Comment: Is in equilibrium with its acid form, becomes pharmacologically active when hydrolysed to its hydroxyl acid form. MORE METABOLITES BUT THEY ARE UNIDENTIFIED"
1441,2472314,2472314,2472219,1,,CYP3A4,17045,Oxidation of the methyl group at the 6' position to an alkene,,,"Organ: Liver and intestines|Comment: Is in equilibrium with its acid form, becomes pharmacologically active when hydrolysed to its hydroxyl acid form. MORE METABOLITES BUT THEY ARE UNIDENTIFIED"
1442,2472314,2472254,2472255,1,,,22226,Ring-opening hydrolysis of lactone producing a carboxylic acid and hydroxyl,,,"Organ: Liver and intestines|Comment: Is in equilibrium with its lactone form, inhibits HMG-CoA reductase with 50-60% of the beta-hydroxyl acid of lovastatin. This metabolite can be made through a different route similar to that of 6-beta-hydroxyl lovastatin acid but it has not been explicitly stated in the sources so the route will be omitted. MORE METABOLITES BUT THEY ARE UNIDENTIFIED"
1443,2472310,2472315,2472295,1,,CYP2D6,11365,Hydroxylation of the aliphatic side chain,,,"Organ: Liver|Comment: Has some beta-blocking activity, but contribution to the drug's overall therapeutic beta-blocking activity is minimal. Found in urine"
1444,2472317,2472317,2472298,1,,UDP-glucuronosyltransferases,22226,N glucuronide conjugation at the pyridien N atom.,,,"Organ: Liver primarily and then Kidneys and Lungs|Comment: A primary metabolite of nicotine, 3-5% of the nicotine dose detected in urine. A non-oxidative route of metabolism. No significant pharmacological activity."
1445,2472317,2472317,2472337,1,,CYP2A13,109702,Oxidative dehydrogenation of the pyrrole ring,,,Organ: Liver primarily and then Kidneys and Lungs|Comment: A primary metabolite of nicotine; product of first step of nicotine's conversion to cotinine. An alkylating agent. Is in equilibrium with 5'-hydroxycotinine (not enough info on this metabolite to give its own entry)
1446,2472317,2472317,2472337,1,,CYP2A6,20073,Oxidative dehydrogenation of the pyrrole ring,,,Organ: Liver primarily and then Kidneys and Lungs|Comment: A primary metabolite of nicotine; product of first step of nicotine's conversion to cotinine. An alkylating agent. Is in equilibrium with 5'-hydroxycotinine (not enough info on this metabolite to give its own entry)
1447,2472317,2472317,2472341,1,,Cytochrome P450s,22226,hydroxylation at the 2' position of the pyrrole ring.,,,"Organ: Liver primarily and then Kidneys and Lungs|Comment: A primary metabolite of nicotine, It is the primary metabolite route of metabolism, it is the quickest route to the terminal metabolite."
1448,2472317,2472338,2472093,1,,,22226,Stereoselective hydroxylation at the 3' position of the pyrrole ring forming the trans isomer,,,Organ: Liver primarily and then Kidneys and Lungs|Comment: A primary metabolite of cotinine. The major urinary metabolite of nicotine: it and its conjugate make up 40-60% of nicotine dose in urine. Can undergo subsequent glucuronide conjugation. No significant pharmacological activity
1449,2472412,2472412,2472617,1,,CYP3A4,17045,Hydroxylation at the 1 position,,,"Organ: Liver|Comment: Predominant metabolite. Active but due to its rapid conjugation with glucuronic acid, it is essentially inactive. Found in plasma and urine. 29 METABOLITES OF ALPRAZOLAM HAVE BEEN IDENTIFIED BUT NO FURTHER INFORMATION COULD BE FOUND."
1450,2472412,2472569,2472618,1,,,22226,ring opening amide hydrolysis and deamination,,,Organ: Liver|Comment: Found in urine. 29 METABOLITES OF ALPRAZOLAM HAVE BEEN IDENTIFIED BUT NO FURTHER INFORMATION COULD BE FOUND.
1451,2472071,2472275,2472000,1,,CYP2C9,12911,Hydroxylation at the C2 atom,,,Organ: Liver|Comment: The major route of metabolism. Can undergo subsequent glucuronidation. Stereoselectivity towards the S enantiomer.
1452,2472071,2472182,2472183,1,,Cystolic dehydrogenase,22226,Oxidation of the hydroxyl at C3 to a carboxylic acid group,,,Organ: Liver|Comment: Can undergo subsequent glucuronidation. Stereoselectivity towards the S enantiomer. Regioselectivity to carboxylation at the 3 position.
1453,2472032,2472620,2472373,1,,,22226,Sulfate conjugation,,,Organ: Liver and Intestines|Comment: Sulfates are the major circulating metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
1454,2472032,2472620,2471899,1,,,22226,reduction of ring A forming the beta isomer,,,"Organ: Liver and Intestines|Comment: The major route of metabolism, this is also the preferred conformation. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED"
1455,2472032,2471899,2471900,1,,,22226,Reductive hydroxylation at the 3 position forming the alpha isomer,,,"Organ: Liver and Intestines|Comment: Hydroxylation is a minor pathway of metabolism, this is the preferred conformation of the metabolite. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED"
1456,2472032,2471900,2472377,1,,,22226,Sulfate conjugation,,,Organ: Liver and Intestines|Comment: Sulfates are the major circulating metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
1457,2472032,2471901,2472381,1,,,22226,Sulfate conjugation,,,Organ: Liver and Intestines|Comment: Sulfates are the major circulating metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
1458,2472032,2472620,2471902,1,,,22226,reduction of ring A forming the alpha isomer,,,"Organ: Liver and Intestines|Comment: The major route of metabolism, but this is the lesser preferred conformation. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED"
1459,2472032,2471948,2472383,1,,,22226,Sulfate conjugation,,,Organ: Liver and Intestines|Comment: Sulfates are the major circulating metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
1460,2472032,2471949,2472384,1,,,22226,Glucuronide conjugation,,,Organ: Liver and Intestines|Comment: Glucuronides are the major urinary metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
1461,2472149,2471969,2472086,1,,flavin-containing monooxygenases,109698,Oxide formation at the Nitrogen atom on the piperazine ring,,,Organ: Liver|Comment: One of the primary routes of the metabolism of Olanzapine
1462,2472149,2471969,2472121,1,,UGT1A4,12866,N-glucuronide conjugation at the 10 position,,,"Organ: Liver|Comment: One of the primary routes of the metabolism of Olanzapine, primary circulating, fecal and urinal metabolite. Most significant route of metabolism."
1463,2472149,2471969,2472122,1,,CYP1A2,12594,removal of methyl group from the 4' position,,,Organ: Liver|Comment: One of the primary routes of the metabolism of Olanzapine. One of the primary circulating and urinal metabolites.
1464,2472149,2472172,2472123,1,,,22226,dealkylation at the 4' position,,,Organ: Liver
1465,2472033,2472033,2471951,1,,,22226,Disulphide bridge forms between cysteine and penicillamine,,,"Organ: Unknown|Comment: The  major metabolite. Found in urine, faeces and plasma"
1466,2472033,2472033,2472002,1,,,22226,S-methylation,,,Organ: Liver|Comment: Only metabolite produced by a biochemical transformation process. Methyl supplied by S-adenosylmethionine.
1467,2471966,2472035,2472003,1,,,22226,Acetylation at the N2 position,,,"Organ: Liver|Comment: There is debate on whether this is a actual metabolic route with different studies giving contradictory results, it is assumed to be a major pathway based on the metabolism of the structurally similar Isoniazid, but current research suggests that if anything it is a minor route of metabolism. Clinically active. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS."
1468,2472640,2472036,2472009,1,,Butrylcholinesterase,10532,Ester hydrolysis,,,"Organ: Plasma|Comment: The major metabolite, found in urine. Inhibits the action of sulfonamides. Produced alongside diethylaminoethanol in an ester hydrolysis reaction."
1469,2472076,2472076,2472056,1,,11-beta-hydroxysteroid dehydrogenase,109696,Reduction of the hydroxyl in the C11 position,,,"Organ: Liver|Comment: The active agent of the drug, can be oxidised back to the parent drug, undergoes subsequent metabolism not clearly defined including, conjugation, reduction of 20-keto, cleavage of the dihydroxyacetone side-chain, reduction of the A ring and hydroxylation, identified metabolites in urine include: 6 beta-hydroxyprednisolone and a 20-dihydro metabolite."
1470,2472323,2472323,2472629,1,,,22226,Oxidation of amine to an amide followed by amide cleavage leading a carboxylic acid group.,,,Organ: unknown|Comment: 11% of the dose is converted to this metabolite.
1471,2472324,2472630,2472017,1,,3alpha-hydroxysteroid dehydrogenase,101403,Reduction of the 3-keto group,,,Organ: unknown|Comment: Found in the urine
1472,2472324,2472630,2472020,1,,Co-enzyme A,22226,Ring-opening thiolysis,,,Organ: unknown|Comment: Too unstable to be detected in the urine.
1473,2472324,2472020,2472064,1,,,22226,Elimination of the 2-carboxylic acid,,,Organ: unknown|Comment: The major urinary metabolite
1474,2472324,2472630,2472064,1,,,22226,Oxidative cleavage of the C2-C3 bond,,,Organ: unknown|Comment: The major urinary metabolite
1475,2472324,2472195,2472064,1,,,22226,epoxidation and epoxide opening.,,,Organ: unknown|Comment: The major urinary metabolite
1476,2472199,2472418,2472196,1,,,22226,Deacetalisation,,,Organ: Liver|Comment: Part of the main route of metabolism.
1477,2472199,2472196,2472197,1,,CYP2D6,11365,Methylation of the hydroxyl in the para position,,,Organ: Liver|Comment: Subsequent glucuronidation leads to the production of the predominant metabolites found in the urine and faeces.
1478,2472420,2472420,2472229,1,,,22226,Reductive hydroxylation at position 5 of the side-chain,,,"Organ: Liver and red blood cells|Comment: One of the major metabolites, have 5 to 8 times the concentration levels in the plasma of the parent"
1479,2472151,2472421,2472306,1,,UDP-glucuronosyltransferases,22226,O-glucuronidation,,,"Organ: Liver|Comment: One of the major metabolites and routes of metabolism(represents 17% of the dose). ABOUT 20 METABOLITES AS THE METABOLIC REACTIONS CAN FOLLOW ON FROM EACH OTHER, ONE AFTER ANOTHER, BUT NOT ALL OF THESES METABOLITES HAVE BEEN FULLY CHARACTERISED"
