product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_077805_003,TRANDOLAPRIL,4MG,1344427,421317,151399
PRODUCT_013026_002,ETHIONAMIDE,250MG,1343566,374005,151400
PRODUCT_203214_002,TOFACITINIB CITRATE,EQ 10MG BASE,1725017,1376013,151401
PRODUCT_210308_001,ABIRATERONE ACETATE,125MG,1344515,438435,151402
PRODUCT_019192_001,ETHINYL ESTRADIOL,"0.03MG,0.04MG,0.03MG",1344539,31241,151405
PRODUCT_019192_001,LEVONORGESTREL,"0.03MG,0.04MG,0.03MG",1343084,328164,151406
PRODUCT_209031_001,ETHINYL ESTRADIOL,0.03MG,1344539,31241,151411
PRODUCT_209031_001,NORETHINDRONE ACETATE,0.03MG,1343302,675097,151412
PRODUCT_050757_001,AMOXICILLIN,"500MG,500MG,30MG",1343581,143284,151420
PRODUCT_050757_001,CLARITHROMYCIN,"500MG,500MG,30MG",1343640,570147,151421
PRODUCT_050757_001,LANSOPRAZOLE,"500MG,500MG,30MG",1343641,5975,151422
PRODUCT_022523_005,AMYLASE (PANCRELIPASE),"10,850USP UNITS",1344821,675380,151426
PRODUCT_022523_005,LIPASE (PANCRELIPASE),"2,600USP UNITS",1344556,675374,151427
PRODUCT_022523_005,PROTEASE (PANCRELIPASE),"6,200USP UNITS",1344213,675598,151428
PRODUCT_022523_001,AMYLASE (PANCRELIPASE),"24,600USP UNITS",1344821,675380,151429
PRODUCT_022523_001,LIPASE (PANCRELIPASE)," 4,200USP UNITS",1344556,675374,151430
PRODUCT_022523_001,PROTEASE (PANCRELIPASE)," 14,200USP UNITS",1344213,675598,151431
PRODUCT_022523_002,AMYLASE (PANCRELIPASE),"61,500USP UNITS",1344821,675380,151432
PRODUCT_022523_002,LIPASE (PANCRELIPASE)," 10,500USP UNITS",1344556,675374,151433
PRODUCT_022523_002,PROTEASE (PANCRELIPASE)," 35,500USP UNITS",1344213,675598,151434
PRODUCT_022523_004,AMYLASE (PANCRELIPASE),"83,900USP UNITS",1344821,675380,151435
PRODUCT_022523_004,LIPASE (PANCRELIPASE)," 21,000USP UNITS",1344556,675374,151436
PRODUCT_022523_004,PROTEASE (PANCRELIPASE)," 54,700USP UNITS",1344213,675598,151437
PRODUCT_022523_003,AMYLASE (PANCRELIPASE),"98,400USP UNITS",1344821,675380,151438
PRODUCT_022523_003,LIPASE (PANCRELIPASE)," 16,800USP UNITS",1344556,675374,151439
PRODUCT_022523_003,PROTEASE (PANCRELIPASE)," 56,800USP UNITS",1344213,675598,151440
PRODUCT_090900_001,GALANTAMINE HYDROBROMIDE,EQ 8MG BASE,1344805,443255,151441
PRODUCT_090900_002,GALANTAMINE HYDROBROMIDE,EQ 16MG BASE,1344805,443255,151442
PRODUCT_090900_003,GALANTAMINE HYDROBROMIDE,EQ 24MG BASE,1344805,443255,151443
PRODUCT_210428_001,METOPROLOL SUCCINATE,EQ 25MG TARTRATE,1343910,1533286,151444
PRODUCT_210428_002,METOPROLOL SUCCINATE,EQ 50MG TARTRATE,1343910,1533286,151445
PRODUCT_210428_003,METOPROLOL SUCCINATE,EQ 100MG TARTRATE,1343910,1533286,151446
PRODUCT_210428_004,METOPROLOL SUCCINATE,EQ 200MG TARTRATE,1343910,1533286,151447
PRODUCT_075270_002,KETOPROFEN,100MG,1344276,16591,151448
PRODUCT_075270_003,KETOPROFEN,150MG,1344276,16591,151449
PRODUCT_075270_001,KETOPROFEN,200MG,1344276,16591,151450
PRODUCT_075679_003,KETOPROFEN,100MG,1344276,16591,151451
PRODUCT_075679_002,KETOPROFEN,150MG,1344276,16591,151452
PRODUCT_075679_001,KETOPROFEN,200MG,1344276,16591,151453
PRODUCT_206439_003,DONEPEZIL HYDROCHLORIDE,10MG,1344374,508667,151454
PRODUCT_206439_003,MEMANTINE HYDROCHLORIDE,10MG,1343574,545974,151455
PRODUCT_206439_004,DONEPEZIL HYDROCHLORIDE,10MG,1344374,508667,151458
PRODUCT_206439_004,MEMANTINE HYDROCHLORIDE,10MG,1343574,545974,151459
PRODUCT_078022_001,PROPRANOLOL HYDROCHLORIDE,60MG,1343430,505776,151465
PRODUCT_078022_002,PROPRANOLOL HYDROCHLORIDE,80MG,1343430,505776,151466
PRODUCT_078022_003,PROPRANOLOL HYDROCHLORIDE,120MG,1343430,505776,151467
PRODUCT_078022_004,PROPRANOLOL HYDROCHLORIDE,160MG,1343430,505776,151468
PRODUCT_210709_001,ALISKIREN HEMIFUMARATE,EQ 37.5MG BASE,1344106,1926908,151469
PRODUCT_209221_001,AMANTADINE HYDROCHLORIDE,100MG,1344319,452635,151470
PRODUCT_204806_001,ATAZANAVIR SULFATE,EQ 100MG BASE,1344157,674629,151471
PRODUCT_204806_002,ATAZANAVIR SULFATE,EQ 150MG BASE,1344157,674629,151472
PRODUCT_204806_003,ATAZANAVIR SULFATE,EQ 200MG BASE,1344157,674629,151473
PRODUCT_204806_004,ATAZANAVIR SULFATE,EQ 300MG BASE,1344157,674629,151474
PRODUCT_091673_001,ATAZANAVIR SULFATE,EQ 100MG BASE,1344157,674629,151475
PRODUCT_210496_001,ENCORAFENIB,50MG,3131357,1763574,151476
PRODUCT_210496_002,ENCORAFENIB,75MG,3131357,1763574,151477
PRODUCT_203298_001,CALCIUM ACETATE,667MG,1344348,674751,151478
PRODUCT_010596_007,METHSUXIMIDE,150MG,1344736,31857,151480
PRODUCT_062676_002,DOXYCYCLINE HYCLATE,EQ 50MG BASE,1344600,2197611,151481
PRODUCT_021500_001,EMTRICITABINE,200MG,1344228,74911,151485
PRODUCT_205060_001,OMEGA-3-CARBOXYLIC ACIDS,1GM CONTAINS AT LEAST 850MG OF POLYUNSATURATED FATTY ACIDS,2139057,1626758,151486
PRODUCT_207536_001,FLUCYTOSINE,250MG,1344231,393942,151490
PRODUCT_207536_002,FLUCYTOSINE,500MG,1344231,393942,151491
PRODUCT_017588_004,LOMUSTINE,5MG,1344484,10898,151492
PRODUCT_207753_001,IBUPROFEN,EQ 200MG FREE ACID AND POTASSIUM SALT,1343587,11674,151493
PRODUCT_017694_001,LOPERAMIDE HYDROCHLORIDE,2MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343465,548913,151494
PRODUCT_209241_001,VALBENAZINE TOSYLATE,EQ 40MG BASE,2973201,2039219,151495
PRODUCT_209241_002,VALBENAZINE TOSYLATE,EQ 80MG BASE,2973201,2039219,151496
PRODUCT_074035_002,KETOPROFEN,50MG,1344276,16591,151497
PRODUCT_074035_003,KETOPROFEN,75MG,1344276,16591,151498
PRODUCT_012911_002,METYRAPONE,250MG,1344588,86284,151499
PRODUCT_208363_001,NAPROXEN SODIUM,EQ 200MG BASE,1344797,674757,151500
PRODUCT_203233_001,"NITROFURANTOIN, MACROCRYSTALLINE",50MG,1343070,16592,151501
PRODUCT_203233_002,"NITROFURANTOIN, MACROCRYSTALLINE",100MG,1343070,16592,151502
PRODUCT_210793_001,PIMAVANSERIN TARTRATE,EQ 34MG BASE,2793849,1590761,151503
PRODUCT_206710_001,PARICALCITOL,1MCG,1344453,674573,151504
PRODUCT_206710_002,PARICALCITOL,2MCG,1344453,674573,151505
PRODUCT_206710_003,PARICALCITOL,4MCG,1344453,674573,151506
PRODUCT_078745_001,RAMIPRIL,1.25MG,1343174,189203,151507
PRODUCT_078745_002,RAMIPRIL,2.5MG,1343174,189203,151508
PRODUCT_078745_003,RAMIPRIL,5MG,1343174,189203,151509
PRODUCT_078745_004,RAMIPRIL,10MG,1343174,189203,151510
PRODUCT_018917_001,ACEBUTOLOL HYDROCHLORIDE,EQ 200MG BASE,1343572,674764,151511
PRODUCT_018917_003,ACEBUTOLOL HYDROCHLORIDE,EQ 400MG BASE,1343572,674764,151512
PRODUCT_022068_003,NILOTINIB HYDROCHLORIDE,EQ 50MG BASE,1344761,675691,151514
PRODUCT_022068_002,NILOTINIB HYDROCHLORIDE,EQ 150MG BASE,1344761,675691,151515
PRODUCT_022068_001,NILOTINIB HYDROCHLORIDE,EQ 200MG BASE,1344761,675691,151516
PRODUCT_210361_001,GLYCOPYRRONIUM TOSYLATE,EQ 2.4% BASE,3131462,2039214,151523
PRODUCT_210034_001,CLOBETASOL PROPIONATE,0.05%,1344368,641189,151524
PRODUCT_202002_001,IMIQUIMOD,5%,1343733,250908,151526
PRODUCT_205887_001,LIDOCAINE,2.5%,1344559,6723,151527
PRODUCT_205887_001,PRILOCAINE,2.5%,1344313,208749,151528
PRODUCT_206901_001,NAFTIFINE HYDROCHLORIDE,2%,1344056,674444,151529
PRODUCT_018578_003,SILVER SULFADIAZINE,1%,1343569,806511,151530
PRODUCT_020216_001,"ESTROGENS, CONJUGATED",0.625MG/GM,1344090,675621,151531
PRODUCT_022156_003,CLEVIDIPINE,125MG/250ML (0.5MG/ML),1879204,699483,151532
PRODUCT_021371_001,ESTRADIOL HEMIHYDRATE,0.25%,1344327,27626,151534
PRODUCT_205622_001,RIVASTIGMINE,4.6MG/24HR,1343992,27251,151535
PRODUCT_205622_002,RIVASTIGMINE,9.5MG/24HR,1343992,27251,151536
PRODUCT_205622_003,RIVASTIGMINE,13.3MG/24HR,1343992,27251,151537
PRODUCT_050797_001,AZITHROMYCIN,EQ 2GM BASE/BOT,1343176,12428,151539
PRODUCT_203255_004,PASIREOTIDE PAMOATE,EQ 10MG BASE/VIAL,2473250,1927037,151540
PRODUCT_203255_001,PASIREOTIDE PAMOATE,EQ 20MG BASE/VIAL,2473250,1927037,151541
PRODUCT_203255_005,PASIREOTIDE PAMOATE,EQ 30MG BASE/VIAL,2473250,1927037,151542
PRODUCT_203255_002,PASIREOTIDE PAMOATE,EQ 40MG BASE/VIAL,2473250,1927037,151543
PRODUCT_203255_003,PASIREOTIDE PAMOATE,EQ 60MG BASE/VIAL,2473250,1927037,151544
PRODUCT_209030_001,FLUOCINONIDE,0.05%,1344076,419542,151545
PRODUCT_204442_001,BUPRENORPHINE HYDROCHLORIDE,EQ 80MG BASE/IMPLANT,1343637,1543312,151546
PRODUCT_075015_001,ACYCLOVIR SODIUM,EQ 500MG BASE/VIAL,1344916,674331,151547
PRODUCT_205771_002,ACYCLOVIR SODIUM,EQ 1GM BASE/VIAL,1344916,674331,151548
PRODUCT_205771_001,ACYCLOVIR SODIUM,EQ 500MG BASE/VIAL,1344916,674331,151549
PRODUCT_019818_001,PEGADEMASE BOVINE,250 UNITS/ML,1343454,675398,151552
PRODUCT_076232_001,AMIODARONE HYDROCHLORIDE,50MG/ML,1344376,630439,151553
PRODUCT_063002_001,CEFAZOLIN SODIUM,EQ 10MG BASE/ML,1344616,674474,151554
PRODUCT_050138_002,PENICILLIN G BENZATHINE,"150,000 UNITS/ML",1343209,2197386,151555
PRODUCT_050138_002,PENICILLIN G PROCAINE,"150,000 UNITS/ML",1343890,674887,151556
PRODUCT_050141_003,PENICILLIN G BENZATHINE,"300,000 UNITS/ML",1343209,2197386,151557
PRODUCT_020379_003,ALPROSTADIL,0.005MG/VIAL,1343086,8130,151558
PRODUCT_062640_001,CEFTAZIDIME,500MG/VIAL,1344452,61682,151559
PRODUCT_065177_001,COLISTIMETHATE SODIUM,EQ 150MG BASE/VIAL,1344706,675516,151560
PRODUCT_009165_003,TESTOSTERONE ENANTHATE,200MG/ML,1343154,674286,151561
PRODUCT_011757_002,METHYLPREDNISOLONE ACETATE,20MG/ML,1344438,788028,151562
PRODUCT_209192_001,DEXAMETHASONE SODIUM PHOSPHATE,EQ 10MG PHOSPHATE/ML,1344178,1337005,151563
PRODUCT_017521_004,DEXTROSE,20GM/100ML,1343286,688684,151564
PRODUCT_018564_001,DEXTROSE,20GM/100ML,1343286,688684,151565
PRODUCT_017521_003,DEXTROSE,30GM/100ML,1343286,688684,151566
PRODUCT_019345_001,DEXTROSE,30GM/100ML,1343286,688684,151567
PRODUCT_017521_002,DEXTROSE,40GM/100ML,1343286,688684,151568
PRODUCT_018562_001,DEXTROSE,40GM/100ML,1343286,688684,151569
PRODUCT_017521_001,DEXTROSE,50GM/100ML,1343286,688684,151570
PRODUCT_017521_005,DEXTROSE,60GM/100ML,1343286,688684,151571
PRODUCT_207264_001,DIHYDROERGOTAMINE MESYLATE,1MG/ML,1343648,674468,151573
PRODUCT_201195_001,DOCETAXEL,20MG/0.5ML (40MG/ML),1344343,1927101,151574
PRODUCT_201195_002,DOCETAXEL,80MG/2ML (40MG/ML),1344343,1927101,151575
PRODUCT_210072_001,DOCETAXEL,20MG/2ML (10MG/ML),1344343,1927101,151579
PRODUCT_210848_001,DOCETAXEL,80MG/8ML (10MG/ML),1344343,1927101,151580
PRODUCT_075918_001,FLUPHENAZINE DECANOATE,25MG/ML,1343543,674805,151581
PRODUCT_020280_004,SOMATROPIN RECOMBINANT,1.5MG/VIAL,1344919,675591,151582
PRODUCT_209101_001,HALOPERIDOL DECANOATE,EQ 50MG BASE/ML,1343203,674937,151583
PRODUCT_209101_002,HALOPERIDOL DECANOATE,EQ 100MG BASE/ML,1343203,674937,151584
PRODUCT_210106_001,ISOPROTERENOL HYDROCHLORIDE,0.2MG/ML,1344094,550053,151585
PRODUCT_065111_002,KANAMYCIN SULFATE,EQ 1GM BASE/3ML,1344325,378124,151586
PRODUCT_065111_001,KANAMYCIN SULFATE,EQ 500MG BASE/2ML,1344325,378124,151587
PRODUCT_200560_001,LEVOFLOXACIN,EQ 500MG/20ML (EQ 25MG/ML),1343340,1795,151588
PRODUCT_200560_002,LEVOFLOXACIN,EQ 750MG/30ML (EQ 25MG/ML),1343340,1795,151589
PRODUCT_017702_001,LIDOCAINE HYDROCHLORIDE,20%,1344529,674360,151590
PRODUCT_201835_001,METHYLPREDNISOLONE ACETATE,20MG/ML,1344438,788028,151591
PRODUCT_201835_002,METHYLPREDNISOLONE ACETATE,40MG/ML,1344438,788028,151592
PRODUCT_201835_003,METHYLPREDNISOLONE ACETATE,80MG/ML,1344438,788028,151593
PRODUCT_050450_001,MITOMYCIN,5MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343549,13590,151594
PRODUCT_050450_002,MITOMYCIN,20MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343549,13590,151595
PRODUCT_022325_001,AMIODARONE HYDROCHLORIDE,50MG/ML,1344376,630439,151596
PRODUCT_071846_001,NITROGLYCERIN,10MG/100ML,1344306,37493,151597
PRODUCT_071847_001,NITROGLYCERIN,20MG/100ML,1344306,37493,151598
PRODUCT_071848_001,NITROGLYCERIN,40MG/100ML,1344306,37493,151599
PRODUCT_020522_002,SOMATROPIN RECOMBINANT,10MG/2ML (5MG/ML),1344919,675591,151600
PRODUCT_020522_006,SOMATROPIN RECOMBINANT,20MG/2ML (10MG/ML),1344919,675591,151601
PRODUCT_017648_003,POTASSIUM CHLORIDE,224MG/100ML,1344788,674682,151602
PRODUCT_017648_003,SODIUM CHLORIDE,224MG/100ML,1344787,674525,151603
PRODUCT_010402_001,"ESTROGENS, CONJUGATED",25MG/VIAL,1344090,675621,151604
PRODUCT_021703_010,CALCIUM CHLORIDE,/1000ML,1344272,674619,151605
PRODUCT_021703_010,DEXTROSE,/1000ML,1343286,688684,151606
PRODUCT_021703_010,LACTIC ACID,/1000ML,1343665,674510,151607
PRODUCT_021703_010,MAGNESIUM CHLORIDE,/1000ML,1344525,1674520,151608
PRODUCT_021703_010,POTASSIUM CHLORIDE,/1000ML,1344788,674682,151609
PRODUCT_021703_010,SODIUM BICARBONATE,/1000ML,1343295,304381,151610
PRODUCT_021703_010,SODIUM CHLORIDE,/1000ML,1344787,674525,151611
PRODUCT_021703_013,CALCIUM CHLORIDE,3.68GM/1000ML,1344272,674619,151612
PRODUCT_021703_013,DEXTROSE,3.68GM/1000ML,1343286,688684,151613
PRODUCT_021703_013,LACTIC ACID,3.68GM/1000ML,1343665,674510,151614
PRODUCT_021703_013,MAGNESIUM CHLORIDE,3.68GM/1000ML,1344525,1674520,151615
PRODUCT_021703_013,POTASSIUM CHLORIDE,3.68GM/1000ML,1344788,674682,151616
PRODUCT_021703_013,SODIUM BICARBONATE,3.68GM/1000ML,1343295,304381,151617
PRODUCT_021703_013,SODIUM CHLORIDE,3.68GM/1000ML,1344787,674525,151618
PRODUCT_021703_001,CALCIUM CHLORIDE,5.15GM/1000ML/1000ML,1344272,674619,151619
PRODUCT_021703_001,DEXTROSE,5.15GM/1000ML/1000ML,1343286,688684,151620
PRODUCT_021703_001,LACTIC ACID,5.15GM/1000ML/1000ML,1343665,674510,151621
PRODUCT_021703_001,MAGNESIUM CHLORIDE,5.15GM/1000ML/1000ML,1344525,1674520,151622
PRODUCT_021703_001,POTASSIUM CHLORIDE,5.15GM/1000ML/1000ML,1344788,674682,151623
PRODUCT_021703_001,SODIUM BICARBONATE,5.15GM/1000ML/1000ML,1343295,304381,151624
PRODUCT_021703_001,SODIUM CHLORIDE,5.15GM/1000ML/1000ML,1344787,674525,151625
PRODUCT_202832_002,SODIUM CHLORIDE,18MG/2ML (9MG/ML),1344787,674525,151626
PRODUCT_202832_003,SODIUM CHLORIDE,22.5MG/2.5ML (9MG/ML),1344787,674525,151627
PRODUCT_202832_004,SODIUM CHLORIDE,27MG/3ML (9MG/ML),1344787,674525,151628
PRODUCT_202832_005,SODIUM CHLORIDE,45MG/5ML (9MG/ML),1344787,674525,151629
PRODUCT_202832_006,SODIUM CHLORIDE,90MG/10ML (9MG/ML),1344787,674525,151630
PRODUCT_202832_001,SODIUM CHLORIDE,9MG/ML (9MG/ML),1344787,674525,151631
PRODUCT_209834_001,SODIUM NITROPRUSSIDE,25MG/ML,1343502,226851,151632
PRODUCT_016194_001,PENTAZOCINE LACTATE,EQ 30MG BASE/ML,1344363,2197380,151633
PRODUCT_040647_001,TESTOSTERONE ENANTHATE,200MG/ML,1343154,674286,151636
PRODUCT_019826_001,THEOPHYLLINE,40MG/100ML,1343085,381693,151638
PRODUCT_019826_003,THEOPHYLLINE,160MG/100ML,1343085,381693,151639
PRODUCT_019826_006,THEOPHYLLINE,320MG/100ML,1343085,381693,151640
PRODUCT_019211_007,THEOPHYLLINE,4MG/ML,1343085,381693,151641
PRODUCT_019211_001,THEOPHYLLINE,40MG/100ML,1343085,381693,151642
PRODUCT_019211_003,THEOPHYLLINE,160MG/100ML,1343085,381693,151643
PRODUCT_019211_006,THEOPHYLLINE,320MG/100ML,1343085,381693,151644
PRODUCT_021905_001,SOMATROPIN RECOMBINANT,5MG/VIAL,1344919,675591,151645
PRODUCT_021289_001,UROFOLLITROPIN,75 IU/VIAL,1343418,675507,151647
PRODUCT_203933_001,AMMONIA N-13,30mCi-300mCi/8ML (3.75-37.5mCi/ML),1725018,675140,151648
PRODUCT_203247_001,SODIUM FLUORIDE F-18,10-200mCi/ML,1343264,674695,151649
PRODUCT_203137_001,FLUTEMETAMOL F-18,40.5mCi/10ML (4.05mCi/ML),1938065,1348550,151650
PRODUCT_071202_001,BUPIVACAINE HYDROCHLORIDE,0.75%,1343889,674347,151652
PRODUCT_020986_005,INSULIN ASPART RECOMBINANT,300 UNITS/3ML (100 UNITS/ML),1344389,675441,151653
PRODUCT_087313_001,LINDANE,1%,1343642,16654,151654
PRODUCT_088190_001,LINDANE,1%,1343642,16654,151655
PRODUCT_087385_002,TRIAMCINOLONE ACETONIDE,0.025%,1343594,419622,151656
PRODUCT_087385_003,TRIAMCINOLONE ACETONIDE,0.1%,1343594,419622,151657
PRODUCT_208844_001,BARIUM SULFATE,40%,2583309,1378167,151658
PRODUCT_021462_002,PEMETREXED DISODIUM,EQ 100MG BASE/VIAL,1343556,1537653,151659
PRODUCT_021462_001,PEMETREXED DISODIUM,EQ 500MG BASE/VIAL,1343556,1537653,151660
PRODUCT_200833_001,CASPOFUNGIN ACETATE,50MG/VIAL,1344468,2335113,151662
PRODUCT_200833_002,CASPOFUNGIN ACETATE,70MG/VIAL,1344468,2335113,151663
PRODUCT_205923_001,CASPOFUNGIN ACETATE,50MG/VIAL,1344468,2335113,151664
PRODUCT_205923_002,CASPOFUNGIN ACETATE,70MG/VIAL,1344468,2335113,151665
PRODUCT_021632_001,ANIDULAFUNGIN,50MG/VIAL,1343129,84251,151666
PRODUCT_021632_002,ANIDULAFUNGIN,100MG/VIAL,1343129,84251,151667
PRODUCT_202714_003,CARFILZOMIB,10MG/VIAL,1679370,520664,151668
PRODUCT_208744_001,TIGECYCLINE,50MG/VIAL,1343768,373970,151669
PRODUCT_205645_001,TIGECYCLINE,50MG/VIAL,1343768,373970,151670
PRODUCT_091620_001,TIGECYCLINE,50MG/VIAL,1343768,373970,151671
PRODUCT_021821_001,TIGECYCLINE,50MG/VIAL,1343768,373970,151672
PRODUCT_207475_001,AZACITIDINE,100MG/VIAL,1343167,418401,151673
PRODUCT_074554_001,CHOLESTYRAMINE,EQ 4GM RESIN/PACKET,1344878,675490,151674
PRODUCT_074554_002,CHOLESTYRAMINE,EQ 4GM RESIN/SCOOPFUL,1344878,675490,151675
PRODUCT_202030_001,BROMFENAC SODIUM,EQ 0.09% ACID,1344779,40536,151677
PRODUCT_202435_001,BROMFENAC SODIUM,EQ 0.09% ACID,1344779,40536,151678
PRODUCT_201941_001,BROMFENAC SODIUM,EQ 0.09% ACID,1344779,40536,151679
PRODUCT_078756_001,DORZOLAMIDE HYDROCHLORIDE,EQ 2% BASE,1344698,675113,151680
PRODUCT_083590_001,NAPHAZOLINE HYDROCHLORIDE,0.1%,1344563,548594,151681
PRODUCT_019243_002,ALBUTEROL SULFATE,EQ 0.083% BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343607,864943,151682
PRODUCT_019243_001,ALBUTEROL SULFATE,EQ 0.5% BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343607,864943,151683
PRODUCT_207636_001,ROPIVACAINE HYDROCHLORIDE,20MG/10ML (2MG/ML),1679382,1229711,151685
PRODUCT_207636_002,ROPIVACAINE HYDROCHLORIDE,40MG/20ML (2MG/ML),1679382,1229711,151686
PRODUCT_207636_003,ROPIVACAINE HYDROCHLORIDE,100MG/20ML (5MG/ML),1679382,1229711,151687
PRODUCT_207636_006,ROPIVACAINE HYDROCHLORIDE,100MG/10ML (10MG/ML),1679382,1229711,151688
PRODUCT_207636_004,ROPIVACAINE HYDROCHLORIDE,150MG/30ML (5MG/ML),1679382,1229711,151689
PRODUCT_207636_005,ROPIVACAINE HYDROCHLORIDE,150MG/20ML (7.5MG/ML),1679382,1229711,151690
PRODUCT_207636_007,ROPIVACAINE HYDROCHLORIDE,200MG/20ML (10MG/ML),1679382,1229711,151691
PRODUCT_207987_001,ALCOHOL,99% (1ML),1344202,13618,151692
PRODUCT_207987_002,ALCOHOL,99% (5ML),1344202,13618,151693
PRODUCT_021945_002,HYDROXYPROGESTERONE CAPROATE,250MG/ML (250MG/ML),1344185,674799,151695
PRODUCT_202605_001,ACETAMINOPHEN,1GM/100ML (10MG/ML),1343835,16450,151698
PRODUCT_204767_001,ACETAMINOPHEN,1GM/100ML (10MG/ML),1343835,16450,151699
PRODUCT_204052_001,ACETAMINOPHEN,1GM/100ML (10MG/ML),1343835,16450,151700
PRODUCT_020059_001,ADENOSINE,60MG/20ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343155,5797,151701
PRODUCT_020059_002,ADENOSINE,90MG/30ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343155,5797,151702
PRODUCT_090450_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151703
PRODUCT_090450_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151704
PRODUCT_205331_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151705
PRODUCT_205331_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151706
PRODUCT_202313_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151707
PRODUCT_202313_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151708
PRODUCT_077897_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151709
PRODUCT_077897_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151710
PRODUCT_203883_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151711
PRODUCT_203883_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151712
PRODUCT_090212_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151713
PRODUCT_090212_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151714
PRODUCT_077425_001,ADENOSINE,60MG/20ML (3MG/ML),1343155,5797,151715
PRODUCT_077425_002,ADENOSINE,90MG/30ML (3MG/ML),1343155,5797,151716
PRODUCT_022396_001,DICLOFENAC SODIUM,37.5MG/ML (37.5MG/ML),1343686,123693,151717
PRODUCT_209360_001,ANGIOTENSIN II ACETATE,EQ 2.5MG BASE/ML (EQ 2.5MG BASE/ML),3131793,2197803,151718
PRODUCT_021163_001,ALPHA-TOCOPHEROL ACETATE,2 IU/ML,1344366,2197730,151720
PRODUCT_021163_001,ASCORBIC ACID,2 IU/ML,1343064,443348,151721
PRODUCT_021163_001,BIOTIN,2 IU/ML,1344281,65798,151722
PRODUCT_021163_001,CHOLECALCIFEROL,2 IU/ML,1343065,125294,151723
PRODUCT_021163_001,CYANOCOBALAMIN,2 IU/ML,1344800,1383003,151724
PRODUCT_021163_001,DEXPANTHENOL,2 IU/ML,1343292,674930,151725
PRODUCT_021163_001,FOLIC ACID,2 IU/ML,1343814,469217,151726
PRODUCT_021163_001,NIACINAMIDE,2 IU/ML,1343553,175447,151727
PRODUCT_021163_001,PYRIDOXINE HYDROCHLORIDE,2 IU/ML,1343293,674707,151728
PRODUCT_021163_001,RIBOFLAVIN 5'-PHOSPHATE SODIUM,2 IU/ML,1344801,2197568,151729
PRODUCT_021163_001,THIAMINE HYDROCHLORIDE,2 IU/ML,1344054,674892,151730
PRODUCT_021163_001,VITAMIN A PALMITATE,2 IU/ML,1343815,508441,151731
PRODUCT_021163_001,VITAMIN K,2 IU/ML,1343554,675491,151732
PRODUCT_021559_001,ALPHA-TOCOPHEROL ACETATE,2 IU/ML,1344366,2197730,151733
PRODUCT_021559_001,ASCORBIC ACID,2 IU/ML,1343064,443348,151734
PRODUCT_021559_001,BIOTIN,2 IU/ML,1344281,65798,151735
PRODUCT_021559_001,CHOLECALCIFEROL,2 IU/ML,1343065,125294,151736
PRODUCT_021559_001,CYANOCOBALAMIN,2 IU/ML,1344800,1383003,151737
PRODUCT_021559_001,DEXPANTHENOL,2 IU/ML,1343292,674930,151738
PRODUCT_021559_001,FOLIC ACID,2 IU/ML,1343814,469217,151739
PRODUCT_021559_001,NIACINAMIDE,2 IU/ML,1343553,175447,151740
PRODUCT_021559_001,PYRIDOXINE HYDROCHLORIDE,2 IU/ML,1343293,674707,151741
PRODUCT_021559_001,RIBOFLAVIN 5'-PHOSPHATE SODIUM,2 IU/ML,1344801,2197568,151742
PRODUCT_021559_001,THIAMINE HYDROCHLORIDE,2 IU/ML,1344054,674892,151743
PRODUCT_021559_001,VITAMIN A PALMITATE,2 IU/ML,1343815,508441,151744
PRODUCT_021559_001,VITAMIN K,2 IU/ML,1343554,675491,151745
PRODUCT_020098_004,MIVACURIUM CHLORIDE,EQ 10MG BASE/5ML (EQ 2MG BASE/ML),1344280,101924,151746
PRODUCT_020098_005,MIVACURIUM CHLORIDE,EQ 20MG BASE/10ML (EQ 2MG BASE/ML),1344280,101924,151747
PRODUCT_210051_001,NEOSTIGMINE METHYLSULFATE,5MG/10ML (0.5MG/ML),1879201,353902,151748
PRODUCT_210051_002,NEOSTIGMINE METHYLSULFATE,10MG/10ML (1MG/ML),1879201,353902,151749
