activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
32614,129667,15942,60174,54798,=,0.470000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,0.470000000000000000000000000000,mg kg-1,,
32615,214848,15710,265296,129399,=,9.420000000000000000000000000000,nM,1,Ki,,,1,8.03,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,9.420000000000000000000000000000,nM,,
32616,71869,15829,330676,279412,=,0.240000000000000000000000000000,nM,1,Ki,,,0,9.62,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.240000000000000000000000000000,nM,,
32617,193069,15829,330676,279412,=,2.000000000000000000000000000000,,0,No. of rats,,,0,,BAO_0000179,,,,,,1,No. of rats,=,2.000000000000000000000000000000,,,
32618,199699,16154,221393,193239,=,21.000000000000000000000000000000,nM,1,IC50,,,0,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,21.000000000000000000000000000000,nM,,
32619,89057,16154,221393,193239,=,40.000000000000000000000000000000,nM,1,IC50,,,0,7.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,40.000000000000000000000000000000,nM,,
32620,213809,16154,221393,193239,>,1000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.000000000000000000000000000000,nM,,
32621,199699,16154,221376,192705,=,680.000000000000000000000000000000,nM,1,IC50,,,0,6.17,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,680.000000000000000000000000000000,nM,,
32622,89057,16154,221376,192705,=,600.000000000000000000000000000000,nM,1,IC50,,,0,6.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,600.000000000000000000000000000000,nM,,
32623,213809,16154,221376,192705,>,1000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.000000000000000000000000000000,nM,,
32624,29024,16219,255119,220028,=,6.200000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,6.200000000000000000000000000000,ug ml-1,,
32625,5728,16219,255119,220028,=,6.200000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,6.200000000000000000000000000000,ug ml-1,,
32626,5730,16219,255119,220028,>,100.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.000000000000000000000000000000,ug ml-1,,
32627,205592,16219,255119,220028,=,1.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.000000000000000000000000000000,ug ml-1,,
32628,205591,16219,255119,220028,=,32.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,32.000000000000000000000000000000,ug ml-1,,
32629,205590,16219,255119,220028,=,1.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.000000000000000000000000000000,ug ml-1,,
32630,64432,16219,255119,220028,=,0.500000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.500000000000000000000000000000,ug ml-1,,
32631,5542,16219,255119,220028,=,64.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,64.000000000000000000000000000000,ug ml-1,,
32632,152816,16219,255119,220028,=,4.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.000000000000000000000000000000,ug ml-1,,
32633,50921,16219,255119,220028,>,64.000000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,64.000000000000000000000000000000,ug ml-1,,
32634,50797,16971,89642,81355,=,32.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,32.000000000000000000000000000000,%,,
32635,95550,17059,171779,1704117,>,500000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.000000000000000000000000000000,uM,,
32636,102856,17059,171779,1704117,>,500000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.000000000000000000000000000000,uM,,
32637,44576,17059,171779,1704117,>,500000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,500.000000000000000000000000000000,uM,,
32638,79287,17059,171779,1704117,>,250000.000000000000000000000000000000,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,250.000000000000000000000000000000,uM,,
32639,80294,17059,171779,1704117,>,250000.000000000000000000000000000000,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,250.000000000000000000000000000000,uM,,
32640,103941,17059,171779,1704117,>,100000.000000000000000000000000000000,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,100.000000000000000000000000000000,uM,,
32641,41276,17059,171779,1704117,>,100000.000000000000000000000000000000,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,>,100.000000000000000000000000000000,uM,,
32642,95550,17059,171839,152038,>,250000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,250.000000000000000000000000000000,uM,,
32643,102856,17059,171839,152038,>,250000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,250.000000000000000000000000000000,uM,,
32644,44576,17059,171839,152038,>,250000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,250.000000000000000000000000000000,uM,,
32645,79287,17059,171839,152038,=,750.000000000000000000000000000000,nM,1,EC50,,,0,6.12,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.750000000000000000000000000000,uM,,
32646,80294,17059,171839,152038,=,4500.000000000000000000000000000000,nM,1,EC50,,,0,5.35,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,4.500000000000000000000000000000,uM,,
32647,103941,17059,171839,152038,>,4000.000000000000000000000000000000,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,4.000000000000000000000000000000,uM,,
32648,41276,17059,171839,152038,=,20000.000000000000000000000000000000,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,=,20.000000000000000000000000000000,uM,,
32649,64533,17488,69748,64157,=,20.000000000000000000000000000000,nM,1,IC50,,,0,7.70,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.020000000000000000000000000000,uM,,
32650,64532,17488,69748,64157,=,70.000000000000000000000000000000,nM,1,IC50,,,0,7.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.070000000000000000000000000000,uM,,
32651,64531,17488,69748,64157,<,70.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,<,0.070000000000000000000000000000,uM,,
32652,64536,17488,69748,64157,>,30000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,30.000000000000000000000000000000,uM,,
32653,195157,17488,69748,64157,<,0.001000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,<,0.001000000000000000000000000000,ug ml-1,,
32654,76575,17488,69748,64157,>,64.000000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,>,64.000000000000000000000000000000,ug ml-1,,
32655,61226,17488,69748,64157,>,64.000000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,>,64.000000000000000000000000000000,ug ml-1,,
32656,195582,17488,69748,64157,>,64.000000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,>,64.000000000000000000000000000000,ug ml-1,,
32657,61528,17488,69748,64157,>,64.000000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,>,64.000000000000000000000000000000,ug ml-1,,
32658,100538,17488,69748,64157,=,2.000000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,2.000000000000000000000000000000,ug ml-1,,
32659,50396,17157,235473,203905,=,76.600000000000000000000000000000,umol.kg-1,1,ED50,,,0,,BAO_0003036,,,,,,1,ED50,=,76.600000000000000000000000000000,uM kg-1,,
32660,50398,17157,235473,203905,=,54.600000000000000000000000000000,umol.kg-1,1,ED50,,,0,,BAO_0003036,,,,,,1,ED50,=,54.600000000000000000000000000000,uM kg-1,,
32661,159238,17192,253290,218915,=,174.000000000000000000000000000000,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,174.000000000000000000000000000000,%,,
32662,159048,17192,253290,218915,=,0.710000000000000000000000000000,nM,1,EC50,,,0,9.15,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.710000000000000000000000000000,nM,,
32663,159239,17192,253290,218915,=,48.000000000000000000000000000000,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,48.000000000000000000000000000000,%,,
32664,159049,17192,253290,218915,=,5.500000000000000000000000000000,nM,1,EC50,,,0,8.26,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,5.500000000000000000000000000000,nM,,
32665,159730,17192,253290,218915,=,1.300000000000000000000000000000,nM,1,Ki,,,0,8.89,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.300000000000000000000000000000,nM,,
32666,36275,17192,253290,218915,=,669.000000000000000000000000000000,nM,1,Ki,,,0,6.17,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,669.000000000000000000000000000000,nM,,
32667,71400,17192,253290,218915,=,84.000000000000000000000000000000,nM,1,Ki,,,0,7.08,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,84.000000000000000000000000000000,nM,,
32668,35957,17192,253290,218915,=,52.000000000000000000000000000000,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,52.000000000000000000000000000000,%,,
32669,36120,17192,253290,218915,=,215.000000000000000000000000000000,nM,1,IC50,,,0,6.67,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,215.000000000000000000000000000000,nM,,
32670,228602,17192,253290,218915,=,303.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,303.000000000000000000000000000000,,,
32671,71087,17192,253290,218915,=,45.000000000000000000000000000000,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,45.000000000000000000000000000000,%,,
32672,71260,17192,253290,218915,=,100.000000000000000000000000000000,nM,1,IC50,,,0,7.00,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,100.000000000000000000000000000000,nM,,
32673,228604,17192,253290,218915,=,141.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,141.000000000000000000000000000000,,,
32674,123362,17192,253290,218915,=,63.000000000000000000000000000000,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,63.000000000000000000000000000000,%,,
32675,123505,17192,253290,218915,=,1900.000000000000000000000000000000,nM,1,IC50,,,0,5.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1900.000000000000000000000000000000,nM,,
32676,228605,17192,253290,218915,>,1000.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,>,1000.000000000000000000000000000000,,,
32677,65897,17192,253290,218915,=,36.000000000000000000000000000000,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,36.000000000000000000000000000000,%,,
32678,66047,17192,253290,218915,=,3488.000000000000000000000000000000,nM,1,IC50,,,0,5.46,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3488.000000000000000000000000000000,nM,,
32679,228603,17192,253290,218915,>,1000.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,>,1000.000000000000000000000000000000,,,
32680,66566,17226,262238,225105,=,9300.000000000000000000000000000000,nM,1,IC50,,,0,5.03,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9.300000000000000000000000000000,uM,,
32681,4982,17226,262238,225105,=,25140.000000000000000000000000000000,nM,1,IC50,,,0,4.60,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,25.140000000000000000000000000000,uM,,
32682,141505,17226,262238,225105,=,64090.000000000000000000000000000000,nM,1,IC50,,,0,4.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,64.090000000000000000000000000000,uM,,
32683,141488,17226,262238,225105,=,39420.000000000000000000000000000000,nM,1,IC50,,,0,4.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,39.420000000000000000000000000000,uM,,
32684,229794,17226,262238,225105,=,0.620000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,0.620000000000000000000000000000,,,
32685,43768,17321,295153,251517,>,250.000000000000000000000000000000,uM,0,TCS50,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,TCS50,>,250.000000000000000000000000000000,uM,,
32686,120761,16559,225017,195184,=,20.500000000000000000000000000000,%,0,Recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Recovery,=,20.500000000000000000000000000000,%,,
32687,115041,16559,225017,195184,,,,0,Recovery,Not Determined,,0,,BAO_0000179,,,,,,1,Recovery,,,,,
32688,115040,16559,225017,195184,,,,0,Recovery,Not Determined,,0,,BAO_0000179,,,,,,1,Recovery,,,,,
32689,147717,16611,252084,217889,=,19000.000000000000000000000000000000,nM,1,EC50,,,0,4.72,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,19000.000000000000000000000000000000,nM,,
32690,147736,16611,252084,217889,=,9000.000000000000000000000000000000,nM,1,EC50,,,0,5.05,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,9000.000000000000000000000000000000,nM,,
32691,147717,16611,252089,218033,=,96.000000000000000000000000000000,nM,1,EC50,,,0,7.02,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,96.000000000000000000000000000000,nM,,
32692,147736,16611,252089,218033,=,30000.000000000000000000000000000000,nM,1,EC50,,,0,4.52,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,30000.000000000000000000000000000000,nM,,
32693,147742,16611,252089,218033,=,82.000000000000000000000000000000,nM,1,EC50,,,0,7.09,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,82.000000000000000000000000000000,nM,,
32694,149726,16611,252089,218033,=,2500.000000000000000000000000000000,nM,1,EC50,,,0,5.60,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,2500.000000000000000000000000000000,nM,,
32695,147391,16611,252089,218033,=,100000.000000000000000000000000000000,nM,1,EC50,,,0,4.00,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,100000.000000000000000000000000000000,nM,,
32696,147398,16611,252089,218033,=,8800.000000000000000000000000000000,nM,1,EC50,,,0,5.06,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,8800.000000000000000000000000000000,nM,,
32697,147408,16611,252089,218033,=,25000.000000000000000000000000000000,nM,1,EC50,,,0,4.60,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,25000.000000000000000000000000000000,nM,,
32698,147719,16611,252119,29061,>,10000.000000000000000000000000000000,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,10000.000000000000000000000000000000,nM,,
32699,147568,16611,252119,29061,=,48000.000000000000000000000000000000,nM,1,EC50,,,0,4.32,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,48000.000000000000000000000000000000,nM,,
32700,147874,16611,252119,29061,>,100000.000000000000000000000000000000,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,100000.000000000000000000000000000000,nM,,
32701,147886,16611,252119,29061,=,27.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,27.000000000000000000000000000000,%,,
32702,147737,16611,252119,29061,=,16000.000000000000000000000000000000,nM,1,EC50,,,0,4.80,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,16000.000000000000000000000000000000,nM,,
32703,147742,16611,252119,29061,=,4000.000000000000000000000000000000,nM,1,EC50,,,0,5.40,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,4000.000000000000000000000000000000,nM,,
32704,149731,16611,252119,29061,=,1000.000000000000000000000000000000,nM,1,EC50,,,0,6.00,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,1000.000000000000000000000000000000,nM,,
32705,147392,16611,252119,29061,=,10400.000000000000000000000000000000,nM,1,EC50,,,0,4.98,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,10400.000000000000000000000000000000,nM,,
32706,147402,16611,252119,29061,=,3000.000000000000000000000000000000,nM,1,EC50,,,0,5.52,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,3000.000000000000000000000000000000,nM,,
32707,147398,16611,252119,29061,=,14900.000000000000000000000000000000,nM,1,EC50,,,0,4.83,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,14900.000000000000000000000000000000,nM,,
32708,147412,16611,252119,29061,>,100000.000000000000000000000000000000,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,100000.000000000000000000000000000000,nM,,
32709,147417,16611,252119,29061,=,4000.000000000000000000000000000000,nM,1,EC50,,,0,5.40,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,4000.000000000000000000000000000000,nM,,
32710,147419,16611,252119,29061,>,100000.000000000000000000000000000000,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,100000.000000000000000000000000000000,nM,,
32711,147420,16611,252119,29061,=,92000.000000000000000000000000000000,nM,1,EC50,,,0,4.04,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,92000.000000000000000000000000000000,nM,,
32712,62181,16615,253966,219045,=,23.000000000000000000000000000000,nM,1,IC50,,,0,7.64,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,23.000000000000000000000000000000,nM,,
32713,62181,16615,253953,218465,=,640.000000000000000000000000000000,nM,1,IC50,,,0,6.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,640.000000000000000000000000000000,nM,,
32714,152386,16697,277035,237945,=,2500.000000000000000000000000000000,nM,1,IC50,,,0,5.60,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.500000000000000000000000000000,uM,,
32715,152385,16697,277035,237945,=,330.000000000000000000000000000000,nM,1,IC50,,,0,6.48,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.330000000000000000000000000000,uM,,
32716,226605,16697,277035,237945,=,28800.000000000000000000000000000000,nM,1,IC50,,,0,4.54,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,28.800000000000000000000000000000,uM,,
32717,226604,16697,277035,237945,=,2900.000000000000000000000000000000,nM,1,IC50,,,0,5.54,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.900000000000000000000000000000,uM,,
32718,152386,16697,277033,237279,=,15000.000000000000000000000000000000,nM,1,IC50,,,0,4.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,15.000000000000000000000000000000,uM,,
32719,152385,16697,277033,237279,=,900.000000000000000000000000000000,nM,1,IC50,,,0,6.05,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.900000000000000000000000000000,uM,,
32720,226605,16697,277033,237279,=,47500.000000000000000000000000000000,nM,1,IC50,,,0,4.32,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,47.500000000000000000000000000000,uM,,
32721,226604,16697,277033,237279,=,4000.000000000000000000000000000000,nM,1,IC50,,,0,5.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4.000000000000000000000000000000,uM,,
32722,48534,16479,167029,147999,=,50.000000000000000000000000000000,nM,1,IC50,,,1,7.30,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,50.000000000000000000000000000000,nM,,
32723,210808,16479,167029,147999,>,41.000000000000000000000000000000,day,0,Cell survived,,,0,,BAO_0000179,UO_0000033,http://qudt.org/vocab/unit#Day,,,,1,Cell survived,>,41.000000000000000000000000000000,day,,
32724,48534,16479,167003,147540,>,10000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.000000000000000000000000000000,uM,,
32725,120764,16559,225035,195241,=,77.000000000000000000000000000000,%,0,Recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Recovery,=,77.000000000000000000000000000000,%,,
32726,120762,16559,225035,195241,=,71.000000000000000000000000000000,%,0,Recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Recovery,=,71.000000000000000000000000000000,%,,
32727,120760,16559,225035,195241,=,34.000000000000000000000000000000,%,0,Recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Recovery,=,34.000000000000000000000000000000,%,,
32728,89534,16397,196418,172226,=,2700.000000000000000000000000000000,nM,1,IC50,,,0,5.57,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.700000000000000000000000000000,uM,,
32729,90306,16397,196418,172226,>,100000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,uM,,
32730,140391,16397,196418,172226,>,100000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,uM,,
32731,172926,16397,196418,172226,=,280000.000000000000000000000000000000,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,280.000000000000000000000000000000,uM,,
32732,72842,16397,196418,172226,>,200000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,200.000000000000000000000000000000,uM,,
32733,68326,16397,196418,172226,>,1000000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.000000000000000000000000000000,uM,,
32734,68328,16397,196418,172226,=,430000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,430.000000000000000000000000000000,uM,,
32735,68330,16397,196418,172226,>,1000000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.000000000000000000000000000000,uM,,
32736,26313,16397,196418,172226,=,1.780000000000000000000000000000,,0,pKa,,,0,,BAO_0002131,,,,,,1,pKa,=,1.780000000000000000000000000000,,,
32737,26312,16397,196418,172226,=,5.780000000000000000000000000000,,0,pKa,,,0,,BAO_0002131,,,,,,1,pKa,=,5.780000000000000000000000000000,,,
32738,26311,16397,196418,172226,=,9.480000000000000000000000000000,,0,pKa,,,0,,BAO_0002131,,,,,,1,pKa,=,9.480000000000000000000000000000,,,
32739,86904,17531,164914,146743,=,14.000000000000000000000000000000,nM,1,Ki,,,0,7.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.000000000000000000000000000000,nM,,
