ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
534;Jason;Nielsen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=534;"Jason Nielsen is an award winning filmmaker whose short films have screened at festivals around the world. His genre-spanning work couples a heightened visual realism with emotional themes, resulting in meditative reflections on the idea of the self.

Nielsen’s work is in the collection of the National Library and Archives of Canada and The Douglas Archer Library at the University of Regina. Nielsen studied film production at The University of Regina and photography at Langara College in Vancouver.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=534&ImageId=576;photo courtesy of the artist;https://jasonnielsen.wixsite.com/mysite
538;;Lees + Associates;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=538;;Canada;;;http://www.elac.bc.ca/index.shtml
539;Krista Belle;Stewart;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=539;Krista Belle Stewart is an interdisciplinary artist who grew up as a member of the Okanagan Nation’s Upper Nicola Band. Recent exhibition and performance history includes Music from the New Wilderness at The Western Front, Shelved at the Burnaby Art Gallery and the Fiction/Non-fiction at the Esker Foundation (Calgary).;Canada;;;
542;Every Letter of the Alphabet;Printing Ltd.;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=542;"Every Letter of the Alphabet Printing Ltd is founded by Geoffrey Farmer and is based on his work ""Every Letter in the Alphabet"" for the 2010 Winter Olympics and Paralympics, which comprised 26 language-based works - one for every letter of the alphabet - and appeared throughout the city during 2010.";Canada;;;
543;Nomi;Chi;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=543;;;;;
546;Vince;Dumoulin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=546;Vincent is known for a range of public and private murals in the Commercial Drive neighbourhood, Downtown East Side, Kitsilano/Fairview and Vancouver's City Centre.;;;;
549;James;Knight;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=549;;Canada;;;
553;Alison;Woodward;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=553;;;;;
559;Katie;Maasik;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=559;;Canada;;;
560;Khan;Lee;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=560;Khan Lee was born in Seoul, Korea. He studied architecture at Hong-Ik University, before immigrating to Canada to study fine art at Emily Carr University of Art and Design. Through sculptural and media practices, his work attempts to exhibit results of experimentation with form and process in order to express inherent relationships between material and immaterial content. He is a founding member of the Vancouver-based artist collective Intermission and is presently a member of the Instant Coffee artist collective. His work has been exhibited nationally and internationally. Lee lives and works in Vancouver, BC.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=560&ImageId=1234;;http://www.khanlee.com
561;Shannon;Oksanen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=561;;;;;
564;Tsang;Kin-Wah;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=564;"Born in Shantou, China in 1976, Tsang moved to Hong Kong as a young child. He graduated with a BA in Fine Arts from the Chinese University of Hong Kong and a MA in Book Arts from the Camberwell College of Arts at the London Institute, England. In his early works, Tsang combined texts in decorative patterns to create wallpaper that covers the walls, floors, and ceilings of their designated exhibition spaces. On closer inspection, seemingly elegant floral patterns reveal themselves as profane writings by both the artist and other authors. In doing so, Tsang brings to the fore contradictions between image and text, appearance and content. His immersive vinyl text installations have covered the walls and floors of galleries and museums around the world including solo exhibitions at the Centre for ChineseContemporary Art, Manchester (2008); Mori Art Museum, Tokyo (2011–12); and M+ Pavilion, Hong Kong (2016). Tsang has participated in group exhibitions including the Lyon Biennial, France (2009–10); Memories of the Future, Leeum, Samsung Museum of Art, Seoul (2010–11); Sydney Biennial (2010); Asian Art Biennial, Taichung, Taiwan (2011–12); Landscape: The Virtual, The Actual, The Possible?, Guangdong Times Museum, Guangzhou, China (2014), and Yerba Buena Center for the Arts, SanFrancisco (2014–15); Chinese Whispers: Recent Art from the Sigg and M+ Sigg Collections, Kunstmuseum Bern and Zentrum Paul Klee, Bern (2016); and Tales of Our Time, Solomon R. Guggenheim Museum, New York (2016–17). In 2015, he represented Hong Kong at the Venice Biennale. Tsang lives and works in Hong Kong. His immersive vinyl text installations have covered the walls and floors of galleries and museums around the world.";;;;
567;Haisla;Collins;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=567;;Canada;;;
569;Mehren;Razmpoosh;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=569;;;;;
573;Shadae;Johnson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=573;Shadae Johnson is from the Tsartlip Village, Okanagan, Northern Dene, Han, and Northern Tutchone and Wolf Clan. Johnson uses her cultural teachings as a base for her artwork.;United States;;;https://www.shadaej.com/artist-history.html
580;Peter;Gazendam;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=580;Gazendam uses sculpture, photography, video, installation and sound to explore how these very media communicate through time. Since 2002, Gazendam has presented his work at galleries in Vancouver, Victoria, Halifax, Stockholm, Philadelphia, Guelph and Toronto.;Canada;;;http://petergazendam.com/
581;Martin;Boyce;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=581;;;;;
582;Krystle;Coughlin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=582;;;;;
585;;art.site;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=585;Claudia Cuesta and Bill Baker are art.site.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=585&ImageId=1203;;http://www.artsitecanada.com
586;Michael;Love;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=586;Michael Love is an artist and curator based in Vancouver, BC. He attended and now is an arts educator at the University of the Fraser Valley and Emily Carr University of Art + Design where he completed his BFA. He received an MFA in photography from Concordia University in 2009. He has been the recipient of numerous awards and fellowships, including the Roloff Beny Travel Fellowship (2009), Canada Council for the Arts Research and Creation Grant (2010) and a BC Arts Council Project Assistance Grant (2014). He has exhibited nationally and internationally and was a founder and co-curator of Gallery 295.;Canada;;;
587;Justin;Langlois;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=587;Justin Langlois is an artist, educator, and organizer. His practice explores collaborative structures, critical pedagogy, and custodial frameworks as tools for gathering, learning, and making. He is an Associate Professor of Social Practice in the Faculty of Culture + Community at Emily Carr University of Art and Design. He lives and works in Vancouver, Canada.;Canada;;;http://justinlanglois.com
598;Norman James;Hall;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=598;;;;;
602;Charlotte;Wall;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=602;;;;;
603;Torrie;Groening;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=603;Torrie Groening is a Vancouver based artist. She studied printmaking at Emily Carr College of Art + Design and is an alumna of The Banff Centre Visual Arts department. She is a photographer who works with drawing, painting and printmaking.  Making use of new and traditional technologies Groening creates installations and photographs that reflect on a personal investment in the peripheral material of the artists studio. Culling from her own collections she constructs elaborate still life scenes representative of a multi-linear and often auto-fictive narrative.;Canada;;;http://www.torriegroening.com/
605;Lauren;Brevner;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=605;;;;;
608;Adele Maskwa iskwew;Arseneau;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=608;A Nehiyaw/Metis visual artist, Adele creates work that is evocative of story telling by engaging the audience to consider cultural appropriation, along with social and environmental issues. Her intent is to educate from an indigenous perspective and counteract current stereotypes. Adele grew up with the Dakelh people of British Columbia in Stellaquo. Incorporating traditional ovoids, split u’s and trigons of her adopted family into the flowing formlimes of her Cree style to create her designs.  She paints in acrylic on canvas, hide, and cradled panel, along with plains style traditional beadwork and earrings.  She completed the Reconciliation Carving program at Langara, and holds a Fine Art Diploma along with a Graphic Design Diploma. Currently, she is a member of the North Vancouver Arts Council, Seymour Art Gallery, CARFAC and the Federation of Canadian Artists.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=608&ImageId=1406;;https://aarseneau.com
609;Vivi Vo Hung;Kiet;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=609;;;;;
611;Alex;Morrison;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=611;"Alex Morrison (1971) was born in Redruth, UK and currently lives and works in Vancouver. Morrison has had solo exhibitions at Levy Delval, Brussels, (2017); Komplot, Brussels (2016); La Plage, Paris (2016); Clint Roenisch Gallery, Toronto (2016); Mélange, Cologne (2015), Simon Fraser University Art Gallery, Vancouver, (2015); Burnaby Art Gallery, Vancouver (2015); Natalia Hug Gallery, Cologne (2013), OG2 at Kölnischer Kunstverein, Cologne (2012);  Selected group shows include: Champingons, galerie pcp, Paris; Hybrid Objects, Linconnue, Montreal; Stopping the Sun In It’s Course, François Ghebaly Gallery, Los Angeles (2015); The Poetics of Space, Vancouver Art Gallery (2015); Be Mysterious, Walter Phillips Gallery (2014); Blue Times, Vienna Kunsthalle, Vienna (2014) Melanchotopia, Witte de With, Rotterdam (2011) Sydney Biennial (2010); It Is What It Is, National Gallery of Canada, Ottawa (2010);Following a Line, Contemporary Art Gallery, Vancouver (2010); Cubes, Blocks and Other Spaces, Musée d’art Contemporain de Montréal, (2009); Getting Even, Kunstverein Hannover (2009) Sternberg Press published a monograph on his work as part of their pocket book series in 2005.";Canada;;;http://www.alexmorrison.org/
613;Corrine;Hunt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=613;A Canadian artist of Komoyue and Tlingit heritage based in Vancouver, BC;Canada;;;
621;;Bagua Artist Association;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=621;Bagua Artist Association is an artist collective consisting of the following members: Katharine Meng-Yuan Yi, Sean Cao, Xingyue Feng and Yuan Liu.;;;;
623;"Ejiwa ""Edge""";Ebenebe;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=623;;;;;
626;Whess;Harman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=626;;;;;
1;Tony;Bloom;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=1;;;;;
6;Kirsty;Robbins;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=6;Kirsty and Philip Robbins work together on art projects such as Mosaic Bike in Vancouver.;;;;
223;Walter;Harris;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=223;A chief of the Gitksan and a veteran carver, Harris received a Governor General's Award for Visual Arts in 2003.;Canada;;;
12;Brian;Baxter;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=12;"Brian Baxter comes to the West Coast following an education and apprenticeship in glass art at distinguished institutions across the country, beginning with a Bachelor of Design (Visual Communication) from the Nova Scotia College of Art and Design. Brian's one man shows and collaborative exhibitions have been held in Vacouver, Victoria and Edmonton. His stylish, exacting approach has enhanced the environments of dozens of prestigious clients; private, government and corporate. The Olympic Speed Skaitng Oval in Calgary, the Museum of Civilization in Hull, Quebec, and the Vancouver International Airport are just three examples of high profile buildings showcasing Brian's art.";Canada;;;
35;Gordon;Ferguson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=35;"Ferguson was born 1953 in High River, Alberta.  He has been teaching at the Alberta College of Art & Design in Calgary since 1981 and is currently Program Head of the  Sculpture Department. His artwork is concerned with physics, matter and motion.  Recent exhibitions include: Take A Seat (Jensonian Gallery, 2010); The Dilated Garden (Nickle Arts Museum, 2010); The Big Gift (Glenbow Museum, 2008); The McIntyre Ranch Project (Illingworth Kerr Gallery, 2006 & Southern Alberta Art Gallery, 2005).";Canada;;;
20;Yanka;Brayovitch;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=20;;;;;
22;Joe;Capilano;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=22;;;;;
29;Greta;Dale;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=29;Greta Dale was a student of Fred Amis at the Vancouver School of Art in 1957. She also attended the Ontario College of Art and worked primarily as a muralist in churches and schools working with architects in Vancouver and Montreal. She used fresco, mosaic, encaustic, sgraffiito and low relief techniques. She did a mural for the Johnston Heights Junior High School in Surrey in the 1950s. (drawn from an article in Canadian Architect, Vol6, #2, February 1961, p6);Canada;;;
42;Jack;Hambelton;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=42;;;;;
44;Richard;Prince;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=44;Artist Richard Prince lives and works in Vancouver and is a faculty member of the Fine Arts Department at the University of British Columbia. He has exhibited extensively throughout Canada and in numerous international venues.  His work in included in many public and corporate collections.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=44&ImageId=516;;
45;Joey;Mallett;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=45;Joey Mallett is an artist who works in various mediums: painting, wood sculpture, print making, paper mache and fabric printing.  She likes to work large.  Besides the artworks listed here, Joey has paintted murals at Kensington Community Centre, the head office of Mountain Equipment Co-op and on an exterior wall of Mount St. Joseph Hospital (1997).  She was also an artist/facilitator for Walls of Change, a collaborative mural project among artists, the city, and the community of the Downtown Eastside.;Canada;;;
47;Sam;Carter;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=47;"Sam Carter has taught at Emily Carr University of Art and Design since 1973. His activities have involved the design of the Ontario Science Centre (Hall of Life), the Canadian Pavilion - Yokohama's Expo 89, and numerous interpretive centres. For Expo 86 he created National Day ceremonies and parades. He has also served as Art Director for such public events as the Vancouver Papal Visit and the Canadian International Dragon Boat Festival. In recent years exhibitions of his work have traveled to many parts of Asia where he continues to develop ""links"" to Asian artists, designers and crafts people. His 2000 Dragons exhibition celebrated the year 2000, Year of the Dragon. He serves as a volunteer to many organizations and events devoted to art and culture in the City of Vancouver.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=47&ImageId=517;;
54;Mark;Lewis;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=54;"Lewis was born in 1957 and has an extensive international art.practice. He was a founding member of Public Access, an artists' and writers' collective in Toronto and has published articles in national and international art magazines. He has had solo exhibitions at the Power Plant, Toronto;  the Vancouver Art Gallery;  Patrick Painter Inc., Santa Monica, Cal; the National Gallery of Canada; and the Musee d'art moderne et contemporain, Geneva, Switzerland (2000), among others. His work was included in the Third Taipei International Bienale of Contemporary Art (2000) and ""Intelligence: New British Art 2000"" at the Tate Britain.  In the early 1990s his reconstruction of Lenin monuments in Toronto and Montreal caused a public stir.  He was interested in exploring propaganda and the power of public monuments.";Canada;;;
56;Isaac;Tait;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=56;;;;;
57;Wayne;Young;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=57;;;;;
58;"Harry ""Hammy""";Martin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=58;;;;;
60;Don;Yeomans;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=60;"A successful artist, carver and jeweller.

""He has a strong sense of satire and … his work … often incorporates whimsy and inventive imagery."" (from Stewart, Totem Poles, 1990)";Canada;;;
65;Abraham;Archer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=65;;;;;
68;M. Simon;Levin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=68;Simon Levin has an MFA in Interdisciplinary Art from Vermont College and has been teaching and working with youth in non-traditional ways for the past 10 years. During this time he has created numerous site-specific art pieces in Canada, USA and Mexico. His work in different mediums and forms has explored ways of re-defining public space. In a process that draws on his pedagogical and group facilitation experience, Simon finds ways to involve a less acknowledged segment of the public in his creative and collaborative process. As an extension of his art practice, Simon works with young people in the making of public art pieces as a way of pushing the awareness of how public space operates and how it is designed to do so. He co-authored with Susan Rome of  the Vancouver Art Gallery Public Programs Department a grade 11 and 12 curriculum on Public art for the Vancouver School Board.;Canada;;;
72;G. L. T.;Sharp;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=72;;;;;
73;Lutz;Haufschild;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=73;Haufschild studied at the Advanced Institute of Art and Technology, Hanover, and came to Vancouver from Germany in 1969. He worked as a sculptor but has made his name in stained glass. He has been commissioned to do stained glass windows all over the world including the 64 cathedral windows in the monastery at Mission, BC.  In 1988 he was awarded the Saidye Bronfman Award for Crafts in Canada.;Canada;;;
76;Paul;Huba;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=76;;;;;
77;Alan Chung;Hung;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=77;"Alan Chung Hung was born in Canton, China, in Feb 1946 and studied civil engineering at Chu Hai University in Hong Kong. He moved to Vancouver in 1969 and studied at the Vancouver School of Art. He was one of the founding members of the Chinese Canadian Visual Arts Society in Vancouver. Chung Hung died of cancer en route from Hong Kong to Vancouver in 1994. In the publication BC Sculptors, Chung said,  ""As I sit in the bush in the morning hours watching the buds grow, I become one of them - grow with them -from energy out of the earth. How strange our life is...we come from earth, return to earth but drawing life from death.  I thrive on rule and order...appreciate definitions we make in our cultural history.. .. love fairy tales...fantasies...and illusions flashing across my mind!  I am of the earth but growing in a fiery search of myself in contraditions and will be reborn from the ashes of desire.""";;;;
79;Elek;Imredy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=79;Born in 1912 in Budapest, Imredy worked for the railroad while he studied there with sculptors Sandor Boldogfai Farkas and Bela Ohman and painters Istvan Szonyi and Vilmos Aba Novak. He came to Vancouver in 1957 where he took part in numerous group exhibitions. He died Oct.12,1994, aged 82.;Canada;;;
82;Olga;Jancic;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=82;"Jancic came to Vancouver in 1975 to participate in the Vancouver International Stone Sculpture Symposium. She said in the catalogue that, ""It was an encounter with a new country and with a new people. It meant a lot of new discoveries and experiences which parallel the birth of a new sculpture (by itself is always a mystery, especially if it is directly done I stone).""";Serbia;;;
83;Jill;Anholt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=83;Jill Anholt is a visual artist and designer who creates artworks in the public realm. Her work, which is spatial and often interactive, investigates qualities of time, movement, light and perception, often contrasting permanent with ephemeral qualities. Environmental sustainability plays a generative role in the conceptual development, form and material expression of many of her works.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=83&ImageId=522;photo courtesy of the artist;http://www.jillanholt.ca
91;Daniel;Laskarin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=91;Daniel Laskarin has been exhibiting since 1983 and has taught at SFU, ECIAD, and at UVic.  His work includes photography, robotics, installation, video, and sound. He  has shown in Canada, US, Europe and South America and his work is in the collections of the Vancouver Art Gallery and City of Burnaby Gallery.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=91&ImageId=524;;
94;Coeur de Lion;MacCarthy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=94;MacCarthy was born in 1881 and grew up in Toronto where his father, Hamilton Plantagenet MacCarthy, was a sculptor. Coeur de Lion executed many busts of political figures including the bust of Queen Victoria for the alcove above the Speaker's Chair in the Senate Chamber. He worked with Dominion carver Cléophas Soucy on the figures for the Parliament Buildings including the lions at the entrance. MacCarthy set up a studio in Montreal in 1918. He is well-known for his sympathetic memorials for the CPR and the Verdun War Memorial. He died in 1979.;;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=94&ImageId=1227;;
98;Charles;Marega;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=98;Marega was born in Trieste, Italy, in 1871. He learned sculpture in trade schools, art schools and artist studios. Around 1900 he moved to South Africa where he was associated with sculptor Anton van Wouw. He arrived in Vancouver in October, 1909.  Marega's first Canadian commission was the bronze bust of Vancouver's second mayor, David Oppenheimer, 1910.  Marega was one of the original teachers in 1925 at the Vancouver School of Decorative and Applied Arts (now Emily Carr Institute of Art and Design) and was an active member of the British Columbia Art League.  He changed his first name from Carlo to Charles after becoming a Canadian citizen in 1926. The Maregas were thought a handsome couple, she was beautiful and he was finely groomed with a waxed mustache. They made an impressive entrance at events. Marega  did the ornamental work at the Orpheum Theatre and a number of decorated plaster ceilings and walls in private homes in Shaughnessy.  Prior to WWII Marega was commissioned by the Italian Consulate to produce a plaster bust of Benito Mussolini. It was left behind when the Italian Consulate closed during the war and is now in  the Vancouver Archives. Marega was plagued by poverty during the Depression but managed a few more commissions. He died of a heart attack at the art school in 1939 at the age of 68.;Canada;;;
571;Vanessa;Walterson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=571;;;;;
99;David;Marshall;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=99;David Marshall was born in Alberta. He attended the Ontario College of Art as a teen and later the Vancouver School of Art. He was impressed by the work of Henry Moore and Barbara Hepworth. He organized the first outdoor exhibition of sculpture in Canada - an exhibition of BC sculptors that opened in Vancouver July 6, 1956,  and featured the work of 22 artists.  Marshall initiated two subsequent biennial exhibitions and later became a founding member of The Northwest Institute of Sculpture in Eugene, Oregon, resulting in the establishment of a chapter institute in Vancouver.  The Institute sponsored many exhibits of outdoor sculpture.  Marshall was also involved in the formation of the Western Chapter of the Sculptor's Society of Canada in 1970 and later helped form the Sculptor's Society of B.C. During Canada's centennial year (1967), he organized another outdoor sculpture exhibition which took place on the Queen Elizabeth Theatre plaza.  He taught at Capilano College from 1973 to 1990. Marshall works primarily in stone and wood and has exhibited his sculpture since 1950 in Canada and abroad, notably in Mexico at the invitation of Mexican sculptor Sebastian. In 1987 he served as advisor for a private sculpture garden in Bellingham which was later purchased by the City of Bellingham and maintained as a a sculpture park.  In 2001 the City of Bellingham honoured Marshall with a retrospective of his outdoor bronze and marble sculptures.;Canada;;;
100;Mungo;Martin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=100;;Canada;;;
108;Henry;Moore;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=108;;;;;
109;Earl;Muldoe;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=109;Earl Muldoe attended the Gitanmaax School of Northwest Coast Indian Art in 'Ksan in 1969 and was one of the first graduates. He is a master carver, carving in wood, bone, horn and ivory, doing metalwork in gold and silver, as well as painting and printmaking. A full-time artist, he lives and works at ‘Ksan.;;;;
115;Lew;Parry;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=115;Lew Parry was an important film producer in Vancouver in the 1950s, making industrial films for clients such as BC Electric and BC Hydro and Power Authority. He was manager of Trans-Canada Films Ltd for eight years from 1945-1953 and then started his own production company called Lew Parry Film Productions Ltd. -information from the website for Camera Workers: The BC Photographic Directory, 1858-1950 compiled by David Mattison;Canada;;;
118;Michael;Phifer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=118;;;;;
129;Ted;Sebastian;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=129;;;;George Drake, Bellingham;
131;Douglas;Senft;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=131;Senft has been a practicing sculptor since 1972 when he graduated with honours from the Vancouver School of Art.  He has done numerous public commissions in Canada and internationally. Since 1990 Senft has been designing and fabricating welded steel furniture and architectural elements and accessories. He teaches sculpture at North island College in Courtenay, BC and lives and works in Cumberland.;Canada;;;http://www.douglassenft.com
137;Volker;Steigemann;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=137;Steigemann was born in Bavaria in 1958. His brother is also a sculptor and his grandfather is an artist and goldsmith. Steigemann came to Canada as an adult to see the wild country. At the time of the City Shapes sculpture festival, he lived on Cortes Island.;Canada;;;
138;Arthur (Art);Sterritt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=138;Master carver Arthur Sterritt is a Gitksan from 'Ksan in the Upper Skeena River region.;;;;
143;;The Pier Group;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=143;;;;;
144;Patricia;Thomas;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=144;Patricia and Lionel Thomas worked on a number of artworks together including the mosaic for the Vancouver Public Library (no longer existing).;;;;
145;Lionel;Thomas;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=145;"Lionel Thomas was born in Toronto in 1915 and studied at a number of schools including Ontario College of Art, Hans Hofmann School of Fine Arts, Provincetown, Mass; California School of Fine Arts, SF. He was an instructor at the School of Architecture, UBC, from 1950-59,  and Assoc. Professor in  Fine Arts until 1981. He exhibited extensively in Canada and internationally during the 1950s-70s including the Montreal Museum of Fine Arts, Hart House, Toronto, Grand Central Galleries, NY, the National Gallery of Canada, the Sao Paulo Biennial (1954), Seoul, Korea, and many more. In later life he  explored a fervent interest in astronomy and outer space.";Canada;;;
