RegistryID;ArtistProjectStatement;Type;Status;SiteName;SiteAddress;PrimaryMaterial;URL;PhotoURL;Ownership;Neighbourhood;LocationOnsite;Geom;GeoLocalArea;DescriptionOfwork;Artists;PhotoCredits;YearOfInstallation;
255;Poets: Wayde Compton, Lisa Herrera, Melissa Keewatin, Leonard Goerge, Lisa Pasold, Jim Kelly;Two-dimensional artwork;Removed;Renfrew Ravine Park (Renfrew-Collingwood);23rd & Renfrew Street (Renfrew-Collingwood);;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=255;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/cf5d46f815504efaa80d6c6e805b6e9d;City of Vancouver;;Six pieces placed throughout park;;;6 glass panels sreenprinted with short poems by local poets;"186;187";;1996
257;Banners on Broadway is an ongoing project. Project goals were: to get people active in the community, to build bridges between people, to acknowledge important people through portraitaure, to build pride, to beautify Broadway, to engage neighbourhoods in the theme of The people who we care for-the people who care for us.;Two-dimensional artwork;Removed;Broadway (Mount Pleasant);Multiple (Mount Pleasant);;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=257;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/b6629480b5d36bbd8ab9bf154fd03c49;City of Vancouver;;East from Guelph Street to Victoria Drive;;;Colourful banners are hung in pairs from the lamp standards along Broadway from Guelph Street to Victoria Drive. The banner designs are developed through image-making workshops with various community groups.  The artist establishes the basic design into which the drawings are incorporated.;"280;297";;1998
258;Sponsored by the South Vancouver Neighbourhood House and Victoria Drive Business Association, a banner project was developed in 1999 for south Victoria Drive to provide a stronger neighbourhood look and feel to this local commercial area. Artists Sima Elizabeth Shefrin and Yvonne Clements led workshops with a wide range of community groups, including students and seniors, to develop designs for individual banners. The banners feature recognizable images of home and family from various cultures. Using an applique technique, the banners are sewn in bold shapes and bright colours. They hang in pairs along both sides of Victoria between 39th and 49th Avenues, providing decorative highlights against the backdrop of local businesses and shops. - Park Board web site;Two-dimensional artwork;Removed;Victoria Drive;Victoria Drive from  39th to 49th Avenue;Main street awning/industrial fabric;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=258;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/d0a99b5fbee9d02975d7f523f9fcfafe;Privately owned;Kensington-Cedar Cottage;On poles in the commerical areas of Victoria Drive;"{""type"": ""Point"", ""coordinates"": [-123.0654, 49.234972]}";Kensington-Cedar Cottage;Banners are installed along Victoria Drive  to beautify and mark the neighbourhood.;"281;295";;1999
266;The goals of the project were to involve parents and students in working together to create a visual representation of the cultural diversity of the community and the role of the school over 50 years.;Mural;In place;Trafalgar Elementary School;4170 Trafalgar;Clay and glaze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=266;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/12ac07c2a6c23872fd88007ed6888acd;Vancouver School Board;Arbutus Ridge;West facing exterior wall;"{""type"": ""Point"", ""coordinates"": [-123.164822, 49.249535]}";Arbutus-Ridge;"The wall consists of 588 tiles, 6""x6"" each, created by each of  students at Trafalgar Elementary School.  The imagery represents cultural backgrounds and values, as well as historical highlights of the school's history.";167;;1998
267;;Mosaic;In place;Moberly Arts Centre;7646 Prince Albert;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=267;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/6c36e039c72fdbfced43a66ac6787c92;City of Vancouver;Sunset;;"{""type"": ""Point"", ""coordinates"": [-123.087683, 49.215366]}";Sunset;The project includes mosaics on the front walkway and also banners.;"69;260";;2001
268;"Approximately 80 students created ""poems"" expressing their ideas about the ravine. From these five were selected to be reproduced in clay and then bronze. First year students from Emily Carr Institute of Art and Design assisted the Lord Beaconsfield Elementary School students with their clay modeling. The Emily Carr students created animal and plant images interpreting the poems that were used as borders for the poems. Later these were cast in bronze. The bronze Poem Markers line the newly created pathway that runs along side the Renfrew Ravine. Renfrew Ravine poles created from drawings of flora and fauna from the ravine were crafted from computer-laser technology. These forms were attached to 30-foot high faceted cedar poles and welcome visitors at both entrances to the Renfrew Ravine pathway.";Sculpture;In place;Renfrew Community Centre;2929 East 22nd Avenue;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=268;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/4501cf68c6fcf6a193610d82d3dc4a3b;City of Vancouver;Renfrew-Collingwood;Three entrances to the Renfrew Ravine Greenway;"{""type"": ""Point"", ""coordinates"": [-123.044155, 49.252022]}";Renfrew-Collingwood;30-foot high faceted cedar poles with bronze Poem-Markers and six bollards sited beside ravine pathways;47;Sam Carter;1996
269;The project was to build a pebble mosaic with volunteers from the neighbourhood.;Mosaic;In place;John Street pedestrian throughway;John Street;Stone;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=269;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/27a637228b9fdf800ed27b1dc3c53dcb;City of Vancouver;RileyPark;South side of walkway;"{""type"": ""Point"", ""coordinates"": [-123.097036, 49.247555]}";Riley Park;"A stone mosaic ""stream""runs beside the walkway.  It is animated with creatures inlaid and various colours of stone and ""flows"" from a small cave which could be the mouth of an animal.";"181;260";;1997
270;;Sculpture;In place;Prince Albert Greenway;;Steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=270;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/fe6c065b2090c6756c6bf707e51eecf6;City of Vancouver;Mount Pleasant;15th and Prince Albert;"{""type"": ""Point"", ""coordinates"": [-123.087206, 49.257805]}";Mount Pleasant;Two steel leaf benches - one backless - take their inspiration from the veins of a leaf.  Fabricated with steel plate and flat bar, sandblasting and clear coated.;131;artist;1997
275;Ideas were generated through workshops and an on-site design event.;Mosaic;In place;McGill Park;2305 McGill;Stones/concrete;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=275;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/6d660262611a7219a7e40a4f94f211f5;City of Vancouver;Hastings-Sunrise;;"{""type"": ""Point"", ""coordinates"": [-123.057441, 49.288612]}";Grandview-Woodland;Unique benches, tables, and pebble mosaics are scattered along the path in this small corner park.;"181;261";Susan Gordon;1997
277;"""Electrical poles are a common sight in everyday life, vital to our communication and support systems.  Choosing this element to be the consistent visual object preserves the visual rhythm of the neighbourhood....The circles create a meandering horizontal line between viewer and poles.... """;Site-integrated work;In place;Ridgeway Greenway;37th at Ross & at Colluden;Steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=277;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/8be91d684aa652fd0af90ead1d5b2191;City of Vancouver;Kensington-Cedar Cottage;;"{""type"": ""Point"", ""coordinates"": [-123.082243, 49.236477]}";Kensington-Cedar Cottage;"""Clothes line"" sculpture installations at each street closure";182;;1998
281;"""Taking its cue from the grand rooms of neoclassical architecture, GRANtable completes the axis of the existing grand stair by terminating the procession in a grand outdoor dining room.  The project can be viewed as urban infrastructure when occupied, or as a sculpture when empty."" - project statement by the artists";Sculpture;In place;Mae and Lorne Brown Park (or SEGS Park);Beach Avenue between Hornby & Howe Street;Concrete, granite, steel, bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=281;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/20ac567a2d92e14ead11f8749548988c;City of Vancouver;Downtown;Centre of the park at base of stairs;"{""type"": ""Point"", ""coordinates"": [-123.132059, 49.275212]}";Downtown;A giant, 66' long concrete table with two chairs at the ends and two side benches, the piece sits on the grass at the bottom of a stairway. It is surrounded by formal plantings. Table top is textured with playing board squares.;"114;197";Barbara Cole;1998
288;;Sculpture;In place;Canada Place;999 Canada Place Way;Stainless steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=288;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/3725114eabf8f8ec9974a575e67fa50b;Privately owned;Downtown;Level 21K of Canada Place;"{""type"": ""Point"", ""coordinates"": [-123.109588, 49.288861]}";Downtown;"Two matching steel-cut lions jump through lighted hoops held between two vertical beams. The piece is situated on the west side of the deck around Canada Place and looks out at The Lions, the mountains across the bay.  ""This piece, which includes a bronze plaque commemorating Pauline Johnson, was commissioned from Falk by the architects after a cross-Canada competition failed to turn up anything they liked. The artist's original scheme, comprising eight dogs leaping through rings of fire (""I wanted it to be a real salute"") was modified considerably.""   (Elizabeth Godley, 671, The Greater Vancouver Book)";226;Barbara Cole;1991
292;"""This  project was timed to commemorate the 10th anniversary of Rick Hansen’s “Man in Motion” world tour.  The work was intended to honour his achievements and to act as a symbol of  the stuggles and hardships that disabled and able bodied people can overcome through perseverence and faith in oneself.""";Memorial or monument;Removed;General Motors Place;800 Griffiths Way;Granite, ceramic tile;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=292;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/3759850ce4d488aef9085aab648aed26;Privately owned;Downtown;;"{""type"": ""Point"", ""coordinates"": [-123.10804, 49.278494]}";Downtown;"A commemorative sculpture commissioned to celebrate the 10th anniversary of Rick Hansen's ""Man in Motion"" world tour, this sculpture is 6.5 feet high. The sculpture by Koochin sits in front of a screen printed tile collage created by Blake Williams. The collage uses excerpts from maps, diaries, and media coverage to chronicle Hansen's wheelchair journey across Canada.";"185;257";Barbara Cole;1997
297;The sundial, which was donated to VanDusen, was created by Gerhard Class who organized the International Sculpture Symposium in 1975;Sculpture;In place;VanDusen Botanical Garden;5251 Oak Street;nephrite, bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=297;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/30a1de6d155541a506655406eac56e3b;City of Vancouver;Shaughnessy;;"{""type"": ""Point"", ""coordinates"": [-123.130724, 49.238871]}";Shaughnessy;This nephrite (BC jade) and bronze sundial is set to Pacific Daylight Standard Time.5.;41;Heide Dobler;1975
299;;Figurative;In place;VanDusen Botanical Garden;5251 Oak Street;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=299;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/0683e4b41eed0b1c40180b00e0d17744;City of Vancouver;Shaughnessy;"2 in Formal Rose Garden; The bust of Carolus Linnaeus is in storage";"{""type"": ""Point"", ""coordinates"": [-123.134604, 49.239068]}";Shaughnessy;The three bronze busts of Carolus Linnaeus, Archibald Menzies, and David Douglas were a Gift of Schenley Canada Inc.;241;VanDusen website;1987
300;"""In this design one can see two clasping hand-forms. These hands symbolize oppression. However, despite the suppression freedom has become possible. The spirit of a people will never be crushed and is depicted here by V forms. The International V sign is recognized by people worldwide. The human figure escaping from the clasped hands is symbolic of freedom and victory.""";Memorial or monument;In place;Robson Square;Robson & Hornby Street;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=300;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/08bac66c8b23f9d3292769fe1a5fe137;Province of British Columbia;Downtown;;"{""type"": ""Point"", ""coordinates"": [-123.122005, 49.281413]}";Downtown;"This bronze abstract was donated to the Province of British Columbia in 1995 ""in honour of all Canadians who contributed to the liberation of the Netherlands in 1944-1945."" The Dutch Canadians Remember 1945 Society wanted to leave a permanent message marking the joy of the freedom of being liberated from oppression.";248;;1995
301;;Sculpture;In place;BC Gas Building;1111 West Georgia Street;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=301;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/d275c5e4afc1737ee383c5769f8a4c39;Privately owned;Downtown;Outside main entrance;"{""type"": ""Point"", ""coordinates"": [-123.123505, 49.286143]}";Downtown;"Commissioned by BC Gas, this bronze sculpture on the corner represents the natural world ""as a reflection of our own human pursuits and activities.""";249;;1992
314;;Fountain or water feature;In place;Seaforth Park;(south end of Burrard Bridge);Bronze, granite;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=314;;City of Vancouver;Kitsilano;;"{""type"": ""Point"", ""coordinates"": [-123.145862, 49.272017]}";Kitsilano;A bronze cauldron contains the flame that is also the source of the water that surrounds the flame. The cauldron rests on a granite slab supported by a granite boulder. In the original plan, twelve other boulders surround the monument.;47;;1986
315;;Memorial or monument;In place;Stanley Park;Prospect Point;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=315;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/f716c3930e42201a79299addeb9a0e59;City of Vancouver;Stanley Park;;"{""type"": ""Point"", ""coordinates"": [-123.142831, 49.313328]}";;The tablet and cairn were part of a 1920's national scheme to recognize historic Canadian places.  The cairn is located on Prospect Point, directly above the 1888 ship wreck site of the S.S. Beaver.  The vessel had been built for the Hudson's Bay Company at Blackwall, England, in 1835, and was the pioneer steamship of the North Pacific Ocean.;195;;1920
321;"""Through a series of interconnected images,  this mural tells of the people and ships that played a vital role in shaping the history and culture of Vancouver.  Two centuries of activity are traced in time from left to right.""  (information sheet from the Maritime Museum)   In the upper left, the ""Lions"" represent the geographic outlook of Vancouver. The activity on the sea is represented by images of First Nations peoples and their canoes and Captain George Vancouver and his ship Discovery along with Valdes and Galiano and their ships Sutil and Mexicana from 1792.The image also shows Captain GH Richards who surveyed the area and his ship Plumber as well as the Beaver, the first steamship on the coast, a Hudson Bay Company supply vessel, along with others. In the diamond in the centre of the image is the Empress of Japan and its famous dragon figurehead which is in the Museum's collection.  Modern freighters and luxury steamers complete this section of the picture. The Lions Gate Bridge, built in 1939, is depicted, as is the St Roch, the RCMP patrol vessel that worked the North-West Passage in the early 1940s, which is housed in the Maritime Museum. Also shown are the Ivanhoe and the Master, wood-hulled tugs from the early 20th century. The harbour is depicted by Canada Place with its cruise ship facility and the Saskatchewan Grain Pool elevator and a Japanese freighter. The people who work in the harbour are also shown, identifiably Joe Fortes, the legendary English Bay lifeguard.                                                                                                                                                                                                   The mural was created for the Vancouver Centennial in 1986. It is a project of the Vancouver Legacies Programme in cooperation with the Vancouver Maritime Museum and a gift to the city from the firm of Rand and Edgar, Barristers and Solicitors.";Mural;In place;Vancouver Maritime Museum;1905 Ogden Avenue;Mural paints;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=321;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/040119ad5d2e96b6ed376e3b663e8bd3;City of Vancouver;Kitsilano;Mural on the west side of the Maritime Museum;"{""type"": ""Point"", ""coordinates"": [-123.148075, 49.27753]}";Kitsilano;This mural is an elaborately detailed and colourful depiction of the events and people in the history of the harbour of Vancouver.;63;;1986
324;;Totem pole;In place;On Loan for Exhibit to YVR since 1995;;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=324;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/0b1d647d36b7b98020c720056897bac6;City of Vancouver;;;;;"Cultural style: 'Ksan (Tsimshian)

At the top of the pole, a human sits on the head of Eagle-Person, a crest said to have been taken by a family on its ancient migration from Hagwilget country to Kitwancool.  In a lake they saw a large human being with an eaglelike head, wearing a headdress of grizzly bear claws that had water lily leaves around it: all these became crests.

The carving on the pole depicts this supernatural being with an eaglelike  head, human arms holding a frog, wings carved with human  heads, and legs that end in clawed feet.  The outspread wings are an unusual feature for a 'Ksan pole.

Beneath is Grizzly Bear of the Sea; the two dorsal fins signify its marine affiliation.  Variations in Sea Bear crests for this area also have three fins, or one fin with a carved face on it.

The Gitksan have a story similar to the Haida's Nanasimget story, in which Whale abducts a man's wife.  The lower section of the pole portrays this: the wife is clinging to Whale's dorsal fin; its pectoral fins are at the sides, and the tail fluke is turned over its back.  The husband is at the base.";223;;1990
328;;Totem pole;In place;On Loan for exhibit to YVR since 1995;;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=328;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/216fdfd59ce0952da359282679d6307f;City of Vancouver;;;;;"Cultural style:  'Ksan (Tsimshian)

A lone Watchman sits atop four rings, called ""chief's rings"" by the carver.  ""Each ring,"" he said, ""had to be earned by the owner through some special undertaking or major commitment.""  Beneath the rings, Raven appears in his traditional duality - as bird and as human, with the latter crouched between the ears of Bear, who holds Frog before him.  These are two separate crests carved in combination.

Bear's feet rest on the head of the supernatural Mountain Hawk.  ""He's always shown with both a recurved beak and a mouth with many teeth.  It is a crest of my family,"" the carver said.

Also belonging to the Muldoe family is a very old crest known as Halfway Out, seen at the base of the pole.  The origin of this goes back to the war expedition of the warrior Naeqt against the Kitimat people of the coast.  In the early 1920s, his great-grandson gave an account of the gruesome event to Canadian anthropologist Marius Barbeau: ""Naeqt started on the warpath against Kitimat.  On his way down, he came upon a camp, wherein a man sat by himself.  He took his knife and cut the man through the middle almost in two halves, so strong was he.  The wounded man ran into the lake and stood in the water up to his ribs.""  The name and the crest Halfway Out were derived from this incident and brought back by the warrior.";109;;1990
329;;Sculpture;In place;;1140 West Pender;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=329;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/cf0d6230451de6f73c892ab191281b6f;;Downtown;rear plaza;"{""type"": ""Point"", ""coordinates"": [-123.122147, 49.2874]}";Downtown;This bronze sculpture by Abraham Archer, an Inuit Artist from Paulatuk on the western Canadian arctic coast, gives visual expression to traditional Inuit beliefs. These northern people saw the presence of a life-force in all animals and inanimate forms and objects of nature. Nothing that was alive had fixed endowments or features or remained a static entity. This made possible the merging of forms is a process of transformation from one into another. Thus, we see a synthesis of mythic beasts from the Killer Whale above, devoured by raven who in turn transforms into fish. Scaled down on either side and masks of man and woman symbolizing the potential for change to human form.;65;;1
341;;Sculpture;In place;Bayview;1529 West Pender Street;Polyurethene;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=341;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/468e373697161fc4b009835bfa40bb9c;Privately owned;Downtown;Corner of Nicola and Pender Street;"{""type"": ""Point"", ""coordinates"": [-123.129083, 49.290167]}";Downtown;The artwork consists of three large, wedge-shaped sculptures that act as abstract paintings of layered coloured polyurethene. From the street, the three paintings appear in yellow and black vertical stripes swelling out from the surface. From inside the lobby, the pallette shifts to blue and white.;4;;2002
342;"""The site of Bayshore was once part of an indigenous forest with towering conifers and Bigleaf Maples. The view north, towards the current site will be framed by Red Maples (Acer rubrum) planed on Georgia Street. … From the beginning, Douglas Senft has envisioned large-scale leaves 'floating' on the water. Water in the top pool, welling up over the surface of a leaf, flowing across it's surface, falling from one leaf surface to the next, each acting as the carrier for the water as it cascades down to the lower pool."" - project statement, 2001";Fountain or water feature;In place;"Bayshore tower ""C""";1680 Bayshore Drive;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=342;;;West End;;"{""type"": ""Point"", ""coordinates"": [-123.131793, 49.291813]}";Downtown;Large bronze maple leaves create a continuous path for a stream of water to flow from a circular pool above to a rectangular pool below. The leaves take on a turquoise patina from water flowing over them.;131;;2002
345;The scopes refer to exploration devices that were used for the unsuccessful discovery of coal on the site in the mid 19th Century.  The pieces act as periscopes and telescopes through which the viewer can see a layered collage of actual, reflected and created views of the past and the present of the site.;Site-integrated work;In place;Cascina/Denia residential towers;500 Nicola Street;stainless steel, concrete, glass, fresnel lenses;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=345;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/fa48d1495ba15472fc22fd343dd9346b;Privately owned;Downtown;Corner plaza of Nicola and Hastings Street;"{""type"": ""Point"", ""coordinates"": [-123.1275, 49.291273]}";Downtown;Six stainless steel and concrete shafts rise from the ground on a south facing grassy knoll that forms a public garden for a residential tower.piece is inspired by the capture of image and the play of time in film media.;83;Barbara Cole;2003
355;"The imagery for this work was derived from local and indigenous flora and fauna; the benches are representative of flora that once grew along the site, while the crow and coyote icons represent survival and adaptability in the urban environment.";Site-integrated work;In place;Central Valley Greenway;Grandview Highway North from Lakewood east to Slocan Street;Steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=355;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/c6652ecca824e0571fdc025d178a8b75;City of Vancouver;Kensington-Cedar Cottage;"East of Lakewood; at 11th Avenue; at Slocan";;;Located on the Central Valley Greenway between Lakewood and Nanaimo Streets, the artist positioned six steel benches shaped like vine maple-seed wings. Steel silhouettes of crows  high on poles overlook the cluster of benches and a crushed granite pathway.  The same benches are repeated at 12th Avenue and further east at Slocan Street where another group of poles support silhouettes of coyotes.;131;;2003
361;Artist Cyndy Chwelos and Templeton Secondary art teacher, Karen Coflin conceptualized the project and involved community members in painting patterns that reflect traditional imagery from their varied cultural heritages. High school Career Preparation students Debbie Jung and Elisa Chee worked many hours assisting with the project .;Mural;In place;Templeton Pool;700 Templeton Drive;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=361;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/d0232bf54b9bbf6f253cc06fd9ef3c99;City of Vancouver;Grandview-Woodland;Exterior of the building;"{""type"": ""Point"", ""coordinates"": [-123.058837, 49.278538]}";Grandview-Woodland;"Over three hundred hand-painted ceramic tiles were made by members of the Hastings/Templeton community. The finished frieze is two tiles deep and wraps partway around the exterior of the pool building. The tiles are grouped into sections by background colour punctuated by black and white panels created by the artist ""Like a patch-work quilt, one piece of fabric holds it together….""";289;;2001
365;;Two-dimensional artwork;Removed;Britannia Centre;1661 Napier;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=365;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/a7b55c8276be47b622c30a3b90f51b23;City of Vancouver;Grandview-Woodland;Various;"{""type"": ""Point"", ""coordinates"": [-123.073772, 49.275649]}";Grandview-Woodland;An ongoing twice-yearly project in which the area residents participate in developing the banners to be hung around the community centre.;275;;1995
367;;Mural;Removed;Trout Lake Community Centre;3350 Victoria Drive;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=367;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/d74c11306988f8513a0ceea4e1f02083;City of Vancouver;Kensington-Cedar Cottage;Exterior wall facing north;"{""type"": ""Point"", ""coordinates"": [-123.065282, 49.255626]}";Kensington-Cedar Cottage;The artist drew on questionnaires and interviews with people in the neighbourhood to develop the visual themes for the mural. The image includes animals and the lake as well as activities such as the market and the lantern parade.;278;;2000
371;;Site-integrated work;In place;David Lam Park;;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=371;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/cf5af49636284a661fd6359dbe9aa90e;;Downtown;Below the pump station;"{""type"": ""Point"", ""coordinates"": [-123.12491, 49.271847]}";Downtown;There are two sculptural elements below the pump station and along the southern shore of David Lam Park (located in North False Creek between the Granville and Cambie bridges) : a circle of stones and a concrete ring resting on columns. Text is inscribed on the inside of the concrete ring.;203;Barbara Cole;1996
373;Sponsored by the Collingwood Neighbourhood House.;Site-integrated work;In place;;;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=373;;City of Vancouver;Renfrew-Collingwood;;"{""type"": ""Point"", ""coordinates"": [-123.043728, 49.251186]}";Renfrew-Collingwood;The entrance to the ravine is enhanced with a welcoming pathway, garden, and stone labyrinth.;290;;2002
376;The project was the first in a series of five artworks commissioned by the City Public Art Program in conjunction with the opening of the new city works yard in False Creek Flats. Over 600 images were taken by staff and the artist and then selected from for the display. The artist's challenge was to create a final form for the work that reflected the diversity of the images and represented the various activities that take place in the yard.  The artwork was fabricated by the staff of the Cambie Yard Traffic Sign Shop. Each image is marked in the upper left corner with the name of the individual who took the photograph.;Site-integrated work;Removed;Cambie Works Yard, False Creek Flats;;Digitally printed photographs;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=376;;City of Vancouver;;On the S fence at the seawall of False Creek, E of Cambie Bridge;;;"The artist worked with the Cambie Yard staff to make and select photographs from the history of the old Works Yard. The images portray the diverse types of work carried out by the yard staff, views of and from the site, details of work areas, and the materials stored and used there. The photos were then digitized and printed and mounted on the fence. There are 24 20""x30"" photos, one 20""x60"" photo, and two multi-image photographic works 48"" square. The work as a whole allows the public an insider's view of the yard.";277;;2003
378;"The community shared experiences; hand gestures and stories derived from significant objects from and near the home.  Neighbours were photographed gesturing with their objects.  These personal, sometimes intimate images were then transposed into aluminum ""drawings"" attached to streetlights along Windsor Street.  These public/private images in turn, interact with weather,  light, and the surrounding streetscape.";Two-dimensional artwork;In place;Windsor Street;13th Avenue to 32nd Avenue;Aluminum;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=378;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/1468b4df5cfffb515003485bb126ef96;City of Vancouver;;"Cutout images on light poles along Windsor Street; markers at Kingsway and King Edward.";;;Twenty different cut-out aluminum images welded to framed, perforated aluminum are mounted on light poles along Windsor Street.  There are two pairs of markers, one at Kingsway, the other at King Edward.;170;;2003
386;The community-based project was meant to enliven and revitalize the front entranceway of the community centre.;Mural;In place;West End Community Centre;870 Denman Street;Acrylic paint;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=386;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/a9b9334040ab40907a3994814e0d4856;City of Vancouver;Downtown;Front entrance;"{""type"": ""Point"", ""coordinates"": [-123.136649, 49.290483]}";West End;Three colourful murals are painted on the concrete sides of the building. The project included new lighting and awnings.;279;;1995
387;"""Though situated in a hub of life and activity, this unique setting provides a sanctuary of quiet reflection. Set in a treed bowl, the graceful lines of the memorial are designed to complement the rustic, tranquil beauty of the grassy, landscaped hillside… this British Columbia landmark of hope and courage is dedicated to the memory of those lost to HIV/AIDS, to the caregivers who eased their passing, and to those who live with the presence of their absence."" The project was developed by the AIDS Memorial Society. The design was chosen from over 70 submissions to a public call for designs.  It took 10 years to raise the funds. After a 2-year public consultation, the Park Board approved the sight at Sunset Beach. The Society also has a mandate to educate people about AIDS. http://www.aidsmemorial.ca/";Memorial or monument;In place;Sunset Beach;;Corten steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=387;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/e79e9ce16b0d51d4655537a0002c4bb0;City of Vancouver;West End;on the hillside at foot of Broughton Street;"{""type"": ""Point"", ""coordinates"": [-123.136502, 49.27788]}";West End;"The ribbon of steel is composed of 20 steel panels anchored to concrete piers and is engraved with the names of nearly 800 people from BC who have died of AIDS. The panels have a natural rust-oxidized finish. It winds down the slope from the parking lot at Sunset Beach towards English Bay. The overall length may ultimately be as much as 60 feet. The names are inscribed beneath the phrase, ""With you a part of me hath passed away"", from poet/philosopher George Santayana.";286;;2004
