EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
980032738;ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SO JURIS USA;% AGANA SR BODIES;PO BOX 513;HAGATNA;GU;96932-0513;0095;10;9;1000;194009;1;00;030059902;5;01;201612;0;0;02;0;12;0;0;0;;VALLEY OF AGANA & COORD BODIES
980033472;ROYAL ONTARIO MUSEUM;% FINANCE DEPT;TORONTO ON M5S 2C6;CANADA;;00000-0000;0000;03;3;1000;197801;4;15;060125911;1;01;201603;9;9;01;0;03;179823958;55029955;55029955;A50Z;
980033473;MOUNT ALLISON UNIVERSITY;;SACKVILLE NB E4L 1E4;CANADA;;00000-0000;0000;03;1;1000;197906;4;11;030000000;1;01;201604;9;9;01;0;04;231298874;72615987;51114927;;
980034825;VANCOUVER SCHOOL OF THEOLOGY COLUMBIA;;VANCOUVER BC V6T 1L4;CANADA;;00000-0000;0000;03;3;2000;197802;4;10;004000000;1;01;;0;0;06;0;12;;;;;
980035617;INTERNATIONAL SCHOOL OF PARIS;;PARIS 75016;FRANCE;;00000-0000;0000;03;3;2000;197308;2;11;030000000;5;01;201608;8;8;01;0;08;39248757;23431304;23431304;B28Z;
980035955;UNITED STATES POWER SQUADRONS;% ERNFRED OLSEN;SHIBUYA-KU TOKYO 150-0012;JAPAN;;00000-0000;1041;03;9;2000;194903;1;16;030000000;5;01;201512;0;0;02;0;12;0;0;0;;13 TOKYO SAIL & POWER SQUADRON
980036091;ROYAL INSTITUTE OF INTERNATIONAL AFFAIRS;% CHATHAM HOUSE;LONDON SW1Y 4LE;UNITED KINGDOM;;00000-0000;0000;03;3;2000;197808;2;15;120123124;1;01;201603;8;8;01;0;03;30532092;22136689;22136689;Q50F;
980036184;BILINGUAL MONTESSORI SCHOOL OF PARIS INC;;75007 PARIS;FRANCE;;00000-0000;0000;03;3;2000;197809;1;11;046032910;1;01;201412;4;6;01;0;12;183203;1427181;1427181;B21Z;
980036445;INTERNATIONAL INSTITUTE FOR APPLIED SYSTEMS ANALYSIS;;LAXENBURG A;AUSTRIA;;00000-0000;0000;03;3;1800;197906;2;15;911199000;5;01;201512;8;8;01;0;12;21054386;23564634;23564634;;
980037433;INTERNATIONAL COUNCIL ON MANAGEMENT OF POPULATION PROGRAMMES;;68000 AMPANG SELANGOR DARUL EHSAN;MALAYSIA;;00000-0000;0000;03;3;1200;198204;2;15;564911000;5;01;201612;3;4;01;0;12;66311;310890;310890;;
980038349;CARLETON UNIVERSITY RETIREMENT PLAN S1S 5B6;% ELIZABETH SPRINGER;OTTAWA K1S 5B6;CANADA;;00000-0000;0000;03;3;1000;197812;4;16;268279000;2;01;201612;9;9;01;0;12;871457304;468318542;158506424;;
980038754;ELIZABETH GREENSHIELDS FOUNDATION;;MONTREAL QC H3H 1E4;CANADA;;00000-0000;0000;03;3;1000;198003;4;04;040000000;2;01;201612;8;8;00;1;12;35781472;12068237;;;
980039660;ST ANDREWS EPISCOPAL CHURCH INC;% E AMBROSE GUMBS;PO BOX 7386;ST THOMAS;VI;00801-0386;0000;03;3;7000;200008;0;10;000000000;1;01;;0;0;06;0;12;;;;X21;
980040227;MARIANAS BAPTIST CHURCH;;SAIPAN;SAIPAN;MP;96950-0000;0000;03;3;7000;197912;1;10;001006000;1;01;;0;0;06;0;12;;;;;
980040652;UNIVERSITY OF B C PENSION PLAN FOR MEMBERS OF THE ACADEMIC STAFF;;VANCOUVER BC V6T 1Z3;CANADA;;00000-0000;0000;03;3;2000;198002;4;15;268911000;2;01;201612;9;9;01;0;12;2140712801;160652696;160652696;Y30Z;
980041019;INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH BANGLADESH;;MOHAKHALI DHAKA-1212;BANGLADESH;;00000-0000;0000;03;3;1000;198107;1;15;161911000;1;01;201512;9;9;01;0;12;133176392;68914497;68914497;;
980041031;ROSSORY PARISH SELECT VESTRY 0631;;ENNISKILLEN;NORTH IRELAND;;00000-0000;0000;03;3;7000;197601;2;10;001000000;5;01;;0;0;06;0;12;;;;;
980041406;THE ITALIAN STUDENT LOAN FUND CORP;% CSA;00186 RM;ITALY;;00000-0000;0000;03;3;1000;198002;2;15;040041000;1;01;201512;6;4;01;0;12;1554041;269643;269643;Q220;
980041970;INTERNATINAL COUNCIL OF SCIENTIFIC UNIONS;;PARIS 75016;FRANCE;;00000-0000;0000;03;3;7000;198010;2;15;037000000;1;01;201412;7;7;01;0;12;5482851;9353234;8360103;U00J;
980042539;UNIVERSITY OF REGINA;;REGINA SASKATCHEWAN S4S 0A2;CANADA;;00000-0000;0000;03;3;2000;198007;4;11;030031000;1;01;201604;9;9;01;0;04;460233579;258359995;254333520;;
980043814;AIR FORCE SERGEANTS ASSOCIATION;% TASHA TAITANO;PO BOX 4325;YIGO;GU;96929-4325;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;02;0;12;;;;;1560 CHAPTER
980046151;CAMPION SCHOOL;;15302 PALLINI ATHENS;GREECE;;00000-0000;0000;03;3;1000;198105;2;11;046030000;1;01;201608;7;7;01;0;08;8836168;6480952;6450633;;
980046254;ZWEIBRUECKEN BAPTIST CHURCH;;ZWEIBRUECKEN;GERMANY;;00000-0000;0000;03;3;7200;198412;2;10;046001029;5;01;;0;0;06;0;01;;;;;
980046260;THE INSTITUTE FOR HUMAN GENETICS AND BIOCHEMISTRY 12 RUE DU MONT-DE;;CH-1121 GENEVA;SWEDEN;;00000-0000;0000;03;3;1280;198105;2;12;150161162;1;01;201512;6;6;01;0;12;2238530;1372981;201564;;
980046301;CHURCH OF CHRIST OF THE TERRITORY OF GUAM;;PO BOX 883;AGUNA;GU;96932-0883;0000;03;3;7000;200908;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
980046988;GUAM LEGAL SERVICES CORPORATION;;113 BRADLEY PL;HAGATNA;GU;96910-4911;0000;03;3;1200;201408;1;15;000000000;1;01;201612;4;6;01;0;12;137211;1150343;1150343;P20;
980047013;LA PAZ COMMUNITY CHURCH;;LA PASA;BOLIVIA;;00000-0000;0000;03;3;1700;198901;2;10;001029000;1;01;;0;0;06;0;10;;;;;
980047386;SOUTHWEST PROFESSIONAL INDEMNITY CORPORATION;% CRUSADER INTERNATIONAL GROUP;GRAND CAYMAN KY1-1105;CAYMAN ISLANDS;;00000-0000;0000;15;3;1000;198903;2;00;279000000;5;01;201512;5;5;01;0;12;738536;543871;106141;;
980047451;ST PETER CHANEL PARISH FAGASA;;PO BOX 596;PAGO PAGO;AS;96799-0596;0928;03;9;1700;194603;0;10;031150120;5;01;;0;0;06;0;12;;;;;
980047586;LAIDLAW FOUNDATION;;TORONTO ONTARIO CANADA;CANADA;;00000-0000;0000;03;3;1000;198112;1;02;040602000;1;01;201512;8;6;00;1;12;40790210;2931748;;;
980048901;UNITED WAY OF CANADA CENTRAIDE;;OTTAWA ONTARIO CANADA K1P 5G3;CANADA;;00000-0000;0000;03;3;1000;198112;4;15;600927994;1;01;201512;6;7;01;0;12;4883836;5320611;5092944;;
980050118;AMERICAN COMMUNITY SCHOOL OF ABU DHABI;% PO BOX 42114;ABU DHABI;UNITED ARAB EMIRATES;;00000-0000;0000;03;3;2000;200002;1;11;000000000;5;01;201608;8;8;01;0;08;42617514;22970660;22970660;B20;
980050185;VANCOUVER AQUARIUM MARINE SCIENCE CENTRE;% PO BOX 3232;VANCOUVER V6B 3X8;BOTSWANA;;00000-0000;0000;03;3;1000;198204;4;16;060000000;1;01;201612;9;8;01;0;12;62829221;35265180;31032666;;
980050753;CHILDRENS AID FOUNDATION;% ENZA DIBENEDETTO;TORONTO ON M5R 2S9;CANADA;;00000-0000;0000;03;3;1000;197901;0;17;000000000;1;01;201603;8;7;01;0;03;37261607;9441036;9441036;;
980051058;IROSIN EVANGELICAL CHURCH INCORPORATED IROSIN;;IROSIN SORSOGON 5210;PHILLIPINES;;00000-0000;0000;03;3;1700;198403;2;10;001029000;1;01;;0;0;06;0;12;;;;;
980051094;MOUNT SAINT VINCENT UNIVERSITY;% CATHLEEN MADGETT;HALIFAX NOVA SCOTIA B3M 2J6;CANADA;;00000-0000;0000;03;3;2000;198108;4;11;001000000;1;01;201603;0;0;02;0;03;0;0;0;;
980051109;ARMED FORCES COMMUNICATIONS AND ELECTRONICS ASSOCIATION;% MR SCOTT JARKOFF;PSC 78 BOX 61;APO;AP;96326-0001;3185;06;9;2000;198209;2;00;065207000;1;01;201512;3;3;01;0;12;54668;75297;17467;;TOKYO CHAPTER
980051894;AIR FORCE SERGEANTS ASSOCIATION;% ALEXANDER J ROSALES;UNIT 3240 BOX 535 BOX 5;APO;AE;09094-3240;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;01;0;12;;;;;1674 CHAPTER
980052053;COASTAL MISSIONS SOCIETY;;CHEMAINUS BC V0R 1K0;CANADA;;00000-0000;0000;03;3;1700;198206;4;15;005006007;1;01;201612;6;4;01;0;12;1781354;246827;246827;;
980052462;CORNERSTONE BAPTIST CHURCH;;ACHAFFENBURG;WEST GERMANY;;00000-0000;0000;03;3;7000;198303;2;10;001000000;5;01;;0;0;06;0;12;;;;;
980052780;BROCK UNIVERSITY;;ST CATHARINES ON L2S 3A1;CANADA;;00000-0000;0000;03;3;1000;198306;4;11;030000000;1;01;201604;9;9;01;0;04;452548119;236947175;230862170;B43Z;
980053906;YAP COMMUNITY ACTION PROGRAM YAPCAP;;PO BOX 426;YAP;FM;96943-0426;0000;03;3;1000;198303;1;11;408030000;1;01;201509;6;4;01;0;09;2573927;262726;262726;;
980054968;INTERNATIONAL CENTRE FOR AGRICULTURAL RESEARCH IN THE DRY A;;BEIRUT;LEBANON;;00000-0000;0000;03;3;1000;198401;2;15;046199000;5;01;201612;8;8;01;0;12;28890064;41367120;41367120;Q053;
980055958;GUMA MAMI;;PO BOX FN;HAGATNA;GU;96932-7664;0000;03;3;1000;200101;1;15;998000000;1;01;201509;5;6;01;0;09;756808;1162911;1153287;L20;
980055968;VANCOUVER FOUNDATION;;VANCOUVER BC V6B 4M9;CANADA;;00000-0000;0000;03;3;1000;198306;4;15;162000000;1;01;201512;9;9;01;0;12;767087866;110441972;110441972;;
980056792;PALAU COMMUNITY ACTION AGENCY;;PO BOX 3000;PALAU;PW;96940-6013;0000;03;3;1000;198511;1;15;911000000;1;01;201509;6;6;01;0;09;2329760;2337675;2337675;P28Z;
980057133;ARMED FORCES COMMUNICATIONS AND ELECTRONICS ASSOCIATION;% CAPT RAMBERTO TORRUELLA;CMR 480 BOX GD;APO;AE;09128-0000;3185;06;9;2000;198209;2;00;065207000;1;01;201512;0;0;02;0;12;0;0;0;;STUTTGART CHAPTER
980057751;FOUNDATION ST JEAN DE BRITO;;SIERRE;SWITZERLAND;;00000-0000;0000;03;3;6100;198304;2;10;006007000;1;01;;0;0;06;0;12;;;;;
980058317;ST PETERS SEMINARY CORPORATION OF LONDON IN ONTARIO;;LONDON ONTARIO N6A 3Y1;CANADA;;00000-0000;0000;03;3;7200;198306;4;10;279001000;1;01;;0;0;06;0;04;;;;;
980058485;FEDERATION OF AMERICAN WOMENS CLUBS OVERSEAS INC;;BEIRUT ASIA 1100 LEBANON;LEBANON;;00000-0000;0000;03;3;1000;198804;2;15;119000000;1;01;201604;4;3;02;0;04;224455;43088;42780;;
980058511;UNIVERSITY OF B C STAFF PENSION PLAN;;VANCOUVER BC V6T 1Z3;CANADA;;00000-0000;0000;03;3;1000;000000;0;16;000000000;0;01;201612;9;9;01;0;12;1487669425;153956130;153956130;;
980058629;ASSEMBLY OF GOD AGAT GUAM CHRISTIAN LIFE CENTER A RELIGOUS ORGANIZATI;;PO BOX 7012;AGAT;GU;96928-0012;0000;03;3;7000;201606;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
980058740;THE MOUNT ROYAL CEMETERY COMPANY;;OUTREMONT QC H4V 2P9;CANADA;;00000-0000;0000;13;3;2000;198308;2;00;900000000;1;01;201612;8;7;01;0;12;45298437;7115185;7115185;;
980060918;ST ANDREWS HERITAGE TRUST;% PATRICIA REYNOLDS;TORONTO ONTARIO M5J1W9;CANADA;;00000-0000;0000;03;3;1200;198609;4;17;911602000;2;01;201612;0;0;02;0;12;0;0;0;;
980061197;INTERNATIONAL UNION OF CRYSTALLOGRAPHY;;CHESTER CH1 2HU;UNITED KINGDOM;;00000-0000;0000;03;3;2000;198510;2;16;998000000;1;01;201512;6;6;01;0;12;4667003;4157336;3517375;Z99Z;
980061275;SAMOA BAPTIST ACADEMY;% LUCY TAFRO;PO BOX H;PAGO PAGO;AS;96799-9708;1606;03;9;7000;196311;1;10;029000000;1;01;;0;0;06;0;12;;;;;
980061413;UNIVERSITY OF WATERLOO;% PATRICIA HANCOCK;WATERLOO ON N2L 3G1;CANADA;;00000-0000;0000;03;3;1000;198411;4;11;046030000;1;01;201604;9;9;01;0;04;1820691993;952349239;932841397;;
980062196;RELIGIOUS HOSPITALLERS OF ST JOSEPH OF DELAWARE INC;;MONTREAL QC;CANADA;;00000-0000;0928;03;9;7000;194603;1;10;031150120;5;01;200912;0;0;06;0;12;;;;;
980064446;THE SISTERS OF NAZARETH OF AMERICAN SAMOA;;PO BOX 1510;PAGO PAGO;AS;96799-1510;0928;03;9;1700;198606;1;10;001030150;5;01;;6;5;13;0;06;;;;;
980064603;NATIONAL IVES ROYAL ORDER OF JESTERETTS;% LYNDA JEWKES;TILLSONBURG ON N4G 5H6;CANADA;;00000-0000;2687;10;9;1000;197601;2;00;260318319;5;01;201609;0;0;02;0;09;0;0;0;;10 TOR-CAN
980065009;VICTORY CHAPEL INC;;PO BOX 20688;BARRIGADA;GU;96921-0688;0000;03;3;7000;200511;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
980065405;CONGREGATION OF THE IMMACULATE HEART OF MARY SCHEUT MISSION HK;;KOWLOON;HONG KONG;;00000-0000;0000;03;3;7000;198712;2;10;911003006;1;01;;0;0;06;0;12;;;;;
980065737;CHURCH OF ST ANDREW & ST PAUL;% ROYAL TRUST;TORONTO ONTARIO M5W 1P9;CANADA;;00000-0000;0000;03;3;7000;198604;4;10;001000000;1;01;;0;0;06;0;12;;;;;
980066847;CROUCHER FOUNDATION;;CENTRAL;HONG KONG;;00000-0000;0000;03;3;1000;198512;2;04;199000000;2;01;201509;9;8;00;1;09;231650821;17146343;;;
980067299;SUNNYBROOK FOUNDATION;;TORONTO ON M4N3M5;CANADA;;00000-0000;0000;03;3;1200;198608;4;15;927911000;1;01;201603;9;9;01;0;03;161681731;53118633;52277737;;
980068155;CALL OF THE POOR INC-L APPEL DU PAUVRE INC;% LISE KENNY;ST NORBERT MANITOBA R3V 1S2;CANADA;;00000-0000;0000;03;3;1000;198506;4;15;006000000;1;01;201512;0;0;02;0;12;0;0;0;;
980069849;VETERANS OF FOREIGN WARS POST 10614;% GEORGE J GILGORE;UNIT 23152;APO;AE;09067-3152;0000;19;3;1000;198605;1;00;910000000;5;01;201612;0;0;02;0;12;0;0;0;;
980070373;RHEINLAND BAPTIST CHURCH;;6795 KINDSBACH;WEST GERMANY;;00000-0000;0000;03;3;7000;198608;2;10;001000000;1;01;;0;0;06;0;12;;;;;
980072236;ST STEPHENS SCHOOL CORPORATION;% ERIC MAYER;00153 ROMA;ITALY;;00000-0000;0000;03;3;2000;196308;0;15;000000000;5;01;200508;7;7;00;0;08;4696527;4964415;4964415;;
980072853;SOCIETY OF AMERICAN MILITARY ENGINEERS;% GENEVA LABBE;CMR 410 BOX 1;APO;AE;09049-0001;1278;03;9;2800;195411;1;16;059908120;5;01;201612;0;0;02;0;12;0;0;0;;S A M E RHEIN-MAIN POST
980072997;JOHN CABOT UNIVERSITY;;ROME RM 00165;ITALY;;00000-0000;0000;03;3;1000;199804;1;11;030000000;1;01;201606;8;8;01;0;06;33712378;35504950;35504950;B43Z;
980074736;ZWEIBRUCKEN BAPTIST CHURCH;;6660 ZWEIBRUCKEN;WEST GERMANY;;00000-0000;0000;03;3;7000;198608;2;10;001000000;1;01;;0;0;06;0;12;;;;;
980075208;LUSO-AMERICAN DEVELOPMENT FOUNDATION;;1249-090 LISBOA;PORTUGAL;;00000-0000;0000;04;3;3000;198607;2;00;911602400;1;01;201512;9;6;01;0;12;160849077;4042370;4042370;;
980076515;THE FIRST PRESBYTERIAN CHURCH OF GUAM;% REV BUM YONG CHOI;PO BOX 9490;TAMUNING;GU;96931-5490;0000;03;3;1700;200608;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
980077279;MONTREAL ASSOCIATION FOR THE BLIND FOUNDATION;;MONTREAL QUEBEC H4B 1R3;CANADA;;00000-0000;0000;03;3;1000;198801;4;10;038000000;1;01;201312;0;0;02;0;12;0;0;0;;
980077449;FIRST CHURCH OF GOD;% MARK BENAVENTE;PO BOX 20850;GMF;GU;96921-0850;1489;03;9;7000;196007;1;10;001268000;1;01;;0;0;06;0;12;;;;;
980078459;AMERICAN INTERNATIONAL SCHOOL FOUNDATION OF JOHANNESBURG;;BRYANSTON 2021;SOUTH AFRICA;;00000-0000;0000;03;3;2000;198707;2;11;046910000;1;01;201407;0;0;02;0;07;0;0;0;;
980078729;THE BANFF CENTRE;;BANFF AB T1L 1H5;CANADA;;00000-0000;0000;03;3;2000;198707;4;11;030000000;1;01;201603;9;9;01;0;03;201313428;64677765;63615221;;
980081847;MONTREAL REMNANT MINISTRIES;;SAINT-LAMBERT QUEBEC J4R 2B5;CANADA;;00000-0000;0000;03;3;1000;198910;4;15;008000000;5;01;201512;0;0;02;0;12;0;0;0;;
980084843;MARIANAS BAPTIST CHURCH;% ED POPPE;PO BOX 7740;AGAT;GU;96928-0740;1606;03;9;7000;196311;1;10;029000000;1;01;;0;0;06;0;12;;;;;
980085071;LEND-A-HAND INC;;238 ARCHBISHOP FLORES STREET;AGANA;GU;96910-5113;9102;03;9;1000;198901;1;16;429000000;1;01;201512;0;0;02;0;12;0;0;0;;PACIFIC DAILY NEWS
980085912;SHOWA WOMENS UNIVERSITY INC;% RYUICHI NITTA;LOCAL;JAPAN;;00000-0000;0000;03;3;1000;198805;1;11;000000000;5;01;201603;9;9;01;0;03;448631599;111499009;111499009;B24Z;
980085979;GUAM BUDDHISM SOCIETY;% THOMAS S HUANG;PO BOX 21027;BARRIGADA;GU;96921-1027;0000;03;3;7000;201407;1;10;000000000;1;01;;0;0;06;0;12;;;;X50;
980086141;GRACE CHRISTIAN MINISTRIES OF THE ASSEMBLIES OF GOD;;PO BOX 502140;SAIPAN;MP;96950-2140;8257;03;8;1270;199809;1;10;001000000;1;01;;0;0;06;0;12;;;;X21Z;GRACE CHRISTIAN ASSEMBLY
980086227;INTERNATIONAL SOCIETY FOR ISAAC;;TORONTO M3J 2N2;CANADA;;00000-0000;0000;03;3;1200;199607;4;16;160123995;1;01;201512;4;4;01;0;12;361211;220234;220234;Q300;ISAAC
980090472;VICTIM ADVOCATES REACHING OUT;;PO BOX 2045;HAGATNA;GU;96932-2045;0000;03;3;1000;201503;1;15;000000000;1;01;201609;2;4;01;0;09;21946;109912;107219;F40;VARO
980096928;SOCIETY OF AMERICAN MILITARY ENGINEERS;% MICHAEL MONREAL;UNIT 35023;FPO;AP;96373-0000;1278;03;9;2800;195411;1;16;059000000;5;01;201612;0;0;02;0;12;0;0;0;;S A M E JAPAN POST
980096930;KOREAN PRESBYTERIAN CHURCH OF SAIPAN;% KOREAN PRESBYTERIAN CHURCH OF;SAIPAN 96950;MAURITIUS;;00000-0000;0000;03;3;7000;201012;1;10;000000000;1;01;201512;4;4;06;0;12;340785;239285;239285;X20;HAM KI ARM
980097848;SOCIETY OF AMERICAN MILITARY ENGINEERS;% STEPHEN JOHNSON;SOCIETY OF AMERICAN MILITARY ENGINE;APO;AE;09094-0000;1278;03;9;2800;195411;1;16;059000000;5;01;201612;0;0;02;0;12;0;0;0;;S A M E KAISERSLAUTERN POST
980098047;SIM INTERNATIONAL;;HOWICK;NEW ZEALAND;;00000-0000;0000;03;3;7000;198907;2;10;002000000;1;01;;0;0;06;0;09;;;;;
980098048;SOCIETE INTERNATIONALE MISSIONNAIRE;;CH 1004 LAUSANNE;SUISSE;;00000-0000;0000;03;3;7000;198907;2;10;002000000;1;01;;0;0;06;0;09;;;;;
980098049;SIM CANADA;;SCARBOROUGH PROV OF ONTARIO M1W 2S5;CANADA;;00000-0000;0000;03;3;7000;198907;4;10;002000000;1;01;;0;0;06;0;09;;;;;
980098051;SIM INTERNATIONAL UK JOINT MISSION CENTRE;;COULSDON SURREY CR3 2HR;ENGLAND;;00000-0000;0000;03;3;7000;198907;2;10;002000000;1;01;;0;0;06;0;09;;;;;
980098267;JA WORLDWIDE INC;;414 W SOLEDAD AVE STE 500C;HAGATNA;GU;96910-5066;5976;03;9;1200;201403;1;15;000000000;1;01;;0;0;01;0;06;;;;B82;JA GUAM
980098988;JESUS FINAL COMMAND INC;% JOHN M PENDLETON PRES;ZACATECAS 98070;MEXICO;;00000-0000;0000;03;3;1000;199001;4;15;006000000;1;01;201609;4;3;02;0;09;146377;38835;38835;X20Z;
980099070;VETERANS OF FOREIGN WARS;;CMR 415 BOX 3376;APO;AE;09114-0034;0000;04;3;3000;196701;2;00;907000000;5;01;201610;0;0;02;0;10;0;0;0;;10692 TOWER POST
980099973;INTERNATIONAL INSTITUTE FOR ENVIRONMENT AND DEVELOPMENT;;LONDON WC1X 8NH;UNITED KINGDOM;;00000-0000;0000;03;3;1200;198904;1;15;911000000;1;01;201603;8;8;01;0;03;13971735;26954002;26954002;;
980100375;JOSEPH ROWNTREE FOUNDATION;;YORK YO30 6WP;UNITED KINGDOM;;00000-0000;0000;03;3;1000;198912;2;04;160000000;2;01;201512;9;7;00;1;12;476006919;8252514;;T21;
980100761;FONDATION H DUDLEY WRIGHT;% PESTALOZZI LACHENAL PATRY;CH 1204 GENEVE;SWITZERLAND;;00000-0000;0000;03;3;1820;198906;2;04;911602123;1;01;201512;8;4;00;1;12;18274904;122336;;;
980104248;NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION;% STEVE COSTA;1775 ADMIRAL SHERMAN BLVD;BARRIGADA;GU;96913-1612;3254;05;9;3000;199002;2;00;263000000;5;01;201612;0;0;02;0;12;0;0;0;;NATCA LOCAL ZUA
980104492;KEBAYORAN BAPTIST CHURCH-ENGLISH LANGUAGE CONGREGATION INC;;KEBAYORAN BARU JAKARTA;INDONESIA;;00000-0000;0000;03;3;1700;199009;2;10;001007000;1;01;;0;0;06;0;12;;;;;
980104816;GUAM CHURCH OF RESURRECTION;;PO BOX 26443;BARRIGADA;GU;96921-6443;0000;03;3;7000;200102;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
980105409;MAKIVIK CORPORATION;;ST LAURENT QC H4M 2X6;CANADA;;00000-0000;0000;04;3;1000;199106;2;00;119923000;1;01;201609;9;9;01;0;09;369043988;198586834;47003667;;
980106558;SHAAR HASAHMAYIM SYNAGOGUE;;ENGINEERS LANE;GIBRALTAR;;00000-0000;0000;03;3;1000;199005;2;10;001000000;1;01;;0;0;06;0;06;;;;;
980109072;RAY AND DIANA HARRYHAUSEN FOUNDATION;% TURCAN CONNELL;EDINBURGH EH3 9EE;UNITED KINGDOM;;00000-0000;0000;03;3;1000;199007;2;04;911149000;2;01;201603;6;3;00;1;03;2627770;57820;;;
980111198;MORLEY & RITA COHEN FOUNDATION;% MORLEY M COHEN;WESTMOUNT QC H3Z 2B2;CANADA;;00000-0000;0000;03;3;1000;199008;4;04;150000000;1;01;201612;6;5;00;1;12;4399953;605255;;;
980112881;YAYASAN KANTOR WALIGEREJA INDONESIA K W I;;JAKARTA 10340;INDONESIA;;00000-0000;0000;03;3;7000;199010;2;15;001000000;5;01;;0;0;13;0;06;;;;;
980113448;CANADIAN CENTRE FOR ARCHITECTURE;% RICHARD P DOYLE;MONTREAL QC H3B 4P2;CANADA;;00000-0000;0000;03;3;2000;199103;4;04;060000000;1;01;201512;9;8;00;1;12;148980252;16438516;;;CCA
980113680;HAPPY VALLEY BAPTIST CHURCH;% ELISE TAFAO;PO BOX O;PAGO PAGO;AS;96799-9714;1606;03;9;7000;196311;1;10;036000000;5;01;;0;0;06;0;12;;;;;
980113681;SAMOA KOREAN BAPTIST CHURCH;% CHANG LEE;PO BOX 2068;PAGO PAGO;AS;96799-2068;1606;03;9;7000;196311;1;10;029000000;1;01;;0;0;06;0;12;;;;;
980113683;FIRST CHINESE CHURCH OF AMERICAN SAMOA;;PAGO PAGO AM 96799;SAMOA;;00000-0000;1606;03;9;7000;196311;1;10;036000000;5;01;;0;0;06;0;12;;;;;
980116396;FOMENTO EDUCATIONAL A C;;LOCAL;MEXICO;;00000-0000;0000;03;3;1000;199203;2;04;911603149;1;01;201612;7;5;00;1;12;6349239;509536;;Q300;
980118943;FOUNDATION FOR EDUCATIONAL EXCHANGE BETWEEN CANADA & THE U S A;% DR MICHEAL HAWES EX DIR;OTTAWA ON K1R 1A4;CANADA;;00000-0000;0000;03;3;1200;199202;4;15;040000000;1;01;201608;7;6;01;0;08;9991882;3175433;3175433;Q122;
980119947;COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANIZATION;;CANBERRA ACT;AUSTRALIA;;00000-0000;0000;03;3;1000;199201;0;15;000000000;1;01;201606;6;5;01;0;06;2052835;975417;972511;;
980120704;CANADIAN STANDARDS ASSOCIATION;% TRACY WINDSOR;ETOBICOKE M9W 1R3;CANADA;;00000-0000;0000;06;3;2000;199502;2;00;200000000;1;01;201603;9;9;01;0;03;335099647;180418638;180418638;;QMI
980121066;BARNABAS FAMILY MINISTRIES SOCIETY;;GIBSONS BRITISH COLUMBIA V0N 1V0;CANADA;;00000-0000;0000;03;3;7200;199205;4;15;563000000;1;01;201512;6;5;01;0;12;3585869;750879;733080;X20Z;
980121082;VETERANS OF FOREIGN WARS POST 8862;;APO AE;ITALY;;00000-0000;0000;19;0;1000;000000;0;00;000000000;0;01;201606;3;0;02;0;06;27523;0;0;;
980122718;THE RAMSTEIN ROADRUNNERS;;435 SVS/SVYR UNIT 3240 BOX 1;APO;AE;09094-3240;0000;04;3;3000;201102;2;00;000000000;5;01;201509;0;0;02;0;09;0;0;0;N70;
980122785;HOPE CHAPEL OKINAWA;;PSC 557 BOX 3553;FPO;AP;96379-0000;1061;03;9;7000;194910;1;10;000000000;5;01;;0;0;06;0;12;;;;;
980123241;INTERNATIONAL OLYMPIC COMMITTEE;% THIERRY SPRUNGER;LAUSANNE 1001;SWITZERLAND;;00000-0000;0000;04;3;1000;199203;2;00;300317000;1;01;201512;9;9;01;0;12;3679167000;124036000;124036000;;
980124159;CANADIAN CHRISTADELPHIAN BIBLE SCHOOL;% PETER J SAGE;PICTON K0K 2T0;ONTARIO CANADA;;00000-0000;2294;03;9;7000;197205;1;10;001000000;5;01;;0;0;06;0;12;;;;;
980124608;FIRST EMPLOYERS INSURANCE COMPANY;;GRAND CAYMAN KY1-1102;CAYMAN ISLANDS;;00000-0000;0000;15;3;1000;199211;2;00;212000000;1;01;;6;5;01;0;12;;;;;
980124949;EUROPEAN BREEDERS FUND;% SAM SHEPPARD;NEWMARKET SUFFOLK CB8 9AA;UNITED KINGDOM;;00000-0000;0000;06;3;1000;199209;2;00;229237000;5;01;201601;4;7;01;0;01;112480;6290969;6290969;;
