EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
660867104;VIRGIN ISLANDS WATER AND POWER AUTHORITY VEBA TRUST AGREEMENT;% VIRGIN ISLANDS WATER AND POWER;PO BOX 1450;ST THOMAS;VI;00804-1450;0000;09;3;2000;201705;2;00;000000000;2;01;;0;0;01;0;06;;;;Y44;
660867524;IGLESIA GNOSTICA CRISTIANA UNIVERSAL SAMAEL AUN WEOR DE PUERT;% RANDOLFO MORALES;18A CALLE ESTRELLA;SAN GERMAN;PR;00683-4019;0000;03;3;1000;201612;1;16;000000000;1;01;201612;1;3;01;0;12;1;66427;66427;X20;
660867657;HOPE SPECIALIZED SERVICES;% AMARILIS PEREZ;LA SERRANIA CALLE AMAPOLA 81 BAIROA;CAGUAS;PR;00725-0000;0000;03;3;1000;201611;1;04;000000000;1;01;;0;0;00;1;12;;;;E92;
660868322;LOVE PUERTO RICO GOLDEN RETRIEVER RESCUE;;469 CALLE TEODORO AGUILAR;SAN JUAN;PR;00923-2405;0000;03;3;1400;201611;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;D99;
660868355;OUTBREAK SCIENCE INC;;2055 CALLE ESPANA APT 403;SAN JUAN;PR;00911-1536;0000;03;3;1000;201706;1;15;000000000;1;01;;0;0;01;0;12;;;;G80;
660868934;MANGROVE BOUTIQUE HOTEL AND TRAINING INSTITUTE INC;% TAMARA LANG;PO BOX 302664;ST THOMAS;VI;00803-2664;0000;03;3;2000;201611;1;16;000000000;1;01;;0;0;02;0;12;;;;B30;
660869307;CARIBBEAN THOROUGHBRED AFTERCARE INC;% KELLEY STOBIE;PO BOX 43001 PMB 372;RIO GRANDE;PR;00745-6600;0000;03;3;1000;201705;1;15;000000000;1;01;;0;0;01;0;12;;;;D20;
660871157;OUR BIG FAT CARIBBEAN RESCUE INC;;PO BOX 1377;VIEQUES;PR;00765-1377;0000;03;3;4000;201704;1;16;000000000;1;01;;0;0;02;0;06;;;;D20;
660872226;ST THOMAS EAST END MEDICAL CENTER FOUNDATION INC;% MOLETO A SMITH JR;4605 TUTU PARK MALL STE 207;ST THOMAS;VI;00802-1736;0000;03;3;1000;201701;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;E12;
660872498;GLOBAL CHRISTIAN OUTREACH CORPORATION;% LANCE TALKINGTON;295 PALMAS INN WAY STE 130 PMB 354;HUMACAO;PR;00791-6252;0000;03;3;1700;201701;1;04;000000000;1;01;;0;0;00;1;12;;;;X20;
660873069;VIRGIN ISLANDS CENTENNIAL FOUNDATION;% AUSTIN CALLWOOD;PO BOX 7372;CHARLOTTE AMA;VI;00801-0372;0000;03;3;1200;201703;1;04;000000000;1;01;;0;0;00;1;12;;;;W99;
660873561;MUJERPR CORP;% LORA J ESPADA;PO BOX 2955;GUAYNABO;PR;00970-2955;0000;03;3;2000;201707;1;04;000000000;1;01;;0;0;00;1;12;;;;R24;MUJERPR
660873579;SCHNEIDER REGIONAL MEDICAL CENTER FOUNDATION;% SCHNEIDER REGIONAL MEDICAL CENTER;9048 SUGAR ESTAT;ST THOMAS;VI;00802-0000;0000;03;3;1000;201707;1;15;000000000;1;01;;0;0;01;0;12;;;;E11;
660874961;INTER-AMERICAN COMMUNITY GARDEN;;PARQUE BATEY CENTRAL CALLE UNION;FAJARDO;PR;00738-0000;0000;03;3;2000;201705;1;04;000000000;1;01;;0;0;00;1;12;;;;K05;
660875436;HEROES FOR PAWS;;HC 7 BOX 32105;JUANA DIAZ;PR;00795-9204;0000;03;3;1400;201703;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;D20;
660876703;DISABLED AMERICAN VETERANS AUXILIARY;% AMPARO SANCHEZ;URB BELINDA CELLE 6;ARROYO;PR;00714-0000;2473;04;9;1000;197310;2;00;908921000;5;01;;0;0;01;0;12;;;;;9 GUAYAMA PUERTO RICO
660878824;ASOCIACION PUERTORRIQUENAPARA LA EDUCACION NINEZ EN EDAD TEMPRANA;% APENET;PO BOX 193048;SAN JUAN;PR;00919-3048;0000;03;3;2000;201706;1;16;000000000;1;01;;0;0;02;0;04;;;;B03;
660879851;FUNDACION EDUCO-FORT INC;% MILAGROS FLORES ROMAN;PO BOX 20000 PMB -399;CANOVANAS;PR;00729-0042;0000;03;3;2800;201705;1;16;000000000;5;01;201612;0;0;02;0;12;0;0;0;A02;
660879906;FUNDACION URKIA INC;;1135 65TH INF ITURREGUI PLAZA 225;SAN JUAN;PR;00924-0000;0000;03;3;1000;201706;1;16;000000000;1;01;;0;0;02;0;12;;;;T23;
660880245;BDJ MUSIC SCHOLARSHIP FOUNDATION INCORPORATED;% JEFFERSON J FAUSTIN;PO BOX 8718;ST THOMAS;VI;00801-1718;0000;03;3;1000;201706;1;16;000000000;1;01;;0;0;02;0;12;;;;B82;
660881870;ST CROIX PRIDE INC;;203 TWO BROTHERS AND SMITHFIELD;FREDERIKSTED;VI;00840-0000;0000;03;3;2000;201707;1;15;000000000;1;01;;0;0;02;0;12;;;;R26;
660882214;GUAYAMA FENCING CLUB1 INC;;107 SUR ASHFORF AVE;GUAYAMA;PR;00784-0000;0000;03;3;1000;201707;1;16;000000000;1;01;;0;0;02;0;06;;;;N99;
660882456;MAXMATH TUTORING ONLINE PUERTO RICO BRANCH INC;;220 CALLE MANUEL DOMENECH;SAN JUAN;PR;00918-3533;0000;03;3;1000;201707;1;15;000000000;1;01;;0;0;02;0;12;;;;B90;
666012387;UNIVERSITY OF PUERTO RICO SCHOOL OF LAW TRUST;;PO BOX 23349;SAN JUAN;PR;00931-3349;0000;03;3;1000;199404;1;13;034000000;1;01;201512;6;4;01;0;12;1124148;422124;422124;Q300;ESCUDERO ANTONIO TTEE
666012774;CENTROS SOR ISOLINA FERRE ENDOWMENT TRUST;% BANCO POPULAR;PO BOX 362708;SAN JUAN;PR;00936-2708;0000;03;3;1000;199408;1;17;922000000;2;01;201612;6;4;01;0;12;2976264;488107;237936;T900;
666022718;FIDEICOMISO JOSE RAMON ALVAREZ- RODRIGUEZ & GLORIA FIGUERAS-SURO;% PABLO L ALVAREZ;PO BOX 363348;SAN JUAN;PR;00936-3348;0000;03;3;7000;201408;1;04;000000000;2;01;201512;7;6;00;1;12;9892493;4974707;;X99;ALVAREZ PABLO JOSE TTEE
666028271;FONDO PERMANENTE EPISCOPAL;;PO BOX 902;TRUJILLO ALTO;PR;00978-0902;0000;03;3;7000;200812;1;17;000000000;1;01;;0;0;13;0;06;;;;X112;DAVID ANDRES ALVAREZ TTEE
666034235;CARIBBEAN CONSOLIDATED SCHOOLS TR;% CARIBBEAN CONSOLIDATED SCHOOLS TT;PO BOX 70177;SAN JUAN;PR;00936-8177;0000;03;3;2000;201404;1;15;000000000;2;01;201606;5;3;01;0;06;736222;83852;51542;B11;
666036035;TJ UNIVERSAL;;1477 AVE ASHFORD APT 1804;SAN JUAN;PR;00907-1551;0000;03;3;2800;201410;1;15;000000000;2;01;201412;0;0;02;0;12;0;0;0;V26;DAVID BARRY WEXLER TTEE
666036605;VIRGIN ISLANDS SPORTS TR;% ALAN R FEUERSTEIN;4605 TUTU PARK MALL STE 254;ST THOMAS;VI;00802-1736;0000;03;3;1000;201408;1;15;000000000;2;01;201602;3;4;01;0;02;70003;185386;185386;N70;JOHN F FOSTER TTEE
666424048;HERMANOS FRANCISCANOS DE LA PROVIDENCIA INC;;BOX 6801 CARR 642 KM 22;MANATI;PR;00674-0000;0000;03;3;1000;199407;1;10;001000000;1;01;;0;0;06;0;12;;;;;
670250115;ST CROIX CHAMBER OF COMMERCE;;PO BOX 4355;KINGSHILL;VI;00851-4355;0000;06;3;3000;200710;2;00;000000000;1;01;201610;3;3;01;0;10;71888;80312;61323;S41;
670250356;FREDERICK EVANGELICAL LUTHERAN CHURCH;;PO BOX 58;ST THOMAS;VI;00804-0058;9386;03;9;7000;198704;1;10;001000000;5;01;;0;0;06;0;07;;;;;
670250379;ANTILLES SCHOOL INC;;7280 FRENCHMANS BAY 16-1;ST THOMAS;VI;00802-2809;0000;03;3;1000;195111;1;11;046030000;1;01;201606;8;8;01;0;06;12655349;12442669;8717985;B20Z;
670250807;LUTHERAN SOCIAL SERVICES OF THE VIRGIN ISLANDS INC;;516B HOSPITAL ST;FREDERIKSTED;VI;00840-3824;9386;03;9;7000;196308;1;11;001000000;5;01;201609;7;7;01;0;09;6589558;5609949;5568600;;
670250851;ST CROIX COUNTRY CLUB;;PO BOX 398;FREDERIKSTED;VI;00841-0398;0000;07;3;1000;197805;2;00;280000000;1;01;201612;4;4;01;0;12;104967;119553;119553;;
670251194;HEBREW CONGREGATION OF ST THOMAS INC;;PO BOX 266;ST THOMAS;VI;00804-0266;0000;03;3;1700;199410;1;10;001000000;1;01;;0;0;06;0;04;;;;;
670251585;ST THOMAS REFORMED CHURCH;% NYE AND CRYSTAL GADE;PO BOX 301769;ST THOMAS;VI;00803-1769;9130;03;9;7000;198601;0;10;000000000;0;01;;0;0;06;0;12;;;;;
670252904;GOOD HOPE SCHOOL INC;;170 ESTATE WHIM;FREDERIKSTED;VI;00840-3739;0000;03;3;2000;196607;1;11;046030000;1;01;201506;6;4;01;0;06;1368636;241677;124283;;
670252961;ALL SAINTS CATHEDRAL SCHOOL;;PO BOX 308;ST THOMAS;VI;00804-0308;0000;03;3;2000;201702;1;11;000000000;1;01;201406;4;6;01;0;06;165927;1574510;1574510;B20;
670253542;ST CROIX COUNTRY DAY SCHOOL INC;;RR 1 BOX 6199;KINGSHILL;VI;00850-9855;0000;03;3;2000;197802;1;11;030000000;1;01;201606;6;6;01;0;06;2741768;4922386;4922386;;
670253545;VIRGIN ISLANDS MONTESSORI SCHOOL INC;;6936 VESSUP LN;ST THOMAS;VI;00802-1001;0000;03;3;2000;199610;1;11;000000000;1;01;201606;7;6;01;0;06;5114508;3776757;3648819;B20Z;
670253694;AMERICAN LEGION;% RAMON L ORTIZ;PO BOX 306633;ST THOMAS;VI;00803-6633;0925;19;9;1000;194603;1;00;907000000;5;01;201612;0;0;02;0;12;0;0;0;;90 PATRICK U GEORGE
670253695;BROMLEY BERKLEY POST 133 INC OF THE AMERICAN LEGION;% CURTIS E WILLIAMS;PO BOX 1331;FREDERIKSTED;VI;00841-1331;0000;19;3;1000;201507;2;00;000000000;1;01;;0;0;02;0;05;;;;W30;133
670254280;HUMANE SOCIETY OF ST THOMAS;;PO BOX 8150;ST THOMAS;VI;00801-1150;0000;03;3;1200;199802;1;15;179000000;1;01;201512;8;5;01;0;12;11911744;942484;888760;D21Z;
670254464;FIRST WESLEYAN HOLINESS CHURCH INC;;PO BOX 302779;ST THOMAS;VI;00803-2779;2079;03;9;7000;197005;0;10;001000000;5;01;;0;0;06;0;12;;;;;
670254654;LEGAL SERVICES OF THE VIRGIN ISLAND INC;% 3017 ORANGE GROVE;3017 ORANGE GROVE;CHRISTIANSTED;VI;00820-0000;0000;03;3;1000;201607;1;15;000000000;1;01;201512;6;6;01;0;12;2198661;1478711;1478711;I80;
670259901;BOYS & GIRLS CLUBS VI INC;;PO BOX 128;CHRISTIANSTED;VI;00821-0128;0000;03;3;1000;197312;1;15;321000000;1;01;201412;4;4;01;0;12;400026;372609;372609;;
670259922;ST GEORGE VILLAGE BOTANICAL GARDEN OF ST CROIX INC;;127 ESTATE ST GEORGE;FREDERIKSTED;VI;00840-4459;0000;03;3;1000;197506;1;15;062350354;1;01;201512;6;4;01;0;12;1324062;368399;317252;C410;
670260387;ST CROIX SWIMMING ASSOCIATION;;PO BOX 972;KINGSHILL;VI;00851-0972;0000;03;3;1000;198210;0;16;000000000;1;01;201608;4;4;01;0;08;466283;349756;349756;;
670260496;LORD GOD OF SABAOTH LUTHERAN CHURCH;;1120 KING ST;ST CROIX;VI;00820-4953;9386;03;9;7000;198704;1;10;001000000;5;01;;0;0;06;0;01;;;;;
680064437;GOLD COUNTRY GERMAN-AMERICAN CLUB;% CHRISTA BENSON;GRASS VALLEY NEVADA COUNTY 95945;ARMENIA;;00000-0000;0000;07;3;1000;198612;2;00;319000000;1;01;201604;0;0;02;0;04;0;0;0;;
680344518;MUNDIAL SISTERS;% GUILLAUD VERONIQUE;DIGNE LES BAINS 04000;FRANCE;;00000-0000;0000;03;3;1000;199504;2;16;995090000;1;01;201612;0;0;02;0;12;0;0;0;A60Z;
680500814;IGLESIA DE RESTAURACION LA LUZ DEL MUNDO INC;;PO BOX 2812;CAROLINA;PR;00984-2812;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;IGL DE REST LA LUZ DEL MUNDO INC
680509346;ELROD HENDRICKS WEST LITTLE LEAGUE INC;;PO BOX 305028;ST THOMAS;VI;00803-5028;0000;03;3;1200;201605;1;16;000000000;1;01;;0;0;02;0;09;;;;N63;
680588582;PACIFIC MARINE RESOURCE INSTITUTE INC;% JOHN STARMER;PO BOX 10003 PMB 1156;SAIPAN;MP;96950-8903;0000;03;3;2000;201211;1;15;000000000;1;01;201512;3;4;01;0;12;29625;185338;185338;B99;
680678031;ANIMALS WITHOUT LIMITS INC;% MARIA MATTSSON-MERCER;CMR 479 BOX 581;APO;AE;09263-0006;0000;03;3;1400;200909;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;D20;
680680719;UNDER THE SAME SUN FOUNDATION USA;;SURREY BC V3R 0N9;CANADA;;00000-0000;0000;03;3;1000;201009;4;15;000000000;1;01;201606;3;4;01;0;06;64479;137135;137135;T30;
680681940;EAST SUN FOUNDATION;% JON CHRISTIANSON;BEIJING SHUNYI DISTRICT 101300;CHINA;;00000-0000;0000;03;3;1000;201706;1;15;000000000;1;01;;0;0;01;0;12;;;;Q19;
680682755;LITTLEFIELD FOUNDATION US;% WITHERS LLP;LONDON EC4M 7EG;UNITED KINGDOM;;00000-0000;0000;03;3;1000;201312;1;04;000000000;1;01;201512;6;4;00;1;12;1829335;-326615;;T99;
680683608;KNIGHTS OF COLUMBUS;% RYAN RITTER;APO YONGSAN 96204-0043;REPUBLIC OF KOREA;;00000-0000;0188;08;9;1000;194010;1;00;036029265;5;01;201612;0;0;02;0;12;0;0;0;;3348 BISHOP JOSEPH W ESTABROOK ASSE
690012190;IGLESIA JUAN 3-16 AD;% DAVID URBINA;PO BOX 1194;CABO ROJO;PR;00623-1194;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
710489120;PUERTO RICO MISSION INC;% JOHNATHAN E REECE;HC 4 BOX 47171;AGUADILLA;PR;00603-9702;0000;03;3;7000;198201;1;15;005000000;1;01;201612;3;3;01;0;12;61539;79417;79417;;
710918746;FORERUNNER INTERNATIONAL INC;% NICK SYRETT;GRANDVIEW MO 64030-1515;MOROCCO;;00000-0000;0000;03;3;1000;200309;1;15;000000000;1;01;201512;2;3;02;0;12;14913;41915;41915;X20;
710961821;VALLEYS FOUNDATION INC;% PRESTON MOTES;COCHABAMBA 00000;BOLIVIA;;00000-0000;0000;03;3;1000;200410;1;17;000000000;1;01;201512;1;0;02;0;12;1;0;0;Q11;
711007173;INTERNATIONAL RELIEF MINISTRY EL ALFARERO;% JOSE MOJICA;70 CALLE ABRAHAM LINCOLN;MAYAGUEZ;PR;00682-5764;0000;03;3;7120;200707;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;X20;
711031532;ONSITE;% JUSTIN BHAGAT;WASAGA BEACH ONTARIO L9Z 1S2;CANADA;;00000-0000;0000;03;3;1000;200709;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;L80;
711048674;VIETNAM VETERANS OF AMERICA CHAPTER PI877;% CHAPTER OFFICIAL;PSC 517 BOX 4603;FPO;AP;96517-0000;0000;19;3;1000;201406;1;00;907000000;1;01;201607;1;1;02;0;07;3835;8350;8350;W30;887 VVA CHAPTER
720701537;ALPHA CHI OMEGA HOUSE CORPORATION FOR BETA PSI CHAPTER;% WHITNEY STEPHENS;PSC 9 BOX 4557;APO;AE;09123-0046;0000;02;3;1000;197112;2;00;399000000;1;01;201507;0;0;02;0;07;0;0;0;;
731478501;RICHARD PEARSON MINISTRIES INC;% RICHARD PEARSON MINISTRIES INC;BRANTFORD ONTARIO N3T 5L5 CA N3T 5;CANADA;;00000-0000;0000;03;3;7000;199607;4;15;994007008;1;01;201412;0;0;02;0;12;0;0;0;X21;
731578256;FAITH CHRISTIAN FELLOWSHIP OF GUATEMALA INC;;SANTA ELENA;PETEN GUATEMALA;;00000-0000;7018;03;9;7000;198001;1;10;001000000;5;01;;0;0;06;0;12;;;;;AKA HARVEST THE WORLD
731707265;SAIDIA USA LTD;% KATHERINE C MACINTYRE;KAREN NAIROBI 00502;KENYA;;00000-0000;0000;03;3;1000;200512;1;15;000000000;1;01;201312;1;1;02;0;12;2447;9181;9181;Q11;
742603149;NON COMMISSIONED OFFICERS ASSOCIATION OF THE U S OF AMERICA;% JOSEPH TERRY;ORIENTAL PRESS PSC 450 BOX;APO;AP;96206-0000;1974;19;9;1000;196901;1;00;260279908;5;01;;0;0;02;0;12;;;;;1507 DRAGON HILL CHAPTER
742607138;ART LIBRARIES SOCIETY OF NORTH AMERICA;% VANESSA KAM;VANCOUVER BRITISH COLUMBIA V6T 1Z1;CANADA;;00000-0000;7140;03;9;2000;199007;0;16;120123205;5;01;201609;0;0;02;0;09;0;0;0;;NORTHWEST
742740525;NON COMMISSIONED OFFICERS ASSOCIATION OF THE U S OF AMERICA;% SSGT STEVEN ACEVEDO;PSC 103 BOX 4157;APO;AE;09603-0042;1974;19;9;1000;196901;2;00;260279908;5;01;;0;0;02;0;12;;;;;1583 DOLOMITI CHAPTER
742937371;CHRIST IN ACTION MINISTRY INTERNATIONAL ASSOCIATION;% JUSTIN D MANZEY;ABBOTSFORD BC V2S 2E3;CANADA;;00000-0000;1620;03;9;7000;196402;1;10;001029000;5;01;;0;0;06;0;12;;;;;CHRIST IN ACTION MINISTRY
743057020;EXTRAVAGANT WORSHIP INC;% KRYSTINA KONG;BAULKHAM HILLS NEW SOUTH WALES 2153;AUSTRALIA;;00000-0000;0000;03;3;1000;200406;2;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;X21;
743189940;GODS TOUCH HEALING MINISTRY INC;% DR REV MABLE S ELLIOTT;JAHANIAN MINDI PUNJAB PAKISTAN 5400;PAKISTAN;;00000-0000;0000;03;3;7000;201010;1;10;000000000;1;01;201612;0;0;06;0;12;0;0;0;X20;
751850754;ONTARIO EDUCATIONAL COMMUNICATIONS AUTHORITY;;TORONTO ON M4T 2T1;CANADA;;00000-0000;0000;03;3;1000;198211;4;15;000000000;5;01;201603;8;8;01;0;03;46928893;47714614;47565897;;TVO
752255589;SOCIETY OF PETROPHYSICISTS AND WELL LOG ANALYSTS INC;% MELANIE LESLIE;NEW BRUNSWICK E3B 0H8;CANADA;;00000-0000;7067;06;9;2000;198609;2;00;205000000;1;01;201512;3;4;01;0;04;65275;199035;9932;;SCA
752553829;FRIENDSHIP TWENTY FOUNDATION;% CALVIN HARRIS;FORT WORTH 76119;AFGHANISTAN;;00000-0000;0000;03;3;1000;199511;1;15;995040000;1;01;201612;0;0;02;0;12;0;0;0;B82;
752990161;FRIENDS OF SIR M B DAVIS JEWISH GENERAL HOSPITAL;% FRANK T ADAMS;MONTREAL QC H3T 1E2;CANADA;;00000-0000;0000;03;3;1000;200210;4;17;000000000;1;01;201512;1;6;01;0;12;9487;1426360;1426360;T30;
753014680;KEG SPIRIT FOUNDATION;% SYLVIA R LEE;RICHMOND BC V6X 2W7;CANADA;;00000-0000;0000;03;3;1000;200203;4;04;000000000;1;01;201612;2;1;00;1;12;12830;8147;;T22;
753015627;QUESTERS INC;% CWC HEIRLOOM 1383;PHILADELPHIA PENNSYLVANIA 19107;AFGHANISTAN;;00000-0000;1845;03;9;1200;196703;0;16;059062061;5;01;201605;0;0;02;0;05;0;0;0;;1383 CWC HEIRLOOM
753097144;DELTA ENVIRONMENTAL & EDUCATION FOUNDATION;% CT CORPORATION SYSTEM;TAPEI 114;CHINA;;00000-0000;0000;03;3;2000;200404;1;04;000000000;1;01;201512;4;6;00;1;12;393314;1201749;;B12;
753240062;THAI VILLAGE INC;% PO BOX 81;CHIANG MAI 50000;THAILAND;;00000-0000;0000;03;3;7000;200810;1;16;000000000;1;01;201612;4;4;01;0;12;188174;166060;150857;X12;
753255585;INTERNATIONAL SOCIETY FOR THE PSYCHOLOGICAL TREATMENTS OF THE;% ANN-LOUISE S SILVER;ANO GLYFADA 165 61;GREECE;;00000-0000;0000;03;3;2000;200806;1;15;000000000;1;01;201612;3;3;02;0;12;79915;41068;41068;F03;ISPS
760680459;LLOYD DEAN REVIVAL GLORY MINISTRIES;% LLOYD DEAN;MANGO HILL QLD 4509;AUSTRALIA;;00000-0000;0000;03;3;7000;200202;2;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;X21;
760735531;GENDER AT WORK;% ARUNA RAO;TORONTO ONTARIO M6H3E2;CANADA;;00000-0000;0000;03;3;2000;200310;4;15;000000000;1;01;201512;4;5;01;0;12;393477;671177;671177;J05;
770444711;FRIENDS OF BIBLIOTECA DE VALLARTA;% RICHARD PHILLIPS;MODESTO CALIFORNIA 95354;MEXICO;;00000-0000;0000;03;3;1000;199710;1;15;995061000;1;01;201512;0;0;02;0;12;0;0;0;B70;
770518118;CHI STATE LEARNING IS FOR EVERYONE FOUNDATION;% DIXIE KARLSON;SAN BERNARDINO CA 92407;ST PIERRE & MIQUELON;;00000-0000;0000;03;3;1200;199910;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;B12;
770609246;AFRICA AGAINST AIDS;% LONGONDO ETENI;MONT NGAFULA KINSHASA 77777;DEM REP OF CONGO;;00000-0000;0000;03;3;1000;200503;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;G81;
770613996;NORTHERN MARIANAS JUDICIARY HISTORICAL SOCIETY;% JAMES W STOWELL;PO BOX 502165;SAIPAN;MP;96950-2165;0000;03;3;2100;200406;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A80;
770667130;OUR LADY QUEEN OF PEACE FOUNDATION USA INC;% PATRICK J DOHERTY;CALGARY AB T2P 1M4;CANADA;;00000-0000;0000;03;3;1000;200711;1;04;000000000;1;01;201612;3;1;00;1;12;90154;108;;Q123;
800092086;AMERICAN FRIENDS OF THE UNIVERSITY OF CALGARY INC;% FRANCESCA SMITH;CALGARY;CANADA;;00000-0000;0000;03;3;1000;200502;1;04;000000000;1;01;201612;3;4;00;1;12;46160;176510;;T11;
800239252;LOYL LEARN FOR YOUR LIFE FOUNDATION;% TARLOW & CO;LONDON W8 4AH;UNITED KINGDOM;;00000-0000;0000;03;3;1000;200902;1;04;000000000;1;01;201511;5;5;00;1;11;716355;511506;;T22;
800341954;USVI ASSOCIATION OF ADMITTED PROPERTY AND CASUALTY INSURERS INC;% NOSHIRWAN MARFATIA;6-7 DRONNINGENS GADE 202;ST THOMAS;VI;00804-0000;0000;06;3;1000;201002;2;00;000000000;1;01;201612;1;0;02;0;12;9736;0;0;S41;
800360875;POP MINISTRIES;% POP MARIUS;SLOBOZIA IALOMITA 8400;ROMANIA;;00000-0000;1620;03;9;7000;196402;1;10;001029000;5;01;201312;1;2;06;0;12;100;18250;18250;;
800446640;GLOBAL ACTION COALITION INC;% GLOBAL ACTION COALITION INC;CHITWAN CHITWAN;NEPAL;;00000-0000;0000;03;3;1000;201401;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;Q32;
800494490;ULIENS INTERNATIONAL;% ULIENS ACADEMY INTERNATIONAL;GONAIVES ARTIBONITE NONE;HAITI;;00000-0000;0000;03;3;1000;201411;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P20;
800540130;PAZ;% MELISSA MARTINEZ;55 CALLE FALCON;SAN JUAN;PR;00926-9535;0000;03;3;1200;201311;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;;
800589789;IGLESIA CRISTIANA RESTAURANDO AL CAIDO INC;;PO BOX 1544;DORADO;PR;00646-1544;0000;03;3;7000;201108;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
800599664;STATE EMPLOYEE RETIREES ASSOCIATION -TRI COUNTY CHAPTER 11;% MARIA G TOMASZEWSKI;GAYLORD MI 49734;AFGHANISTAN;;00000-0000;0000;04;3;2000;201110;2;00;000000000;5;01;201612;0;0;02;0;12;0;0;0;J03;
800625213;MAGGIES CHILDREN INC;% MAGALIE BOURGUIGNON;FORT WASHINGTON 20744;HAITI;;00000-0000;0000;03;3;1000;201203;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;;
800656716;BETHANY MORAVIAN HOUSING CORPORATION;% NATALIE THOMAS;PO BOX 1420;ST JOHN;VI;00831-1420;0000;03;3;1000;201207;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;L20;
800915743;DISABLED AMERICAN VETERANS AUXILIARY INC;% BECK M WRIGHT;AUGUSTA;GEORGIA;;00000-0000;2473;04;9;1000;197310;1;00;908921000;5;01;201612;0;0;02;0;12;0;0;0;;18 PINKERTON WILLIAMS
800948823;PARTNERSHIP FOR ECONOMIC POLICY INC;;NAIROBI NAIROBI;KENYA;;00000-0000;0000;03;3;1000;201409;1;15;000000000;1;01;201512;5;6;01;0;12;805606;1494204;1494204;W99;
800964460;AMERICANS WORKING AROUND THE GLOBE;% APRIL DAVIS;CMR 480 BOX GD;APO;AE;09128-0000;0000;03;3;1000;201408;1;15;000000000;5;01;201606;3;4;01;0;06;32058;167051;167051;J99;AWAG
810653606;BEAUTY FOR ASHES BIBLE BASED MODELING & ETIQUETTE SCHOOL FOR;% TANYA L POWELL;PHILADELPHIA PENNSYLVANIA 19139;GABON;;00000-0000;0000;03;3;2100;200607;1;15;000000000;1;01;201705;0;0;02;0;05;0;0;0;O50;
810757923;FRIENDS OF ASOR FUND USA INC;% ASOR FUND;9354212 JERUSALEM;ISRAEL;;00000-0000;0000;03;3;1000;201607;1;15;000000000;1;01;201612;1;2;02;0;12;348;19927;19927;T30;
810793210;ASMC KOREA CHAPTER;% HYE J MIN;UNIT 15236;APO;AP;96205-5236;0000;03;3;1000;201512;1;16;000000000;5;01;201606;0;0;02;0;06;0;0;0;P03;
810877801;QUEENS ROAD FOUNDATION INC;% FREDERICK DEMOPOULOS;CENTRAL;HONG KONG;;00000-0000;0000;03;3;1000;201603;1;04;000000000;1;01;201512;8;8;00;1;12;14964215;14964215;;T20;
811003749;RICHARD B@ANDERSON MEMORIAL AMERICAN LEGION POST 44;% CURRENT COMMANDER;PSC 701 BOX 92;APO;AP;96555-0001;0000;19;3;1000;201605;1;00;000000000;5;01;;0;0;01;0;12;;;;W30;
811135108;PTA FLORIDA CONGRESS;% JANE BENNER;WINTER GARDEN 34787;AFGHANISTAN;;00000-0000;2149;03;9;2000;197102;1;15;059035000;2;01;201606;0;0;02;0;06;0;0;0;;BRIDGEWATER MIDDLE SCHOOL
812252111;AURUM INSTITUTE USA;;JOHANNESBURG;SOUTH AFRICA;;00000-0000;0000;03;3;1280;201609;1;16;000000000;1;01;201512;0;0;02;0;12;0;0;0;H80;
812547417;KNIGHTS OF COLUMBUS;% JOHN KUCZKA;PSC 41 BOX 932;APO;AE;09464-0010;0188;08;9;1000;194010;2;00;036029265;5;01;;0;0;01;0;12;;;;;14233 SAINT GEORGE COUNCIL
