EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
660755246;VIEQUES CONCERT SOCIETY CORP;;BO ESPERANZA 22 HUCAR ST;VIEQUES;PR;00765-0000;0000;03;3;1200;201309;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;A20;
660755610;INTEGRATED MEDICAL SERVICES FOR UTUADO COMMUNITY;;2 CALLE BETANCES;UTUADO;PR;00641-2932;0000;03;3;1000;201503;1;15;000000000;1;01;;0;0;01;0;12;;;;E32;
660755621;ORGANIZACION DE EX ALUMNOS APS INC;% JOSE SARRO ESQ;PO BOX 13862;SAN JUAN;PR;00908-3862;0000;03;3;1000;201402;1;15;000000000;1;01;201512;4;4;01;0;12;144015;109765;50297;B82;
660756040;HACIENDA RENACER INC;% EDNA GUZMAN;70 LOMAS DE MANATUABON;MANATI;PR;00674-0000;0000;03;3;1000;201112;1;16;000000000;1;01;201612;1;0;02;0;12;1;0;0;F60;
660759260;SOCIEDAD PUERTORRIQUENA DE CARDIOLOGIA CAPITULO SUR INC;;207 TORRE SAN CRISTOBAL;PONCE;PR;00780-2847;0000;03;3;2000;201402;1;16;000000000;1;01;201612;3;4;01;0;12;60229;174522;174522;B03;
660760257;FRIENDS OF CULEBRA ANIMALS INC;% LORI NOVIS;PO BOX 527;CULEBRA;PR;00775-0527;0000;03;3;1000;201405;1;15;000000000;1;01;201512;1;3;01;0;12;6531;61717;59247;D20;
660761832;PROBUCCIONES BALLET PEAPRO INC;% LAYRA VALENTIN;DE DIEGO CHALLETS 66 474 DE DIEGO;SAN JUAN;PR;00923-0000;0000;03;3;1000;201408;1;16;000000000;1;01;201512;2;4;01;0;12;14798;435975;435975;A63;
660762342;RS EVENTS FOR LIFE INC;% ROSELYN SANCHEZ;PMB 143 1353 RD 19;GUAYNABO;PR;00966-0000;0000;03;3;1000;201601;1;15;000000000;1;01;;0;0;01;0;12;;;;T12;
660762579;ECOEXPLORATORIO INC;;PO BOX 2803;GUAYNABO;PR;00970-2803;0000;03;3;1000;201403;1;15;000000000;1;01;201612;4;6;01;0;12;149178;1291946;1291946;A50;
660762782;FUNDACION LUIS SALAZAR GEIGEL;% LUIS SALAZAR;4735 AVE ISLA VERDE APT 9L;CAROLINA;PR;00979-5408;0000;03;3;1000;201307;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;E86;
660762884;ELDERLY HOME SIERRA VERDE CORP;;HC 2 BOX 8356;OROCOVIS;PR;00720-9466;0000;03;3;1000;201410;2;15;000000000;1;01;201612;1;0;02;0;12;1;0;0;L22;
660763473;HOGAR TRINI INC;% GISELA TORRES;2T-25 LOMAS VERDES;BAYAMON;PR;00956-0000;0000;03;3;1000;201510;1;04;000000000;1;01;;0;0;00;1;12;;;;E90;
660763762;AMIGOS DE TRES PALMAS INC;;PO BOX 71;RINCON;PR;00677-0071;0000;03;3;8000;201410;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;C30;
660763874;ELDERLY BOBE ENTRERPRICES INC;% ROSA D BOBE;URB BORINQUEN P11 CALLE JUAN MORELL;CABO ROJO;PR;00623-0000;0000;03;3;1000;201404;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;L20;
660764080;PROSUM INC;;PO BOX 362885;SAN JUAN;PR;00936-2885;0000;03;3;1000;201408;1;15;000000000;1;01;201512;2;3;01;0;12;15372;83930;83930;Z99;
660764085;ESSENTIAL COMMUNITY FACILITIES INC;;PO BOX 364447;SAN JUAN;PR;00936-4447;0000;03;3;1000;201411;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;S20;
660764480;FUNDACION DE INVESTIGACION DE DIEGO SCIENCE AND EDUCATION INC;% FRANCISCO BRUNO;998 AVE MUNOZ RIVERA;SAN JUAN;PR;00927-4308;0000;03;3;1000;201409;1;15;000000000;1;01;201512;2;4;01;0;12;14461;381147;381147;E05;
660764494;CENTRO DE LA FAMILIA FE Y GRACIA INC;% LUIS E ROSADO;PO BOX 607071 PMB 286;BAYAMON;PR;00960-7071;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;CHURCH
660764813;EQUINOTERAPIA PUERTO RICO INC;;131 CALLE GUADALQUIVIR PARA1SO OEST;SAN JUAN;PR;00926-2913;0000;03;3;2000;201603;1;15;000000000;1;01;201512;1;3;02;0;12;2133;25940;25940;E86;
660765423;IGLESIA DEL ESTE MISSIONARY CHURCH;% JAIRO ALFONSO QUINONES;PO BOX 1704;CEIBA;PR;00735-1704;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660765475;ROTARY INTERNATIONAL;% JOSE M RIVERO;PO BOX 368114;SAN JUAN;PR;00936-9114;0573;04;9;3000;194209;2;00;520349200;1;01;201606;0;0;02;0;06;0;0;0;;E-CLUB OF PUERTO RICO Y LAS AMERICA
660765706;A C R E S INC;% CARMEN B RAMIREZ;PO BOX 712;SAN GERMAN;PR;00683-0712;0000;03;3;1200;201311;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;K20;
660766334;CENTRO DE APOYO PARA EL DESARROLLO DE LA UNION FAMILIAR;% CADUF;CONDOMINIO TORRE LINDA 85 APT 502;SAN JUAN;PR;00917-0000;0000;03;3;1000;201705;1;03;000000000;1;01;;0;0;00;1;12;;;;P40;
660767273;BASTAYAPR;;27 GONZALEZ GIUSTI AVE 100;GUAYNABO;PR;00968-0000;0000;03;3;1000;201408;1;15;000000000;1;01;201605;1;1;02;0;05;6559;5000;5000;I20;
660767783;ILLUMINATING ENGINEERING SOCIETY;% RAFAEL PEREZ ACUITY BRANDS;462 CAMINO LOS TAMARINDOS;GURABO;PR;00778-0000;9246;03;9;2000;199102;2;16;059000000;1;01;;0;0;01;0;06;;;;;SAN JUAN PR SECTION
660768929;INSIGNIA FOUNDATION INC;;1310 CALLE DALMACIA;SAN JUAN;PR;00920-3736;0000;03;3;1000;201408;1;16;000000000;1;01;201512;1;0;02;0;12;1;0;0;E99;
660769838;CIVITAS PLUS INC;;CAPARRA HEIGHTS 615 CALLE ETNA;SAN JUAN;PR;00922-0000;0000;03;3;1000;201405;1;15;000000000;1;01;201512;2;3;01;0;12;20285;60561;60561;L99;
660769994;HAPPY KIDS ZONE INC;;HC 61 BOX 5397;AGUADA;PR;00602-9533;0000;03;3;1000;201408;1;16;000000000;1;01;201512;1;3;02;0;12;7983;40310;40310;P33;
660770697;INSTITUTO DE INVESTIGACION Y DESARROLLO PARA ESTUDIANTES DOTADO;% HECTOR RIVERA;PO BOX 261094;SAN JUAN;PR;00926-2635;0000;03;3;1000;201408;1;15;000000000;1;01;201512;3;4;02;0;12;45160;206088;206088;B90;
660771386;COOPERACION MISIONERA IBEROAMERICANA INC;% COMIBAM INTERNACIONAL;AVE PONCE DE LEON 613 ED BENET STE;SAN JUAN;PR;00917-0000;0000;03;3;7000;201409;1;15;000000000;1;01;201612;3;3;01;0;12;72421;73810;73810;X20;COMIBAM INTERNACIONAL
660772137;SONRISAS HACEN MILAGROS INC;% NAYDA RIVERA;500 CARR 861 LOS FAROLES 84;BAYAMON;PR;00956-0000;0000;03;3;1000;201510;1;16;000000000;1;01;;0;0;02;0;12;;;;E24;
660773070;FUNDACION 4 INC;;PO BOX 801469;COTO LAUREL;PR;00780-1469;0000;03;3;1200;201410;1;15;000000000;1;01;201612;3;4;01;0;12;77554;147013;147013;P20;
660773290;PRIMERA IGLESIA AD;;HC 15 BOX 15787;HUMACAO;PR;00791-9487;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660773533;IGLESIA RENACER DE ESPERANZA PARA TODA LA FAMILIA ASAMBLEAS DE DIOS;;PO BOX 837;TRUJILLO ALTO;PR;00977-0837;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660774675;FUNDACION AGENDA CIUDADANA INC;;CITY VIEW PLAZA SUITE 1120 TOWER 2;GUAYNABO;PR;00968-0000;0000;03;3;2100;201409;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;W24;
660775224;ALPHA PHI OMEGA;% PONTIFICAL CATHOLIC UNIV OF PR;2250 AVE LAS AMERICAS AVE STE 592;PONCE;PR;00717-0000;1113;03;9;1000;196606;1;16;036000000;5;01;201607;0;0;02;0;07;0;0;0;;PHI SIGMA CHAPTER
660776219;PUERTO RICO CONGRESS OF PARENTS AND TEACHERS;% PRPTA;PO BOX 1332;HORMIGUEROS;PR;00660-5332;0000;03;3;1000;201408;1;16;000000000;1;01;201606;0;0;02;0;06;0;0;0;B94;PR PTA
660776227;FOUNDATION FOR PUERTO RICO INC;;PO BOX 364029;SAN JUAN;PR;00936-4029;0000;03;3;1000;201312;1;15;000000000;1;01;201512;6;6;01;0;12;2008923;2083329;2083329;S20;
660776346;PHA PTEROCARPUS FOREST INC;;5 ACADEMY DR PALMAS DEL MAR;HUMACAO;PR;00791-0000;0000;03;3;1000;201410;1;15;000000000;1;01;201612;3;3;01;0;12;45273;69106;69106;C36;
660776649;DAVID L HILXON;% LILLIAM CARRERO;HC 1 BOX 3628;UTUADO;PR;00641-9248;0000;03;3;1000;201401;1;15;000000000;1;01;201612;1;0;02;0;12;1;0;0;L22;
660776831;RUTAS ALTERNAS INC;% MELISSA ONEILL;PO BOX 172;CULEBRA;PR;00775-0172;0000;03;3;1000;201403;1;15;000000000;1;01;201611;0;0;02;0;11;0;0;0;B11;
660776914;BROADWAY ILLUSIONS INC;;URB VEREDAS 764 CAMINO DE LOS CEDRO;GURABO;PR;00778-0000;0000;03;3;1000;201705;1;16;000000000;1;01;201706;0;0;02;0;06;0;0;0;A60;
660777652;MULTISENSORY READING CENTERS OF PR INC;% NATALIA CANTO;PO BOX 16168;SAN JUAN;PR;00908-6168;0000;03;3;2000;201403;1;16;000000000;1;01;201606;3;4;01;0;06;66893;165334;160444;B92;
660778121;PROTECTORES DE CUENCAS INC;% ROBERTO A VIQUEIRA RIOS;PO BOX 1563;YAUCO;PR;00698-1563;0000;03;3;1000;201603;1;15;000000000;1;01;201512;3;4;01;0;12;87425;495384;495384;C32;
660778851;DISABLED AMERICAN VETERANS;% CARMEN LUZ RODRIGUEZ RUIZ;PO BOX 6775;MAYAGUEZ;PR;00681-6775;0000;04;3;3000;201705;2;00;000000000;1;01;201212;0;0;02;0;06;0;0;0;W30;6 MAYAGUEZ PUERTO RICO
660779390;ALIANZA PRO RESCATE DE ANIMALES INC;% ALIANZA PRO RESCATE ANIMALES;1353 AVE LUIS VIGOREAUX PMB 746;GUAYNABO;PR;00966-2715;0000;03;3;4000;201407;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;D99;
660779660;EDUK EDUCATIONAL FOUNDATION INC;% MELISSA SANTANA-FRASQUERI;56 CARR 20;GUAYNABO;PR;00966-3300;0000;03;3;2000;201409;1;15;000000000;1;01;201412;3;4;01;0;12;30023;122481;122481;B82;
660780454;DISABLED AMERICAN VETERANS AUXILIARY;% MARIAM MARTINEZ RYES;ANDRES GARCIAS;ARECIBO;PR;00612-0000;2473;04;9;1000;197310;2;00;908921000;5;01;201606;0;0;02;0;06;0;0;0;;11 SGT A BERMUDEZ PUERTO RICO UNIT
660780713;IGLESIA PENTECOSTAL FUENTE DE VIDA;% ROBOLFO PENA;HC 6 BOX 13081;SAN SEBASTIAN;PR;00685-9850;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660781077;CASA DE ADORACION CANTICO DE SION INC;% WANDA S MARQUEZ;RR 36 BOX 6137;SAN JUAN;PR;00926-9500;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660781441;CHRISTIAN SCHOOL AND CHAPEL FOR THE DEAF;% SCHOOL DIRECTOR;HC-01 BOX 71111;LUQUILLO;PR;00773-0000;0000;03;3;1000;201401;1;11;000000000;1;01;201512;3;3;01;0;12;43980;60045;60045;B28;EVANGELICAL SCHOOL FOR THE DEAF
660782360;DISABLED AMERICAN VETERANS AUXILIARY INC;% SOFIA DEJESUS COPPIN;1711 ST 2 LAS LOMAS;SAN JUAN;PR;00921-0000;2473;04;9;1000;197310;1;00;908921000;5;01;201512;0;0;02;0;12;0;0;0;;1 SFC A PENA GARCIA
660782537;TECHNO INVENTORS INC;% LOGISTIC DEPARTMENT;405 AVE ESMERALDA STE 2 PMB 412;GUAYNABO;PR;00969-4466;0000;03;3;2000;201409;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;B90;
660784220;VIETNAM VETERANS OF AMERICA INC;;PO BOX 33177;SAN JUAN;PR;00933-3177;3202;19;9;1000;198411;2;00;907000000;5;01;201702;0;0;02;0;02;0;0;0;;PUERTO RICO STATE COUNCIL
660785619;ROTARY INTERNATIONAL;;61A CALLE ORQUIDEAS;VIEQUES;PR;00765-4050;0573;04;9;3000;194209;2;00;520349200;1;01;201606;2;3;02;0;06;14886;31363;31363;;CLUB ROTARIO DE VIEQUES INC
660786356;WALKS-WEBS WESTERN EAGLE BILINGUAL SCHOOL PREK 12TH GRADE INC;% LINDA J ROMAN;5 REPARTO SAN FRANCISCO;MAYAGUEZ;PR;00682-0000;0000;03;3;2000;201503;1;11;000000000;1;01;201606;4;6;01;0;06;214576;1421617;1421617;B20;
660788210;ALIANZA DE PUERTO RICO CONTRA LA TRATA HUMANA INC;% KARLA GONZALEZ-CRUZ;PO BOX 31079;SAN JUAN;PR;00929-2079;0000;03;3;1000;201402;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P62;
660788645;PATHSTONE CORPORATION;% KEVIN G RYCK TREASURER;1122 CALLE 2 SE;SAN JUAN;PR;00921-1741;9113;03;9;1000;198209;1;15;000000000;1;01;;0;0;01;0;09;;;;;VALLE DORADO INC
660788938;CENTRO SERVICIOS CONTRA ADICCIONES ENLACE CORP;;PO BOX 210;CATANO;PR;00963-0210;0000;03;3;1000;201611;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;F20;
660789812;HOGAR SANTA ROSA INC;% FERNANDO ALARCON;PO BOX 10008;GUAYAMA;PR;00785-4008;0000;03;3;1000;201403;1;16;000000000;1;01;201606;0;0;02;0;06;0;0;0;L22;
660790014;CORPORACION JUVENIL PARA EL DESARROLLO DE COMUNIDADES SOSTENIB;;LUIS MUNOS MARIN AVE PMB 179 URB VI;CAGUAS;PR;00725-0000;0000;03;3;2000;201506;1;15;000000000;1;01;201606;4;4;01;0;06;180279;386767;386767;C60;
660790612;LILYS ANGELS & DOWN SYNDROME AWARENESS FOUNDATION;% KRISTEN ROSE FRISCIA HUBERT;PO BOX 9023633;SAN JUAN;PR;00902-3633;0000;03;3;1000;201510;1;15;000000000;1;01;;0;0;02;0;12;;;;P80;
660791001;CENTRO METROPOLITANO DE SERVICIOS COMUNITARIOS INC;;908 CALLE 1 SE;SAN JUAN;PR;00921-2613;0000;03;3;1000;201704;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;S20;
660791353;FEDERACION DE INSTITUCIONES DE CUIDO PROLONGADO INC;;PO BOX 5017;CAROLINA;PR;00984-5017;0000;03;3;2000;201505;1;04;000000000;1;01;;0;0;00;1;12;;;;B11;
660791661;CENTRO DE INVESTIGACION Y POLITICA PUBLICA;% ALVIN QUINONES;1001 AVE PONCE DE LEON;SAN JUAN;PR;00907-3605;0000;03;3;1000;201406;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;S05;
660793381;EMBAJADA MUNDIAL DE ACTIVISTAS POR LA PAZ CORP;;PO BOX 370982;CAYEY;PR;00737-0982;0000;03;3;1000;201610;1;15;000000000;1;01;201612;4;4;01;0;12;248165;256086;256086;Q01;GLOBAL EMBASSY OF ACTIVISTS FOR PC
660793837;DA VINCI ACADEMY CORP;% DA VINCI ACADEMY;159 CAMINO LAS PALMAS URB VEREDAS;GURABO;PR;00778-0000;0000;03;3;2000;201606;1;11;000000000;1;01;201612;0;0;02;0;12;0;0;0;;
660794172;WELLNESS FOR FAMILY INC;% WILDA FIGUEROA;465 CALLE HOSTOS URB EL VEDADO;SAN JUAN;PR;00917-0000;0000;03;3;2000;201501;1;16;000000000;1;01;201512;0;0;02;0;12;0;0;0;E70;
660794599;EMPOWERING PEOPLE FOUNDATION CORP;% NELSON IRIZARRY;PO BOX 1458;AGUADA;PR;00602-1458;0000;03;3;2000;201410;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;B60;
660794851;CASA DE MISERICORDIA EL GRAN YO SOY INC;% JUAN DANIEL VELEZ;STREET 46 BLOCK 40 - 14 MIRA FLORES;BAYAMON;PR;00957-0000;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660795286;INSTITUTE FOR SOCIO-ECOLOGICAL RESEARCH;% ISER;PO BOX 3151;LAJAS;PR;00667-3151;0000;03;3;2800;201410;1;16;000000000;1;01;201512;0;0;02;0;12;0;0;0;C05;
660795308;AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES;% ANGEL TORRES;PO BOX 11348;SAN JUAN;PR;00922-1348;0194;05;9;3000;194010;2;00;263269265;5;01;201612;0;0;02;0;12;0;0;0;J40;1503 AFGE LOCAL
660795546;ISKCON GURABO;;HC 1 BOX 8440;GURABO;PR;00778-9458;0000;03;3;1270;201403;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660796467;EXALT CORPORATION;% ALEXANDER ALDARONDO JIMENEZ;2 VELA ST ESQUIRE BLDG;SAN JUAN;PR;00918-0000;0000;03;3;1200;201511;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;B90;
660797134;FUNDACION LIBRE DE GENEROF;;PO BOX 9058;BAYAMON;PR;00960-9058;0000;03;3;1200;201412;1;15;000000000;1;01;201512;1;2;02;0;12;1104;22647;22647;E99;
660797252;OFICIALES INVESTIGADORES DE CRUELDAD DE ANIMALES CORP;% IRIS QUINONES;PO BOX 7891 PMB 221;GUAYNABO;PR;00970-7891;0000;03;3;1000;201603;1;04;000000000;1;01;;0;0;00;1;12;;;;D20;OICA
660797448;COMMUNITY DEVELOPMENT;% CARMEN DIAZ;COND COSTA DEL SOL L-3 BUZON 12103;CAROLINA;PR;00979-0000;0000;03;3;1000;201407;1;15;000000000;1;01;201512;1;0;02;0;12;1;0;0;W99;
660797641;ARRANCA PR CORP;;PO BOX 70;ISABELA;PR;00662-0070;0000;03;3;1000;201501;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;S30;
660798610;VOCES COALICION DE VACUNACION DE PUERTO RICO;;PMB 290 JUAN C BORBON ST 35 STE 67;GUAYNABO;PR;00969-5375;0000;03;3;1200;201503;1;15;000000000;1;01;201512;4;4;01;0;12;117504;329834;329834;Q33;
660800233;IGLESIA EL RETORNO DE JESUCRISTO INC;;PO BOX 3043;AGUADILLA;PR;00605-3043;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660801393;FUNDACION DRA MARTHA E ORRACA FEBRY INC;% FUNDACION DRA MARTHA E ORRACA;HNS DAVILA MUNOZ RIVERA 327;BAYAMON;PR;00957-0000;0000;03;3;1000;201509;1;04;000000000;1;01;;0;0;00;1;12;;;;G30;
660801404;PARA LA NATURALEZA INC;% MARIA C APONTE ALEQUIN;PO BOX 9023554;SAN JUAN;PR;00902-3554;0000;03;3;1000;201408;1;03;000000000;1;01;201512;7;8;00;1;12;6337523;15560543;;C30;
660802223;SANARE INC;;REPARTO MARQUEZ 7 ST RM E-19;ARECIBO;PR;00612-0000;0000;03;3;2000;201407;1;15;000000000;1;01;201512;3;0;02;0;12;40000;0;0;F19;
660802225;IGLESIA SOLDADOS DEL SENOR;;PO BOX 722;SABANA HOYOS;PR;00688-0722;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660803376;SURF4DEM INC;% GIOVANNI MARTINEZ PRES;EXT ROOSEVELT 476 ALVERIO;SAN JUAN;PR;00918-2619;0000;03;3;1000;201703;1;11;000000000;1;01;201612;0;0;02;0;12;0;0;0;P20;
660803479;COLITAS SONRIENTES INC;;PO BOX 7576;PONCE;PR;00732-7576;0000;03;3;4000;201601;1;15;000000000;1;01;201512;3;3;02;0;12;46584;46584;46584;D20;
660803903;CORPORACION PARA EL DESARROLLO DE LA CIUDAD DE CAGUAS;;PO BOX 1420;CAGUAS;PR;00726-1420;0000;03;3;1000;201407;1;15;000000000;1;01;201606;5;4;01;0;06;920651;144547;144547;L99;
660804230;FUNDACION PARA DESARROLLO DE LA SALUD DE PUERTO RICO;% JAIME PLA CORTES;VILLA NEVAREZ PROFESSIONAL STE 101;SAN JUAN;PR;00927-5342;0000;03;3;1000;201506;1;15;000000000;1;01;201512;3;4;01;0;12;58105;498165;498165;E60;
660804845;FUNDACION CASA CORTES INC;% IGNACIO CORTES GELPI;PO BOX 363626;SAN JUAN;PR;00936-3626;0000;03;3;1000;201509;1;15;000000000;1;01;201612;3;4;01;0;12;45616;379691;379691;T50;FUNDACION CASA CORTES
660804878;HOGAR DE ANCIANOS EL JARDIN DEL EDEN INC;;PO BOX 902;LAJAS;PR;00667-0902;0000;03;3;1000;201407;1;15;000000000;1;01;201506;4;5;01;0;12;228845;730884;730884;Z99;
660805323;COMMON CAUSE FOR PAWS FOUNDATION INC;% JANIS PALMA;41 CALLE ORFEO;GUAYNABO;PR;00969-5035;0000;03;3;1000;201407;1;15;000000000;1;01;201412;1;1;02;0;12;1;6246;5059;D99;
660805770;ENLACE INTERNACIONAL PR CORP;% HERBERT PADUA-MENDEZ;PO BOX 4956 PMB 325;CAGUAS;PR;00726-4956;0000;03;3;1000;201410;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;Q33;
660806581;PESCA PLAYA Y AMBIENTE INC;;PO BOX 1175;GURABO;PR;00778-1175;0000;03;3;1200;201507;1;15;000000000;1;01;201506;0;0;02;0;06;0;0;0;C32;
660806734;ASOCIACION DE SALUD PUBLICA DE PUERTO RICO;;PO BOX 362035;SAN JUAN;PR;00936-2035;0000;03;3;2000;201509;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;E70;
660807937;IGLESIA CIUDADANOS DEL REINO;;HC 71 BOX 6929;CAYEY;PR;00736-9542;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660808089;NUEVOS HORIZONTES EN CRISTO;% HACIENDAS DE MIRAMAR;281 CALLE CAMPOMAR NO I3;CABO ROJO;PR;00623-9012;9386;03;9;7000;198804;1;10;001000000;1;01;;0;0;06;0;12;;;;;NUEVOS HORIZONTES EN CRISTO
660808103;MINISTRY WITH MARINERS AND FISHERS;% MINISTRY WITH MARINERS AND FISHER;9 CALLE RODRIGUEZ SERRA APT 3A;SAN JUAN;PR;00907-1408;9386;03;9;7000;198804;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660808415;PUERTO RICO COMPOSTA INC;;PO BOX 723;NAGUABO;PR;00718-0723;0000;03;3;1200;201606;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;C30;
660809392;ADELANTE YABUCOENOS;% BHARATAN PATEL;PO BOX 460;YABUCOA;PR;00767-0460;0000;03;3;1000;201407;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;B99;
660809838;CASA CULTURAL AFRO CARIBENA-CENTRO YUIZA INC;% MARGARITA RAMOS-LACEN;PO BOX 112;LOIZA;PR;00772-0112;0000;03;3;1000;201407;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A23;CASA CULTURAL AFRO-CARIBENA YUIZA
660810410;ASOCAICION TECNICO DEPORTIVA INC;% JOSE M CURET;PO BOX 1827;GUAYAMA;PR;00785-1827;0000;03;3;2000;201507;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;N62;
660810416;BASURA CERO PUERTO RICO;;1557 PASEO DELTA;TOA BAJA;PR;00949-3916;0000;03;3;1280;201608;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;C30;
660811657;DEFENSA ANIMAL DE RINCON;% ADELAIDE E CANINO;HC 1 BOX 4749;RINCON;PR;00677-8805;0000;03;3;4000;201503;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;D20;DAR
660811997;IGLESIA DIOS ES NUESTRO REFUGIO;;PO BOX 4054;BAYAMON;PR;00958-1054;2046;03;9;7000;196911;1;10;000000000;5;01;;0;0;01;0;12;;;;;
660812051;LIGA PROAYUDA A PACIENTES MENTALES INC;;PO BOX 3124;BAYAMON;PR;00960-3124;0000;03;3;1000;201408;1;15;000000000;1;01;201612;0;2;02;0;12;0;14910;14910;L20;
660812537;FUNDACION ATENCION ATENCION INC;;267 CALLE SIERRA MORENA PMB 316;SAN JUAN;PR;00926-5574;0000;03;3;2000;201608;1;04;000000000;1;01;;0;0;00;1;12;;;;B99;
660812599;CORP DE SERVICIOS DE SALUD Y DESARROLLO SOCIOECONOMICO DEL OTOA;;CH-02 BOX 6590;FLORIDA;PR;00650-0000;0000;03;3;1000;201411;1;12;000000000;1;01;201612;0;0;02;0;12;0;0;0;E20;
660812689;STAT MEDICAL SERVICES CORPORATION;% JOEL RAMOS;100 GRAN BULEVAR PASEOS 112-MSO 271;SAN JUAN;PR;00926-0000;0000;03;3;2000;201411;1;12;000000000;1;01;201412;0;0;02;0;12;0;0;0;E320;
660813039;IGLESIA REY DE GLORIA;% IGLESIA REY DE GLORIA;HC 6 BOX 67420;AGUADILLA;PR;00603-9802;2043;03;9;7000;196911;1;10;000000000;5;01;;0;0;01;0;12;;;;;
660813397;NATIONAL EXCHANGE CLUB;% RAMON SANTALIZ TORO;125 CALLE ROSARIO;CABO ROJO;PR;00623-3913;1097;04;9;1000;195009;2;00;059328000;5;01;201612;1;1;02;0;06;1276;4454;4454;;CABO ROJO EXCHANGE CLUB CORP
660813484;CARIBBEAN BREAST CANCER INSTITUTE CORP;;PO BOX 1390;AIBONITO;PR;00705-1390;0000;03;3;1000;201602;1;12;000000000;1;01;201512;0;0;02;0;12;0;0;0;E24;ADVANCE BREAST CENTER
660814252;PONCE HEALTH SCIENCES EDUCATION FOUNDATION INC;;PO BOX 596;MERCEDITA;PR;00715-0596;0000;03;3;1200;201701;1;04;000000000;1;01;201512;8;4;00;1;12;18430754;436320;;T22;
660814932;AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC;% JOANNE MARTI;PARQUE DE BUCARE B-2 BROMELIA;GUAYNABO;PR;00969-0000;5649;04;9;3000;201003;2;00;000000000;5;01;201606;0;0;02;0;06;0;0;0;B820;PUERTO RICO INC
660814951;CENTRO DE ESTUDIANTE Y MAESTRO INVESTIGADOR CORP;% MARINA RETAMALES;77 CALLE MCKINLEY;MANATI;PR;00674-5277;0000;03;3;2000;201507;1;15;000000000;1;01;201612;4;5;01;0;12;286754;620848;620848;B99;
660815727;VIEQUES ISLAND ANIMAL SANCTUARY INC;% WENDY PRICE;HC 2 BOX 15015;VIEQUES;PR;00765-9511;0000;03;3;1000;201412;1;15;000000000;1;01;201701;0;0;02;0;01;0;0;0;D20;
660816012;JUNTOS VIEQUES INC;% MICHAEL SANSON;HC 2 BOX 14717;VIEQUES;PR;00765-9507;0000;03;3;4000;201502;1;15;000000000;1;01;201612;3;3;02;0;12;63529;42024;42024;D20;
660816990;ESCUELA MONTESORI SAN CRISTOBAL INC;% ESCUELA MONTESORI SAN CRISTIBAL;HC 1 BOX 29030 PMB 428;CAGUAS;PR;00725-8900;0000;03;3;2000;201604;1;11;000000000;1;01;201512;0;0;02;0;12;0;0;0;B21;ESCUELA MONTESORI SAN CRISTOBAL
