ref-id,pubmed-id,citation,parent_key
A19708,9245963,"Toft KG, Hustvedt SO, Grant D, Martinsen I, Gordon PB, Friisk GA, Korsmo AJ, Skotland T: Metabolism and pharmacokinetics of MnDPDP in man. Acta Radiol. 1997 Jul;38(4 Pt 2):677-89.",BE0000910
A19709,9245964,"Hustvedt SO, Grant D, Southon TE, Zech K: Plasma pharmacokinetics, tissue distribution and excretion of MnDPDP in the rat and dog after intravenous administration. Acta Radiol. 1997 Jul;38(4 Pt 2):690-9.",BE0000910
A19708,9245963,"Toft KG, Hustvedt SO, Grant D, Martinsen I, Gordon PB, Friisk GA, Korsmo AJ, Skotland T: Metabolism and pharmacokinetics of MnDPDP in man. Acta Radiol. 1997 Jul;38(4 Pt 2):677-89.",BE0000530
A19709,9245964,"Hustvedt SO, Grant D, Southon TE, Zech K: Plasma pharmacokinetics, tissue distribution and excretion of MnDPDP in the rat and dog after intravenous administration. Acta Radiol. 1997 Jul;38(4 Pt 2):690-9.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000314
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0001194
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A192993,708450,"Vodrazka Z, Jandova D, Grafnetterova J, Schuck O, Kalousek I, Tomaasek R, Lachmanova J: The binding of chloramphenicol to albumin of normal and uremic sera. Biochem Pharmacol. 1978;27(13):1717-20. doi: 10.1016/0006-2952(78)90545-2.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0001194
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000782
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000337
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0003591
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0004245
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000782
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000782
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0001194
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A1991,10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
A204152,30167561,"Angheloiu GO, Gugiu GB, Ruse C, Pandey R, Dasari RR, Whatling C: Ticagrelor Removal From Human Blood. JACC Basic Transl Sci. 2017 Apr 24;2(2):135-145. doi: 10.1016/j.jacbts.2017.01.007. eCollection 2017 Apr.",BE0000530
A179758,25707701,"Schneider EK, Huang JX, Carbone V, Baker M, Azad MA, Cooper MA, Li J, Velkov T: Drug-drug plasma protein binding interactions of ivacaftor. J Mol Recognit. 2015 Jun;28(6):339-48. doi: 10.1002/jmr.2447. Epub 2015 Feb 24.",BE0000530
A179758,25707701,"Schneider EK, Huang JX, Carbone V, Baker M, Azad MA, Cooper MA, Li J, Velkov T: Drug-drug plasma protein binding interactions of ivacaftor. J Mol Recognit. 2015 Jun;28(6):339-48. doi: 10.1002/jmr.2447. Epub 2015 Feb 24.",BE0000925
A187439,23300763,"Gardill BR, Vogl MR, Lin HY, Hammond GL, Muller YA: Corticosteroid-binding globulin: structure-function implications from species differences. PLoS One. 2012;7(12):e52759. doi: 10.1371/journal.pone.0052759. Epub 2012 Dec 26.",BE0000209
A7491,23590413,"Lamos EM, Younk LM, Davis SN: Canagliflozin , an inhibitor of sodium-glucose cotransporter 2, for the treatment of type 2 diabetes mellitus. Expert Opin Drug Metab Toxicol. 2013 Jun;9(6):763-75. doi: 10.1517/17425255.2013.791282. Epub 2013 Apr 17.",BE0000925
A7528,25395817,"Khaybullina D, Patel A, Zerilli T: Riociguat (adempas): a novel agent for the treatment of pulmonary arterial hypertension and chronic thromboembolic pulmonary hypertension. P T. 2014 Nov;39(11):749-58.",BE0000530
A7528,25395817,"Khaybullina D, Patel A, Zerilli T: Riociguat (adempas): a novel agent for the treatment of pulmonary arterial hypertension and chronic thromboembolic pulmonary hypertension. P T. 2014 Nov;39(11):749-58.",BE0000925
A7663,25488930,"Scheers E, Leclercq L, de Jong J, Bode N, Bockx M, Laenen A, Cuyckens F, Skee D, Murphy J, Sukbuntherng J, Mannens G: Absorption, metabolism, and excretion of oral (1)(4)C radiolabeled ibrutinib: an open-label, phase I, single-dose study in healthy men. Drug Metab Dispos. 2015 Feb;43(2):289-97. doi: 10.1124/dmd.114.060061. Epub 2014  Dec 8.",BE0000530
A7663,25488930,"Scheers E, Leclercq L, de Jong J, Bode N, Bockx M, Laenen A, Cuyckens F, Skee D, Murphy J, Sukbuntherng J, Mannens G: Absorption, metabolism, and excretion of oral (1)(4)C radiolabeled ibrutinib: an open-label, phase I, single-dose study in healthy men. Drug Metab Dispos. 2015 Feb;43(2):289-97. doi: 10.1124/dmd.114.060061. Epub 2014  Dec 8.",BE0004879
A185123,31016670,"Wind S, Schmid U, Freiwald M, Marzin K, Lotz R, Ebner T, Stopfer P, Dallinger C: Clinical Pharmacokinetics and Pharmacodynamics of Nintedanib. Clin Pharmacokinet. 2019 Sep;58(9):1131-1147. doi: 10.1007/s40262-019-00766-0.",BE0000530
A31426,740662,"Elliott HL, Macdougall AI: Aluminium studies in dialysis encephalopathy. Proc Eur Dial Transplant Assoc. 1978;15:157-63.",BE0000530
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A190768,31440205,"Rabah SA, Gowan IL, Pagnin M, Osman N, Richardson SJ: Thyroid Hormone Distributor Proteins During Development in Vertebrates. Front Endocrinol (Lausanne). 2019 Aug 8;10:506. doi: 10.3389/fendo.2019.00506. eCollection 2019.",BE0000530
A190768,31440205,"Rabah SA, Gowan IL, Pagnin M, Osman N, Richardson SJ: Thyroid Hormone Distributor Proteins During Development in Vertebrates. Front Endocrinol (Lausanne). 2019 Aug 8;10:506. doi: 10.3389/fendo.2019.00506. eCollection 2019.",BE0000337
A190768,31440205,"Rabah SA, Gowan IL, Pagnin M, Osman N, Richardson SJ: Thyroid Hormone Distributor Proteins During Development in Vertebrates. Front Endocrinol (Lausanne). 2019 Aug 8;10:506. doi: 10.3389/fendo.2019.00506. eCollection 2019.",BE0000537
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0000530
A19830,11396981,"Bar-Or D, Rael LT, Lau EP, Rao NK, Thomas GW, Winkler JV, Yukl RL, Kingston RG, Curtis CG: An analog of the human albumin N-terminus (Asp-Ala-His-Lys) prevents formation of copper-induced reactive oxygen species. Biochem Biophys Res Commun. 2001 Jun 15;284(3):856-62.",BE0000530
A19831,12434198,"Sakata N, Moh A, Takebayashi S: Contribution of superoxide to reduced antioxidant activity of glycoxidative serum albumin. Heart Vessels. 2002 Nov;17(1):22-9.",BE0000530
A19832,14534351,"She YM, Narindrasorasak S, Yang S, Spitale N, Roberts EA, Sarkar B: Identification of metal-binding proteins in human hepatoma lines by immobilized metal affinity chromatography and mass spectrometry. Mol Cell Proteomics. 2003 Dec;2(12):1306-18. Epub 2003 Oct 7.",BE0000530
A19833,15359738,"Smith SD, She YM, Roberts EA, Sarkar B: Using immobilized metal affinity chromatography, two-dimensional electrophoresis and mass spectrometry to identify hepatocellular proteins with copper-binding ability. J Proteome Res. 2004 Jul-Aug;3(4):834-40.",BE0000530
A19520,17363239,"Liu N, Lo LS, Askary SH, Jones L, Kidane TZ, Trang T, Nguyen M, Goforth J, Chu YH, Vivas E, Tsai M, Westbrook T, Linder MC: Transcuprein is a macroglobulin regulated by copper and iron availability. J Nutr Biochem. 2007 Sep;18(9):597-608. Epub 2007 Mar 23.",BE0000910
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0000910
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0001140
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0002833
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0005815
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0008686
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0008687
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0000041
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0000016
A19518,14652164,"Tapiero H, Townsend DM, Tew KD: Trace elements in human physiology and pathology. Copper. Biomed Pharmacother. 2003 Nov;57(9):386-98.",BE0008688
A20266,5773089,"Hamilton HB, Iuchi I, Miyaji T, Shibata S: Hemoglobin Hiroshima (beta-143 histidine--aspartic acid): a newly identified fast moving beta chain variant associated with increased oxygen affinity and compensatory erythremia. J Clin Invest. 1969 Mar;48(3):525-35.",BE0000629
A19976,1634355,"Miyashita H, Hashimoto K, Mohri H, Ohokubo T, Harano T, Harano K, Imai K: Hb Kanagawa [alpha 40(C5)Lys----Met]: a new alpha chain variant with an increased oxygen affinity. Hemoglobin. 1992;16(1-2):1-10.",BE0000130
A15410,14727845,"Yamasaki K, Rahman MH, Tsutsumi Y, Maruyama T, Ahmed S, Kragh-Hansen U, Otagiri M: Circular dichroism simulation shows a site-II-to-site-I displacement of human serum albumin-bound diclofenac by ibuprofen. AAPS PharmSciTech. 2000 May 14;1(2):E12.",BE0000530
A15411,20117876,"Galantini L, Leggio C, Konarev PV, Pavel NV: Human serum albumin binding ibuprofen: a 3D description of the unfolding pathway in urea. Biophys Chem. 2010 Apr;147(3):111-22. doi: 10.1016/j.bpc.2010.01.002. Epub 2010 Jan 18.",BE0000530
A31487,20030420,"Deeks ED, Keating GM: Blonanserin: a review of its use in the management of schizophrenia. CNS Drugs. 2010 Jan;24(1):65-84. doi: 10.2165/11202620-000000000-00000.",BE0000530
A32033,19450464,"Liu Z, Zheng X, Yang X, Wang E, Wang J: Affinity and specificity of levamlodipine-human serum albumin interactions: insights into its carrier function. Biophys J. 2009 May 20;96(10):3917-25. doi: 10.1016/j.bpj.2008.12.3965.",BE0000530
A192648,25833007,"He LL, Wang YX, Wu XX, Liu XP, Wang X, Liu B, Wang X: Enhancement of the binding affinity of methylene blue to site I in human serum albumin by cupric and ferric ions. Luminescence. 2015 Dec;30(8):1380-8. doi: 10.1002/bio.2910. Epub 2015 Mar 31.",BE0000530
A192651,7277192,"Kozaki A, Watanabe J: Dose dependency of apparent volumes of distribution for methylene blue in rabbits. J Pharmacobiodyn. 1981 Jan;4(1):49-57. doi: 10.1248/bpb1978.4.49.",BE0000530
A19796,19122340,"Ohno T, Nakade S, Nakayama K, Kitagawa J, Miyabe H, Konomi T, Miyata Y: Population pharmacokinetic analysis of a novel muscarinic receptor antagonist, imidafenacin, in healthy volunteers and overactive bladder patients. Drug Metab Pharmacokinet. 2008;23(6):456-63.",BE0000530
A19796,19122340,"Ohno T, Nakade S, Nakayama K, Kitagawa J, Miyabe H, Konomi T, Miyata Y: Population pharmacokinetic analysis of a novel muscarinic receptor antagonist, imidafenacin, in healthy volunteers and overactive bladder patients. Drug Metab Pharmacokinet. 2008;23(6):456-63.",BE0004879
A20259,23684544,"Veerappan A, Eichhorn T, Zeino M, Efferth T, Schneider D: Differential interactions of the broad spectrum drugs artemisinin, dihydroartemisinin and artesunate with serum albumin. Phytomedicine. 2013 Aug 15;20(11):969-74. doi: 10.1016/j.phymed.2013.04.003. Epub 2013 May 16.",BE0000530
A178231,30460547,Deeks ED: Bictegravir/Emtricitabine/Tenofovir Alafenamide: A Review in HIV-1 Infection. Drugs. 2018 Nov;78(17):1817-1828. doi: 10.1007/s40265-018-1010-7.,BE0000530
A31287,6424437,Chavin SI: Factor VIII: structure and function in blood clotting. Am J Hematol. 1984 Apr;16(3):297-306.,BE0001043
A32067,27382347,"Wynn TT, Gumuscu B: Potential role of a new PEGylated recombinant factor VIII for hemophilia A. J Blood Med. 2016 Jun 20;7:121-8. doi: 10.2147/JBM.S82457. eCollection 2016.",BE0001043
A32080,20641974,"Cheng KT: Sodium-2-[(3-butanoylamino-2,4,6-triiodo-phenyl)methyl]butanoate .",BE0000530
A31262,28992563,"Suenaga M, Schirripa M, Cao S, Zhang W, Yang D, Dadduzio V, Salvatore L, Borelli B, Pietrantonio F, Ning Y, Okazaki S, Berger MD, Miyamoto Y, Gopez R Jr, Barzi A, Yamaguchi T, Loupakis F, Lenz HJ: Potential role of polymorphisms in the transporter genes ENT1 and MATE1/OCT2 in predicting TAS-102 efficacy and toxicity in patients with refractory metastatic colorectal cancer. Eur J Cancer. 2017 Oct 6;86:197-206. doi: 10.1016/j.ejca.2017.08.033.",BE0003647
A31262,28992563,"Suenaga M, Schirripa M, Cao S, Zhang W, Yang D, Dadduzio V, Salvatore L, Borelli B, Pietrantonio F, Ning Y, Okazaki S, Berger MD, Miyamoto Y, Gopez R Jr, Barzi A, Yamaguchi T, Loupakis F, Lenz HJ: Potential role of polymorphisms in the transporter genes ENT1 and MATE1/OCT2 in predicting TAS-102 efficacy and toxicity in patients with refractory metastatic colorectal cancer. Eur J Cancer. 2017 Oct 6;86:197-206. doi: 10.1016/j.ejca.2017.08.033.",BE0003657
A32139,4520401,"Pinckard RN, Hawkins D, Farr RS: The influence of acetylsalicyclic acid on the binding of acetrizoate to human albumin. Ann N Y Acad Sci. 1973 Nov 26;226:341-54.",BE0000530
A32152,912815,"Mate U, Solomon JJ, Segal A: In vitro binding of beta-propiolactone to calf thymus DNA and mouse liver DNA to form 1-(2-carboxyethyl) adenine. Chem Biol Interact. 1977 Sep;18(3):327-36.",BE0000530
A20264,26892221,"Ma X, He J, Yan J, Wang Q, Li H: Comparative analysis the binding affinity of mycophenolic sodium and meprednisone with human serum albumin: Insight by NMR relaxation data and docking simulation. Chem Biol Interact. 2016 Mar 25;248:52-9. doi: 10.1016/j.cbi.2016.02.009. Epub 2016 Feb 16.",BE0000530
A32624,4169405,"Yamada T, Jones AE: Effect of thiocyanate, perchlorate and other anions on plasma protein-thyroid hormone interaction in vitro. Endocrinology. 1968 Jan;82(1):47-53. doi: 10.1210/endo-82-1-47.",BE0000530
A32625,18124175,"SCATCHARD G, BLACK ES: The effect of salts on the isoionic and isoelectric points of proteins. J Phys Colloid Chem. 1949 Jan;53(1):88-99.",BE0000530
A32613,12140178,"Yu KO, Narayanan L, Mattie DR, Godfrey RJ, Todd PN, Sterner TR, Mahle DA, Lumpkin MH, Fisher JW: The pharmacokinetics of perchlorate and its effect on the hypothalamus-pituitary-thyroid axis in the male rat. Toxicol Appl Pharmacol. 2002 Jul 15;182(2):148-59.",BE0000530
A20283,8831264,"Sakurai M, Ohsako M, Nagano M, Nakamura C, Tsuzuki O, Ichikawa M, Matsumoto Y: [Effect of human serum albumin on transport of drugs through human erythrocyte membranes]. Yakugaku Zasshi. 1996 Aug;116(8):630-8.",BE0000530
A16028,11758759,"Urakami Y, Okuda M, Masuda S, Akazawa M, Saito H, Inui K: Distinct characteristics of organic cation transporters, OCT1 and OCT2, in the basolateral membrane of renal tubules. Pharm Res. 2001 Nov;18(11):1528-34.",BE0003648
A16028,11758759,"Urakami Y, Okuda M, Masuda S, Akazawa M, Saito H, Inui K: Distinct characteristics of organic cation transporters, OCT1 and OCT2, in the basolateral membrane of renal tubules. Pharm Res. 2001 Nov;18(11):1528-34.",BE0003647
A32195,874779,"Judis J: Binding of codeine, morphine, and methadone to human serum proteins. J Pharm Sci. 1977 Jun;66(6):802-6.",BE0000530
A32195,874779,"Judis J: Binding of codeine, morphine, and methadone to human serum proteins. J Pharm Sci. 1977 Jun;66(6):802-6.",BE0003777
A19879,1375080,"Moshtaghie AA, Ani M, Bazrafshan MR: Comparative binding study of aluminum and chromium to human transferrin. Effect of iron. Biol Trace Elem Res. 1992 Jan-Mar;32:39-46.",BE0000510
A32675,22190922,Shipton EA: New formulations of local anaesthetics-part I. Anesthesiol Res Pract. 2012;2012:546409. doi: 10.1155/2012/546409. Epub 2011 Dec  5.,BE0000925
A32675,22190922,Shipton EA: New formulations of local anaesthetics-part I. Anesthesiol Res Pract. 2012;2012:546409. doi: 10.1155/2012/546409. Epub 2011 Dec  5.,BE0000530
A32402,8776564,"Lee YC, Park CK, Kim MS, Kim JH: In vitro study for staining and toxicity of rose bengal on cultured bovine corneal endothelial cells. Cornea. 1996 Jul;15(4):376-85.",BE0000530
A32402,8776564,"Lee YC, Park CK, Kim MS, Kim JH: In vitro study for staining and toxicity of rose bengal on cultured bovine corneal endothelial cells. Cornea. 1996 Jul;15(4):376-85.",BE0000994
A32402,8776564,"Lee YC, Park CK, Kim MS, Kim JH: In vitro study for staining and toxicity of rose bengal on cultured bovine corneal endothelial cells. Cornea. 1996 Jul;15(4):376-85.",BE0000510
A20283,8831264,"Sakurai M, Ohsako M, Nagano M, Nakamura C, Tsuzuki O, Ichikawa M, Matsumoto Y: [Effect of human serum albumin on transport of drugs through human erythrocyte membranes]. Yakugaku Zasshi. 1996 Aug;116(8):630-8.",BE0000530
A32738,24266910,"Shen J, Zhang W, Fang H, Perkins R, Tong W, Hong H: Homology modeling, molecular docking, and molecular dynamics simulations elucidated alpha-fetoprotein binding modes. BMC Bioinformatics. 2013;14 Suppl 14:S6. doi: 10.1186/1471-2105-14-S14-S6. Epub 2013 Oct 9.",BE0009358
A32451,26981194,"Schmolz L, Birringer M, Lorkowski S, Wallert M: Complexity of vitamin E metabolism. World J Biol Chem. 2016 Feb 26;7(1):14-43. doi: 10.4331/wjbc.v7.i1.14.",BE0004020
A32451,26981194,"Schmolz L, Birringer M, Lorkowski S, Wallert M: Complexity of vitamin E metabolism. World J Biol Chem. 2016 Feb 26;7(1):14-43. doi: 10.4331/wjbc.v7.i1.14.",BE0000499
A19924,15525694,"Peeples ES, Schopfer LM, Duysen EG, Spaulding R, Voelker T, Thompson CM, Lockridge O: Albumin, a new biomarker of organophosphorus toxicant exposure, identified by mass spectrometry. Toxicol Sci. 2005 Feb;83(2):303-12. Epub 2004 Nov 3.",BE0000530
A19925,17188226,"Li B, Schopfer LM, Hinrichs SH, Masson P, Lockridge O: Matrix-assisted laser desorption/ionization time-of-flight mass spectrometry assay for organophosphorus toxicants bound to human albumin at Tyr411. Anal Biochem. 2007 Feb 15;361(2):263-72. Epub 2006 Dec 4.",BE0000530
A20078,18197631,"Wu X, Liang H, O'Hara KA, Yalowich JC, Hasinoff BB: Thiol-modulated mechanisms of the cytotoxicity of thimerosal and inhibition of DNA topoisomerase II alpha. Chem Res Toxicol. 2008 Feb;21(2):483-93. doi: 10.1021/tx700341n. Epub 2008 Jan 16.",BE0000530
A188024,30664965,"Abdelhameed AS, Alanazi AM, Bakheit AH, Hassan ES, Herqash RN, Almutairi FM: Novel BTK inhibitor acalabrutinib (ACP-196) tightly binds to site I of the human serum albumin as observed by spectroscopic and computational studies. Int J Biol Macromol. 2019 Apr 15;127:536-543. doi: 10.1016/j.ijbiomac.2019.01.083. Epub 2019 Jan 18.",BE0000530
A188027,30442651,"Podoll T, Pearson PG, Evarts J, Ingallinera T, Bibikova E, Sun H, Gohdes M, Cardinal K, Sanghvi M, Slatter JG: Bioavailability, Biotransformation, and Excretion of the Covalent Bruton Tyrosine Kinase Inhibitor Acalabrutinib in Rats, Dogs, and Humans. Drug Metab Dispos. 2019 Feb;47(2):145-154. doi: 10.1124/dmd.118.084459. Epub 2018 Nov 15.",BE0000530
