id,name,organism,known_action,position,parent_key
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,7,DB09102
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,8,DB09102
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,9,DB09102
BE0003649,High affinity copper uptake protein 1,Humans,no,4,DB09130
BE0008685,Natural resistance-associated macrophage protein 2,Humans,no,5,DB09130
BE0003666,Copper-transporting ATPase 1,Humans,no,10,DB09130
BE0003664,Copper-transporting ATPase 2,Humans,no,11,DB09130
BE0003662,Probable low affinity copper uptake protein 2,Humans,unknown,27,DB09130
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,yes,1,DB09137
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,yes,2,DB09137
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,1,DB09142
BE0008678,Mitochondrial 2-oxodicarboxylate carrier,Humans,no,1,DB09154
BE0000447,Solute carrier family 13 member 2,Humans,no,2,DB09154
BE0008677,Solute carrier family 13 member 5,Humans,no,3,DB09154
BE0008676,"Tricarboxylate transport protein, mitochondrial",Humans,no,4,DB09154
BE0001032,P-glycoprotein 1,Humans,no,1,DB09161
BE0000785,Multidrug resistance-associated protein 1,Humans,no,2,DB09161
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,6,DB09183
BE0002369,ATP-binding cassette sub-family B member 5,Humans,no,7,DB09183
BE0001032,P-glycoprotein 1,Humans,unknown,8,DB09183
BE0000749,Sodium-dependent serotonin transporter,Humans,yes,6,DB09194
BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown,7,DB09194
BE0000647,Sodium-dependent dopamine transporter,Humans,unknown,8,DB09194
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,1,DB09198
BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,no,2,DB09198
BE0001032,P-glycoprotein 1,Humans,no,3,DB09198
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,19,DB09213
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,20,DB09213
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,21,DB09213
BE0001066,Solute carrier family 22 member 6,Humans,unknown,22,DB09213
BE0003645,Solute carrier family 22 member 8,Humans,unknown,23,DB09213
BE0000879,Solute carrier family 22 member 11,Humans,unknown,24,DB09213
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,25,DB09213
BE0001032,P-glycoprotein 1,Humans,unknown,26,DB09213
BE0001032,P-glycoprotein 1,Humans,unknown,9,DB09237
BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown,10,DB09237
BE0000106,Solute carrier family 22 member 5,Humans,unknown,11,DB09237
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB09239
BE0001032,P-glycoprotein 1,Humans,unknown,13,DB09241
BE0003647,Solute carrier family 22 member 2,Humans,unknown,14,DB09241
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,15,DB09241
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,16,DB09241
BE0001032,P-glycoprotein 1,Humans,no,5,DB09270
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,4,DB09272
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,5,DB09272
BE0003645,Solute carrier family 22 member 8,Humans,unknown,6,DB09272
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB09274
BE0001032,P-glycoprotein 1,Humans,unknown,6,DB09274
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,7,DB09274
BE0003645,Solute carrier family 22 member 8,Humans,unknown,8,DB09274
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB09279
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB09279
BE0001032,P-glycoprotein 1,Humans,no,7,DB09280
BE0001032,P-glycoprotein 1,Humans,no,1,DB09287
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,4,DB09291
BE0001032,P-glycoprotein 1,Humans,no,5,DB09291
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB09292
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,3,DB09292
BE0001032,P-glycoprotein 1,Humans,no,3,DB09296
BE0008629,UDP-glucuronosyltransferase 1-4,Humans,unknown,4,DB09296
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,5,DB09296
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB09297
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB09297
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,6,DB09297
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,7,DB09297
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB09298
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,3,DB09298
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,4,DB09298
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,5,DB09298
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB09299
BE0001188,Multidrug resistance-associated protein 4,Humans,no,3,DB09299
BE0001066,Solute carrier family 22 member 6,Humans,no,4,DB09299
BE0003645,Solute carrier family 22 member 8,Humans,no,5,DB09299
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,8,DB09299
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,9,DB09299
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,10,DB09299
BE0003949,Ammonium transporter Rh type C,Humans,unknown,2,DB09326
BE0003646,Solute carrier family 22 member 7,Humans,no,7,DB09327
BE0001204,Equilibrative nucleoside transporter 1,Humans,no,8,DB09327
BE0004706,Equilibrative nucleoside transporter 2,Humans,no,9,DB09327
BE0004705,Sodium/nucleoside cotransporter 1,Humans,no,10,DB09327
BE0004781,Sodium/nucleoside cotransporter 2,Humans,no,11,DB09327
BE0003672,Solute carrier family 28 member 3,Humans,no,12,DB09327
BE0001032,P-glycoprotein 1,Humans,no,2,DB09330
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,3,DB09330
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,unknown,3,DB09341
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Humans,unknown,4,DB09341
BE0004707,"Solute carrier family 2, facilitated glucose transporter member 3",Humans,unknown,5,DB09341
BE0000893,"Solute carrier family 2, facilitated glucose transporter member 4",Humans,unknown,6,DB09341
BE0005217,"Solute carrier family 2, facilitated glucose transporter member 6",Humans,unknown,7,DB09341
BE0005218,"Solute carrier family 2, facilitated glucose transporter member 7",Humans,unknown,8,DB09341
BE0005219,"Solute carrier family 2, facilitated glucose transporter member 8",Humans,unknown,9,DB09341
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,unknown,10,DB09341
BE0005220,"Solute carrier family 2, facilitated glucose transporter member 10",Humans,unknown,11,DB09341
BE0005221,"Solute carrier family 2, facilitated glucose transporter member 11",Humans,unknown,12,DB09341
BE0005222,"Solute carrier family 2, facilitated glucose transporter member 12",Humans,unknown,13,DB09341
BE0004754,Sodium/glucose cotransporter 1,Humans,unknown,14,DB09341
BE0003647,Solute carrier family 22 member 2,Humans,unknown,4,DB09343
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,5,DB09343
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Humans,no,1,DB09344
BE0005216,"Solute carrier family 2, facilitated glucose transporter member 5",Humans,unknown,2,DB09344
BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown,2,DB09363
BE0008661,vesicular monoamine transporter 2 (VMAT2),Humans,unknown,3,DB09363
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,yes,1,DB09374
BE0000703,Bile salt export pump,Humans,no,4,DB09374
BE0005055,Sodium-dependent phosphate transporter 1,Humans,no,1,DB09449
BE0008680,Sodium-dependent phosphate transporter 2,Humans,no,2,DB09449
BE0008681,Sodium-dependent phosphate transport protein 2A,Humans,no,3,DB09449
BE0008682,Sodium-dependent phosphate transport protein 2B,Humans,no,4,DB09449
BE0008683,Sodium-dependent phosphate transport protein 2C,Humans,no,5,DB09449
BE0010003,Aquaporin-7,Humans,unknown,15,DB09462
BE0010004,Aquaporin-9,Humans,unknown,16,DB09462
BE0002037,Glycerol uptake facilitator protein,Escherichia coli (strain K12),unknown,17,DB09462
BE0005126,Transient receptor potential cation channel subfamily M member 6,Humans,no,1,DB09481
BE0008673,Solute carrier family 41 member 3,Humans,no,2,DB09481
BE0008674,Metal transporter CNNM2,Humans,no,3,DB09481
BE0004624,Transient receptor potential cation channel subfamily M member 7,Humans,no,4,DB09481
BE0000986,Sodium/calcium exchanger 1,Humans,no,4,DB09498
BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,Humans,no,5,DB09498
BE0000893,"Solute carrier family 2, facilitated glucose transporter member 4",Humans,yes,2,DB09502
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Humans,yes,3,DB09502
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,yes,4,DB09502
BE0004707,"Solute carrier family 2, facilitated glucose transporter member 3",Humans,yes,5,DB09502
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,yes,6,DB09502
BE0005216,"Solute carrier family 2, facilitated glucose transporter member 5",Humans,yes,7,DB09502
BE0005217,"Solute carrier family 2, facilitated glucose transporter member 6",Humans,yes,8,DB09502
BE0005218,"Solute carrier family 2, facilitated glucose transporter member 7",Humans,yes,9,DB09502
BE0005219,"Solute carrier family 2, facilitated glucose transporter member 8",Humans,yes,10,DB09502
BE0005220,"Solute carrier family 2, facilitated glucose transporter member 10",Humans,yes,11,DB09502
BE0005221,"Solute carrier family 2, facilitated glucose transporter member 11",Humans,yes,12,DB09502
BE0005222,"Solute carrier family 2, facilitated glucose transporter member 12",Humans,yes,13,DB09502
BE0000486,Sodium-dependent noradrenaline transporter,Humans,no,1,DB09546
BE0001032,P-glycoprotein 1,Humans,unknown,6,DB11077
BE0003501,Mucin-1,Humans,unknown,3,DB11090
BE0005102,Transient receptor potential cation channel subfamily V member 6,Humans,no,1,DB11093
BE0000986,Sodium/calcium exchanger 1,Humans,no,4,DB11093
BE0005112,Transient receptor potential cation channel subfamily V member 5,Humans,no,5,DB11093
BE0000739,Ryanodine receptor 1,Humans,unknown,38,DB11093
BE0005295,Ryanodine receptor 2,Humans,unknown,39,DB11093
BE0008712,Polycystic kidney disease 2-like 1 protein,Humans,unknown,40,DB11093
BE0005296,Ryanodine receptor 3,Humans,unknown,43,DB11093
BE0008713,Polycystic kidney disease protein 1-like 3,Humans,unknown,44,DB11093
BE0008714,Cation channel sperm-associated protein 1,Humans,unknown,45,DB11093
BE0008715,Voltage-dependent L-type calcium channel,Humans,unknown,46,DB11093
BE0008717,Voltage-dependent P/Q-type calcium channel,Humans,unknown,47,DB11093
BE0008716,Voltage-dependent T-type calcium channel,Humans,unknown,48,DB11093
BE0008718,Voltage-dependent R-type calcium channel,Humans,unknown,49,DB11093
BE0000281,Solute carrier family 12 member 2,Humans,no,2,DB11098
BE0000502,Solute carrier family 12 member 1,Humans,no,3,DB11098
BE0005533,Selenoprotein P,Humans,no,2,DB11127
BE0000643,Alpha-tocopherol transfer protein,Humans,no,6,DB11251
BE0000076,SEC14-like protein 4,Humans,no,7,DB11251
BE0000256,SEC14-like protein 2,Humans,no,8,DB11251
BE0000339,SEC14-like protein 3,Humans,no,9,DB11251
BE0005852,Apolipoprotein B receptor,Humans,no,10,DB11251
BE0000189,Scavenger receptor class B member 1,Humans,no,11,DB11251
BE0001032,P-glycoprotein 1,Humans,no,12,DB11251
BE0001048,Proton-coupled folate transporter,Humans,unknown,1,DB11256
BE0004711,Folate transporter 1,Humans,unknown,2,DB11256
BE0005055,Sodium-dependent phosphate transporter 1,Humans,no,1,DB11348
BE0008680,Sodium-dependent phosphate transporter 2,Humans,no,2,DB11348
BE0008681,Sodium-dependent phosphate transport protein 2A,Humans,no,3,DB11348
BE0008682,Sodium-dependent phosphate transport protein 2B,Humans,no,4,DB11348
BE0008683,Sodium-dependent phosphate transport protein 2C,Humans,no,5,DB11348
BE0005102,Transient receptor potential cation channel subfamily V member 6,Humans,no,6,DB11348
BE0000986,Sodium/calcium exchanger 1,Humans,no,9,DB11348
BE0005112,Transient receptor potential cation channel subfamily V member 5,Humans,no,10,DB11348
BE0000739,Ryanodine receptor 1,Humans,unknown,43,DB11348
BE0005295,Ryanodine receptor 2,Humans,unknown,44,DB11348
BE0008712,Polycystic kidney disease 2-like 1 protein,Humans,unknown,45,DB11348
BE0005296,Ryanodine receptor 3,Humans,unknown,48,DB11348
BE0008713,Polycystic kidney disease protein 1-like 3,Humans,unknown,49,DB11348
BE0008714,Cation channel sperm-associated protein 1,Humans,unknown,50,DB11348
BE0008715,Voltage-dependent L-type calcium channel,Humans,unknown,51,DB11348
BE0008717,Voltage-dependent P/Q-type calcium channel,Humans,unknown,52,DB11348
BE0008716,Voltage-dependent T-type calcium channel,Humans,unknown,53,DB11348
BE0008718,Voltage-dependent R-type calcium channel,Humans,unknown,54,DB11348
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,5,DB11362
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,6,DB11362
BE0001032,P-glycoprotein 1,Humans,no,7,DB11362
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,2,DB11363
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB11363
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB11430
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB11544
BE0001032,P-glycoprotein 1,Humans,no,2,DB11574
BE0001032,P-glycoprotein 1,Humans,no,1,DB11575
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,2,DB11575
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,3,DB11575
BE0001032,P-glycoprotein 1,Humans,no,3,DB11581
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB11581
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,5,DB11581
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,9,DB11586
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,10,DB11586
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,11,DB11586
BE0001032,P-glycoprotein 1,Humans,unknown,12,DB11586
BE0004522,"Inositol 1,4,5-trisphosphate receptor type 1",Humans,unknown,2,DB11590
BE0002369,ATP-binding cassette sub-family B member 5,Humans,unknown,2,DB11591
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,no,3,DB11591
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,4,DB11591
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,3,DB11611
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,4,DB11611
BE0001032,P-glycoprotein 1,Humans,no,5,DB11613
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,6,DB11613
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,7,DB11613
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,8,DB11613
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,no,9,DB11613
BE0001032,P-glycoprotein 1,Humans,unknown,10,DB11633
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,11,DB11633
BE0003647,Solute carrier family 22 member 2,Humans,unknown,12,DB11633
BE0000643,Alpha-tocopherol transfer protein,Humans,no,3,DB11635
BE0000189,Scavenger receptor class B member 1,Humans,no,4,DB11635
BE0000802,Niemann-Pick C1-like protein 1,Humans,no,5,DB11635
BE0004750,ATP-binding cassette sub-family G member 5,Humans,no,6,DB11635
BE0004751,ATP-binding cassette sub-family G member 8,Humans,no,7,DB11635
BE0000119,ATP-binding cassette sub-family A member 1,Humans,no,8,DB11635
BE0000076,SEC14-like protein 4,Humans,no,9,DB11635
BE0000256,SEC14-like protein 2,Humans,no,10,DB11635
BE0000339,SEC14-like protein 3,Humans,no,11,DB11635
BE0005852,Apolipoprotein B receptor,Humans,no,12,DB11635
BE0002369,ATP-binding cassette sub-family B member 5,Humans,no,1,DB11641
BE0001032,P-glycoprotein 1,Humans,no,2,DB11641
BE0003648,Solute carrier family 22 member 1,Humans,unknown,6,DB11642
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,1,DB11644
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB11644
BE0003645,Solute carrier family 22 member 8,Humans,unknown,4,DB11644
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,1,DB11652
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB11652
BE0003647,Solute carrier family 22 member 2,Humans,unknown,3,DB11652
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,4,DB11652
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,5,DB11652
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,2,DB11660
BE0001032,P-glycoprotein 1,Humans,unknown,14,DB11672
BE0001032,P-glycoprotein 1,Humans,unknown,14,DB11689
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,15,DB11689
BE0002369,ATP-binding cassette sub-family B member 5,Humans,no,6,DB11691
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB11712
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB11712
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB11732
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB11732
BE0003648,Solute carrier family 22 member 1,Humans,no,4,DB11732
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,5,DB11732
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,6,DB11732
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB11751
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB11751
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,no,6,DB11753
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,7,DB11753
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,8,DB11753
BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,no,9,DB11753
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,no,10,DB11753
BE0003657,Multidrug and toxin extrusion protein 1,Humans,no,15,DB11753
BE0001032,P-glycoprotein 1,Humans,no,17,DB11753
BE0001032,P-glycoprotein 1,Humans,unknown,11,DB11757
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,16,DB11757
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,17,DB11757
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,18,DB11757
BE0001066,Solute carrier family 22 member 6,Humans,unknown,19,DB11757
BE0004865,"POU domain, class 2, transcription factor 2",Humans,unknown,20,DB11757
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,21,DB11757
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,22,DB11757
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB11760
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB11760
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB11770
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,3,DB11770
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB11791
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,5,DB11791
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,6,DB11791
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,8,DB11791
BE0003645,Solute carrier family 22 member 8,Humans,unknown,1,DB11817
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,2,DB11817
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,3,DB11817
BE0001066,Solute carrier family 22 member 6,Humans,unknown,7,DB11817
BE0003647,Solute carrier family 22 member 2,Humans,unknown,8,DB11817
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,9,DB11817
BE0001032,P-glycoprotein 1,Humans,unknown,12,DB11817
BE0001032,P-glycoprotein 1,Humans,no,4,DB11827
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB11827
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB11828
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,14,DB11837
BE0003648,Solute carrier family 22 member 1,Humans,unknown,15,DB11837
BE0003647,Solute carrier family 22 member 2,Humans,unknown,16,DB11837
BE0001066,Solute carrier family 22 member 6,Humans,unknown,17,DB11837
BE0003645,Solute carrier family 22 member 8,Humans,unknown,18,DB11837
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,19,DB11837
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,4,DB11855
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,5,DB11855
BE0001032,P-glycoprotein 1,Humans,no,6,DB11855
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,7,DB11855
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,1,DB11869
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,2,DB11869
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB11869
BE0001032,P-glycoprotein 1,Humans,unknown,6,DB11901
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,7,DB11901
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,8,DB11901
BE0003647,Solute carrier family 22 member 2,Humans,unknown,9,DB11901
BE0003645,Solute carrier family 22 member 8,Humans,unknown,10,DB11901
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,11,DB11901
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,13,DB11901
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,3,DB11936
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,4,DB11936
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,5,DB11936
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,2,DB11942
BE0002369,ATP-binding cassette sub-family B member 5,Humans,no,9,DB11943
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,10,DB11943
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB11951
BE0001032,P-glycoprotein 1,Humans,no,2,DB11952
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,3,DB11952
BE0001032,P-glycoprotein 1,Humans,no,6,DB11963
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,7,DB11963
BE0003648,Solute carrier family 22 member 1,Humans,no,8,DB11963
BE0001032,P-glycoprotein 1,Humans,no,6,DB11978
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,7,DB11978
BE0003657,Multidrug and toxin extrusion protein 1,Humans,no,8,DB11978
BE0004752,Multidrug and toxin extrusion protein 2,Humans,no,9,DB11978
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB11979
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,5,DB11979
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB11986
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB11995
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,1,DB12001
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,2,DB12001
BE0003647,Solute carrier family 22 member 2,Humans,unknown,3,DB12001
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB12001
BE0001032,P-glycoprotein 1,Humans,unknown,6,DB12001
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,302,DB12010
BE0002369,ATP-binding cassette sub-family B member 5,Humans,no,303,DB12010
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,6,DB12015
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB12015
BE0001032,P-glycoprotein 1,Humans,no,5,DB12026
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,6,DB12026
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,7,DB12026
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,8,DB12026
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB12035
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no,3,DB12070
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no,4,DB12070
BE0001032,P-glycoprotein 1,Humans,no,13,DB12070
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,14,DB12070
BE0000703,Bile salt export pump,Humans,unknown,15,DB12070
BE0003645,Solute carrier family 22 member 8,Humans,unknown,16,DB12070
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,no,17,DB12070
BE0001032,P-glycoprotein 1,Humans,no,5,DB12141
BE0003657,Multidrug and toxin extrusion protein 1,Humans,no,6,DB12141
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,7,DB12141
BE0003648,Solute carrier family 22 member 1,Humans,no,8,DB12141
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB12147
BE0003647,Solute carrier family 22 member 2,Humans,unknown,8,DB12147
BE0009680,B-cell antigen receptor complex-associated protein beta chain,Humans,unknown,2,DB12240
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB12243
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB12243
BE0002369,ATP-binding cassette sub-family B member 5,Humans,no,12,DB12267
BE0001067,ATP-binding cassette sub-family G member 2,Humans,no,13,DB12267
BE0003648,Solute carrier family 22 member 1,Humans,no,14,DB12267
BE0003657,Multidrug and toxin extrusion protein 1,Humans,no,15,DB12267
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,16,DB12267
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,3,DB12319
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,4,DB12319
BE0000703,Bile salt export pump,Humans,no,5,DB12319
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB12332
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,8,DB12332
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,9,DB12332
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,10,DB12332
BE0003648,Solute carrier family 22 member 1,Humans,unknown,11,DB12332
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,12,DB12332
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,13,DB12332
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,14,DB12332
BE0001066,Solute carrier family 22 member 6,Humans,unknown,15,DB12332
BE0003645,Solute carrier family 22 member 8,Humans,unknown,16,DB12332
BE0001032,P-glycoprotein 1,Humans,no,1,DB12364
BE0000090,Potassium voltage-gated channel subfamily H member 2,Humans,unknown,3,DB12364
BE0003645,Solute carrier family 22 member 8,Humans,unknown,1,DB12377
BE0000879,Solute carrier family 22 member 11,Humans,unknown,2,DB12377
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,3,DB12377
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,4,DB12377
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB12455
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB12457
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB12457
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,4,DB12457
BE0003645,Solute carrier family 22 member 8,Humans,unknown,5,DB12457
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,6,DB12457
BE0003647,Solute carrier family 22 member 2,Humans,unknown,7,DB12457
