category,description,parent_key
process,sperm-egg recognition,BE0008714
process,spermatogenesis,BE0008714
component,caveolar macromolecular signaling complex,BE0008715
component,cytoplasm,BE0008715
component,cytosol,BE0008715
component,dendritic shaft,BE0008715
component,integral component of membrane,BE0008715
component,neuronal cell body,BE0008715
component,plasma membrane,BE0008715
component,postsynaptic density,BE0008715
component,T-tubule,BE0008715
component,voltage-gated calcium channel complex,BE0008715
component,Z disc,BE0008715
function,alpha-actinin binding,BE0008715
function,calmodulin binding,BE0008715
function,high voltage-gated calcium channel activity,BE0008715
function,metal ion binding,BE0008715
function,voltage-gated calcium channel activity,BE0008715
process,adult walking behavior,BE0008715
process,axon guidance,BE0008715
process,calcium ion import,BE0008715
process,calcium ion transport into cytosol,BE0008715
process,calcium ion-dependent exocytosis,BE0008715
process,calcium-mediated signaling using extracellular calcium source,BE0008715
process,cell communication by electrical coupling involved in cardiac conduction,BE0008715
process,energy reserve metabolic process,BE0008715
process,glucose homeostasis,BE0008715
process,growth hormone secretion,BE0008715
process,insulin secretion,BE0008715
process,membrane depolarization during action potential,BE0008715
process,positive regulation of cytosolic calcium ion concentration,BE0008715
process,regulation of blood pressure,BE0008715
process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,BE0008715
process,regulation of insulin secretion,BE0008715
process,regulation of organ growth,BE0008715
process,regulation of vasoconstriction,BE0008715
process,small molecule metabolic process,BE0008715
process,smooth muscle contraction involved in micturition,BE0008715
process,synaptic transmission,BE0008715
process,visual learning,BE0008715
component,cell projection,BE0008717
component,cytoplasm,BE0008717
component,cytosol,BE0008717
component,dendrite,BE0008717
component,integral component of membrane,BE0008717
component,neuronal cell body,BE0008717
component,nucleus,BE0008717
component,plasma membrane,BE0008717
component,voltage-gated calcium channel complex,BE0008717
function,high voltage-gated calcium channel activity,BE0008717
function,metal ion binding,BE0008717
function,syntaxin binding,BE0008717
function,voltage-gated calcium channel activity,BE0008717
process,adult walking behavior,BE0008717
process,behavioral response to pain,BE0008717
process,calcium ion import,BE0008717
process,calcium ion-dependent exocytosis,BE0008717
process,calcium ion-dependent exocytosis of neurotransmitter,BE0008717
process,cell death,BE0008717
process,cell growth,BE0008717
process,cellular chloride ion homeostasis,BE0008717
process,cerebellar molecular layer development,BE0008717
process,cerebellar Purkinje cell differentiation,BE0008717
process,cerebellum maturation,BE0008717
process,dendrite morphogenesis,BE0008717
process,energy reserve metabolic process,BE0008717
process,gamma-aminobutyric acid secretion,BE0008717
process,gamma-aminobutyric acid signaling pathway,BE0008717
process,glucose metabolic process,BE0008717
process,hormone metabolic process,BE0008717
process,membrane depolarization,BE0008717
process,membrane depolarization during action potential,BE0008717
process,"musculoskeletal movement, spinal reflex action",BE0008717
process,negative regulation of hormone biosynthetic process,BE0008717
process,negative regulation of neuron apoptotic process,BE0008717
process,neuromuscular process controlling balance,BE0008717
process,neuromuscular synaptic transmission,BE0008717
process,neurotransmitter metabolic process,BE0008717
process,positive regulation of cytosolic calcium ion concentration,BE0008717
process,receptor clustering,BE0008717
process,"regulation of acetylcholine secretion, neurotransmission",BE0008717
process,regulation of axonogenesis,BE0008717
process,regulation of calcium ion-dependent exocytosis,BE0008717
process,regulation of insulin secretion,BE0008717
process,rhythmic synaptic transmission,BE0008717
process,small molecule metabolic process,BE0008717
process,spinal cord motor neuron differentiation,BE0008717
process,sulfur amino acid metabolic process,BE0008717
process,synapse assembly,BE0008717
process,synaptic transmission,BE0008717
process,"synaptic transmission, glutamatergic",BE0008717
process,transmission of nerve impulse,BE0008717
process,vestibular nucleus development,BE0008717
component,plasma membrane,BE0008716
component,voltage-gated calcium channel complex,BE0008716
function,low voltage-gated calcium channel activity,BE0008716
function,scaffold protein binding,BE0008716
process,axon guidance,BE0008716
process,calcium ion import,BE0008716
process,membrane depolarization during action potential,BE0008716
process,positive regulation of calcium ion-dependent exocytosis,BE0008716
process,regulation of atrial cardiac muscle cell membrane depolarization,BE0008716
process,regulation of heart rate,BE0008716
process,regulation of membrane potential,BE0008716
process,response to nickel cation,BE0008716
process,synaptic transmission,BE0008716
process,transport,BE0008716
component,plasma membrane,BE0008718
component,voltage-gated calcium channel complex,BE0008718
function,calcium channel activity,BE0008718
function,calcium ion binding,BE0008718
function,high voltage-gated calcium channel activity,BE0008718
function,voltage-gated calcium channel activity,BE0008718
process,chemical synaptic transmission,BE0008718
process,membrane depolarization,BE0008718
process,membrane depolarization during action potential,BE0008718
process,regulation of insulin secretion,BE0008718
process,regulation of ion transmembrane transport,BE0008718
process,transport,BE0008718
component,extracellular exosome,BE0005533
component,extracellular region,BE0005533
component,extracellular space,BE0005533
function,selenium binding,BE0005533
process,brain development,BE0005533
process,growth,BE0005533
process,locomotory behavior,BE0005533
process,post-embryonic development,BE0005533
process,response to oxidative stress,BE0005533
process,selenium compound metabolic process,BE0005533
process,sexual reproduction,BE0005533
component,cytosol,BE0000643
component,late endosome,BE0000643
function,"phosphatidylinositol-3,4-bisphosphate binding",BE0000643
function,"phosphatidylinositol-4,5-bisphosphate binding",BE0000643
function,transporter activity,BE0000643
function,vitamin E binding,BE0000643
process,embryonic placenta development,BE0000643
process,intermembrane transport,BE0000643
process,intracellular pH reduction,BE0000643
process,lipid metabolic process,BE0000643
process,negative regulation of cell death,BE0000643
process,negative regulation of establishment of blood-brain barrier,BE0000643
process,response to nutrient,BE0000643
process,response to pH,BE0000643
process,response to toxic substance,BE0000643
process,transport,BE0000643
process,vitamin E metabolic process,BE0000643
process,vitamin transport,BE0000643
component,integral component of membrane,BE0000076
component,intracellular,BE0000076
function,lipid binding,BE0000076
function,transporter activity,BE0000076
component,cytoplasm,BE0000256
component,cytosol,BE0000256
component,extracellular exosome,BE0000256
component,integral component of membrane,BE0000256
component,nucleus,BE0000256
function,enzyme activator activity,BE0000256
function,phospholipid binding,BE0000256
function,"transferase activity, transferring alkyl or aryl (other than methyl) groups",BE0000256
function,transporter activity,BE0000256
function,vitamin E binding,BE0000256
process,positive regulation of cholesterol biosynthetic process,BE0000256
process,"positive regulation of transcription, DNA-templated",BE0000256
process,regulation of cholesterol biosynthetic process,BE0000256
process,"transcription, DNA-templated",BE0000256
component,extracellular exosome,BE0000339
component,integral component of membrane,BE0000339
component,intracellular,BE0000339
function,lipid binding,BE0000339
function,transporter activity,BE0000339
component,chylomicron,BE0005852
component,low-density lipoprotein particle,BE0005852
component,membrane,BE0005852
component,plasma membrane,BE0005852
component,very-low-density lipoprotein particle,BE0005852
function,very-low-density lipoprotein particle receptor activity,BE0005852
process,cholesterol metabolic process,BE0005852
process,lipid transport,BE0005852
process,receptor-mediated endocytosis,BE0005852
process,triglyceride metabolic process,BE0005852
component,calcineurin complex,BE0004522
component,endoplasmic reticulum,BE0004522
component,endoplasmic reticulum membrane,BE0004522
component,integral component of membrane,BE0004522
component,membrane,BE0004522
component,nuclear inner membrane,BE0004522
component,nucleolus,BE0004522
component,platelet dense granule membrane,BE0004522
component,platelet dense tubular network,BE0004522
component,platelet dense tubular network membrane,BE0004522
component,postsynaptic density,BE0004522
component,sarcoplasmic reticulum,BE0004522
function,calcium channel inhibitor activity,BE0004522
function,calcium ion transmembrane transporter activity,BE0004522
function,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",BE0004522
function,intracellular ligand-gated calcium channel activity,BE0004522
function,phosphatidylinositol binding,BE0004522
process,activation of phospholipase C activity,BE0004522
process,blood coagulation,BE0004522
process,calcium ion transport,BE0004522
process,endoplasmic reticulum calcium ion homeostasis,BE0004522
process,energy reserve metabolic process,BE0004522
process,epidermal growth factor receptor signaling pathway,BE0004522
process,epithelial fluid transport,BE0004522
process,Fc-epsilon receptor signaling pathway,BE0004522
process,Fc-gamma receptor signaling pathway involved in phagocytosis,BE0004522
process,fibroblast growth factor receptor signaling pathway,BE0004522
process,innate immune response,BE0004522
process,inositol phosphate-mediated signaling,BE0004522
process,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,BE0004522
process,negative regulation of calcium-mediated signaling,BE0004522
process,neurotrophin TRK receptor signaling pathway,BE0004522
process,platelet activation,BE0004522
process,post-embryonic development,BE0004522
process,regulation of insulin secretion,BE0004522
process,release of sequestered calcium ion into cytosol,BE0004522
process,response to hypoxia,BE0004522
process,signal transduction,BE0004522
process,small molecule metabolic process,BE0004522
process,stimulatory C-type lectin receptor signaling pathway,BE0004522
process,vascular endothelial growth factor receptor signaling pathway,BE0004522
process,voluntary musculoskeletal movement,BE0004522
component,apical plasma membrane,BE0004750
component,ATP-binding cassette (ABC) transporter complex,BE0004750
component,plasma membrane,BE0004750
component,receptor complex,BE0004750
function,ATP binding,BE0004750
function,"ATPase activity, coupled to transmembrane movement of substances",BE0004750
function,protein heterodimerization activity,BE0004750
process,cholesterol efflux,BE0004750
process,cholesterol homeostasis,BE0004750
process,excretion,BE0004750
process,intestinal cholesterol absorption,BE0004750
process,negative regulation of intestinal cholesterol absorption,BE0004750
process,negative regulation of intestinal phytosterol absorption,BE0004750
process,response to drug,BE0004750
process,response to ionizing radiation,BE0004750
process,response to nutrient,BE0004750
process,small molecule metabolic process,BE0004750
process,sterol transport,BE0004750
process,transmembrane transport,BE0004750
component,apical plasma membrane,BE0004751
component,ATP-binding cassette (ABC) transporter complex,BE0004751
component,plasma membrane,BE0004751
component,receptor complex,BE0004751
function,ATP binding,BE0004751
function,"ATPase activity, coupled to transmembrane movement of substances",BE0004751
function,protein heterodimerization activity,BE0004751
function,sterol transporter activity,BE0004751
process,cholesterol efflux,BE0004751
process,cholesterol homeostasis,BE0004751
process,excretion,BE0004751
process,intestinal cholesterol absorption,BE0004751
process,negative regulation of intestinal cholesterol absorption,BE0004751
process,negative regulation of intestinal phytosterol absorption,BE0004751
process,phospholipid transport,BE0004751
process,response to drug,BE0004751
process,response to nutrient,BE0004751
process,small molecule metabolic process,BE0004751
process,sterol transport,BE0004751
process,transmembrane transport,BE0004751
component,B cell receptor complex,BE0009680
component,cytosol,BE0009680
component,external side of plasma membrane,BE0009680
component,extracellular exosome,BE0009680
component,Golgi apparatus,BE0009680
component,integral component of plasma membrane,BE0009680
component,nucleoplasm,BE0009680
component,plasma membrane,BE0009680
function,identical protein binding,BE0009680
function,protein homodimerization activity,BE0009680
function,transmembrane signaling receptor activity,BE0009680
process,adaptive immune response,BE0009680
process,B cell differentiation,BE0009680
process,B cell receptor signaling pathway,BE0009680
process,immune response,BE0009680
process,protein homooligomerization,BE0009680
process,response to bacterium,BE0009680
process,signal transduction,BE0009680
component,cell surface,BE0000090
component,nuclear envelope,BE0000090
component,perinuclear region of cytoplasm,BE0000090
component,plasma membrane,BE0000090
component,voltage-gated potassium channel complex,BE0000090
function,C3HC4-type RING finger domain binding,BE0000090
function,delayed rectifier potassium channel activity,BE0000090
function,identical protein binding,BE0000090
function,inward rectifier potassium channel activity,BE0000090
function,phosphorelay sensor kinase activity,BE0000090
function,protein homodimerization activity,BE0000090
function,scaffold protein binding,BE0000090
function,ubiquitin protein ligase binding,BE0000090
function,voltage-gated potassium channel activity,BE0000090
function,voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization,BE0000090
process,cardiac muscle contraction,BE0000090
process,cellular response to drug,BE0000090
process,membrane depolarization during action potential,BE0000090
process,membrane repolarization during action potential,BE0000090
process,membrane repolarization during cardiac muscle cell action potential,BE0000090
process,negative regulation of potassium ion export,BE0000090
process,negative regulation of potassium ion transmembrane transport,BE0000090
process,positive regulation of potassium ion transmembrane transport,BE0000090
process,potassium ion export,BE0000090
process,potassium ion export across plasma membrane,BE0000090
process,potassium ion homeostasis,BE0000090
process,potassium ion transmembrane transport,BE0000090
process,regulation of heart rate by cardiac conduction,BE0000090
process,regulation of heart rate by hormone,BE0000090
process,regulation of membrane potential,BE0000090
process,regulation of membrane repolarization,BE0000090
process,regulation of potassium ion transmembrane transport,BE0000090
process,regulation of ventricular cardiac muscle cell membrane repolarization,BE0000090
process,synaptic transmission,BE0000090
process,ventricular cardiac muscle cell action potential,BE0000090
component,extracellular exosome,BE0002196
component,integral component of membrane,BE0002196
component,mitochondrial envelope,BE0002196
component,mitochondrial inner membrane,BE0002196
component,mitochondrial outer membrane,BE0002196
component,mitochondrion,BE0002196
function,electron carrier activity,BE0002196
function,flavin adenine dinucleotide binding,BE0002196
function,primary amine oxidase activity,BE0002196
process,dopamine catabolic process,BE0002196
process,hydrogen peroxide biosynthetic process,BE0002196
process,negative regulation of serotonin secretion,BE0002196
process,positive regulation of dopamine metabolic process,BE0002196
process,response to aluminum ion,BE0002196
process,response to corticosterone,BE0002196
process,response to drug,BE0002196
process,response to ethanol,BE0002196
process,response to lipopolysaccharide,BE0002196
process,response to selenium ion,BE0002196
process,response to toxic substance,BE0002196
process,small molecule metabolic process,BE0002196
process,substantia nigra development,BE0002196
process,xenobiotic metabolic process,BE0002196
component,cell outer membrane,BE0003941
component,pore complex,BE0003941
function,porin activity,BE0003941
process,ion transport,BE0003941
component,integral component of membrane,BE0009368
component,integral component of plasma membrane,BE0009368
component,plasma membrane,BE0009368
function,myo-inositol,BE0009368
function,symporter activity,BE0009368
process,inositol metabolic process,BE0009368
process,myo-inositol transport,BE0009368
process,peripheral nervous system development,BE0009368
process,regulation of respiratory gaseous exchange,BE0009368
component,basolateral plasma membrane,BE0009856
component,cell,BE0009856
component,cytoplasm,BE0009856
component,cytosol,BE0009856
component,integral component of membrane,BE0009856
component,integral component of plasma membrane,BE0009856
component,nucleoplasm,BE0009856
component,plasma membrane,BE0009856
component,synaptic vesicle,BE0009856
function,ferrous iron transmembrane transporter activity,BE0009856
function,identical protein binding,BE0009856
function,iron ion transmembrane transporter activity,BE0009856
function,peptide hormone binding,BE0009856
process,cellular iron ion homeostasis,BE0009856
process,endothelium development,BE0009856
process,iron ion export across plasma membrane,BE0009856
process,iron ion homeostasis,BE0009856
process,iron ion transmembrane transport,BE0009856
process,lymphocyte homeostasis,BE0009856
process,multicellular organismal iron ion homeostasis,BE0009856
process,negative regulation of apoptotic process,BE0009856
process,positive regulation of transcription by RNA polymerase II,BE0009856
process,regulation of transcription from RNA polymerase II promoter in response to iron,BE0009856
process,spleen trabecula formation,BE0009856
component,apical plasma membrane,BE0000732
component,basolateral plasma membrane,BE0000732
component,caveola,BE0000732
component,endoplasmic reticulum,BE0000732
component,endosome,BE0000732
component,extracellular exosome,BE0000732
component,extracellular vesicle,BE0000732
component,Golgi apparatus,BE0000732
component,integral component of membrane,BE0000732
component,intercalated disc,BE0000732
component,intracellular membrane-bounded organelle,BE0000732
component,melanosome,BE0000732
component,membrane,BE0000732
component,myelin sheath,BE0000732
component,neuronal postsynaptic density,BE0000732
component,plasma membrane,BE0000732
component,protein complex,BE0000732
component,sarcolemma,BE0000732
component,sodium,BE0000732
component,T-tubule,BE0000732
function,ADP binding,BE0000732
function,ATP binding,BE0000732
function,chaperone binding,BE0000732
function,phosphatase activity,BE0000732
function,potassium ion binding,BE0000732
function,sodium,BE0000732
function,sodium ion binding,BE0000732
function,steroid hormone binding,BE0000732
process,ATP hydrolysis coupled proton transport,BE0000732
process,cardiac muscle contraction,BE0000732
process,cell communication by electrical coupling involved in cardiac conduction,BE0000732
process,cellular potassium ion homeostasis,BE0000732
process,cellular response to mechanical stimulus,BE0000732
process,cellular response to steroid hormone stimulus,BE0000732
process,cellular sodium ion homeostasis,BE0000732
process,establishment or maintenance of transmembrane electrochemical gradient,BE0000732
process,ion transmembrane transport,BE0000732
process,membrane hyperpolarization,BE0000732
process,membrane repolarization,BE0000732
process,membrane repolarization during cardiac muscle cell action potential,BE0000732
process,negative regulation of glucocorticoid biosynthetic process,BE0000732
process,negative regulation of heart contraction,BE0000732
process,positive regulation of heart contraction,BE0000732
process,positive regulation of striated muscle contraction,BE0000732
process,potassium ion import,BE0000732
process,potassium ion import across plasma membrane,BE0000732
process,protein dephosphorylation,BE0000732
process,regulation of blood pressure,BE0000732
process,regulation of cardiac muscle cell contraction,BE0000732
process,regulation of sodium ion transport,BE0000732
process,regulation of the force of heart contraction,BE0000732
process,relaxation of cardiac muscle,BE0000732
process,response to drug,BE0000732
process,response to glycoside,BE0000732
process,sodium ion export from cell,BE0000732
process,transmembrane transport,BE0000732
component,extracellular space,BE0009378
component,integral component of plasma membrane,BE0009378
component,intracellular membrane-bounded organelle,BE0009378
component,plasma membrane,BE0009378
function,ATP binding,BE0009378
function,hydrogen,BE0009378
function,magnesium ion binding,BE0009378
function,sodium,BE0009378
process,ATP hydrolysis coupled proton transport,BE0009378
process,cellular potassium ion homeostasis,BE0009378
process,cellular sodium ion homeostasis,BE0009378
process,establishment or maintenance of transmembrane electrochemical gradient,BE0009378
process,ion transmembrane transport,BE0009378
process,pH reduction,BE0009378
process,potassium ion import,BE0009378
process,regulation of proton transport,BE0009378
process,response to drug,BE0009378
process,sodium ion export from cell,BE0009378
process,transmembrane transport,BE0009378
process,transport,BE0009378
component,apical plasma membrane,BE0000190
component,ciliary membrane,BE0000190
component,cortical actin cytoskeleton,BE0000190
component,cytosol,BE0000190
component,external side of plasma membrane,BE0000190
component,extracellular exosome,BE0000190
component,integral component of plasma membrane,BE0000190
component,motile cilium,BE0000190
component,plasma membrane,BE0000190
component,sodium channel complex,BE0000190
function,ligand-gated sodium channel activity,BE0000190
function,WW domain binding,BE0000190
process,ion transmembrane transport,BE0000190
process,multicellular organismal water homeostasis,BE0000190
process,response to stimulus,BE0000190
process,sensory perception of taste,BE0000190
process,sodium ion homeostasis,BE0000190
process,sodium ion transmembrane transport,BE0000190
process,transmembrane transport,BE0000190
component,apical plasma membrane,BE0000024
component,cytoplasmic vesicle membrane,BE0000024
component,external side of plasma membrane,BE0000024
component,extracellular exosome,BE0000024
component,integral component of plasma membrane,BE0000024
component,plasma membrane,BE0000024
component,sodium channel complex,BE0000024
function,ligand-gated sodium channel activity,BE0000024
function,WW domain binding,BE0000024
process,excretion,BE0000024
process,ion transmembrane transport,BE0000024
process,multicellular organismal water homeostasis,BE0000024
process,regulation of sodium ion transport,BE0000024
process,response to hypoxia,BE0000024
process,sensory perception of taste,BE0000024
process,sodium ion homeostasis,BE0000024
process,sodium ion transmembrane transport,BE0000024
process,sodium ion transport,BE0000024
process,transmembrane transport,BE0000024
process,"wound healing, spreading of epidermal cells",BE0000024
component,apical plasma membrane,BE0000497
component,external side of plasma membrane,BE0000497
component,extracellular exosome,BE0000497
component,integral component of plasma membrane,BE0000497
component,plasma membrane,BE0000497
component,sodium channel complex,BE0000497
function,ion channel activity,BE0000497
function,ligand-gated sodium channel activity,BE0000497
function,sodium channel activity,BE0000497
function,WW domain binding,BE0000497
process,excretion,BE0000497
process,ion transmembrane transport,BE0000497
process,multicellular organismal water homeostasis,BE0000497
process,response to stimulus,BE0000497
process,sensory perception of taste,BE0000497
process,sodium ion homeostasis,BE0000497
process,sodium ion transmembrane transport,BE0000497
process,sodium ion transport,BE0000497
process,transmembrane transport,BE0000497
component,bicellular tight junction,BE0009861
component,cell,BE0009861
component,integral component of membrane,BE0009861
component,plasma membrane,BE0009861
function,identical protein binding,BE0009861
function,magnesium ion transmembrane transporter activity,BE0009861
function,structural molecule activity,BE0009861
process,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,BE0009861
process,cellular metal ion homeostasis,BE0009861
process,excretion,BE0009861
component,basolateral plasma membrane,BE0009863
component,cell,BE0009863
component,integral component of membrane,BE0009863
component,plasma membrane,BE0009863
component,protein-containing complex,BE0009863
function,divalent inorganic cation transmembrane transporter activity,BE0009863
function,magnesium,BE0009863
function,magnesium ion transmembrane transporter activity,BE0009863
function,transmembrane transporter activity,BE0009863
process,cellular magnesium ion homeostasis,BE0009863
process,cellular response to magnesium ion,BE0009863
process,divalent metal ion transport,BE0009863
process,magnesium ion transmembrane transport,BE0009863
process,magnesium ion transport,BE0009863
component,integral component of membrane,BE0009864
component,mitochondrial inner membrane,BE0009864
component,mitochondrion,BE0009864
function,magnesium ion transmembrane transporter activity,BE0009864
process,lactate metabolic process,BE0009864
process,magnesium ion transport,BE0009864
process,mitochondrial magnesium ion transmembrane transport,BE0009864
process,transmembrane transport,BE0009864
component,cell,BE0009891
component,cytoplasm,BE0009891
component,endoplasmic reticulum,BE0009891
component,Golgi apparatus,BE0009891
component,integral component of postsynaptic density membrane,BE0009891
component,nuclear membrane,BE0009891
component,plasma membrane,BE0009891
component,Schaffer collateral - CA1 synapse,BE0009891
component,T-tubule,BE0009891
function,calcium channel inhibitor activity,BE0009891
function,zinc ion transmembrane transporter activity,BE0009891
process,cadmium ion transmembrane transport,BE0009891
process,calcium ion import,BE0009891
process,cellular calcium ion homeostasis,BE0009891
process,cellular zinc ion homeostasis,BE0009891
process,detoxification of cadmium ion,BE0009891
process,in utero embryonic development,BE0009891
process,negative regulation of calcium ion import,BE0009891
process,negative regulation of neurotransmitter secretion,BE0009891
process,negative regulation of zinc ion transmembrane import,BE0009891
process,zinc ion transport,BE0009891
component,cytoplasm,BE0009892
component,integral component of membrane,BE0009892
component,intracellular membrane-bounded organelle,BE0009892
component,late endosome,BE0009892
component,lysosomal membrane,BE0009892
component,membrane,BE0009892
component,plasma membrane,BE0009892
function,identical protein binding,BE0009892
function,zinc ion transmembrane transporter activity,BE0009892
process,positive regulation of sequestering of zinc ion,BE0009892
process,regulation of sequestering of zinc ion,BE0009892
process,response to zinc ion,BE0009892
process,zinc ion transmembrane transport,BE0009892
component,cell junction,BE0009895
component,cytoplasm,BE0009895
component,endosome,BE0009895
component,glutamatergic synapse,BE0009895
component,hippocampal mossy fiber to CA3 synapse,BE0009895
component,integral component of plasma membrane,BE0009895
component,integral component of synaptic vesicle membrane,BE0009895
component,late endosome,BE0009895
component,late endosome membrane,BE0009895
component,lysosomal membrane,BE0009895
component,membrane,BE0009895
component,neuron projection,BE0009895
component,plasma membrane,BE0009895
component,synaptic vesicle,BE0009895
function,ATPase-coupled zinc transmembrane transporter activity,BE0009895
function,zinc ion transmembrane transporter activity,BE0009895
process,positive regulation of transport,BE0009895
process,regulation of sequestering of zinc ion,BE0009895
process,response to zinc ion,BE0009895
process,zinc ion import into synaptic vesicle,BE0009895
process,zinc ion transmembrane transport,BE0009895
component,cytoplasm,BE0009886
component,integral component of membrane,BE0009886
component,late endosome,BE0009886
component,late endosome membrane,BE0009886
component,lysosomal membrane,BE0009886
component,membrane,BE0009886
component,plasma membrane,BE0009886
function,zinc ion transmembrane transporter activity,BE0009886
process,regulation of sequestering of zinc ion,BE0009886
process,response to toxic substance,BE0009886
process,response to zinc ion,BE0009886
process,zinc ion homeostasis,BE0009886
process,zinc ion transmembrane transport,BE0009886
component,Golgi apparatus,BE0009907
component,Golgi membrane,BE0009907
component,integral component of membrane,BE0009907
function,zinc ion transmembrane transporter activity,BE0009907
component,apical plasma membrane,BE0009898
component,cell,BE0009898
component,Golgi apparatus,BE0009898
component,integral component of plasma membrane,BE0009898
component,membrane,BE0009898
component,nucleolus,BE0009898
component,nucleoplasm,BE0009898
component,secretory granule,BE0009898
component,secretory granule membrane,BE0009898
function,zinc ion binding,BE0009898
function,zinc ion transmembrane transporter activity,BE0009898
process,cellular zinc ion homeostasis,BE0009898
process,cobalt ion transport,BE0009898
process,regulation of proton transport,BE0009898
process,response to zinc ion,BE0009898
process,zinc ion transport,BE0009898
component,cell,BE0009885
component,cytoplasm,BE0009885
component,cytoplasmic vesicle,BE0009885
component,Golgi apparatus,BE0009885
component,integral component of membrane,BE0009885
component,perinuclear region of cytoplasm,BE0009885
component,vesicle,BE0009885
function,cation transmembrane transporter activity,BE0009885
process,sequestering of zinc ion,BE0009885
process,zinc ion transport,BE0009885
component,cell,BE0009896
component,cytoplasmic vesicle,BE0009896
component,integral component of membrane,BE0009896
component,membrane,BE0009896
component,plasma membrane,BE0009896
component,secretory granule,BE0009896
component,secretory granule membrane,BE0009896
component,transport vesicle membrane,BE0009896
function,protein homodimerization activity,BE0009896
function,zinc ion binding,BE0009896
function,zinc ion transmembrane transporter activity,BE0009896
process,cellular zinc ion homeostasis,BE0009896
process,insulin secretion,BE0009896
process,positive regulation of insulin secretion,BE0009896
process,regulation of sequestering of zinc ion,BE0009896
process,regulation of vesicle-mediated transport,BE0009896
process,response to glucose,BE0009896
process,response to interferon-gamma,BE0009896
process,response to interleukin-1,BE0009896
process,response to zinc ion,BE0009896
process,sequestering of zinc ion,BE0009896
process,zinc ion transmembrane transport,BE0009896
process,zinc ion transport,BE0009896
component,cell,BE0009890
component,cytoplasmic vesicle,BE0009890
component,cytoskeleton,BE0009890
component,endoplasmic reticulum,BE0009890
component,integral component of membrane,BE0009890
component,nucleus,BE0009890
function,cation transmembrane transporter activity,BE0009890
function,chromatin binding,BE0009890
function,DNA-binding transcription factor activity,BE0009890
function,"DNA-binding transcription factor activity, RNA polymerase II-specific",BE0009890
function,nuclear receptor binding,BE0009890
function,nuclear receptor transcription coactivator activity,BE0009890
process,cellular zinc ion homeostasis,BE0009890
process,nucleotide-excision repair,BE0009890
process,positive regulation of transcription by RNA polymerase II,BE0009890
process,zinc ion transport,BE0009890
component,early endosome,BE0009899
component,Golgi apparatus,BE0009899
component,integral component of membrane,BE0009899
component,plasma membrane,BE0009899
component,recycling endosome,BE0009899
function,manganese ion transmembrane transporter activity,BE0009899
process,cellular response to angiotensin,BE0009899
process,epidermal growth factor receptor signaling pathway,BE0009899
process,manganese ion transmembrane transport,BE0009899
process,manganese ion transport,BE0009899
process,negative regulation of cellular senescence,BE0009899
process,negative regulation of neuron apoptotic process,BE0009899
process,negative regulation of reactive oxygen species biosynthetic process,BE0009899
process,positive regulation of ERK1 and ERK2 cascade,BE0009899
process,regulation of cellular response to manganese ion,BE0009899
process,regulation of zinc ion transport,BE0009899
process,zinc ion transport,BE0009899
component,endoplasmic reticulum membrane,BE0009902
component,integral component of membrane,BE0009902
component,membrane,BE0009902
component,plasma membrane,BE0009902
function,inorganic cation transmembrane transporter activity,BE0009902
function,signaling receptor binding,BE0009902
function,zinc ion transmembrane transporter activity,BE0009902
process,cation transport,BE0009902
process,embryonic cranial skeleton morphogenesis,BE0009902
process,in utero embryonic development,BE0009902
process,limb development,BE0009902
process,zinc ion transmembrane transport,BE0009902
component,cytoplasmic ribonucleoprotein granule,BE0009889
component,cytoplasmic vesicle,BE0009889
component,integral component of plasma membrane,BE0009889
component,membrane,BE0009889
component,plasma membrane,BE0009889
function,zinc ion transmembrane transporter activity,BE0009889
process,zinc ion transmembrane transport,BE0009889
process,zinc ion transport,BE0009889
component,integral component of membrane,BE0009904
component,membrane,BE0009904
component,plasma membrane,BE0009904
function,zinc ion transmembrane transporter activity,BE0009904
process,cell morphogenesis,BE0009904
process,embryonic cranial skeleton morphogenesis,BE0009904
process,in utero embryonic development,BE0009904
process,limb development,BE0009904
process,T cell homeostasis,BE0009904
process,zinc ion transmembrane transport,BE0009904
component,apical plasma membrane,BE0009894
component,cell,BE0009894
component,cytoplasmic vesicle,BE0009894
component,integral component of plasma membrane,BE0009894
component,plasma membrane,BE0009894
component,recycling endosome membrane,BE0009894
function,zinc ion transmembrane transporter activity,BE0009894
process,cellular response to zinc ion starvation,BE0009894
process,cellular zinc ion homeostasis,BE0009894
process,signal transduction,BE0009894
process,zinc ion import across plasma membrane,BE0009894
component,basolateral plasma membrane,BE0009888
component,cell,BE0009888
component,extracellular exosome,BE0009888
component,integral component of plasma membrane,BE0009888
function,zinc ion transmembrane transporter activity,BE0009888
process,BMP signaling pathway,BE0009888
process,cellular response to zinc ion starvation,BE0009888
process,cellular zinc ion homeostasis,BE0009888
process,eye development,BE0009888
process,G1 to G0 transition involved in cell differentiation,BE0009888
process,neural precursor cell proliferation,BE0009888
process,"positive regulation of mRNA splicing, via spliceosome",BE0009888
process,zinc ion import across plasma membrane,BE0009888
component,cell,BE0009887
component,cell surface,BE0009887
