id,name,organism,known_action,position,parent_key,inhibition-strength,induction-strength
BE0003336,Cytochrome P450 2A6,Humans,no,13,DB09068,,
BE0002887,Cytochrome P450 2C8,Humans,no,14,DB09068,,
BE0003549,Cytochrome P450 2B6,Humans,no,15,DB09068,,
BE0001197,Steryl-sulfatase,Humans,yes,2,DB09070,unknown,
BE0000051,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1,Humans,yes,3,DB09070,,
BE0000059,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,Humans,yes,4,DB09070,,
BE0000927,Sulfotransferase 1A1,Humans,yes,5,DB09070,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09071,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB09071,,
BE0000152,"Succinate-semialdehyde dehydrogenase, mitochondrial",Humans,no,1,DB09072,,
BE0008675,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",Humans,no,2,DB09072,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09073,weak,
BE0000886,Bile salt sulfotransferase,Humans,no,4,DB09073,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09074,weak,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB09074,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB09074,,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB09076,,
BE0002638,Cytochrome P450 3A4,Humans,no,13,DB09078,weak,weak
BE0003539,Aldehyde oxidase,Humans,no,14,DB09078,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,15,DB09078,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,16,DB09078,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,17,DB09078,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,18,DB09078,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,19,DB09078,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,25,DB09078,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,1,DB09079,,
BE0004695,UDP-glucuronosyltransferase 1-7,Humans,unknown,2,DB09079,,
BE0003682,UDP-glucuronosyltransferase 1-8,Humans,unknown,3,DB09079,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,unknown,4,DB09079,,
BE0002638,Cytochrome P450 3A4,Humans,no,9,DB09079,,
BE0002793,Cytochrome P450 2C9,Humans,no,2,DB09080,,
BE0002887,Cytochrome P450 2C8,Humans,no,3,DB09080,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09082,,
BE0002638,Cytochrome P450 3A4,Humans,yes,1,DB09083,,
BE0002638,Cytochrome P450 3A4,Humans,no,9,DB09089,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09090,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09095,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB09095,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,7,DB09099,weak,
BE0009854,Type I iodothyronine deiodinase,Humans,unknown,10,DB09100,,
BE0009855,Type II iodothyronine deiodinase,Humans,unknown,11,DB09100,,
BE0009333,Thyroxine 5-deiodinase,Humans,unknown,12,DB09100,,
BE0000927,Sulfotransferase 1A1,Humans,unknown,15,DB09100,,
BE0009673,Sulfotransferase 1A2,Humans,unknown,16,DB09100,,
BE0004767,Sulfotransferase 1A3/1A4,Humans,unknown,17,DB09100,,
BE0002561,Sulfotransferase family cytosolic 1B member 1,Humans,unknown,18,DB09100,,
BE0009763,Sulfotransferase 1C2,Humans,unknown,19,DB09100,,
BE0000951,Estrogen sulfotransferase,Humans,unknown,20,DB09100,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09101,strong,
BE0008629,UDP-glucuronosyltransferase 1-4,Humans,no,3,DB09101,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB09102,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB09102,,
BE0003550,Cytochrome P450 3A43,Humans,unknown,4,DB09102,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,5,DB09102,,
BE0000648,"Glutathione reductase, mitochondrial",Humans,yes,1,DB09110,,
BE0001207,Catalase,Humans,no,2,DB09116,,
BE0000133,"Aldehyde dehydrogenase, mitochondrial",Humans,no,1,DB09117,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB09118,strong,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB09118,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB09118,strong,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB09118,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB09118,unknown,
BE0003536,Cytochrome P450 2C19,Humans,yes,1,DB09119,moderate,
BE0002638,Cytochrome P450 3A4,Humans,yes,2,DB09119,,weak
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,4,DB09119,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB09120,moderate,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB09120,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB09120,weak,
BE0003533,Cytochrome P450 2E1,Humans,unknown,5,DB09120,weak,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB09122,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09123,,
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB09124,,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB09128,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09128,,
BE0002390,Superoxide dismutase [Cu-Zn],Humans,yes,1,DB09130,,
BE0000351,Amiloride-sensitive amine oxidase [copper-containing],Humans,yes,2,DB09130,,
BE0008684,Protein-lysine 6-oxidase,Humans,yes,3,DB09130,,
BE0000335,Cytochrome c oxidase subunit 1,Humans,yes,14,DB09130,,
BE0000252,Tyrosinase,Humans,yes,15,DB09130,,
BE0000138,Dopamine beta-hydroxylase,Humans,yes,16,DB09130,,
BE0002200,Peptidyl-glycine alpha-amidating monooxygenase,Humans,yes,17,DB09130,,
BE0004909,Monoamine oxidase,Humans,yes,18,DB09130,,
BE0001181,Angiogenin,Humans,yes,19,DB09130,,
BE0001105,Major prion protein,Humans,unknown,22,DB09130,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB09143,,
BE0003683,Cytochrome P450 2J2,Humans,no,1,DB09148,,
BE0004727,Leukotriene-B(4) omega-hydroxylase 1,Humans,no,2,DB09148,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09166,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,2,DB09166,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB09166,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,12,DB09167,moderate,
BE0002433,Cytochrome P450 1A2,Humans,unknown,14,DB09167,moderate,
BE0003536,Cytochrome P450 2C19,Humans,unknown,15,DB09167,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,16,DB09167,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB09173,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB09173,,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB09183,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09183,,
BE0002363,Cytochrome P450 2D6,Humans,no,4,DB09183,,
BE0008629,UDP-glucuronosyltransferase 1-4,Humans,unknown,5,DB09183,unknown,
BE0002433,Cytochrome P450 1A2,Humans,no,2,DB09185,weak,
BE0002363,Cytochrome P450 2D6,Humans,no,7,DB09195,,
BE0002638,Cytochrome P450 3A4,Humans,no,8,DB09195,,
BE0002433,Cytochrome P450 1A2,Humans,no,4,DB09198,moderate,
BE0002793,Cytochrome P450 2C9,Humans,no,5,DB09198,unknown,
BE0003536,Cytochrome P450 2C19,Humans,no,6,DB09198,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,8,DB09198,,
BE0002887,Cytochrome P450 2C8,Humans,no,9,DB09198,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09199,,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB09199,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09200,,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB09200,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09201,,
BE0002887,Cytochrome P450 2C8,Humans,no,3,DB09201,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,6,DB09204,,
BE0002180,Cholinesterase,Humans,no,1,DB09205,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,no,2,DB09205,,
BE0003074,Carbonyl reductase [NADPH] 1,Humans,yes,3,DB09212,,
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,4,DB09212,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,5,DB09212,,
BE0002887,Cytochrome P450 2C8,Humans,no,1,DB09213,,
BE0002793,Cytochrome P450 2C9,Humans,no,3,DB09213,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,4,DB09213,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,5,DB09213,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,6,DB09213,,
BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown,7,DB09213,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,8,DB09213,,
BE0009569,Alpha-methylacyl-CoA racemase,Humans,no,9,DB09213,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,10,DB09213,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,3,DB09214,unknown,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,4,DB09214,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09216,,
BE0002390,Superoxide dismutase [Cu-Zn],Humans,unknown,4,DB09221,,unknown
BE0000735,Heme oxygenase 1,Humans,unknown,5,DB09221,,unknown
BE0004453,"Superoxide dismutase [Mn], mitochondrial",Humans,unknown,6,DB09221,,unknown
BE0000818,Glutathione S-transferase theta-1,Humans,unknown,7,DB09221,,unknown
BE0000816,Glutathione peroxidase 1,Humans,unknown,8,DB09221,,unknown
BE0005844,Peroxiredoxin-1,Humans,unknown,9,DB09221,,unknown
BE0000907,"Peroxiredoxin-5, mitochondrial",Humans,unknown,10,DB09221,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09223,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB09224,unknown,
BE0002433,Cytochrome P450 1A2,Humans,no,8,DB09225,,
BE0002638,Cytochrome P450 3A4,Humans,no,9,DB09225,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09227,moderate,
BE0002638,Cytochrome P450 3A4,Humans,no,8,DB09229,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09230,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB09231,moderate,
BE0002362,Cytochrome P450 3A5,Humans,no,5,DB09231,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09232,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09234,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB09235,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09236,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB09237,,
BE0000005,"Nitric oxide synthase, inducible",Humans,unknown,6,DB09237,,unknown
BE0000263,"Nitric oxide synthase, endothelial",Humans,unknown,7,DB09237,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB09238,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,4,DB09238,moderate,
BE0003543,Cytochrome P450 1A1,Humans,unknown,5,DB09238,weak,
BE0003549,Cytochrome P450 2B6,Humans,unknown,6,DB09238,weak,
BE0003536,Cytochrome P450 2C19,Humans,unknown,7,DB09238,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB09238,weak,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09239,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09240,,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,3,DB09241,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,4,DB09241,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,5,DB09241,unknown,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,6,DB09241,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,7,DB09241,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,8,DB09241,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,9,DB09241,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,10,DB09241,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,11,DB09241,unknown,
BE0000595,Flavin reductase (NADPH),Humans,yes,17,DB09241,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,18,DB09241,unknown,
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,4,DB09244,unknown,
BE0002198,Amine oxidase [flavin-containing] A,Humans,yes,2,DB09245,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB09256,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB09256,,
BE0003336,Cytochrome P450 2A6,Humans,yes,4,DB09256,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,5,DB09256,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,6,DB09256,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB09262,,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,no,5,DB09262,,
BE0003785,Arylsulfate sulfotransferase,Escherichia coli O1:K1 / APEC,unknown,1,DB09268,,
BE0002705,Liver carboxylesterase 1,Humans,unknown,1,DB09269,,
BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Humans,no,6,DB09270,,
BE0002433,Cytochrome P450 1A2,Humans,no,4,DB09273,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,1,DB09274,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,2,DB09274,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,4,DB09274,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,1,DB09276,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09280,,strong
BE0003549,Cytochrome P450 2B6,Humans,no,2,DB09280,,unknown
BE0002887,Cytochrome P450 2C8,Humans,no,3,DB09280,unknown,unknown
BE0002793,Cytochrome P450 2C9,Humans,no,4,DB09280,unknown,unknown
BE0003536,Cytochrome P450 2C19,Humans,no,5,DB09280,,unknown
BE0003578,Guanylate cyclase soluble subunit alpha-2,Humans,unknown,2,DB09282,,unknown
BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",Humans,unknown,3,DB09282,,
BE0000248,Arachidonate 5-lipoxygenase,Humans,unknown,3,DB09285,unknown,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,4,DB09285,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,7,DB09285,strong,
BE0002180,Cholinesterase,Humans,no,1,DB09288,,
BE0003533,Cytochrome P450 2E1,Humans,no,6,DB09288,,
BE0002433,Cytochrome P450 1A2,Humans,no,7,DB09288,,
BE0002363,Cytochrome P450 2D6,Humans,no,8,DB09288,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,9,DB09288,,
BE0004694,UDP-glucuronosyltransferase 1-6,Humans,no,10,DB09288,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,no,11,DB09288,,
BE0004696,UDP-glucuronosyltransferase 2B15,Humans,no,12,DB09288,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,no,13,DB09288,,
BE0000927,Sulfotransferase 1A1,Humans,no,14,DB09288,,
BE0004767,Sulfotransferase 1A3/1A4,Humans,no,15,DB09288,,
BE0000951,Estrogen sulfotransferase,Humans,no,16,DB09288,,
BE0000886,Bile salt sulfotransferase,Humans,no,17,DB09288,,
BE0003607,Arylamine N-acetyltransferase 2,Humans,no,18,DB09288,unknown,
BE0002793,Cytochrome P450 2C9,Humans,no,19,DB09288,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,20,DB09288,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB09289,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB09290,,
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB09291,moderate,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB09291,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,4,DB09295,strong,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,5,DB09295,strong,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB09296,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09297,,
BE0002362,Cytochrome P450 3A5,Humans,no,3,DB09297,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,8,DB09297,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,2,DB09298,unknown,
BE0008657,Lysosomal protective protein,,no,6,DB09299,,
BE0002705,Liver carboxylesterase 1,Humans,no,7,DB09299,,
BE0002638,Cytochrome P450 3A4,Humans,no,14,DB09299,,
BE0001262,Adenylate kinase isoenzyme 1,Humans,no,15,DB09299,,
BE0004477,"Adenylate kinase 2, mitochondrial",Humans,no,16,DB09299,,
BE0003106,Nucleoside diphosphate kinase A,Humans,no,17,DB09299,,
BE0003281,Nucleoside diphosphate kinase B,Humans,no,18,DB09299,,
BE0000972,Beta-glucuronidase,Humans,no,5,DB09301,,
BE0001153,Beta-hexosaminidase subunit beta,Humans,no,6,DB09301,,
BE0000883,N-acetylgalactosamine-6-sulfatase,Humans,no,7,DB09301,,
BE0009328,Iduronate 2-sulfatase,Humans,no,8,DB09301,,
BE0009329,Alpha-L-iduronidase,Humans,no,9,DB09301,,
BE0009330,Arylsulfatase B,Humans,no,10,DB09301,,
BE0008643,Proprotein convertase subtilisin/kexin type 9,Humans,yes,1,DB09303,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09308,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09309,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09317,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09318,,
BE0000896,"Alkaline phosphatase, placental-like",Humans,yes,1,DB09322,,
BE0004122,Enolase-phosphatase E1,Humans,unknown,2,DB09325,unknown,
BE0009701,Enolase,Streptococcus mutans,unknown,3,DB09325,unknown,
BE0009702,Enolase,Lactobacillus casei (strain BL23),unknown,4,DB09325,unknown,
BE0009703,Enolase,Streptococcus sanguinis (strain SK36),unknown,5,DB09325,unknown,
BE0009704,Enolase,Streptococcus salivarius,unknown,6,DB09325,unknown,
BE0002274,"N-acetylglutamate synthase, mitochondrial",Humans,yes,1,DB09326,,
BE0003336,Cytochrome P450 2A6,Humans,no,1,DB09327,,
BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Humans,no,2,DB09327,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,1,DB09328,unknown,
BE0000888,Fatty acid desaturase 1,Humans,unknown,2,DB09328,,
BE0002247,Elongation of very long chain fatty acids protein 4,Humans,unknown,3,DB09328,,
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans,unknown,4,DB09328,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB09330,weak,unknown
BE0002433,Cytochrome P450 1A2,Humans,no,5,DB09330,,unknown
BE0000713,Vitamin K epoxide reductase complex subunit 1,Humans,unknown,1,DB09332,,
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,6,DB09332,,
BE0009080,Inter-alpha-trypsin inhibitor heavy chain H1,Humans,unknown,4,DB09338,,unknown
BE0000906,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",Humans,unknown,5,DB09338,unknown,
BE0000972,Beta-glucuronidase,Humans,unknown,1,DB09340,,
BE0001108,Hexokinase-1,Humans,unknown,1,DB09341,unknown,unknown
BE0001056,Glucokinase,Humans,unknown,2,DB09341,,unknown
BE0002705,Liver carboxylesterase 1,Humans,unknown,1,DB09342,,
BE0001056,Glucokinase,Humans,no,3,DB09344,,
BE0001818,6-phosphofructokinase,Geobacillus stearothermophilus,no,4,DB09344,,
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB09351,,
BE0004909,Monoamine oxidase,Humans,unknown,1,DB09363,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB09371,,
BE0001251,Isocitrate dehydrogenase [NADP] cytoplasmic,Humans,yes,2,DB09374,,
BE0000825,"Glutaminase kidney isoform, mitochondrial",Humans,yes,3,DB09374,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB09378,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09381,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB09383,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB09383,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB09389,,
BE0002090,Cytochrome P450 19A1,Humans,unknown,5,DB09389,unknown,
BE0000350,"Acetyl-coenzyme A synthetase, cytoplasmic",Humans,unknown,1,DB09395,,
BE0008244,Intestinal-type alkaline phosphatase,Bos taurus,yes,1,DB09413,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB09456,,unknown
BE0001242,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1,Humans,yes,1,DB09459,,
BE0002503,Hypoxia-inducible factor 1-alpha inhibitor,Humans,yes,2,DB09459,,
BE0000554,Retinal dehydrogenase 1,Humans,unknown,3,DB09462,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,13,DB09462,,unknown
BE0000896,"Alkaline phosphatase, placental-like",Humans,no,1,DB09498,,
BE0003546,"Alkaline phosphatase, tissue-nonspecific isozyme",Humans,no,2,DB09498,,
BE0008669,Adenosine triphosphate (ATP),Humans,unknown,3,DB09498,,
BE0004455,Thiosulfate sulfurtransferase,Humans,yes,1,DB09499,,
BE0001108,Hexokinase-1,Humans,yes,1,DB09502,,
BE0000105,Sterol O-acyltransferase 1,Humans,unknown,1,DB09539,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB09555,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB09555,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB09564,,unknown
BE0004866,Cytochrome P450 3A Subfamily,Humans,no,3,DB09568,,
BE0004727,Leukotriene-B(4) omega-hydroxylase 1,Humans,no,4,DB09568,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB09570,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB09570,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB09570,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,4,DB09570,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB09570,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB09570,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,7,DB09570,,
BE0000865,Phenylethanolamine N-methyltransferase,Humans,unknown,1,DB09571,,
BE0000421,Cytochrome P450 4A11,Humans,unknown,1,DB11077,,
BE0000009,Alcohol dehydrogenase class-3,Humans,unknown,2,DB11077,,
BE0000927,Sulfotransferase 1A1,Humans,unknown,3,DB11077,,
BE0002499,Pentaerythritol tetranitrate reductase,Enterobacter cloacae,unknown,2,DB11090,,
BE0000816,Glutathione peroxidase 1,Humans,unknown,1,DB11091,,
BE0001207,Catalase,Humans,unknown,2,DB11091,,
BE0000896,"Alkaline phosphatase, placental-like",Humans,unknown,3,DB11091,unknown,
BE0000524,Vitamin D 25-hydroxylase,Humans,yes,3,DB11094,,
BE0000443,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",Humans,yes,4,DB11094,,
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB11094,,
BE0003753,Carboxypeptidase A1,Humans,unknown,1,DB11095,,
BE0000003,"Glutaminase liver isoform, mitochondrial",Humans,unknown,1,DB11118,,
BE0002240,Glutamine synthetase,Humans,unknown,2,DB11118,,
BE0004671,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",Humans,unknown,3,DB11118,,
BE0000816,Glutathione peroxidase 1,Humans,yes,1,DB11127,,
BE0001979,"Thioredoxin reductase 1, cytoplasmic",Humans,yes,3,DB11127,,
BE0002363,Cytochrome P450 2D6,Humans,no,6,DB11130,,
BE0002638,Cytochrome P450 3A4,Humans,no,7,DB11130,,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,2,DB11133,,
BE0000248,Arachidonate 5-lipoxygenase,Humans,unknown,3,DB11133,,
BE0004605,Selenocysteine lyase,Humans,no,1,DB11135,,
BE0000648,"Glutathione reductase, mitochondrial",Humans,no,2,DB11135,,
BE0001979,"Thioredoxin reductase 1, cytoplasmic",Humans,no,3,DB11135,,
BE0002180,Cholinesterase,Humans,no,2,DB11148,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,2,DB11155,,unknown
BE0001111,Cytochrome P450 1B1,Humans,unknown,3,DB11155,,unknown
BE0000421,Cytochrome P450 4A11,Humans,unknown,2,DB11156,,
BE0002705,Liver carboxylesterase 1,Humans,unknown,1,DB11181,,
BE0003751,Lysozyme C,Humans,unknown,4,DB11182,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB11198,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB11198,unknown,
BE0004727,Leukotriene-B(4) omega-hydroxylase 1,Humans,no,2,DB11251,,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB11251,,
BE0000734,Methionine synthase,Humans,yes,3,DB11256,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB11273,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB11274,,
BE0000216,Coagulation factor X,Humans,no,5,DB11311,,
BE0009375,Elongation of very long chain fatty acids protein 5,Humans,no,1,DB11358,,
BE0000888,Fatty acid desaturase 1,Humans,no,2,DB11358,,
BE0002246,Fatty acid desaturase 2,Humans,unknown,3,DB11358,,
BE0002705,Liver carboxylesterase 1,Humans,no,2,DB11362,,
BE0002887,Cytochrome P450 2C8,Humans,no,3,DB11362,,
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB11362,,
BE0000302,Beta-lactamase,Staphylococcus aureus,no,1,DB11367,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11383,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11400,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB11404,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11405,unknown,
BE0001052,CYP2B protein,Humans,no,1,DB11431,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11442,unknown,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB11443,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB11450,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11459,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11470,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11471,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11475,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB11487,unknown,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB11487,,unknown
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB11491,unknown,
