id,name,organism,known_action,position,parent_key
BE0001140,Ceruloplasmin,Humans,unknown,2,DB12965
BE0000530,Serum albumin,Humans,unknown,3,DB12965
BE0000910,Alpha-2-macroglobulin,Humans,unknown,4,DB12965
BE0000853,Macrophage colony-stimulating factor 1 receptor,Humans,yes,3,DB12978
BE0000453,Mast/stem cell growth factor receptor Kit,Humans,unknown,14,DB12978
BE0000147,Receptor-type tyrosine-protein kinase FLT3,Humans,unknown,15,DB12978
BE0000205,Platelet-derived growth factor receptor beta,Humans,unknown,16,DB12978
BE0000794,Glucocorticoid receptor,Humans,unknown,1,DB13003
BE0009798,Nectin-4,Humans,unknown,2,DB13007
BE0002281,Glutathione S-transferase A1,Humans,unknown,2,DB13014
BE0000814,Glutathione S-transferase P,Humans,unknown,3,DB13014
BE0000756,Dopamine D2 receptor,Humans,yes,1,DB13025
BE0000581,Dopamine D3 receptor,Humans,yes,2,DB13025
BE0004862,Serotonin Receptors,Humans,yes,3,DB13025
BE0004863,Alpha-1 adrenergic receptors,Humans,yes,4,DB13025
BE0004864,Alpha-2 adrenergic receptors,Humans,yes,5,DB13025
BE0003561,Prostaglandin D2 receptor 2,Humans,unknown,1,DB13036
BE0003510,Bcl-2-like protein 1,Humans,unknown,1,DB13044
BE0000991,Aurora kinase A,Humans,unknown,,DB13061
BE0003383,Growth hormone secretagogue receptor type 1,Humans,unknown,1,DB13074
BE0003480,Cytochrome P450 26A1,Humans,unknown,,DB13083
BE0004653,30S ribosomal protein S7,Escherichia coli (strain K12),yes,3,DB13092
BE0001594,Gag-Pol polyprotein,,unknown,,DB13119
BE0003440,Thrombopoietin receptor,Humans,yes,4,DB13125
BE0000016,Coagulation factor VIII,Humans,yes,1,DB13133
BE0000025,Collagen alpha-1(I) chain,Humans,yes,2,DB13133
BE0000694,Beta-2 adrenergic receptor,Humans,yes,1,DB13139
BE0008671,Clostridium difficile Toxin B,Peptoclostridium difficile,yes,1,DB13140
BE0000793,Granulocyte colony-stimulating factor receptor,Humans,yes,1,DB13144
BE0005577,Glutathione,Humans,unknown,1,DB13145
BE0004796,DNA,Humans,yes,2,DB13145
BE0000236,Neutral amino acid transporter B(0),Humans,yes,1,DB13146
BE0004769,Y+L amino acid transporter 1,Humans,yes,2,DB13146
BE0000136,Cationic amino acid transporter 3,Humans,yes,3,DB13146
BE0004852,Glutamate (NMDA) receptor,Humans,no,4,DB13146
BE0000640,Glutamate receptor 1,Humans,no,5,DB13146
BE0000829,Glutamate receptor 2,Humans,no,6,DB13146
BE0000831,Glutamate receptor 3,Humans,no,7,DB13146
BE0000830,Glutamate receptor 4,Humans,no,8,DB13146
BE0004834,Dietary fat,Humans,yes,1,DB13147
BE0000041,Coagulation factor V,Humans,yes,1,DB13149
BE0000216,Coagulation factor X,Humans,yes,2,DB13149
BE0000380,Vitamin K-dependent protein C,Humans,yes,3,DB13149
BE0001178,Tissue factor,Humans,yes,1,DB13150
BE0000216,Coagulation factor X,Humans,yes,2,DB13150
BE0000364,Coagulation factor IX,Humans,yes,3,DB13150
BE0000216,Coagulation factor X,Humans,yes,1,DB13151
BE0000048,Prothrombin,Humans,yes,2,DB13151
BE0000538,Fibrinogen alpha chain,Humans,yes,3,DB13151
BE0002091,Fibrinogen beta chain,Humans,yes,4,DB13151
BE0000004,Coagulation factor XIII A chain,Humans,yes,5,DB13151
BE0000041,Coagulation factor V,Humans,yes,6,DB13151
BE0000016,Coagulation factor VIII,Humans,yes,7,DB13151
BE0000333,Coagulation factor VII,Humans,yes,8,DB13151
BE0000216,Coagulation factor X,Humans,yes,1,DB13152
BE0001021,Coagulation factor XI,Humans,yes,2,DB13152
BE0000333,Coagulation factor VII,Humans,yes,3,DB13152
BE0000016,Coagulation factor VIII,Humans,yes,4,DB13152
BE0000048,Prothrombin,Humans,unknown,5,DB13152
BE0002110,Prolow-density lipoprotein receptor-related protein 1,Humans,unknown,6,DB13152
BE0000403,Vitamin K-dependent gamma-carboxylase,Humans,unknown,7,DB13152
BE0002083,Sodium channel protein type 4 subunit alpha,Humans,unknown,2,DB13154
BE0000132,Androgen receptor,Humans,unknown,2,DB13155
BE0000794,Glucocorticoid receptor,Humans,yes,1,DB13158
BE0009143,Survival motor neuron protein,Humans,yes,2,DB13161
BE0000767,Epidermal growth factor receptor,Humans,yes,1,DB13164
BE0001016,Rho-associated protein kinase 1,Humans,unknown,1,DB13165
BE0004191,Rho-associated protein kinase 2,Humans,unknown,2,DB13165
BE0000221,Angiotensin-converting enzyme,Humans,yes,1,DB13166
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,1,DB13167
BE0003578,Guanylate cyclase soluble subunit alpha-2,Humans,yes,1,DB13170
BE0003623,Cation-independent mannose-6-phosphate receptor,Humans,unknown,1,DB13173
BE0003781,Oxysterols receptor LXR-alpha,Humans,unknown,1,DB13174
BE0001598,Oxysterols receptor LXR-beta,Humans,unknown,2,DB13174
BE0008672,Arylamine N-acetyltransferase,Helicobacter pylori,unknown,3,DB13174
BE0000248,Arachidonate 5-lipoxygenase,Humans,unknown,4,DB13174
BE0003675,50S ribosomal protein L32,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),yes,1,DB13179
BE0003674,50S ribosomal protein L4,Escherichia coli (strain K12),yes,2,DB13179
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,6,DB13179
BE0000567,Guanidinoacetate N-methyltransferase,Humans,yes,1,DB13191
BE0000375,Sodium- and chloride-dependent creatine transporter 1,Humans,yes,2,DB13191
BE0000714,Creatine kinase M-type,Humans,yes,3,DB13191
BE0000171,"Creatine kinase U-type, mitochondrial",Humans,yes,4,DB13191
BE0000410,"Creatine kinase S-type, mitochondrial",Humans,yes,5,DB13191
BE0000082,Creatine kinase B-type,Humans,yes,6,DB13191
BE0000364,Coagulation factor IX,Humans,yes,1,DB13192
BE0000216,Coagulation factor X,Humans,yes,2,DB13192
BE0000793,Granulocyte colony-stimulating factor receptor,Humans,yes,1,DB13200
BE0000130,Hemoglobin subunit alpha,Humans,yes,3,DB13257
BE0004850,Transferrin receptor,Humans,yes,4,DB13257
BE0004901,Sodium channel protein,Humans,yes,1,DB13269
BE0004797,GABA(A) Receptor,Humans,yes,1,DB13335
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,yes,2,DB13335
BE0004862,Serotonin Receptors,Humans,yes,1,DB13345
BE0004872,Beta adrenergic receptor,Humans,yes,2,DB13345
BE0004888,Alpha adrenergic receptor,Humans,yes,3,DB13345
BE0009376,Dopamine receptor,Humans,yes,4,DB13345
BE0000017,Prostaglandin G/H synthase 1,Humans,yes,1,DB13346
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,2,DB13346
BE0002368,Histone deacetylase 6,Humans,unknown,3,DB13346
BE0009579,Histone deacetylase 10,Humans,unknown,4,DB13346
BE0009350,DNA polymerase,Human herpesvirus 1,yes,2,DB13421
BE0004797,GABA(A) Receptor,Humans,yes,1,DB13437
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,yes,2,DB13437
BE0009339,Free radicals,Humans,unknown,1,DB13501
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,2,DB13501
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,3,DB13501
BE0000426,Acetylcholinesterase,Humans,unknown,1,DB13503
BE0001421,Beta-galactosidase,Escherichia coli (strain K12),unknown,2,DB13503
BE0009374,Phospholipid membrane,Escherichia coli (strain K12),yes,3,DB13503
BE0002081,Sodium channel protein type 2 subunit alpha,Humans,unknown,1,DB13520
BE0000092,Muscarinic acetylcholine receptor M1,Humans,yes,1,DB13581
BE0000560,Muscarinic acetylcholine receptor M2,Humans,yes,2,DB13581
BE0000045,Muscarinic acetylcholine receptor M3,Humans,yes,3,DB13581
BE0000405,Muscarinic acetylcholine receptor M4,Humans,yes,4,DB13581
BE0000247,Muscarinic acetylcholine receptor M5,Humans,yes,5,DB13581
BE0002442,Toll-like receptor 4,Humans,yes,1,DB13615
BE0009323,Nucleotide-binding oligomerization domain-containing protein 2,Humans,yes,2,DB13615
BE0004797,GABA(A) Receptor,Humans,yes,1,DB13643
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,unknown,2,DB13643
BE0000045,Muscarinic acetylcholine receptor M3,Humans,yes,1,DB13720
BE0001739,Trypsin-1,Humans,unknown,1,DB13729
BE0009920,Transmembrane protease serine 2,Humans,unknown,2,DB13729
BE0001656,Suppressor of tumorigenicity 14 protein,Humans,unknown,3,DB13729
BE0009923,Cholecystokinin,Humans,unknown,4,DB13729
BE0009738,Voltage-gated sodium channel alpha subunit,Humans,unknown,1,DB13746
BE0009367,Sodium channel protein,Pediculus humanus,yes,2,DB13746
BE0004902,Voltage-dependent calcium channel,Humans,unknown,3,DB13746
BE0008716,Voltage-dependent T-type calcium channel,Humans,unknown,4,DB13746
BE0008717,Voltage-dependent P/Q-type calcium channel,Humans,unknown,5,DB13746
BE0008715,Voltage-dependent L-type calcium channel,Humans,unknown,6,DB13746
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Humans,yes,1,DB13751
BE0000704,Tumor necrosis factor,Humans,yes,5,DB13751
BE0001162,Caspase-3,Humans,yes,6,DB13751
BE0004903,Nuclear factor NF-kappa-B,Humans,yes,7,DB13751
BE0000239,Lipoprotein lipase,Humans,yes,8,DB13751
BE0009344,Lactose,Humans,yes,1,DB13761
BE0000172,Beta-1 adrenergic receptor,Humans,yes,1,DB13781
BE0000017,Prostaglandin G/H synthase 1,Humans,yes,1,DB13783
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,2,DB13783
BE0000418,Calmodulin,Humans,unknown,1,DB13800
BE0008699,Calsequestrin-1,Humans,unknown,2,DB13800
BE0008708,Calretinin,Humans,unknown,3,DB13800
BE0004797,GABA(A) Receptor,Humans,yes,1,DB13837
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,yes,2,DB13837
BE0000557,Progesterone receptor,Humans,yes,1,DB13857
BE0000794,Glucocorticoid receptor,Humans,yes,10,DB13867
BE0000557,Progesterone receptor,Humans,unknown,11,DB13867
BE0000657,Cytosolic phospholipase A2,Humans,unknown,12,DB13867
BE0000668,Mineralocorticoid receptor,Humans,unknown,13,DB13867
BE0000312,DNA polymerase/reverse transcriptase,HBV-D,yes,1,DB13868
BE0000792,Estrogen receptor beta,Humans,unknown,1,DB13869
BE0000123,Estrogen receptor alpha,Humans,unknown,2,DB13869
BE0004797,GABA(A) Receptor,Humans,yes,1,DB13872
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,yes,2,DB13872
BE0000071,Peroxisome proliferator-activated receptor alpha,Humans,yes,1,DB13873
BE0009742,Matrix metalloproteinase-25,Humans,unknown,2,DB13873
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown,3,DB13873
BE0001007,Peroxisome proliferator-activated receptor delta,Humans,unknown,4,DB13873
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,5,DB13873
BE0004527,"Isocitrate dehydrogenase [NADP], mitochondrial",Humans,yes,3,DB13874
BE0002436,Histamine N-methyltransferase,Humans,unknown,1,DB13875
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,1,DB13876
BE0001717,Poly [ADP-ribose] polymerase 1,Humans,unknown,1,DB13877
BE0008651,Nonstructural protein 5A,Hepatitis C Virus,yes,1,DB13878
BE0004004,NS3 protease,Hepatitis C Virus,yes,7,DB13879
BE0003496,B-lymphocyte antigen CD19,Humans,yes,1,DB13881
BE0000216,Coagulation factor X,Humans,yes,1,DB13884
BE0000070,Group 10 secretory phospholipase A2,Humans,yes,3,DB13893
BE0000070,Group 10 secretory phospholipase A2,Humans,yes,1,DB13894
BE0004820,Heparan sulfate,Humans,yes,1,DB13896
BE0000308,DNA polymerase catalytic subunit,HHV-1,yes,2,DB13896
BE0000633,DNA polymerase catalytic subunit,HHV-3,yes,3,DB13896
BE0009355,Botulinum neurotoxin type E,Clostridium botulinum,yes,1,DB13897
BE0009353,Botulinum neurotoxin type C1,Clostridium botulinum,yes,1,DB13898
BE0009357,Botulinum neurotoxin type G,Clostridium botulinum,yes,1,DB13899
BE0004101,Botulinum neurotoxin type A,Clostridium botulinum,yes,1,DB13900
BE0009356,Botulinum neurotoxin type F,Clostridium botulinum,yes,1,DB13901
BE0009354,Botulinum neurotoxin type D,Clostridium botulinum,yes,1,DB13902
BE0001263,Botulinum neurotoxin type B,Clostridium botulinum,yes,1,DB13903
BE0009339,Free radicals,Humans,yes,1,DB13906
BE0002081,Sodium channel protein type 2 subunit alpha,Humans,unknown,1,DB13908
BE0003643,Ileal sodium/bile acid cotransporter,Humans,yes,1,DB13914
BE0003496,B-lymphocyte antigen CD19,Humans,yes,1,DB13915
BE0000062,Type-1 angiotensin II receptor,Humans,yes,1,DB13919
BE0000364,Coagulation factor IX,Humans,yes,1,DB13923
BE0000216,Coagulation factor X,Humans,yes,2,DB13923
BE0003528,Somatostatin receptor type 2,Humans,yes,1,DB13925
BE0001039,High affinity nerve growth factor receptor,Humans,unknown,1,DB13926
BE0000857,Glucagon-like peptide 1 receptor,Humans,yes,4,DB13928
BE0000844,Oxytocin receptor,Humans,unknown,1,DB13929
BE0000165,Vasopressin V1a receptor,Humans,unknown,2,DB13929
BE0001062,Mitogen-activated protein kinase 3,Humans,unknown,1,DB13930
BE0000923,Mitogen-activated protein kinase 1,Humans,unknown,2,DB13930
BE0001016,Rho-associated protein kinase 1,Humans,yes,1,DB13931
BE0004191,Rho-associated protein kinase 2,Humans,yes,2,DB13931
BE0000486,Sodium-dependent noradrenaline transporter,Humans,yes,3,DB13931
BE0009149,Retinoid isomerohydrolase,Humans,yes,1,DB13932
BE0000333,Coagulation factor VII,Humans,yes,1,DB13933
BE0000016,Coagulation factor VIII,Humans,yes,2,DB13933
BE0000216,Coagulation factor X,Humans,yes,3,DB13933
BE0000132,Androgen receptor,Humans,unknown,1,DB13934
BE0000451,5-hydroxytryptamine receptor 2A,Humans,unknown,1,DB13940
BE0000533,5-hydroxytryptamine receptor 2C,Humans,unknown,2,DB13940
BE0000132,Androgen receptor,Humans,yes,1,DB13943
BE0000123,Estrogen receptor alpha,Humans,unknown,24,DB13943
BE0000668,Mineralocorticoid receptor,Humans,unknown,25,DB13943
BE0000132,Androgen receptor,Humans,yes,1,DB13944
BE0000123,Estrogen receptor alpha,Humans,unknown,24,DB13944
BE0000668,Mineralocorticoid receptor,Humans,unknown,25,DB13944
BE0000132,Androgen receptor,Humans,yes,1,DB13946
BE0000123,Estrogen receptor alpha,Humans,unknown,24,DB13946
BE0000668,Mineralocorticoid receptor,Humans,unknown,25,DB13946
BE0000451,5-hydroxytryptamine receptor 2A,Humans,unknown,1,DB13948
BE0001379,Iron(3+)-hydroxamate-binding protein FhuD,Escherichia coli (strain K12),unknown,2,DB13949
BE0008725,Transferrin receptor protein 1,Humans,yes,5,DB13949
BE0000132,Androgen receptor,Humans,unknown,2,DB13951
BE0000194,Estradiol 17-beta-dehydrogenase 1,Humans,unknown,3,DB13951
BE0000123,Estrogen receptor alpha,Humans,unknown,5,DB13951
BE0000668,Mineralocorticoid receptor,Humans,unknown,6,DB13951
BE0000123,Estrogen receptor alpha,Humans,yes,1,DB13952
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,2,DB13952
BE0000792,Estrogen receptor beta,Humans,yes,4,DB13952
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,31,DB13952
BE0003740,Nuclear receptor coactivator 2,Humans,unknown,32,DB13952
BE0003446,G-protein coupled estrogen receptor 1,Humans,unknown,33,DB13952
BE0009014,ATP synthase subunit a,Humans,unknown,34,DB13952
BE0009015,Beclin-1,Humans,unknown,35,DB13952
BE0000006,Estradiol 17-beta-dehydrogenase 2,Humans,unknown,36,DB13952
BE0002088,Estrogen-related receptor gamma,Humans,unknown,37,DB13952
BE0000123,Estrogen receptor alpha,Humans,yes,1,DB13953
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,2,DB13953
BE0000792,Estrogen receptor beta,Humans,yes,4,DB13953
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,31,DB13953
BE0003740,Nuclear receptor coactivator 2,Humans,unknown,32,DB13953
BE0003446,G-protein coupled estrogen receptor 1,Humans,unknown,33,DB13953
BE0009014,ATP synthase subunit a,Humans,unknown,34,DB13953
BE0009015,Beclin-1,Humans,unknown,35,DB13953
BE0000006,Estradiol 17-beta-dehydrogenase 2,Humans,unknown,36,DB13953
BE0002088,Estrogen-related receptor gamma,Humans,unknown,37,DB13953
BE0000123,Estrogen receptor alpha,Humans,yes,1,DB13954
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,2,DB13954
BE0000792,Estrogen receptor beta,Humans,yes,4,DB13954
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,31,DB13954
BE0003740,Nuclear receptor coactivator 2,Humans,unknown,32,DB13954
BE0003446,G-protein coupled estrogen receptor 1,Humans,unknown,33,DB13954
BE0009014,ATP synthase subunit a,Humans,unknown,34,DB13954
BE0009015,Beclin-1,Humans,unknown,35,DB13954
BE0000006,Estradiol 17-beta-dehydrogenase 2,Humans,unknown,36,DB13954
BE0002088,Estrogen-related receptor gamma,Humans,unknown,37,DB13954
BE0000123,Estrogen receptor alpha,Humans,yes,1,DB13955
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,2,DB13955
BE0000792,Estrogen receptor beta,Humans,yes,4,DB13955
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,31,DB13955
BE0003740,Nuclear receptor coactivator 2,Humans,unknown,32,DB13955
BE0003446,G-protein coupled estrogen receptor 1,Humans,unknown,33,DB13955
BE0009014,ATP synthase subunit a,Humans,unknown,34,DB13955
BE0009015,Beclin-1,Humans,unknown,35,DB13955
BE0000006,Estradiol 17-beta-dehydrogenase 2,Humans,unknown,36,DB13955
BE0002088,Estrogen-related receptor gamma,Humans,unknown,37,DB13955
BE0000123,Estrogen receptor alpha,Humans,yes,1,DB13956
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,2,DB13956
BE0000792,Estrogen receptor beta,Humans,yes,4,DB13956
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,31,DB13956
BE0003740,Nuclear receptor coactivator 2,Humans,unknown,32,DB13956
BE0003446,G-protein coupled estrogen receptor 1,Humans,unknown,33,DB13956
BE0009014,ATP synthase subunit a,Humans,unknown,34,DB13956
BE0009015,Beclin-1,Humans,unknown,35,DB13956
BE0000006,Estradiol 17-beta-dehydrogenase 2,Humans,unknown,36,DB13956
BE0002088,Estrogen-related receptor gamma,Humans,unknown,37,DB13956
BE0009370,Thiol groups,Humans,yes,1,DB13960
BE0008719,Diacylglycerol O-acyltransferase 2,Humans,yes,1,DB13961
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,2,DB13961
BE0003399,Free fatty acid receptor 4,Humans,yes,3,DB13961
BE0009739,Voltage gated L-type calcium channel,Humans,unknown,4,DB13961
BE0004901,Sodium channel protein,Humans,unknown,5,DB13961
BE0009339,Free radicals,Humans,unknown,6,DB13961
BE0004903,Nuclear factor NF-kappa-B,Humans,unknown,7,DB13961
BE0005540,Sterol regulatory element-binding protein 1,Humans,unknown,8,DB13961
BE0000071,Peroxisome proliferator-activated receptor alpha,Humans,unknown,9,DB13961
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown,10,DB13961
BE0001007,Peroxisome proliferator-activated receptor delta,Humans,unknown,11,DB13961
BE0000530,Serum albumin,Humans,yes,1,DB13967
BE0002461,NAD-dependent protein deacetylase sirtuin-1,Humans,unknown,1,DB13978
BE0002477,Carcinoembryonic antigen,Humans,no,1,DB13979
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,unknown,1,DB13983
BE0003528,Somatostatin receptor type 2,Humans,yes,1,DB13985
BE0000452,Somatostatin receptor type 1,Humans,yes,2,DB13985
BE0003529,Somatostatin receptor type 3,Humans,yes,3,DB13985
BE0009273,Somatostatin receptor type 4,Humans,yes,4,DB13985
BE0002147,Somatostatin receptor type 5,Humans,yes,5,DB13985
BE0000650,5-hydroxytryptamine receptor 7,Humans,unknown,1,DB13988
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes,1,DB13994
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes,2,DB13994
BE0000085,Ferritin light chain,Humans,yes,1,DB13995
BE0000399,Ferritin heavy chain,Humans,yes,2,DB13995
BE0000130,Hemoglobin subunit alpha,Humans,yes,3,DB13995
BE0000629,Hemoglobin subunit beta,Humans,yes,4,DB13995
BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans,unknown,1,DB13996
BE0009736,Polymerase acidic protein,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1),unknown,4,DB13997
BE0000216,Coagulation factor X,Humans,yes,1,DB13998
BE0002117,"Phytanoyl-CoA dioxygenase, peroxisomal",Humans,unknown,2,DB13998
BE0000364,Coagulation factor IX,Humans,yes,3,DB13998
BE0002118,Asialoglycoprotein receptor 2,Humans,unknown,4,DB13998
BE0001098,78 kDa glucose-regulated protein,Humans,unknown,5,DB13998
BE0002109,Calreticulin,Humans,unknown,6,DB13998
BE0001011,Calnexin,Humans,unknown,7,DB13998
BE0002119,Protein ERGIC-53,Humans,unknown,8,DB13998
BE0002110,Prolow-density lipoprotein receptor-related protein 1,Humans,unknown,9,DB13998
BE0002120,Multiple coagulation factor deficiency protein 2,Humans,unknown,10,DB13998
BE0001043,von Willebrand factor,Humans,yes,11,DB13998
BE0000216,Coagulation factor X,Humans,yes,1,DB13999
BE0002117,"Phytanoyl-CoA dioxygenase, peroxisomal",Humans,unknown,2,DB13999
BE0000364,Coagulation factor IX,Humans,yes,3,DB13999
BE0002118,Asialoglycoprotein receptor 2,Humans,unknown,4,DB13999
BE0001098,78 kDa glucose-regulated protein,Humans,unknown,5,DB13999
BE0002109,Calreticulin,Humans,unknown,6,DB13999
BE0001011,Calnexin,Humans,unknown,7,DB13999
BE0002119,Protein ERGIC-53,Humans,unknown,8,DB13999
BE0002110,Prolow-density lipoprotein receptor-related protein 1,Humans,unknown,9,DB13999
BE0002120,Multiple coagulation factor deficiency protein 2,Humans,unknown,10,DB13999
BE0001043,von Willebrand factor,Humans,yes,11,DB13999
BE0000339,SEC14-like protein 3,Humans,unknown,1,DB14001
BE0000256,SEC14-like protein 2,Humans,unknown,2,DB14001
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,3,DB14001
BE0000872,Protein kinase C beta type,Humans,unknown,4,DB14001
BE0000248,Arachidonate 5-lipoxygenase,Humans,unknown,5,DB14001
BE0001132,Protein kinase C alpha type,Humans,unknown,6,DB14001
BE0009935,Diacylglycerol kinase,Humans,unknown,7,DB14001
BE0009352,Lung epithelial cells,Humans,unknown,9,DB14001
BE0000339,SEC14-like protein 3,Humans,unknown,1,DB14002
BE0000256,SEC14-like protein 2,Humans,unknown,2,DB14002
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,3,DB14002
BE0000872,Protein kinase C beta type,Humans,unknown,4,DB14002
BE0000248,Arachidonate 5-lipoxygenase,Humans,unknown,5,DB14002
BE0001132,Protein kinase C alpha type,Humans,unknown,6,DB14002
BE0009339,Free radicals,Humans,yes,3,DB14003
BE0008663,Interleukin-23,Humans,yes,1,DB14004
BE0000494,Choline-phosphate cytidylyltransferase B,Humans,unknown,1,DB14006
BE0000426,Acetylcholinesterase,Humans,unknown,2,DB14006
BE0000615,Choline-phosphate cytidylyltransferase A,Humans,unknown,3,DB14006
BE0002179,Phospholipase D2,Humans,unknown,4,DB14006
BE0002180,Cholinesterase,Humans,unknown,5,DB14006
BE0002181,Phospholipase D1,Humans,unknown,6,DB14006
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown,21,DB14006
BE0009341,Transuranium elements,Humans,yes,1,DB14007
BE0000061,Cannabinoid receptor 1,Humans,yes,5,DB14009
BE0000095,Cannabinoid receptor 2,Humans,unknown,14,DB14009
BE0009153,G-protein coupled receptor 12,Humans,unknown,15,DB14009
BE0000433,Glycine receptor subunit alpha-1,Humans,unknown,16,DB14009
BE0004857,Glycine receptor (alpha-1/beta),Humans,unknown,17,DB14009
BE0000414,Glycine receptor subunit alpha-3,Humans,unknown,18,DB14009
BE0002304,N-arachidonyl glycine receptor,Humans,unknown,19,DB14009
BE0005802,G-protein coupled receptor 55,Humans,unknown,20,DB14009
BE0000291,5-hydroxytryptamine receptor 1A,Humans,unknown,21,DB14009
BE0000451,5-hydroxytryptamine receptor 2A,Humans,unknown,22,DB14009
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown,23,DB14009
BE0000420,Delta-type opioid receptor,Humans,unknown,24,DB14009
BE0000770,Mu-type opioid receptor,Humans,unknown,25,DB14009
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown,26,DB14009
BE0001023,Transient receptor potential cation channel subfamily V member 1,Humans,unknown,30,DB14009
BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,Humans,unknown,31,DB14009
BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,Humans,unknown,32,DB14009
BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,Humans,unknown,33,DB14009
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,unknown,34,DB14009
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,unknown,35,DB14009
BE0009158,Transient receptor potential cation channel subfamily V member 2,Humans,unknown,36,DB14009
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans,unknown,37,DB14009
BE0009159,Transient receptor potential cation channel subfamily V member 4,Humans,unknown,38,DB14009
BE0002468,Voltage-dependent anion-selective channel protein 1,Humans,unknown,39,DB14009
BE0009157,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,Humans,unknown,40,DB14009
BE0009156,N-acylethanolamine-hydrolyzing acid amidase,Humans,unknown,41,DB14009
BE0009154,Arylalkylamine N-acetyltransferase,Humans,unknown,42,DB14009
BE0003997,Phospholipase A2,Humans,unknown,43,DB14009
BE0002390,Superoxide dismutase [Cu-Zn],Humans,unknown,44,DB14009
BE0002194,Fatty-acid amide hydrolase 1,Humans,unknown,45,DB14009
BE0001207,Catalase,Humans,unknown,46,DB14009
BE0001185,Quinone oxidoreductase,Humans,unknown,47,DB14009
BE0000973,Sphingomyelin phosphodiesterase,Humans,unknown,48,DB14009
BE0000816,Glutathione peroxidase 1,Humans,unknown,49,DB14009
BE0000648,"Glutathione reductase, mitochondrial",Humans,unknown,50,DB14009
BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Humans,unknown,51,DB14009
BE0000693,"Indoleamine 2,3-dioxygenase 1",Humans,unknown,52,DB14009
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,53,DB14009
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,54,DB14009
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",Humans,unknown,55,DB14009
BE0000069,"Acetyl-CoA acetyltransferase, mitochondrial",Humans,unknown,56,DB14009
BE0000291,5-hydroxytryptamine receptor 1A,Humans,unknown,1,DB14010
BE0000451,5-hydroxytryptamine receptor 2A,Humans,unknown,2,DB14010
BE0000061,Cannabinoid receptor 1,Humans,yes,4,DB14011
BE0000095,Cannabinoid receptor 2,Humans,yes,9,DB14011
BE0009153,G-protein coupled receptor 12,Humans,unknown,10,DB14011
