manufacturer,generic,url,drugbank-id
Silarx pharmaceuticals inc,true,,DB00816
Teva pharmaceuticals usa inc,true,,DB00816
Teva pharmaceuticals usa,true,,DB00816
American therapeutics inc,true,,DB00816
Par pharmaceutical inc,true,,DB00816
Usl pharma inc,true,,DB00816
Watson laboratories inc,true,,DB00816
App pharmaceuticals llc,false,,DB00818
Bedford laboratories div ben venue laboratories inc,true,,DB00818
Hospira inc,true,,DB00818
Teva parenteral medicines inc,true,,DB00818
Zydus pharmaceuticals usa inc,true,,DB00819
Duramed pharmaceuticals inc sub barr laboratories inc,false,,DB00819
Alra laboratories inc,true,,DB00819
Ascot hosp pharmaceuticals inc div travenol laboratories inc,true,,DB00819
Lannett co inc,true,,DB00819
Mutual pharmaceutical co inc,true,,DB00819
Taro pharmaceutical industries ltd,true,,DB00819
Vangard laboratories inc div midway medical co,true,,DB00819
Watson laboratories inc,true,,DB00819
Bedford laboratories div ben venue laboratories inc,true,,DB00819
Hospira inc,true,,DB00819
X gen pharmaceuticals inc,true,,DB00819
Eli lilly co,false,,DB00820
Eli lilly and co,false,,DB00820
Eli Lilly and Company,false,,DB00820
Hoffmann la roche inc,false,,DB00821
Odyssey pharmaceuticals inc,false,,DB00822
Par pharmaceutical inc,true,,DB00822
Watson laboratories inc,true,,DB00822
Alcon laboratories inc,false,,DB00826
Eli lilly and co,false,,DB00827
Teva pharmaceuticals usa inc,true,,DB00827
Zambon spa italy,false,,DB00828
Hoffmann la roche inc,false,,DB00829
Roxane laboratories inc,false,,DB00829
Valeant pharmaceuticals international,false,,DB00829
Abraxis pharmaceutical products,true,,DB00829
Baxter healthcare corp anesthesia and critical care,true,,DB00829
Hospira inc,true,,DB00829
Marsam pharmaceuticals llc,true,,DB00829
Parenta pharmaceuticals inc,true,,DB00829
Us army medical research materiel command,true,,DB00829
Warner chilcott div warner lambert co,true,,DB00829
Watson laboratories inc,true,,DB00829
Pharmacia and upjohn co,false,,DB00829
Actavis elizabeth llc,true,,DB00829
Barr laboratories inc,true,,DB00829
Dava pharmaceuticals inc,true,,DB00829
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00829
Ferndale laboratories inc,true,,DB00829
Halsey drug co inc,true,,DB00829
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00829
Martec usa llc,true,,DB00829
Mylan pharmaceuticals inc,true,,DB00829
Par pharmaceutical inc,true,,DB00829
Pioneer pharmaceuticals inc,true,,DB00829
Sandoz inc,true,,DB00829
Vintage pharmaceuticals inc,true,,DB00829
Quantum pharmics ltd,false,,DB00829
Boehringer ingelheim pharmaceuticals inc,false,,DB00830
Glaxosmithkline,false,,DB00831
Sandoz inc,true,,DB00831
Wockhardt eu operations (swiss) ag,true,,DB00831
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00831
Ivax pharmaceuticals inc,true,,DB00831
Mylan pharmaceuticals inc,true,,DB00831
Watson laboratories inc,true,,DB00831
Parke davis div warner lambert co,false,,DB00832
Eli lilly and co,false,,DB00833
Ceph international corp,true,,DB00833
Clonmel healthcare ltd,true,,DB00833
Hikma pharmaceuticals,true,,DB00833
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00833
Marsam pharmaceuticals llc,true,,DB00833
Ranbaxy pharmaceuticals inc,true,,DB00833
Teva pharmaceuticals usa inc,true,,DB00833
Yung shin pharmaceutical industrial co ltd,true,,DB00833
Acs dobfar info sa,true,,DB00833
Ranbaxy laboratories ltd,false,,DB00833
World gen llc,true,,DB00833
Danco laboratories llc,false,,DB00834
Alpharma us pharmaceuticals division,true,,DB00835
Kv pharmaceutical co,true,,DB00835
Pharmaceutical assoc inc div beach products,true,,DB00835
Usl pharma inc,true,,DB00835
Watson laboratories inc,true,,DB00835
Wyeth ayerst laboratories,false,,DB00835
Wyeth consumer healthcare,false,,DB00835
Barr laboratories inc,true,,DB00835
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00835
Newtron pharmaceuticals inc,true,,DB00835
Nexgen pharma inc,true,,DB00835
Par pharmaceutical inc,true,,DB00835
Pioneer pharmaceuticals inc,true,,DB00835
Sandoz inc,true,,DB00835
Vitarine pharmaceuticals inc,true,,DB00835
Mcneil consumer healthcare,false,,DB00836
Mcneil pediatrics,false,,DB00836
Janssen pharmaceutica products lp,false,,DB00836
Dow pharmaceutical sciences inc,false,,DB00838
Barr laboratories inc,true,,DB00839
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00839
Interpharm inc,true,,DB00839
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00839
Mutual pharmaceutical co inc,true,,DB00839
Mylan pharmaceuticals inc,true,,DB00839
Par pharmaceutical inc,true,,DB00839
Sandoz inc,true,,DB00839
Superpharm corp,true,,DB00839
Usl pharma inc,true,,DB00839
Watson laboratories inc,true,,DB00839
Pharmacia and upjohn co,false,,DB00839
Aton pharma inc,false,,DB00840
Astrazeneca lp,true,,DB00841
Baxter healthcare corp anesthesia and critical care,true,,DB00841
Bedford laboratories div ben venue laboratories inc,true,,DB00841
Hospira inc,true,,DB00841
Luitpold pharmaceuticals inc,true,,DB00841
Marsam pharmaceuticals llc,true,,DB00841
Teva parenteral medicines inc,true,,DB00841
Watson laboratories inc,true,,DB00841
Baxter healthcare corp,false,,DB00841
Eli lilly and co,false,,DB00841
Actavis elizabeth llc,true,,DB00842
American therapeutics inc,true,,DB00842
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00842
Mutual pharmaceutical co inc,true,,DB00842
Mylan pharmaceuticals inc,true,,DB00842
Sandoz inc,true,,DB00842
Watson laboratories inc,true,,DB00842
Alpharma us pharmaceuticals division,false,,DB00842
Quantum pharmics ltd,false,,DB00842
Parke davis div warner lambert co,true,,DB00842
Eisai inc,false,,DB00843
Mutual pharmaceutical co inc,true,,DB00843
Teva pharmaceuticals usa inc,true,,DB00843
Novartis pharmaceuticals corp,false,,DB00845
Watson pharmaceuticals inc,false,,DB00846
Watson laboratories inc,false,,DB00846
Alpharma us pharmaceuticals division,true,,DB00846
Mylan pharmaceuticals inc,false,,DB00847
Janssen pharmaceutica products lp,false,,DB00848
Pharmaceutical assoc inc,true,,DB00850
Schering corp sub schering plough corp,false,,DB00850
Ivax pharmaceuticals inc,true,,DB00850
Sandoz inc,true,,DB00850
Vintage pharmaceuticals inc,true,,DB00850
Abraxis pharmaceutical products,true,,DB00851
App pharmaceuticals llc,true,,DB00851
Bedford laboratories div ben venue laboratories inc,true,,DB00851
Hospira inc,true,,DB00851
Teva parenteral medicines inc,true,,DB00851
Bayer healthcare pharmaceuticals inc,false,,DB00851
Ucb inc,false,,DB00852
Schering plough healthcare products inc,false,,DB00852
Schering corp,false,,DB00853
Barr laboratories inc,true,,DB00853
Valeant pharmaceuticals international,false,,DB00854
Roxane laboratories inc,true,,DB00854
Dusa pharmaceuticals inc,false,,DB00855
Pharmacia and upjohn co,false,,DB00856
Novartis consumer health inc,false,,DB00857
Novartis pharmaceuticals corp,false,,DB00857
Taro pharmaceuticals usa inc,true,,DB00857
Apotex corp,true,,DB00857
Aurobindo pharma ltd,true,,DB00857
Breckenridge pharmaceutical inc,true,,DB00857
Dr reddys laboratories inc,true,,DB00857
Gedeon richter usa inc,true,,DB00857
Genpharm inc,true,,DB00857
Glenmark generics ltd,true,,DB00857
Harris pharmaceutical inc,true,,DB00857
Invagen pharmaceuticals inc,true,,DB00857
Mylan pharmaceuticals inc,true,,DB00857
Orchid healthcare,true,,DB00857
Roxane laboratories inc,true,,DB00857
Teva pharmaceuticals usa inc,true,,DB00857
Watson laboratories inc,true,,DB00857
Wockhardt ltd,true,,DB00857
Eli lilly and co,false,,DB00858
Aton pharma inc,false,,DB00859
Meda pharmaceuticals inc,false,,DB00859
Pharmacia and upjohn co,false,,DB00860
Akorn inc,true,,DB00860
Sandoz canada inc,true,,DB00860
Teva parenteral medicines inc,true,,DB00860
Watson laboratories inc,true,,DB00860
Bel mar laboratories inc,false,,DB00860
Schering corp sub schering plough corp,false,,DB00860
Alpharma uspd inc,true,,DB00860
Apotex inc richmond hill,true,,DB00860
Hi tech pharmacal co inc,true,,DB00860
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00860
Kv pharmaceutical co,true,,DB00860
Pharmaceutical assoc inc div beach products,true,,DB00860
Teva pharmaceuticals usa,true,,DB00860
Vintage pharmaceuticals llc,true,,DB00860
We pharmaceuticals inc,true,,DB00860
Wockhardt eu operations (swiss) ag,true,,DB00860
Muro pharmaceutical inc,false,,DB00860
Teva pharmaceuticals usa inc,false,,DB00860
Halsey drug co inc,false,,DB00860
Ferndale laboratories inc,false,,DB00860
Barr laboratories inc,true,,DB00860
Cm bundy co,true,,DB00860
Elkins sinn div ah robins co inc,true,,DB00860
Everylife,true,,DB00860
John j ferrante,true,,DB00860
Heather drug co inc,true,,DB00860
Impax laboratories inc,true,,DB00860
Inwood laboratories inc sub forest laboratories inc,true,,DB00860
Lannett co inc,true,,DB00860
Marshall pharmacal corp,true,,DB00860
Panray corp sub ormont drug and chemical co inc,true,,DB00860
L perrigo co,true,,DB00860
Phoenix laboratories inc,true,,DB00860
Purepac pharmaceutical co,true,,DB00860
Private formulations inc,true,,DB00860
Roxane laboratories inc,true,,DB00860
Sandoz inc,true,,DB00860
Sperti drug products inc,true,,DB00860
Superpharm corp,true,,DB00860
Tablicaps inc,true,,DB00860
Udl laboratories inc,true,,DB00860
Valeant pharmaceuticals international,true,,DB00860
Vitarine pharmaceuticals inc,true,,DB00860
West ward pharmaceutical corp,true,,DB00860
Whiteworth towne paulsen inc,true,,DB00860
Pfizer laboratories div pfizer inc,false,,DB00860
Central pharmaceuticals inc,true,,DB00860
Alcon laboratories inc,false,,DB00860
Allergan pharmaceutical,false,,DB00860
Taro pharmaceuticals usa inc,false,,DB00860
Merck and co inc,false,,DB00860
Novartis pharmaceuticals corp,false,,DB00860
Pharmafair inc,false,,DB00860
Alcon universal ltd,true,,DB00860
Bausch and lomb pharmaceuticals inc,true,,DB00860
Sola barnes hind,true,,DB00860
Shionogi pharma inc,false,,DB00860
Ucb inc,false,,DB00860
Amneal pharmaceuticals,true,,DB00860
Paddock laboratories inc,true,,DB00860
Pharmaceutical assoc inc,true,,DB00860
Purepac pharmaceutical co,true,,DB00861
Roxane laboratories inc,true,,DB00861
Sandoz inc,true,,DB00861
Teva pharmaceuticals usa inc,true,,DB00861
Watson laboratories inc,true,,DB00861
Merck and co inc,false,,DB00861
Bayer healthcare pharmaceuticals inc,false,,DB00862
Dr reddys laboratories ltd,true,,DB00863
Genpharm inc,true,,DB00863
Sandoz inc,true,,DB00863
Teva pharmaceuticals usa inc,true,,DB00863
Glaxosmithkline,false,,DB00863
Bedford laboratories div ben venue laboratories inc,true,,DB00863
Ben venue laboratories inc,true,,DB00863
Alpharma us pharmaceuticals division,true,,DB00863
Amneal pharmaceuticals,true,,DB00863
Apotex inc,true,,DB00863
Aurobindo pharma usa inc,true,,DB00863
Cypress pharmaceutical inc,true,,DB00863
Pharmaceutical assoc inc div beach products,true,,DB00863
Ranbaxy laboratories ltd,true,,DB00863
Vintage pharmaceuticals inc,true,,DB00863
Wockhardt ltd,true,,DB00863
Boehringer ingelheim pharmaceuticals inc,false,,DB00863
Amneal pharmaceuticals ny llc,true,,DB00863
Boehringer ingelheim corp,true,,DB00863
Contract pharmacal corp,true,,DB00863
Dr reddys laboratories inc,true,,DB00863
Glenmark generics inc usa,true,,DB00863
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00863
Mylan pharmaceuticals inc,true,,DB00863
Par pharmaceutical inc,true,,DB00863
L perrigo co,true,,DB00863
Ranbaxy pharmaceuticals inc,true,,DB00863
Torpharm inc,true,,DB00863
Watson laboratories inc,true,,DB00863
Wockhardt americas inc,true,,DB00863
Boehringer ingelheim,false,,DB00863
Astellas pharma us inc,false,,DB00864
Dr reddys laboratories ltd,true,,DB00864
Sandoz inc,true,,DB00864
Watson laboratories inc,true,,DB00864
Astellas Pharma US,false,,DB00864
Corepharma llc,true,,DB00865
Impax laboratories inc,true,,DB00865
Kvk tech inc,true,,DB00865
Paddock laboratories inc,true,,DB00865
Tedor pharma inc,true,,DB00865
Tyco healthcare mallinckrodt,true,,DB00865
Pharmacia and upjohn co,false,,DB00865
Abraxis pharmaceutical products,true,,DB00867
Hospira inc,true,,DB00867
Astrazeneca lp,false,,DB00867
Banner pharmacaps inc,true,,DB00868
Kv pharmaceutical co,true,,DB00868
Mikart inc,true,,DB00868
Orit laboratories llc,true,,DB00868
Sun pharmaceutical industries inc,true,,DB00868
The pharma network llc,true,,DB00868
Zydus pharmaceuticals usa inc,true,,DB00868
Forest laboratories inc,false,,DB00868
Alcon inc,true,,DB00869
Apotex inc,true,,DB00869
Bausch and lomb inc,true,,DB00869
Hi tech pharmacal co inc,true,,DB00869
Pharmaforce inc,true,,DB00869
Sandoz canada inc,true,,DB00869
Teva pharmaceuticals usa,true,,DB00869
Merck research laboratories div merck co inc,false,,DB00869
Alcon laboratories inc,false,,DB00870
Novartis pharmaceuticals corp,false,,DB00871
Sanofi aventis us llc,false,,DB00871
Aaipharma llc,false,,DB00871
Akorn inc,true,,DB00871
App pharmaceuticals llc,true,,DB00871
Bedford laboratories div ben venue laboratories inc,true,,DB00871
Hikma farmaceutica (portugal) sa,true,,DB00871
Teva parenteral medicines inc,true,,DB00871
Impax laboratories inc,true,,DB00871
Lannett holdings inc,true,,DB00871
Astellas pharma us inc,false,,DB00872
Bausch and lomb inc,false,,DB14596
Pharmos corp,false,,DB14596
Reckitt benckiser inc,false,,DB00874
Abbott laboratories,false,,DB00876
Wyeth pharmaceuticals inc,false,,DB00877
Xttrium laboratories inc,false,,DB00878
Sage products inc,true,,DB00878
Actavis mid atlantic llc,true,,DB00878
Hi tech pharmacal co inc,true,,DB00878
John o butler co,true,,DB00878
Novex pharma,true,,DB00878
Teva pharmaceuticals usa inc,true,,DB00878
Wockhardt eu operations (swiss) ag,true,,DB00878
3m co,false,,DB00878
Colgate oral pharmaceuticals inc,false,,DB00878
Soapco inc,false,,DB00878
Ecolab inc,false,,DB00878
Regent medical americas llc,false,,DB00878
Johnson and johnson medical inc,false,,DB00878
Matrix medical corp,false,,DB00878
Kw griffen co,false,,DB00878
Becton dickinson and co,true,,DB00878
Kendall co,true,,DB00878
Becton dickinson surgical system,false,,DB00878
Molnlycke health care,false,,DB00878
Pharmaseal div baxter healthcare corp,false,,DB00878
Dexcel pharma technologies ltd,false,,DB00878
Gilead sciences inc,false,,DB00879
Salix pharmaceuticals inc,false,,DB00880
Abc holding corp,true,,DB00880
Lederle laboratories div american cyanamid co,true,,DB00880
Mylan pharmaceuticals inc,true,,DB00880
Sandoz inc,true,,DB00880
Watson laboratories inc,true,,DB00880
West ward pharmaceutical corp,true,,DB00880
Lundbeck inc,false,,DB00880
App pharmaceuticals llc,true,,DB00880
Pfizer pharmaceuticals ltd,false,,DB00881
Actavis totowa llc,true,,DB00881
Apotex inc,true,,DB00881
Genpharm inc,true,,DB00881
Invagen pharmaceuticals inc,true,,DB00881
Lupin ltd,true,,DB00881
Mylan pharmaceuticals inc,true,,DB00881
Ranbaxy laboratories ltd,true,,DB00881
Sandoz inc,true,,DB00881
Sun pharmaceutical industries ltd,true,,DB00881
Teva pharmaceuticals usa inc,true,,DB00881
Watson laboratories inc florida,true,,DB00881
Sanofi aventis us llc,false,,DB00882
Par pharmaceutical inc,true,,DB00882
Milex products inc,false,,DB00882
Emd serono inc,false,,DB00882
Alcon laboratories inc,false,,DB00883
Schwarz pharma inc,false,,DB00883
Wyeth ayerst laboratories,false,,DB00883
Astrazeneca pharmaceuticals lp,false,,DB00883
Caraco pharmaceutical laboratories ltd,true,,DB00883
Corepharma llc,true,,DB00883
Biovail laboratories inc,false,,DB00883
Mutual pharmaceutical co inc,true,,DB00883
Par pharmaceutical inc,true,,DB00883
Sandoz inc,true,,DB00883
Superpharm corp,true,,DB00883
Watson laboratories inc,true,,DB00883
West ward pharmaceutical corp,true,,DB00883
West ward inc,true,,DB00883
Warner chilcott co llc,false,,DB00884
Teva pharmaceuticals usa,true,,DB00884
Procter & Gamble,false,,DB00884
Santen inc,false,,DB00885
Baxter healthcare corp anesthesia and critical care,true,,DB00887
Bedford laboratories div ben venue laboratories inc,true,,DB00887
Hospira inc,true,,DB00887
Teva parenteral medicines inc,true,,DB00887
Validus pharmaceuticals inc,false,,DB00887
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00887
Sandoz inc,true,,DB00887
Lundbeck inc,false,,DB00888
Strakan international ltd,false,,DB00889
Akorn inc,true,,DB00889
App pharmaceuticals llc,true,,DB00889
Baxter healthcare corp anesthesia and critical care,true,,DB00889
Bedford laboratories,true,,DB00889
Claris lifesciences ltd,true,,DB00889
Dr reddys laboratories inc,true,,DB00889
Ebewe pharma,true,,DB00889
Sagent strides llc,true,,DB00889
Sandoz canada inc,true,,DB00889
Teva parenteral medicines inc,true,,DB00889
Watson laboratories inc,true,,DB00889
Wockhardt usa inc,true,,DB00889
App pharmaceuticals,false,,DB00889
Hikma farmaceutica (portugal) sa,false,,DB00889
Hoffmann la roche inc,false,,DB00889
Cypress pharmaceutical inc,true,,DB00889
Apotex inc,true,,DB00889
Barr laboratories inc,true,,DB00889
Cipla ltd,true,,DB00889
Corepharma llc,true,,DB00889
Dr reddys laboratories ltd,true,,DB00889
Mylan pharmaceuticals inc,true,,DB00889
Natco pharma ltd,true,,DB00889
Orchid healthcare,true,,DB00889
Roxane laboratories inc,true,,DB00889
Taro pharmaceuticals usa inc,true,,DB00889
Teva pharmaceuticals usa,true,,DB00889
Ortho mcneil pharmaceutical inc,true,,DB00890
Sanofi aventis us llc,false,,DB00890
Solvay pharmaceuticals,false,,DB00890
Eli lilly and co,true,,DB00891
Sola barnes hind,true,,DB00892
Luitpold pharmaceuticals inc,false,,DB00893
Watson laboratories inc,false,,DB00893
Sanofi aventis us llc,true,,DB00893
New river pharmaceuticals inc,false,,DB00893
Bristol myers squibb,false,,DB00894
Bristol myers squibb co,false,,DB00894
Allerquest llc,false,,DB00895
Alcon laboratories inc,false,,DB00896
Pharmacia and upjohn co,false,,DB00897
Alphapharm party ltd,true,,DB00897
Roxane laboratories inc,true,,DB00897
Watson laboratories inc,true,,DB00897
Miles laboratories inc,false,,DB00898
Bioniche teoranta,false,,DB00899
Aurobindo pharma ltd,true,,DB00900
Barr laboratories inc,true,,DB00900
Matrix laboratories ltd,true,,DB00900
Bristol myers squibb co,false,,DB00900
Bristol myers squibb co pharmaceutical research institute,false,,DB00900
Sanofi aventis us llc,false,,DB00901
Westwood squibb pharmaceuticals inc,false,,DB00902
Alpharma us pharmaceuticals division,true,,DB00902
Aton pharma inc,false,,DB00903
Par pharmaceutical,false,,DB00904
Aurobindo pharma ltd,true,,DB00904
Barr laboratories inc,true,,DB00904
Glenmark generics ltd,true,,DB00904
Kv pharmaceutical co,true,,DB00904
Mylan pharmaceuticals inc,true,,DB00904
Par pharmaceutical inc,true,,DB00904
Sandoz inc,true,,DB00904
Sun pharmaceutical industries ltd,true,,DB00904
Teva pharmaceuticals usa inc,true,,DB00904
Glaxosmithkline,false,,DB00904
Akorn strides llc,true,,DB00904
Apotex inc,true,,DB00904
App pharmaceuticals llc,true,,DB00904
Baxter healthcare corp anesthesia and critical care,true,,DB00904
Bedford laboratories div ben venue laboratories inc,true,,DB00904
Emcure pharmaceuticals ltd,true,,DB00904
Gland pharma ltd,true,,DB00904
Hikma farmaceutica (portugal) sa,true,,DB00904
Hospira inc,true,,DB00904
Lannett holdings inc,true,,DB00904
Luitpold pharmaceuticals inc,true,,DB00904
Pharmaforce inc,true,,DB00904
Pliva hrvatska doo,true,,DB00904
Sandoz canada inc,true,,DB00904
Spectrum pharmaceuticals,true,,DB00904
Wockhardt ltd,true,,DB00904
Bedford laboratories,false,,DB00904
Claris lifesciences ltd,false,,DB00904
Teva parenteral medicines inc,false,,DB00904
Baxter healthcare corp,false,,DB00904
Apotex inc richmond hill,false,,DB00904
Taro pharmaceuticals ireland ltd,false,,DB00904
Roxane laboratories inc,true,,DB00904
Taro pharmaceutical industries ltd,true,,DB00904
Dr reddys laboratories ltd,true,,DB00904
Natco pharma ltd,true,,DB00904
West ward pharmaceutical corp,true,,DB00904
Allergan inc,false,,DB00905
Cephalon inc,false,,DB00906
Eli lilly and co,true,,DB00908
Warner chilcott div warner lambert co,false,,DB00908
Bayer healthcare pharmaceuticals inc,false,,DB00908
Lannett co inc,false,,DB00908
Watson laboratories inc,false,,DB00908
Ascot hosp pharmaceuticals inc div travenol laboratories inc,true,,DB00908
Halsey drug co inc,true,,DB00908
Mutual pharmaceutical co inc,true,,DB00908
Roxane laboratories inc,true,,DB00908
Sandoz inc,true,,DB00908
Superpharm corp,true,,DB00908
Pharmaceutical research assoc inc,false,,DB00908
Solvay pharmaceuticals,false,,DB00908
Wyeth pharmaceuticals inc,false,,DB00908
Teva pharmaceuticals usa,true,,DB00908
Barr laboratories inc,true,,DB00908
Clonmel healthcare ltd,true,,DB00908
Contract pharmacal corp,true,,DB00908
Elkins sinn div ah robins co inc,true,,DB00908
Everylife,true,,DB00908
Impax laboratories inc,true,,DB00908
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00908
King pharmaceuticals inc,true,,DB00908
Kv pharmaceutical co,true,,DB00908
Lederle laboratories div american cyanamid co,true,,DB00908
L perrigo co,true,,DB00908
Pharmavite pharmaceuticals,true,,DB00908
Purepac pharmaceutical co,true,,DB00908
Scherer laboratories inc,true,,DB00908
Usl pharma inc,true,,DB00908
Valeant pharmaceuticals international,true,,DB00908
Vangard laboratories inc div midway medical co,true,,DB00908
Vintage pharmaceuticals inc,true,,DB00908
West ward pharmaceutical corp,true,,DB00908
Whiteworth towne paulsen inc,true,,DB00908
Key pharmaceuticals inc sub schering plough corp,false,,DB00908
Schering corp,false,,DB00908
Eisai inc,false,,DB00909
Alphapharm party ltd,true,,DB00909
Apotex inc etobicoke site,true,,DB00909
Banner pharmacaps inc,true,,DB00909
Barr laboratories inc,true,,DB00909
Corepharma llc,true,,DB00909
Dr reddys laboratories ltd,true,,DB00909
Glenmark generics inc usa,true,,DB00909
Invagen pharmaceuticals inc,true,,DB00909
Mutual pharmaceutical co inc,true,,DB00909
Mylan pharmaceuticals inc,true,,DB00909
Roxane laboratories inc,true,,DB00909
Sandoz inc,true,,DB00909
Sun pharmaceutical industries ltd,true,,DB00909
Teva pharmaceuticals usa,true,,DB00909
Watson laboratories inc,true,,DB00909
Wockhardt ltd,true,,DB00909
Zydus pharmaceuticals usa inc,true,,DB00909
Abbott laboratories pharmaceutical products div,false,,DB00910
Abbott laboratories,false,,DB00910
Mission pharmacal co,false,,DB00911
Novo nordisk inc,false,,DB00912
Novo Nordisk Inc.,false,,DB00912
Merck and co inc,false,,DB00913
Actavis totowa llc,true,,DB00915
Banner pharmacaps inc,true,,DB00915
Sandoz inc,true,,DB00915
Usl pharma inc,true,,DB00915
Watson laboratories inc,true,,DB00915
Solvay pharmaceuticals,false,,DB00915
Endo pharmaceuticals inc,false,,DB00915
Actavis mid atlantic llc,true,,DB00915
Carolina medical products co,true,,DB00915
Hi tech pharmacal co inc,true,,DB00915
Mikart inc,true,,DB00915
Pharmaceutical assoc inc div beach products,true,,DB00915
Silarx pharmaceuticals inc,true,,DB00915
Teva pharmaceuticals usa,true,,DB00915
Vintage pharmaceuticals llc,true,,DB00915
Wockhardt eu operations (swiss) ag,true,,DB00915
Gd searle llc,false,,DB00916
Able laboratories inc,true,,DB00916
Alembic ltd,true,,DB00916
Par pharmaceutical inc,true,,DB00916
Galderma laboratories lp,false,,DB00916
Altana inc,true,,DB00916
G and w laboratories inc,true,,DB00916
Sanofi aventis us llc,false,,DB00916
Taro pharmaceutical industries ltd,true,,DB00916
Tolmar inc,true,,DB00916
Graceway pharmaceuticals llc,false,,DB00916
Teva pharmaceuticals usa,false,,DB00916
Baxter healthcare corp,false,,DB00916
B braun medical inc,false,,DB00916
Abbott laboratories pharmaceutical products div,true,,DB00916
Abraxis pharmaceutical products,true,,DB00916
Elkins sinn div ah robins co inc,true,,DB00916
International medication systems ltd,true,,DB00916
Watson laboratories inc,true,,DB00916
Claris lifesciences ltd,false,,DB00916
Hospira inc,false,,DB00916
Laboratorios aplicaciones farmaceuticas sa de cv,false,,DB00916
Halsey drug co inc,true,,DB00916
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00916
Lnk international inc,true,,DB00916
Mutual pharmaceutical co inc,true,,DB00916
Pliva inc,true,,DB00916
Sandoz inc,true,,DB00916
Superpharm corp,true,,DB00916
Teva pharmaceuticals usa inc,true,,DB00916
World gen llc,true,,DB00916
Ortho mcneil pharmaceutical inc,false,,DB00916
Savage laboratories inc div altana inc,false,,DB00916
Pharmacia and upjohn co,false,,DB00917
Controlled therapeutics (scotland) ltd,false,,DB00917
Ortho mcneil janssen pharmaceuticals inc,false,,DB00918
Pharmacia and upjohn co,false,,DB00919
Bausch and lomb inc,false,,DB00920
Akorn inc,true,,DB00920
Alcon inc,true,,DB00920
Apotex inc etobicoke site,true,,DB00920
Novartis pharmaceuticals corp,false,,DB00920
Purdue pharma lp,false,,DB00921
Reckitt benckiser pharmaceuticals inc,false,,DB00921
Bedford laboratories div ben venue laboratories inc,true,,DB00921
Hospira inc,true,,DB00921
Pharmaforce inc,true,,DB00921
Barr laboratories inc,true,,DB00921
Roxane laboratories inc,true,,DB00921
Apothecon inc div bristol myers squibb,false,,DB00923
Bristol laboratories inc div bristol myers co,false,,DB00923
Anesta ag,false,,DB00924
Actavis totowa llc,true,,DB00924
Aurobindo pharma ltd,true,,DB00924
Cadista pharmaceuticals inc,true,,DB00924
Invagen pharmaceuticals inc,true,,DB00924
Mutual pharmaceutical co inc,true,,DB00924
Mylan pharmaceuticals inc,true,,DB00924
Orit laboratories llc,true,,DB00924
Pliva inc,true,,DB00924
Ranbaxy laboratories ltd,true,,DB00924
Sandoz inc,true,,DB00924
Vintage pharmaceuticals inc,true,,DB00924
Watson laboratories inc,true,,DB00924
Mcneil pediatrics,false,,DB00924
Wellspring pharmaceutical corp,false,,DB00925
Hoffmann la roche inc,false,,DB00926
Lupin ltd,true,,DB00927
Navinta llc,true,,DB00927
Salix pharmaceuticals inc,false,,DB00927
Akorn strides llc,true,,DB00927
Apotex inc richmond hill,true,,DB00927
Apothecon inc div bristol myers squibb,true,,DB00927
App pharmaceuticals llc,true,,DB00927
Baxter healthcare corp anesthesia and critical care,true,,DB00927
Baxter healthcare corp,true,,DB00927
Bedford laboratories div ben venue laboratories inc,true,,DB00927
Hospira inc,true,,DB00927
Ben venue laboratories inc,false,,DB00927
Claris lifesciences ltd,false,,DB00927
Abbott laboratories,false,,DB00927
Baxter healthcare internati0nal specialty therapies div,false,,DB00927
Merck research laboratories div merck co inc,false,,DB00927
L perrigo co,true,,DB00927
Schwarz pharma inc,false,,DB00927
Actavis elizabeth llc,true,,DB00927
Alembic ltd,true,,DB00927
Apotex inc,true,,DB00927
Carlsbad technology inc,true,,DB00927
Dr reddys laboratories ltd,true,,DB00927
Genpharm inc,true,,DB00927
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00927
Mutual pharmaceutical co inc,true,,DB00927
Mylan pharmaceuticals inc,true,,DB00927
Perrigo co,true,,DB00927
Ranbaxy laboratories inc,true,,DB00927
Sandoz inc,true,,DB00927
Teva pharmaceuticals usa inc,true,,DB00927
Watson laboratories inc,true,,DB00927
Wockhardt ltd,true,,DB00927
Wockhardt americas inc,true,,DB00927
Celgene corp,false,,DB00928
Gd searle llc,false,,DB00929
