smpdb_id,name,category,parent_key
SMP0000248,Clarithromycin Action Pathway,drug_action,DB03685
SMP0000251,Roxithromycin Action Pathway,drug_action,DB03685
SMP0000254,Gentamicin Action Pathway,drug_action,DB03685
SMP0000293,Oxytetracycline Action Pathway,drug_action,DB03685
SMP0000294,Tetracycline Action Pathway,drug_action,DB03685
SMP0000444,Lactose Synthesis,metabolic,DB03685
SMP0000713,Arbekacin Action Pathway,drug_action,DB03685
SMP0000730,Troleandomycin Action Pathway,drug_action,DB03685
SMP0000731,Josamycin Action Pathway,drug_action,DB03685
SMP0000247,Azithromycin Action Pathway,drug_action,DB03685
SMP0000249,Clindamycin Action Pathway,drug_action,DB03685
SMP0000250,Erythromycin Action Pathway,drug_action,DB03685
SMP0000255,Kanamycin Action Pathway,drug_action,DB03685
SMP0000256,Neomycin Action Pathway,drug_action,DB03685
SMP0000257,Netilmicin Action Pathway,drug_action,DB03685
SMP0000259,Streptomycin Action Pathway,drug_action,DB03685
SMP0000262,Clomocycline Action Pathway,drug_action,DB03685
SMP0000579,Congenital Disorder of Glycosylation CDG-IId,disease,DB03685
SMP0000711,Tobramycin Action Pathway,drug_action,DB03685
SMP0000726,Rolitetracycline Action Pathway,drug_action,DB03685
SMP0000172,beta-Ureidopropionase Deficiency,disease,DB03685
SMP0000178,Dihydropyrimidinase Deficiency,disease,DB03685
SMP0000219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB03685
SMP0000252,Telithromycin Action Pathway,drug_action,DB03685
SMP0000253,Amikacin Action Pathway,drug_action,DB03685
SMP0000258,Spectinomycin Action Pathway,drug_action,DB03685
SMP0000290,Demeclocycline Action Pathway,drug_action,DB03685
SMP0000291,Doxycycline Action Pathway,drug_action,DB03685
SMP0000016,Propanoate Metabolism,metabolic,DB03688
SMP0000198,Malonic Aciduria,disease,DB03688
SMP0000201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB03688
SMP0000502,Malonyl-CoA Decarboxylase Deficiency,disease,DB03688
SMP0000016,Propanoate Metabolism,metabolic,DB03766
SMP0000198,Malonic Aciduria,disease,DB03766
SMP0000201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB03766
SMP0000464,Vitamin K Metabolism,metabolic,DB03766
SMP0000502,Malonyl-CoA Decarboxylase Deficiency,disease,DB03766
SMP0000559,Pyruvate Kinase Deficiency,disease,DB03776
SMP0000060,Pyruvate Metabolism,metabolic,DB03776
SMP0000196,Leigh Syndrome,disease,DB03776
SMP0000212,Pyruvate Dehydrogenase Complex Deficiency,disease,DB03776
SMP0000334,Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),disease,DB03776
SMP0000558,"Primary Hyperoxaluria II, PH2",disease,DB03776
SMP0000099,Lovastatin Action Pathway,drug_action,DB03796
SMP0000111,Cerivastatin Action Pathway,drug_action,DB03796
SMP0000181,Ethylmalonic Encephalopathy,disease,DB03796
SMP0000185,Glutaric Aciduria Type I,disease,DB03796
SMP0000187,Glycerol Kinase Deficiency,disease,DB03796
SMP0000209,Hypercholesterolemia,disease,DB03796
SMP0000235,Short-Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency),disease,DB03796
SMP0000316,Zellweger Syndrome,disease,DB03796
SMP0000388,"Chondrodysplasia Punctata II, X-Linked Dominant (CDPX2)",disease,DB03796
SMP0000389,Smith-Lemli-Opitz Syndrome (SLOS),disease,DB03796
SMP0000510,Mevalonic Aciduria,disease,DB03796
SMP0000542,Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD),disease,DB03796
SMP0000023,Steroid Biosynthesis,metabolic,DB03796
SMP0000035,Bile Acid Biosynthesis,metabolic,DB03796
SMP0000079,Ibandronate Action Pathway,drug_action,DB03796
SMP0000095,Alendronate Action Pathway,drug_action,DB03796
SMP0000112,Risedronate Action Pathway,drug_action,DB03796
SMP0000131,Atorvastatin Action Pathway,drug_action,DB03796
SMP0000315,Cerebrotendinous Xanthomatosis (CTX),disease,DB03796
SMP0000317,Familial Hypercholanemia (FHCA),disease,DB03796
SMP0000318,Congenital Bile Acid Synthesis Defect Type III,disease,DB03796
SMP0000386,Desmosterolosis,disease,DB03796
SMP0000387,CHILD Syndrome,disease,DB03796
SMP0000509,Hyper-IgD Syndrome,disease,DB03796
SMP0000511,Wolman Disease,disease,DB03796
SMP0000529,D-Glyceric Acidura,disease,DB03796
SMP0000539,Long Chain Acyl-CoA Dehydrogenase Deficiency (LCAD),disease,DB03796
SMP0000541,Carnitine Palmitoyl Transferase Deficiency II,disease,DB03796
SMP0000544,Long-Chain-3-Hydroxyacyl-CoA Dehydrogenase Deficiency (LCHAD),disease,DB03796
SMP0000039,Glycerolipid Metabolism,metabolic,DB03796
SMP0000046,Pyrimidine Metabolism,metabolic,DB03800
SMP0000202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB03800
SMP0000172,beta-Ureidopropionase Deficiency,disease,DB03800
SMP0000178,Dihydropyrimidinase Deficiency,disease,DB03800
SMP0000219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB03800
SMP0000004,Glycine and Serine Metabolism,metabolic,DB03843
SMP0000408,Methadone Action Pathway,drug_action,DB03843
SMP0000422,Imipramine Action Pathway,drug_action,DB03843
SMP0000424,Citalopram Action Pathway,drug_action,DB03843
SMP0000621,Codeine Metabolism Pathway,drug_metabolism,DB03843
SMP0000636,Venlafaxine Metabolism Pathway,drug_metabolism,DB03843
SMP0000639,Clomipramine Metabolism Pathway,drug_metabolism,DB03843
SMP0000646,Fluoxetine Metabolism Pathway,drug_metabolism,DB03843
SMP0000652,Mycophenolic Acid Metabolism Pathway,drug_metabolism,DB03843
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB03843
SMP0000244,Sarcosinemia,disease,DB03843
SMP0000426,Fluoxetine Action Pathway,drug_action,DB03843
SMP0000431,Nicotine Action Pathway,drug_action,DB03843
SMP0000443,Teniposide Action Pathway,drug_action,DB03843
SMP0000601,Etoposide Metabolism Pathway,drug_metabolism,DB03843
SMP0000602,Teniposide Metabolism Pathway,drug_metabolism,DB03843
SMP0000606,Tamoxifen Metabolism Pathway,drug_metabolism,DB03843
SMP0000628,Nicotine Metabolism Pathway,drug_metabolism,DB03843
SMP0000637,Tramadol Metabolism Pathway,drug_metabolism,DB03843
SMP0000638,Levomethadyl Acetate Metabolism Pathway,drug_metabolism,DB03843
SMP0000651,Artemether Metabolism Pathway,drug_metabolism,DB03843
SMP0000028,Caffeine Metabolism,metabolic,DB03843
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB03843
SMP0000242,Dimethylglycine Dehydrogenase Deficiency,disease,DB03843
SMP0000328,Lidocaine (Antiarrhythmic) Action Pathway,drug_action,DB03843
SMP0000398,Lidocaine (Local Anaesthetic) Action Pathway,drug_action,DB03843
SMP0000405,Codeine Action Pathway,drug_action,DB03843
SMP0000442,Etoposide Action Pathway,drug_action,DB03843
SMP0000471,Tamoxifen Action Pathway,drug_action,DB03843
SMP0000484,Dimethylglycine Dehydrogenase Deficiency,disease,DB03843
SMP0000077,Piroxicam Action Pathway,drug_action,DB03866
SMP0000087,Rofecoxib Action Pathway,drug_action,DB03866
SMP0000093,Diclofenac Action Pathway,drug_action,DB03866
SMP0000094,Sulindac Action Pathway,drug_action,DB03866
SMP0000114,Nabumetone Action Pathway,drug_action,DB03866
SMP0000116,Valdecoxib Action Pathway,drug_action,DB03866
SMP0000692,Antipyrine Action Pathway,drug_action,DB03866
SMP0000697,Flurbiprofen Action Pathway,drug_action,DB03866
SMP0000702,Nepafenac Action Pathway,drug_action,DB03866
SMP0000075,Arachidonic Acid Metabolism,metabolic,DB03866
SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,DB03866
SMP0000098,Ketorolac Action Pathway,drug_action,DB03866
SMP0000102,Bromfenac Action Pathway,drug_action,DB03866
SMP0000106,Meloxicam Action Pathway,drug_action,DB03866
SMP0000109,Mefenamic Acid Action Pathway,drug_action,DB03866
SMP0000113,Oxaprozin Action Pathway,drug_action,DB03866
SMP0000120,Naproxen Action Pathway,drug_action,DB03866
SMP0000694,Carprofen Action Pathway,drug_action,DB03866
SMP0000695,Etoricoxib Action Pathway,drug_action,DB03866
SMP0000699,Lumiracoxib Action Pathway,drug_action,DB03866
SMP0000701,Phenylbutazone Action Pathway,drug_action,DB03866
SMP0000707,Salsalate Action Pathway,drug_action,DB03866
SMP0000708,Salicylate-Sodium Action Pathway,drug_action,DB03866
SMP0000710,Acetaminophen  Action Pathway,drug_action,DB03866
SMP0000084,Etodolac Action Pathway,drug_action,DB03866
SMP0000085,Ketoprofen Action Pathway,drug_action,DB03866
SMP0000086,Ibuprofen Action Pathway,drug_action,DB03866
SMP0000096,Celecoxib Action Pathway,drug_action,DB03866
SMP0000101,Suprofen Action Pathway,drug_action,DB03866
SMP0000104,Indomethacin Action Pathway,drug_action,DB03866
SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,DB03884
SMP0000206,Phenylketonuria,disease,DB03884
SMP0000008,Phenylalanine and Tyrosine Metabolism,metabolic,DB03884
SMP0000369,Tyrosinemia Type 2 (or Richner-Hanhart Syndrome),disease,DB03884
SMP0000486,DOPA-Responsive Dystonia,disease,DB03896
SMP0000487,Hyperphenylalaniemia Due to Guanosine Triphosphate Cyclohydrolase Deficiency,disease,DB03896
SMP0000488,Hyperphenylalaninemia Due to 6-Pyruvoyltetrahydropterin Synthase Deficiency (ptps),disease,DB03896
SMP0000005,Pterine Biosynthesis,metabolic,DB03896
SMP0000489,Hyperphenylalaninemia Due to DHPR-Deficiency,disease,DB03896
SMP0000490,Segawa Syndrome,disease,DB03896
SMP0000491,Sepiapterin Reductase Deficiency,disease,DB03896
SMP0000081,Methyclothiazide Action Pathway,drug_action,DB03904
SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,DB03904
SMP0000105,Metolazone Action Pathway,drug_action,DB03904
SMP0000115,Furosemide Action Pathway,drug_action,DB03904
SMP0000118,Torsemide Action Pathway,drug_action,DB03904
SMP0000132,Triamterene Action Pathway,drug_action,DB03904
SMP0000189,Hartnup Disorder,disease,DB03904
SMP0000197,Lysinuric Protein Intolerance,disease,DB03904
SMP0000245,Glucose Transporter Defect (SGLT2),disease,DB03904
SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB03904
SMP0000504,"Creatine Deficiency, Guanidinoacetate Methyltransferase Deficiency",disease,DB03904
SMP0000505,Hyperornithinemia with Gyrate Atrophy (HOGA),disease,DB03904
SMP0000583,Blue Diaper Syndrome,disease,DB03904
SMP0000723,Cystinuria,disease,DB03904
SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,DB03904
SMP0000003,Argininosuccinic Aciduria,disease,DB03904
SMP0000020,Arginine and Proline Metabolism,metabolic,DB03904
SMP0000036,D-Arginine and D-Ornithine Metabolism,metabolic,DB03904
SMP0000080,Polythiazide Action Pathway,drug_action,DB03904
SMP0000088,Bumetanide Action Pathway,drug_action,DB03904
SMP0000091,Quinethazone Action Pathway,drug_action,DB03904
SMP0000110,Indapamide Action Pathway,drug_action,DB03904
SMP0000121,Trichlormethiazide Action Pathway,drug_action,DB03904
SMP0000134,Spironolactone Action Pathway,drug_action,DB03904
SMP0000135,Eplerenone Action Pathway,drug_action,DB03904
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB03904
SMP0000360,Hyperprolinemia Type II,disease,DB03904
SMP0000361,Hyperprolinemia Type I,disease,DB03904
SMP0000507,L-Arginine:Glycine Amidinotransferase Deficiency,disease,DB03904
SMP0000001,Citrullinemia Type I,disease,DB03904
SMP0000004,Glycine and Serine Metabolism,metabolic,DB03915
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB03915
SMP0000244,Sarcosinemia,disease,DB03915
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB03915
SMP0000242,Dimethylglycine Dehydrogenase Deficiency,disease,DB03915
SMP0000484,Dimethylglycine Dehydrogenase Deficiency,disease,DB03915
SMP0000485,"Hyperglycinemia, Non-Ketotic",disease,DB03915
SMP0000721,3-Phosphoglycerate Dehydrogenase Deficiency,disease,DB03915
SMP0000004,Glycine and Serine Metabolism,metabolic,DB03929
SMP0000248,Clarithromycin Action Pathway,drug_action,DB03929
SMP0000251,Roxithromycin Action Pathway,drug_action,DB03929
SMP0000254,Gentamicin Action Pathway,drug_action,DB03929
SMP0000293,Oxytetracycline Action Pathway,drug_action,DB03929
SMP0000294,Tetracycline Action Pathway,drug_action,DB03929
SMP0000713,Arbekacin Action Pathway,drug_action,DB03929
SMP0000730,Troleandomycin Action Pathway,drug_action,DB03929
SMP0000731,Josamycin Action Pathway,drug_action,DB03929
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB03929
SMP0000244,Sarcosinemia,disease,DB03929
SMP0000252,Telithromycin Action Pathway,drug_action,DB03929
SMP0000253,Amikacin Action Pathway,drug_action,DB03929
SMP0000258,Spectinomycin Action Pathway,drug_action,DB03929
SMP0000290,Demeclocycline Action Pathway,drug_action,DB03929
SMP0000291,Doxycycline Action Pathway,drug_action,DB03929
SMP0000292,Minocycline Action Pathway,drug_action,DB03929
SMP0000295,Lymecycline Action Pathway,drug_action,DB03929
SMP0000712,Tigecycline Action Pathway,drug_action,DB03929
SMP0000714,Paromomycin Action Pathway,drug_action,DB03929
SMP0000727,Methacycline Action Pathway,drug_action,DB03929
SMP0000728,Lincomycin Action Pathway,drug_action,DB03929
SMP0000729,Chloramphenicol Action Pathway,drug_action,DB03929
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB03929
SMP0000242,Dimethylglycine Dehydrogenase Deficiency,disease,DB03929
SMP0000247,Azithromycin Action Pathway,drug_action,DB03929
SMP0000249,Clindamycin Action Pathway,drug_action,DB03929
SMP0000250,Erythromycin Action Pathway,drug_action,DB03929
SMP0000255,Kanamycin Action Pathway,drug_action,DB03929
SMP0000256,Neomycin Action Pathway,drug_action,DB03929
SMP0000348,Globoid Cell Leukodystrophy,disease,DB03945
SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,DB03945
SMP0014218,Phosphatidylcholine Biosynthesis PC(14:0/15:0),metabolic,DB03945
SMP0014220,Phosphatidylcholine Biosynthesis PC(14:0/16:1(9Z)),metabolic,DB03945
SMP0014224,"Phosphatidylcholine Biosynthesis PC(14:0/18:2(9Z,12Z))",metabolic,DB03945
SMP0014228,Phosphatidylcholine Biosynthesis PC(14:0/20:0),metabolic,DB03945
SMP0014229,Phosphatidylcholine Biosynthesis PC(14:0/20:1(11Z)),metabolic,DB03945
SMP0014230,"Phosphatidylcholine Biosynthesis PC(14:0/20:2(11Z,14Z))",metabolic,DB03945
SMP0014233,"Phosphatidylcholine Biosynthesis PC(14:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB03945
SMP0014235,"Phosphatidylcholine Biosynthesis PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,DB03945
SMP0014240,"Phosphatidylcholine Biosynthesis PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,DB03945
SMP0014242,"Phosphatidylcholine Biosynthesis PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB03945
SMP0014245,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/14:0),metabolic,DB03945
SMP0014248,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:0),metabolic,DB03945
SMP0014249,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:1(9Z)),metabolic,DB03945
SMP0014255,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,DB03945
SMP0014267,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:2(13Z,16Z))",metabolic,DB03945
SMP0014272,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/24:0),metabolic,DB03945
SMP0014274,Phosphatidylcholine Biosynthesis PC(15:0/14:0),metabolic,DB03945
SMP0014277,Phosphatidylcholine Biosynthesis PC(15:0/16:0),metabolic,DB03945
SMP0014278,Phosphatidylcholine Biosynthesis PC(15:0/16:1(9Z)),metabolic,DB03945
SMP0014279,Phosphatidylcholine Biosynthesis PC(15:0/18:0),metabolic,DB03945
SMP0014287,Phosphatidylcholine Biosynthesis PC(15:0/20:1(11Z)),metabolic,DB03945
SMP0014290,"Phosphatidylcholine Biosynthesis PC(15:0/20:3(8Z,11Z,14Z))",metabolic,DB03945
SMP0014291,"Phosphatidylcholine Biosynthesis PC(15:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB03945
SMP0014294,Phosphatidylcholine Biosynthesis PC(15:0/22:0),metabolic,DB03945
SMP0014300,"Phosphatidylcholine Biosynthesis PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB03945
SMP0014303,Phosphatidylcholine Biosynthesis PC(16:0/14:0),metabolic,DB03945
SMP0014304,Phosphatidylcholine Biosynthesis PC(16:0/14:1(9Z)),metabolic,DB03945
SMP0014306,Phosphatidylcholine Biosynthesis PC(16:0/16:0),metabolic,DB03945
SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,DB03994
SMP0014218,Phosphatidylcholine Biosynthesis PC(14:0/15:0),metabolic,DB03994
SMP0014220,Phosphatidylcholine Biosynthesis PC(14:0/16:1(9Z)),metabolic,DB03994
SMP0014224,"Phosphatidylcholine Biosynthesis PC(14:0/18:2(9Z,12Z))",metabolic,DB03994
SMP0014228,Phosphatidylcholine Biosynthesis PC(14:0/20:0),metabolic,DB03994
SMP0014229,Phosphatidylcholine Biosynthesis PC(14:0/20:1(11Z)),metabolic,DB03994
SMP0014230,"Phosphatidylcholine Biosynthesis PC(14:0/20:2(11Z,14Z))",metabolic,DB03994
SMP0014233,"Phosphatidylcholine Biosynthesis PC(14:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB03994
SMP0014235,"Phosphatidylcholine Biosynthesis PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,DB03994
SMP0014240,"Phosphatidylcholine Biosynthesis PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,DB03994
SMP0014242,"Phosphatidylcholine Biosynthesis PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB03994
SMP0014245,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/14:0),metabolic,DB03994
SMP0014248,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:0),metabolic,DB03994
SMP0014249,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:1(9Z)),metabolic,DB03994
SMP0014255,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,DB03994
SMP0014267,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:2(13Z,16Z))",metabolic,DB03994
SMP0014272,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/24:0),metabolic,DB03994
SMP0014274,Phosphatidylcholine Biosynthesis PC(15:0/14:0),metabolic,DB03994
SMP0014277,Phosphatidylcholine Biosynthesis PC(15:0/16:0),metabolic,DB03994
SMP0014278,Phosphatidylcholine Biosynthesis PC(15:0/16:1(9Z)),metabolic,DB03994
SMP0014279,Phosphatidylcholine Biosynthesis PC(15:0/18:0),metabolic,DB03994
SMP0014287,Phosphatidylcholine Biosynthesis PC(15:0/20:1(11Z)),metabolic,DB03994
SMP0014290,"Phosphatidylcholine Biosynthesis PC(15:0/20:3(8Z,11Z,14Z))",metabolic,DB03994
SMP0014291,"Phosphatidylcholine Biosynthesis PC(15:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB03994
SMP0014294,Phosphatidylcholine Biosynthesis PC(15:0/22:0),metabolic,DB03994
SMP0014300,"Phosphatidylcholine Biosynthesis PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB03994
SMP0014303,Phosphatidylcholine Biosynthesis PC(16:0/14:0),metabolic,DB03994
SMP0014304,Phosphatidylcholine Biosynthesis PC(16:0/14:1(9Z)),metabolic,DB03994
SMP0014306,Phosphatidylcholine Biosynthesis PC(16:0/16:0),metabolic,DB03994
SMP0014310,Phosphatidylcholine Biosynthesis PC(16:0/18:1(9Z)),metabolic,DB03994
SMP0000518,Glucose-6-phosphate Dehydrogenase Deficiency,disease,DB04034
SMP0000031,Pentose Phosphate Pathway,metabolic,DB04034
SMP0000519,Ribose-5-phosphate Isomerase Deficiency,disease,DB04034
SMP0000520,Transaldolase Deficiency,disease,DB04034
SMP0000654,Warburg Effect,metabolic,DB04034
SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,DB04074
SMP0000200,Methylmalonic Aciduria,disease,DB04074
SMP0000523,Isobutyryl-CoA Dehydrogenase Deficiency,disease,DB04074
SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,DB04074
SMP0000139,3-Methylglutaconic Aciduria Type I,disease,DB04074
SMP0000173,beta-Ketothiolase Deficiency,disease,DB04074
SMP0000524,Isovaleric Acidemia,disease,DB04074
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",metabolic,DB04074
SMP0000140,3-Methylglutaconic Aciduria Type III,disease,DB04074
SMP0000141,3-Methylglutaconic Aciduria Type IV,disease,DB04074
SMP0000199,Maple Syrup Urine Disease,disease,DB04074
SMP0000236,Propionic Acidemia,disease,DB04074
SMP0000237,3-Methylcrotonyl-CoA Carboxylase Deficiency Type I,disease,DB04074
SMP0000238,Isovaleric Aciduria,disease,DB04074
SMP0000384,Methylmalonate Semialdehyde Dehydrogenase Deficiency,disease,DB04074
SMP0000521,3-Hydroxyisobutyric Acid Dehydrogenase Deficiency,disease,DB04074
SMP0000522,3-Hydroxyisobutyric Aciduria,disease,DB04074
SMP0000167,Adenylosuccinate Lyase Deficiency,disease,DB04076
SMP0000220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB04076
SMP0000512,Xanthinuria Type I,disease,DB04076
SMP0000536,Mitochondrial DNA Depletion Syndrome,disease,DB04076
SMP0000537,Myoadenylate Deaminase Deficiency,disease,DB04076
SMP0000050,Purine Metabolism,metabolic,DB04076
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB04076
SMP0000364,Lesch-Nyhan Syndrome (LNS),disease,DB04076
SMP0000365,Gout or Kelley-Seegmiller Syndrome,disease,DB04076
SMP0000428,Mercaptopurine Action Pathway,drug_action,DB04076
SMP0000535,Adenine Phosphoribosyltransferase Deficiency (APRT),disease,DB04076
SMP0000144,Adenosine Deaminase Deficiency,disease,DB04076
SMP0000168,AICA-Ribosiduria,disease,DB04076
SMP0000203,Molybdenum Cofactor Deficiency,disease,DB04076
SMP0000427,Azathioprine Action Pathway,drug_action,DB04076
SMP0000430,Thioguanine Action Pathway,drug_action,DB04076
SMP0000513,Xanthinuria Type II,disease,DB04076
SMP0000044,Histidine Metabolism,metabolic,DB04151
SMP0000191,Histidinemia,disease,DB04151
SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,DB04160
SMP0000003,Argininosuccinic Aciduria,disease,DB04160
SMP0000004,Glycine and Serine Metabolism,metabolic,DB04160
SMP0000009,Ammonia Recycling,metabolic,DB04160
SMP0000011,Inositol Metabolism,metabolic,DB04160
SMP0000016,Propanoate Metabolism,metabolic,DB04160
SMP0000020,Arginine and Proline Metabolism,metabolic,DB04160
SMP0000029,Selenoamino Acid Metabolism,metabolic,DB04160
SMP0000043,Galactose Metabolism,metabolic,DB04160
SMP0000044,Histidine Metabolism,metabolic,DB04160
SMP0000046,Pyrimidine Metabolism,metabolic,DB04160
SMP0000050,Purine Metabolism,metabolic,DB04160
SMP0000051,Fatty Acid Metabolism,metabolic,DB04160
SMP0000058,Starch and Sucrose Metabolism,metabolic,DB04160
SMP0000060,Pyruvate Metabolism,metabolic,DB04160
SMP0000072,Glutamate Metabolism,metabolic,DB04160
SMP0000073,Butyrate Metabolism,metabolic,DB04160
SMP0000082,Simvastatin Action Pathway,drug_action,DB04160
SMP0000089,Pravastatin Action Pathway,drug_action,DB04160
SMP0000092,Rosuvastatin Action Pathway,drug_action,DB04160
SMP0000107,Zoledronate Action Pathway,drug_action,DB04160
SMP0000117,Pamidronate Action Pathway,drug_action,DB04160
SMP0000119,Fluvastatin Action Pathway,drug_action,DB04160
SMP0000123,Betaine Metabolism,metabolic,DB04160
SMP0000174,Biotinidase Deficiency,disease,DB04160
SMP0000177,Cystathionine beta-Synthase Deficiency,disease,DB04160
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB04160
SMP0000191,Histidinemia,disease,DB04160
SMP0000196,Leigh Syndrome,disease,DB04160
SMP0000202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB04160
SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,DB04183
SMP0000198,Malonic Aciduria,disease,DB04183
SMP0000200,Methylmalonic Aciduria,disease,DB04183
SMP0000523,Isobutyryl-CoA Dehydrogenase Deficiency,disease,DB04183
SMP0000016,Propanoate Metabolism,metabolic,DB04183
SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,DB04183
SMP0000139,3-Methylglutaconic Aciduria Type I,disease,DB04183
SMP0000173,beta-Ketothiolase Deficiency,disease,DB04183
SMP0000524,Isovaleric Acidemia,disease,DB04183
SMP0000032,"Valine, Leucine, and Isoleucine Degradation",metabolic,DB04183
SMP0000140,3-Methylglutaconic Aciduria Type III,disease,DB04183
SMP0000141,3-Methylglutaconic Aciduria Type IV,disease,DB04183
SMP0000199,Maple Syrup Urine Disease,disease,DB04183
SMP0000201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB04183
SMP0000236,Propionic Acidemia,disease,DB04183
SMP0000237,3-Methylcrotonyl-CoA Carboxylase Deficiency Type I,disease,DB04183
SMP0000238,Isovaleric Aciduria,disease,DB04183
SMP0000384,Methylmalonate Semialdehyde Dehydrogenase Deficiency,disease,DB04183
SMP0000464,Vitamin K Metabolism,metabolic,DB04183
SMP0000502,Malonyl-CoA Decarboxylase Deficiency,disease,DB04183
SMP0000521,3-Hydroxyisobutyric Acid Dehydrogenase Deficiency,disease,DB04183
SMP0000522,3-Hydroxyisobutyric Aciduria,disease,DB04183
SMP0000177,Cystathionine beta-Synthase Deficiency,disease,DB04193
SMP0000033,Methionine Metabolism,metabolic,DB04193
SMP0000221,Methionine Adenosyltransferase Deficiency,disease,DB04193
SMP0000214,S-Adenosylhomocysteine (SAH) Hydrolase Deficiency,disease,DB04193
SMP0000222,Glycine N-Methyltransferase Deficiency,disease,DB04193
SMP0000340,Methylenetetrahydrofolate Reductase Deficiency (MTHFRD),disease,DB04193
SMP0000341,Hypermethioninemia,disease,DB04193
SMP0000570,"Homocystinuria-Megaloblastic Anemia Due to Defect in Cobalamin Metabolism, cblG Complementation Type",disease,DB04193
SMP0000719,2-Aminoadipic 2-Oxoadipic Aciduria,disease,DB04207
SMP0000186,Glutaric Aciduria Type I,disease,DB04207
SMP0000239,Saccharopinuria/Hyperlysinemia II,disease,DB04207
SMP0000527,"Hyperlysinemia I, Familial",disease,DB04207
SMP0000037,Lysine Degradation,metabolic,DB04207
SMP0000528,Hyperlysinemia II or Saccharopinuria,disease,DB04207
SMP0000571,Pyridoxine Dependency with Seizures,disease,DB04207
SMP0000065,Ubiquinone Biosynthesis,metabolic,DB04242
SMP0000046,Pyrimidine Metabolism,metabolic,DB04252
SMP0000202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB04252
