drugbank-id,name,parent_key
DB00171,ATP,SMP0000570
DB00640,Adenosine,SMP0000570
DB01345,Potassium cation,SMP0000570
DB01378,Magnesium cation,SMP0000570
DB01593,Zinc,SMP0000570
DB01917,Putrescine,SMP0000570
DB02083,"N,N-dimethylglycine",SMP0000570
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP0000570
DB03147,Flavin adenine dinucleotide,SMP0000570
DB03566,Spermidine,SMP0000570
DB04160,Pyrophosphoric acid,SMP0000570
DB04193,L-Homoserine,SMP0000570
DB04553,2-Oxobutanoic Acid,SMP0000570
DB00171,ATP,SMP0000320
DB00640,Adenosine,SMP0000320
DB01378,Magnesium cation,SMP0000320
DB01593,Zinc,SMP0000320
DB02527,Cyclic adenosine monophosphate,SMP0000320
DB04160,Pyrophosphoric acid,SMP0000320
DB00171,ATP,SMP0000321
DB00640,Adenosine,SMP0000321
DB01378,Magnesium cation,SMP0000321
DB01593,Zinc,SMP0000321
DB02527,Cyclic adenosine monophosphate,SMP0000321
DB04160,Pyrophosphoric acid,SMP0000321
DB00131,Adenosine phosphate,SMP0000745
DB00171,ATP,SMP0000745
DB00649,Stavudine,SMP0000745
DB04160,Pyrophosphoric acid,SMP0000745
DB00171,ATP,SMP0000686
DB00368,Norepinephrine,SMP0000686
DB00652,Pentazocine,SMP0000686
DB00988,Dopamine,SMP0000686
DB01345,Potassium cation,SMP0000686
DB01373,Calcium,SMP0000686
DB00171,ATP,SMP0000532
DB00655,Estrone,SMP0000532
DB01378,Magnesium cation,SMP0000532
DB02577,Mesoheme,SMP0000532
DB03175,Propyl alcohol,SMP0000532
DB03255,Phenol,SMP0000532
DB04160,Pyrophosphoric acid,SMP0000532
DB04574,Estrone sulfate,SMP0000532
DB00118,Ademetionine,SMP0030880
DB00157,NADH,SMP0030880
DB00655,Estrone,SMP0030880
DB00783,Estradiol,SMP0030880
DB01378,Magnesium cation,SMP0030880
DB02577,Mesoheme,SMP0030880
DB03435,Uridine-5'-Diphosphate,SMP0030880
DB04573,Estriol,SMP0030880
DB04574,Estrone sulfate,SMP0030880
DB00171,ATP,SMP0000041
DB00655,Estrone,SMP0000041
DB01378,Magnesium cation,SMP0000041
DB02577,Mesoheme,SMP0000041
DB03175,Propyl alcohol,SMP0000041
DB03255,Phenol,SMP0000041
DB04160,Pyrophosphoric acid,SMP0000041
DB04574,Estrone sulfate,SMP0000041
DB00171,ATP,SMP0000375
DB00661,Verapamil,SMP0000375
DB01345,Potassium cation,SMP0000375
DB01373,Calcium,SMP0000375
DB01378,Magnesium cation,SMP0000375
DB00171,ATP,SMP0000661
DB00668,Epinephrine,SMP0000661
DB01345,Potassium cation,SMP0000661
DB01373,Calcium,SMP0000661
DB01378,Magnesium cation,SMP0000661
DB00171,ATP,SMP0000246
DB00670,Pirenzepine,SMP0000246
DB01345,Potassium cation,SMP0000246
DB01593,Zinc,SMP0000246
DB03128,Acetylcholine,SMP0000246
DB00675,Tamoxifen,SMP0000606
DB02577,Mesoheme,SMP0000606
DB03147,Flavin adenine dinucleotide,SMP0000606
DB03435,Uridine-5'-Diphosphate,SMP0000606
DB03843,Formaldehyde,SMP0000606
DB00675,Tamoxifen,SMP0000471
DB02577,Mesoheme,SMP0000471
DB03147,Flavin adenine dinucleotide,SMP0000471
DB03435,Uridine-5'-Diphosphate,SMP0000471
DB03843,Formaldehyde,SMP0000471
DB00678,Losartan,SMP0000162
DB01593,Zinc,SMP0000162
DB00682,Warfarin,SMP0000268
DB01022,Phylloquinone,SMP0000268
DB01373,Calcium,SMP0000268
DB00157,NADH,SMP0000652
DB00171,ATP,SMP0000652
DB00688,Mycophenolate mofetil,SMP0000652
DB01024,Mycophenolic acid,SMP0000652
DB01345,Potassium cation,SMP0000652
DB02577,Mesoheme,SMP0000652
DB03435,Uridine-5'-Diphosphate,SMP0000652
DB03843,Formaldehyde,SMP0000652
DB00691,Moexipril,SMP0000151
DB01593,Zinc,SMP0000151
DB00691,Moexipril,SMP0000595
DB01593,Zinc,SMP0000595
DB00151,Cysteine,SMP0000115
DB00695,Furosemide,SMP0000115
DB01345,Potassium cation,SMP0000115
DB03904,Urea,SMP0000115
DB00171,ATP,SMP0000687
DB00368,Norepinephrine,SMP0000687
DB00704,Naltrexone,SMP0000687
DB00988,Dopamine,SMP0000687
DB01345,Potassium cation,SMP0000687
DB01373,Calcium,SMP0000687
DB00131,Adenosine phosphate,SMP0000738
DB00171,ATP,SMP0000738
DB00705,Delavirdine,SMP0000738
DB04160,Pyrophosphoric acid,SMP0000738
DB00171,ATP,SMP0000649
DB00709,Lamivudine,SMP0000649
DB01378,Magnesium cation,SMP0000649
DB03435,Uridine-5'-Diphosphate,SMP0000649
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0000649
DB04160,Pyrophosphoric acid,SMP0000649
DB00131,Adenosine phosphate,SMP0000742
DB00171,ATP,SMP0000742
DB00709,Lamivudine,SMP0000742
DB04160,Pyrophosphoric acid,SMP0000742
DB00171,ATP,SMP0000629
DB00718,Adefovir dipivoxil,SMP0000629
DB01378,Magnesium cation,SMP0000629
DB00719,Azatadine,SMP0059865
DB01373,Calcium,SMP0059865
DB00171,ATP,SMP0000402
DB00368,Norepinephrine,SMP0000402
DB00721,Procaine,SMP0000402
DB00988,Dopamine,SMP0000402
DB01345,Potassium cation,SMP0000402
DB01373,Calcium,SMP0000402
DB00722,Lisinopril,SMP0000150
DB01593,Zinc,SMP0000150
DB00171,ATP,SMP0000453
DB00731,Nateglinide,SMP0000453
DB01345,Potassium cation,SMP0000453
DB01373,Calcium,SMP0000453
DB00736,Esomeprazole,SMP0000612
DB00171,ATP,SMP0000225
DB00736,Esomeprazole,SMP0000225
DB01345,Potassium cation,SMP0000225
DB01593,Zinc,SMP0000225
DB03128,Acetylcholine,SMP0000225
DB00737,Meclizine,SMP0058956
DB01373,Calcium,SMP0058956
DB00171,ATP,SMP0000310
DB00741,Hydrocortisone,SMP0000310
DB01378,Magnesium cation,SMP0000310
DB02527,Cyclic adenosine monophosphate,SMP0000310
DB04160,Pyrophosphoric acid,SMP0000310
DB00748,Carbinoxamine,SMP0058797
DB01373,Calcium,SMP0058797
DB00171,ATP,SMP0000401
DB00368,Norepinephrine,SMP0000401
DB00750,Prilocaine,SMP0000401
DB00988,Dopamine,SMP0000401
DB01345,Potassium cation,SMP0000401
DB01373,Calcium,SMP0000401
DB00751,Epinastine,SMP0061191
DB01373,Calcium,SMP0061191
DB00171,ATP,SMP0000260
DB00758,Clopidogrel,SMP0000260
DB01373,Calcium,SMP0000260
DB02577,Mesoheme,SMP0000260
DB00171,ATP,SMP0000610
DB00758,Clopidogrel,SMP0000610
DB01373,Calcium,SMP0000610
DB02577,Mesoheme,SMP0000610
DB00171,ATP,SMP0000600
DB00762,Irinotecan,SMP0000600
DB02577,Mesoheme,SMP0000600
DB03435,Uridine-5'-Diphosphate,SMP0000600
DB05482,7-ethyl-10-hydroxycamptothecin,SMP0000600
DB00171,ATP,SMP0000433
DB00762,Irinotecan,SMP0000433
DB02577,Mesoheme,SMP0000433
DB03435,Uridine-5'-Diphosphate,SMP0000433
DB05482,7-ethyl-10-hydroxycamptothecin,SMP0000433
DB00768,Olopatadine,SMP0060740
DB01373,Calcium,SMP0060740
DB00157,NADH,SMP0000601
DB00171,ATP,SMP0000601
DB00773,Etoposide,SMP0000601
DB01373,Calcium,SMP0000601
DB01378,Magnesium cation,SMP0000601
DB02577,Mesoheme,SMP0000601
DB03435,Uridine-5'-Diphosphate,SMP0000601
DB03843,Formaldehyde,SMP0000601
DB00157,NADH,SMP0000442
DB00171,ATP,SMP0000442
DB00773,Etoposide,SMP0000442
DB01373,Calcium,SMP0000442
DB01378,Magnesium cation,SMP0000442
DB02577,Mesoheme,SMP0000442
DB03435,Uridine-5'-Diphosphate,SMP0000442
DB03843,Formaldehyde,SMP0000442
DB00775,Tirofiban,SMP0000267
DB00777,Propiomazine,SMP0062625
DB01373,Calcium,SMP0062625
DB00790,Perindopril,SMP0000152
DB01593,Zinc,SMP0000152
DB00792,Tripelennamine,SMP0057587
DB01373,Calcium,SMP0057587
DB00796,Candesartan cilexetil,SMP0000158
DB01593,Zinc,SMP0000158
DB00171,ATP,SMP0000413
DB00368,Norepinephrine,SMP0000413
DB00802,Alfentanil,SMP0000413
DB00988,Dopamine,SMP0000413
DB01345,Potassium cation,SMP0000413
DB01373,Calcium,SMP0000413
DB00142,Glutamic acid,SMP0000701
DB00143,Glutathione,SMP0000701
DB00812,Phenylbutazone,SMP0000701
DB00917,Dinoprostone,SMP0000701
DB01373,Calcium,SMP0000701
DB01378,Magnesium cation,SMP0000701
DB01593,Zinc,SMP0000701
DB02056,Prostaglandin D2,SMP0000701
DB02577,Mesoheme,SMP0000701
DB03866,Prostaglandin G2,SMP0000701
DB04557,Arachidonic Acid,SMP0000701
DB00142,Glutamic acid,SMP0000694
DB00143,Glutathione,SMP0000694
DB00821,Carprofen,SMP0000694
DB00917,Dinoprostone,SMP0000694
DB01373,Calcium,SMP0000694
DB01378,Magnesium cation,SMP0000694
DB01593,Zinc,SMP0000694
DB02056,Prostaglandin D2,SMP0000694
DB02577,Mesoheme,SMP0000694
DB03866,Prostaglandin G2,SMP0000694
DB04557,Arachidonic Acid,SMP0000694
DB00835,Brompheniramine,SMP0057579
DB01373,Calcium,SMP0057579
DB00171,ATP,SMP0000662
DB00841,Dobutamine,SMP0000662
DB01345,Potassium cation,SMP0000662
DB01373,Calcium,SMP0000662
DB01378,Magnesium cation,SMP0000662
DB00171,ATP,SMP0000691
DB00368,Norepinephrine,SMP0000691
DB00844,Nalbuphine,SMP0000691
DB00988,Dopamine,SMP0000691
DB01345,Potassium cation,SMP0000691
DB01373,Calcium,SMP0000691
DB00171,ATP,SMP0000673
DB00368,Norepinephrine,SMP0000673
DB00854,Levorphanol,SMP0000673
DB00988,Dopamine,SMP0000673
DB01345,Potassium cation,SMP0000673
DB01373,Calcium,SMP0000673
DB00114,Pyridoxal phosphate,SMP0000344
DB00145,Glycine,SMP0000344
DB00157,NADH,SMP0000344
DB00855,Aminolevulinic acid,SMP0000344
DB01592,Iron,SMP0000344
DB01593,Zinc,SMP0000344
DB02285,Protoporphyrin,SMP0000344
DB02577,Mesoheme,SMP0000344
DB03147,Flavin adenine dinucleotide,SMP0000344
DB03435,Uridine-5'-Diphosphate,SMP0000344
DB04461,Coproporphyrinogen III,SMP0000344
DB07780,Farnesyl diphosphate,SMP0000344
DB00114,Pyridoxal phosphate,SMP0000346
DB00145,Glycine,SMP0000346
DB00157,NADH,SMP0000346
DB00855,Aminolevulinic acid,SMP0000346
DB01592,Iron,SMP0000346
DB01593,Zinc,SMP0000346
DB02285,Protoporphyrin,SMP0000346
DB02577,Mesoheme,SMP0000346
DB03147,Flavin adenine dinucleotide,SMP0000346
DB03435,Uridine-5'-Diphosphate,SMP0000346
DB04461,Coproporphyrinogen III,SMP0000346
DB07780,Farnesyl diphosphate,SMP0000346
DB00114,Pyridoxal phosphate,SMP0000342
DB00145,Glycine,SMP0000342
DB00157,NADH,SMP0000342
DB00855,Aminolevulinic acid,SMP0000342
DB01592,Iron,SMP0000342
DB01593,Zinc,SMP0000342
DB02285,Protoporphyrin,SMP0000342
DB02577,Mesoheme,SMP0000342
DB03147,Flavin adenine dinucleotide,SMP0000342
DB03435,Uridine-5'-Diphosphate,SMP0000342
DB04461,Coproporphyrinogen III,SMP0000342
DB07780,Farnesyl diphosphate,SMP0000342
DB00114,Pyridoxal phosphate,SMP0000345
DB00145,Glycine,SMP0000345
DB00157,NADH,SMP0000345
DB00855,Aminolevulinic acid,SMP0000345
DB01592,Iron,SMP0000345
DB01593,Zinc,SMP0000345
DB02285,Protoporphyrin,SMP0000345
DB02577,Mesoheme,SMP0000345
DB03147,Flavin adenine dinucleotide,SMP0000345
DB03435,Uridine-5'-Diphosphate,SMP0000345
DB04461,Coproporphyrinogen III,SMP0000345
DB07780,Farnesyl diphosphate,SMP0000345
DB00860,Prednisolone,SMP0000441
DB00860,Prednisolone,SMP0000632
DB00171,ATP,SMP0000230
DB00863,Ranitidine,SMP0000230
DB01345,Potassium cation,SMP0000230
DB01593,Zinc,SMP0000230
DB03128,Acetylcholine,SMP0000230
DB00171,ATP,SMP0000297
DB00866,Alprenolol,SMP0000297
DB01345,Potassium cation,SMP0000297
DB01373,Calcium,SMP0000297
DB01378,Magnesium cation,SMP0000297
DB00876,Eprosartan,SMP0000159
DB01593,Zinc,SMP0000159
DB00131,Adenosine phosphate,SMP0000741
DB00171,ATP,SMP0000741
DB00879,Emtricitabine,SMP0000741
DB04160,Pyrophosphoric acid,SMP0000741
DB00881,Quinapril,SMP0000596
DB01593,Zinc,SMP0000596
DB00881,Quinapril,SMP0000153
DB01593,Zinc,SMP0000153
DB00131,Adenosine phosphate,SMP0000449
DB00157,NADH,SMP0000449
DB00171,ATP,SMP0000449
DB00898,Ethanol,SMP0000449
DB01593,Zinc,SMP0000449
DB02577,Mesoheme,SMP0000449
DB03166,Acetic acid,SMP0000449
DB04160,Pyrophosphoric acid,SMP0000449
DB00131,Adenosine phosphate,SMP0000739
DB00171,ATP,SMP0000739
DB00900,Didanosine,SMP0000739
DB02189,"2',3'-Dideoxyadenosine-5'-Triphosphate",SMP0000739
DB04160,Pyrophosphoric acid,SMP0000739
DB00902,Methdilazine,SMP0059730
DB01373,Calcium,SMP0059730
DB00171,ATP,SMP0000395
DB00368,Norepinephrine,SMP0000395
DB00907,Cocaine,SMP0000395
DB00988,Dopamine,SMP0000395
DB01345,Potassium cation,SMP0000395
DB01373,Calcium,SMP0000395
DB00171,ATP,SMP0000323
DB00908,Quinidine,SMP0000323
DB01345,Potassium cation,SMP0000323
DB01373,Calcium,SMP0000323
DB01378,Magnesium cation,SMP0000323
DB00171,ATP,SMP0000454
DB00912,Repaglinide,SMP0000454
DB01345,Potassium cation,SMP0000454
DB01373,Calcium,SMP0000454
DB00142,Glutamic acid,SMP0000695
DB00143,Glutathione,SMP0000695
DB00917,Dinoprostone,SMP0000695
DB01373,Calcium,SMP0000695
DB01378,Magnesium cation,SMP0000695
DB01593,Zinc,SMP0000695
DB01628,Etoricoxib,SMP0000695
DB02056,Prostaglandin D2,SMP0000695
DB02577,Mesoheme,SMP0000695
DB03866,Prostaglandin G2,SMP0000695
DB04557,Arachidonic Acid,SMP0000695
DB00142,Glutamic acid,SMP0000699
DB00143,Glutathione,SMP0000699
DB00917,Dinoprostone,SMP0000699
DB01283,Lumiracoxib,SMP0000699
DB01373,Calcium,SMP0000699
DB01378,Magnesium cation,SMP0000699
DB01593,Zinc,SMP0000699
DB02056,Prostaglandin D2,SMP0000699
DB02577,Mesoheme,SMP0000699
DB03866,Prostaglandin G2,SMP0000699
DB04557,Arachidonic Acid,SMP0000699
DB00142,Glutamic acid,SMP0000707
DB00143,Glutathione,SMP0000707
DB00917,Dinoprostone,SMP0000707
DB01373,Calcium,SMP0000707
DB01378,Magnesium cation,SMP0000707
DB01399,Salsalate,SMP0000707
DB01593,Zinc,SMP0000707
DB02056,Prostaglandin D2,SMP0000707
DB02577,Mesoheme,SMP0000707
DB03866,Prostaglandin G2,SMP0000707
DB04557,Arachidonic Acid,SMP0000707
DB00142,Glutamic acid,SMP0000708
DB00143,Glutathione,SMP0000708
DB00917,Dinoprostone,SMP0000708
DB01373,Calcium,SMP0000708
DB01378,Magnesium cation,SMP0000708
DB01593,Zinc,SMP0000708
DB02056,Prostaglandin D2,SMP0000708
DB02577,Mesoheme,SMP0000708
DB03866,Prostaglandin G2,SMP0000708
DB04557,Arachidonic Acid,SMP0000708
DB00920,Ketotifen,SMP0059868
DB01373,Calcium,SMP0059868
DB00171,ATP,SMP0000684
DB00368,Norepinephrine,SMP0000684
DB00921,Buprenorphine,SMP0000684
DB00988,Dopamine,SMP0000684
DB01345,Potassium cation,SMP0000684
DB01373,Calcium,SMP0000684
DB00171,ATP,SMP0000231
DB00927,Famotidine,SMP0000231
DB01345,Potassium cation,SMP0000231
DB01593,Zinc,SMP0000231
DB03128,Acetylcholine,SMP0000231
DB00142,Glutamic acid,SMP0000709
DB00143,Glutathione,SMP0000709
DB00917,Dinoprostone,SMP0000709
DB00936,Salicylic acid,SMP0000709
DB01373,Calcium,SMP0000709
DB01378,Magnesium cation,SMP0000709
DB01593,Zinc,SMP0000709
DB02056,Prostaglandin D2,SMP0000709
DB02577,Mesoheme,SMP0000709
DB03866,Prostaglandin G2,SMP0000709
DB04557,Arachidonic Acid,SMP0000709
DB00131,Adenosine phosphate,SMP0000746
DB00171,ATP,SMP0000746
DB00943,Zalcitabine,SMP0000746
DB04160,Pyrophosphoric acid,SMP0000746
DB00946,Phenprocoumon,SMP0000271
DB01022,Phylloquinone,SMP0000271
DB01373,Calcium,SMP0000271
DB00157,NADH,SMP0000633
DB00949,Felbamate,SMP0000633
DB01593,Zinc,SMP0000633
DB02577,Mesoheme,SMP0000633
DB00950,Fexofenadine,SMP0060218
DB01373,Calcium,SMP0060218
DB00171,ATP,SMP0000306
DB00960,Pindolol,SMP0000306
DB01345,Potassium cation,SMP0000306
DB01373,Calcium,SMP0000306
DB01378,Magnesium cation,SMP0000306
DB00171,ATP,SMP0000399
DB00368,Norepinephrine,SMP0000399
DB00961,Mepivacaine,SMP0000399
DB00988,Dopamine,SMP0000399
DB01345,Potassium cation,SMP0000399
DB01373,Calcium,SMP0000399
DB00966,Telmisartan,SMP0000164
DB01593,Zinc,SMP0000164
DB00967,Desloratadine,SMP0060201
DB01373,Calcium,SMP0060201
DB00972,Azelastine,SMP0060741
DB01373,Calcium,SMP0060741
DB00975,Dipyridamole,SMP0000264
DB01593,Zinc,SMP0000264
DB00171,ATP,SMP0000308
DB00988,Dopamine,SMP0000308
DB01378,Magnesium cation,SMP0000308
DB02527,Cyclic adenosine monophosphate,SMP0000308
DB04160,Pyrophosphoric acid,SMP0000308
DB00993,Azathioprine,SMP0000645
DB01033,Mercaptopurine,SMP0000645
DB00151,Cysteine,SMP0000100
DB00999,Hydrochlorothiazide,SMP0000100
DB01345,Potassium cation,SMP0000100
DB03904,Urea,SMP0000100
DB00171,ATP,SMP0000397
DB00368,Norepinephrine,SMP0000397
DB00988,Dopamine,SMP0000397
DB01002,Levobupivacaine,SMP0000397
DB01345,Potassium cation,SMP0000397
DB01373,Calcium,SMP0000397
DB00171,ATP,SMP0000460
DB01016,Glyburide,SMP0000460
DB01345,Potassium cation,SMP0000460
DB01373,Calcium,SMP0000460
DB01022,Phylloquinone,SMP0000269
DB01373,Calcium,SMP0000269
DB01418,Acenocoumarol,SMP0000269
DB01022,Phylloquinone,SMP0000279
DB01373,Calcium,SMP0000279
DB04898,Ximelagatran,SMP0000279
DB01022,Phylloquinone,SMP0000274
DB01109,Heparin,SMP0000274
DB01373,Calcium,SMP0000274
DB01022,Phylloquinone,SMP0000288
DB01373,Calcium,SMP0000288
DB06692,Aprotinin,SMP0000288
DB01022,Phylloquinone,SMP0000464
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",SMP0000464
DB03147,Flavin adenine dinucleotide,SMP0000464
DB03766,Propanoic acid,SMP0000464
DB04183,Methylmalonic Acid,SMP0000464
DB01022,Phylloquinone,SMP0000586
DB01373,Calcium,SMP0000586
DB01023,Felodipine,SMP0000619
DB00171,ATP,SMP0000377
DB01023,Felodipine,SMP0000377
DB01345,Potassium cation,SMP0000377
DB01373,Calcium,SMP0000377
DB01378,Magnesium cation,SMP0000377
DB01029,Irbesartan,SMP0000161
DB01593,Zinc,SMP0000161
DB00118,Ademetionine,SMP0000609
DB00130,L-Glutamine,SMP0000609
DB00131,Adenosine phosphate,SMP0000609
DB00157,NADH,SMP0000609
DB00171,ATP,SMP0000609
DB01033,Mercaptopurine,SMP0000609
DB01345,Potassium cation,SMP0000609
DB01378,Magnesium cation,SMP0000609
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000609
DB03147,Flavin adenine dinucleotide,SMP0000609
DB04160,Pyrophosphoric acid,SMP0000609
DB00171,ATP,SMP0000324
DB01035,Procainamide,SMP0000324
DB01345,Potassium cation,SMP0000324
DB01373,Calcium,SMP0000324
DB01378,Magnesium cation,SMP0000324
DB00131,Adenosine phosphate,SMP0000737
DB00171,ATP,SMP0000737
DB01048,Abacavir,SMP0000737
DB04160,Pyrophosphoric acid,SMP0000737
DB01050,Ibuprofen,SMP0000590
DB02577,Mesoheme,SMP0000590
DB03435,Uridine-5'-Diphosphate,SMP0000590
DB00171,ATP,SMP0000382
DB01054,Nitrendipine,SMP0000382
DB01345,Potassium cation,SMP0000382
DB01373,Calcium,SMP0000382
DB01378,Magnesium cation,SMP0000382
DB00171,ATP,SMP0000330
DB01056,Tocainide,SMP0000330
DB01345,Potassium cation,SMP0000330
DB01373,Calcium,SMP0000330
DB01378,Magnesium cation,SMP0000330
DB00171,ATP,SMP0000663
DB01064,Isoprenaline,SMP0000663
DB01345,Potassium cation,SMP0000663
DB01373,Calcium,SMP0000663
DB01378,Magnesium cation,SMP0000663
DB01069,Promethazine,SMP0059211
DB01373,Calcium,SMP0059211
DB01071,Mequitazine,SMP0059720
DB01373,Calcium,SMP0059720
DB01075,Diphenhydramine,SMP0058785
DB01373,Calcium,SMP0058785
DB00171,ATP,SMP0000675
DB00368,Norepinephrine,SMP0000675
DB00988,Dopamine,SMP0000675
DB01081,Diphenoxylate,SMP0000675
DB01345,Potassium cation,SMP0000675
DB01373,Calcium,SMP0000675
DB01084,Emedastine,SMP0061040
DB01373,Calcium,SMP0061040
DB00171,ATP,SMP0000664
DB01102,Arbutamine,SMP0000664
DB01345,Potassium cation,SMP0000664
DB01373,Calcium,SMP0000664
DB01378,Magnesium cation,SMP0000664
DB01106,Levocabastine,SMP0060224
DB01373,Calcium,SMP0060224
DB01109,Heparin,SMP0000358
DB01373,Calcium,SMP0000358
DB01378,Magnesium cation,SMP0000358
DB01593,Zinc,SMP0000358
DB02056,Prostaglandin D2,SMP0000358
DB04557,Arachidonic Acid,SMP0000358
DB01114,Chlorpheniramine,SMP0056661
DB01373,Calcium,SMP0056661
DB00171,ATP,SMP0000379
DB01115,Nifedipine,SMP0000379
DB01345,Potassium cation,SMP0000379
DB01373,Calcium,SMP0000379
DB01378,Magnesium cation,SMP0000379
DB00171,ATP,SMP0000665
DB01118,Amiodarone,SMP0000665
DB01345,Potassium cation,SMP0000665
DB01373,Calcium,SMP0000665
DB01378,Magnesium cation,SMP0000665
DB00171,ATP,SMP0000461
DB01120,Gliclazide,SMP0000461
DB01345,Potassium cation,SMP0000461
DB01373,Calcium,SMP0000461
DB01129,Rabeprazole,SMP0000616
DB00171,ATP,SMP0000229
DB01129,Rabeprazole,SMP0000229
DB01345,Potassium cation,SMP0000229
DB01593,Zinc,SMP0000229
DB03128,Acetylcholine,SMP0000229
DB00171,ATP,SMP0000367
DB01136,Carvedilol,SMP0000367
DB01345,Potassium cation,SMP0000367
DB01373,Calcium,SMP0000367
DB01378,Magnesium cation,SMP0000367
DB01142,Doxepin,SMP0059872
DB01373,Calcium,SMP0059872
DB00157,NADH,SMP0000641
DB01142,Doxepin,SMP0000641
DB02577,Mesoheme,SMP0000641
DB03843,Formaldehyde,SMP0000641
DB01146,Diphenylpyraline,SMP0058908
DB01373,Calcium,SMP0058908
DB00171,ATP,SMP0000423
DB00368,Norepinephrine,SMP0000423
DB00988,Dopamine,SMP0000423
DB01151,Desipramine,SMP0000423
DB01345,Potassium cation,SMP0000423
DB01373,Calcium,SMP0000423
DB02577,Mesoheme,SMP0000423
DB01151,Desipramine,SMP0000626
DB02577,Mesoheme,SMP0000626
DB00171,ATP,SMP0000394
DB00368,Norepinephrine,SMP0000394
DB00988,Dopamine,SMP0000394
DB01161,Chloroprocaine,SMP0000394
DB01345,Potassium cation,SMP0000394
DB01373,Calcium,SMP0000394
DB01166,Cilostazol,SMP0000263
DB01593,Zinc,SMP0000263
DB01173,Orphenadrine,SMP0058808
DB01373,Calcium,SMP0058808
DB00171,ATP,SMP0000425
DB00368,Norepinephrine,SMP0000425
DB00988,Dopamine,SMP0000425
DB01175,Escitalopram,SMP0000425
DB01345,Potassium cation,SMP0000425
DB01373,Calcium,SMP0000425
DB01176,Cyclizine,SMP0058923
DB01373,Calcium,SMP0058923
DB01180,Rescinnamine,SMP0000155
DB01593,Zinc,SMP0000155
DB00157,NADH,SMP0000605
DB01181,Ifosfamide,SMP0000605
DB02577,Mesoheme,SMP0000605
DB02579,Acrylic Acid,SMP0000605
DB00157,NADH,SMP0000448
DB01181,Ifosfamide,SMP0000448
DB02577,Mesoheme,SMP0000448
DB02579,Acrylic Acid,SMP0000448
DB00171,ATP,SMP0000688
DB00368,Norepinephrine,SMP0000688
DB00988,Dopamine,SMP0000688
DB01183,Naloxone,SMP0000688
DB01345,Potassium cation,SMP0000688
DB01373,Calcium,SMP0000688
DB00171,ATP,SMP0000296
DB01193,Acebutolol,SMP0000296
DB01345,Potassium cation,SMP0000296
DB01373,Calcium,SMP0000296
DB01378,Magnesium cation,SMP0000296
DB00171,ATP,SMP0000331
DB01195,Flecainide,SMP0000331
DB01345,Potassium cation,SMP0000331
DB01373,Calcium,SMP0000331
DB01378,Magnesium cation,SMP0000331
DB01197,Captopril,SMP0000146
DB01593,Zinc,SMP0000146
DB00171,ATP,SMP0000303
DB01203,Nadolol,SMP0000303
DB01345,Potassium cation,SMP0000303
DB01373,Calcium,SMP0000303
DB01378,Magnesium cation,SMP0000303
DB00171,ATP,SMP0000676
DB00368,Norepinephrine,SMP0000676
DB00988,Dopamine,SMP0000676
DB01209,Dezocine,SMP0000676
DB01345,Potassium cation,SMP0000676
DB01373,Calcium,SMP0000676
DB00171,ATP,SMP0000666
DB01210,Levobunolol,SMP0000666
DB01345,Potassium cation,SMP0000666
DB01373,Calcium,SMP0000666
DB01378,Magnesium cation,SMP0000666
DB00171,ATP,SMP0000667
DB01214,Metipranolol,SMP0000667
DB01345,Potassium cation,SMP0000667
DB01373,Calcium,SMP0000667
DB01378,Magnesium cation,SMP0000667
DB01224,Quetiapine,SMP0062884
DB01373,Calcium,SMP0062884
DB00171,ATP,SMP0000677
DB00368,Norepinephrine,SMP0000677
DB00988,Dopamine,SMP0000677
DB01227,Levacetylmethadol,SMP0000677
DB01345,Potassium cation,SMP0000677
DB01373,Calcium,SMP0000677
DB00157,NADH,SMP0000638
DB01227,Levacetylmethadol,SMP0000638
DB02577,Mesoheme,SMP0000638
DB03843,Formaldehyde,SMP0000638
DB00171,ATP,SMP0000434
DB01229,Paclitaxel,SMP0000434
DB01237,Bromodiphenhydramine,SMP0058813
DB01373,Calcium,SMP0058813
DB00157,NADH,SMP0000639
DB01242,Clomipramine,SMP0000639
DB02577,Mesoheme,SMP0000639
DB03843,Formaldehyde,SMP0000639
DB01246,Alimemazine,SMP0059689
DB01373,Calcium,SMP0059689
DB00171,ATP,SMP0000435
DB01248,Docetaxel,SMP0000435
DB01254,Dasatinib,SMP0031696
DB01269,Panitumumab,SMP0000475
DB00171,ATP,SMP0000668
DB01295,Bevantolol,SMP0000668
DB01345,Potassium cation,SMP0000668
DB01373,Calcium,SMP0000668
DB01378,Magnesium cation,SMP0000668
DB00171,ATP,SMP0000669
DB01297,Practolol,SMP0000669
DB01345,Potassium cation,SMP0000669
DB01373,Calcium,SMP0000669
DB01378,Magnesium cation,SMP0000669
DB01340,Cilazapril,SMP0000147
DB01593,Zinc,SMP0000147
DB01340,Cilazapril,SMP0000592
DB01593,Zinc,SMP0000592
DB01342,Forasartan,SMP0000160
DB01593,Zinc,SMP0000160
DB00151,Cysteine,SMP0000189
DB01345,Potassium cation,SMP0000189
DB03904,Urea,SMP0000189
DB00151,Cysteine,SMP0000197
