name,url,parent_key
Sunmark,http://www.sunmarkbrand.com,DB01050
Talbert Medical Management Corp.,,DB01050
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01050
UDL Laboratories,http://www.udllabs.com,DB01050
Ultras Pharmaceuticals Inc.,http://ultraspharma.com,DB01050
Va Cmop Dallas,,DB01050
Vangard Labs Inc.,,DB01050
Veratex Corp.,,DB01050
Vintage Pharmaceuticals Inc.,,DB01050
Vistapharm Inc.,http://www.vistapharm.com,DB01050
Walgreen Co.,http://www.walgreens.com,DB01050
Watson Pharmaceuticals,http://www.watson.com,DB01050
Wyeth Pharmaceuticals,http://www.wyeth.com,DB01050
Xactdose Inc.,,DB01050
APP Pharmaceuticals,http://www.apppharma.com,DB01053
Baxter International Inc.,http://www.baxter.com,DB01053
C.O. Truxton Inc.,,DB01053
King Pharmaceuticals Inc.,http://www.kingpharm.com,DB01053
Pfizer Inc.,http://www.pfizer.com,DB01053
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01053
Sandoz,http://www.sandoz.ca,DB01053
Wyeth Pharmaceuticals,http://www.wyeth.com,DB01057
Bayer Healthcare,http://www.bayerhealthcare.com,DB01058
Gallipot,http://www.gallipot.com,DB01058
KVP Pharma Plus Veterinaer Produkte GmbH,,DB01058
Schering Corp.,http://www.schering.de,DB01058
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01059
Merck & Co.,http://www.merck.com,DB01059
Pharmaceutical Utilization Management Program VA Inc.,,DB01059
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01059
Shire Inc.,http://www.shire.com,DB01059
Altura Pharmaceuticals Inc.,http://www.alturapharma.com,DB01060
American Antibiotics LLC,,DB01060
Apotheca Inc.,,DB01060
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01060
Aurobindo Pharma Ltd.,http://www.aurobindo.com,DB01060
Blenheim Pharmacal,http://www.bpipack.com,DB01060
Bristol-Myers Squibb Co.,http://www.bms.com,DB01060
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01060
C.O. Truxton Inc.,,DB01060
Cardinal Health,http://www.cardinal.com,DB01060
Carlisle Laboratories Inc.,,DB01060
Casa De Amigos Pharmacy,,DB01060
Clonmel Healthcare Ltd.,http://www.clonmel-health.ie,DB01060
Comprehensive Consultant Services Inc.,,DB01060
Darby Dental Supply Co. Inc.,http://www.darbydental.com,DB01060
DAVA Pharmaceuticals,http://www.davapharma.com,DB01060
Dept Health Central Pharmacy,,DB01060
Direct Dispensing Inc.,,DB01060
Dispensing Solutions,http://www.drxdispensing.com,DB01060
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01060
DNA Pharmaceuticals,http://dnapharmaceuticals.net,DB01060
E.R. Squibb and Sons LLC,,DB01060
GlaxoSmithKline Inc.,http://www.gsk.com,DB01060
Golden State Medical Supply Inc.,http://www.gsms.us,DB01060
Greenstone LLC,http://www.greenstonellc.com,DB01060
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB01060
Hikma Pharmaceuticals,http://www.hikma.com,DB01060
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB01060
International Ethical Labs Inc.,http://www.intetlab.com,DB01060
Keltman Pharmaceuticals Inc.,http://www.keltman.com,DB01060
Laboratorios Atral Sarl,,DB01060
Lake Erie Medical and Surgical Supply,,DB01060
Liberty Pharmaceuticals,,DB01060
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01060
Medpharm Inc.,http://www.medpharm.net,DB01060
Medvantx Inc.,http://www.medvantx.com,DB01060
Middlebrook Pharmaceuticals,http://www.middlebrookpharma.com,DB01060
Mississippi State Dept Health,http://www.msdh.state.ms.us,DB01060
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01060
Novopharm Ltd.,,DB01060
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01060
Okasa Pvt Ltd.,http://www.okasa.com,DB01060
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB01060
Par Pharmaceuticals,http://www.parpharm.com,DB01060
Patient First Corp.,http://www.patientfirst.com,DB01060
PCA LLC,,DB01060
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01060
Pharmedix,http://www.pharmedixrx.com,DB01060
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01060
Poli Industria Chimica SPA,http://www.poli.it,DB01060
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01060
Prepackage Specialists,,DB01060
Prepak Systems Inc.,http://www.prepaksys.com,DB01060
Prescription Dispensing Service Inc.,,DB01060
Putney Inc.,http://www.putneyvet.com,DB01060
Qualitest,http://www.worldoftest.com,DB01060
Ranbaxy Laboratories,http://www.ranbaxy.com,DB01060
Rebel Distributors Corp.,http://www.rebelrx.com,DB01060
Redpharm Drug,,DB01060
Reid Provident Laboratories Inc.,,DB01060
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01060
Sandoz,http://www.sandoz.ca,DB01060
Signal Health Ltd.,http://www.signal-health.com,DB01060
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01060
St Mary's Medical Park Pharmacy,,DB01060
Stat Rx Usa,http://statrxusa.exporterus.com,DB01060
Stat Scripts LLC,http://www.stat-scripts.com,DB01060
Talbert Medical Management Corp.,,DB01060
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01060
Tya Pharmaceuticals,,DB01060
UDL Laboratories,http://www.udllabs.com,DB01060
Veratex Corp.,,DB01060
West-Ward Pharmaceuticals,http://www.west-ward.com,DB01060
Alza Corp.,,DB01062
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB01062
Cardinal Health,http://www.cardinal.com,DB01062
Dept Health Central Pharmacy,,DB01062
Dispensing Solutions,http://www.drxdispensing.com,DB01062
Global Pharmaceuticals,http://www.globalphar.com,DB01062
Goldline Laboratories Inc.,,DB01062
Impax Laboratories Inc.,http://www.impaxlabs.com,DB01062
Janssen-Ortho Inc.,http://www.janssen-ortho.com,DB01062
Liberty Pharmaceuticals,,DB01062
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01062
McNeil Laboratories,,DB01062
Medisca Inc.,http://www.medisca.com,DB01062
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01062
Mylan,http://www.mylan.com,DB01062
Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,DB01062
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01062
Pliva Inc.,http://www.pliva.com,DB01062
Qualitest,http://www.worldoftest.com,DB01062
Redpharm Drug,,DB01062
Remedy Repack,http://www.remedyrepack.com,DB01062
Resource Optimization and Innovation LLC,,DB01062
Schwarz Pharma Inc.,,DB01062
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01062
UDL Laboratories,http://www.udllabs.com,DB01062
USL Pharma Inc.,,DB01062
Vangard Labs Inc.,,DB01062
Vintage Pharmaceuticals Inc.,,DB01062
Watson Pharmaceuticals,http://www.watson.com,DB01062
Amend,,DB01064
Baxter International Inc.,http://www.baxter.com,DB01064
ESI Lederle,,DB01064
Hospira Inc.,http://www.hospira.com,DB01064
Mason Distributors,,DB01065
Medisca Inc.,http://www.medisca.com,DB01065
National Vitamin Company,http://www.nationalvitamin.com,DB01065
Physiologics,http://www.physiologics.com,DB01065
Rugby Laboratories,http://www.rugbylaboratories.com,DB01065
Aristos Pharmaceuticals,http://www.aristospharm.com,DB01066
Ceph International Corp.,,DB01066
Cornerstone Pharmacy,http://www.cpsrx.com,DB01066
Purdue Pharma LP,http://www.purduepharma.com,DB01066
Tedec Meiji Farma S A,http://www.tedecmeiji.com,DB01066
Actavis Group,http://www.actavis.com,DB01067
Advanced Pharmaceutical Services Inc.,,DB01067
Alphapharm Party Ltd.,http://www.alphapharm.com.au,DB01067
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01067
Apotex Inc.,http://www.apotex.com,DB01067
Apotheca Inc.,,DB01067
AQ Pharmaceuticals Inc.,http://www.aqpharmaceuticals.com,DB01067
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01067
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB01067
Bristol-Myers Squibb Co.,http://www.bms.com,DB01067
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01067
Caraco Pharmaceutical Labs,http://www.caraco.com,DB01067
Cardinal Health,http://www.cardinal.com,DB01067
Coupler Enterprises Inc.,,DB01067
Dept Health Central Pharmacy,,DB01067
Direct Dispensing Inc.,,DB01067
Dispensing Solutions,http://www.drxdispensing.com,DB01067
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01067
Duramed,http://www.duramed.ca,DB01067
Goldline Laboratories Inc.,,DB01067
Greenstone LLC,http://www.greenstonellc.com,DB01067
Heartland Repack Services LLC,,DB01067
Ivax Pharmaceuticals,,DB01067
Kaiser Foundation Hospital,,DB01067
Lake Erie Medical and Surgical Supply,,DB01067
Legacy Pharmaceuticals Packaging LLC,http://www.legacypackaging.com,DB01067
Liberty Pharmaceuticals,,DB01067
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01067
Mckesson Corp.,http://www.mckesson.com,DB01067
Medisca Inc.,http://www.medisca.com,DB01067
Medvantx Inc.,http://www.medvantx.com,DB01067
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01067
Mylan,http://www.mylan.com,DB01067
Novopharm Ltd.,,DB01067
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01067
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB01067
Patheon Inc.,http://www.patheon.com,DB01067
PCA LLC,,DB01067
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01067
Pfizer Inc.,http://www.pfizer.com,DB01067
Pharmaceutical Utilization Management Program VA Inc.,,DB01067
Pharmacy Service Center,,DB01067
Pharmedix,http://www.pharmedixrx.com,DB01067
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01067
Pratt Pharmaceuticals,,DB01067
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01067
Prepackage Specialists,,DB01067
Prepak Systems Inc.,http://www.prepaksys.com,DB01067
Qualitest,http://www.worldoftest.com,DB01067
Rebel Distributors Corp.,http://www.rebelrx.com,DB01067
Remedy Repack,http://www.remedyrepack.com,DB01067
Resource Optimization and Innovation LLC,,DB01067
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01067
Sandoz,http://www.sandoz.ca,DB01067
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01067
Stat Rx Usa,http://statrxusa.exporterus.com,DB01067
Stat Scripts LLC,http://www.stat-scripts.com,DB01067
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01067
Torpharm Inc.,,DB01067
UDL Laboratories,http://www.udllabs.com,DB01067
United Research Laboratories Inc.,http://www.urlpharma.com,DB01067
US Pharmaceutical Group,,DB01067
Va Cmop Dallas,,DB01067
Vangard Labs Inc.,,DB01067
Watson Pharmaceuticals,http://www.watson.com,DB01067
Actavis Group,http://www.actavis.com,DB01068
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB01068
Alphapharm Party Ltd.,http://www.alphapharm.com.au,DB01068
Apotex Inc.,http://www.apotex.com,DB01068
Apotheca Inc.,,DB01068
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01068
Barr Pharmaceuticals,,DB01068
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01068
Caraco Pharmaceutical Labs,http://www.caraco.com,DB01068
Cardinal Health,http://www.cardinal.com,DB01068
Caremark LLC,http://www.caremark.com,DB01068
Catalent Pharma Solutions,http://www.catalent.com,DB01068
Cebert Pharmaceuticals Inc.,http://www.cebert.com,DB01068
Centaur Pharmaceuticals Pvt Ltd.,http://www.centaurpharma.com,DB01068
Comprehensive Consultant Services Inc.,,DB01068
Corepharma LLC,http://www.corepharma.com,DB01068
Coupler Enterprises Inc.,,DB01068
Direct Dispensing Inc.,,DB01068
Dispensing Solutions,http://www.drxdispensing.com,DB01068
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01068
Eon Labs,,DB01068
F Hoffmann-La Roche Ltd.,http://www.roche.com,DB01068
Golden State Medical Supply Inc.,http://www.gsms.us,DB01068
Goldline Laboratories Inc.,,DB01068
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB01068
Heartland Repack Services LLC,,DB01068
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB01068
Kali Laboratories Inc.,,DB01068
Keltman Pharmaceuticals Inc.,http://www.keltman.com,DB01068
Lake Erie Medical and Surgical Supply,,DB01068
Liberty Pharmaceuticals,,DB01068
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01068
Mckesson Corp.,http://www.mckesson.com,DB01068
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01068
Mylan,http://www.mylan.com,DB01068
Novopharm Ltd.,,DB01068
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01068
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB01068
Par Pharmaceuticals,http://www.parpharm.com,DB01068
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01068
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01068
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01068
Prepackage Specialists,,DB01068
Prepak Systems Inc.,http://www.prepaksys.com,DB01068
Qualitest,http://www.worldoftest.com,DB01068
Rebel Distributors Corp.,http://www.rebelrx.com,DB01068
Recalcine Laboratorios,http://www.recalcine.cl,DB01068
Redpharm Drug,,DB01068
Remedy Repack,http://www.remedyrepack.com,DB01068
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01068
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB01068
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01068
St Mary's Medical Park Pharmacy,,DB01068
Stat Rx Usa,http://statrxusa.exporterus.com,DB01068
Syntex SA,http://www.syntexar.com,DB01068
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01068
Torpharm Inc.,,DB01068
UDL Laboratories,http://www.udllabs.com,DB01068
Va Cmop Dallas,,DB01068
Vintage Pharmaceuticals Inc.,,DB01068
Actavis Group,http://www.actavis.com,DB01069
Advanced Pharmaceutical Services Inc.,,DB01069
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB01069
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01069
Apotheca Inc.,,DB01069
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01069
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB01069
Baxter International Inc.,http://www.baxter.com,DB01069
Bioniche Pharma,http://www.bionichepharmausa.com,DB01069
Blenheim Pharmacal,http://www.bpipack.com,DB01069
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01069
C.O. Truxton Inc.,,DB01069
Cadila Healthcare Ltd.,,DB01069
Caraco Pharmaceutical Labs,http://www.caraco.com,DB01069
Cardinal Health,http://www.cardinal.com,DB01069
Carlisle Laboratories Inc.,,DB01069
Century Pharmaceuticals Inc.,http://www.dakins.net,DB01069
Clint Pharmaceutical Inc.,http://www.clintpharmaceuticals.com,DB01069
Comprehensive Consultant Services Inc.,,DB01069
Consolidated Midland Corp.,,DB01069
Corepharma LLC,http://www.corepharma.com,DB01069
Dee Stevens and Son Feeder,,DB01069
DHHS Program Support Center Supply Service Center,,DB01069
Direct Dispensing Inc.,,DB01069
Dispensing Solutions,http://www.drxdispensing.com,DB01069
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01069
Ebewe Pharma,http://www.ebewe.at,DB01069
G & W Labs,http://www.gwlabs.com,DB01069
General Injectables and Vaccines Inc.,http://www.giv.com,DB01069
Global Pharmaceuticals,http://www.globalphar.com,DB01069
Goldline Laboratories Inc.,,DB01069
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB01069
Heartland Repack Services LLC,,DB01069
Hi Tech Pharmacal Co. Inc.,http://www.hitechpharm.com,DB01069
Hikma Pharmaceuticals,http://www.hikma.com,DB01069
Hospira Inc.,http://www.hospira.com,DB01069
Impax Laboratories Inc.,http://www.impaxlabs.com,DB01069
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB01069
Ivax Pharmaceuticals,,DB01069
Kaiser Foundation Hospital,,DB01069
Keltman Pharmaceuticals Inc.,http://www.keltman.com,DB01069
KVK-Tech Inc.,http://www.kvktech.com,DB01069
Lake Erie Medical and Surgical Supply,,DB01069
Lark Pharmaceuticals Inc.,http://www.larklab.com,DB01069
Liberty Pharmaceuticals,,DB01069
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01069
Mallinckrodt Inc.,http://www.mallinckrodt.com,DB01069
Martica Enterprises Inc.,,DB01069
Martin Surgical Supply,,DB01069
Mckesson Corp.,http://www.mckesson.com,DB01069
Medisca Inc.,http://www.medisca.com,DB01069
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01069
Neuman Distributors Inc.,,DB01069
Nubenco Enterprises Inc.,http://www.nubenco.com,DB01069
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01069
Paddock Labs,http://www.paddocklabs.com,DB01069
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB01069
Patient First Corp.,http://www.patientfirst.com,DB01069
PCA LLC,,DB01069
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01069
Perrigo Co.,http://www.perrigo.com,DB01069
Pharmaceutical Association,,DB01069
Pharmacy Service Center,,DB01069
Pharmedix,http://www.pharmedixrx.com,DB01069
Pharmpak Inc.,http://www.pharmpakinc.com,DB01069
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01069
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01069
Prepackage Specialists,,DB01069
Prepak Systems Inc.,http://www.prepaksys.com,DB01069
Prescript Pharmaceuticals,http://www.prescript.net,DB01069
Qualitest,http://www.worldoftest.com,DB01069
Rebel Distributors Corp.,http://www.rebelrx.com,DB01069
Redpharm Drug,,DB01069
Remedy Repack,http://www.remedyrepack.com,DB01069
Resource Optimization and Innovation LLC,,DB01069
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01069
Sandoz,http://www.sandoz.ca,DB01069
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01069
St Mary's Medical Park Pharmacy,,DB01069
Stat Rx Usa,http://statrxusa.exporterus.com,DB01069
Sun Pharmaceutical Industries Ltd.,http://www.sunpharma.com,DB01069
Taro Pharmaceuticals USA,http://www.tarousa.com,DB01069
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01069
UDL Laboratories,http://www.udllabs.com,DB01069
United Research Laboratories Inc.,http://www.urlpharma.com,DB01069
Vangard Labs Inc.,,DB01069
Vintage Pharmaceuticals Inc.,,DB01069
Watson Pharmaceuticals,http://www.watson.com,DB01069
West-Ward Pharmaceuticals,http://www.west-ward.com,DB01069
Wockhardt Ltd.,http://www.wockhardtin.com,DB01069
Zydus Pharmaceuticals,http://www.zydususa.com,DB01069
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01070
Professional Co.,,DB01070
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB01070
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01072
Bristol-Myers Squibb Co.,http://www.bms.com,DB01072
E.R. Squibb and Sons LLC,,DB01072
Kaiser Foundation Hospital,,DB01072
Lake Erie Medical and Surgical Supply,,DB01072
PCA LLC,,DB01072
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01072
Remedy Repack,http://www.remedyrepack.com,DB01072
APP Pharmaceuticals,http://www.apppharma.com,DB01073
Bayer Healthcare,http://www.bayerhealthcare.com,DB01073
Ben Venue Laboratories Inc.,http://www.benvenue.com,DB01073
Ebewe Pharma,http://www.ebewe.at,DB01073
Genzyme Inc.,http://www.genzyme.ca,DB01073
Hospira Inc.,http://www.hospira.com,DB01073
Sagent Pharmaceuticals,http://www.sagentpharma.com,DB01073
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB01073
Sicor Pharmaceuticals,,DB01073
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB01073
Advance Pharmaceutical,,DB01075
Advent Pharmaceuticals Inc.,http://www.adventpharma.com,DB01075
Amend,,DB01075
APP Pharmaceuticals,http://www.apppharma.com,DB01075
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01075
Auriga Pharmaceuticals LLC,,DB01075
Barr Pharmaceuticals,,DB01075
Baxter International Inc.,http://www.baxter.com,DB01075
Bergen Brunswig,http://www.bergenbrunswig.com,DB01075
Bioniche Pharma,http://www.bionichepharmausa.com,DB01075
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01075
C.O. Truxton Inc.,,DB01075
Cardinal Health,http://www.cardinal.com,DB01075
Carlisle Laboratories Inc.,,DB01075
Chattem Chemicals Inc.,http://www.chattem.com,DB01075
Concord Labs,,DB01075
Consolidated Midland Corp.,,DB01075
Contract Pharm,http://www.contractpharma.com,DB01075
CVS Pharmacy,http://www.cvs.com,DB01075
Darby Dental Supply Co. Inc.,http://www.darbydental.com,DB01075
Dept Health Central Pharmacy,,DB01075
Direct Dispensing Inc.,,DB01075
DispenseXpress Inc.,,DB01075
Dispensing Solutions,http://www.drxdispensing.com,DB01075
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01075
Eon Labs,,DB01075
Equaline Vitamins,,DB01075
Fusion Pharmaceuticals LLC,,DB01075
General Injectables and Vaccines Inc.,http://www.giv.com,DB01075
GlaxoSmithKline Inc.,http://www.gsk.com,DB01075
Goldline Laboratories Inc.,,DB01075
Group Health Cooperative,http://www.ghc.org,DB01075
Hawthorn Pharmaceuticals,http://www.hawthornrx.com,DB01075
Heartland Repack Services LLC,,DB01075
Hospira Inc.,http://www.hospira.com,DB01075
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB01075
Ivax Pharmaceuticals,,DB01075
Kraft Pharmaceutical Co. Inc.,,DB01075
Liberty Pharmaceuticals,,DB01075
Lnk International Inc.,http://www.lnkintl.com,DB01075
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB01075
Martin Surgical Supply,,DB01075
McNeil Laboratories,,DB01075
Medique Products,http://www.mediqueproducts.com,DB01075
Medtech Labs,,DB01075
Merit Pharmaceuticals,http://www.meritpharm.com,DB01075
Midlothian Labs,http://www.midlothianlabs.com,DB01075
Mississippi State Dept Health,http://www.msdh.state.ms.us,DB01075
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01075
Nexgen Pharma Inc.,http://www.nexgenpharma.com,DB01075
North Safety Products,http://www.northsafety.com,DB01075
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01075
Patient First Corp.,http://www.patientfirst.com,DB01075
PCA LLC,,DB01075
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01075
Perrigo Co.,http://www.perrigo.com,DB01075
Pfizer Inc.,http://www.pfizer.com,DB01075
Pharmaceutical Association,,DB01075
Pharmedix,http://www.pharmedixrx.com,DB01075
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01075
Poly Pharmaceuticals Inc.,http://www.polypharmaceuticals.net,DB01075
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB01075
Prepackage Specialists,,DB01075
Prepak Systems Inc.,http://www.prepaksys.com,DB01075
Prescript Pharmaceuticals,http://www.prescript.net,DB01075
Procter & Gamble,http://www.pg.com,DB01075
Provident Pharmaceuticals LLC,http://www.providentpharma.com,DB01075
Remedy Repack,http://www.remedyrepack.com,DB01075
Rite Aid Corp.,http://www.riteaid.com,DB01075
River's Edge Pharmaceuticals,http://www.riversedgepharma.com,DB01075
Rugby Laboratories,http://www.rugbylaboratories.com,DB01075
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01075
Scientific Laboratories Inc.,,DB01075
Silarx Pharmaceuticals,http://www.silarx.com,DB01075
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01075
St Mary's Medical Park Pharmacy,,DB01075
Tya Pharmaceuticals,,DB01075
UDL Laboratories,http://www.udllabs.com,DB01075
United Research Laboratories Inc.,http://www.urlpharma.com,DB01075
Vangard Labs Inc.,,DB01075
Walgreen Co.,http://www.walgreens.com,DB01075
Advanced Pharmaceutical Services Inc.,,DB01076
Apotheca Inc.,,DB01076
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01076
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB01076
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01076
Cardinal Health,http://www.cardinal.com,DB01076
Direct Pharmaceuticals Inc.,,DB01076
Dispensing Solutions,http://www.drxdispensing.com,DB01076
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01076
Goedecke GmbH,,DB01076
Healthcare Pharmacy,,DB01076
Heartland Repack Services LLC,,DB01076
Kaiser Foundation Hospital,,DB01076
Lake Erie Medical and Surgical Supply,,DB01076
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01076
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB01076
Orifice Medical AB,http://www.orimedical.com,DB01076
PCA LLC,,DB01076
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB01076
Pfizer Inc.,http://www.pfizer.com,DB01076
Pharmaceutical Utilization Management Program VA Inc.,,DB01076
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01076
Prepackage Specialists,,DB01076
Prepak Systems Inc.,http://www.prepaksys.com,DB01076
Resource Optimization and Innovation LLC,,DB01076
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB01076
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB01076
Tya Pharmaceuticals,,DB01076
US Pharmaceutical Group,,DB01076
Vangard Labs Inc.,,DB01076
Vitrum Ab,,DB01076
Warner Lambert Company LLC,,DB01076
Genpharm LP,,DB01077
MGI Pharma,,DB01077
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01077
Mylan,http://www.mylan.com,DB01077
Norwich Pharmaceuticals Inc.,http://www.norwichpharma.com,DB01077
Pharmaceutical Utilization Management Program VA Inc.,,DB01077
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB01077
Procter & Gamble,http://www.pg.com,DB01077
Warner Chilcott Co. Inc.,http://ir.wcrx.com,DB01077
WC Pharmaceuticals,,DB01077
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB01079
Novartis AG,http://www.novartis.com,DB01079
Lundbeck Inc.,http://www.lundbeckinc.com,DB01080
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB01081
Amneal Pharmaceuticals,http://www.amneal.com,DB01081
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB01081
Bryant Ranch Prepack,http://bryantranchprepack.com,DB01081
Cardinal Health,http://www.cardinal.com,DB01081
Caremark LLC,http://www.caremark.com,DB01081
Comprehensive Consultant Services Inc.,,DB01081
Direct Dispensing Inc.,,DB01081
Dispensing Solutions,http://www.drxdispensing.com,DB01081
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB01081
Eon Labs,,DB01081
GD Searle LLC,,DB01081
Group Health Cooperative,http://www.ghc.org,DB01081
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB01081
Heartland Repack Services LLC,,DB01081
Ivax Pharmaceuticals,,DB01081
Kaiser Foundation Hospital,,DB01081
