Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47763,ocds-7hge34-NCCF40946,North Norfolk villages to Walsingham Primary School and Alderman Peel High School. Wells to Holt Youth project Tue-Fri ,framework agreement,Children's Services ,,,North Norfolk villages to Walsingham Primary School and Alderman Peel High School. Wells to Holt Youth project Tue-Fri ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,28/08/2020,,26/08/2022,134774,Estimated,,M Allen   PE30 5LF,,,71384,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47771,ocds-7hge34-NCCF40946,"Terrington St Clement to Meadowgate Special School, Wisbech ",framework agreement,Children's Services ,,,"Terrington St Clement to Meadowgate Special School, Wisbech ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,04/08/2023,,04/08/2023,140576,Estimated,,S Gibb (Taxi Services) PE34 4AX,,,74168,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47787,ocds-7hge34-NCCF40946,"North West Norfolk villages to College of West Anglia, King's Lynn ",framework agreement,Children's Services ,,,"North West Norfolk villages to College of West Anglia, King's Lynn ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2020,,31/07/2020,134099,Estimated,,West Norfolk Community Transport Project,,,76197,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN47947,,Wymondham to Dereham ,single award contract,Adult Care,,,Wymondham to Dereham ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,11/08/2015,31/08/2018,,31/08/2018,5853,Estimated,,Dereham Taxi Ltd,,,653589,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47714,ocds-7hge34-NCCF40953,Eccles -On -Sea to Vauxhall Centre ,framework agreement,Adult Care,,,Eccles -On -Sea to Vauxhall Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/09/2015,30/09/2018,,30/09/2020,70451,Estimated,,Nortax Taxis,,,133850,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47839,ocds-7hge34-NCCF40952,Eccles and Banham to Kenninghall Primary Schools ,framework agreement,Children's Services ,,,Eccles and Banham to Kenninghall Primary Schools ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,28/08/2020,,31/07/2021,67986,Estimated,,Hailey's Taxis Ltd,,,1170771,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47840,ocds-7hge34-NCCF40952,Attleborough to Wymondham College ,framework agreement,Children's Services ,,,Attleborough to Wymondham College ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,07/09/2015,26/08/2022,,25/08/2023,73047,Estimated,,Hailey's Taxis Ltd,,,1170771,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47830,ocds-7hge34-NCCF40952,Horstead to Frettenham Primary School ,framework agreement,Children's Services ,,,Horstead to Frettenham Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,02/08/2019,,02/08/2019,20572,Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47817,ocds-7hge34-NCCF40952,Swardeston and Hethersett to Mulbarton Schools ,framework agreement,Children's Services ,,,Swardeston and Hethersett to Mulbarton Schools ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,30/08/2019,,31/07/2020,29445,Estimated,,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47856,ocds-7hge34-NCCF40952,Pulham Market to Tivetshall Primary School ,framework agreement,Children's Services ,,,Pulham Market to Tivetshall Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/08/2019,,31/07/2020,56182,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47819,ocds-7hge34-NCCF40952,"Norwich, Great Ellingham and Thetford to On Track Education Centre, Mildenhall ",framework agreement,Children's Services ,,,"Norwich, Great Ellingham and Thetford to On Track Education Centre, Mildenhall ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,03/08/2018,,03/08/2018,63043,Estimated,,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47841,ocds-7hge34-NCCF40952,Wymondham to Wicklewood Primary School ,framework agreement,Children's Services ,,,Wymondham to Wicklewood Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2020,,31/07/2020,28357,Estimated,,Hailey's Taxis Ltd,,,1170771,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47812,ocds-7hge34-NCCF40952,"Blofield, Brundall and Thorpe St Andrew to New Eccles Hall School, Quidenham ",framework agreement,Children's Services ,,,"Blofield, Brundall and Thorpe St Andrew to New Eccles Hall School, Quidenham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,08/09/2015,24/07/2018,,31/07/2018,60233,Estimated,,Bellacab,,,153501,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47833,ocds-7hge34-NCCF40952,"Norwich NR1, Swardeston to New Eccles Hall School, Quidenham ",framework agreement,Children's Services ,,,"Norwich NR1, Swardeston to New Eccles Hall School, Quidenham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,08/09/2015,31/07/2018,,03/08/2018,53421,Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47834,ocds-7hge34-NCCF40952,"Norwich to New Eccles Hall School, Quidenham ",framework agreement,Children's Services ,,,"Norwich to New Eccles Hall School, Quidenham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,08/09/2015,31/07/2018,,03/08/2018,79827,Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47837,ocds-7hge34-NCCF40952,"Bradenham, Shipdham, Watton, Griston to New Eccles Hall, Quidenham ",framework agreement,Children's Services ,,,"Bradenham, Shipdham, Watton, Griston to New Eccles Hall, Quidenham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,08/09/2015,31/07/2018,,03/08/2018,50150,Estimated,,2 and Fro Taxis,,,175303,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47806,ocds-7hge34-NCCF40952,"Earsham, Pulham St Mary, Harleston and Ditchingham to New Eccles Hall School, Quidenham ",framework agreement,Children's Services ,,,"Earsham, Pulham St Mary, Harleston and Ditchingham to New Eccles Hall School, Quidenham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,08/09/2015,31/07/2018,,03/08/2018,56552,Estimated,,Able Taxis Ltd,,,80467,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47811,ocds-7hge34-NCCF40952,BUS 26 - Thompson to Parkside School	 ,framework agreement,Children's Services ,,,BUS 26 - Thompson to Parkside School	 ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2018,,03/08/2018,73911,Estimated,,Ace Taxis (Dereham),,,711741,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47846,ocds-7hge34-NCCF40952,"Dersingham to Gretton School, Girton ",framework agreement,Children's Services ,,,"Dersingham to Gretton School, Girton ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2020,,04/08/2023,244580,Estimated,,S Gibb (Taxi Services) PE34 4AX,,,74168,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47865,ocds-7hge34-NCCF40955,Thetford to West Suffolk College ,framework agreement,Children's Services ,,,Thetford to West Suffolk College ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2018,,31/07/2018,34750,Estimated,,Bobs Taxis,,,66715,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47861,ocds-7hge34-NCCF40955,"Reedham to Cantley Primary and Lingwood, The Compass Centre ",framework agreement,Children's Services ,,,"Reedham to Cantley Primary and Lingwood, The Compass Centre ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2018,,31/07/2019,74399,Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47802,ocds-7hge34-NCCF40958,"Wroxham to Aylmerton, St Andrews School ",framework agreement,Children's Services ,,,"Wroxham to Aylmerton, St Andrews School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2023,,31/07/2023,197294,Estimated,,SWIFT TAXIS & PRIVATE HIRE LTD,,,75093,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47891,ocds-7hge34-NCCF40955,"Norwich to Aylmerton, St Andrews School ",framework agreement,Children's Services ,,,"Norwich to Aylmerton, St Andrews School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2019,,31/07/2019,88801,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47816,ocds-7hge34-NCCF40952,Hockwold to Brandon IES ,framework agreement,Children's Services ,,,Hockwold to Brandon IES ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2018,,31/07/2022,70172,Estimated,,Bobs Taxis,,,66715,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47838,ocds-7hge34-NCCF40952,"Marshland St James, Lakesend and Three Holes to Upwell Primary School ",framework agreement,Children's Services ,,,"Marshland St James, Lakesend and Three Holes to Upwell Primary School ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,05/08/2022,,04/08/2023,118907,Estimated,,G J Bishop Minicoach Hire,,,69182,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47836,ocds-7hge34-NCCF40952,Walsoken to West Walton Primary School ,framework agreement,Children's Services ,,,Walsoken to West Walton Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,05/08/2022,,04/08/2023,89173,Estimated,,Fenland,,,82787,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47858,ocds-7hge34-NCCF40952,"King's Lynn to Cambien Education Centre, Wisbech ",framework agreement,Children's Services ,,,"King's Lynn to Cambien Education Centre, Wisbech ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,05/08/2022,,04/08/2023,145447,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47788,ocds-7hge34-NCCF40956,"Blofield, Bawburgh and Thetford to Gretton School, Girton ",framework agreement,Children's Services ,,,"Blofield, Bawburgh and Thetford to Gretton School, Girton ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2018,,31/07/2020,181681,Estimated,,Ace Taxis (Dereham),,,711741,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47790,ocds-7hge34-NCCF40956,King's Lynn to Springwood High School ,framework agreement,Children's Services ,,,King's Lynn to Springwood High School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2020,,31/07/2020,43527,Estimated,,Station Taxis (Kings Lynn) Limited,,,74931,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN47931,,"Cromer to St Andrews, Aylmerton ",single award contract,Children's Services ,,,"Cromer to St Andrews, Aylmerton ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2019,,31/07/2019,21457,Estimated,,A1 Cabs & Travel Company,,,65820,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47904,ocds-7hge34-NCCF40957,"Thetford to Churchill Park, King's Lynn  ",framework agreement,Children's Services ,,,"Thetford to Churchill Park, King's Lynn  ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2018,,31/07/2023,225184,Estimated,,Station Taxis (Kings Lynn) Limited,,,74931,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN47938,,"Norwich, Hickling & Sea Palling to Lessingham, All Saints ",single award contract,Children's Services ,,,"Norwich, Hickling & Sea Palling to Lessingham, All Saints ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2018,,31/07/2018,60358,Estimated,,Goldstar Norwich Ltd,,,1175772,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN47932,,Kirby Cane and Hales to Great Yarmouth,single award contract,Adult Care,,,Kirby Cane and Hales to Great Yarmouth,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,31/10/2018,,31/10/2018,32804,Estimated,,Beccles/Bungay Area Community Transport,,,81235,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47799,ocds-7hge34-NCCF40958,Norwich to Open Academy ,framework agreement,Children's Services ,,,Norwich to Open Academy ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2018,,31/07/2021,76578,Estimated,,Firstcall Taxicall Ltd,,,1284759,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47792,ocds-7hge34-NCCF40958,Old Buckenham to City Academy ,framework agreement,Children's Services ,,,Old Buckenham to City Academy ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2019,,31/07/2019,54271,Estimated,,A J Taxis PE33 0BF,,,592476,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN47936,,Aldeby to Aldeby Sense ,single award contract,Adult Care,,,Aldeby to Aldeby Sense ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,02/09/2015,30/09/2018,,30/09/2019,50217,Estimated,,Grebe Coaches,,,69450,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47917,ocds-7hge34-NCCF40959,Eccles and Kenninghall to Banham Primary ,framework agreement,Children's Services ,,,Eccles and Kenninghall to Banham Primary ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2021,,31/07/2021,84253,Estimated,,Station Taxis (Wymondham) Ltd,,,144505,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47915,ocds-7hge34-NCCF40959,"Foulden to Churchill Park School, King's Lynn ",framework agreement,Children's Services ,,,"Foulden to Churchill Park School, King's Lynn ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,04/09/2015,31/07/2018,,31/07/2022,110573,Estimated,,Station Taxis (Kings Lynn) Limited,,,74931,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47914,ocds-7hge34-NCCF40959,"Outwell, Upwell & Walsoken to College of West Anglia, Kings Lynn ",framework agreement,Children's Services ,,,"Outwell, Upwell & Walsoken to College of West Anglia, Kings Lynn ",PASSENGER TRANSPORT.Education Post 16,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2018,,31/07/2018,57720,Estimated,,S Gibb (Taxi Services) PE34 4AX,,,74168,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47916,ocds-7hge34-NCCF40959,West Norfolk Villages to College of West Anglia and Providence House ,framework agreement,Children's Services ,,,West Norfolk Villages to College of West Anglia and Providence House ,PASSENGER TRANSPORT.Education Post 16,PASSENGER TRANSPORT,60100000,,,07/09/2015,31/07/2018,,31/07/2018,64051,Estimated,,Station Taxis (Kings Lynn) Limited,,,74931,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47919,ocds-7hge34-NCCF40964,"Dereham, Carbrooke & Thetford to Bramfield House, Halesworth, Suffolk ",framework agreement,Children's Services ,,,"Dereham, Carbrooke & Thetford to Bramfield House, Halesworth, Suffolk ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,02/09/2015,31/07/2019,,31/07/2019,64087,Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47921,ocds-7hge34-NCCF40964,Norwich to Sidestrand Hall Special School ,framework agreement,Children's Services ,,,Norwich to Sidestrand Hall Special School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,03/09/2015,31/07/2020,,31/07/2022,163592,Estimated,,SJB Taxis,,,722726,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48171,ocds-7hge34-NCCF40963,Thetford to Nansa and Assist Trust ,framework agreement,Adult Care,,,Thetford to Nansa and Assist Trust ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,30/09/2018,,30/09/2020,94735,Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48172,ocds-7hge34-NCCF40963,Thetford to Hamlet Centre (1) ,framework agreement,Adult Care,,,Thetford to Hamlet Centre (1) ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,30/09/2018,,30/09/2020,168745,Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48174,ocds-7hge34-NCCF40963,Wymondham and Eaton  to Assist Trust Thalia and Hamlet Centre ,framework agreement,Adult Care,,,Wymondham and Eaton  to Assist Trust Thalia and Hamlet Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,30/09/2018,,30/09/2020,42546,Estimated,,Phoenix Taxis (NCH),,,73243,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48175,ocds-7hge34-NCCF40963,Thetford to Norwich Day Centres via Attleborough ,framework agreement,Adult Care,,,Thetford to Norwich Day Centres via Attleborough ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,30/09/2018,,30/09/2020,175429,Estimated,,Phoenix Taxis (NCH),,,73243,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48176,ocds-7hge34-NCCF40963,Great Hockham and Eccles and NR16 to Hamlet Centre  ,framework agreement,Adult Care,,,Great Hockham and Eccles and NR16 to Hamlet Centre  ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,30/09/2018,,30/09/2020,126604,Estimated,,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48177,ocds-7hge34-NCCF40963,"Thetford, Saham Toney and Little Melton  to Hamlet Centre and Assist Trust ",framework agreement,Adult Care,,,"Thetford, Saham Toney and Little Melton  to Hamlet Centre and Assist Trust ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,30/09/2018,,30/09/2020,41661,Estimated,,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48179,ocds-7hge34-NCCF40963,"Blofield, Brundall and Thorpe to The Swallows Day Care ",framework agreement,Adult Care,,,"Blofield, Brundall and Thorpe to The Swallows Day Care ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,31/03/2018,,30/09/2020,44564,Estimated,,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48180,ocds-7hge34-NCCF40963,Thorpe Market  to The Swallows Day Care ,framework agreement,Adult Care,,,Thorpe Market  to The Swallows Day Care ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,31/03/2018,,30/09/2020,45387,Estimated,,Phoenix Taxis (NCH),,,73243,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48181,ocds-7hge34-NCCF40963,Norwich and Spixworth to The Swallows Day Care  ,framework agreement,Adult Care,,,Norwich and Spixworth to The Swallows Day Care  ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,31/03/2018,,30/09/2020,53100,Estimated,,Nortax Taxis,,,133850,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN48183,ocds-7hge34-NCCF40963,Hethersett and St Faiths  to The Swallows Day Care   ,framework agreement,Adult Care,,,Hethersett and St Faiths  to The Swallows Day Care   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/10/2015,31/03/2018,,30/09/2020,75860,Estimated,,Style Taxis Ltd,,,1256853,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AMN47963,ocds-7hge34-NCCF40967,Feltwell to Weeting Primary School ,framework agreement,Children's Services ,,,Feltwell to Weeting Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,14/09/2015,31/07/2018,,31/07/2022,51877,Estimated,,Bobs Taxis,,,66715,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN48166,,Swanton Morley to Dereham Training centre ,single award contract,Adult Care,,,Swanton Morley to Dereham Training centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,09/09/2015,30/09/2018,,30/09/2019,4820,Estimated,,Dereham Taxi Ltd,,,653589,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
