Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0076727, 07/12/2017,DAL0284727,7.08,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091345, 07/12/2017,HMR0284704,117,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091345, 20/12/2017,HMR0285088,244,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,EFM : Other Equipment,4003,ID MANAGEMENT SYSTEMS,A0069768, 20/12/2017,PBC0285081,32.65,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,EFM : Other Equipment,4003,ID MANAGEMENT SYSTEMS,A0069768, 20/12/2017,PBC0285081,32.65,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,EFM : Other Equipment,4003,ID MANAGEMENT SYSTEMS,A0069768, 20/12/2017,PBC0285081,32.65,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,44,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,344.64,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,270.8,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,273.8,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,150.7,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,290.8,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,185.5,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,55,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,88,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,66,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,66,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,66,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,80.89,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,137.5,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,120.12,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,360.8,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,143.5,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,85.1,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,229.07,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,254.05,N,N,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,J DRIVER LTD,A0000884, 07/12/2017,EST0284746,1998,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J HARGREAVES,A0001359, 14/12/2017,PCO0284872,25,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 14/12/2017,HED0284884,-310,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 14/12/2017,HED0284884,310,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 07/12/2017,HED0284716,60,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 07/12/2017,HED0284716,110,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 07/12/2017,HED0284716,130,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,JETCAM CLEANSING COLNE LTD,A0088807, 14/12/2017,EST0284932,125,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JETCAM CLEANSING COLNE LTD,A0088807, 07/12/2017,EST0284733,240,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,JEWSON LIMITED,A0001323, 14/12/2017,REG0284840,51.74,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 14/12/2017,REG0284839,232.56,N,N,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,JEWSON LIMITED,A0001323, 20/12/2017,OPS0285080,80,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0059452, 14/12/2017,AAS0284947,16.9,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0054626, 20/12/2017,PBC0285097,2.08,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0054626, 14/12/2017,PBC0284815,2.7,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0054626, 14/12/2017,PBC0284822,11.1,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 20/12/2017,HED0285046,45,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 07/12/2017,DAL0284604,162,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 07/12/2017,DAL0284703,216,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 14/12/2017,DAL0284942,243,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 07/12/2017,DAL0284606,324,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 20/12/2017,DAL0285069,351,N,N,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,JOHNSTON PUBLISHING LIMITED,A0059640, 14/12/2017,COR0284943,1207,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEVIN WILKINSON LANDSCAPES LTD,A0085660, 07/12/2017,HED0284740,294,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,KOLEK CONSULTING LIMITED,A0090905, 20/12/2017,REG0285065,3471.8,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,LANCASHIRE BROADCASTING CO LTD,A0064934, 07/12/2017,DAL0284720,300,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Newspapers & Periodicals,4305,LANCASHIRE BUSINESS VIEW,A0090521, 01/12/2017,AAS0284913,30,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE CARE NHS FOUNDATION TRUST,A0081128, 07/12/2017,HMR0284729,294,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANCASHIRE COUNTY COUNCIL,A0001690, 07/12/2017,HED0284749,75,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Electricity,2203,LANCASHIRE COUNTY COUNCIL,A0001690, 07/12/2017,HED0284750,102.5,N,N,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Trade Refuse Charges,2602,LANCASHIRE COUNTY COUNCIL,A0001690, 20/12/2017,OPS0284967,82826.12,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,LANCASHIRE COUNTY COUNCIL,A0001690, 07/12/2017,DAL0284767,666,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 07/12/2017,HMR0284732,15202,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,LANCASHIRE GLASS & GLAZING LIMITED,A0091377, 14/12/2017,HMR0284923,2400,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,PCO0285026,2.53,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 14/12/2017,PCO0284847,7.8,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,PCO0285029,31.43,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 14/12/2017,PCO0284847,58.56,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,PCO0285021,28.92,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,HED0284973,0.67,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,HED0284973,6.17,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,HED0284973,6.8,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,HED0284973,7.6,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,REG0285012,6.08,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,REG0285012,11.58,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 14/12/2017,REG0284841,98.13,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 14/12/2017,REG0284842,203.14,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,REG0284710,9.04,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 20/12/2017,REG0284709,33.06,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER0284798,1808.93,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER0284798,1925.64,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER4005750,-116.92,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER4005750,-105.23,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER4005749,-59.69,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER4005749,-49.57,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER0284801,246.28,N,N,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 07/12/2017,PER0284801,273.62,N,N,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,LIBERATA UK LTD,A0051618, 14/12/2017,PER0284930,135,N,N,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Pensions Increase Act Payments,1234,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285116,1042.07,N,N,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0285000,1748.48,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Consultants Fees,4401,LIBERATA UK LTD,A0051618, 07/12/2017,HMR0284730,990,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285116,13021.18,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285116,9498.85,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285118,1471.56,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285115,7177.5,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284999,74542.87,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,7553.61,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,34177.81,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,24031.41,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,84683.22,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,6689.84,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,40237.52,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,72689.47,N,N,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284996,117055.02,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,Lease costs:Computer (Orchard),8204,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285116,4551.22,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,Lease costs:Computer (Orchard),8204,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285114,6600,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,Lease costs:Computer (Orchard),8204,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285107,9900,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,Lease costs:Computer (Orchard),8204,LIBERATA UK LTD,A0051618, 20/12/2017,AAS0285116,27917.32,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284997,13000,N,N,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,LIBERATA UK LTD,A0051618, 15/12/2017,AAS0284998,71244,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM : Office and computer equipment,4002,LIMPET LABELS UK LIMITED,A0067671, 20/12/2017,OPS0284962,16,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM : Office and computer equipment,4002,LIMPET LABELS UK LIMITED,A0067671, 20/12/2017,OPS0284962,196.61,N,N,N,N/A
Pendle Borough Council,Financial Services,Support Services,Bank Charges,7201,LLOYDS BANKING GROUP,A0072462, 27/12/2017,AAS0285201,60,N,N,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Seminars etc All Costs,4601,LOCAL GOVERNMENT ASSOCIATION,A0001752, 20/12/2017,MAN0284972,299,N,N,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LODG-IC LIMITED,A0091148, 20/12/2017,OPS0284971,1500,N,N,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,LOOP PUBLISHING LTD,A0047429, 14/12/2017,ENV0284926,150,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,M C & M A STEWART HAULAGE,A0068863, 14/12/2017,PCO0284846,1110,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,M J RUSHTON,A0043864, 20/12/2017,PCO0285020,75,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,MANDALEIGH PLANTS LTD,A0052982, 20/12/2017,REG0285014,175,N,N,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,MANDALEIGH PLANTS LTD,A0052982, 20/12/2017,REG0284800,250,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,MARCUS WHITAKER - MW AUDIO,A0091378, 20/12/2017,HED0284945,500,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Deposits in Lieu of Bond,B669,MARSHALL WADDINGTON,A0090126, 07/12/2017,HED0284742,1000,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,EFM : Other Equipment,4003,MARSTON BOOK SERVICES LIMITED,A0020219, 07/12/2017,PBC0284784,118.97,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Reference Books Acts,4304,MARSTON BOOK SERVICES LIMITED,A0020219, 07/12/2017,PBC0284784,118.98,N,N,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,MARTIN COLLINS JOINERY & GLAZING,A0000623, 20/12/2017,ENV0285053,54,N,N,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,MARTIN COLLINS JOINERY & GLAZING,A0000623, 20/12/2017,ENV0285054,102,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,MARTIN COLLINS JOINERY & GLAZING,A0000623, 07/12/2017,HMR0284757,215,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARTIN LEE,A0090177, 07/12/2017,PCO0284737,59.8,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARTIN LEE,A0090177, 07/12/2017,PCO0284737,250,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARTIN LEE,A0090177, 07/12/2017,PCO0284737,415,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARTIN LEE,A0090177, 07/12/2017,PCO0284737,250,N,N,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,MAXIGIENE ENVIRONMENTAL SERVICES LTD,A0060911, 07/12/2017,EST0284774,105,N,N,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,MAXIGIENE ENVIRONMENTAL SERVICES LTD,A0060911, 07/12/2017,EST0284773,2452.5,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,MONK OF COLNE LTD,A0001828, 20/12/2017,HED0285050,14188.47,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091382, 20/12/2017,HMR0285034,200,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Uniforms,4202,REDACTED - PERSONAL DATA,A0062864, 20/12/2017,DAL0285045,2.49,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Robes & Regalia,4203,REDACTED - PERSONAL DATA,A0062864, 20/12/2017,DAL0285045,6.2,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,REDACTED - PERSONAL DATA,A0091384, 20/12/2017,HMR0285096,1495,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,Agency Costs,Lancashire C C,5102,NSL LIMITED,A0059256, 07/12/2017,HED0284745,1665.9,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,10,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,18.79,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,9.32,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,11.5,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,11.5,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,15.31,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,9.37,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,9.02,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/12/2017,DAL0285040,9.3,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,OCEAN BATHROOMS TILES & HEATING LTD,A0075367, 20/12/2017,HMR0285089,4008,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,OCEAN BATHROOMS TILES & HEATING LTD,A0075367, 07/12/2017,HMR0284708,4090,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,OCEAN BATHROOMS TILES & HEATING LTD,A0075367, 20/12/2017,HMR0285092,6642,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 14/12/2017,OPS0284900,360.92,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 14/12/2017,OPS0284898,2.13,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 14/12/2017,OPS0284900,4.26,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 14/12/2017,OPS0284899,6.39,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 14/12/2017,OPS0284897,8.52,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 14/12/2017,OPS0284896,10.64,N,N,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/12/2017,OPS0284966,76,N,N,N,N/A
