"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","D MSF","23427","29092","Corporate Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","OF3","53164","57200","Capability Management","6.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OF2","37916","45090","Other","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B1","56436","72185","EnvironmentalManagementAssessm","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","Parent Partnership Officer","40943","47635","Teaching","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Teaching Support","12.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002691","OR9","38600","46753","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","D MSF","23427","29092","Security, Health and Safety","8.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","OF3","53164","57200","Capability Management","18.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","B1","56436","72185","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OF3","53164","57200","Other","3.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B1","56436","72185","Business Management and Improvement","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Occup Therapist Specialist","25528","34189","Nursing and Midwifery","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Engineering and Science","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Business Management and Improvement","1.94","Other"
"Ministry of Defence","Ministry of Defence","Army","1591926","Principal Lecturer RMAS/BRNC","47942","59535","Training Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","B2","47942","59535","Project Support Officer","14.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OF4","67032","77617","Other","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B1","56436","72185","Legal","2.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","OF3","53164","57200","Capability Management","6.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Transaction Processing","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Communication and Media","7.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","Principal Lecturer RMAS/BRNC","47942","59535","Teaching","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","OF3","53164","57200","Capability Management","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","C1","38095","44268","Project Support Officer","57.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR1-3","17515","28940","Other","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B1","56436","72185","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E2","15623","18815","Administrative Support","59.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Corporate Support","147.08","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","C2","29258","36333","Project Support Officer","35.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR4","30861","33182","Other","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","EnvironmentalManagementAssessm","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","Pharmacy Techn Higher Level","21176","27625","Physiotherapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E2","15623","18815","Secretarial","11.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Intelligence Analysis","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1106793","OF4","67032","77617","Finance Resources and Plans","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","D","23427","29092","Project Support Officer","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR5-6","35254","36929","Other","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","WOME Production","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1591920","Pharmacy Techn Higher Level","21176","27625","Medical Technical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Retired Offr 1","37819","44268","Service HR Service Provider","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Engineering and Science","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047423","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","E1","18370","22124","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR7-8","33223","43252","Other","9.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1596792","Pharmacy Techn Higher Level","21176","27625","Pharmacy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Estate Surveying","7.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Prof Qualified Worker Lvl 3a","29071","31599","Community Service","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Estates","7.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","29258","36333","Secretariat & Private Office","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","B1","56436","72185","Other","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF3","53164","57200","Project Support Officer","7.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Safety,Health,Environment&Fire","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105905","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Estates","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Information","34.50","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","18370","22124","Secretariat & Private Office","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","B2","47942","59535","Other","7.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF4","67032","77617","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Building Surveying","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Driving","11.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1431838","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Other","26.54","Other"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","29258","36333","AeroEng(Electronics/Avionics)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","C1","38095","44268","Other","34.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","OF4","67032","77617","Finance Resources and Plans","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Town & Country Planning","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Security, Health and Safety","2.67","Other"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Information Service Provision","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF2","37916","45090","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","C2","29258","36333","Other","11.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","OF4","67032","77617","Finance Resources and Plans","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","Retired Offr 1","37819","44268","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Estate Advice","8.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","B1","56436","72185","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1565824","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Training and Education","5.51","Other"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","15623","18815","Information Service Provision","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF3","53164","57200","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","D","23427","29092","Other","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Project Management","1.00","Programme and Project Management (PPM)"
