Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018063278,11.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018063278,31.05
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018063278,8.55
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,10.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018063278,20.68
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,28.72
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018063278,20.68
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,28.72
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018063278,8.55
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,4.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,12.79
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,8.52
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,16.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,11.45
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018063278,1.3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018063278,1.3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,6.39
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,5.96
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,13.41
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018063278,44.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018063278,11.61
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,1.12
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,0.38
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,0.5
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,2.14
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018063278,4.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018063278,4.64
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018063278,1.55
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,0.38
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,1.76
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.07
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018063278,1.3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.93
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,14.4
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,12.79
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,2.98
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DENTAL SURGERY EQUIPMENT,Musculo-Skeletal,NHS LOGISTICS,1018063278,40.87
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,4.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,3.22
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,5.22
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,12.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018063278,4.75
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018063278,5.27
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,0.25
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018063278,4.08
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018063278,1.09
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRUGS,Surgery,NHS LOGISTICS,1018063278,1.3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018063278,1.62
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018063278,10.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,1.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,1.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,0.22
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,0.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,2.05
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,0.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,1.74
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,0.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,47.47
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,131.02
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,4.57
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,6.42
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,5.13
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018063278,1.01
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,15.27
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB REAGENTS-BUFFERS COMPUND SOLNS,Clinical Support,NHS LOGISTICS,1018063278,14.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,2.49
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018063278,45.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018063278,5.34
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018063278,8.11
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018063278,1.56
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,2.75
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018063278,53.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,5.1
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,2.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018063278,5.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,11.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018063278,9.12
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,3.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,0.38
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018063278,1.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.14
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018063278,1.11
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,1.37
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,0.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,4.93
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.25
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,NON DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,9.79
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,39.13
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018063278,1.55
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.11
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Surgery,NHS LOGISTICS,1018063278,0.92
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,5.74
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,0.52
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,0.83
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,13.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,13.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,1.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.25
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,0.38
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,0.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.07
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018063278,15.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,0.6
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,0.99
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,0.31
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,5.98
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,1.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,0.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,0.13
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.99
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,3.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.16
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,3.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,2.93
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TUBES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.37
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.38
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SERVICES FROM NHS BODIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.89
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018063278,3.08
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,3.42
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,0.74
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,1.49
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,2.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,63.92
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,3.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,0.49
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,1.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Surgery,NHS LOGISTICS,1018063278,8.55
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TUBES,Surgery,NHS LOGISTICS,1018063278,1.37
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,0.75
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,0.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,0.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,1.18
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,0.72
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,3.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRUGS,Surgery,NHS LOGISTICS,1018063278,1.96
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,1.13
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,0.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,5200
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,17.04
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,0.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,9.96
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,101.14
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018063278,1.08
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Medicine,NHS LOGISTICS,1018063278,0.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,9.07
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,11.2
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,12.49
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,4.4
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,1.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,6.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018063278,6.02
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRUGS,Clinical Support,NHS LOGISTICS,1018063278,4.68
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018063278,14.86
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018063278,579.13
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,2.01
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,0.5
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,3.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018063278,22.08
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,26.04
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,0.16
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support,NHS LOGISTICS,1018063278,22.59
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,4.11
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,0.75
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,4.43
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,0.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018063278,8.59
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,2.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.34
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.76
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.34
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018063278,3.24
