Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45582,ocds-7hge34-NCCF40799,BUS 2 Horsey to The Hall School ,Framework further competition,,,,BUS 2 Horsey to The Hall School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,191133,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45583,ocds-7hge34-NCCF40799,BUS 18 East Tuddenham to Parkside School ,Framework further competition,,,,BUS 18 East Tuddenham to Parkside School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,191133,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45584,ocds-7hge34-NCCF40799,BUS 15 Drayton to Parkside School. This contract is a double run. ,Framework further competition,,,,BUS 15 Drayton to Parkside School. This contract is a double run. ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,130104,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN45585,,Thetford to Gt Hockham Primary and Wayland Academy ,Quotations,,,,Thetford to Gt Hockham Primary and Wayland Academy ,,Passenger Transport,360000,,,25/02/2015,31/07/2016,,31/07/2016,25073,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46462,ocds-7hge34-NCCF40805,"Coltishall, Marsham, Hevingham, Aylsham to Sheringham Woodfields School  ",Framework further competition,,,,"Coltishall, Marsham, Hevingham, Aylsham to Sheringham Woodfields School  ",,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,221403,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46468,ocds-7hge34-NCCF40805,Holt to Sheringham Woodfields School  ,Framework further competition,,,,Holt to Sheringham Woodfields School  ,,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,119175,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46469,ocds-7hge34-NCCF40805,"East Rudham, Burnham Norton, Brancaster, Morston to Sheringham Woodfields School ",Framework further competition,,,,"East Rudham, Burnham Norton, Brancaster, Morston to Sheringham Woodfields School ",,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,194343,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46470,ocds-7hge34-NCCF40805,"Wicken Green, The Creakes to Sheringham Woodfields School  ",Framework further competition,,,,"Wicken Green, The Creakes to Sheringham Woodfields School  ",,Passenger Transport,360000,,,02/09/2015,31/08/2020,,31/07/2023,227495,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46471,ocds-7hge34-NCCF40805,"Toftwood, Hindringham to Sheringham Woodfields School  ",Framework further competition,,,,"Toftwood, Hindringham to Sheringham Woodfields School  ",,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,224409,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46472,ocds-7hge34-NCCF40805,Wood Norton to Sheringham Woodfields School  ,Framework further competition,,,,Wood Norton to Sheringham Woodfields School  ,,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/07/2023,149242,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN46521,ocds-7hge34-NCCF40914,Barnham Broom to Bluebell Primary. Mum acts as p.a. ,Framework further competition,,,,Barnham Broom to Bluebell Primary. Mum acts as p.a. ,,Passenger Transport,360000,,,01/06/2015,31/08/2020,,31/07/2021,95275,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47180,ocds-7hge34-NCCF40931,Various pick ups to Brooklands Short Stay School ,Framework further competition,,,,Various pick ups to Brooklands Short Stay School ,,Passenger Transport,360000,,,03/09/2015,31/08/2020,,31/08/2023,412955,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47153,ocds-7hge34-NCCF40934,Wymondham to Sidestrand Hall School ,Framework further competition,,,,Wymondham to Sidestrand Hall School ,,Passenger Transport,360000,,,22/06/2015,31/08/2018,,28/07/2020,33238,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47571,ocds-7hge34-NCCF40940,Hoveton and Smallburgh (PM only)  to Neatishead and Tunstead Primary Schools ,Framework further competition,,,,Hoveton and Smallburgh (PM only)  to Neatishead and Tunstead Primary Schools ,,Passenger Transport,360000,,,03/09/2015,25/08/2017,,28/07/2023,81507,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47572,ocds-7hge34-NCCF40940,"Sheringham to Brooke House, Southburgh, Thetford ",Framework further competition,,,,"Sheringham to Brooke House, Southburgh, Thetford ",,Passenger Transport,360000,,,03/09/2015,28/08/2020,,29/07/2022,84346,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47573,ocds-7hge34-NCCF40940,"Spixworth, Norwich and Newton Flotman to Sheridan House School, Northwold ",Framework further competition,,,,"Spixworth, Norwich and Newton Flotman to Sheridan House School, Northwold ",,Passenger Transport,360000,,,03/09/2015,28/08/2020,,29/07/2022,324498,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47574,ocds-7hge34-NCCF40940,"Thetford to Sheridan House School, Northwold ",Framework further competition,,,,"Thetford to Sheridan House School, Northwold ",,Passenger Transport,360000,,,03/09/2015,28/08/2020,,29/07/2022,178832,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47575,ocds-7hge34-NCCF40940,"Norwich to Sheridan House School, Northwold ",Framework further competition,,,,"Norwich to Sheridan House School, Northwold ",,Passenger Transport,360000,,,03/09/2015,27/07/2018,,27/07/2018,106443,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47576,ocds-7hge34-NCCF40940,"Norwich to Sheridan House School, Northwold ",Framework further competition,,,,"Norwich to Sheridan House School, Northwold ",,Passenger Transport,360000,,,03/09/2015,28/08/2020,,28/07/2023,234689,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47534,ocds-7hge34-NCCF40944,"BUS 25 Aylsham to Parkside School, Norwich ",Framework further competition,,,,"BUS 25 Aylsham to Parkside School, Norwich ",,Passenger Transport,360000,,,27/07/2015,31/08/2021,,31/07/2023,132929,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47781,ocds-7hge34-NCCF40946,"West Norfolk villages to Meadowgate Special School, Wisbech ",Framework further competition,,,,"West Norfolk villages to Meadowgate Special School, Wisbech ",,Passenger Transport,360000,,,03/09/2015,30/08/2019,,31/07/2021,142972,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47782,ocds-7hge34-NCCF40946,"Norwich and Feltwell to Sheridan House School, Northwold ",Framework further competition,,,,"Norwich and Feltwell to Sheridan House School, Northwold ",,Passenger Transport,360000,,,03/09/2015,27/08/2020,,28/07/2023,194141,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47856,ocds-7hge34-NCCF40952,Pulham Market and Tivetshall St Margaret to Tivetshall Primary School ,Framework further competition,,,,Pulham Market and Tivetshall St Margaret to Tivetshall Primary School ,,Passenger Transport,360000,,,03/09/2015,31/08/2019,,31/07/2020,84256,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47891,ocds-7hge34-NCCF40955,"Norwich to Aylmerton, St Andrews School ",Framework further competition,,,,"Norwich to Aylmerton, St Andrews School ",,Passenger Transport,360000,,,07/09/2015,31/07/2019,,31/07/2019,89091,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN48245,,"Beeston to Aylmerton, St Andrews ",Quotations,,,,"Beeston to Aylmerton, St Andrews ",,Passenger Transport,360000,,,01/10/2015,31/07/2016,,31/07/2019,57731,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN48260,ocds-7hge34-NCCF40993,North Walsham to Sheringham Woodfields Special School ,Framework further competition,,,,North Walsham to Sheringham Woodfields Special School ,,Passenger Transport,360000,,,14/10/2015,31/08/2020,,31/07/2023,132304,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN48300,ocds-7hge34-NCCF41002,"Great Yarmouth/Gorleston to Future Education, Norwich ",Framework further competition,,,,"Great Yarmouth/Gorleston to Future Education, Norwich ",,Passenger Transport,360000,,,02/11/2015,31/07/2016,,31/07/2017,39550,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN48302,ocds-7hge34-NCCF41002,"Gorleston/Great Yarmouth to Eaton Hall School, Norwich ",Framework further competition,,,,"Gorleston/Great Yarmouth to Eaton Hall School, Norwich ",,Passenger Transport,360000,,,02/11/2015,31/07/2016,,31/07/2017,38887,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN48313,,"Watton, Carbrooke and Ovington to Thompson Primary School ",Quotations,,,,"Watton, Carbrooke and Ovington to Thompson Primary School ",,Passenger Transport,360000,,,02/11/2015,31/07/2018,,31/07/2018,49172,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN48626,ocds-7hge34-NCCF41045,Kings Lynn to Sheridan House School ,Framework further competition,,,,Kings Lynn to Sheridan House School ,,Passenger Transport,360000,,,08/02/2016,28/08/2020,,29/07/2022,165164,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34314,ocds-7hge34-NCCT0017,"HM8- Swaffham and Dereham to Norwich, Harford Manor Special School. ",Tendered OJEU,,,,"HM8- Swaffham and Dereham to Norwich, Harford Manor Special School. ",,Passenger Transport,360000,,,26/04/2011,31/03/2017,,18/04/2019,221121,Estimated,,Tiger Hire,,,75652,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN42916,ocds-7hge34-NCCQ40444,"King's Lynn to Sheridan School, Northwold ",Quotations,,,,"King's Lynn to Sheridan School, Northwold ",,Passenger Transport,360000,,,05/09/2013,31/07/2016,,31/07/2016,60295,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN44884,,"King's Lynn to Neatherd High School SRB Unit, Dereham ",Quotations,,,,"King's Lynn to Neatherd High School SRB Unit, Dereham ",,Passenger Transport,360000,,,17/11/2014,31/07/2017,,31/07/2017,42271,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47783,ocds-7hge34-NCCF40946,"Dereham, Feltwell and Thetford to Neatherd High School ",Framework further competition,,,,"Dereham, Feltwell and Thetford to Neatherd High School ",,Passenger Transport,360000,,,03/09/2015,31/07/2016,,02/08/2019,83516,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN47858,ocds-7hge34-NCCF40952,Stoke Ferry and West Walton to The Wisbech School ,Framework further competition,,,,Stoke Ferry and West Walton to The Wisbech School ,,Passenger Transport,360000,,,03/09/2015,05/08/2022,,04/08/2023,123857,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN48687,ocds-7hge34-NCCF41054,Kings Lynn to The Douglas Bader School ,Framework further competition,,,,Kings Lynn to The Douglas Bader School ,,Passenger Transport,360000,,,01/02/2016,31/07/2016,,31/07/2016,8995,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN48818,ocds-7hge34-NCCF41083,"King's Lynn to Westfield House School, Terrington St Clement ",Framework further competition,,,,"King's Lynn to Westfield House School, Terrington St Clement ",,Passenger Transport,360000,,,07/03/2016,31/07/2019,,31/07/2019,25371,Estimated,,Taxi Ko,,,389042,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN45133,,Lingwood to Monday Pub Club ,Quotations,,,,Lingwood to Monday Pub Club ,,Passenger Transport,360000,,,01/01/2011,30/06/2016,,30/06/2016,8644,Estimated,,A TOLVER TAXIS,,,66239,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34316,ocds-7hge34-NCCT0017,"Long Stratton, Tharston, Bracon Ash to Harford Manor Special School and Nelson Lodge Respite to/from Harford Manor and Parkside ",Tendered OJEU,,,,"Long Stratton, Tharston, Bracon Ash to Harford Manor Special School and Nelson Lodge Respite to/from Harford Manor and Parkside ",,Passenger Transport,360000,,,26/04/2011,31/03/2017,,18/04/2019,462759,Estimated,,A TOLVER TAXIS,,,66239,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AQN48217,,"Norwich to Lingwood, Compass Centre ",Quotations,,,,"Norwich to Lingwood, Compass Centre ",,Passenger Transport,360000,,,28/09/2015,31/07/2016,,31/07/2017,15837,Estimated,,A TOLVER TAXIS,,,66239,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34317,ocds-7hge34-T5504,"Bus 3: Outwell, Upwell and Three Holes to Downham Market High School and Sixth Form ",Tendered OJEU,,,,"Bus 3: Outwell, Upwell and Three Holes to Downham Market High School and Sixth Form ",,Passenger Transport,360000,,,07/09/2009,30/07/2017,,30/07/2017,298908,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34318,ocds-7hge34-NCCT0025,Bus 5: Outwell and Salters Lode to Downham Market High School and Sixth Form ,Tendered OJEU,,,,Bus 5: Outwell and Salters Lode to Downham Market High School and Sixth Form ,,Passenger Transport,360000,,,07/09/2011,31/07/2017,,31/07/2017,229044,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34319,ocds-7hge34-NCCT40006,"Bus 2 Tilney Fen End and Walton Highway to Marshland High, West Walton ",Tendered OJEU,,,,"Bus 2 Tilney Fen End and Walton Highway to Marshland High, West Walton ",,Passenger Transport,360000,,,06/09/2012,31/07/2017,,31/07/2017,135120,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34320,ocds-7hge34-NCCT40006 ,Bus 3 - Emneth via Marshland St James and Terrington St John to Marshland High School ,Tendered OJEU,,,,Bus 3 - Emneth via Marshland St James and Terrington St John to Marshland High School ,,Passenger Transport,360000,,,06/09/2012,31/07/2017,,31/07/2017,172324,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34321,ocds-7hge34-NCCT40006 ,Bus 7 Emneth to Marshland High School ,Tendered OJEU,,,,Bus 7 Emneth to Marshland High School ,,Passenger Transport,360000,,,06/09/2012,31/07/2017,,31/07/2017,144433,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34322,ocds-7hge34-NCCT40006,Bus 7a Emneth and Walsoken to Marshland High School ,Tendered OJEU,,,,Bus 7a Emneth and Walsoken to Marshland High School ,,Passenger Transport,360000,,,06/09/2012,31/07/2017,,31/07/2017,102563,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34323,ocds-7hge34-NCCT40006,Bus 10 Terrington St. John and Walpole St. Peter to Marshland High School ,Tendered OJEU,,,,Bus 10 Terrington St. John and Walpole St. Peter to Marshland High School ,,Passenger Transport,360000,,,06/09/2012,31/07/2017,,31/07/2017,139776,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34588,ocds-7hge34-NCCT40313,Stowbridge to Wimbotsham and Stow Primary School ,Tendered OJEU,,,,Stowbridge to Wimbotsham and Stow Primary School ,,Passenger Transport,360000,,,05/09/2013,31/07/2017,,31/07/2017,22902,Estimated,,Trev's Cars,,,175319,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN43881,ocds-7hge34-NCCF40600,"Tilney St. Lawrence and Walpole Highway to Highfield Special School, Ely, Cambridgeshire ",Framework further competition,,,,"Tilney St. Lawrence and Walpole Highway to Highfield Special School, Ely, Cambridgeshire ",,Passenger Transport,360000,,,01/09/2014,22/07/2016,,22/07/2016,30269,Estimated,,Trev's Cars,,,175319,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN44415,ocds-7hge34-NCCF40721,"Wiggenhall St Germans to Magdalen Village School, Wiggenhall St Mary Magdalen ",Framework further competition,,,,"Wiggenhall St Germans to Magdalen Village School, Wiggenhall St Mary Magdalen ",,Passenger Transport,360000,,,04/09/2014,31/07/2018,,31/07/2020,36238,Estimated,,Trev's Cars,,,175319,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34329,ocds-7hge34-T5499,"Bus 1: Welney, Lakes End, Nordelph and Salters Lode to Downham Market High School and Sixth Form ",Tendered OJEU,,,,"Bus 1: Welney, Lakes End, Nordelph and Salters Lode to Downham Market High School and Sixth Form ",,Passenger Transport,360000,,,07/09/2009,30/07/2017,,30/07/2017,300198,Estimated,,W D Hircock & C E Parsons,,,76008,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34330,ocds-7hge34-T5499,Bus 1: Wereham - Crimplesham to Hillcrest Primary School ,Tendered OJEU,,,,Bus 1: Wereham - Crimplesham to Hillcrest Primary School ,,Passenger Transport,360000,,,07/09/2009,30/07/2017,,30/07/2017,149479,Estimated,,W D Hircock & C E Parsons,,,76008,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34331,ocds-7hge34-T5499,Bus 1: Fincham to Shouldham Primary School ,Tendered OJEU,,,,Bus 1: Fincham to Shouldham Primary School ,,Passenger Transport,360000,,,07/09/2009,30/07/2017,,30/07/2017,132911,Estimated,,W D Hircock & C E Parsons,,,76008,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,ACN46330,,Concessionary Travel card management system,Framework Direct award,,,,Concessionary Travel card management system,,Passenger Transport,360000,,,01/04/2015,31/03/2019,,31/03/2019,52660,Estimated,,Unicard Ltd,,,583483,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,ACN46331,,"Experian ID Validations, quick renewals, telephone and text renewals",Framework Direct award,,,,"Experian ID Validations, quick renewals, telephone and text renewals",,Passenger Transport,360000,,,01/04/2015,31/03/2019,,31/03/2019,19408,Estimated,,Unicard Ltd,,,583483,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34338,ocds-7hge34-NCCT40050,"North Norfolk villages to Fred Nicholson, Dereham ",Tendered OJEU,,,,"North Norfolk villages to Fred Nicholson, Dereham ",,Passenger Transport,360000,,,06/09/2012,24/03/2016,,31/07/2020,210660,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AON34339,ocds-7hge34-NCCT40050,"Reepham area to Fred Nicholson School, Dereham ",Tendered OJEU,,,,"Reepham area to Fred Nicholson School, Dereham ",,Passenger Transport,360000,,,06/09/2012,24/03/2016,,31/07/2020,172275,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45586,ocds-7hge34-NCCF40799,BUS 7 Harleston/Diss to Parkside School ,Framework further competition,,,,BUS 7 Harleston/Diss to Parkside School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,188494,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45587,ocds-7hge34-NCCF40799,BUS 9 East Harling/Old Buckenham/Bracon Ash/Mulbarton to Parkside School and Harford Manor School ,Framework further competition,,,,BUS 9 East Harling/Old Buckenham/Bracon Ash/Mulbarton to Parkside School and Harford Manor School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,167210,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45588,ocds-7hge34-NCCF40799,BUS 14 Shipdham/Hingham/Barnham Broom to Parkside School ,Framework further competition,,,,BUS 14 Shipdham/Hingham/Barnham Broom to Parkside School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,147009,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45589,ocds-7hge34-NCCF40799,BUS 16 Surlingham/Poringland/Stoke Holy Cross to Parkside School  ,Framework further competition,,,,BUS 16 Surlingham/Poringland/Stoke Holy Cross to Parkside School  ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,154302,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45590,ocds-7hge34-NCCF40799,BUS 24 Taverham/Drayton/Norwich to Parkside School ,Framework further competition,,,,BUS 24 Taverham/Drayton/Norwich to Parkside School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,154592,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN45591,ocds-7hge34-NCCF40799,BUS 8 Alburgh/Ditchingham/Hedenham/Loddon to Parkside School ,Framework further competition,,,,BUS 8 Alburgh/Ditchingham/Hedenham/Loddon to Parkside School ,,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,186465,Estimated,,Unitax Utilities Ltd,,,637525,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,42437,AMN44417,ocds-7hge34-NCCF40601,The Witchingham�s to Reepham High School ,Framework further competition,,,,The Witchingham�s to Reepham High School ,,Passenger Transport,360000,,,04/09/2014,31/07/2017,,31/07/2022,139903,Estimated,,E F Davies (Universal Cars),,,139162,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
