Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589051,N-Development & Growth - Services,MARSHALLS OF SUTTON ON TRENT LTD,NG23 6PF,830-Fees & Charges,15.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589052,G-C & A - Over 18's,MEARS CARE LTD,W4 5PY,520-Community Care,1055.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589052,G-C & A - Over 18's,MEARS CARE LTD,W4 5PY,520-Community Care,24368.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589053,G-C & A - Over 18's,MENCAP,PE7 8HP,520-Community Care,1675.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589054,C-Commercial and Operations,METRIC GROUP LTD,SN5 7AD,401-Operational Equipment,521.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589055,G-C & A - Over 18's,METROPOLITAN HOUSING TRUST,N14 6PW,520-Community Care,1970.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589057,C-Commercial and Operations,MIDDLETON PRIMARY SCHOOL,NG8 1FG,475-Other Services,500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589058,Z-Capital,MOBILITY EQUIPMENT CO LTD,LE10 1SN,9NB-Bldg Wrk-Contract Pymnts,60.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589058,Z-Capital,MOBILITY EQUIPMENT CO LTD,LE10 1SN,9NB-Bldg Wrk-Contract Pymnts,100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589060,N-Development & Growth - Services,MONTAGU EVANS LLP,W1J 8BA,475-Other Services,22028.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589061,F-C & A - Central,NATIONAL FOSTERING AGENCY LTD,UB8 2AE,516-Payts-Ext Foster Parents,90.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589061,F-C & A - Central,NATIONAL FOSTERING AGENCY LTD,UB8 2AE,516-Payts-Ext Foster Parents,3184.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589062,N-Development & Growth - Services,NEOPOST LTD (NEOFUNDS),RM1 2AR,425-Printing,1400.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589063,C-Commercial and Operations,NG11 CARS LTD,NG11 8AR,311-Contract Hire,720.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589063,C-Commercial and Operations,NG11 CARS LTD,NG11 8AR,311-Contract Hire,100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589063,C-Commercial and Operations,NG11 CARS LTD,NG11 8AR,311-Contract Hire,1900.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589063,C-Commercial and Operations,NG11 CARS LTD,NG11 8AR,311-Contract Hire,36.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589063,C-Commercial and Operations,NG11 CARS LTD,NG11 8AR,311-Contract Hire,70.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589064,G-C & A - Over 18's,NORTHERN TEA MERCHANTS LTD,S40 2BA,412-Provisions,77.4100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589066,C-Commercial and Operations,NOTTINGHAM CARS LTD,NG7 4AJ,311-Contract Hire,924.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589065,C-Commercial and Operations,NOTTINGHAM CARS LTD,NG7 4AJ,311-Contract Hire,310.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589065,C-Commercial and Operations,NOTTINGHAM CARS LTD,NG7 4AJ,311-Contract Hire,468.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589065,C-Commercial and Operations,NOTTINGHAM CARS LTD,NG7 4AJ,311-Contract Hire,237.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589067,H-HRA,NOTTINGHAM CITY HOMES LTD,NG1 7BA,200-R & M of Buildings,80829.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589068,H-HRA,NOTTINGHAM CITY HOMES LTD,NG1 7BA,200-R & M of Buildings,833333.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589069,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,558.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589069,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,558.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589070,N-Development & Growth - Services,NOTTINGHAM COMMUNITY TRANSPORT,NG5 2JN,830-Fees & Charges,2379.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,204708,R-Resources,NOTTINGHAM LAW CENTRE,NG7 5DU,456-Specialists Fees,4700.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589071,C-Commercial and Operations,NOTTINGHAMSHIRE POLICE,NG5 8PP,140-Labour recharges/realloc,180252.0900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160106,589072,C-Commercial and Operations,NSI LTD T/A PATROL STORE,RH1 3DN,420-Protective Clothing/Unif,49.1500000000
