Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,MONK OF COLNE LTD,A0001828, 27/04/2017,HED0279594,10051.7,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,MONK OF COLNE LTD,A0001828, 27/04/2017,HED0279595,30531.9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Meeting Expenses,4610,MOUNT ZION BAPTIST CHURCH,A0045270, 06/04/2017,DAL0279290,30,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : Non-VATable,9302,REDACTED - PERSONAL DATA,A0091150, 20/04/2017,PBC0279535,172,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,REDACTED - PERSONAL DATA,A0091160, 27/04/2017,REG0279729,3000,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,Cash : Payroll Advances,PB03,REDACTED - PERSONAL DATA,A0069967, 20/04/2017,PER0279554,621.5,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,REDACTED - PERSONAL DATA,A0091158, 27/04/2017,HMR0279708,500,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : Non-VATable,9302,REDACTED - PERSONAL DATA,A0091151, 20/04/2017,PBC0279536,172,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Redundancy Payments,1233,REDACTED - PERSONAL DATA,A0059639, 03/04/2017,AAS0279328,15462.36,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0067164, 06/04/2017,DAL0279306,57.5,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Training,1211,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PER0279298,575,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Training,1211,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PER0279298,575,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Training,1211,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PER0279298,575,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Training,1211,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PCO0279118,532,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Training,1211,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PCO0279119,532,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PCO0279120,532,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PCO0279121,532,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PCO0279116,699,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,MYERSCOUGH COLLEGE,A0053390, 06/04/2017,PCO0279117,699,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Subscriptions & Donations,4706,N A B M A,A0002001, 20/04/2017,EST0279526,318,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Subscriptions & Donations,4706,N A B M A,A0002001, 20/04/2017,EST0279526,318,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,NATIONAL CLT NETWORK CIO,A0090536, 12/04/2017,COR0279321,150,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,NB COLOUR PRINT LTD,A0057578, 06/04/2017,OPS0279251,158,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,NB COLOUR PRINT LTD,A0057578, 06/04/2017,HED0279163,276,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,NELSON & COLNE COLLEGE,A0001974, 12/04/2017,HMR0279376,13600,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,"Monitoring, Console etc",4510,NEW PROGRESS HOUSING ASSOCIATION LIMITED,A0091149, 20/04/2017,HMR0279510,234,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,NORTH VALLEY RESIDENTS ASSOCIATION,A0061108, 20/04/2017,HED0279524,500,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,NPTA,A0070536, 06/04/2017,ENV0279207,377.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Agency Costs,Lancashire C C,5102,NSL LIMITED,A0059256, 06/04/2017,HED0279199,1690.05,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,10,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,18.98,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,22.28,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,13.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,9.22,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,11.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,11.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,0.28,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,17.63,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,10.38,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,9.12,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 20/04/2017,DAL0279525,9,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/04/2017,OPS0279455,375.78,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/04/2017,OPS0279451,2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/04/2017,OPS0279454,2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/04/2017,OPS0279450,7.99,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/04/2017,OPS0279452,8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,OCS GROUP UK LIMITED,A0072816, 20/04/2017,OPS0279455,8,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,ODDIES TEXTILES,A0091144, 12/04/2017,HMR0279335,5000,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,Precept Parish & T Council,303,OLD LAUND BOOTH PARISH COUNCIL,A0002067, 27/04/2017,AAS0279768,9500,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,OPTION HYGIENE LIMITED,A0002063, 06/04/2017,PCO0279245,26.76,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,OPTION HYGIENE LIMITED,A0002063, 12/04/2017,PCO0279339,39.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,OPTION HYGIENE LIMITED,A0002063, 20/04/2017,OPS0279558,9.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 27/04/2017,OPS0279676,1215.9,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 06/04/2017,OPS0279250,1543.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 20/04/2017,OPS0279394,1543.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 20/04/2017,OPS0279555,1568.7,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 20/04/2017,OPS0279420,32.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 06/04/2017,OPS0279229,77.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 20/04/2017,OPS0279421,79.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 20/04/2017,OPS0279420,32.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 06/04/2017,OPS0279229,77.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 20/04/2017,OPS0279421,79.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,P LEE WASTE OIL LIMTED,A0058412, 20/04/2017,OPS0279430,820,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,PALM RECYCLING LIMITED,A0070924, 06/04/2017,OPS0279220,500,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,PATROL,A0067663, 27/04/2017,HED0279686,137.6,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Subscriptions & Donations,4706,PENDLE ACTION FOR THE COMMUNITY,A0081553, 06/04/2017,HMR0279297,16000,N,1088536,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grants/Contributions,4739,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 06/04/2017,HMR0279254,1964.84,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM Materials,4004,PENDLE LEISURE LTD,A0012961, 20/04/2017,HED0279547,315,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Meeting Expenses,4610,PENDLE LEISURE LTD,A0012961, 27/04/2017,DAL0279694,145.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mayoral Expenses,4614,PENDLE LEISURE LTD,A0012961, 27/04/2017,DAL0279696,116.67,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 12/04/2017,DAL4005593,-3599.58,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 12/04/2017,DAL0279323,3571.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 12/04/2017,DAL0279322,3599.58,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 27/04/2017,HED4005600,-4015.13,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 27/04/2017,HED4005600,-1100,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 27/04/2017,HED0279589,5115.13,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 03/04/2017,AAS0279325,713100,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Grants/Contributions,4739,PENDLE LEISURE LTD,A0012961, 27/04/2017,DAL0279745,46.67,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Basic Wages,1001,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,PCO0279552,289.43,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,PCO0279552,698.03,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,PCO0279552,3501.48,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,OPS0279418,280,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,OPS0279569,295,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,PENDLE PERSONNEL LTD,A0002198, 06/04/2017,OPS0279230,370,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,PCO0279553,310,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 20/04/2017,PCO0279361,335,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,Emp : Salaries & Wages,1020,PENDLE PERSONNEL LTD,A0002198, 06/04/2017,PCO0279151,426.8,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,PENDLE TIGERS CRICKET CLUB,A0091147, 12/04/2017,HED0279417,1000,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,PENDLE TWINNING COMMITTEE,A0002113, 20/04/2017,AAS0279529,1500,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mayoral Expenses,4614,PENDLE YOUTH & CHILDRENS CHOIR,A0090957, 27/04/2017,DAL0279734,150,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 12/04/2017,EST0279371,94.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 12/04/2017,EST0279367,633.1,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 12/04/2017,EST0279368,148.15,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 12/04/2017,EST0279382,160,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,PENNINE FIRE & SAFETY LTD,A0040931, 12/04/2017,EST0279366,600.55,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,PETER DEWHURST,A0091155, 27/04/2017,COR0279669,264.6,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,Staff Refreshments,1261,PHILIP SANDERSON,A0006611, 12/04/2017,DAL0279355,17.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,Staff Refreshments,1261,PHILIP SANDERSON,A0006611, 12/04/2017,DAL0279355,9.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Hospitality,4611,PHILIP SANDERSON,A0006611, 12/04/2017,DAL0279355,25.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,PHOENIX COMMERCIAL COLLECTIONS LTD,A0064046, 27/04/2017,HED0279586,-310,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,PHOENIX COMMERCIAL COLLECTIONS LTD,A0064046, 27/04/2017,HED0279586,310,N,N/A,N,N/A
Pendle Borough Council,Information Services,Capital Costs,Capital : Payments,CD14,PHOENIX SOFTWARE LTD,A0062279, 27/04/2017,ITS0279735,255.73,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,PINNACLE RESPONSE LIMITED,A0069767, 27/04/2017,OPS0279675,3,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,PINNACLE RESPONSE LIMITED,A0069767, 27/04/2017,OPS0279675,17.9,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,POWER PIPES (PENDLE) LIMITED,A0002089, 06/04/2017,PCO0279244,17.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Seminars etc All Costs,4601,PRESTON CITY COUNCIL,A0002144, 27/04/2017,EST0279703,60,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 20/04/2017,OPS0279567,79.63,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 20/04/2017,OPS0279567,79.64,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 20/04/2017,OPS0279567,79.63,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 20/04/2017,OPS0279567,79.64,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 20/04/2017,OPS0279567,79.63,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 20/04/2017,OPS0279567,79.64,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 06/04/2017,TRE0279132,2.74,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 06/04/2017,TRE0279131,12.74,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Sub-Contractors,4007,QHS SOLUTIONS LIMITED,A0071912, 03/04/2017,AAS0279601,666.67,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Seminars etc All Costs,4601,QHS SOLUTIONS LIMITED,A0071912, 06/04/2017,OPS0279248,85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/04/2017,OPS0279412,1814.26,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/04/2017,OPS0279416,2226.78,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/04/2017,OPS0279416,1314.61,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/04/2017,OPS0279412,1493.87,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/04/2017,OPS0279416,940.78,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,RAPID RECRUIT LIMITED,A0090080, 20/04/2017,OPS0279412,1030.4,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,RAPID SECURE LIMITED,A0091136, 06/04/2017,EST0279271,190,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,Precept Parish & T Council,303,REEDLEY HALLOWS PARISH COUNCIL,A0002283, 27/04/2017,AAS0279769,10800,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,RIGHTMOVE.CO.UK,A0077496, 03/04/2017,AAS0279600,312.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,RIGHTMOVE.CO.UK,A0077496, 03/04/2017,AAS0279600,607.2,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Premises Cleaning,2601,ROACH CLEANING & MAINTENANCE SERVICES LTD,A0051553, 06/04/2017,HMR0279291,40,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0041674, 20/04/2017,REG0279511,2.7,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,REDACTED - PERSONAL DATA,A0041674, 20/04/2017,REG0279511,6.48,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,REDACTED - PERSONAL DATA,A0041674, 20/04/2017,REG0279511,94.58,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,ROBERTS & SMITH,A0047024, 11/04/2017,AAS0279542,5750,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM : Other Equipment,4003,ROBERTSHAWS GARDEN MACHINERY LTD,A0043296, 12/04/2017,REG0279205,29.4,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,ROBERTSON MEMORIALS,A0002590, 12/04/2017,PCO0279344,221,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,ROBERTSON MEMORIALS,A0002590, 12/04/2017,PCO0279345,235.88,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,ROBERTSON MEMORIALS,A0002590, 12/04/2017,PCO0279346,250.75,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112, 12/04/2017,ENV0279410,116,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112, 12/04/2017,ENV0279231,570.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ROSSENDALE PET CREMATORIUM,A0002345, 20/04/2017,OPS0279406,125.4,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tyres,3204,ROSSENDALE VULCANISING (SALES LTD),A0051239, 12/04/2017,PCO0279343,74,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tyres,3204,ROSSENDALE VULCANISING (SALES LTD),A0051239, 12/04/2017,PCO0279343,53,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,Precept Parish & T Council,303,ROUGHLEE BOOTH PARISH COUNCIL,A0042922, 27/04/2017,AAS0279770,7213,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,ROUGHLEE PARISH COUNCIL,A0082370, 27/04/2017,AAS0279719,300,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,ROUGHLEE PARISH COUNCIL,A0082370, 20/04/2017,HED0279466,359,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279390,-38.85,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,38.61,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,282.02,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279390,449.04,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,195.75,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,34.21,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 12/04/2017,DAL0279324,0.54,N,N/A,N,N/A
