Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose Of Spend,Supplier,Supplier Reference,Pay Date,Transaction Number,Net Amount,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,2601,Premises Cleaning,OPTION HYGIENE LIMITED,A0002063,15/01/2015,HMR0258244,139.36,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,MARTIN COLLINS JOINERY & GLAZING,A0000623,15/01/2015,HMR0258294,35,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258356,2.79,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258357,5.83,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258358,5.99,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258359,6.78,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258360,6.98,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258361,8.66,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545,15/01/2015,HMR0258362,249.63,N,N/A,N,N/A
Pendle Borough Council,Directorate,Indirect Employee Expenses,1201,Emp : Practising Certificates,HEMMING GROUP LIMITED,A0042744,15/01/2015,MAN0258167,140,N,N/A,N,N/A
Pendle Borough Council,Directorate,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,JOHNSTON PUBLISHING LIMITED,A0059640,15/01/2015,MAN0258185,148.32,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4702,Adverts : Statutory Notice,JOHNSTON PUBLISHING LIMITED,A0059640,15/01/2015,MAN0258186,222.48,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,4601,Seminars etc All Costs,PENDLE LEISURE LTD,A0012961,15/01/2015,MAN0258228,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803,15/01/2015,OPS0258250,1184.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,ORCHARD RECYCLING SERVICE,A0015803,15/01/2015,OPS0258250,30,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4707,Miscellaneous : Other,ORCHARD RECYCLING SERVICE,A0015803,15/01/2015,OPS0258250,150,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,5009,Fast Action Response,ORCHARD RECYCLING SERVICE,A0015803,15/01/2015,OPS0258250,150,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,15/01/2015,OPS0258251,550,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,15/01/2015,OPS0258252,440,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,STANLEY BROTHERS (TIPPERS) LTD,A0002422,15/01/2015,OPS0258253,480,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,5005,Refuse Collection DLO,MARTIN COLLINS JOINERY & GLAZING,A0000623,15/01/2015,OPS0258255,62,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822,15/01/2015,OPS0258256,490,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,TCS (WASTE) LIMITED,A0072822,15/01/2015,OPS0258257,280,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,BURNLEY ALARM SYSTEMS LTD,A0056318,15/01/2015,OPS0258258,495,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,JOHNSONS PPE,A0072820,15/01/2015,OPS0258260,25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4405,Veterinary Fees,STANLEY HOUSE VETERINARY GROUP,A0002423,15/01/2015,OPS0258274,20.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,BLACK HORSE CONTRACT HIRE - FLEET 564391,A0081350,15/01/2015,OPS0258277,377,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,ASPEN VALLEY KENNELS & CATTERY,A0022106,15/01/2015,OPS0258280,1067.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,15/01/2015,OPS0258282,65405.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,DRIVER HIRE,A0003556,15/01/2015,OPS0258286,501.16,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,15/01/2015,OPS0258292,502.88,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,15/01/2015,OPS0258292,151.13,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,15/01/2015,OPS0258297,474.71,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,15/01/2015,OPS0258297,245.02,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,15/01/2015,OPS0258301,1407.84,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,15/01/2015,OPS0258301,2020.74,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,15/01/2015,OPS0258301,235.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246,15/01/2015,OPS0258307,125.01,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246,15/01/2015,OPS0258307,125.01,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246,15/01/2015,OPS0258307,143,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246,15/01/2015,OPS0258307,134.82,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2501,Water & Sewerage,UNITED UTILITIES,A0059246,15/01/2015,OPS0258307,131.56,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PD03,Paid in the Year,S M SHEPHERD BUILDING CONTRACTORS,A0044037,15/01/2015,OPS0258313,160,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PD03,Paid in the Year,S M SHEPHERD BUILDING CONTRACTORS,A0044037,15/01/2015,OPS0258313,200,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,S M SHEPHERD BUILDING CONTRACTORS,A0044037,15/01/2015,OPS0258317,130,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,S M SHEPHERD BUILDING CONTRACTORS,A0044037,15/01/2015,OPS0258317,130,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,GO PLANT LIMITED,A0045105,15/01/2015,OPS4004437,-599.23,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4705,Other Expenses,MARTIN COLLINS JOINERY & GLAZING,A0000623,15/01/2015,PBC0258246,74,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,2,Expenditure : Materials,BARNES JB LIMITED,A0000202,15/01/2015,PCO0258188,17.85,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARNES JB LIMITED,A0000202,15/01/2015,PCO0258189,12.84,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARNES JB LIMITED,A0000202,15/01/2015,PCO0258190,11.92,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BARNES JB LIMITED,A0000202,15/01/2015,PCO0258191,13.45,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BARNES JB LIMITED,A0000202,15/01/2015,PCO0258192,36.21,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,OPTION HYGIENE LIMITED,A0002063,15/01/2015,PCO0258193,10.75,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2605,Cleaning Materials,OPTION HYGIENE LIMITED,A0002063,15/01/2015,PCO0258194,11.4,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2605,Cleaning Materials,OPTION HYGIENE LIMITED,A0002063,15/01/2015,PCO0258194,50.35,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2605,Cleaning Materials,OPTION HYGIENE LIMITED,A0002063,15/01/2015,PCO0258194,72.25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,2,Expenditure : Materials,OPTION HYGIENE LIMITED,A0002063,15/01/2015,PCO0258195,167.1,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258196,25.4,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258196,3.38,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258196,38.77,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709,15/01/2015,PCO0258197,11.08,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709,15/01/2015,PCO0258197,62.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,LBS WORLDWIDE LIMITED,A0001673,15/01/2015,PCO0258198,26.55,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,WALTON SUMMIT TRUCK  CENTRE LTD,A0020983,15/01/2015,PCO0258199,33.78,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,ROBERTSON MEMORIALS,A0002590,15/01/2015,PCO0258200,200,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,ROBERTSON MEMORIALS,A0002590,15/01/2015,PCO0258201,207.53,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,ROBERTSON MEMORIALS,A0002590,15/01/2015,PCO0258202,200,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BROWNS ENGINEERING SERVICES,A0012980,15/01/2015,PCO0258203,46,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BROWNS ENGINEERING SERVICES,A0012980,15/01/2015,PCO0258203,150,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,LED ELECTRICAL LIMITED,A0001682,15/01/2015,PCO0258204,4.46,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,LED ELECTRICAL LIMITED,A0001682,15/01/2015,PCO0258204,5.62,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J H BLAKEY & SONS (SECURITY) LTD,A0000211,15/01/2015,PCO0258205,11.49,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J H BLAKEY & SONS (SECURITY) LTD,A0000211,15/01/2015,PCO0258205,11.76,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J H BLAKEY & SONS (SECURITY) LTD,A0000211,15/01/2015,PCO0258205,19.58,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J H BLAKEY & SONS (SECURITY) LTD,A0000211,15/01/2015,PCO0258205,71.63,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BALMERS GM LIMITED,A0000198,15/01/2015,PCO0258206,170.71,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,2,Expenditure : Materials,M C & M A STEWART HAULAGE,A0068863,15/01/2015,PCO0258207,446.87,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,2,Expenditure : Materials,M C & M A STEWART HAULAGE,A0068863,15/01/2015,PCO0258208,1030,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BRENT STEVENSON MEMORIALS,A0002426,15/01/2015,PCO0258209,125,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,44.02,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,1.17,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,11.02,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,14.09,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,5.54,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,19.94,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,183.34,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,19.94,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258210,19.94,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258211,3,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258211,9.82,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258211,15.05,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258211,16,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,15/01/2015,PCO0258211,86.93,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4007,Sub-Contractors,BROWNS ENGINEERING SERVICES,A0012980,15/01/2015,PCO0258212,140,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4007,Sub-Contractors,BROWNS ENGINEERING SERVICES,A0012980,15/01/2015,PCO0258212,200,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,SAMBA SPORTS - B G SPORTS INT LTD,A0048031,15/01/2015,PCO0258213,90,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,FREIGHT TRANSPORT ASSOCIATION,A0001124,15/01/2015,PCO0258214,6.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,LANLEE SUPPLIES LIMITED,A0001672,15/01/2015,PCO0258215,30.95,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,15/01/2015,PCO0258216,16.3,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,B & W PLANT HIRE AND SALES LTD,A0090057,15/01/2015,PCO0258217,168,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,2,Expenditure : Materials,BARNES JB LIMITED,A0000202,15/01/2015,PCO0258218,7.44,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1020,Emp : Salaries & Wages,PENDLE PERSONNEL LTD,A0002198,15/01/2015,PCO0258219,18.98,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,,9302,Fees Income : Non-VATable,AGE UK LANCASHIRE,A0090146,15/01/2015,PCO0258220,1283.7,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BROWNS ENGINEERING SERVICES,A0012980,15/01/2015,PCO0258221,35,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,M J RUSHTON,A0043864,15/01/2015,PCO0258222,80,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,M J RUSHTON,A0043864,15/01/2015,PCO0258222,60,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,M J RUSHTON,A0043864,15/01/2015,PCO0258222,60,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4301,Printing & Stationery,AZZURRI COMMUNICATIONS LIMITED,A0012512,15/01/2015,PCO0258223,167.84,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4301,Printing & Stationery,AZZURRI COMMUNICATIONS LIMITED,A0012512,15/01/2015,PCO0258224,227.53,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J H BLAKEY & SONS (SECURITY) LTD,A0000211,15/01/2015,PCO0258225,85,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2203,Electricity,LHT ENTERPRISES LIMITED,A0082805,15/01/2015,PCO0258226,71.77,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4705,Other Expenses,FIDELITI LIMITED,A0052058,15/01/2015,PER0258303,116.63,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1235,Long Service Awards,Redacted - Personal Data,A0090157,15/01/2015,PER0258308,415,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,Redacted - Personal Data,A0064584,15/01/2015,PER0258309,55.5,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1235,Long Service Awards,Redacted - Personal Data,A0051647,15/01/2015,PER0258311,415,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530,15/01/2015,PER0258327,118.94,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530,15/01/2015,PER0258327,125.89,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Capital Financing Costs,8202,Lease Costs : Transport/Plant,LEX AUTOLEASE LIMITED,A0066530,15/01/2015,PER0258328,258.76,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1211,Training,CHARTERED INSTITUTE OF HOUSING,A0000644,15/01/2015,PER0258329,970,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,LIBERATA UK LTD,A0051618,15/01/2015,PER0258330,100,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,NORTH WESTERN EMPLOYERS ORGANISATION,A0010430,15/01/2015,PER0258331,100,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4003,EFM : Other Equipment,CYCLESCHEME LTD,A0072578,15/01/2015,PER0258333,99.99,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4003,EFM : Other Equipment,CYCLESCHEME LTD,A0072578,15/01/2015,PER0258333,332.5,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1235,Long Service Awards,Redacted - Personal Data,A0042372,15/01/2015,PER0258334,415,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4601,Seminars etc All Costs,TFS TRAINING CONSULTANTS LTD,A0090101,15/01/2015,PER0258335,600,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,2301,Rents,PENDLE LEISURE LTD,A0012961,15/01/2015,REG0258020,950,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4301,Printing & Stationery,PENDLE LEISURE LTD,A0012961,15/01/2015,REG0258020,46.66,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,CD14,Capital : Payments,PENDLE LEISURE LTD,A0012961,15/01/2015,REG0258020,117.64,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Transport Related Expense,3105,Tprt : Repairs : General,GRAHAMS OF COLNE LIMITED,A0081051,15/01/2015,REG0258022,87.57,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Transport Related Expense,3105,Tprt : Repairs : General,C & A 4 X 4,A0000614,15/01/2015,REG0258025,40,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,MYERSCOUGH COLLEGE,A0053390,15/01/2015,REG0258029,296,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,DAVID NORMAN SOLICITORS LIMITED,A0089434,15/01/2015,REG0258304,650,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,PENDLE ENTERPRISE & REGENERATION LTD,A0061803,15/01/2015,REG0258306,3449.6,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,KIRK ENVIRONMENTAL LTD,A0063157,15/01/2015,REG0258316,650,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,WE LOVE PR,A0090098,15/01/2015,REG0258318,650,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,LIBRA TEXTILES LTD,A0062627,15/01/2015,REG0258323,4378.69,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,JBW GROUP LTD,A0088708,15/01/2015,TRE0258299,55,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0080034,15/01/2015,TRE0258302,129,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0080034,15/01/2015,TRE0258302,4044,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,16/01/2015,AAS0258437,290.76,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,16/01/2015,AAS0258437,290.76,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4401,Consultants Fees,GLOBAL PAYMENTS,A0072461,19/01/2015,AAS0258438,735.83,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4421,Credit card and online charges,GLOBAL PAYMENTS,A0072461,19/01/2015,AAS0258439,998.75,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4421,Credit card and online charges,GLOBAL PAYMENTS,A0072461,19/01/2015,AAS0258440,378.4,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,1221,Recruitment,DBS,A0072958,20/01/2015,AAS0258524,352,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,9303,Other Income : Non-VATable,DBS,A0072958,20/01/2015,AAS0258524,792,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,Redacted - Personal Data,A0068599,22/01/2015,AAS0258476,16.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4304,Reference Books Acts,WOLTERS KLUWER (UK) LTD,A0000595,22/01/2015,AAS0258477,395,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,7201,Bank Charges,G4S CASH SOLUTIONS (UK) LIMITED,A0002616,22/01/2015,AAS0258478,215.2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4301,Printing & Stationery,HBINFO LTD,A0066405,22/01/2015,AAS0258519,355,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD14,Capital : Payments,TOTAL POOL CHEMICALS LTD,A0075356,22/01/2015,AAS0258520,2969,N,N/A,N,N/A
