Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,20-May-11,1105-06798,611.22,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,20-May-11,1105-06799,662.18,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,20-May-11,1105-06800,427.34,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Director Of Childrens Services,Supplies and Services,Office Furniture & Equipment,201,25-May-11,1105-06801,18062.5,R,Twofold Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Computer Software & Equipment,214,11-May-11,1105-06802,1155,R,Twosixtwo
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,10-May-11,1105-06803,4490.64,C,Tynetec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,11-May-11,1105-06804,1679.3,C,Tynetec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Materials,205,12-May-11,1105-06805,816.64,R,Uap Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Materials,205,27-May-11,1105-06806,713.39,R,Uap Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,05-May-11,1105-06807,2211.74,R,Ulverscroft Large Print Books Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,05-May-11,1105-06808,967.75,R,Ulverscroft Large Print Books Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Childrens Services,Supplies and Services,Clothing & Uniforms,241,27-Apr-11,1105-06809,514.5,R,Uniformity Schoolwear
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,06-May-11,1105-06810,703.75,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,17-May-11,1105-06811,559.29,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,19-May-11,1105-06812,577.93,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,11-May-11,1105-06813,2090.96,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,11-May-11,1105-06814,10903.44,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting People - Block Subsidy,513,23-May-11,1105-06815,1406.44,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,13-May-11,1105-06816,901.91,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,20-May-11,1105-06817,845.26,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,27-May-11,1105-06818,1364.38,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Employees,Tuition & Course Fees,73,31-May-11,1105-06819,1095,R,University Of Hull
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,27-May-11,1105-06820,2600,R,University Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Non-Recurring Grants,227,05-May-11,1105-06821,3500,R,Unlimited Theatre
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,03-May-11,1105-06822,8824.99,R,Unltd The Foundation For Social
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,19-May-11,1105-06823,836.67,R,Up & Running (Harrogate) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Supplies and Services,Computer Software & Equipment,214,19-May-11,1105-06824,950,R,Updatum Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Materials,205,19-May-11,1105-06825,550.8,R,Upvc Maintenance Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Employees,Best Value Training,70,11-May-11,1105-06826,602,R,Utn Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Employees,Best Value Training,70,11-May-11,1105-06827,3010,R,Utn Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Employees,Best Value Training,70,13-May-11,1105-06828,1204,R,Utn Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Employees,Best Value Training,70,20-May-11,1105-06829,602,R,Utn Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,11-May-11,1105-06830,1484.76,R,Va & A & Ej Maguire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,11-May-11,1105-06831,5775.32,R,Va & A & Ej Maguire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Sheltered Accommodation,569,11-May-11,1105-06832,2413.36,R,Valeo Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06833,6680.64,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06834,2003.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06835,2590.09,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06836,839.38,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06837,2543.04,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06838,965,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06839,1629,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Fees and Expenses,265,12-May-11,1105-06840,4569.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06841,4792.69,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06842,9837.43,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06843,13750.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Public Transport Expenses,310,12-May-11,1105-06844,648.98,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06845,28278.44,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06846,630.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06847,4126.68,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Non Pss Expenditure,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06848,504.32,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06849,5517.56,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06850,3084.69,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06851,8621.45,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car Parking Fees,312,12-May-11,1105-06852,533.34,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06853,5762.53,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06854,1232.35,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06855,1309.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06856,1126.16,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car Parking Fees,312,12-May-11,1105-06857,716.73,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06858,1557.63,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06859,1699.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06860,2407.64,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06861,5961.95,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06862,4703.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06863,1829.47,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06864,826,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06865,3353.29,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Car Parking Fees,312,12-May-11,1105-06866,1880.08,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06867,2065,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06868,3455.02,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06869,769.39,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06870,1411.29,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06871,1309.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Public Transport Expenses,310,12-May-11,1105-06872,764.71,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06873,24228.38,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Car Parking Fees,312,12-May-11,1105-06874,855.43,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06875,32753.53,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06876,3649.19,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Car Parking Fees,312,12-May-11,1105-06877,572.84,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06878,5345.81,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06879,3666.68,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Transport,Car Parking Fees,312,12-May-11,1105-06880,613.38,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Family Support Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06881,3854.11,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06882,2242.57,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06883,2352.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06884,4839.12,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06885,4779.57,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06886,5331,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06887,804.95,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06888,1032.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Public Transport Expenses,310,12-May-11,1105-06889,594.09,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06890,9274.1,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Car Parking Fees,312,12-May-11,1105-06891,642.3,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06892,2135.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Transport,Public Transport Expenses,310,12-May-11,1105-06893,580.16,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06894,2323.26,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06895,4426.88,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Transport,Car Parking Fees,312,12-May-11,1105-06896,2368.17,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06897,3776.03,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06898,5244.14,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06899,652.43,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06900,2711.59,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06901,6797.53,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06902,13374.16,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06903,2038.16,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06904,770.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06905,1775.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06906,3613.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Learning,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06907,1392.31,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06908,3248.62,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06909,1412.02,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Fees and Expenses,265,12-May-11,1105-06910,7440.69,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06911,3033.42,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06912,3454.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Customer And Tenancy,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06913,5252.11,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Customer And Tenancy,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06914,929.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06915,2199.41,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Transport,Essential Car User Lump Sum,318,12-May-11,1105-06916,3022.87,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Regeneration/Customer Research,Transport,Car and Motorcycle Allowances,311,12-May-11,1105-06917,516.68,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Fees and Expenses,265,19-May-11,1105-06918,11770,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Car and Motorcycle Allowances,311,19-May-11,1105-06919,2891,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Fees and Expenses,265,19-May-11,1105-06920,22806.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Repair & Maintenance Of Plant,342,29-Apr-11,1105-06921,674.51,R,Vehicle Bodycare Ctr
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,20-May-11,1105-06922,3095.13,R,Velvet Software Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Premises,Rents,141,25-May-11,1105-06923,650,R,Venerable Bede P.C.C.
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Property,Employees,Temporary Staff-Basic,9,04-May-11,1105-06924,665.63,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,9,04-May-11,1105-06925,1240,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,9,04-May-11,1105-06926,1023,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Property,Employees,Temporary Staff-Basic,9,06-May-11,1105-06927,656.75,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,12-May-11,1105-06928,534.11,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,12-May-11,1105-06929,666,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,12-May-11,1105-06930,550.31,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,12-May-11,1105-06931,666,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,12-May-11,1105-06932,500.3,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,12-May-11,1105-06933,630,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Property,Employees,Temporary Staff-Basic,9,18-May-11,1105-06934,656.75,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,9,23-May-11,1105-06935,1209,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,9,23-May-11,1105-06936,1364,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,24-May-11,1105-06937,562.11,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,24-May-11,1105-06938,540,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,24-May-11,1105-06939,544.33,R,Venn Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,24-May-11,1105-06940,648,R,Venn Group Limited
