Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,10/06/2011,1106-08790,641.02,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,16/06/2011,1106-08791,503.75,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,22/06/2011,1106-08792,497.16,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/06/2011,1106-08793,1098.47,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/06/2011,1106-08794,1085,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/06/2011,1106-08795,950,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30/06/2011,1106-08796,6816.92,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30/06/2011,1106-08797,486,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30/06/2011,1106-08798,544.96,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Premises,Lifts,103,02/06/2011,1106-08799,769.5,R,Tormax United Kingdom Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Grant Related Expenditure,290,01/06/2011,1106-08800,2610,R,Totality Gcs Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Payments To Voluntary Organisations,561,17/06/2011,1106-08801,180080.06,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,17/06/2011,1106-08802,12062.93,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,17/06/2011,1106-08803,22321.68,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transport,Car Parking Fees,312,15/06/2011,1106-08804,445.83,R,Town Centre Car Parks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transport,Car Parking Fees,312,24/06/2011,1106-08805,775.83,R,Town Centre Car Parks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transport,Car Parking Fees,312,30/06/2011,1106-08806,445.83,R,Town Centre Car Parks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,03/06/2011,1106-08807,420.16,R,Town Hall Battery Co
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,03/06/2011,1106-08808,483.09,R,Town Hall Battery Co
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,03/06/2011,1106-08809,565.56,R,Town Hall Battery Co
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,03/06/2011,1106-08810,1079.42,R,Town Street Playgroup
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Premises,Rents,141,14/06/2011,1106-08811,5183.75,R,Towngate Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Hire Of Movable Plant & Machinery,315,01/06/2011,1106-08812,1121.25,R,Toyota Material Handling Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Transport,Operating Lease Rentals - Vehicles,337,03/06/2011,1106-08813,909.99,R,Toyota Material Handling Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Advertising,211,06/06/2011,1106-08814,1937,R,Trader Publishing Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Advertising,211,15/06/2011,1106-08815,1937,R,Trader Publishing Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Financial Development,Supplies and Services,Brokerage Fees,244,15/06/2011,1106-08816,479.45,R,Tradition (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,16/06/2011,1106-08817,570,R,Transaxle Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,03/06/2011,1106-08818,488.06,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,09/06/2011,1106-08819,2650.07,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,09/06/2011,1106-08820,498.43,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,23/06/2011,1106-08821,1895.51,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,30/06/2011,1106-08822,939.19,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,30/06/2011,1106-08823,621.66,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,21/06/2011,1106-08824,12626.7,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,21/06/2011,1106-08825,3339.3,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,21/06/2011,1106-08826,8520,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,21/06/2011,1106-08827,5571.3,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,21/06/2011,1106-08828,5571.3,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,22/06/2011,1106-08829,2864.97,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,22/06/2011,1106-08830,5243.68,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration Management,Supplies and Services,Grant Related Expenditure,290,20/06/2011,1106-08831,2700,R,Trescom Research And Consultancy Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration Management,Supplies and Services,Grant Related Expenditure,290,20/06/2011,1106-08832,13836,R,Trescom Research And Consultancy Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Cleaning Maintenance & Toiletries,127,10/06/2011,1106-08833,1275,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Employees,Training Costs,71,03/06/2011,1106-08834,896.7,R,Triangle Consulting
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,08/06/2011,1106-08835,1202.16,R,Tri-Care Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,08/06/2011,1106-08836,14116.32,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,08/06/2011,1106-08837,5627.96,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-08838,18562.2,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-08839,8308.35,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,08/06/2011,1106-08840,2786.16,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Refurbishment Works,Capital,Other Costs,7,22/06/2011,1106-08841,7660.31,C,Tricon Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Refurbishment Works,Capital,Other Costs,7,22/06/2011,1106-08842,7167.59,C,Tricon Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,20/06/2011,1106-08843,603.67,R,Trimega Laboratories Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Office Furniture & Equipment,201,17/06/2011,1106-08844,578,R,Trinity College London
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Software - Expenditure,80,10/06/2011,1106-08845,867,R,Trl Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Software - Expenditure,80,24/06/2011,1106-08846,1395,R,Trl Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,08/06/2011,1106-08847,986.3,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-08848,1087.64,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,08/06/2011,1106-08849,7296.88,R,Tru Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Adult Services,Third Party Payments,Residential - Drugs & Alcohol,583,08/06/2011,1106-08850,2400,R,Trust The Process
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,03/06/2011,1106-08851,3476.3,C,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-08852,7724.7,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Financial Development,Supplies and Services,Brokerage Fees,244,15/06/2011,1106-08853,9710.12,R,Tullett Prebon (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,03/06/2011,1106-08854,6000,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,03/06/2011,1106-08855,4080,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,17/06/2011,1106-08856,4200,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Operational Furniture And Equipment,203,17/06/2011,1106-08857,5050.55,R,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Operational Materials,205,23/06/2011,1106-08858,4080,R,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Operational Materials,205,23/06/2011,1106-08859,12800,R,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Operational Furniture And Equipment,203,23/06/2011,1106-08860,3000,R,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Operational Furniture And Equipment,203,24/06/2011,1106-08861,4360,R,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Operational Furniture And Equipment,203,28/06/2011,1106-08862,1750,R,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Miscellaneous Expenditure,208,01/06/2011,1106-08863,2707.37,R,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,Other Costs,7,08/06/2011,1106-08864,1000,C,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Corporate Services,Support Services,Project & Contract Management & Admin,455,24/06/2011,1106-08865,6175,R,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Miscellaneous Expenditure,208,28/06/2011,1106-08866,2343.33,R,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Support Services,Professional Legal Services Charges,410,30/06/2011,1106-08867,7580,R,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,03/06/2011,1106-08868,439.91,R,Twinkles Nurseries Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Operational Furniture And Equipment,203,28/06/2011,1106-08869,885.4,R,Tynetec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Income,"Admissions, Booking Fees & Ticket Sales",933,02/06/2011,1106-08870,15280.83,R,Uk Box Office Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Books & Audio-Visual Materials,206,02/06/2011,1106-08871,1598.91,R,Ulverscroft Large Print Books Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Books & Audio-Visual Materials,206,08/06/2011,1106-08872,929.5,R,Ulverscroft Large Print Books Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Books & Audio-Visual Materials,206,23/06/2011,1106-08873,1887.18,R,Ulverscroft Large Print Books Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Supplies and Services,Clothing & Uniforms,241,13/05/2011,1106-08874,681.75,R,Uniformity Schoolwear
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-08875,2130.96,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-08876,10694.28,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,03/06/2011,1106-08877,1285,R,United Leeds Teaching Hospital
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Office Furniture & Equipment,201,10/06/2011,1106-08878,581.9,R,United Office Products
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,07/06/2011,1106-08879,1834.96,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,09/06/2011,1106-08880,638.56,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,09/06/2011,1106-08881,1022.67,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,09/06/2011,1106-08882,638.56,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10/06/2011,1106-08883,2800.16,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10/06/2011,1106-08884,5265.92,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10/06/2011,1106-08885,17455.75,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10/06/2011,1106-08886,5208.58,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,10/06/2011,1106-08887,22689.68,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10/06/2011,1106-08888,5228.2,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10/06/2011,1106-08889,15624.52,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10/06/2011,1106-08890,5228.2,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,10/06/2011,1106-08891,2800.16,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10/06/2011,1106-08892,5265.92,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10/06/2011,1106-08893,1473,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,13/06/2011,1106-08894,18700.96,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,13/06/2011,1106-08895,1473,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,13/06/2011,1106-08896,18700.96,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,14/06/2011,1106-08897,1502.84,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,14/06/2011,1106-08898,7510.8,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,14/06/2011,1106-08899,1114.92,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting People - Block Subsidy,513,17/06/2011,1106-08900,1406.44,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Grants To Businesses,243,09/06/2011,1106-08901,11500,R,Unity Enterprise
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,01/06/2011,1106-08902,622.78,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,02/06/2011,1106-08903,882.85,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,03/06/2011,1106-08904,1068.42,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,09/06/2011,1106-08905,919.42,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,17/06/2011,1106-08906,521.56,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,28/06/2011,1106-08907,994.6,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Premises,Rents,141,09/06/2011,1106-08908,600,R,University Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Supplies and Services,Consultancy Services,259,20/06/2011,1106-08909,17408.5,R,University Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Consultancy Services,259,24/06/2011,1106-08910,7928,R,University Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Tuition & Course Fees,73,24/06/2011,1106-08911,2500,R,University Of York
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Employees,Central Training,79,24/06/2011,1106-08912,2500,R,University Of York
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,28/06/2011,1106-08913,428,R,Upvc Maintenance Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Non-Recurring Grants,227,30/06/2011,1106-08914,1000,R,Urban Sprawl
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Publication And Promotion,267,09/06/2011,1106-08915,3841.07,R,Urbanbiz
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Publication And Promotion,267,20/06/2011,1106-08916,3903.01,R,Urbanbiz
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,14/06/2011,1106-08917,602,R,Utn Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Tyres,322,03/06/2011,1106-08918,24346.12,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Tyres,322,08/06/2011,1106-08919,10929.34,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Tyres,322,08/06/2011,1106-08920,5313.94,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Tyres,322,15/06/2011,1106-08921,5126.43,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Premises,H.R.A. - Special Maintenance,106,03/06/2011,1106-08922,422.81,R,Vador Security Systems Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Sheltered Accommodation,569,08/06/2011,1106-08923,2413.36,R,Valeo Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grantss Projects,229,24/06/2011,1106-08924,1677.94,R,Valley Ridge Luncheon Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,17/06/2011,1106-08925,43340,C,Variable Message Signs Limited
