Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,21-Feb-2013,1302-08544,474.01,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,28-Feb-2013,1302-08545,497.70,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,06-Feb-2013,1302-08546,522.00,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,28-Feb-2013,1302-08547,539.85,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,28-Feb-2013,1302-08548,585.62,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,08-Feb-2013,1302-08549,682.35,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,21-Feb-2013,1302-08550,2001.30,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,01-Feb-2013,1302-08551,9579.00,R,Tobbell Electrical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,14-Feb-2013,1302-08552,518.00,R,Total Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,14-Feb-2013,1302-08553,576.00,R,Total Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,28-Feb-2013,1302-08554,2024.00,R,Total Lighting Solutions Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,21-Feb-2013,1302-08555,2570.05,R,Total Lighting Solutions Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,21-Feb-2013,1302-08556,3178.75,R,Total Lighting Solutions Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West  ,West - North West,ALMO Business Centre,Employees,Temporary Staff-Basic,009,08-Feb-2013,1302-08557,5625.00,R,Total Safefy Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West  ,West - North West,ALMO Business Centre,Employees,Temporary Staff-Basic,009,08-Feb-2013,1302-08558,5625.00,R,Total Safefy Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,15-Feb-2013,1302-08559,811.21,R,Tots N Tykes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Adult Services,Employees,Training Costs,071,14-Feb-2013,1302-08560,800.00,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,22-Feb-2013,1302-08561,12062.93,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,22-Feb-2013,1302-08562,22321.68,R,Touchstone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,07-Feb-2013,1302-08563,550.40,R,Town Hall Battery Co
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,15-Feb-2013,1302-08564,752.99,R,Town Street Playgroup
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West  ,West - North West,Regeneration/Customer Research,Supplies and Services,Project Management Group,260,20-Feb-2013,1302-08565,2290.00,R,Tpas Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,13-Feb-2013,1302-08566,502.40,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,13-Feb-2013,1302-08567,1079.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,27-Feb-2013,1302-08568,1440.00,R,Tracy Craggs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Financial Development,Supplies and Services,Brokerage Fees,244,06-Feb-2013,1302-08569,493.15,R,Tradition (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,Consultancy Services,259,08-Feb-2013,1302-08570,3400.00,R,Transform Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,01-Feb-2013,1302-08571,628.57,R,Transitional Plus Care Cic Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08572,-1336.27,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08573,-680.41,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08574,-499.13,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08575,438.62,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08576,484.60,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08577,644.73,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08578,645.55,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08579,679.88,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08580,782.12,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,13-Feb-2013,1302-08581,1131.24,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08582,1201.44,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08583,1240.96,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08584,1374.86,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08585,1460.97,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08586,1616.89,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08587,1695.20,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08588,1874.68,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08589,1884.53,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Feb-2013,1302-08590,1896.40,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08591,2126.82,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08592,2581.57,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08593,3431.13,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08594,3673.79,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08595,4215.03,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08596,4542.87,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,06-Feb-2013,1302-08597,4631.37,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08598,6215.78,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08599,8521.17,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08600,12388.46,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08601,12504.67,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08602,12617.88,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08603,12962.47,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08604,13055.39,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08605,13060.08,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08606,13166.18,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,11-Feb-2013,1302-08607,14302.75,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08608,14462.51,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08609,14660.27,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08610,15110.37,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,19-Feb-2013,1302-08611,15192.40,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08612,15294.20,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Feb-2013,1302-08613,15337.54,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08614,15782.01,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,01-Feb-2013,1302-08615,16854.64,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-08616,18228.51,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Supplies and Services,Operational Materials,205,12-Feb-2013,1302-08617,1148.00,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services  ,Premises,Cleaning,127,08-Jan-2013,1302-08618,526.56,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Roseville Enterprises,Premises,Cleaning Maintenance & Toiletries,127,05-Feb-2013,1302-08619,2116.50,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,12-Feb-2013,1302-08620,441.35,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,01-Feb-2013,1302-08621,456.78,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,15-Feb-2013,1302-08622,654.04,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Premises,Cleaning,127,15-Jan-2013,1302-08623,612.86,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Other Materials,205,17-Jan-2013,1302-08624,509.40,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Other Materials,205,09-Jan-2013,1302-08625,514.81,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,22-Jan-2013,1302-08626,550.32,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,10-Jan-2013,1302-08627,600.00,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,17-Jan-2013,1302-08628,600.00,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,30-Jan-2013,1302-08629,600.00,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal  ,Premises,Cleaning,127,04-Jan-2013,1302-08630,616.81,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Premises,Cleaning,127,08-Jan-2013,1302-08631,828.72,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Cleaning Maintenance & Toiletries,127,21-Feb-2013,1302-08632,1222.13,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Cleaning Maintenance & Toiletries,127,19-Feb-2013,1302-08633,866.02,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,19-Feb-2013,1302-08634,1594.40,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,19-Feb-2013,1302-08635,1658.80,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning,127,16-Jan-2013,1302-08636,511.16,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning,127,08-Jan-2013,1302-08637,511.21,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning,127,18-Jan-2013,1302-08638,1072.39,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Premises,Cleaning Maintenance & Toiletries,127,01-Feb-2013,1302-08639,1976.25,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Materials,205,22-Feb-2013,1302-08640,1275.00,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-08641,11267.16,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,13-Feb-2013,1302-08642,3165.20,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,13-Feb-2013,1302-08643,22678.48,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Feb-2013,1302-08644,8418.05,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-08645,2765.00,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-08646,592.79,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Jan-2013,1302-08647,693.84,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,14-Jan-2013,1302-08648,1874.99,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-08649,1895.22,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,17-Jan-2013,1302-08650,1938.53,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,17-Jan-2013,1302-08651,1977.90,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,04-Jan-2013,1302-08652,1979.90,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Jan-2013,1302-08653,2170.14,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-08654,2288.04,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-08655,2310.44,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Jan-2013,1302-08656,2353.73,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,04-Jan-2013,1302-08657,2357.42,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,17-Jan-2013,1302-08658,2370.61,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-08659,2466.95,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Jan-2013,1302-08660,2567.00,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-08661,2672.33,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1302-08662,620.24,R,Tricon Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-08663,2061.93,R,Tricon Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-08664,2628.08,R,Tricon Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car Parking Fees,312,12-Feb-2013,1302-08665,1750.00,R,Trillium (Prime) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Action (City Wide),Supplies and Services,Operational Materials,205,14-Feb-2013,1302-08666,780.00,R,Trion Cleaning Products Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-08667,2438.64,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-08668,7281.44,R,Tru Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,City Centre Enhancement,295,01-Feb-2013,1302-08669,770.00,R,Trueform Engineering Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,13-Feb-2013,1302-08670,4857.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Adult Services,Third Party Payments,Residential - Drugs & Alcohol,583,13-Feb-2013,1302-08671,8238.00,R,Trust The Process
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,01-Feb-2013,1302-08672,1737.50,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-08673,5926.99,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,01-Feb-2013,1302-08674,534.50,C,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,07-Feb-2013,1302-08675,3174.01,C,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,21-Feb-2013,1302-08676,-850.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,21-Feb-2013,1302-08677,-600.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,21-Feb-2013,1302-08678,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,21-Feb-2013,1302-08679,525.00,R,Tsl Education Ltd
