UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,Parklane Minibuses,SME,4671323,OL7 9QX,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,R & C Plant Taxis Ltd,SME,Supplier does not have company number,SK3 0SP,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,Sheila Stansfield,SME,Supplier does not have company number,M20 6UU,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,SMBC Cab Owner,SME,Supplier does not have company number,SK8 6SD,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand ," œ392,317.92 ",Stuart Dunkerley,SME,Supplier does not have company number,SK6 2EZ,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,Taxi-Team,SME,7640627,SK2 7NR,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , Nil ,TC Travel Services Ltd,SME,5866052,M16 8HN,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,Trevor Bunter,SME,Supplier does not have company number,M34 7QA,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand ," œ3,205,419.84 ",Westfield Minibuses,SME,Supplier does not have company number,SK1 2NE,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,Youbus,SME,8588545,M32 0AH,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,Jon Cocker Private Hire,SME,Supplier does not have company number,SK5 6BQ,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,CJ Taxis,SME,Supplier does not have company number,SK6 4DL,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,danistravels,SME,Supplier does not have company number,OL11 4HQ,Stockport- Services to Place
1321,Stockport Council,361600-Public Transport : Taxi Services : Home to School,Home to School Transport DPS,,,01/08/2015,60,60,31/07/2017,No,31/07/2019,, DPS- dependent on demand , nil ,A & G Duncan Travel,SME,Supplier does not have company number,SK3 8QJ,Stockport- Services to Place
1324,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,SIMS Annual Entitlement (including LA Charge and Additional Module Maintenance),Call Off (External),Contract,01/04/2015,48,84,31/03/2019,No,31/03/2019,31/10/2018," œ125,176.50 "," œ876,235.50 ",Capita Business Services Ltd,Large,02299747,DL1 9HN,Stockport- Corporate & Support Services
1327,Stockport Council,191000-Facilities & Management Services : Advertising : ,Management & Promotion of Stockport Town Centre Managed Sites,Tender,Contract,12/02/2016,24,48,12/02/2018,Yes,11/02/2020,15/12/2017," œ40,000.00 "," œ80,000.00 ",PinPointer Ltd ,SME,5196344,M3 5EJ,Stockport- Corporate & Support Services
1333,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living for Adults with a Learning Disability (103.5 - Phase 3),Mini Competition (Internal),Contract,13/04/2015,36,48,12/04/2018,No,12/04/2019,12/01/2018," œ339,744.76 "," œ1,358,979.04 ",Creative Support,VCSE,27440R,M1 2HF,Stockport- Services to People
1352,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services for adults with an LD (103.4 - Phase 2),Mini Competition (Internal),Contract,26/01/2015,36,48,25/01/2018,No,25/01/2019,01/09/2017," œ364,853.00 "," œ1,459,412.00 ",Choice Support,VCSE,298149,SK5 6DA,Stockport- Services to People
1366,Stockport Council,191700-Facilities & Management Services : Property Management : ,Fire Risk Assessments,OJEU Tender,Framework Agreement,01/11/2015,24,24,31/10/2017,No,31/10/2017,01/03/2017," œ50,000.00 "," œ100,000.00 ",Fire Protection Association Firesec NW Ltd             Oakleaf                               BB7,SME,3806681,GL56 ORH,Stockport- Services to Place
1367,Stockport Council,201800-Financial Services : Insurance : ,Insurance Advisory and Broking Service,Call Off (External),Contract,01/01/2016,36,60,31/12/2018,No,31/12/2020,01/08/2018," œ14,000.00 "," œ70,000.00 ",Arthur J Gallagher ,Large,08887139,M3 5AG,Stockport- Corporate & Support Services
1378,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services (103.7 - Phase 5),Mini Competition (Internal),Contract,01/12/2015,36,48,30/11/2018,No,30/11/2019,01/09/2018," œ214,766.76 "," œ859,067.04 ",Home Focus,VCSE,2147139,M30 0DL,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,Tender,Framework Agreement,01/03/2016,36,36,28/02/2019,No,28/02/2019,01/03/2018," œ600,000.00 "," œ1,800,000.00 ",Various - See Below,Various,Various- See supplier Tab,Various- See supplier Tab,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Acorn Education,SME,"05019430
 
 ",BL2 1BX,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Agricultural and Rural CIC,SME,"07003228
 ",SK6 4BA ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,CVS Specialist Tutors,SME,"06153495
 ",SK10 4SZ ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Educ8 Liverpool,SME,"07552260
 ",L8 6SE,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Groundwork MSSTT,SME,3233208,M17 1TU ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,In School Out Teaching,SME,Does not have one,SK4 5AB,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Next Level Learning,SME,"06277818
 ",M28 7DH,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Nisai Academy,SME,"05030261
 ",HA1 1XB ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Norman Mackie,SME,"03889154
 ",SK15 1EB ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", DPS- dependent on demand ,Professional Learning Systems,SME,"09607876
 ",M3 4EN ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 ", nil ,Prestige College,SME,"08422831
 ",SK3 0EX,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",Pure Innovations,SME,"05241249
 ",SK3 0RF,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",SMS Education,SME,"08720021
 ",SK4 5HS,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",Sport Works,SME,"09213501
 ",WA4 3DU ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",Starlight ,SME,"L43803000
 ",SK8 4JQ ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",Teaching Personnel,SME,"03225158
 ",AL7 1GL,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",The Manchester College,SME,"10139143
 ",M11 2WH ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",The National Teaching & Advisory Service,SME,"06779537
 ",SK9 2TB ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",The Prince's Trust,SME,"RC000772
 ",M5 5WG ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," œ43,000.00 "," œ1,200,000.00 ",Together Trust,SME,301722,SK8 1JE ,Stockport- Services to People
1408,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,"Stockport Information, advice and support",Tender,Contract,01/04/2016,24,36,31/03/2018,No,31/03/2018,31/10/2017," œ50,000.00 "," œ150,000.00 ",KIDS,VCSE,1346252,B72 1EA,Stockport- Services to People
1415,Stockport Council,191000-Facilities & Management Services : Advertising : ,Provision of an Advertising Service on agreed sites in the Borough of Trafford and/or Stockport,Tender,Contract,01/12/2015,24,48,30/11/2017,No,30/11/2019,30/11/2018, Income , Income ,Marketing Force Limited,Large,3744053,SL9 7PZ,Stockport- Corporate & Support Services
1423,Stockport Council,201800-Financial Services : Insurance : ,Terrorism Insurance Cover - Stockport Council ,Quote,Contract,29/11/2015,12,12,28/11/2017,No,28/11/2017,28/11/2017," œ42,900.00 "," œ42,900.00 ",Ark Syndicate Management Ltd,SME,05887810,EC3M 3AD,Stockport- Corporate & Support Services
1444,Stockport Council,371000-Utilities : Electricity : ,"Unmetered Supply, (UMS) Half Hourly Metered (HH) & Non-Half Hourly Metered (NHH): 'Electricity for: Houldsworth Business and Arts Centre (HH), Street Lighting (HH-UMS), and Feeder Pillar Station Road (NHH)",Call Off (External),Contract,01/04/2015,48,48,31/03/2019,No,31/03/2019,01/04/2018," œ454,047.00 "," œ1,816,188.00 ",Npower,Large,03653277,LS14 3WY,Stockport- Corporate & Support Services
1571,Stockport Council,152100-Consultancy : Strategic Planning : ,External Provision of Planning Consultancy Services,Quote,Contract,20/06/2016,36,36,19/06/2019,No,19/06/2019,20/06/2018," œ8,333.00 "," œ24,999.00 ",Hollissvincent,SME,110580459,M3 1SQ,Stockport- Services to Place
1578,Stockport Council,Social Care Services: Adults,Carer Support Service (Supporting MH Recovery),OJEU Tender,Contract,01/11/2015,29,53,31/03/2018,No,31/03/2020,01/09/2017," œ57,245.00 "," œ252,832.08 ",Stockport & District Mind,VCSE,5879337,SK1 3NP,Stockport- Services to People
1579,Stockport Council,Social Care Services: Adults,LD Supported Living Contract (103.8 - Phase 6),Tender,Contract,09/05/2016,36,48,08/05/2019,No,08/05/2020,01/11/2018," œ320,924.25 "," œ1,283,697.00 ",Fitzroy Support,VCSE,2699902,GU32 3JY,Stockport- Services to People
1580,Stockport Council,Social Care Services: Adults,Supported Employment,OJEU Tender,Contract,01/04/2016,36,60,31/03/2019,No,31/03/2021,01/11/2018," œ220,000.00 "," œ1,100,000.00 ",Pure Innovations,VCSE,5341249,SK3 0RF,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,OJEU Tender,Framework Agreement,01/04/2016,36,48,31/03/2019,No,31/03/2020,01/04/2018," œ1,100,000.00 "," œ4,400,000.00 ",Various - See Below,Various,Various- See supplier Tab,Various- See supplier Tab,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ8,463.00 "," œ42,315.00 ",Altruistic Care t/a plane tree,SME,2916556,UB3 2RR,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ256,110.00 "," œ1,280,550.00 ",Disability Stockport,VCSE,1133529,SK1 1EG,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,, œ-   , œ-   ,Lifeline Project Ltd,SME,1842240,M1 1JF,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ167,858.00 "," œ839,290.00 ",NAS Services Ltd,SME,269425,EC1V 1NG,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ1,512,353.00 "," œ7,561,765.00 ",Pure Innovations,SME,5241249,SK3 0RF,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ97,028.00 "," œ485,140.00 ",Step Out Stockport,SME,8881836,SK1 3AQ,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ522,180.00 "," œ2,760,900.00 ",Stockport CP Society,SME,1009768,SK4 4JZ,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ33,919.00 "," œ169,595.00 ",The Weekend Day Centre,SME,1009768,SK2 5EA,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ576,716.00 "," œ2,883,580.00 ",Together Trust ,SME,301722,SK8 1JE,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,42552,60,60,43646,No,44012,," œ4,702.00 "," œ23,510.00 ",Indian Senior Citizen Centre,SME,1040167,M16 8AB,Stockport- Services to People
1612,Stockport Council,271700-Information Communication Technology : Telecommunications : Fixed,WAN (Wide Area Network) & PSTN (Public Switched Telephone Network) Lines,Mini Competition (Internal),Contract,01/12/2015,24,48,30/11/2017,No,30/11/2019,30/06/2017," œ150,000.00 "," œ600,000.00 ",Virgin Media,Large,01785381,RG27 9UP,Stockport- Corporate & Support Services
1615,Stockport Council,361300-Public Transport : Passenger Transport : ,Adult Social Care Assisted Transport - Ad Hoc,Quote,Contract,25/01/2016,12,12,16/01/2017,No,16/01/2018,01/09/2017," œ21,000.00 "," œ21,000.00 ",Metro Taxis,SME,01238781,SK4 1DN,Stockport- Corporate & Support Services
1617,Stockport Council,261520-Human Resources : Training & Conferences : Training,Counter Terrorism Training,Exemption,Contract,14/12/2015,39,39,31/03/2019,No,31/03/2019,31/03/2019," œ5,400.00 "," œ17,550.00 ",Mobedia,SME,05593917,SK9 7BQ,Stockport- Services to People
1631,Stockport Council,261517-Information Communication Technology : Services : Consultancy,Digital by Design - Programme Direction and Advisory Support,Mini Competition (Internal),Contract,11/04/2016,20,20,31/01/2018,No,31/01/2018,31/01/2018," œ400,000.00 "," œ400,000.00 ",PricewaterhouseCoopers LLP,Large,OC303525,M2 3PW,Stockport- Corporate & Support Services
1633,Stockport Council,361300-Public Transport : Passenger Transport : ,School Swimming Transport,Tender,Contract,01/09/2016,36,48,31/08/2019,No,31/08/2020,01/06/2019," œ103,409.02 "," œ413,636.08 ",Belle Vue Manchester Ltd,Large,3272014,Sk4 5DZ,Stockport- Services to Place
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,Call Off (External),Contract,01/11/2014,36,60,31/10/2017,No,31/10/2019,31/10/2016, nil , nil ,Various - See Below,Various,Various- See supplier Tab,Various- See supplier Tab,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,41944,60,60,43039,No,43769,, nil , nil ,Jacobs,Large,07923864,CH414PE,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,41944,60,60,43039,No,43769,, nil , nil ,Rossendales,Large,05070065,BB4 4NB,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,41944,60,60,43039,No,43769,, nil , nil ,Equita,SME,316 8371,NN1 4BZ,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,41944,60,60,43039,No,43769,, nil , nil ,Phoenix,Large,3753408,CR0 2LX,Stockport- Corporate & Support Services
2259,Stockport Council,Topographical Surveying Framework,Topographical Surveying Framework,Tender,Framework Agreement,29/04/2016,12,12,30/04/2018,Yes,30/04/2018,01/02/2017," œ75,000.00 "," œ75,000.00 ",SEP Ltd,Large,2019070,WN8  8LA,Stockport- Services to Place
2261,Stockport Council,211200-Furniture & Soft Furnishings : Office Furniture : ,Furniture Re-Use Scheme ,Quote,Contract,01/04/2016,12,24,31/03/2017,No,31/03/2018,01/01/2017," œ21,393.00 "," œ42,786.00 ",The Furniture Station ,SME,4680660,SK7 4EP ,Stockport- Corporate & Support Services
2268,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,SAP Maintenance & Support,Exemption,Contract,01/01/2016,12,12,31/12/2016,No,31/12/2016,01/06/2016," œ106,000.00 "," œ106,000.00 ",SAP UK Ltd,Large,2152073,TW14 8HD,Stockport- Corporate & Support Services
2273,Stockport Council,340000-Stationery :  ,Stationery and Office Supplies,OJEU Tender,Framework Agreement,01/03/2017,24,48,28/02/2019,,28/02/2021,01/09/2018," œ250,000.00 "," œ1,000,000.00 ",Lyreco UK Limited,SME,442696,TF2 7NB,Stockport- Corporate & Support Services
2279,Stockport Council,181810-Environmental Services : Technical Equipment : Laboratory,COMA - High voltage Transformers,Quote,Contract,01/03/2016,48,48,28/02/2020,No,28/02/2020,01/10/2019," œ2,929.20 "," œ11,716.80 ",SPEC,SME,GB759355684,WF20XW,Stockport- Services to Place
2293,Stockport Council,401102-Social Community Care Supplies & Services - Children : Disabled Children : Short Overnight Breaks,Respite Services for Children with Disabilities - Lot 1 ,OJEU Tender,Framework Agreement,01/04/2016,24,36,31/03/2018,No,31/03/2018,31/10/2017," œ500,000.00 "," œ1,500,000.00 ",EAM - 07910045   Birtenshaw - 02978546 Seashell - 4216714 Fairfield - 03607854 Together Trust - 0301722,VCSE,EAM - 07910045   Birtenshaw - 02978546 Seashell - 4216714 Fairfield - 03607854 Together Trust - 0301722,EAM - M31 4DJ              Together Trust - SK8 1JE Seahsell Trust SK8 6RQ,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,OJEU Tender,Framework Agreement,01/04/2016,24,36,31/03/2018,No,31/03/2018,31/10/2017," œ500,000.00 "," œ1,500,000.00 ",Various - See Below,Various,Various - See Supplier Tab,Various - See Supplier Tab,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 3,,,42465,60,60,43190,No ,43555,," œ500,000.00 ", DPS- dependent on demand ,Crossroads Fairfield ,Large,NI030717,M34 5GB,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 4,,,42466,60,60,43190,No ,43555,," œ500,000.00 ", DPS- dependent on demand ,HG Care,SME,04626258,SK43GN,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 5,,,42467,60,60,43190,No ,43555,," œ500,000.00 ", DPS- dependent on demand ,Rainbow Trust,VCSE,1070532,OL8 4QQ,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 6,,,42468,60,60,43190,No ,43555,," œ500,000.00 ", DPS- dependent on demand ,Stockport CP ,VCSE,209782,SK8 1JE,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 7,,,42469,60,60,43190,No ,43555,," œ500,000.00 ", DPS- dependent on demand ,INDEPENDENT OPTIONS (NORTH WEST),SME,"Company: 02560910
Charity: 1022680
",SK75PE,Stockport- Services to People
2302,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,"Provision of a System for Public Safety and Protection, Planning, Building Control and Land Charges? (Divided into 2 Lots) Utilising the CCS Framework RM1059 Lot 3",OJEU Tender,Framework Agreement,01/04/2016,36,48,31/03/2019,No,31/03/2019,01/10/2018," œ42,000.00 "," œ168,000.00 ",Idox,Large,2933889,G2 7JZ,Stockport- Corporate & Support Services
2303,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Provision of a Management Information System for Stockport Continuing Education Service,Tender,Contract,01/04/2016,24,36,31/03/2018,No,31/03/2018,01/10/2017," œ16,100.00 "," œ48,300.00 ",West March Systems Ltd,SME,6245182,CA1 2SQ,Stockport- Corporate & Support Services
2304,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Provision of an Education Management Information and Case Management System ,OJEU Tender,Contract,01/04/2016,60,108,31/03/2021,No,31/03/2021,01/10/2020," œ108,996.05 "," œ980,964.45 ",Tribal Education Limited,Large,04163300,BS2 0HQ,Stockport- Corporate & Support Services
2305,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Pecos Support & Maintenance,Exemption,Contract,01/12/2015,12,12,31/12/2017,No,31/12/2017,01/07/2017," œ65,000.00 "," œ65,000.00 ",Elcom Systems Ltd,Large,2838561,MK11 1JR,Stockport- Corporate & Support Services
2329,Stockport Council,261100-Human Resources : Interpretation & Translation : ,British Sign Language,Tender,Contract,03/10/2016,38,48,02/10/2019,No,02/10/2020,01/01/2019," œ12,500.00 "," œ50,000.00 ",Various - See Below,Large,Various - See Supplier Tab,Various - See Supplier Tab,Stockport- Services to People
2329,Stockport Council,261100-Human Resources : Interpretation & Translation : ,British Sign Language,,,42646,60,60,43740,No,44106,," œ6,250.00 "," œ25,000.00 ",Manchester Deaf School ,Large,1110373,M13 9GH,Stockport- Services to People
2329,Stockport Council,261100-Human Resources : Interpretation & Translation : ,British Sign Language,,,42646,60,60,43740,No,44106,," œ6,250.00 "," œ25,000.00 ",Action on Hearing Loss ,Large,207720,EC1Y 8SL,Stockport- Services to People
2333,Stockport Council,191200-Facilities & Management Services : Document Archiving & Storage : ,Off Site Storage ,OJEU Tender,Contract,01/06/2017,36,60,31/05/2020,No,31/05/2022,31/05/2019," œ40,000.00 "," œ200,000.00 ",DataSpace UK Limited,Small,03816685,CW9 6GB,Stockport- Corporate & Support Services
2334,Stockport Council,271430-Information Communication Technology : Software : Commercial Off-The-Shelf,Attendance and Exclusion Monitoring service for out of  area Looked After Children,Quote,Contract,01/05/2016,36,48,30/04/2019,No,30/04/2020,01/01/2019," œ5,801.25 "," œ23,205.00 ",Welfare Call,Small,6835180,S36 6FH,Stockport- Services to People
3007,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Coroner?s case management system,Call Off (External),Framework Agreement,01/04/2016,36,36,31/03/2019,No,31/03/2019,01/10/2018," œ5,200.00 "," œ15,600.00 ",Civica UK Ltd,Large,1628868,SW15 6AR,Stockport- Corporate & Support Services
3014,Stockport Council,182011-Environmental Services : Waste Management : Consumables (was Equipment),Litter Bins ,Call Off (External),Contract,01/08/2017,36,12,31/07/2020,No,31/07/2021,01/05/2018," œ50,000.00 "," œ150,000.00 ",Wybone,SME,952455,S74 9TF,Stockport- Services to Place
3020,Stockport Council,321115-Social Community Care Supplies & Services - Children : Community Based Services : Childcare Services,Young People's Youth Club ,Quote,Contract,01/04/2016,12,24,31/03/2018,No,31/03/2018,31/01/2018," œ8,000.00 "," œ16,000.00 ",Pure Innovations,Large,1111252,SK3 0RF,Stockport- Services to People
3021,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Occupational Health Service,Call Off (External),Contract,01/03/2016,48,48,29/02/2020,No,29/02/2020,30/11/2019," œ100,000.00 "," œ400,000.00 ",Health Management Ltd,Large,4369949,BN8 5NN,Stockport- Corporate & Support Services
3022,Stockport Council,Animals : Dogs : ,Collection of stray dogs,OJEU Tender,Framework Agreement,01/10/2015,36,48,30/09/2018,Yes,30/09/2019,30/09/2019," œ17,000.00 "," œ51,000.00 ",Animal Wardens,SME,3078092,BL1 4RA,Stockport- Services to Place
