Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3003/12001,Rents (Premises Only),12001,11/01/2018,inv0043206,1234.37,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2456/20311/VV623,Dir. Trans.-Tyres Inc.Repair,20311,18/01/2018,inv0043411,13.25,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2456/20311/VV625,Dir. Trans.-Tyres Inc.Repair,20311,18/01/2018,inv0043407,13.25,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20311/VY202,Dir. Trans.-Tyres Inc.Repair,20311,18/01/2018,inv0043408,15.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20311/VY203,Dir. Trans.-Tyres Inc.Repair,20311,18/01/2018,inv0043408,390.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,18/01/2018,inv0043297,551.40,Control Holding and SU Accnts,T G Cutt Fire Extinguisher Services,18056
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Tourism,1204,Customer Service,Supplies and Services,1131/38018,General Miscellaneous,38018,04/01/2018,inv0043038,990.00,General Fund,Ten Fathoms,24967
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202,Transport Parts & Materials,20202,18/01/2018,inv0043315,23.00,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202,Transport Parts & Materials,20202,18/01/2018,inv0043397,16.00,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202,Transport Parts & Materials,20202,18/01/2018,inv0043432,14.50,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR100,Transport Parts & Materials,20202,18/01/2018,inv0043315,21.58,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR100,Transport Parts & Materials,20202,18/01/2018,inv0043315,188.59,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR100,Transport Parts & Materials,20202,18/01/2018,inv0043315,188.59,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,47.00,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,209.64,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,0.93,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,2.28,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,25.26,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,46.93,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,18/01/2018,inv0043315,47.30,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,91.62,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043432,14.32,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,1.99,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,2.65,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,18.96,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,112.58,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043305,84.72,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043432,0.48,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043432,27.32,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,9.13,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,10.47,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,18/01/2018,inv0043397,109.08,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR110,Transport Parts & Materials,20202,18/01/2018,inv0043315,32.37,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR110,Transport Parts & Materials,20202,18/01/2018,inv0043315,370.00,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR110,Transport Parts & Materials,20202,18/01/2018,inv0043432,7.96,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR110,Transport Parts & Materials,20202,18/01/2018,inv0043319,64.68,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043315,32.37,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043397,67.98,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043315,19.71,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043315,37.82,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043397,54.15,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043397,737.16,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043397,31.84,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR111,Transport Parts & Materials,20202,18/01/2018,inv0043315,349.46,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043315,17.54,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043315,21.58,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043315,370.00,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043432,0.28,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043441,2.24,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043441,8.76,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043397,12.28,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR112,Transport Parts & Materials,20202,18/01/2018,inv0043441,333.83,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR113,Transport Parts & Materials,20202,18/01/2018,inv0043397,32.34,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR114,Transport Parts & Materials,20202,18/01/2018,inv0043397,333.83,Control Holding and SU Accnts,Terberg Matec UK Ltd,17490
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/33001,Books Publications & Periodicals,33001,25/01/2018,crn0000564,-4155.29,Control Holding and SU Accnts,Thomson Reuters,18541
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/33001,Books Publications & Periodicals,33001,25/01/2018,inv0037304,700.00,Control Holding and SU Accnts,Thomson Reuters,18541
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/33001,Books Publications & Periodicals,33001,25/01/2018,crn0000565,-3712.44,Control Holding and SU Accnts,Thomson Reuters,18541
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/33001,Books Publications & Periodicals,33001,25/01/2018,inv0037305,3993.20,Control Holding and SU Accnts,Thomson Reuters,18541
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Management Team,Supplies and Services,2813/33001,Books Publications & Periodicals,33001,25/01/2018,inv0043564,4043.20,Control Holding and SU Accnts,Thomson Reuters,18541
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Management Team,Supplies and Services,2813/33001,Books Publications & Periodicals,33001,25/01/2018,inv0043565,728.00,Control Holding and SU Accnts,Thomson Reuters,18541
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Customer Service,Transport Related Expenses,2403/20201/AI108,Repairs By Outside Garages,20201,04/01/2018,inv0042987,804.27,Control Holding and SU Accnts,Trenhams,32783
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Customer Service,Transport Related Expenses,2403/20201/AI113,Repairs By Outside Garages,20201,25/01/2018,inv0043490,3094.85,Control Holding and SU Accnts,Trenhams,32783
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1346/34107,Hired Services - General,34107,25/01/2018,inv0043502,3093.75,General Fund,Trident Building Consultancy Limited,27970
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1915/34107,Hired Services - General,34107,25/01/2018,inv0043502,2475.00,General Fund,Trident Building Consultancy Limited,27970
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1916/34107,Hired Services - General,34107,25/01/2018,inv0043502,2475.00,General Fund,Trident Building Consultancy Limited,27970
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1917/34107,Hired Services - General,34107,25/01/2018,inv0043502,1856.25,General Fund,Trident Building Consultancy Limited,27970
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Delivery & Front Line Services,Supplies and Services,1671/30102,Equipment-Purchases/Renewals,30102,25/01/2018,inv0043495,159.08,General Fund,Tunstall Healthcare (UK) Ltd,17499
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Delivery & Front Line Services,Supplies and Services,1671/30102,Equipment-Purchases/Renewals,30102,25/01/2018,inv0043496,300.00,General Fund,Tunstall Healthcare (UK) Ltd,17499
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Strategy,1606,Delivery & Front Line Services,Supplies and Services,1651/34010,Quantity Surveyors Fees,34010,11/01/2018,inv0043079,900.00,General Fund,Turner and Holman,32143
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Specialist Services,Income,1355/94020,Hack/Priv Hire Operator Lic.,94020,04/01/2018,inv0042770,880.00,General Fund,Valerie Ann Hoggarth,32711
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Specialist Services,Income,1356/94022,Hack/Priv Hire Driver Lic.,94022,04/01/2018,inv0042770,171.00,General Fund,Valerie Ann Hoggarth,32711
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1331/35104,Software Charges,35104,11/01/2018,inv0043123,3125.00,General Fund,Victoria Solutions Limited t/as Victoria Forms,18725
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1342/35104,Software Charges,35104,11/01/2018,inv0043123,2062.50,General Fund,Victoria Solutions Limited t/as Victoria Forms,18725
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1355/35104,Software Charges,35104,11/01/2018,inv0043123,187.50,General Fund,Victoria Solutions Limited t/as Victoria Forms,18725
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1356/35104,Software Charges,35104,11/01/2018,inv0043123,750.00,General Fund,Victoria Solutions Limited t/as Victoria Forms,18725
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1357/35104,Software Charges,35104,11/01/2018,inv0043123,625.00,General Fund,Victoria Solutions Limited t/as Victoria Forms,18725
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2862/35104,Software Charges,35104,11/01/2018,inv0043123,2062.50,Control Holding and SU Accnts,Victoria Solutions Limited t/as Victoria Forms,18725
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/35102,Terminal & Network Maintenance,35102,18/01/2018,inv0043201,2143.08,Control Holding and SU Accnts,Vodafone Limited,17542
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Management Team,Supplies and Services,2237/34014,Other Professional Fees,34014,04/01/2018,inv0043056,1922.50,Control Holding and SU Accnts,Wilkin Chapman LLP,21802
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30202,Furn/Off. Equip-Repairs & Maintenance,30202,25/01/2018,inv0043452,1619.33,Control Holding and SU Accnts,Xerox (UK) Ltd,24601
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Delivery & Front Line Services,Supplies and Services,5675/37207,Grants -Energy Efficiency,37207,18/01/2018,inv0043306,9000.00,Capital,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Advice,1603,Delivery & Front Line Services,Supplies and Services,1625/38041,Misc-Contrib To Energy Trust,38041,25/01/2018,inv0043325,1000.00,General Fund,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1610/34107,Hired Services - General,34107,11/01/2018,inv0043105,750.00,General Fund,Yorkshire Housing,19689
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1620/12001,Rents (Premises Only),12001,18/01/2018,inv0043320,5078.68,General Fund,Yorkshire Housing,19689
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/14001,Water Rates And Accounts,14001,11/01/2018,inv0043198,-30.96,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/14002,Environmental Service Charge,14002,11/01/2018,inv0043198,-21.70,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1123/14001,Water Rates And Accounts,14001,11/01/2018,inv0043198,357.53,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1123/14002,Environmental Service Charge,14002,11/01/2018,inv0043198,300.73,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/14001,Water Rates And Accounts,14001,11/01/2018,inv0043198,724.75,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/14002,Environmental Service Charge,14002,11/01/2018,inv0043198,691.52,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1619/14001,Water Rates And Accounts,14001,11/01/2018,inv0043198,-331.03,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1619/14002,Environmental Service Charge,14002,11/01/2018,inv0043198,-390.04,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/14001,Water Rates And Accounts,14001,11/01/2018,inv0043198,34.67,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/14002,Environmental Service Charge,14002,11/01/2018,inv0043198,26.14,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/14001,Water Rates And Accounts,14001,18/01/2018,inv0043199,1917.42,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/14002,Environmental Service Charge,14002,18/01/2018,inv0043199,2038.86,General Fund,Yorkshire Water Services Ltd,17526
