ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,23/06/2017,RESOURCES,Bacs Payment Schemes Ltd,23/06/2017,1500.00 ,SOFTWARE,V001142051
ROCHDALE BOROUGH COUNCIL,23/06/2017,ECONOMY DIRECTORATE,HILL DICKINSON LLP,23/06/2017,618.00 ,LEGAL SERVICES EXTERNAL,V001142052
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,VICTIM SUPPORT & WITNESS SERVICE,23/06/2017,14256.67 ,GRANTS TO THE NON VOLUNTARY SECTOR,V001142053
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,VICTIM SUPPORT & WITNESS SERVICE,23/06/2017,14256.67 ,GRANTS TO THE NON VOLUNTARY SECTOR,V001142054
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ENTERPRISE FLEX-E-RENT,23/06/2017,1471.86 ,TRANSACTIONS-EXPENDITURE,V001142055
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,INDEPENDENT CHOICES MANCHESTER LTD,23/06/2017,500.00 ,CONTRACTED SERVICES,V001142059
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ENTERPRISE FLEX-E-RENT,23/06/2017,1354.12 ,TRANSACTIONS-EXPENDITURE,V001142064
ROCHDALE BOROUGH COUNCIL,26/06/2017,PROPERTY AND HIGHWAYS,NORTHGATE VEHICLE HIRE LIMITED,26/06/2017,4778.69 ,VEHICLE MAINTENANCE,V001142069
ROCHDALE BOROUGH COUNCIL,26/06/2017,EARLY HELP AND SCHOOLS,JACKSON JACKSON & SONS LTD,26/06/2017,161020.00 ,MINOR BUILDING WORKS,V001142073
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,26/06/2017,1462.50 ,TOXICOLOGY PAYMENTS,V001142075
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,26/06/2017,519.00 ,TAXI HIRE,V001142090
ROCHDALE BOROUGH COUNCIL,29/06/2017,PROPERTY AND HIGHWAYS,ROAD SAFETY SERVICES LIMITED,29/06/2017,618.00 ,ROAD SAFETY,V001142102
ROCHDALE BOROUGH COUNCIL,26/06/2017,EARLY HELP AND SCHOOLS,DEBBIE PRINCE,26/06/2017,660.00 ,BASIC SALARIES,V001142108
ROCHDALE BOROUGH COUNCIL,30/06/2017,RESOURCES,CRITIQOM LIMITED,30/06/2017,1536.20 ,PRINTING & STATIONERY,V001142111
ROCHDALE BOROUGH COUNCIL,30/06/2017,RESOURCES,CRITIQOM LIMITED,30/06/2017,2842.44 ,PRINTING & STATIONERY,V001142121
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,1879.20 ,TAXI HIRE,V001142129
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,681.70 ,TAXI HIRE,V001142130
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,756.00 ,TAXI HIRE,V001142131
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,999.70 ,TAXI HIRE,V001142132
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,1496.61 ,TAXI HIRE,V001142140
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,642.48 ,TAXI HIRE,V001142141
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,1225.44 ,TAXI HIRE,V001142142
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,852.12 ,TAXI HIRE,V001142144
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,535.08 ,TAXI HIRE,V001142146
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,535.08 ,TAXI HIRE,V001142147
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,26/06/2017,1890.00 ,TOXICOLOGY PAYMENTS,V001142148
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,836.16 ,TAXI HIRE,V001142151
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,27/06/2017,729.54 ,TAXI HIRE,V001142152
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,28/06/2017,1772.55 ,TAXI HIRE,V001142153
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PICTORIAL MEADOWS LTD,26/06/2017,833.32 ,"TREES, SHRUBS, PLANTS",V001142161
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DICK WHITTINGTON GUEST HOUSE,27/06/2017,1680.00 ,ACCOMMODATION,V001142177
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DICK WHITTINGTON GUEST HOUSE,27/06/2017,672.00 ,ACCOMMODATION,V001142178
ROCHDALE BOROUGH COUNCIL,26/06/2017,RESOURCES,ROYAL MAIL GROUP PLC,26/06/2017,5577.89 ,PRINTING & STATIONERY,V001142194
ROCHDALE BOROUGH COUNCIL,26/06/2017,PHYSICAL DIS & OLDER PEOPLE,ANDREW CLARK,26/06/2017,1080.00 ,PROFESSIONAL FEES,V001142210
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/06/2017,627.80 ,TAXI HIRE,V001142215
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/06/2017,653.47 ,TAXI HIRE,V001142215
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/06/2017,680.00 ,TAXI HIRE,V001142215
ROCHDALE BOROUGH COUNCIL,26/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/06/2017,687.20 ,TAXI HIRE,V001142215
ROCHDALE BOROUGH COUNCIL,30/06/2017,PROPERTY AND HIGHWAYS,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,30/06/2017,350423.02 ,PFI SCHEMES RPIX,V001142233
ROCHDALE BOROUGH COUNCIL,27/06/2017,CHILDREN’S SOCIAL CARE,ASSOCIATION OF  INDEPENDENT LSCB CHAIRS LTD,27/06/2017,1500.00 ,CONSULTANT FEES,V001142237
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,27/06/2017,2897.50 ,TOXICOLOGY PAYMENTS,V001142243
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,27/06/2017,985.00 ,TOXICOLOGY PAYMENTS,V001142245
ROCHDALE BOROUGH COUNCIL,30/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR K BAIDEN-AMISSAH,30/06/2017,685.00 ,WITNESSES EXPENSES,V001142253
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,ABM LANCASHIRE LIMITED,29/06/2017,1755.43 ,MINOR BUILDING WORKS,V001142305
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,27/06/2017,677.60 ,MEDICAL FEES,V001142324
ROCHDALE BOROUGH COUNCIL,27/06/2017,ECONOMY DIRECTORATE,DISTRICT SURVEYORS ASSOCIATION LIMITED,27/06/2017,2810.07 ,SUBSCRIPTIONS,V001142335
ROCHDALE BOROUGH COUNCIL,27/06/2017,EARLY HELP AND SCHOOLS,WARDLE ACADEMY,27/06/2017,8467.01 ,OTHER EST - SEN PROVISION,V001142337
ROCHDALE BOROUGH COUNCIL,27/06/2017,EARLY HELP AND SCHOOLS,BAMFORD ACADEMY,27/06/2017,2081.32 ,OTHER EST - SEN PROVISION,V001142338
ROCHDALE BOROUGH COUNCIL,27/06/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,27/06/2017,2486.70 ,OTHER EST - SEN PROVISION,V001142339
ROCHDALE BOROUGH COUNCIL,27/06/2017,EARLY HELP AND SCHOOLS,HOLLINGWORTH ACADEMY,27/06/2017,11580.64 ,OTHER EST - SEN PROVISION,V001142340
ROCHDALE BOROUGH COUNCIL,27/06/2017,EARLY HELP AND SCHOOLS,ST ANNES ACADEMY,27/06/2017,3923.86 ,OTHER EST - SEN PROVISION,V001142342
ROCHDALE BOROUGH COUNCIL,27/06/2017,RESOURCES,DAC BEACHCROFT CLAIMS LTD,27/06/2017,1073.30 ,INPUT VAT -  ADJUSTMENTS,V001142348
ROCHDALE BOROUGH COUNCIL,27/06/2017,RESOURCES,DAC BEACHCROFT CLAIMS LTD,27/06/2017,1406.02 ,TRANSACTIONS-EXPENDITURE,V001142348
ROCHDALE BOROUGH COUNCIL,27/06/2017,RESOURCES,TOPMARK CLAIMS MANAGEMENT LTD IMPREST,27/06/2017,47739.48 ,TRANSACTIONS-EXPENDITURE,V001142349
ROCHDALE BOROUGH COUNCIL,28/06/2017,RESOURCES,MUNICIPAL MUTUAL INSURANCE LTD,28/06/2017,629.32 ,PROVISIONS UTILISED IN YEAR,V001142353
ROCHDALE BOROUGH COUNCIL,28/06/2017,PHYSICAL DIS & OLDER PEOPLE,HOIST AND SHOWER CHAIR CO LTD,28/06/2017,3323.00 ,TRANSACTIONS-EXPENDITURE,V001142354
ROCHDALE BOROUGH COUNCIL,29/06/2017,PHYSICAL DIS & OLDER PEOPLE,HOIST AND SHOWER CHAIR CO LTD,29/06/2017,5345.00 ,TRANSACTIONS-EXPENDITURE,V001142355
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,LEYMAC ENGINEERING SERVICES LIMITED,28/06/2017,528.69 ,MAINTENANCE,V001142367
ROCHDALE BOROUGH COUNCIL,28/06/2017,EARLY HELP AND SCHOOLS,OVER THE BREAK,28/06/2017,2473.00 ,MAINTENANCE,V001142369
ROCHDALE BOROUGH COUNCIL,30/06/2017,CHILDREN’S SOCIAL CARE,ACORN HOUSE FOSTERING SERVICES LIMITED,30/06/2017,3281.66 ,FOSTER PARENTS BASIC ALLOWANCE,V001142394
ROCHDALE BOROUGH COUNCIL,30/06/2017,CHILDREN’S SOCIAL CARE,ACORN HOUSE FOSTERING SERVICES LIMITED,30/06/2017,3218.11 ,FOSTER PARENTS BASIC ALLOWANCE,V001142395
ROCHDALE BOROUGH COUNCIL,30/06/2017,CHILDREN’S SOCIAL CARE,ACORN HOUSE FOSTERING SERVICES LIMITED,30/06/2017,3575.85 ,FOSTER PARENTS BASIC ALLOWANCE,V001142396
ROCHDALE BOROUGH COUNCIL,30/06/2017,CHILDREN’S SOCIAL CARE,ACORN HOUSE FOSTERING SERVICES LIMITED,30/06/2017,3622.04 ,FOSTER PARENTS BASIC ALLOWANCE,V001142397
ROCHDALE BOROUGH COUNCIL,30/06/2017,CHILDREN’S SOCIAL CARE,ACORN HOUSE FOSTERING SERVICES LIMITED,30/06/2017,3214.39 ,FOSTER PARENTS BASIC ALLOWANCE,V001142398
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,CHILD ACTION NORTHWEST,28/06/2017,2842.80 ,FOSTER PARENTS BASIC ALLOWANCE,V001142402
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,CASICARE LTD,28/06/2017,3720.00 ,HOMELESS & VULNERABLE,V001142403
ROCHDALE BOROUGH COUNCIL,29/06/2017,CHILDREN’S SOCIAL CARE,FOSTER CARES LTD,29/06/2017,850.00 ,FOSTER PARENTS BASIC ALLOWANCE,V001142404
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,FOSTERING LTD,28/06/2017,799.00 ,FOSTER PARENTS BASIC ALLOWANCE,V001142408
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,FOSTERING LTD,28/06/2017,799.00 ,FOSTER PARENTS BASIC ALLOWANCE,V001142409
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,NESTLINGS CARE LTD,28/06/2017,3000.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001142410
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,RESOLUTION FOSTERING SERVICES LTD,28/06/2017,780.00 ,FOSTER PARENTS BASIC ALLOWANCE,V001142411
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,STEPPING STONE PROJECT ROCHDALE LTD,28/06/2017,1351.78 ,YOUNG PEOPLES RENTS,V001142413
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,STEPPING STONE PROJECT ROCHDALE LTD,28/06/2017,1675.80 ,YOUNG PEOPLES RENTS,V001142414
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,STEPPING STONE PROJECT ROCHDALE LTD,28/06/2017,1977.60 ,YOUNG PEOPLES RENTS,V001142415
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,28/06/2017,780.01 ,FOSTER PARENTS BASIC ALLOWANCE,V001142416
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,28/06/2017,721.98 ,FOSTER PARENTS BASIC ALLOWANCE,V001142417
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,28/06/2017,803.25 ,FOSTER PARENTS BASIC ALLOWANCE,V001142418
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,28/06/2017,803.25 ,FOSTER PARENTS BASIC ALLOWANCE,V001142420
ROCHDALE BOROUGH COUNCIL,29/06/2017,PHYSICAL DIS & OLDER PEOPLE,ACTION FIRST IPEOPLE LTD,29/06/2017,1750.00 ,FEES / COMMISSION,V001142423
ROCHDALE BOROUGH COUNCIL,29/06/2017,PHYSICAL DIS & OLDER PEOPLE,ACTION FIRST IPEOPLE LTD,29/06/2017,700.00 ,FEES / COMMISSION,V001142424
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,NESTLINGS CARE LTD,28/06/2017,18663.99 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001142425
ROCHDALE BOROUGH COUNCIL,28/06/2017,CHILDREN’S SOCIAL CARE,TIME OUT CHILDRENS HOMES LTD,28/06/2017,14100.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001142426
ROCHDALE BOROUGH COUNCIL,29/06/2017,CHILDREN’S SOCIAL CARE,J MARLAND DECORATORS,29/06/2017,600.00 ,REPAIRS & ALTS OF BUILDINGS,V001142427
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,509.52 ,INDIVIDUAL SERVICE FUND,V001142590
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1004.28 ,PERSONAL BUDGETS - MANAGED,V001142591
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,HF TRUST LTD,30/06/2017,1977.36 ,INDIVIDUAL SERVICE FUND,V001142592
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,30/06/2017,7588.00 ,INDIVIDUAL SERVICE FUND,V001142593
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,LIFEWAYS COMMUNITY CARE LTD,30/06/2017,1074.52 ,PERSONAL BUDGETS - MANAGED,V001142594
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,LIFEWAYS COMMUNITY CARE LTD,30/06/2017,1925.24 ,INDIVIDUAL SERVICE FUND,V001142595
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,CAMPHILL M K COMMUNITIES,30/06/2017,1997.52 ,INDIVIDUAL SERVICE FUND,V001142596
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1279.40 ,PERSONAL BUDGETS - MANAGED,V001142597
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,30/06/2017,3625.00 ,INDIVIDUAL SERVICE FUND,V001142598
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,UNITED RESPONSE,30/06/2017,7210.00 ,INDIVIDUAL SERVICE FUND,V001142599
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,756.52 ,PERSONAL BUDGETS - MANAGED,V001142600
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,30/06/2017,4118.00 ,INDIVIDUAL SERVICE FUND,V001142601
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,4312.48 ,INDIVIDUAL SERVICE FUND,V001142602
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,30/06/2017,4914.00 ,INDIVIDUAL SERVICE FUND,V001142603
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,30/06/2017,6889.00 ,PERSONAL BUDGETS - MANAGED,V001142604
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,660.00 ,INDIVIDUAL SERVICE FUND,V001142605
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,30/06/2017,4398.48 ,INDIVIDUAL SERVICE FUND,V001142606
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,30/06/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001142607
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001142609
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,30/06/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001142610
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,651.08 ,INDIVIDUAL SERVICE FUND,V001142611
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,2301.60 ,PERSONAL BUDGETS - MANAGED,V001142612
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,723.24 ,PERSONAL BUDGETS - MANAGED,V001142614
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,30/06/2017,3345.52 ,INDIVIDUAL SERVICE FUND,V001142615
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,602.56 ,PERSONAL BUDGETS - MANAGED,V001142616
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,30/06/2017,3998.96 ,INDIVIDUAL SERVICE FUND,V001142617
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,30/06/2017,3948.00 ,INDIVIDUAL SERVICE FUND,V001142618
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LIMITED ISF PAYMENTS,30/06/2017,1075.36 ,INDIVIDUAL SERVICE FUND,V001142620
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001142622
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,1061.52 ,INDIVIDUAL SERVICE FUND,V001142623
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001142624
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,30/06/2017,3415.76 ,INDIVIDUAL SERVICE FUND,V001142625
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,PETRUS,30/06/2017,918.00 ,SUPPORTED LIVING,V001142626
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001142627
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,30/06/2017,770.40 ,INDIVIDUAL SERVICE FUND,V001142630
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,30/06/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001142631
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1004.32 ,PERSONAL BUDGETS - MANAGED,V001142632
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1456.00 ,PERSONAL BUDGETS - MANAGED,V001142634
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1092.00 ,PERSONAL BUDGETS - MANAGED,V001142635
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1514.80 ,PERSONAL BUDGETS - MANAGED,V001142637
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1004.32 ,PERSONAL BUDGETS - MANAGED,V001142638
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1148.16 ,PERSONAL BUDGETS - MANAGED,V001142639
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001142640
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,596.52 ,INDIVIDUAL SERVICE FUND,V001142641
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001142642
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,30/06/2017,1593.00 ,PERSONAL BUDGETS - MANAGED,V001142643
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,30/06/2017,7060.52 ,INDIVIDUAL SERVICE FUND,V001142644
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001142645
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001142647
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,30/06/2017,4014.88 ,INDIVIDUAL SERVICE FUND,V001142649
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,631.52 ,PERSONAL BUDGETS - MANAGED,V001142650
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,30/06/2017,789.40 ,PERSONAL BUDGETS - MANAGED,V001142651
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,30/06/2017,1596.92 ,PERSONAL BUDGETS - MANAGED,V001142652
ROCHDALE BOROUGH COUNCIL,30/06/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LIMITED ISF PAYMENTS,30/06/2017,1051.48 ,INDIVIDUAL SERVICE FUND,V001142653
ROCHDALE BOROUGH COUNCIL,30/06/2017,PHYSICAL DIS & OLDER PEOPLE,STEPPING STONES,30/06/2017,2212.72 ,SUPPORTED LIVING,V001142654
