Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
,"The Old Fire Station, Rochdale Road, Todmorden, OL14 7NA",78400827,,1750,Store And Premises,Empty Property - RV < 15000
Brook Pharmacy Ltd,"1ST & 2ND Floors, 236 Queens Road, Halifax, HX1 4NE",68308727,"C/O Suite L The Courtyard, Earl Rd , Stanley Green, Cheadle Hulme, Cheshire, SK8 6GN",1475,Store And Premises,Rateable Value below threshold
,"Storage Containers, West Central Business Park, Victoria Road, Halifax              HX1 5QH",69196727,,1225,Store And Premises,Empty Property - RV < 15000
,"Unit 3B, Hawksclough Industrial Est, Burnley Road, Mytholmroyd          HX7 5AD",76252792,,2475,Warehouse And Premises,Empty Property - RV < 15000
Environment Agency F A O David Smith Estate Surveyor,"4 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088004,"Po Box 12, Knutsford Road, Warrington, Cheshire, WA4 1HG",2800,Shop and Premises,Empty Property - RV < 15000
,"11 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088762,,1975,Offices and Premises,Rateable Value below threshold
Caldene Business Park Ltd,"Unit D1 Richmond House, Caldene Business Park, Burnley Road, Mytholmroyd          HX7 5QJ",76088870,,7900,Warehouse And Premises,Qualifying industrial hereditament
S D H Holdings,"Unit 10, Sdh Industrial Estate, West Street, Sowerby Bridge       HX6 3BS",77648734,"Unit 13 Sdh Industrial Est, West Street, Sowerby Bridge, HX6 3BT",960,Cafe and Premises,Rateable Value below threshold
,"Portsmouth Mill, Station Parade, Todmorden, OL14 8PU",78448700,,15000,Storage Depot And Premises,Empty Relief - Post 01/04/2008
Harley House Ripponden Ltd.,"Suite 4 Harley House, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348773,"Registered Office, 67 Chorley Old Road, Bolton, BL1 3AJ",2075,Offices and Premises,Rateable Value below threshold
Harley House Ripponden Ltd,"Suite 9 Harley House, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348784,"67 Chorley Old Road, Bolton, BL1 3AJ",2050,Offices and Premises,Empty Property - RV < 15000
,"Mill Fold Canteen, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348708,,1300,Store And Premises,Rateable Value below threshold
Leo Sawrij Ltd,"Sect 3A Unit 6, Pellon Industrial Estate, Queens Road, Halifax              HX1 4PS",68308820,"Swales Moor Farm, Swales Moor Road, Halifax, HX3 6UF",6500,Store And Premises,Empty Relief - Post 01/04/2008
Due West Ltd,"50 Southgate, Halifax, HX1 1DL",68652050,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",12750,Shop and Premises,Empty Relief - Post 01/04/2008
Vape Saloon Ltd,"14 Square, Halifax, HX1 1RJ",68700014,"37 Bury New Road, Manchester, M8 8EQ",7100,Shop and Premises,Empty Relief - Post 01/04/2008
,"Alma Works, Alma Street, Todmorden, OL14 6QJ",78008702,,2550,Workshop And Premises,Rateable Value below threshold
Bostocks Boyce Welch Ltd,"Bbw Business Centre 2ND Flr, 12 Wade House Road, Shelf, Halifax              HX3 7PB",69216727,"The Counting House, Tower Building, Wade House Road, Shelf, HX3 7PB",1650,Offices and Premises,Awaiting occupation
West Yorkshire Combined Authority,"Bus Station, Wade Street, Halifax, HX1 1SN",69220707,"Wellington House, 40-50 Wellington Street, Leeds, LS1 2DE",21500,Cafe and Premises,Empty Relief - Post 01/04/2008
,"Part Ground Floor, Machpelah Works, Machpelah, Hebden Bridge       HX7 8AU",76356706,,820,Workshop And Premises,Listed Building
,"Unit U3, Pear Street, Halifax, HX1 3UA",68232708,,1825,Store And Premises,Rateable Value below threshold
,"Wellness Centre, Central Hall, Oldham Road, Ripponden            HX6 4DN",77408769,,1075,Offices and Premises,Empty Property - RV < 15000
Pennine Housing 2000,"Unit 4, Range Court, Halifax, HX3 6DL",68332702,"Bull Green House, Bull Green, Halifax, HX1 2EB",8100,Garage And Premises,Empty Relief - Post 01/04/2008
,"1 Raven Street, Halifax, HX1 4NB",68340705,,1400,Store And Premises,Rateable Value below threshold
,"18 Rochdale Road, Greetland, Halifax, HX4 8AL",68392707,,1375,Offices and Premises,Rateable Value below threshold
,"1a St James Street, Halifax, HX1 5SU",68736701,,2300,Hairdressing Salon and Premises,Rateable Value below threshold
Marrtree Investments Limited,"Unit 8 Branxholme Estate, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EA",29084831,"4a Greengate, Cadale Park, Harrogate, HG3 1GY",5800,Gymnasium And Premises,Empty Relief - Post 01/04/2008
Blackshaw Holdings Ltd,"Office 4 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084823,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2500,Office,Empty Property - RV < 15000
Network Rail Ltd,"Railway Arch No 2, Bridge End, Brighouse, HD6 3DH",29092701,"Network Rail, Payables Property, Po Box 4279, Manchester, M60 3EH",850,Store And Premises,Rateable Value below threshold
,"Opp 4/8 Bridge End, Brighouse, HD6 3DH",29092711,,1000,Car Park,Rateable Value below threshold
Seddon Homes Ltd,"Melbourne Street, Hebden Bridge, HX7 6AP",76364704,"Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",1225,Store And Premises,Empty Property - RV < 15000
Towngate Plc,"Junction Bradford Road/, Thornhills Beck Lane, Brighouse, HD6 4AH",29572702,"C/O Sanderson Weatherall, 25 Wellington Street, Leeds, LS1 4WG",3500,Car Park,Unoccupied Land
Town Hall Dental Ltd,"Room 2, Town Hall, Thornton Square, Brighouse           HD6 1ED",29576705,"Thornton Square, Brighouse, HD6 1ED",1925,Offices and Premises,Rateable Value below threshold
Younger Homes (Northern) Ltd,"Garage, Mill Royd Street, Brighouse, HD3 1EY",29424727,"P.O Box 25, Brighouse, HD6 1WR",15250,Garage And Premises,Empty Relief - Post 01/04/2008
Tosca North East Ltd,"3/5/7 Wellington Arcade, Briggate, Brighouse, HD6 1DN",29624701,"C/O London & Scottish Inv Ltd, 349 Bath Street, Glasgow, G2 4AA",28000,Shop and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Units 7-8, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124715,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",15000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"'Unofficial' Unit 301 -302, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124742,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3850,Offices and Premises,Empty Relief - Post 01/04/2008
,"Studio Gallery, 40 Halifax Road, Todmorden, OL14 5QG",78192802,,1825,Gallery,Empty Property - RV < 15000
,"281 Halifax Road, Todmorden, OL14 5SQ",78192281,,1875,Shop and Premises,Rateable Value below threshold
,"19 Roils Head Road, Halifax, HX2 0NQ",68396019,,2600,Shop and Premises,Empty Property - RV < 15000
Gallyville Ltd (In Liquidation),"Base, 2ND, 3RD & 4TH Floors, Southgate House, Wards End, Halifax              HX1 1BX",69264741,"Inquesta, St John's Terrace, 11-15 New Road, Manchester, M26 1LS",92500,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unit 10a Mount Pleasant Mill, Midgley Road, Mytholmroyd, Hebden Bridge       HX7 5LR",76444720,,1125,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 101A Victoria Works B P, Calder Street, Brighouse            HD6 1LZ",29124735,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",680,Office and Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unofficial Address, Unit 4B Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124725,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3150,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"2 Chapel Court, Park Street, Brighouse, HD6 1JH",29148002,,2750,Offices and Premises,Rateable Value below threshold
,"28 Churchfields Road, Brighouse, HD6 1DH",29164028,,2550,Shop and Premises,Rateable Value below threshold
Binks Executive Homes Ltd,"First Floor, Low Mill, Wharf Street, Brighouse            HD6 1PP",29636709,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",1725,Store And Premises,Rateable Value below threshold
E.P.I.C Plc,"1ST & 2ND Floors, 19 Commercial Street, Brighouse, HD6 1AF",29196732,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PE",2850,Offices and Premises,Rateable Value below threshold
Kaberry Building Ltd,"Triangle Inn, Rochdale Road, Triangle, Sowerby Bridge      HX6 3NE",77464704,"Boo Hole, Bury New Road, Heywood, Greater Manchester, OL10 3JY",5000,Public House and Premises,Listed Building
,"3 Fenton Road, Halifax, HX1 3PP",65072003,,1100,Store And Premises,Rateable Value below threshold
Halifax Opportunities Trust,"Office 41 First Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER",64242738,"Elsie Whiteley Innovation Cent, Hopwood Lane, Halifax, HX1 5ER",1550,Offices and Premises,Awaiting occupation
,"Carlton Works, The Boulevard, R/O 24 Savile Park Road, Halifax             HX1 2EN",68472712,,1550,Store And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 14A, Kirklees Steel Works, Grove Street, Brighouse            HD6 1PL",29284722,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",680,Store,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 6 Kirklees Steelworks, Grove Street, Brighouse, HD6 1PL",29284734,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1025,Store And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 13, Kirklees Steelworks, Grove Street, Brighouse            HD6 1PL",29284740,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",990,Store And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 4F Grd Floor North Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212759,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1450,Store And Premises,Listed Building
,"F'Mr W'House At Beard Ents, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420727,,5500,Warehouse And Premises,Listed Building
Clay Developments Ltd,"Old Town Mill, Wadsworth, Hebden Bridge, HX7 8SW",76420712,"Park Lodge Buildings, Bagots Park, Abbots Bromley, Rugeley, Staffordshire, WS15 3ES",1650,Workshop And Premises,Qualifying industrial hereditament
,"Redacre, Red Acre Lane, Mytholmroyd, Hebden Bridge        HX7 5DQ",76436700,,1875,Workshop And Premises,Empty Property - RV < 15000
,"29 Mile Cross Road, Halifax, HX1 4HN",65800029,,1925,Shop and Premises,Rateable Value below threshold
Shaw Lodge Mills Ltd,"G1,G2,G3 The Design Studios, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526748,"Reedham House, 31 King Street, Manchester, M3 2PJ",11250,Offices and Premises,Listed Building
Shaw Lodge Mills Ltd,"The Mending Rooms, Shaw Lodge Mill, Shaw Lane, Halifax              HX3 9ET",68526758,"Reedham House, 31 King Street, Manchester, M3 2PJ",12750,Workshop And Premises,Listed Building
A J Bell Trustees Ltd,"Quarry House, Burnley Road, Sowerby Bridge, HX6 2TF",77108729,"Trafford House, Chester Road, Manchester, M32 0RS",10250,Offices and Premises,Empty Relief - Post 01/04/2008
Shaw Lodge Mills Ltd,"Pt B/Ment The Weaving Shed, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526727,"Reedham House, 31 King Street, Manchester, M3 2PJ",2600,Warehouse And Premises,Listed Building
Cullingworth Commercials & Freight Services Ltd,"Mezzanine Office 8, Lumbrook Mills, Westercroft Lane, Halifax              HX3 7TY",69388708,"Fao June Dove, Lumbrook Mills, Westercroft Lane, Shelf, Halifax, HX3 7TY",1625,Office,Rateable Value below threshold
Bower & Child Ltd (1985) Retirement & Death Benefit Scheme,"Room 2 At, 37 Bethel Street, Brighouse, HD6 1JR",29048735,"Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",1375,Offices and Premises,Rateable Value below threshold
,"Room 3/3A 1ST Floor, 47 Bethel Street, Brighouse, HD6 1JR",29048724,,860,Store And Premises,Rateable Value below threshold
,"Part Ground & Lower Floor, Royd House, Birds Royd Lane, Brighouse           HD6 1LQ",29052719,,11250,Offices and Premises,Empty Relief - Post 01/04/2008
,"Bailiff Bridge Activity Cntr, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4EN",29056733,,25250,Day Nursery and Premises,Empty Relief - Post 01/04/2008
,"R/O 18 Corporation Street, Sowerby Bridge, HX6 2QQ",77160702,,270,Store And Premises,Rateable Value below threshold
Tilstone,"Unit 2 Pellon Lane Retail Pk, Pellon Lane, Halifax, HX1 5HQ",68236791,"C/O Savills Uk, 29 King Street, Leeds, LS1 2HL",17500,Retail Warehouse And Premises,Empty Relief - Post 01/04/2008
Pennine Housing 2000 Ltd,"33 Stanningley Road, Mixenden, Halifax, HX2 8RJ",68804033,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",1450,Shop and Premises,Rateable Value below threshold
Pennine Housing 2000 Ltd,"35 Stanningley Road, Mixenden, Halifax, HX2 8RJ",68804035,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",1500,Shop and Premises,Rateable Value below threshold
,"Wheatsheaf Hotel, 42 Mount Pellon, Pellon, Halifax             HX2 0EE",65876705,,6250,Public House and Premises,Empty Relief - Post 01/04/2008
,"Office 1 Shay Lane Works, Shay Lane, Halifax, HX3 6SF",68536833,,620,Office,Rateable Value below threshold
,"1 Whitehall Street, Hipperholme, Halifax, HX3 8NB",69436001,,2500,Shop and Premises,Rateable Value below threshold
Whittingtons & Sylvester (Pension Fund),"Music 3, 7 Martin Street, Brighouse, HD6 1DA",29408718,"32 High Street, Brighouse, HD6 1DE",1800,Office and Premises,Rateable Value below threshold
Whittingtons & Sylvester (Pension Fund),"Music 2, 7 Martin Street, Brighouse, HD6 1DA",29408717,"32 High Street, Brighouse, HD6 1DE",1850,Office and Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Unit 21 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056753,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1800,Offices and Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Unit 20 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056754,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1600,Offices and Premises,Rateable Value below threshold
Qhp Limited,"238 Halifax Road, Ripponden, Sowerby Bridge, HX6 4BQ",77240238,"Brockley Hall, Brockley Green, Hundon, Sudbury, Suffolk, CO10 8DT",6900,Shop and Premises,Empty Relief - Post 01/04/2008
Director Of Safer & Stronger Communities,"Between 52 And 53, Arcade, Piece Hall, Halifax             HX1 1RE",68252710,"Leisure Services, Westgate House, Westgate, Halifax, HX1 1PS",4450,Shop and Premises,Listed Building
Calderdale Mbc,"55/56 Arcade, Piece Hall, Halifax, HX1 1RE",68252782,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",6100,Shop and Premises,Listed Building
Calderdale Mbc,"14 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252734,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2800,Shop and Premises,Listed Building
Calderdale Mbc,"17 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252755,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2650,Shop and Premises,Listed Building
Calderdale Mbc,"19 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252757,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2850,Shop and Premises,Listed Building
Calderdale Mbc,"20 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252731,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2850,Shop and Premises,Listed Building
Coal Pension Properties Ltd,"19 Woolshops, Halifax, HX1 1RU",69536019,"Scan Only Docs-Savills Uk Ltd, P O Box 4843, Slough, SL1 0BG",30250,Shop and Premises,Empty Relief - Post 01/04/2008
,"48 New Road, Halifax, HX1 2LH",68028048,,6100,Shop and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 4, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2250,Store And Premises,Rateable Value below threshold
Trustees Of J Ilingworth [Deceased],"27 Bradford Road, Brighouse, HD6 1RW",29080027,"C/O Wheawill & Sudworth, P.O Box B 30, 35 Westgate, Huddersfield, HD1 1PA",4950,Hairdressing Salon and Premises,Empty Relief - Post 01/04/2008
Owram Estates Ltd,"Bonegate House, 69 Bradford Road, Brighouse, HD6 1RS",29080719,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PG",15000,Offices and Premises,Awaiting occupation
Calderdale Mbc,"33 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252744,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2800,Shop and Premises,Listed Building
Calderdale Mbc Land & Property Services,"61 Rustic, Piece Hall, Halifax, HX1 1RE",68252721,"Northgate House, Northgate, Halifax, HX1 1UN",3150,Shop and Premises,Listed Building
Leo Sawrij Ltd,"Park Spring Quarry, Swales Moor Road, Halifax, HX3 6UF",68908701,"Swalesmoor Mink Farm, Swales Moor Road, Halifax, HX3 6UF",15750,Mineral Processing Plant And Premises,Empty Relief - Post 01/04/2008
Nutclough Mill Ltd,"2 Crown Street, Hebden Bridge, HX7 8EH",76176710,"3 Richmond House, Caldene Business Park, Mytholmroyd, Hebden Bridge, HX7 5QJ",18750,Bank And Premises,Empty Relief - Post 01/04/2008
Iredale Investments Ltd,"Brighouse Post Office, Park Street, Brighouse, HD6 1AA",29460702,"Aire Street, Brighouse, HD6 3RB",18000,Post Office And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 12 River Street B/Pk, River Street, Brighouse            HD6 1NL",29492741,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2475,Store And Premises,Rateable Value below threshold
Calderdale Mbc,"17/21 The Old Arcade, Halifax, HX1 1TJ",69024710,"Regen & Development, Northgate House, Northgate, Halifax, HX1 1UN",16500,Cafe and Premises,Awaiting occupation
Setbray Properties Ltd,"(Unoff Add)Suite 2 1ST Floor, Unit 8 Pennine Ind Park, Valley Road, Hebden Bridge        HX7 7BZ",76552758,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",21500,Offices and Premises,Empty Relief - Post 01/04/2008
,"5a Old Lane, Halifax, HX3 6TD",68080702,,540,Workshop And Premises,Rateable Value below threshold
Calder Brook Estates Ltd,"Unit 8, Ladyship Industrial Estate, Old Lane, Halifax              HX3 5QN",68132755,"C/O Waterside House, Central Works, Oldham Road, Ripponden, HX6 4DN",1775,Store,Rateable Value below threshold
,"Unit A1C/A1, Lower Ladyship Mills, Old Lane, Halifax              HX3 5QN",68132771,,7400,Warehouse And Premises,Qualifying industrial hereditament
,"Second Floor, 18 Silver Street, Halifax, HX1 1HS",68580713,,9500,Offices and Premises,Empty Relief - Post 01/04/2008
Royds Properties Ltd,"Telecom Mast Site Ref HX0015, Wellington Mills, Quebec Street, Elland               HX5 9AS",56196730,"Estate Office, Gledholt Business Park, Allen Row, Paddock, Huddersfield, HD1 4SB",12000,Communication Station and Premises,Unoccupied Land
The Northern Lights Projects,"Unit 4A Ground Floor, Park Works, Arnold Street, Halifax, HX1 5JH",65652739,"Raven Street Centre, Raven Street, Halifax, HX1 4NB",6600,Workshop And Premises,Empty Relief - Post 01/04/2008
Deanhurst Garages Ltd,"St Giles Road, Lightcliffe, Halifax, HX3 8BG",68720700,"138 Carlinghow Lane, Batley, WF17 8DN",6000,Land Used For Storage and Premises,Unoccupied Land
Dean Clough Ltd,"4TH Floor (East) F Mill, Dean Clough Mills, Halifax, HX3 5AX",64296750,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",143000,Offices And Premises,Listed Building
Trustees Of The Doreen Harker Sipp,"(Unofficial Address), 1ST & 2ND Floors, 44-46 Southgate, Elland               HX5 0ES",56224753,"C/O Iain Simpson & Company, Homr Farm, Duggleby, Malton, North Yorkshire, YO17 8BN",10500,Offices And Premises,Empty Relief - Post 01/04/2008
Setbray Properties Ltd,"Suite 4 2ND Flr Unauth Add, Unit 8 Pennine Ind Park, Valley Road, Hebden Bridge        HX7 7BZ",76552757,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",6500,Offices and Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Office Hm 3.16, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN",65344540,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",6700,Offices And Premises,Empty Relief - Post 01/04/2008
The Wakefield Diocesan Board Of Education,"St Martins School, Church Lane, Brighouse, HD6 1AT",29156736,"Church House, 1 South Parade, Wakefield, WF1 1LP",20250,"Offices, Office And Premises",Listed Building
Calderdale Mbc Markets Manager,"Market Stall 119, Market Hall, Borough Market, Halifax              HX1 1DZ",64288820,"19 Albion Street, Halifax, HX1 1DU",3800,Shop and Premises,Listed Building
Dean Clough Ltd,"Office Suite G B, Dean Clough Mills, Halifax, HX3 5AX",64784894,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",7600,Store And Premises,Listed Building
,"Room 2, 3 Clare Road, Halifax, HX1 2HX",64584748,,1225,Offices and Premises,Rateable Value below threshold
Dean Clough Ltd,"Unit K3 Dean Clough, Halifax, HX3 5AX",64784840,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",11000,Offices,Listed Building
Slater & Gordon (Uk) Llp,"1ST Floor Crossley Mill, Dean Clough Industrial Park, Halifax, HX3 5AX",64784707,"Landore Court, 51 Charles Street, Cardiff, CF10 2GD",36500,Offices and Premises,Listed Building
Dean Clough Ltd,"Crossleys Mill 2ND Floor, Dean Clough Mills, Halifax, HX3 5AX",64788792,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",36500,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite D5, Dean Clough Mills, Halifax, HX3 5AX",64788850,"Dean Clough Mills, Halifax, HX3 5AX",120000,Offices and Premises,Listed Building
,"22 Dean Street, Greetland, Halifax, HX4 8DW",64800022,,2175,Workshop And Premises,Empty Property - RV < 15000
Kino & Co,"Unit 5A White Rose Mill, Holdsworth Road, Holmfield, Halifax              HX3 6SN",65344933,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",6800,Warehouse And Premises,Qualifying industrial hereditament
The Northern Lights Projects,"Unit 3A Park Works, Arnold Street, Halifax, HX1 5JH",65652735,"Raven Street Centre, Raven Street, Halifax, HX1 4NB",6600,Store And Premises,Empty Relief - Post 01/04/2008
,"Room 3,2nd Floor, 3 Clare Road, Halifax, HX1 2HX",64584750,,1225,Offices and Premises,Rateable Value below threshold
Dean Clough Ltd,"29 Cross Hills, Halifax, HX1 1XQ",64716029,"Op 14 -20, Dean Clough Office Park, Halifax, HX3 5AY",2200,Store And Premises,Listed Building
Just Give It A Go Ltd,"29 Lombard Street, Halifax, HX1 3PA",65660029,"224 King Cross Road, Halifax, HX1 3JP",1775,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Balcony Store 8, Borough Market, Halifax, HX1 1DZ",64288780,"19 Albion Street, Halifax, HX1 1DU",230,Store And Premises,Listed Building
Calderdale Mbc Markets Manager,"12-14 Borough Market, Halifax, HX1 1DY",64288702,"19 Albion Street, Halifax, HX1 1DU",11500,Market Stall And Premises,Listed Building
Maramar Holdings Ltd,"(Unoff Add) Unit J Offices, Ridings Business Park, Hopwood Lane, Halifax              HX1 3TT",64242783,,5200,Workshop And Premises,Empty Relief - Post 01/04/2008
,"179 King Cross Road, Halifax, HX1 3LN",65516179,,1950,Hairdressing Salon and Premises,Rateable Value below threshold
Dean Clough Ltd,"Office Suite D172, Dean Clough Office Park, Halifax, HX3 5AX",64788760,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1575,Store,Empty Property - RV < 15000
Edwards Excavations Ltd,"Unit 6 Springwood Bu'ss Park, Brookwoods Industrial Estate, Burrwood Way, Holywell Green       HX4 9BH",64456711,"Unit 6, Woodman Works, South Lane, Elland, HX5 0PA",23750,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Office 2, Church Of St John Evangelist, Calder Street, West Vale            HX4 8AQ",64480710,,2225,Office,Empty Property - RV < 15000
Bizspace Ltd,"Unit 16B, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628835,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",2350,Office,Rateable Value below threshold
Westfield Properties Ltd,"Unit 11, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164731,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1600,Offices and Premises,Rateable Value below threshold
Westfield Properties Ltd,"Unit 28, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164748,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1600,Workshop And Premises,Rateable Value below threshold
,"Unit 2 1ST Flr, Calder Workshop, Gibbet Street, Halifax              HX1 4JQ",65164886,,2350,Store And Premises,Rateable Value below threshold
William Hill Organization Ltd,"39 Westgate House, Market Street, Halifax, HX1 1PD",65736704,"William Hill Organisation Ltd, Greenside House, 50 Station Road, Wood Green, London, N22 7TP",25750,Betting Shop And Premises,Empty Relief - Post 01/04/2008
Pennine Housing 2000,"14 Bank Edge Road, Halifax, HX2 8JU",64136014,"Bull Green House, Bull Green, Halifax, HX1 2EB",2800,Shop and Premises,Empty Property - RV < 15000
,"Baxter Lane Works, Northowram, Halifax, HX3 7EF",64180700,,2550,Workshop And Premises,Rateable Value below threshold
,"Adj 8 King Cross Street, Halifax, HX1 2SH",65520710,,10000,Showroom And Premises,Listed Building
,"1/2 Town Hall Buildings, Elland, HX5 9AJ",56236002,,9400,Hairdressing Salon and Premises,Listed Building
Maramar Holdings Ltd,"The Maltings, Halifax Road, Elland, HX5 0SH",56116725,,45500,Showroom And Premises,Empty Relief - Post 01/04/2008
Maramar Holdings Ltd,"Adj Lockwoods Carpets, Halifax Road, Elland, HX5 0SH",56116715,,2650,Studio And Premises,Rateable Value below threshold
Tesco Stores Ltd,"Adj.Hss Hire Shop, Huddersfield Road, Halifax, HX3 0AA",65412716,"G L Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",3750,Store And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"4TH Floor South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212765,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2025,Warehouse And Premises,Listed Building
Viewstone Ltd,"Office 8, James Street Mills, South Lane, Elland               HX5 0HB",56220791,"Pellon Lane Saw Mills, Pellon Lane, Pellon, Halifax, HX1 4PX",1600,Office,Rateable Value below threshold
Bizspace Ltd,"Unit 18F, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628864,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",3250,Offices and Premises,Empty Relief - Post 01/04/2008
