Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018122321,3.27
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018122321,0.98
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TUBES,Medicine,NHS LOGISTICS,1018122321,2.74
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018122321,0.81
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018122321,1.61
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018122321,0.81
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,HABERDASHERY,Medicine,NHS LOGISTICS,1018122321,0.35
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018122321,0.89
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018122321,11.96
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018122321,1.55
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018122321,1.72
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,1.32
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,3.57
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE BED LINEN,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.28
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,9.52
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,10.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,6.01
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,6.01
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,5.57
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.38
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.38
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.66
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,5.01
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,2.06
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRUGS,Musculo-Skeletal,NHS LOGISTICS,1018122321,0.3
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.14
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.05
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018122321,6.96
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018122321,15.26
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018122321,2.13
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018122321,3.27
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018122321,1.18
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,3.6
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,1.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,2.93
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,3.37
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018122321,1.8
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,2.05
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018122321,0.86
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,1.42
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018122321,46.39
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,0.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018122321,6.53
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018122321,30
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018122321,30
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENTS FOOTWEAR,Corporate - Finance & Procurement,NHS LOGISTICS,1018122321,28.41
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018122321,0.25
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018122321,1.11
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,3.27
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,4.96
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018122321,1.37
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018122321,0.38
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018122321,0.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018122321,0.89
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018122321,0.25
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BAGS SACKS - OTHER,Clinical Support,NHS LOGISTICS,1018122321,0.6
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,8.17
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,12.18
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018122321,0.99
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,2.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018122321,0.14
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Clinical Support,NHS LOGISTICS,1018122321,0.89
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018122321,1.36
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018122321,8.59
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Musculo-Skeletal,NHS LOGISTICS,1018122321,0.93
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,HEALTHCARE - WEAR,Musculo-Skeletal,NHS LOGISTICS,1018122321,6.38
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,HEALTHCARE - WEAR,Musculo-Skeletal,NHS LOGISTICS,1018122321,1.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,HEALTHCARE - WEAR,Musculo-Skeletal,NHS LOGISTICS,1018122321,12.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,NON DISPOSABLE BED LINEN,Musculo-Skeletal,NHS LOGISTICS,1018122321,6.64
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018122321,1.34
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018122321,0.67
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018122321,3.51
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018122321,3.51
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018122321,4.39
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018122321,25.9
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018122321,2.84
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018122321,0.53
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1018122321,0.41
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,1.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,0.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018122321,9.85
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018122321,9.85
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Clinical Support,NHS LOGISTICS,1018122321,1.09
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018122321,2.11
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018122321,2.36
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018122321,2.36
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018122321,0.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018122321,0.99
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018122321,0.31
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,5.77
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018122321,1.49
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,0.22
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BAGS SACKS - OTHER,Medicine,NHS LOGISTICS,1018122321,1.43
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018122321,0.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018122321,0.16
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018122321,1.12
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018122321,4.96
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018122321,0.67
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,1.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,0.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018122321,0.89
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,1.42
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,1.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018122321,1.56
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018122321,1
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018122321,11.56
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018122321,1.97
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018122321,0.67
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018122321,0.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018122321,0.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018122321,0.28
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENTS BEDWEAR UNISEX,Clinical Support,NHS LOGISTICS,1018122321,1.6
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018122321,0.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018122321,1.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018122321,5.4
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Clinical Support,NHS LOGISTICS,1018122321,0.89
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,0.86
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Clinical Support,NHS LOGISTICS,1018122321,31.93
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Corporate - Finance & Procurement,NHS LOGISTICS,1018122321,22.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRUGS,Clinical Support,NHS LOGISTICS,1018122321,0.3
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,0.86
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1018122321,1.05
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,17.04
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,1
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,3.53
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,9.48
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018122321,2.92
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRUGS,Surgery,NHS LOGISTICS,1018122321,9.35
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018122321,50.57
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018122321,5.74
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018122321,0.52
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018122321,1.11
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018122321,0.86
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,1.42
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018122321,29.95
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018122321,0.26
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,20.36
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018122321,2.26
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018122321,15.29
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,3.27
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,0.98
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,4.28
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018122321,0.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018122321,0.55
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,1.36
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018122321,3.9
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018122321,0.71
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018122321,1.07
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018122321,2.72
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018122321,4.65
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018122321,0.07
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018122321,0.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018122321,3.33
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018122321,6.66
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018122321,0.86
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018122321,4.26
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018122321,0.07
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Corporate - Finance & Procurement,NHS LOGISTICS,1018122321,175.25
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,2.68
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018122321,1.16
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,14.06
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018122321,1.49
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018122321,0.51
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,2.16
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018122321,1.86
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018122321,3.21
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,0.53
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018122321,5.46
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,1.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,6.67
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,2.48
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018122321,3.54
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018122321,3.56
