Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Furniture And Equipment,203,18-Apr-2013,1305-08559,552.00,R,Town Hall Battery Company
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,29-May-2013,1305-08560,752.99,R,Town Street Playgroup
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,10-May-2013,1305-08561,1050.67,R,Townsend Productions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Premises,Plant and Machinery,102,31-May-2013,1305-08562,423.00,R,Toyota Material Handling Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Transport,Hire Of Movable Plant & Machinery,315,31-May-2013,1305-08563,1121.25,R,Toyota Material Handling Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Corporate Services,Supplies and Services,Conference Fees,253,07-May-2013,1305-08564,470.00,R,Tpas Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,08-May-2013,1305-08565,502.40,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,08-May-2013,1305-08566,1079.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,SEN Placements,566,28-May-2013,1305-08567,2829.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Operational Materials,205,31-May-2013,1305-08568,497.30,R,Trade Uk (B & Q)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Financial Development,Supplies and Services,Brokerage Fees,244,31-May-2013,1305-08569,8780.81,R,Tradition (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Resaleable Materials,204,02-May-2013,1305-08570,918.48,R,Tradition Giftware Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Premises,Maintenance Of Buildings,101,28-May-2013,1305-08571,3605.00,R,Traka Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Software - Expenditure,080,20-May-2013,1305-08572,41878.07,R,Trapeze Group (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,10-May-2013,1305-08573,500.00,R,Travelling By Tuba
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08574,-467.58,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,14-May-2013,1305-08575,491.97,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,10-May-2013,1305-08576,950.32,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,28-May-2013,1305-08577,1286.10,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,14-May-2013,1305-08578,3450.64,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08579,3467.69,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08580,7450.93,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,10-May-2013,1305-08581,8831.78,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,28-May-2013,1305-08582,9195.88,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08583,10382.99,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,10-May-2013,1305-08584,10561.01,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,28-May-2013,1305-08585,13198.75,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,14-May-2013,1305-08586,13422.25,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,28-May-2013,1305-08587,13852.65,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,10-May-2013,1305-08588,14427.10,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08589,14510.04,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,14-May-2013,1305-08590,14867.91,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,10-May-2013,1305-08591,15352.12,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08592,15800.64,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08593,16085.46,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,14-May-2013,1305-08594,16848.83,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,28-May-2013,1305-08595,16864.06,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,14-May-2013,1305-08596,17038.87,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,21-May-2013,1305-08597,17917.04,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,28-May-2013,1305-08598,18242.20,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Miscellaneous Expenditure,208,10-May-2013,1305-08599,12330.60,R,Travis Perkins Trading Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08600,2865.44,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08601,2993.65,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08602,3381.60,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08603,3381.60,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08604,5181.92,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08605,6128.26,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08606,8069.84,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08607,9260.44,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08608,12495.90,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,03-May-2013,1305-08609,12495.90,R,Tree House Care Fostering Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Operational Materials,205,24-May-2013,1305-08610,688.76,R,Trent Plastics (Fabrications)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Supplies and Services,Operational Materials,205,24-May-2013,1305-08611,742.90,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Premises,Cleaning Maintenance & Toiletries,127,17-May-2013,1305-08612,458.80,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,17-May-2013,1305-08613,490.32,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,14-May-2013,1305-08614,631.12,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,07-May-2013,1305-08615,718.21,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Premises,Cleaning Maintenance & Toiletries,127,31-May-2013,1305-08616,477.20,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Premises,Cleaning Maintenance & Toiletries,127,23-May-2013,1305-08617,555.25,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Materials,205,08-Apr-2013,1305-08618,502.30,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Operational Materials,205,04-Apr-2013,1305-08619,640.36,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,04-Apr-2013,1305-08620,508.68,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,04-Apr-2013,1305-08621,508.68,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,26-Apr-2013,1305-08622,559.56,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services  ,Premises,First Aid Requisites,128,12-Apr-2013,1305-08623,600.00,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Cleaning Maintenance & Toiletries,127,14-May-2013,1305-08624,491.36,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Operational Materials,205,24-May-2013,1305-08625,417.01,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Premises,Cleaning Maintenance & Toiletries,127,02-May-2013,1305-08626,468.30,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Cleaning Maintenance & Toiletries,127,10-May-2013,1305-08627,1237.48,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Premises,Cleaning Maintenance & Toiletries,127,14-May-2013,1305-08628,680.20,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Premises,Cleaning Maintenance & Toiletries,127,28-May-2013,1305-08629,772.67,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning Maintenance & Toiletries,127,18-Apr-2013,1305-08630,635.02,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning Maintenance & Toiletries,127,03-Apr-2013,1305-08631,879.98,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning Maintenance & Toiletries,127,15-Apr-2013,1305-08632,926.59,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Premises,Cleaning Maintenance & Toiletries,127,10-Apr-2013,1305-08633,1365.10,R,Trevor Iles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,008,02-May-2013,1305-08634,5500.00,R,Triad Resourcing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,008,02-May-2013,1305-08635,8591.10,R,Triad Resourcing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,08-May-2013,1305-08636,20839.16,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,08-May-2013,1305-08637,3165.20,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,08-May-2013,1305-08638,20675.51,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08-May-2013,1305-08639,10973.90,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,08-May-2013,1305-08640,2741.40,R,Tri-Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Apr-2013,1305-08641,710.36,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Apr-2013,1305-08642,829.08,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,08-Apr-2013,1305-08643,1915.03,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,18-Apr-2013,1305-08644,1957.50,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,08-Apr-2013,1305-08645,1970.74,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Apr-2013,1305-08646,2020.18,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,08-Apr-2013,1305-08647,2108.12,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Apr-2013,1305-08648,2119.06,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,29-Apr-2013,1305-08649,2153.48,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,08-Apr-2013,1305-08650,2239.72,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Apr-2013,1305-08651,2321.21,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Apr-2013,1305-08652,2371.74,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,29-Apr-2013,1305-08653,2438.16,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East               ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2013,1305-08654,2604.76,R,Tricon Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,03-May-2013,1305-08655,2138.20,R,Tricon Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Computer Software & Equipment,214,20-May-2013,1305-08656,5500.00,R,Tri-X-Childcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Software - Expenditure,080,20-May-2013,1305-08657,867.00,R,Trl Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,08-May-2013,1305-08658,1286.40,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08-May-2013,1305-08659,-662.36,R,Troutbeck Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,08-May-2013,1305-08660,7274.32,R,Tru Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,08-May-2013,1305-08661,4857.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,02-May-2013,1305-08662,763.17,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,08-May-2013,1305-08663,5795.00,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,13-May-2013,1305-08664,6076.76,R,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,08-May-2013,1305-08665,896.00,C,Trustseal Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08666,436.62,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08667,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,21-May-2013,1305-08668,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08669,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08670,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08671,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08672,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,31-May-2013,1305-08673,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08674,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,24-May-2013,1305-08675,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,16-May-2013,1305-08676,525.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08677,743.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08678,743.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08679,743.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08680,743.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08681,743.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,16-May-2013,1305-08682,743.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,31-May-2013,1305-08683,1050.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,16-May-2013,1305-08684,1050.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08685,1720.25,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,31-May-2013,1305-08686,1883.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,16-May-2013,1305-08687,1883.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,16-May-2013,1305-08688,1883.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,23-May-2013,1305-08689,2634.62,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,03-May-2013,1305-08690,3150.00,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Leeds Shared Services,Support Services,Personnel Services Not Functionlly Analy,829,30-May-2013,1305-08691,3718.75,R,Tsl Education Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Financial Development,Supplies and Services,Brokerage Fees,244,02-May-2013,1305-08692,1057.98,R,Tullett Prebon (Uk) Ltd
