Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254484,£271.85,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 24/07/2014,AAS0254168,"£2,500.00",LANCASHIRE SPORT PARTNERSHIP LTD,A0070149,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 24/07/2014,COR0254208,"£5,600.00",THORNE ACCESS AND SECURITY,A0070220,No
Pendle Borough Council,Operational Services,OPS,Capital costs,Capital : Payments,CD14, 03/07/2014,OPS0253594,"£11,400.00",CRAEMER UK LIMITED,A0070869,No
Pendle Borough Council,Operational Services,OPS,Capital costs,Capital : Payments,CD14, 10/07/2014,OPS0253835,"£2,205.00",CRAEMER UK LIMITED,A0070869,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 10/07/2014,REG0253903,£103.78,HILLSIDE PUBLICATIONS,A0071863,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 10/07/2014,REG0253906,£16.00,HILLSIDE PUBLICATIONS,A0071863,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Other Expenses,4705, 31/07/2014,ENV0254425,£287.70,UNITED UTILITIES WATER PLC,A0072400,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 25/07/2014,AAS0254304,£60.00,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 28/07/2014,AAS0254490,£532.56,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 31/07/2014,OPS0254363,"£9,863.38",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 31/07/2014,OPS0254358,"£3,938.50",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 31/07/2014,OPS0254359,"£11,118.44",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 31/07/2014,OPS0254360,"£9,099.40",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 31/07/2014,OPS0254361,"£1,265.95",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 31/07/2014,OPS0254362,"£8,438.38",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Engineering & Special Projects,HED,Agency costs,Lancashire C C,5102, 17/07/2014,HED0254071,"£1,311.32",OCS GROUP UK LIMITED,A0072816,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Protective Clothing,4201, 03/07/2014,PCO0253482,£456.00,JOHNSONS PPE,A0072820,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Protective Clothing,4201, 03/07/2014,PCO0253483,£35.00,JOHNSONS PPE,A0072820,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 17/07/2014,OPS0254035,£320.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 17/07/2014,OPS0254033,£195.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Financial Services,AAS,Indirect employee expense,Recruitment,1221, 16/07/2014,AAS0254135,"£1,496.00",DBS,A0072958,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Grant Funding,4737, 03/07/2014,HMR0253582,"£7,228.82",TWIN VALLEY HOMES,A0074252,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 17/07/2014,HED0254086,£125.00,RUSSELL HOLDEN,A0075067,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 31/07/2014,HMR0254412,"£4,830.00",OCEAN BATHROOMS TILES & HEATING LTD,A0075367,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 17/07/2014,REG0254076,£108.67,GEORGE ROMNEY LIMITED,A0075747,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 17/07/2014,AAS0254057,"£3,594.85",VODAFONE LIMITED,A0076999,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 03/07/2014,HED0253648,£946.44,ARROWLINE,A0077222,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Printing & Stationery,4301, 03/07/2014,DAL0253597,£158.00,THOMSON REUTERS,A0077400,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 01/07/2014,AAS0254137,£810.00,RIGHTMOVE.CO.UK,A0077496,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 03/07/2014,REG0253634,£167.48,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 10/07/2014,REG0253896,£89.40,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 10/07/2014,REG0253897,£71.88,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 17/07/2014,REG0254079,£118.44,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM : Other Equipment,4003, 10/07/2014,OPS0253834,£696.00,GLASDON UK LIMITED,A0078667,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM Materials,4004, 24/07/2014,OPS0254199,£346.20,GLASDON UK LIMITED,A0078667,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM : Other Equipment,4003, 31/07/2014,OPS0254347,"£1,214.90",GLASDON UK LIMITED,A0078667,No
Pendle Borough Council,Property Services,EST,Supplies and services,Other Expenses,4705, 24/07/2014,EST0254188,£35.00,MR J MILLS,A0078873,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 03/07/2014,HED0253661,£400.00,JANDON CLEANING SERVICES,A0079028,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 24/07/2014,HED0254154,£400.00,JANDON CLEANING SERVICES,A0079028,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 03/07/2014,TRE0253654,£960.00,HM COURTS & TRIBUNALS SERVICE,A0080034,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Water & Sewerage,2501, 10/07/2014,OPS0253803,£6.45,SUPPLY UK HIRE SHOPS LTD,A0081327,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 03/07/2014,PCO0253485,"£2,390.00",RICHARD PEEL GROUNDCARE LIMITED,A0081331,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Other Expenses,4705, 17/07/2014,OPS0254026,£66.00,MANCHESTER SAFETY SERVICES LTD,A0082149,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Computer Charges,4509, 17/07/2014,COR0253972,£895.00,NCC GROUP PERFORMANCE TESTING LIMITED,A0082286,No
Pendle Borough Council,Property Services,EST,Capital costs,Capital : Payments,CD14, 03/07/2014,EST0253596,"£1,567.60",UNIQUE CLEAN (NW) LIMITED,A0082299,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 31/07/2014,HED0254326,£100.00,BURNLEY & PENDLE CTC,A0082417,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 31/07/2014,HED0254327,£160.00,BLAZING SADDLES MTB,A0082428,No
Pendle Borough Council,Financial Services,AAS,Support Services,District Audit Fees,7202, 24/07/2014,AAS0254170,"£13,318.25",GRANT THORNTON UK LLP,A0084044,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 31/07/2014,HED0254300,£300.00,ST JOHNS & ST PHILLIPS 18TH PENDLE,A0084522,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 10/07/2014,HMR0253754,£50.00,ELITE PLUMBING,A0084584,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Tests & Inspection Fees,4409, 10/07/2014,HMR0253753,£40.00,ELITE PLUMBING,A0084584,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Tests & Inspection Fees,4409, 10/07/2014,HMR0253891,£50.00,ELITE PLUMBING,A0084584,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 24/07/2014,HMR0254155,£650.00,ELITE PLUMBING,A0084584,No
Pendle Borough Council,Environmental Health Services,ENV,Premises related expense,Bldgs : R & M : Abnormal,2002, 03/07/2014,ENV0253623,£58.00,RODNEY CAPSTICK,A0085112,No
Pendle Borough Council,Housing Regeneration Services,HMR,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 10/07/2014,HMR0253890,£304.00,KEVIN WILKINSON LANDSCAPES LTD,A0085660,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Pooled Transport,3401, 10/07/2014,OPS0253836,£290.00,WEST WALLASEY CAR HIRE LIMITED,A0087005,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Pooled Transport,3401, 17/07/2014,OPS0254032,£24.84,WEST WALLASEY CAR HIRE LIMITED,A0087005,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 03/07/2014,HED0253505,"£1,833.21",MARCHBRIDGE BUILDERS LIMITED,A0087284,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 17/07/2014,REG0254100,£45.00,POSTMARK BOOKS,A0087286,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 03/07/2014,TRE0253653,£275.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Property Services,EST,Capital costs,Capital : Payments,CD14, 10/07/2014,EST0253808,£467.40,JETCAM CLEANSING COLNE LTD,A0088807,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 10/07/2014,PER0253771,£220.00,HEALTH BUSINESS LIMITED,A0088933,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 24/07/2014,AAS0254281,£27.78,BES COMMERCIAL ELECTRICITY LTD,A0089105,No
Pendle Borough Council,Property Services,EST,Supplies and services,Publicity & advertisement,4704, 24/07/2014,EST0254194,£50.00,MARKET TRADE NEWS,A0089430,No
Pendle Borough Council,Property Services,EST,Supplies and services,Publicity & advertisement,4704, 24/07/2014,EST0254214,£150.00,MARKET TRADE NEWS,A0089430,No
Pendle Borough Council,Property Services,EST,Capital costs,Capital : Payments,CD14, 10/07/2014,EST0253909,"£11,550.00",H & H REFRIGERATION LTD T/A ACME REFRIGERATION,A0089505,No
Pendle Borough Council,Information Services,ITS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 10/07/2014,ITS0253791,"£5,190.00",CADLINE LIMITED,A0089630,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 03/07/2014,HED0253635,£31.90,RITELITE (SYSTEMS) LIMITED,A0089718,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 03/07/2014,REG0253632,£333.00,WAVE OF NOSTALGIA,A0089801,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,Publicity & advertisement,4704, 03/07/2014,REG0253670,£275.00,IPC MEDIA LIMITED,A0089802,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,Publicity & advertisement,4704, 17/07/2014,REG0254087,£400.20,IPC MEDIA LIMITED,A0089802,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 03/07/2014,HED0253657,£205.00,CYCLES RECYCLED,A0089803,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Mayoral Expenses,4614, 10/07/2014,DAL0253798,£250.00,EMILY HAWKE,A0089850,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 10/07/2014,AAS0253907,£27.60,BES COMMERCIAL GAS,A0089852,No
Pendle Borough Council,Democratic & Legal Services,DAL,Capital costs,Capital : Legal Fees,CD09, 10/07/2014,DAL0253917,"£5,671.00","WOODCOCKS, HAWORTH & NUTTALL",A0089853,No
Pendle Borough Council,Financial Services,AAS,Capital costs,Capital : Payments,CD14, 17/07/2014,AAS0254059,"£6,000.00",INFORM CPI LIMITED,A0089895,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 17/07/2014,HED0254096,£500.00,PENDA RDA,A0089899,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Diesel Oil,3202, 24/07/2014,OPS0254203,£896.00,TEC4 LUBRICANTS,A0089929,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Other Expenses,4705, 24/07/2014,HMR0254224,"£1,500.00",SANTANDER UK PLC,A0089931,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 31/07/2014,HED0254303,£250.00,HARTSHEAD PRODUCTIONS LIMITED,A0089942,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 31/07/2014,AAS0254401,"£1,250.00",BARROWFORD CELTIC FC,A0089943,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 31/07/2014,AAS0254398,"£1,250.00",ROCK STEADY YOUTH CLUB,A0089944,Yes
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 31/07/2014,AAS0254397,"£1,000.00",FRIENDS OF WALVERDEN PARK,A0089945,Yes
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 31/07/2014,AAS0254396,"£1,000.00",NELSON CHURCHES IN COVENANT,A0089946,Yes
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 31/07/2014,HED0254328,£180.00,CYCLE SPORT PENDLE,A0089948,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 31/07/2014,AAS0254400,"£1,096.00",WEST CRAVEN BAPTIST FELLOWSHIP - TUESDAY CLUB,A0089952,Yes
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 31/07/2014,AAS0254414,£100.00,BARNOLDSWICK BAPTIST TODDLER GROUP,A0089953,Yes
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Storage & Homelessness prevention,6104, 31/07/2014,HMR0254439,£600.00,HILTON & HORSFALL,A0089958,No
