OrganisationName,Organisation Code,Effective Date,Ward,Ward Code,Election Year,Candidate,Party,Party Code,Votes,Elected,Electorate,Ballot Papers Issued,Turnout,Vacant Seats
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Frank Ernest Duffield,Conservative Party,http://openelectiondata.org/id/parties/25,781,Yes,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Joan Lloyd Weatherstone,Conservative Party,http://openelectiondata.org/id/parties/25,872,Yes,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Cosby,,1999,Ann Margaret Malthouse,Labour Party [The],http://openelectiondata.org/id/parties/6,195,No,2769,984,35.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Croft Hill,http://statistics.data.gov.uk/id/statistical-geography/E05005411,1999,William Charles Law,Conservative Party,http://openelectiondata.org/id/parties/25,335,Yes,1287,482,37.45%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Barbara Ann Keen,Liberal Democrats,http://openelectiondata.org/id/parties/26,376,No,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,1999,Lynton Ellis Yates,Conservative Party,http://openelectiondata.org/id/parties/25,461,Yes,2831,872,30.80%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Whetstone,,1999,Bruce Frederick Ridley,Liberal Democrats,http://openelectiondata.org/id/parties/26,145,No,4470,1211,27.09%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Narborough,,1999,Bruce Russell,Labour Party [The],http://openelectiondata.org/id/parties/6,396,No,6279,1712,27.27%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Charles Edward Geach Thomas,Liberal Democrats,http://openelectiondata.org/id/parties/26,291,No,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,1999,Robert Philip Tweddle,Conservative Party,http://openelectiondata.org/id/parties/25,450,Yes,2831,872,30.80%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Glen Parva,,1999,Christopher Russell,Labour Party [The],http://openelectiondata.org/id/parties/6,135,No,4074,1500,36.82%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Enderby,,1999,Christina Lyle,Conservative Party,http://openelectiondata.org/id/parties/25,343,Yes,3111,850,27.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Enderby,,1999,Jill Blackwell,Conservative Party,http://openelectiondata.org/id/parties/25,409,Yes,3111,850,27.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Glen Parva,,1999,Cynthia Roma James,Conservative Party,http://openelectiondata.org/id/parties/25,472,No,4074,1500,36.82%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,John Overton Hudson,Conservative Party,http://openelectiondata.org/id/parties/25,875,Yes,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Glen Parva,,1999,Damian Andrew Stuart,Conservative Party,http://openelectiondata.org/id/parties/25,411,No,4074,1500,36.82%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,1999,Daniel John Wright,Labour Party [The],http://openelectiondata.org/id/parties/6,93,No,1950,707,36.26%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Enderby,,1999,David Charles Jackson,Liberal Democrats,http://openelectiondata.org/id/parties/26,147,No,3111,850,27.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,Kim Frost,Conservative Party,http://openelectiondata.org/id/parties/25,859,Yes,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fosse,,1999,David John Kirby,Conservative Party,http://openelectiondata.org/id/parties/25,215,No,1466,532,36.29%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,David Pollard,Liberal Democrats,http://openelectiondata.org/id/parties/26,138,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,Neville George Pollard,Conservative Party,http://openelectiondata.org/id/parties/25,857,Yes,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Stanton,,1999,David Ronald Michael Widdowson,Labour Party [The],http://openelectiondata.org/id/parties/6,255,No,3115,900,28.89%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Northfield,,1999,Dean Russell Emery,Labour Party [The],http://openelectiondata.org/id/parties/6,101,No,2307,748,32.42%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Flamville,,1999,Adrian John Hobbs,Conservative Party,http://openelectiondata.org/id/parties/25,422,Yes,2979,896,30.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Leicester Forest East,,1999,Edith Grace Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,513,No,4807,1488,30.95%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,1999,Elsie Clara Dawson,Conservative Party,http://openelectiondata.org/id/parties/25,185,No,1950,707,36.26%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Flamville,,1999,Cyril Bailey,Conservative Party,http://openelectiondata.org/id/parties/25,562,Yes,2979,896,30.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Evan Dilwyn Davies,Labour Party [The],http://openelectiondata.org/id/parties/6,330,No,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fosse,,1999,Roy Self Dixon,Labour Party [The],http://openelectiondata.org/id/parties/6,310,Yes,1466,532,36.29%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Narborough,,1999,Filippo De Marco,Labour Party [The],http://openelectiondata.org/id/parties/6,488,No,6279,1712,27.27%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Glen Parva,,1999,Donald Christopher Randle,Liberal Democrats,http://openelectiondata.org/id/parties/26,876,Yes,4074,1500,36.82%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Glen Parva,,1999,Geoffrey Lee Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,798,Yes,4074,1500,36.82%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Gary Sanders,Conservative Party,http://openelectiondata.org/id/parties/25,346,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,1999,Geoffrey Coope,Labour Party [The],http://openelectiondata.org/id/parties/6,320,No,2831,872,30.80%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Kirby,,1999,Andrew Richard Geoffrey Stead,Conservative Party,http://openelectiondata.org/id/parties/25,872,Yes,3687,1392,37.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,1999,Gladys May Norman,Conservative Party,http://openelectiondata.org/id/parties/25,276,No,3185,735,23.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Kirby,,1999,David Robert Parsons,Conservative Party,http://openelectiondata.org/id/parties/25,901,Yes,3687,1392,37.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Graham John Middleton,Liberal Democrats,http://openelectiondata.org/id/parties/26,217,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Millfield,,1999,Iris Whailing,Conservative Party,http://openelectiondata.org/id/parties/25,193,No,1570,537,34.20%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Leicester Forest East,,1999,Colin Peter Smithson,Conservative Party,http://openelectiondata.org/id/parties/25,890,Yes,4807,1488,30.95%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,St John's,,1999,James Joseph Naylor,Labour Party [The],http://openelectiondata.org/id/parties/6,148,No,1338,367,27.43%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Northfield,,1999,Jeannine Cynthia Songhurst,Liberal Democrats,http://openelectiondata.org/id/parties/26,274,No,2307,748,32.42%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Leicester Forest East,,1999,Katherine Ann Perrett,Conservative Party,http://openelectiondata.org/id/parties/25,954,Yes,4807,1488,30.95%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winchester,,1999,Joan Edith Burns Kent,Conservative Party,http://openelectiondata.org/id/parties/25,286,No,2628,843,32.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Millfield,,1999,Glen Wayne Brown,Labour Party [The],http://openelectiondata.org/id/parties/6,271,Yes,1570,537,34.20%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Northfield,,1999,Joanna Elizabeth Rumbelow,Conservative Party,http://openelectiondata.org/id/parties/25,277,No,2307,748,32.42%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Narborough,,1999,Barry Garner,Conservative Party,http://openelectiondata.org/id/parties/25,942,Yes,6279,1712,27.27%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,John Peachey,Liberal Democrats,http://openelectiondata.org/id/parties/26,281,No,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,1999,John Springthorpe,Liberal Democrats,http://openelectiondata.org/id/parties/26,212,No,2831,872,30.80%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Narborough,,1999,Frederick Guy Hector Jackson,Conservative Party,http://openelectiondata.org/id/parties/25,897,Yes,6279,1712,27.27%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,1999,Andrew Tessier,Liberal Democrats,http://openelectiondata.org/id/parties/26,415,Yes,1950,707,36.26%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Northfield,,1999,Joseph Thomas Roper,Liberal Democrats,http://openelectiondata.org/id/parties/26,330,Yes,2307,748,32.42%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winchester,,1999,Julia Mary Gilhooly,Labour Party [The],http://openelectiondata.org/id/parties/6,123,No,2628,843,32.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Northfield,,1999,Lorna Kathryn Gutteridge,Conservative Party,http://openelectiondata.org/id/parties/25,311,Yes,2307,748,32.42%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Keith Jones,Labour Party [The],http://openelectiondata.org/id/parties/6,461,No,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Keith Stretton,Labour Party [The],http://openelectiondata.org/id/parties/6,322,No,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Clive Willliam Brett,Labour Party [The],http://openelectiondata.org/id/parties/6,684,Yes,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Narborough,,1999,Laurence William Bagley,Liberal Democrats,http://openelectiondata.org/id/parties/26,301,No,6279,1712,27.27%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Josephine Mary Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,720,Yes,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Philip Nigel Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,657,Yes,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Leicester Forest East,,1999,Malcolm Francis Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,521,No,4807,1488,30.95%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Enderby,,1999,Marea Lynn Roberts,Labour Party [The],http://openelectiondata.org/id/parties/6,314,No,3111,850,27.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Martin Andrews,Conservative Party,http://openelectiondata.org/id/parties/25,376,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Flamville,,1999,Mary Jill Tyler,Labour Party [The],http://openelectiondata.org/id/parties/6,415,No,2979,896,30.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,Mary Patricia Harvey,Liberal Democrats,http://openelectiondata.org/id/parties/26,268,No,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Cosby,,1999,Michael George Howkins,Labour Party [The],http://openelectiondata.org/id/parties/6,239,No,2769,984,35.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Whetstone,,1999,Michael Robert Bounds,Labour Party [The],http://openelectiondata.org/id/parties/6,347,No,4470,1211,27.09%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Neville George Chamberlain,Liberal Democrats,http://openelectiondata.org/id/parties/26,217,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,St John's,,1999,Jacqueline Anne Dickinson,Conservative Party,http://openelectiondata.org/id/parties/25,217,Yes,1338,367,27.43%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Stanton,,1999,Ernest Frederick White,Conservative Party,http://openelectiondata.org/id/parties/25,577,Yes,3115,900,28.89%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winchester,,1999,Paramjit Singh Reyat,Labour Party [The],http://openelectiondata.org/id/parties/6,70,No,2628,843,32.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,1999,Patricia Ann Middleton,Liberal Democrats,http://openelectiondata.org/id/parties/26,145,No,3185,735,23.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Croft Hill,http://statistics.data.gov.uk/id/statistical-geography/E05005411,1999,Patricia Margaret Parkin-Moore,Labour Party [The],http://openelectiondata.org/id/parties/6,143,No,1287,482,37.45%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,Paul David Bull,Labour Party [The],http://openelectiondata.org/id/parties/6,392,No,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Paul Ellis Bentham,Conservative Party,http://openelectiondata.org/id/parties/25,367,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Stanton,,1999,Noel Morgan Gilson,Conservative Party,http://openelectiondata.org/id/parties/25,205,Yes,3115,900,28.89%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,1999,Phillex Lovester Moitt,Labour Party [The],http://openelectiondata.org/id/parties/6,259,No,3185,735,23.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,Rachel Helen Sutton,Labour Party [The],http://openelectiondata.org/id/parties/6,387,No,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Enderby,,1999,Ralph Innes,Labour Party [The],http://openelectiondata.org/id/parties/6,291,No,3111,850,27.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,1999,Robert Arthur Wann,Labour Party [The],http://openelectiondata.org/id/parties/6,256,No,2831,872,30.80%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Cosby,,1999,Robert John Bailey,Conservative Party,http://openelectiondata.org/id/parties/25,322,No,2769,984,35.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Whetstone,,1999,Anna Christina Mary Pullen,Conservative Party,http://openelectiondata.org/id/parties/25,713,Yes,4470,1211,27.09%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winchester,,1999,Alan Donald Bailey,Liberal Democrats,http://openelectiondata.org/id/parties/26,331,Yes,2628,843,32.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winchester,,1999,Felicity Caroline Pollard,Liberal Democrats,http://openelectiondata.org/id/parties/26,421,Yes,2628,843,32.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Millfield,,1999,Roy Harris,Liberal Democrats,http://openelectiondata.org/id/parties/26,52,No,1570,537,34.20%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,1999,Roger John Berrington,Labour Party [The],http://openelectiondata.org/id/parties/6,332,Yes,3185,735,23.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,1999,Sarah Isobel Travis,Labour Party [The],http://openelectiondata.org/id/parties/6,313,No,4824,1335,27.67%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Northfield,,1999,Stephen Paul Cooper,Labour Party [The],http://openelectiondata.org/id/parties/6,115,No,2307,748,32.42%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Stanton,,1999,Stuart John Freeman,Labour Party [The],http://openelectiondata.org/id/parties/6,372,No,3115,900,28.89%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Glen Parva,,1999,Susan Jane Russell,Labour Party [The],http://openelectiondata.org/id/parties/6,121,No,4074,1500,36.82%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Kirby,,1999,Susan Janet Smith,Labour Party [The],http://openelectiondata.org/id/parties/6,118,No,3687,1392,37.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Kirby,,1999,Susan Mary King,Liberal Democrats,http://openelectiondata.org/id/parties/26,376,No,3687,1392,37.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Kirby,,1999,Susan Mary Tewley,Liberal Democrats,http://openelectiondata.org/id/parties/26,301,No,3687,1392,37.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Kirby,,1999,Tony Smith,Labour Party [The],http://openelectiondata.org/id/parties/6,108,No,3687,1392,37.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,1999,Ronald Clifton Ward,Conservative Party,http://openelectiondata.org/id/parties/25,286,Yes,3185,735,23.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Winchester,,1999,William Edward Jennings,Conservative Party,http://openelectiondata.org/id/parties/25,313,No,2628,843,32.08%,2
