ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Hygiene,Structural,ConfidenceInManagement,SchemeType,NewRatingPending,Location
29/03/2017,1261,Success,269070,08/00166/COM,The Oxford Food Company,Other catering premises,7841,OX3 0NQ,5,fhrs_5_en-GB,20/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Oxford City Footlball Club Court Place Farm Marsh Lane OX3 0NQ
UK
(51.770593, -1.230196)"
29/03/2017,1261,Success,631361,14/00004/COM,The Oxford Kitchen,Restaurant/Cafe/Canteen,1,OX2 7HQ,5,fhrs_5_en-GB,28/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"215 Banbury Road Oxford Oxfordshire OX2 7HQ
UK
(51.776777, -1.264979)"
29/03/2017,1261,Success,944542,17/00010/COM,The Oxford Lunch Box Company,Other catering premises,7841,OX4 7GG,5,fhrs_5_en-GB,27/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"15 Hyacinth Walk Oxford Oxfordshire OX4 7GG
UK
(51.712862, -1.199579)"
29/03/2017,1261,Success,269002,07700/2006/2/00F,The Oxford Nursery,Hospitals/Childcare/Caring Premises,5,OX2 7EE,3,fhrs_3_en-GB,13/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"The Oxford Nursery Limited Marston Ferry Road Oxford OX2 7EE
UK
(51.774992, -1.261471)"
29/03/2017,1261,Success,269521,13432/0050/3/000,The Oxford Sandwich Company,Takeaway/sandwich shop,7844,,5,fhrs_5_en-GB,21/05/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,
29/03/2017,1261,Success,679551,14/00066/COM,The Oxford Shop,Retailers - other,4613,OX1 2AQ,3,fhrs_3_en-GB,02/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"42 George Street Oxford Oxfordshire OX1 2AQ
UK
(51.753564, -1.262487)"
29/03/2017,1261,Success,268324,00050/0088/3/000,The Oxford Townhouse,Hotel/bed & breakfast/guest house,7842,OX1 4PX,5,fhrs_5_en-GB,07/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"88-90 Abingdon Road Oxford Oxfordshire OX1 4PX
UK
(51.741955, -1.255303)"
29/03/2017,1261,Success,268601,04520/2000/2/000,The Oxford Union,Pub/bar/nightclub,7843,OX1 3JB,4,fhrs_4_en-GB,14/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"Frewin Court Oxford Oxfordshire OX1 3JB
UK
(51.753031, -1.259222)"
29/03/2017,1261,Success,268679,05/00046/COM,The Oxford Wine Cafe,Restaurant/Cafe/Canteen,1,OX2 7JN,5,fhrs_5_en-GB,23/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"38 South Parade Oxford Oxfordshire OX2 7JN
UK
(51.778007, -1.267713)"
29/03/2017,1261,Success,395982,12/00023/COM,The Oxfordshire Pizza Company,Mobile caterer,7846,OX4 2QQ,5,fhrs_5_en-GB,15/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"14 Rupert Road Oxford Oxfordshire OX4 2QQ
UK
(51.739372, -1.204006)"
29/03/2017,1261,Success,621602,13/00095/COM,The Perch,Restaurant/Cafe/Canteen,1,OX2 0NG,5,fhrs_5_en-GB,03/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"The Perch Public House Binsey Lane Oxford OX2 0NG
UK
(51.765158, -1.289555)"
29/03/2017,1261,Success,914728,16/00108/COM,The Pickled Walnut,Restaurant/Cafe/Canteen,1,OX4 1HU,5,fhrs_5_en-GB,21/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"137 - 139 Cowley Road Oxford Oxfordshire OX4 1HU
UK
(51.748133, -1.237212)"
29/03/2017,1261,Success,269347,11040/0043/3/000,The Pink Giraffe,Restaurant/Cafe/Canteen,1,OX4 1AG,4,fhrs_4_en-GB,01/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"43 St Clement's Street Oxford Oxfordshire OX4 1AG
UK
(51.75048, -1.241315)"
29/03/2017,1261,Success,269120,08750/2005/2/000,The Plate Room,Restaurant/Cafe/Canteen,1,OX2 0EJ,5,fhrs_5_en-GB,10/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Newsquest Oxfordshire Ltd Osney Mead Oxford OX2 0EJ
UK
(51.747493, -1.273956)"
29/03/2017,1261,Success,269488,13120/2003/2/000,The Plough,Pub/bar/nightclub,7843,OX2 8AH,5,fhrs_5_en-GB,26/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,True,"37 First Turn Oxford Oxfordshire OX2 8AH
UK
(51.784154, -1.281704)"
29/03/2017,1261,Success,268653,04860/0082/0/000,The Postbox,Retailers - other,4613,OX2 8NY,4,fhrs_4_en-GB,16/02/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,"82 Godstow Road Oxford Oxfordshire OX2 8NY
UK
(51.784373, -1.289732)"
29/03/2017,1261,Success,268471,02530/0073/2/000,The Prince Of Wales,Pub/bar/nightclub,7843,OX4 4EF,5,fhrs_5_en-GB,21/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"73 Church Way Oxford Oxfordshire OX4 4EF
UK
(51.730328, -1.236831)"
29/03/2017,1261,Success,268410,010870/0007/2/000,The Punter,Pub/bar/nightclub,7843,OX2 0BE,5,fhrs_5_en-GB,31/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"7 South Street Oxford Oxfordshire OX2 0BE
UK
(51.750117, -1.273552)"
29/03/2017,1261,Success,268652,04850/0014/0/000,The Red Lion,Pub/bar/nightclub,7843,OX1 2BN,5,fhrs_5_en-GB,05/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"14 Gloucester Street Oxford Oxfordshire OX1 2BN
UK
(51.754192, -1.26097)"
29/03/2017,1261,Success,269052,08/00097/COM,The Red Lion,Pub/bar/nightclub,7843,OX3 0PH,5,fhrs_5_en-GB,20/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"40-42 Oxford Road Old Marston Oxford OX3 0PH
UK
(51.771908, -1.236028)"
29/03/2017,1261,Success,268559,03260/2000/2/001,The Refectory,School/college/university,7845,OX4 6HN,5,fhrs_5_en-GB,24/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"City Of Oxford College Cuddesdon Way Oxford OX4 6HN
UK
(51.72048, -1.19998)"
29/03/2017,1261,Success,268526,03030/0178/0/000,The Rice Box,Restaurant/Cafe/Canteen,1,OX4 1UE,3,fhrs_3_en-GB,23/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"178 Cowley Road Oxford Oxfordshire OX4 1UE
UK
(51.747077, -1.235129)"
29/03/2017,1261,Success,268548,03040/0067/2/000,The Rickety Press,Pub/bar/nightclub,7843,OX2 6DS,4,fhrs_4_en-GB,13/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,0,FHRS,False,"67 Cranham Street Oxford Oxfordshire OX2 6DS
UK
(51.760099, -1.268017)"
29/03/2017,1261,Success,269322,11/00012/COM,The River Cafe Bellerbys College,Restaurant/Cafe/Canteen,1,OX2 0DJ,5,fhrs_5_en-GB,10/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Bellerbys College Oxford Study Cent Mill Street Oxford OX2 0DJ
UK
(51.75003, -1.27125)"
29/03/2017,1261,Success,268435,01380/0017/2/000,The River Hotel,Hotel/bed & breakfast/guest house,7842,OX2 0AA,5,fhrs_5_en-GB,17/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"17 Botley Road Oxford Oxfordshire OX2 0AA
UK
(51.752406, -1.271545)"
29/03/2017,1261,Success,268721,05740/0051/0/000,The Rose,Restaurant/Cafe/Canteen,1,OX1 4AS,4,fhrs_4_en-GB,02/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"51 High Street Oxford Oxfordshire OX1 4AS
UK
(51.752554, -1.249263)"
29/03/2017,1261,Success,269099,08450/0014/0/000,The Rose And Crown,Pub/bar/nightclub,7843,OX2 6LX,4,fhrs_4_en-GB,27/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,10,5,FHRS,False,"14 North Parade Avenue Oxford Oxfordshire OX2 6LX
UK
(51.764664, -1.261915)"
29/03/2017,1261,Success,268853,06740/0000/2/000,The Royal British Legion,Pub/bar/nightclub,7843,OX4 4LZ,5,fhrs_5_en-GB,16/07/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Lakefield Road Oxford Oxfordshire OX4 4LZ
UK
(51.718362, -1.220515)"
29/03/2017,1261,Success,269493,13230/0042/2/000,The Royal Oak,Pub/bar/nightclub,7843,OX2 6HT,5,fhrs_5_en-GB,29/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"42-44 Woodstock Road Oxford Oxfordshire OX2 6HT
UK
(51.76021, -1.261335)"
29/03/2017,1261,Success,269155,08980/2000/2/000,The Royal Oxford Hotel,Hotel/bed & breakfast/guest house,7842,OX1 1HR,Exempt,fhrs_exempt_en-GB,25/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Royal Oxford Hotel Park End Street Oxford OX1 1HR
UK
(51.752936, -1.267162)"
29/03/2017,1261,Success,268950,07220/0078/0/000,The Royal Standard,Pub/bar/nightclub,7843,OX3 9AJ,3,fhrs_3_en-GB,13/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"78 London Road Headington Oxford OX3 9AJ
UK
(51.759481, -1.212694)"
29/03/2017,1261,Success,268972,07430/0000/2/000,The Rusty Bicycle,Pub/bar/nightclub,7843,OX4 1RB,4,fhrs_4_en-GB,16/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"28 Magdalen Road Oxford Oxfordshire OX4 1RB
UK
(51.74234, -1.235382)"
29/03/2017,1261,Success,932821,16/00140/COM,The Salvation Army Lunch Club,Other catering premises,7841,OX1 4TW,4,fhrs_4_en-GB,01/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"South Oxford Baptist Church Wytham Street Oxford OX1 4TW
UK
(51.733653, -1.252037)"
29/03/2017,1261,Success,809469,15/00101/COM,The School Lunch Company At John Henry Newman Academy,School/college/university,7845,OX4 4LS,5,fhrs_5_en-GB,29/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"John Henry Newman Primary School Grange Road Oxford OX4 4LS
UK
(51.719995, -1.220096)"
29/03/2017,1261,Success,268977,07430/0139/0/000,The Steppin' Stone Centre,Restaurant/Cafe/Canteen,1,OX4 1RL,5,fhrs_5_en-GB,23/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"139 Magdalen Road Oxford Oxfordshire OX4 1RL
UK
(51.743941, -1.231314)"
29/03/2017,1261,Success,701770,14/00108/COM,The Story Museum,Other catering premises,7841,OX1 1BP,5,fhrs_5_en-GB,23/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"42 Pembroke Street Oxford Oxfordshire OX1 1BP
UK
(51.750568, -1.257929)"
29/03/2017,1261,Success,269229,10/00007/COM,The Swan And Castle,Pub/bar/nightclub,7843,OX1 1AY,5,fhrs_5_en-GB,27/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"40 Oxford Castle New Road Oxford OX1 1AY
UK
(51.751367, -1.262074)"
29/03/2017,1261,Success,552470,13/00038/COM,The Terrace Cafe,Restaurant/Cafe/Canteen,1,OX1 1RQ,5,fhrs_5_en-GB,16/10/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"Oxford Ice Rink Oxpens Road Oxford OX1 1RQ
UK
(51.748492, -1.265322)"
29/03/2017,1261,Success,548827,13/00031/COM,The Terrace Cafe At Ferry Sports Centre,Restaurant/Cafe/Canteen,1,OX2 7DP,5,fhrs_5_en-GB,18/06/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"Ferry Sports Centre Ferry Pool Road Oxford OX2 7DP
UK
(51.775875, -1.263138)"
29/03/2017,1261,Success,668855,14/00054/COM,The Titus Trust,Other catering premises,7841,OX3 7DZ,Exempt,fhrs_exempt_en-GB,01/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"12 Lime Tree Mews 2 Lime Walk Oxford OX3 7DZ
UK
(51.75846, -1.214624)"
29/03/2017,1261,Success,929921,16/00120/COM,The Triangle Nursery,Other catering premises,7841,OX3 7XP,5,fhrs_5_en-GB,21/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"The Triangle University Of Oxford Old Road Campu Roosevelt Drive OX3 7XP
UK
(51.753135, -1.214397)"
29/03/2017,1261,Success,268656,04860/0195/0/000,The Trout,Pub/bar/nightclub,7843,OX2 8PN,5,fhrs_5_en-GB,28/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"195 Godstow Road Oxford Oxfordshire OX2 8PN
UK
(51.780061, -1.299352)"
29/03/2017,1261,Success,458056,06280/2003/2/000,The Ultimate Picture Palace,Retailers - other,4613,OX4 1BN,Exempt,fhrs_exempt_en-GB,,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Ultimate Picture Palace Jeune Street Oxford OX4 1BN
UK
(51.749535, -1.239868)"
29/03/2017,1261,Success,268772,06/00065/COM,The University Club,Pub/bar/nightclub,7843,OX1 3SZ,5,fhrs_5_en-GB,17/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"11 Mansfield Road Oxford Oxfordshire OX1 3SZ
UK
(51.756435, -1.251531)"
29/03/2017,1261,Success,705399,14/00076/COM,The Varsity Club,Pub/bar/nightclub,7843,OX1 4DB,5,fhrs_5_en-GB,02/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"9 High Street Oxford Oxfordshire OX1 4DB
UK
(51.752233, -1.256772)"
29/03/2017,1261,Success,268737,05740/2030/2/000,The Vaults And Garden Cafe,Restaurant/Cafe/Canteen,1,OX1 4AH,4,fhrs_4_en-GB,23/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"University Church Of St Mary The Vi High Street Oxford OX1 4AH
UK
(51.752474, -1.255145)"
29/03/2017,1261,Success,269442,12560/0090/0/000,The Victoria,Pub/bar/nightclub,7843,OX2 6EB,4,fhrs_4_en-GB,23/01/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"90 Walton Street Oxford Oxfordshire OX2 6EB
UK
(51.761211, -1.267506)"
29/03/2017,1261,Success,269065,08/00146/COM,The Warehouse,Pub/bar/nightclub,7843,OX1 1JD,5,fhrs_5_en-GB,04/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"42 Park End Street Oxford Oxfordshire OX1 1JD
UK
(51.752641, -1.265877)"
29/03/2017,1261,Success,268734,05740/2003/2/000,The Wheatsheaf,Pub/bar/nightclub,7843,OX1 4DF,5,fhrs_5_en-GB,01/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Wheatsheaf Yard High Street Oxford OX1 4DF
UK
(51.752086, -1.256238)"
29/03/2017,1261,Success,268786,06/00151/COM,The Whisky Shop,Retailers - other,4613,OX1 3DQ,Exempt,fhrs_exempt_en-GB,28/10/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Shop 7 Turl Street Oxford OX1 3DQ
UK
(51.752886, -1.256211)"
29/03/2017,1261,Success,269342,11000/0012/2/000,The White Hart,Pub/bar/nightclub,7843,OX3 9DL,5,fhrs_5_en-GB,23/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"12 St Andrew's Road Oxford Oxfordshire OX3 9DL
UK
(51.764605, -1.212532)"
29/03/2017,1261,Success,268655,04860/0126/0/000,The White Hart,Pub/bar/nightclub,7843,OX2 8PQ,5,fhrs_5_en-GB,27/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"126 Godstow Road Oxford Oxfordshire OX2 8PQ
UK
(51.783913, -1.29258)"
29/03/2017,1261,Success,268942,07220/0001/2/000,The White Horse,Pub/bar/nightclub,7843,OX3 7SP,5,fhrs_5_en-GB,27/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"1 London Road Headington Oxford OX3 7SP
UK
(51.758056, -1.218818)"
29/03/2017,1261,Success,268458,01600/2006/2/000,The White Horse,Pub/bar/nightclub,7843,OX1 3BB,4,fhrs_4_en-GB,26/05/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,0,FHRS,False,"52 Broad Street Oxford Oxfordshire OX1 3BB
UK
(51.754626, -1.255704)"
29/03/2017,1261,Success,809473,15/00108/COM,The White House,Pub/bar/nightclub,7843,OX1 4PD,2,fhrs_2_en-GB,24/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,15,10,FHRS,False,"38 Abingdon Road Oxford Oxfordshire OX1 4PD
UK
(51.743795, -1.256201)"
29/03/2017,1261,Success,731308,13/00070/COM,The White Rabbit,Restaurant/Cafe/Canteen,1,OX1 2BY,5,fhrs_5_en-GB,19/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"21 Friars Entry Oxford Oxfordshire OX1 2BY
UK
(51.754361, -1.260547)"
29/03/2017,1261,Success,268414,01090/0059/A/000,The William Morris,Pub/bar/nightclub,7843,OX4 3LR,5,fhrs_5_en-GB,16/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"59A Between Towns Road Oxford Oxfordshire OX4 3LR
UK
(51.732411, -1.217175)"
29/03/2017,1261,Success,269237,10/00023/COM,The Windmill,Retailers - other,4613,OX3 9AJ,5,fhrs_5_en-GB,21/11/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"104 London Road Headington Oxford OX3 9AJ
UK
(51.759481, -1.212694)"
29/03/2017,1261,Success,269181,09/00060/COM,Theatres Cafe Level 1,Restaurant/Cafe/Canteen,1,OX3 9DU,5,fhrs_5_en-GB,05/09/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"John Radcliffe Hospital Headley Way Oxford OX3 9DU
UK
(51.76388, -1.219819)"
29/03/2017,1261,Success,785859,15/00097/COM,TheOven22,Other catering premises,7841,,5,fhrs_5_en-GB,13/08/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,
29/03/2017,1261,Success,269146,08980/0007/3/000,Thirst,Pub/bar/nightclub,7843,OX1 1HH,5,fhrs_5_en-GB,25/03/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"7-8 Park End Street Oxford Oxfordshire OX1 1HH
UK
(51.752936, -1.265583)"
29/03/2017,1261,Success,638383,13/00092/COM,Thirsty Meeples,Restaurant/Cafe/Canteen,1,OX1 2DF,5,fhrs_5_en-GB,13/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"99 Gloucester Green Oxford Oxfordshire OX1 2DF
UK
(51.754395, -1.261763)"
29/03/2017,1261,Success,737359,14/00098/COM,Thomas Franks,Restaurant/Cafe/Canteen,1,OX1 1BZ,5,fhrs_5_en-GB,13/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,
29/03/2017,1261,Success,268912,07/00393/COM,Thomas Franks Ltd,Restaurant/Cafe/Canteen,1,OX2 8EJ,5,fhrs_5_en-GB,16/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"Pearson Education Halley Court Jordan Hill Road OX2 8EJ
UK
(51.793264, -1.273294)"
29/03/2017,1261,Success,269485,13070/2010/2/000,Thong Heng,Retailers - other,4613,OX3 7BL,5,fhrs_5_en-GB,20/02/2012,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"6 The Parade Windmill Road Oxford OX3 7BL
UK
(51.759871, -1.210514)"
29/03/2017,1261,Success,269382,11360/0003/A/000,Three Goats Heads,Pub/bar/nightclub,7843,OX1 2DR,5,fhrs_5_en-GB,02/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"3A St Michael's Street Oxford Oxfordshire OX1 2DR
UK
(51.753398, -1.259172)"
29/03/2017,1261,Success,949731,17/00019/COM,Thursday Lunch Club - Corpus Christi,Other catering premises,7841,OX3 8AJ,5,fhrs_5_en-GB,16/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Corpus Christi Catholic Church Margaret Road Oxford OX3 8AJ
UK
(51.758511, -1.204944)"
29/03/2017,1261,Success,268497,03030/0003/0/000,Tick-Tock Cafe,Pub/bar/nightclub,7843,OX4 1HP,5,fhrs_5_en-GB,09/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"3 - 5 Cowley Road Oxford Oxfordshire OX4 1HP
UK
(51.749536, -1.242736)"
29/03/2017,1261,Success,929923,16/00122/COM,Tiddly Pommes,Manufacturers/packers,7839,,5,fhrs_5_en-GB,08/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,
29/03/2017,1261,Success,737367,15/00014/COM,Top Wok,Takeaway/sandwich shop,7844,OX4 3JR,5,fhrs_5_en-GB,10/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"5 Church Cowley Road Oxford Oxfordshire OX4 3JR
UK
(51.732621, -1.227177)"
29/03/2017,1261,Success,668852,14/00049/COM,Town Hall Cafe,Restaurant/Cafe/Canteen,1,OX1 1BX,5,fhrs_5_en-GB,13/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"Town Hall St Aldate's Oxford OX1 1BX
UK
(51.751658, -1.256926)"
29/03/2017,1261,Success,268403,00840/2002/2/000,Townsend House,Hospitals/Childcare/Caring Premises,5,OX3 9NX,5,fhrs_5_en-GB,28/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"Bayswater Road Oxford Oxfordshire OX3 9NX
UK
(51.763531, -1.194713)"
29/03/2017,1261,Success,895248,16/00089/COM,Travelodge,Hotel/bed & breakfast/guest house,7842,OX1 4XG,4,fhrs_4_en-GB,16/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"Abingdon Road Oxford Oxfordshire OX1 4XG
UK
(51.731387, -1.250568)"
29/03/2017,1261,Success,269259,10/00069/COM,Trax,School/college/university,7845,OX2 8JR,5,fhrs_5_en-GB,27/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"Red Barn Farm Woodstock Road Oxford OX2 8JR
UK
(51.796898, -1.288172)"
29/03/2017,1261,Success,268475,02530/3000/2/000,Tree Hotel,Restaurant/Cafe/Canteen,1,OX4 4EB,5,fhrs_5_en-GB,07/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"63 Church Way Oxford Oxfordshire OX4 4EB
UK
(51.732003, -1.23437)"
29/03/2017,1261,Success,269140,08900/2023/2/000,Tri Service Kitchen,Restaurant/Cafe/Canteen,1,OX1 1RX,5,fhrs_5_en-GB,26/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Falklands House Oxpens Road Oxford OX1 1RX
UK
(51.750067, -1.267005)"
29/03/2017,1261,Success,268456,01600/2004/2/000,Trinity College,School/college/university,7845,OX1 3BH,5,fhrs_5_en-GB,17/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Broad Street Oxford Oxfordshire OX1 3BH
UK
(51.754935, -1.256191)"
29/03/2017,1261,Success,269004,07710/2013/2/000,Trinity College Sports Pavillion,Pub/bar/nightclub,7843,OX3 0EH,5,fhrs_5_en-GB,18/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Trinity College Sports Ground Marston Road Oxford OX3 0EH
UK
(51.756388, -1.235957)"
29/03/2017,1261,Success,269117,08740/2014/2/000,Truly Scrumptious Catering,Other catering premises,7841,OX1 1TB,5,fhrs_5_en-GB,07/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Unit 12 Oxford Business Centre Osney Lane OX1 1TB
UK
(51.749599, -1.268331)"
29/03/2017,1261,Success,268816,06100/0147/0/000,Tsang's Kitchen,Takeaway/sandwich shop,7844,OX4 1EJ,5,fhrs_5_en-GB,20/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"147 Iffley Road Oxford Oxfordshire OX4 1EJ
UK
(51.745168, -1.240274)"
