Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date, Contract value ,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50069,ocds-7hge34-NCCF41254,Sutton and North Walsham to Worstead Day Centre ,framework agreement,Adult Care,,,Sutton and North Walsham to Worstead Day Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,06/12/2016,31/12/2017,,31/12/2018,"�3,125",Estimated,,Nortax Taxis,,,133850,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50063,ocds-7hge34-NCCF41254,Southrepps and Trunch to Worstead Day Centre ,framework agreement,Adult Care,,,Southrepps and Trunch to Worstead Day Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,08/12/2016,31/12/2017,,31/12/2018,"�1,593",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50064,ocds-7hge34-NCCF41254,North Walsham to Worstead Day Centre ,framework agreement,Adult Care,,,North Walsham to Worstead Day Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,08/12/2016,31/12/2017,,31/12/2018,"�1,195",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50065,ocds-7hge34-NCCF41254,North Walsham to Worstead Day Centre route 2 ,framework agreement,Adult Care,,,North Walsham to Worstead Day Centre route 2 ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,08/12/2016,31/12/2017,,31/12/2018,"�1,354",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50066,ocds-7hge34-NCCF41254,Swanton Abbott to Worstead Day Centre ,framework agreement,Adult Care,,,Swanton Abbott to Worstead Day Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,08/12/2016,31/12/2017,,31/12/2018,"�1,593",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50067,ocds-7hge34-NCCF41254,Hevingham and Horstead to Worstead Day Centre ,framework agreement,Adult Care,,,Hevingham and Horstead to Worstead Day Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,09/12/2016,31/12/2017,,31/12/2018,"�3,165",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50057,ocds-7hge34-NCCF41254,"North Walsham, Southrepps, Trunch and Mundesley to Worstead Day Centre ",framework agreement,Adult Care,,,"North Walsham, Southrepps, Trunch and Mundesley to Worstead Day Centre ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,09/12/2016,31/12/2017,,31/12/2018,"�3,165",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50071,ocds-7hge34-NCCF41254,Sutton and North Walsham to Worstead Day Centre ,framework agreement,Adult Care,,,Sutton and North Walsham to Worstead Day Centre ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,09/12/2016,31/12/2017,,31/12/2018,"�3,640",Estimated,,Nortax Taxis,,,133850,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50035,ocds-7hge34-NCCF41256,Pulham Market to Old Buckenham High School ,framework agreement,Children's Services ,,,Pulham Market to Old Buckenham High School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,21/11/2016,31/07/2018,,31/07/2018,"�22,995",Estimated,,Harling Taxis,,,1177883,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50036,ocds-7hge34-NCCF41256,Outwell to Emneth Primary School ,framework agreement,Children's Services ,,,Outwell to Emneth Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,15/11/2016,31/07/2019,,31/07/2023,"�82,969",Estimated,,JR Cars and Buses Ltd,,,2178038,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AUN50048,,"Drayton to Assist Trust, Norwich ",single award contract,Adult Care,,,"Drayton to Assist Trust, Norwich ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,14/11/2016,30/11/2017,,30/11/2018,"�3,168",Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50047,ocds-7hge34-NCCF41262,Bradwell to Norwich City College ,framework agreement,Children's Services ,,,Bradwell to Norwich City College ,PASSENGER TRANSPORT.Education Post 16,PASSENGER TRANSPORT,60100000,,,21/11/2016,31/08/2018,,30/08/2019,"�41,297",Estimated,,SWIFT TAXIS and PRIVATE HIRE LTD,,,75093,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50046,ocds-7hge34-NCCF41262,"Wymondham to Orchard House, Fred Nicholson School, Dereham ",framework agreement,Children's Services ,,,"Wymondham to Orchard House, Fred Nicholson School, Dereham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,28/11/2016,31/07/2020,,31/07/2021,"�54,684",Estimated,,Bellacab,,,153501,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50093,ocds-7hge34-NCCF41276,"Thorpe End to Your Choice Day Services, North Walsham ",framework agreement,Adult Care,,,"Thorpe End to Your Choice Day Services, North Walsham ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,05/12/2016,29/12/2017,,31/12/2018,"�28,711",Estimated,,Canary Express Taxis and Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50107,ocds-7hge34-NCCF41274,"Cromer, Sheringham and Holt to Graphic Design Print, Bayfield ",framework agreement,Adult Care,,,"Cromer, Sheringham and Holt to Graphic Design Print, Bayfield ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,03/01/2017,29/12/2017,,31/12/2018,"�13,463",Estimated,,A1 Cabs and Travel Company,,,65820,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50108,ocds-7hge34-NCCF41274,"North Walsham, Cromer and Sheringham to Graphic Design Print, Bayfield ",framework agreement,Adult Care,,,"North Walsham, Cromer and Sheringham to Graphic Design Print, Bayfield ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,04/01/2017,29/12/2017,,31/12/2018,"�10,016",Estimated,,A1 Cabs and Travel Company,,,65820,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50111,ocds-7hge34-NCCF41274,"Hindolveston to Graphic Design Print, Bayfield ",framework agreement,Adult Care,,,"Hindolveston to Graphic Design Print, Bayfield ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,09/01/2017,29/12/2017,,31/12/2018,"�2,921",Estimated,,Stuart J Facey,,,75001,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50109,ocds-7hge34-NCCF41274,"Reepham, Fakenham, and Hindolveston to Graphic Design Print, Bayfield ",framework agreement,Adult Care,,,"Reepham, Fakenham, and Hindolveston to Graphic Design Print, Bayfield ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,03/01/2017,29/12/2017,,31/12/2018,"�16,111",Estimated,,A1 Cabs and Travel Company,,,65820,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50110,ocds-7hge34-NCCF41274,"Hindolveston, Cley and Walsingham to Graphic Design Print, Bayfield ",framework agreement,Adult Care,,,"Hindolveston, Cley and Walsingham to Graphic Design Print, Bayfield ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,03/01/2017,29/12/2017,,31/12/2018,"�23,452",Estimated,,A1 Cabs and Travel Company,,,65820,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,ALN33927,,Concessionary fare reimbursement ,other,Community and Environmental Services,,,Concessionary fare reimbursement ,PASSENGER TRANSPORT.Concessionary Fares,PASSENGER TRANSPORT,60100000,,,01/12/2016,31/12/2050,,31/12/2050,"�211,669",Estimated,,OUR HIRE TAXIS,,,72808,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,ALN33928,,Concessionary fare reimbursement - adjustments.,other,Community and Environmental Services,,,Concessionary fare reimbursement - adjustments.,PASSENGER TRANSPORT.Concessionary Fares,PASSENGER TRANSPORT,60100000,,,01/09/2016,01/11/2017,,01/11/2017,"�11,738",Estimated,,OUR HIRE TAXIS,,,72808,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,ALN50086,,Concessionary fare reimbursement - adjustments.,other,Community and Environmental Services,,,Concessionary fare reimbursement - adjustments.,PASSENGER TRANSPORT.Concessionary Fares,PASSENGER TRANSPORT,60100000,,,01/09/2016,31/12/2050,,31/12/2050,"�1,857",Estimated,,North Norfolk Community Transport,,,1071767,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,ALN50085,,Concessionary fare reimbursement,other,Community and Environmental Services,,,Concessionary fare reimbursement,PASSENGER TRANSPORT.Concessionary Fares,PASSENGER TRANSPORT,60100000,,,01/09/2016,31/12/2050,,31/12/2050,"�15,510",Estimated,,North Norfolk Community Transport,,,1071767,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AQN50120,,"Cromer and North Walsham to Your Choice, North Walsham ",single award contract,Adult Care,,,"Cromer and North Walsham to Your Choice, North Walsham ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,02/01/2017,31/12/2017,,31/12/2018,"�42,762",Estimated,,N J E Executive Travel Ltd,,,1175765,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,APN50121,,Eccles on Sea and North Walsham to North Walsham Friday Group Voyager ,single award contract,Adult Care,,,Eccles on Sea and North Walsham to North Walsham Friday Group Voyager ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,06/01/2017,31/12/2017,,31/12/2017,"�3,756",Estimated,,North Norfolk Community Transport,,,1071767,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50124,ocds-7hge34-NCCF41277,Langley to Loddon (feeder) and Hedenham and Kirstead to Loddon Schools ,framework agreement,Children's Services ,,,Langley to Loddon (feeder) and Hedenham and Kirstead to Loddon Schools ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,20/02/2017,31/07/2021,,31/07/2024,"�122,407",Estimated,,1508taxis,,,1007777,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50125,ocds-7hge34-NCCF41277,85A: Loddon - Claxton - Rockland (term time only)  ,framework agreement,Community and Environmental Services,,,85A: Loddon - Claxton - Rockland (term time only)  ,PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,20/02/2017,15/09/2017,,30/08/2024,"�59,093",Estimated,,1508taxis,,,1007777,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50126,ocds-7hge34-NCCF41277,85A: Loddon - Claxton - Rockland (school holidays only) ,framework agreement,Community and Environmental Services,,,85A: Loddon - Claxton - Rockland (school holidays only) ,PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,13/02/2017,15/09/2017,,30/08/2024,"�19,396",Estimated,,1508taxis,,,1007777,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,APN50118,,"Sheringham to Graphic Design, Holt ",single award contract,Adult Care,,,"Sheringham to Graphic Design, Holt ",PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,03/01/2017,31/12/2017,,31/12/2017,"�2,254",Estimated,,A1 Cabs and Travel Company,,,65820,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50137,ocds-7hge34-NCCF41285,NR4 to Sprowston Day Services ,framework agreement,Adult Care,,,NR4 to Sprowston Day Services ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,09/01/2017,31/12/2017,,31/07/2019,"�15,081",Estimated,,Canary Express Taxis and Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AQN50146,ocds-7hge34-NCCQ41289,"Hevingham and Norwich to Eaton Hall School, Norwich ",single award contract,Children's Services ,,,"Hevingham and Norwich to Eaton Hall School, Norwich ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,05/01/2017,31/07/2018,,31/07/2019,"�51,729",Estimated,,S Greening,,,459329,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AQN50139,,Gorleston to Great Yarmouth ,single award contract,Adult Care,,,Gorleston to Great Yarmouth ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,19/12/2016,31/12/2017,,31/12/2019,"�2,481",Estimated,,SWIFT TAXIS and PRIVATE HIRE LTD,,,75093,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50143,ocds-7hge34-NCCF41288,Stalham to Reepham High School and Reepham to Cawston Primary ,framework agreement,Children's Services ,,,Stalham to Reepham High School and Reepham to Cawston Primary ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,04/01/2017,31/07/2018,,31/07/2018,"�41,044",Estimated,,Silverline Limousines,,,604473,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50164,ocds-7hge34-NCCF41290,Gressenhall to King's Lynn Academy ,framework agreement,Children's Services ,,,Gressenhall to King's Lynn Academy ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,16/01/2017,27/07/2018,,27/07/2018,"�26,600",Estimated,,Airportlink Taxis,,,105602,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50165,ocds-7hge34-NCCF41290,"Feltwell to Sheridan School, Northwold ",framework agreement,Children's Services ,,,"Feltwell to Sheridan School, Northwold ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,05/01/2017,31/07/2018,,31/07/2023,"�26,925",Estimated,,A Line Taxis,,,179990,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50168,ocds-7hge34-NCCF41290,North Norfolk towns and villages to College of West Anglia and Providence House King's Lynn ,framework agreement,Children's Services ,,,North Norfolk towns and villages to College of West Anglia and Providence House King's Lynn ,PASSENGER TRANSPORT.Education Post 16,PASSENGER TRANSPORT,60100000,,,04/01/2017,31/08/2018,,30/08/2024,"�191,618",Estimated,,Fakenham Taxis Ltd,,,157863,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50374,ocds-7hge34-NCCF41247,Hethersett and Wymondham to Harford Manor School ,framework agreement,Children's Services ,,,Hethersett and Wymondham to Harford Manor School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�167,520",Estimated,,Phoenix Taxis (NCH),,,73243,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50371,ocds-7hge34-NCCF41247,Attleborough and Thetford to Harford Manor School ,framework agreement,Children's Services ,,,Attleborough and Thetford to Harford Manor School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�258,912",Estimated,,Firstcall Taxicall Ltd,,,1284759,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50377,ocds-7hge34-NCCF41247,Halvergate and Brundall to Harford Manor School ,framework agreement,Children's Services ,,,Halvergate and Brundall to Harford Manor School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�192,999",Estimated,,Town and Country Travel,,,138379,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50375,ocds-7hge34-NCCF41247,"Rackheath, Thorpe End and Norwich to Harford Manor School ",framework agreement,Children's Services ,,,"Rackheath, Thorpe End and Norwich to Harford Manor School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�161,568",Estimated,,Phoenix Taxis (NCH),,,73243,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50372,ocds-7hge34-NCCF41247,"RAF Coltishall, Horstead and Sprowston to Harford Manor School and Foxwood ",framework agreement,Children's Services ,,,"RAF Coltishall, Horstead and Sprowston to Harford Manor School and Foxwood ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�178,560",Estimated,,Firstcall Taxicall Ltd,,,1284759,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50378,ocds-7hge34-NCCF41247,Great Yarmouth and Acle to Harford Manor School ,framework agreement,Children's Services ,,,Great Yarmouth and Acle to Harford Manor School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�197,319",Estimated,,Town and Country Travel,,,138379,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50373,ocds-7hge34-NCCF41247,"Bungay, Thwaite and Gillingham to Harford Manor School ",framework agreement,Children's Services ,,,"Bungay, Thwaite and Gillingham to Harford Manor School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�224,400",Estimated,,Grebe Coaches,,,69450,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50380,ocds-7hge34-NCCF41247,"Forncett St. Peter, Long Stratton and Tharston to Harford Manor School and Nelson Lodge ",framework agreement,Children's Services ,,,"Forncett St. Peter, Long Stratton and Tharston to Harford Manor School and Nelson Lodge ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�218,416",Estimated,,Tiger Hire,,,75652,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50368,ocds-7hge34-NCCF41247,"Bergh Apton, Poringland, Stoke Holy Cross and Shotesham St Mary to Harford Manor School ",framework agreement,Children's Services ,,,"Bergh Apton, Poringland, Stoke Holy Cross and Shotesham St Mary to Harford Manor School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�192,984",Estimated,,Cathedral Cabs Ltd,,,824760,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50381,ocds-7hge34-NCCF41247,Costessey and Norwich to Harford Manor School ,framework agreement,Children's Services ,,,Costessey and Norwich to Harford Manor School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�145,112",Estimated,,Tiger Hire,,,75652,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50379,ocds-7hge34-NCCF41247,Hopton to Harford Manor School and Little Acorns ,framework agreement,Children's Services ,,,Hopton to Harford Manor School and Little Acorns ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�168,330",Estimated,,Town and Country Travel,,,138379,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50376,ocds-7hge34-NCCF41247,Mulbarton to Harford Manor School and Nelson Lodge ,framework agreement,Children's Services ,,,Mulbarton to Harford Manor School and Nelson Lodge ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�116,688",Estimated,,Phoenix Taxis (NCH),,,73243,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50359,ocds-7hge34-NCCF41247,"BUS 6 Rockland St. Mary, Surlingham and Stoke Holy Cross to Clare School ",framework agreement,Children's Services ,,,"BUS 6 Rockland St. Mary, Surlingham and Stoke Holy Cross to Clare School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�294,562",Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,APN50429,ocds-7hge34-NCCQ41327,BUS 1 Cromer to Clare School and The Squirrels ,single award contract,Children's Services ,,,BUS 1 Cromer to Clare School and The Squirrels ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�194,480",Estimated,,L G Taxis Cromer,,,885786,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50360,ocds-7hge34-NCCF41247,"BUS 7 Burgh Castle, Gorleston and Great Yarmouth to Clare School and Little Acorns ",framework agreement,Children's Services ,,,"BUS 7 Burgh Castle, Gorleston and Great Yarmouth to Clare School and Little Acorns ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�234,154",Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50361,ocds-7hge34-NCCF41247,"BUS 8 Martham respite, Thurne, Stokesby and Brundall to Clare School ",framework agreement,Children's Services ,,,"BUS 8 Martham respite, Thurne, Stokesby and Brundall to Clare School ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�264,058",Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,12/09/2017,AMN50362,ocds-7hge34-NCCF41247,BUS 12 North Walsham and Skeyton to Clare School ,framework agreement,Children's Services ,,,BUS 12 North Walsham and Skeyton to Clare School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,18/04/2017,14/04/2022,,11/04/2025,"�285,722",Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
