Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,23-Mar-2011,1103-10300,4080,C,Tunstall Healthcare (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,Other Costs,7,02-Mar-2011,1103-10301,1000,C,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Other Hired And Contracted Services,265,23-Mar-2011,1103-10302,2382.54,R,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Other Hired And Contracted Services,265,28-Mar-2011,1103-10303,1938,R,Turner & Townsend
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,01-Mar-2011,1103-10304,611.22,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,01-Mar-2011,1103-10305,523.92,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,04-Mar-2011,1103-10306,509.37,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,08-Mar-2011,1103-10307,611.21,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,11-Mar-2011,1103-10308,611.24,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,11-Mar-2011,1103-10309,531.17,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,18-Mar-2011,1103-10310,611.23,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,18-Mar-2011,1103-10311,509.37,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,25-Mar-2011,1103-10312,611.24,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,25-Mar-2011,1103-10313,509.37,R,Twenty Four Seven Recruitment (York) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,16-Mar-2011,1103-10314,1397.16,R,Twin Oakes Nursing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-10315,647.42,R,Twinkle Toes Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-10316,13844.84,R,Twinkles (Wetherby) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-10317,3929.24,R,Twinkles Nurseries Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,18-Mar-2011,1103-10318,706.86,R,Uap Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Advertising,211,24-Mar-2011,1103-10319,6000,R,Ubm Information Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Supplies and Services,Courses For Non-Employees,281,11-Mar-2011,1103-10320,700,R,Underwood Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Supplies and Services,Courses For Non-Employees,281,17-Mar-2011,1103-10321,1320,R,Underwood Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Supplies and Services,Courses For Non-Employees,281,23-Mar-2011,1103-10322,840,R,Underwood Training Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Supplies and Services,Clothing & Uniforms,241,01-Feb-2011,1103-10323,1979.1,R,Uniformity Schoolwear
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Supplies and Services,Clothing & Uniforms,241,11-Feb-2011,1103-10324,1104,R,Uniformity Schoolwear
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,15-Mar-2011,1103-10325,577.93,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,15-Mar-2011,1103-10326,522,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,15-Mar-2011,1103-10327,577.93,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,16-Mar-2011,1103-10328,577.93,R,Unite Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Mar-2011,1103-10329,1730.27,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Mar-2011,1103-10330,1140.16,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Mar-2011,1103-10331,10770.16,R,United Caribbean Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-10332,2506.16,R,United Leeds Teaching Hospital
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,03-Mar-2011,1103-10333,1834.96,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,04-Mar-2011,1103-10334,2800.16,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,04-Mar-2011,1103-10335,5265.92,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,04-Mar-2011,1103-10336,1473,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,18-Mar-2011,1103-10337,1022.67,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,18-Mar-2011,1103-10338,17537.61,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,18-Mar-2011,1103-10339,1600.39,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,18-Mar-2011,1103-10340,1114.92,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,18-Mar-2011,1103-10341,638.56,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,18-Mar-2011,1103-10342,18700.96,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,18-Mar-2011,1103-10343,1473,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,18-Mar-2011,1103-10344,1502.84,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,24-Mar-2011,1103-10345,1834.96,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting People - Block Subsidy,513,29-Mar-2011,1103-10346,1406.44,R,United Response
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-10347,1335,R,United Utilities Operations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-10348,916,R,United Utilities Operations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-10349,1374,R,United Utilities Operations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-10350,3010,R,United Utilities Operations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-10351,3010,R,United Utilities Operations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,16-Mar-2011,1103-10352,3664,R,United Utilities Operations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Water Services,125,18-Mar-2011,1103-10353,795.02,R,United Utilities Water Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Grants To Businesses,243,11-Mar-2011,1103-10354,11500,R,Unity Enterprise
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Grants To Businesses,243,14-Mar-2011,1103-10355,5000,R,Unity Enterprise
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Consultancy Services,259,14-Mar-2011,1103-10356,2500,R,Unity Enterprise
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Other Hired And Contracted Services,265,31-Mar-2011,1103-10357,6250,R,Unity Property Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,02-Mar-2011,1103-10358,548.62,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,03-Mar-2011,1103-10359,647.82,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,18-Mar-2011,1103-10360,1512.7,R,Univar Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Employees,Tuition & Course Fees,73,04-Mar-2011,1103-10361,1347.5,R,University Of Birmingham
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Support Services,Employees,Training Costs,71,04-Mar-2011,1103-10362,3466,R,University Of Bradford
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Support Services,Employees,Training Costs,71,04-Mar-2011,1103-10363,3466,R,University Of Bradford
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Employees,Tuition & Course Fees,73,08-Mar-2011,1103-10364,610,R,University Of Dundee
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Employees,Tuition & Course Fees,73,08-Mar-2011,1103-10365,610,R,University Of Dundee
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Employees,Tuition & Course Fees,73,01-Mar-2011,1103-10366,2505,R,University Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Grant Related Expenditure,290,18-Mar-2011,1103-10367,6000,R,University Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Central Training,79,04-Mar-2011,1103-10368,650,R,University Of Warwick
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,21-Mar-2011,1103-10369,2103.91,R,Unltd The Foundation For Social
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,21-Mar-2011,1103-10370,15315.38,R,Urbanbiz
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,21-Mar-2011,1103-10371,18304.52,R,Urbanbiz
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,30-Mar-2011,1103-10372,2170,R,Urbanfab Street Products
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,11-Mar-2011,1103-10373,1093.33,R,V I Milton
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-10374,1484.76,R,Va & A & Ej Maguire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-10375,8281.5,R,Va & A & Ej Maguire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Tyres,322,11-Mar-2011,1103-10376,25554.22,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Tyres,322,11-Mar-2011,1103-10377,5126.43,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Tyres,322,11-Mar-2011,1103-10378,11340.23,R,Vacu-Lug Traction Tyres Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,16-Mar-2011,1103-10379,649.95,R,Vador Security Systems Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-10380,2413.36,R,Valeo Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10381,9272.81,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10382,2083.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Fees and Expenses,265,15-Mar-2011,1103-10383,12306.45,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Public Transport Expenses,310,15-Mar-2011,1103-10384,2190.74,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10385,26418.66,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Car Parking Fees,312,15-Mar-2011,1103-10386,3300.24,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10387,4313.62,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Removal Expenses,83,15-Mar-2011,1103-10388,649.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Non Pss Expenditure,Transport,Public Transport Expenses,310,15-Mar-2011,1103-10389,591.81,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Public Transport Expenses,310,15-Mar-2011,1103-10390,503.36,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10391,35743.24,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10392,14335.28,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10393,10553.85,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10394,6221.51,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10395,2488.77,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10396,2327.98,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10397,2146.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10398,1987.15,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Non Pss Expenditure,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10399,1475.12,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car Parking Fees,312,15-Mar-2011,1103-10400,1205.59,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car Parking Fees,312,15-Mar-2011,1103-10401,684.29,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Car Parking Fees,312,15-Mar-2011,1103-10402,608.13,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car Parking Fees,312,15-Mar-2011,1103-10403,431.66,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10404,18324.76,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10405,5682.74,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10406,3623.58,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10407,1732.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10408,1525.1,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10409,699.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10410,554,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10411,7814.4,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10412,4799.81,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10413,3987.23,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10414,3323.17,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10415,2532.33,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10416,1987.89,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10417,1694.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10418,1078.57,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10419,458.37,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Car Parking Fees,312,15-Mar-2011,1103-10420,1342.2,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Transport,Car Parking Fees,312,15-Mar-2011,1103-10421,467.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10422,5839.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10423,2272,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10424,1450.5,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10425,1444.3,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Transport,Essential Car User Lump Sum,318,15-Mar-2011,1103-10426,1011.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Supplies and Services,Subsistence,256,15-Mar-2011,1103-10427,456.48,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Public Transport Expenses,310,15-Mar-2011,1103-10428,1549.7,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Family Support Services,Transport,Public Transport Expenses,310,15-Mar-2011,1103-10429,621.42,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10430,30166.51,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10431,8252.36,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10432,7051.19,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Transport,Car & Motorcycle Allowances,311,15-Mar-2011,1103-10433,5848.2,R,Various - Total Expenses
