Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MED SURG EQUIP REP MAINT CLEANING,Directorate of Finance and Procurement,NHS LOGISTICS,1018057930,586.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Directorate of Finance and Procurement,NHS LOGISTICS,1018057930,116.4
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,1.88
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,0.35
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018057930,279.57
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018057930,1061.25
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018057930,3737.42
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018057930,436.33
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018057930,6.82
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018057930,1.88
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018057930,5.89
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018057930,3.91
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,319.58
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,BAGS SACKS - OTHER,Facilities Directorate,NHS LOGISTICS,1018057930,52.4
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018057930,7.82
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1018057930,13.75
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities Directorate,NHS LOGISTICS,1018057930,266.8
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1018057930,20.4
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,BAGS SACKS - OTHER,Facilities Directorate,NHS LOGISTICS,1018057930,29.53
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1018057930,56.8
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities Directorate,NHS LOGISTICS,1018057930,45.6
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,356
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-ANALYSERS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,38.1
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,19.38
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,421.13
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,327.54
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,22.83
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,25.67
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,12.83
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,62.08
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,7.45
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,COOKING & KITCHEN UTENSILS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,5.07
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,6.3
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,85.4
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,455
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018057930,158.27
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,187.43
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,3.72
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,10.65
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,0.39
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,SURGICAL INSTRUMENTS: DISPOSABLE,Surgery,NHS LOGISTICS,1018057930,56.47
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TUBES,Surgery,NHS LOGISTICS,1018057930,6.85
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018057930,21.67
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018057930,25.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,8.69
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,81.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,8.1
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,38.05
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,4.97
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,4.69
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,14.42
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,1.75
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,SERVICES FROM NHS BODIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,5.4
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,11.63
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018057930,5.45
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018057930,6.84
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018057930,4.85
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,6.15
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,SURGICAL INSTRUMENTS: DISPOSABLE,Medicine,NHS LOGISTICS,1018057930,12
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,1.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018057930,13.7
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018057930,3.77
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018057930,8.78
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018057930,6.82
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,0.7
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018057930,9.42
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018057930,85.19
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018057930,2.78
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DENTAL SURGERY SUNDRIES,Surgery,NHS LOGISTICS,1018057930,8.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018057930,17.68
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,30.57
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018057930,1.88
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018057930,3.35
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018057930,3.35
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018057930,4.39
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,29.9
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,14.42
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018057930,1.88
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018057930,6.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,14.98
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,18.26
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,43.98
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,18.5
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRUGS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,18.7
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018057930,7.64
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018057930,6.16
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Critical care,NHS LOGISTICS,1018057930,1.3
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,NON DISPOSABLE BED LINEN,Critical care,NHS LOGISTICS,1018057930,12.21
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018057930,3.77
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018057930,5.89
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018057930,0.35
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018057930,15.4
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,524.68
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018057930,17.08
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018057930,1.15
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,61.7
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,41.23
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018057930,16.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018057930,3.83
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018057930,3.11
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,3.7
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,7.45
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DENTAL SURGERY SUNDRIES,Surgery,NHS LOGISTICS,1018057930,8.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018057930,4.8
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,1.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018057930,10.81
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018057930,3.75
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRUGS,Surgery,NHS LOGISTICS,1018057930,14.03
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018057930,3.77
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018057930,158.27
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018057930,21.47
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,1.57
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018057930,3.08
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018057930,5.58
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018057930,6.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018057930,128.93
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DENTAL SURGERY SUNDRIES,Critical care,NHS LOGISTICS,1018057930,11.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,139.9
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,50.83
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018057930,48.06
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018057930,21.47
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018057930,14
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,NON DISPOSABLE BED LINEN,Critical care,NHS LOGISTICS,1018057930,30.12
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018057930,8.78
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018057930,12.97
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018057930,3.29
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,7.64
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,2.43
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018057930,6.85
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,1018057930,3.75
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018057930,1.88
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018057930,3.91
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,0.7
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018057930,5.27
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018057930,3.77
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018057930,4.39
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,0.35
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,1.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018057930,1.88
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,5.73
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Human Resources,NHS LOGISTICS,1018057930,1.96
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,2.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018057930,1.17
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018057930,46.28
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018057930,4.15
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,305.27
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,10.65
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,5.6
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TUBES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,6.85
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,6.84
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,1.94
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1018057930,11.83
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,6.48
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,458.33
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018057930,260.42
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1018057930,220.83
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,15.95
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,27.37
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,3.77
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018057930,11.08
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,149.93
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018057930,3.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018057930,1.24
Department of Health,Salisbury NHS Foundation Trust,27-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018057930,15.95
