Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 11/05/2017,OPS0279993,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 11/05/2017,OPS0279994,45,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,JOHNSONS TEXICARE LTD,A0002665, 11/05/2017,ENV0280000,82.8,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 04/05/2017,DAL0279925,189,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 04/05/2017,DAL0279750,243,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 25/05/2017,DAL0280250,243,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 04/05/2017,DAL0279926,297,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 04/05/2017,DAL0279755,378,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,K RAYMENT WINDOW CLEANING SERVICE,A0091121, 18/05/2017,PCO0280209,25,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,KELBROOK AND SOUGH VILLAGE HALL,A0081339, 04/05/2017,AAS0279808,60,N,1101005,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEVIN WILKINSON LANDSCAPES LTD,A0085660, 18/05/2017,HED0280147,280,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEYPLUS SECURITY LIMITED,A0062723, 04/05/2017,OPS0279684,112.5,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Other Equipment,4003,KINGS WASHING MACHINE RENTALS,A0079878, 11/05/2017,HMR0280001,55,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Reference Books Acts,4304,LABC,A0072264, 25/05/2017,PBC0280331,1872.79,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Premises Insurance,2801,LAMBERT SMITH HAMPTON LTD,A0090578, 18/05/2017,EST0280178,3695.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,LANCASHIRE BROADCASTING CO LTD,A0064934, 04/05/2017,DAL0279919,500,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE CARE NHS FOUNDATION TRUST,A0081128, 25/05/2017,HMR0280313,294,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,LANCASHIRE COUNTY COUNCIL,A0001690, 11/05/2017,DAL0280120,381,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,LANCASHIRE COUNTY COUNCIL,A0001690, 04/05/2017,DAL0279546,933,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 11/05/2017,HMR0280013,1600.87,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LANCASHIRE COUNTY COUNCIL,A0081342, 04/05/2017,AAS0279788,50,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Gds Maint ,2103,LANDSCAPE ENGINEERING LTD,A0013135, 25/05/2017,EST0280311,200,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Gds Maint ,2103,LANDSCAPE ENGINEERING LTD,A0013135, 25/05/2017,EST0280310,1420,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,LANESHAWBRIDGE PARISH COUNCIL,A0062284, 04/05/2017,HED0279779,400,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,LANESHAWBRIDGE PARISH COUNCIL,A0062284, 04/05/2017,HED0279780,1508.39,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LANESHAWBRIDGE PRIMARY SCHOOL,A0090261, 04/05/2017,AAS0279832,100,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,LANESHAWBRIDGE PRIMARY SCHOOL,A0090261, 11/05/2017,HED0280055,250,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 04/05/2017,PCO0279717,91.46,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 04/05/2017,PCO0279714,159.46,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 25/05/2017,PCO0280411,39.44,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 25/05/2017,REG0280261,62.54,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 25/05/2017,REG0280262,334.06,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 11/05/2017,PCO0279877,19.75,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 11/05/2017,PCO0279877,26.88,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 18/05/2017,REG0280158,50.74,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 04/05/2017,REG0279747,117.85,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 18/05/2017,REG0280141,229.94,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 04/05/2017,REG0279748,203.21,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,LEWIS EQUIPMENT LIMITED,A0090108, 11/05/2017,PCO0279902,12.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,LEWIS EQUIPMENT LIMITED,A0090108, 11/05/2017,PCO0279902,176.58,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005610,-1316.59,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005610,-1097.14,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005609,-842.12,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005610,-297.66,N,N/A,N,N/A
Pendle Borough Council,Property Services,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,EST0279707,226.54,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0279294,1436.25,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0279294,1521.6,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005608,-665.45,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005608,-554.55,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005607,-234.08,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER4005608,-52.91,N,N/A,N,N/A
Pendle Borough Council,Property Services,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,EST0279709,697.2,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0280325,18.27,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0280325,228.01,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0279844,246.28,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0279844,273.62,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0280325,273.62,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0280326,430.08,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0280326,1406.7,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 25/05/2017,PER0280326,1688.04,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Reference Books Acts,4304,LEXIS NEXIS,A0002634, 18/05/2017,DAL0280223,10637.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Seminars etc All Costs,4601,LEXIS NEXIS,A0002634, 25/05/2017,HED0280339,402,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,LIBERATA UK LTD,A0051618, 11/05/2017,PER0280025,185,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280122,1748.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 18/05/2017,AAS0280191,1996,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 18/05/2017,AAS0280189,4363.12,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 18/05/2017,AAS0280193,38.33,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 25/05/2017,AAS0280377,1471.56,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,10672.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,34499.29,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,24031.42,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,84683.22,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,49609.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,80878.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280121,117055.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Salaries,CD13,LIBERATA UK LTD,A0051618, 11/05/2017,AAS0280118,4047.24,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,LIMPET LABELS UK LIMITED,A0067671, 11/05/2017,OPS0279983,73.67,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,LIMPET LABELS UK LIMITED,A0067671, 11/05/2017,OPS0279983,147.33,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,LIMPET LABELS UK LIMITED,A0067671, 18/05/2017,OPS0280204,181,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,Bank Charges,7201,LLOYDS BANKING GROUP,A0072462, 16/05/2017,AAS0280245,433.59,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Seminars etc All Costs,4601,LOCAL GOVERNMENT ASSOCIATION,A0001752, 25/05/2017,MAN0280236,545,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Seminars etc All Costs,4601,LOCAL LAND CHARGES INSTITUTE,A0043069, 11/05/2017,DAL0280113,115,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LORD STREET CO PRIMARY SCHOOL,A0001702, 04/05/2017,AAS0279797,100,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,REDACTED - PERSONAL DATA,A0021400, 11/05/2017,REG0279935,119.14,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,M C & M A STEWART HAULAGE,A0068863, 04/05/2017,PCO0279718,303.96,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,M C & M A STEWART HAULAGE,A0068863, 11/05/2017,PCO0279874,293.53,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,M J RUSHTON,A0043864, 11/05/2017,PCO0279884,75,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,M J RUSHTON,A0043864, 11/05/2017,PCO0279884,20,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS4005611,-47.65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 11/05/2017,OPS0280046,75.38,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS0279679,220.39,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS0279862,398.24,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS0279680,447.91,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS4005611,-47.65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 11/05/2017,OPS0280046,75.38,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS0279679,71.48,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 11/05/2017,OPS0280046,517.58,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 04/05/2017,OPS0279862,743.7,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,MANDALEIGH PLANTS LTD,A0052982, 18/05/2017,REG0280156,51,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARCHBRIDGE BUILDERS LIMITED,A0087284, 11/05/2017,HED0279959,1317.7,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARCHBRIDGE BUILDERS LIMITED,A0087284, 25/05/2017,HED0280284,427,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,MARCHBRIDGE BUILDERS LIMITED,A0087284, 25/05/2017,HED0280286,1368.15,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,MARCHBRIDGE BUILDERS LIMITED,A0087284, 25/05/2017,HED0280287,1000,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,MARCHBRIDGE BUILDERS LIMITED,A0087284, 25/05/2017,HED0280287,3200,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,MARKAZI JAMIA MASJID GHAUSIA MOSQUE,A0070998, 04/05/2017,AAS0279812,150,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,MARSDEN COMMUNITY PRIMARY SCHOOL,A0042343, 04/05/2017,AAS0279828,100,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,MARSDEN QUAKER MEETING,A0081348, 04/05/2017,AAS0279820,50,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,MARTIN COLLINS JOINERY & GLAZING,A0000623, 18/05/2017,ENV0280232,54,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Other Expenses,4705,MARTIN COLLINS JOINERY & GLAZING,A0000623, 25/05/2017,PBC0280321,385,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Newspapers & Periodicals,4305,MARTINS,A0074550, 04/05/2017,HED0279869,18.95,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,MAXIGIENE ENVIRONMENTAL SERVICES LTD,A0060911, 11/05/2017,EST0280083,105,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,MAXIGIENE ENVIRONMENTAL SERVICES LTD,A0060911, 11/05/2017,EST0280081,2452.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Mayoral Allowance,4615,MAYOR OF PENDLES ALLOWANCE,A0001839, 15/05/2017,AAS0280251,5130,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,MAYORESS CHARITY COMMITTEE,A0015905, 18/05/2017,DAL0280212,34,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,MAYORESS CHARITY COMMITTEE,A0015905, 04/05/2017,AAS0279894,2643.82,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0091177, 18/05/2017,HED0280159,52.98,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,METROSIGNS 2000,A0040805, 25/05/2017,HED0280416,332.5,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091184, 25/05/2017,HMR0280300,300,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : Non-VATable,9302,REDACTED - PERSONAL DATA,A0091187, 25/05/2017,PBC0280336,172,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,REDACTED - PERSONAL DATA,A0089260, 04/05/2017,AAS0279785,30,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,REDACTED - PERSONAL DATA,A0091160, 18/05/2017,HMR0280162,1032,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : Non-VATable,9302,REDACTED - PERSONAL DATA,A0091154, 25/05/2017,PBC0280337,385,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,REDACTED - PERSONAL DATA,A0091170, 11/05/2017,OPS0279936,40.99,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Uniforms,4202,REDACTED - PERSONAL DATA,A0062864, 18/05/2017,DAL0280238,25.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Robes & Regalia,4203,REDACTED - PERSONAL DATA,A0062864, 18/05/2017,DAL0280238,26.8,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,MYERSCOUGH COLLEGE,A0053390, 11/05/2017,PCO0279904,771,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Transport Related Expense,Tprt : Repairs : General,3105,NATIONAL WINDSCREENS,A0053404, 04/05/2017,REG0279741,176.2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,District Audit Fees,7202,NATWEST,A0086339, 04/05/2017,AAS0279891,27.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Other Expenses,4705,NB COLOUR PRINT LTD,A0057578, 11/05/2017,PCO0279953,150,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,NELSON BAPTIST CHURCH,A0081346, 04/05/2017,AAS0279817,100,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,NELSON JOINERY LTD,A0001969, 18/05/2017,HMR0280172,13335.1,N,N/A,N,112.1
Pendle Borough Council,Housing Regeneration Services,Transfer Payments,Accommodation ,6103,NEW CARE SERVICES LIMITED,A0091186, 25/05/2017,HMR0280298,210,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,NEW LIFE CHRISTIAN CENTRE,A0048955, 04/05/2017,AAS0279825,100,N,1051832,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,NEWCHURCH-IN-PENDLE ST MARY`S PRIMARY SCHOOL,A0050991, 04/05/2017,AAS0279829,100,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,NLA MEDIA ACCESS LIMITED,A0012340, 18/05/2017,DAL0280211,682,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,NORTH VALLEY COMMUNITY CENTRE,A0062271, 04/05/2017,AAS0279835,96,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,NORTH WESTERN EMPLOYERS ORGANISATION,A0010430, 25/05/2017,AAS0280358,4829.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Allpay,4422,NORTHERN HOUSING CONSORTIUM,A0001966, 18/05/2017,AAS0280239,885,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279941,11.51,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279979,16.62,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279939,18.23,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279940,21.26,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279980,28.94,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279981,34.79,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279943,50.55,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0279944,51.19,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0280069,52.88,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 11/05/2017,HMR0280002,56.38,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 25/05/2017,HMR0280299,99.62,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 25/05/2017,HMR0280295,127.22,N,N/A,N,N/A
