UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date, Estimated Annual Value , Estimated Total Value ,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Acorn Education,SME,"05019430
 
 ",BL2 1BX,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Agricultural and Rural CIC,SME,"07003228
 ",SK6 4BA ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,CVS Specialist Tutors,SME,"06153495
 ",SK10 4SZ ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Educ8 Liverpool,SME,"07552260
 ",L8 6SE,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Groundwork MSSTT,SME,3233208,M17 1TU ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,In School Out Teaching,SME,Does not have one,SK4 5AB,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Next Level Learning,SME,"06277818
 ",M28 7DH,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Nisai Academy,SME,"05030261
 ",HA1 1XB ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Norman Mackie,SME,"03889154
 ",SK15 1EB ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", DPS- dependent on demand ,Professional Learning Systems,SME,"09607876
 ",M3 4EN ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 ", nil ,Prestige College,SME,"08422831
 ",SK3 0EX,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",Pure Innovations,SME,"05241249
 ",SK3 0RF,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",SMS Education,SME,"08720021
 ",SK4 5HS,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",Sport Works,SME,"09213501
 ",WA4 3DU ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",Starlight ,SME,"L43803000
 ",SK8 4JQ ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",Teaching Personnel,SME,"03225158
 ",AL7 1GL,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",The Manchester College,SME,"10139143
 ",M11 2WH ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",The National Teaching & Advisory Service,SME,"06779537
 ",SK9 2TB ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",The Prince's Trust,SME,"RC000772
 ",M5 5WG ,Stockport- Services to People
1401,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Alternative Provision and One to One Tutoring Services ,,,01/03/2016,60,60,28/02/2019,No,28/02/2020,," £43,000.00 "," £1,200,000.00 ",Together Trust,SME,301722,SK8 1JE ,Stockport- Services to People
1408,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,"Stockport Information, advice and support",Tender,Contract,01/04/2016,24,36,31/03/2018,No,31/03/2018,31/10/2017," £50,000.00 "," £150,000.00 ",KIDS,VCSE,1346252,B72 1EA,Stockport- Services to People
1415,Stockport Council,191000-Facilities & Management Services : Advertising : ,Provision of an Advertising Service on agreed sites in the Borough of Trafford and/or Stockport,Tender,Contract,01/12/2015,24,48,30/11/2017,No,30/11/2019,30/11/2018, Income , Income ,Marketing Force Limited,Large,3744053,SL9 7PZ,Stockport- Corporate & Support Services
1423,Stockport Council,201800-Financial Services : Insurance : ,Terrorism Insurance Cover - Stockport Council ,Quote,Contract,29/11/2015,12,12,28/11/2017,No,28/11/2017,28/11/2017," £42,900.00 "," £42,900.00 ",Ark Syndicate Management Ltd,SME,05887810,EC3M 3AD,Stockport- Corporate & Support Services
1444,Stockport Council,371000-Utilities : Electricity : ,"Unmetered Supply, (UMS) Half Hourly Metered (HH) & Non-Half Hourly Metered (NHH): 'Electricity for: Houldsworth Business and Arts Centre (HH), Street Lighting (HH-UMS), and Feeder Pillar Station Road (NHH)",Call Off (External),Contract,01/04/2015,48,48,31/03/2019,No,31/03/2019,01/04/2018," £454,047.00 "," £1,816,188.00 ",Npower,Large,03653277,LS14 3WY,Stockport- Corporate & Support Services
1571,Stockport Council,152100-Consultancy : Strategic Planning : ,External Provision of Planning Consultancy Services,Quote,Contract,20/06/2016,36,36,19/06/2019,No,19/06/2019,20/06/2018," £8,333.00 "," £24,999.00 ",Hollissvincent,SME,110580459,M3 1SQ,Stockport- Services to Place
1578,Stockport Council,Social Care Services: Adults,Carer Support Service (Supporting MH Recovery),OJEU Tender,Contract,01/11/2015,29,53,31/03/2018,No,31/03/2018,01/09/2017," £57,245.00 "," £252,832.08 ",Stockport & District Mind,VCSE,5879337,SK1 3NP,Stockport- Services to People
1579,Stockport Council,Social Care Services: Adults,LD Supported Living Contract 103.8 (Phase 6),Tender,Contract,09/05/2016,36,48,08/05/2019,No,08/05/2020,01/11/2018," £320,924.25 "," £1,283,697.00 ",Fitzroy Support,VCSE,2699902,GU32 3JY,Stockport- Services to People
1580,Stockport Council,Social Care Services: Adults,Supported Employment,OJEU Tender,Contract,01/04/2016,36,60,31/03/2019,No,31/03/2021,01/11/2018," £220,000.00 "," £1,100,000.00 ",Pure Innovations,VCSE,5341249,SK3 0RF,Stockport- Services to People
1595,Stockport Council,271501-Information Communication Technology : Services : ,Integrated Library Management system,Call Off (External),Contract,01/04/2013,48,48,31/03/2017,No,31/03/2017,01/08/2016," £20,500.00 "," £82,000.00 ",Civica UK Ltd,Large,01628868,SW15 6AR,Stockport- Corporate & Support Services
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,OJEU Tender,Framework Agreement,01/04/2016,36,48,31/03/2019,No,31/03/2020,01/04/2018," £1,100,000.00 "," £4,400,000.00 ",Various- see below,Various- see below,Various- see below,Various- see below,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £158,148.16 ",Altruistic Care t/a plane tree,SME,2916556,UB3 2RR,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",Disability Stockport,VCSE,1133529,SK1 1EG,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",Lifeline Project Ltd,SME,1842240,M1 1JF,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",NAS Services Ltd,SME,269425,EC1V 1NG,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",Pure Innovations,SME,5241249,SK3 0RF,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",Step Out Stockport,SME,8881836,SK1 3AQ,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",Stockport CP Society,SME,1009768,SK4 4JZ,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £128,739.56 ",The Weekend Day Centre,SME,1009768,SK2 5EA,Stockport- Services to People
1606,Stockport Council,SOCIAL CARE SERVICES : Adult,Day Care Services,,,01/07/2016,60,60,30/06/2019,No,30/06/2020,," £1,100,000.00 "," £16,000,000.00 ",Together Trust ,SME,301722,SK8 1JE,Stockport- Services to People
1612,Stockport Council,271700-Information Communication Technology : Telecommunications : Fixed,WAN (Wide Area Network) & PSTN (Public Switched Telephone Network) Lines,Mini Competition (Internal),Contract,01/12/2015,24,48,30/11/2017,No,30/11/2019,30/06/2017," £150,000.00 "," £600,000.00 ",Virgin Media,Large,01785381,RG27 9UP,Stockport- Corporate & Support Services
1615,Stockport Council,361300-Public Transport : Passenger Transport : ,Adult Social Care Assisted Transport - Ad Hoc,Quote,Contract,25/01/2016,12,12,16/01/2017,No,16/01/2018,01/09/2017," £21,000.00 "," £21,000.00 ",Metro Taxis,SME,01238781,SK4 1DN,Stockport- Corporate & Support Services
1617,Stockport Council,261520-Human Resources : Training & Conferences : Training,Counter Terrorism Training,Exemption,Contract,14/12/2015,39,39,31/03/2019,No,31/03/2019,31/03/2019," £5,400.00 "," £17,550.00 ",Mobedia,SME,05593917,SK9 7BQ,Stockport- Services to People
1631,Stockport Council,261517-Information Communication Technology : Services : Consultancy,Digital by Design - Programme Direction and Advisory Support,Mini Competition (Internal),Contract,11/04/2016,20,20,31/01/2018,No,31/01/2018,31/01/2018," £400,000.00 "," £400,000.00 ",PricewaterhouseCoopers LLP,Large,OC303525,M2 3PW,Stockport- Corporate & Support Services
1633,Stockport Council,361300-Public Transport : Passenger Transport : ,School Swimming Transport,Tender,Contract,01/09/2016,36,48,31/08/2019,No,31/08/2020,01/06/2019," £103,409.02 "," £413,636.08 ",Belle Vue Manchester Ltd,Large,3272014,Sk4 5DZ,Stockport- Services to Place
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,Call Off (External),Contract,01/11/2014,36,60,31/10/2017,No,31/10/2019,31/10/2016, nil , nil ,Various- see below,Various- see below,Various- see below,Various- see below,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,01/11/2014,60,60,31/10/2017,No,31/10/2019,, nil ," £16,000,000.00 ",Jacobs,Large,07923864,CH414PE,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,01/11/2014,60,60,31/10/2017,No,31/10/2019,, nil ," £16,000,000.00 ",Rossendales,Large,05070065,BB4 4NB,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,01/11/2014,60,60,31/10/2017,No,31/10/2019,, nil ," £16,000,000.00 ",Equita,SME,316 8371,NN1 4BZ,Stockport- Corporate & Support Services
1634,Stockport Council,201300-Financial Services : Cash Collection : ,Bailiff Services,,,01/11/2014,60,60,31/10/2017,No,31/10/2019,, nil ," £146,264.00 ",Phoenix,Large,3753408,CR0 2LX,Stockport- Corporate & Support Services
2259,Stockport Council,Topographical Surveying Framework,Topographical Surveying Framework,Tender,Framework Agreement,29/04/2016,12,12,30/04/2018,Yes,30/04/2018,01/02/2017," £75,000.00 "," £75,000.00 ",SEP Ltd,Large,2019070,WN8  8LA,Stockport- Services to Place
2261,Stockport Council,211200-Furniture & Soft Furnishings : Office Furniture : ,Furniture Re-Use Scheme ,Quote,Contract,01/04/2016,12,24,31/03/2017,No,31/03/2018,01/01/2017," £21,393.00 "," £42,786.00 ",The Furniture Station ,SME,4680660,SK7 4EP ,Stockport- Corporate & Support Services
2268,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,SAP Maintenance & Support,Exemption,Contract,01/01/2016,12,12,31/12/2016,No,31/12/2016,01/06/2016," £106,000.00 "," £106,000.00 ",SAP UK Ltd,Large,2152073,TW14 8HD,Stockport- Corporate & Support Services
2273,Stockport Council,340000-Stationery :  ,Stationery and Office Supplies,OJEU Tender,Framework Agreement,01/03/2017,24,48,28/02/2019,,28/02/2021,01/09/2018," £250,000.00 "," £1,000,000.00 ",Lyreco UK Limited,SME,442696,TF2 7NB,Stockport- Corporate & Support Services
2279,Stockport Council,181810-Environmental Services : Technical Equipment : Laboratory,COMA - High voltage Transformers,Quote,Contract,01/03/2016,48,48,28/02/2020,No,28/02/2020,01/10/2019," £2,929.20 "," £11,716.80 ",SPEC,SME,GB759355684,WF20XW,Stockport- Services to Place
2293,Stockport Council,401102-Social Community Care Supplies & Services - Children : Disabled Children : Short Overnight Breaks,Respite Services for Children with Disabilities - Lot 1 ,OJEU Tender,Framework Agreement,01/04/2016,24,36,31/03/2018,No,31/03/2018,31/10/2017," £500,000.00 "," £1,500,000.00 ",EAM - 07910045   Birtenshaw - 02978546 Seashell - 4216714 Fairfield - 03607854 Together Trust - 0301722,VCSE,EAM - 07910045   Birtenshaw - 02978546 Seashell - 4216714 Fairfield - 03607854 Together Trust - 0301722,EAM - M31 4DJ              Together Trust - SK8 1JE Seahsell Trust SK8 6RQ,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,OJEU Tender,Framework Agreement,01/04/2016,24,36,31/03/2018,No,31/03/2018,31/10/2017," £500,000.00 "," £1,500,000.00 ",Various- see below,Various- see below,Various- see below,Various- see below,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,,,05/04/2016,60,60,31/03/2018,No ,31/03/2019,," £500,000.00 ", DPS- dependent on demand ,Crossroads Fairfield ,Large,NI030717,M34 5GB,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,,,06/04/2016,60,60,31/03/2018,No ,31/03/2019,," £500,000.00 ", DPS- dependent on demand ,HG Care,SME,04626258,SK43GN,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,,,07/04/2016,60,60,31/03/2018,No ,31/03/2019,," £500,000.00 ", DPS- dependent on demand ,Rainbow Trust,VCSE,1070532,OL8 4QQ,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,,,08/04/2016,60,60,31/03/2018,No ,31/03/2019,," £500,000.00 ", DPS- dependent on demand ,Stockport CP ,VCSE,209782,SK8 1JE,Stockport- Services to People
2294,Stockport Council,401199-Social Community Care Supplies & Services - Children : Disabled Children : Not Elsewhere Classified,Respite Services for Children with Disabilities - Lot 2,,,09/04/2016,60,60,31/03/2018,No ,31/03/2019,," £500,000.00 ", DPS- dependent on demand ,INDEPENDENT OPTIONS (NORTH WEST),SME,"Company: 02560910
Charity: 1022680
",SK75PE,Stockport- Services to People
2302,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,"Provision of a System for Public Safety and Protection, Planning, Building Control and Land Charges’ (Divided into 2 Lots) Utilising the CCS Framework RM1059 Lot 3",OJEU Tender,Framework Agreement,01/04/2016,36,48,31/03/2019,No,31/03/2019,01/10/2018," £42,000.00 "," £168,000.00 ",Idox,Large,2933889,G2 7JZ,Stockport- Corporate & Support Services
2303,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Provision of a Management Information System for Stockport Continuing Education Service,Tender,Contract,01/04/2016,24,36,31/03/2018,No,31/03/2018,01/10/2017," £16,100.00 "," £48,300.00 ",West March Systems Ltd,SME,6245182,CA1 2SQ,Stockport- Corporate & Support Services
2304,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Provision of an Education Management Information and Case Management System ,OJEU Tender,Contract,01/04/2016,60,108,31/03/2021,No,31/03/2021,01/10/2020," £108,996.05 "," £980,964.45 ",Tribal Education Limited,Large,04163300,BS2 0HQ,Stockport- Corporate & Support Services
2305,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Pecos Support & Maintenance,Exemption,Contract,01/12/2015,12,12,31/12/2017,No,31/12/2017,01/07/2017," £65,000.00 "," £65,000.00 ",Elcom Systems Ltd,Large,2838561,MK11 1JR,Stockport- Corporate & Support Services
2329,Stockport Council,261100-Human Resources : Interpretation & Translation : ,British Sign Language,Tender,Contract,03/10/2016,38,48,02/10/2019,No,02/10/2020,01/01/2019," £12,500.00 "," £50,000.00 ",Various- see below,Various- see below,Various- see below,Various- see below,Stockport- Services to People
2329,Stockport Council,261100-Human Resources : Interpretation & Translation : ,British Sign Language,,,03/10/2016,60,60,02/10/2019,No,02/10/2020,," £12,500.00 ", DPS- dependent on demand ,Manchester Deaf School ,Large,1110373,M13 9GH,Stockport- Services to People
2329,Stockport Council,261100-Human Resources : Interpretation & Translation : ,British Sign Language,,,03/10/2016,60,60,02/10/2019,No,02/10/2020,," £12,500.00 ", DPS- dependent on demand ,Action on Hearing Loss ,Large,207720,EC1Y 8SL,Stockport- Services to People
3007,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Coroner’s case management system,Call Off (External),Framework Agreement,01/04/2016,36,36,31/03/2019,No,31/03/2019,01/10/2018," £5,200.00 "," £15,600.00 ",Civica UK Ltd,Large,1628868,SW15 6AR,Stockport- Corporate & Support Services
3020,Stockport Council,321115-Social Community Care Supplies & Services - Children : Community Based Services : Childcare Services,Young People's Youth Club ,Quote,Contract,01/04/2016,12,24,31/03/2018,No,31/03/2018,30/09/2016," £8,000.00 "," £16,000.00 ",Pure Innovations,Large,1111252,SK3 0RF,Stockport- Services to People
3021,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Occupational Health Service,Call Off (External),Contract,01/03/2016,48,48,29/02/2020,No,29/02/2020,30/11/2019," £100,000.00 "," £400,000.00 ",Health Management Ltd,Large,4369949,BN8 5NN,Stockport- Corporate & Support Services
3022,Stockport Council,Animals : Dogs : ,Collection of stray dogs,OJEU Tender,Framework Agreement,01/10/2015,36,48,30/09/2018,Yes,30/09/2019,30/09/2019," £17,000.00 "," £51,000.00 ",Animal Wardens,SME,3078092,BL1 4RA,Stockport- Services to Place
3033,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services for Contract 103.9 (Phase 7),Mini Competition (Internal),Contract,01/08/2016,36,48,31/07/2019,No,31/07/2020,31/07/2018," £355,887.62 "," £1,423,550.48 ",Royal Mencap Society,VCSE,550457 comp no  222377 charity,EC1Y 0RT,Stockport- Services to People
3036,Stockport Council,331200-Sports & Playground Equipment & Maintenance : Sports Equipment Maintenance : ,Maintenance of Gymnasium / Sports Hall Equipment,OJEU Tender,Contract,01/04/2014,36,48,31/03/2018,Yes,31/03/2018,01/12/2016," £3,891.00 "," £15,564.00 ",Sportsafe UK Ltd,SME,3370067,C01 2TJ,Stockport- Services to Place
3038,Stockport Council,270000-Information Communication Technology :  ,Updated Audio Visual System to replace existing one at Stockport Town Hall,Exemption,Contract,21/03/2016,12,12,31/03/2017,No,31/03/2017,01/12/2016," £5,160.00 "," £5,160.00 ",CDEC Ltd -  AV Reseller /  Integrator,SME,4102256,WA3 6PN,Stockport- Corporate & Support Services
3039,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,FEM Desktop upgrade from Professional edition to database edition; maintenance & support,Exemption,Contract,16/03/2016,12,12,31/03/2017,No,31/03/2017,01/01/2017," £6,900.00 "," £6,900.00 ",Dotted Eyes,SME,4471760,B3 1TX,Stockport- Corporate & Support Services
3040,Stockport Council,271400-Information Communication Technology : Office & Reprographics Equipment : ,Plotter for Planning and Building,Exemption,Contract,22/02/2016,12,12,31/03/2017,No,31/03/2017,01/12/2016," £12,175.00 "," £12,175.00 ",Canon UK,Large,1264300,RH2 8BF,Stockport- Corporate & Support Services
3056,Stockport Council,131312-Cleaning & Janitorial : Washroom Sanitation Service : ,"Sanitary, Medical & Sharps Etc",Call Off (External),Contract,01/08/2016,32,32,31/03/2019,No,31/03/2019,01/01/2018," £79,670.00 "," £212,453.33 ",PHS ,SME,00770813,CF83 1XH,Stockport- Corporate & Support Services
3059,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Physiotherapy services for Stockport Council ,Tender,Contract,01/08/2016,24,36,31/07/2018,No,31/07/2019,01/08/2017," £42,000.00 "," £126,000.00 ",John Bowden / Physio.co.uk ,SME,Supplier does not have company number,M3 4DN,Stockport- Corporate & Support Services
3060,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Counselling Services to Stockport Council ,Tender,Contract,05/09/2016,24,36,04/09/2018,No,04/09/2019,01/08/2017," £47,000.00 "," £141,000.00 ",Beacon Counselling,SME,5429473,SK7 1BA,Stockport- Corporate & Support Services
3078,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services for Contract 103.10 (Phase 8),Tender,Contract,16/01/2017,36,48,15/01/2020,No,15/01/2021,01/06/2020," £880,584.00 "," £3,522,336.00 ",Royal Mencap  ,VCSE,"550457
222377",M16 9HU,Stockport- Services to People
3110,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Independent Travel Training 2016 - Stockport,Tender,Contract,01/09/2016,24,36,31/08/2018,No,31/08/2019,01/08/2017," £130,000.00 "," £390,000.00 ",Pure Innovations ,SME,5241249,SK3 0RF,Stockport- Services to People
3153,Stockport Council,321930-Social Community Care Supplies & Services - Adult : Respite : Community,Development of a Wellbeing Centre in Stockport,Tender,Contract,01/07/2016,24,36,30/06/2018,No,30/06/2019,30/06/2017," £45,000.00 "," £135,000.00 ",Disability Stockport,VCSE,7063608,SK1 1EG ,Stockport- Services to People
3160,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,APP Licensing System Extension,Exemption,Contract,30/06/2016,6,18,30/06/2017,No,31/12/2017,01/03/2017," £14,666.66 "," £21,999.99 ",Civica UK Ltd ,Large,01628868,SW15 6AR,Stockport- Services to Place
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,OJEU Tender,Contract,01/10/2016,48,72,30/10/2022,No,30/10/2022,01/11/2019," £914,993.00 "," £5,489,958.00 ",Various- see below,Various- see below,Various- see below,Various- see below,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,,,01/10/2016,60,60,30/10/2020,No,30/10/2022,," £181,131.00 "," £1,086,786.00 ",STOCKPORT SPORTS TRUST t/a LIFE LEISURE,Large,4304674,SK8 7BS   ,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,,,01/10/2016,60,60,30/10/2020,No,30/10/2022,," £733,000.00 "," £4,398,000.00 ",ABL HEALTH LIMITED,Medium,7074944,BL4 0JL ,Stockport- Services to People
3169,Stockport Council,310000-Healthcare :  ,"Sexual and Reproductive Health Services for the boroughs of Stockport, Tameside & Trafford",OJEU Tender,Contract,16/09/2016,30,54,31/03/2019,No,31/03/2021,01/05/2018," £1,652,313.00 "," £7,435,408.50 ",Central Manchester University Hospitals NHS Foundation Trust,NHS,1049274,M13 0ZY,Stockport- Corporate & Support Services
3181,Stockport Council,379999-Utilities : Not Elsewhere Classified : ,"Water, Waste Water, and Ancillary Services",Local Services,Contract,01/04/1974,515,515,30/09/2017,No,30/09/2017,01/08/2017," £1,973,000.00 "," £84,674,583.33 ",United Utilities,Large,06559020,WA55 1WA,Stockport- Corporate & Support Services
3184,Stockport Council,271699-Information Communication Technology : Telecommunications : ,Unified Communications,Mini Competition (External),Contract,06/04/2017,36,60,05/04/2020,No,05/04/2022,01/06/2019," £69,973.94 "," £500,895.25 ",Virgin Media Business,Large,01785381,S98 1HS,Stockport- Corporate & Support Services
3188,Stockport Council,271420-Information Communication Technology : Services : Online Services,Governors Hub,Quote,Contract,01/04/2016,12,12,31/03/2017,No,31/03/2017,01/12/2016," £12,372.00 "," £12,372.00 ",Ortoo Technologies,SME,8142817,NR28 ODX,Stockport- Services to People
3192,Stockport Council,379999-Utilities : Not Elsewhere Classified : ,Demand Side Response Schemes,Mini Competition (External),Concession,01/11/2016,36,36,31/10/2019,No,31/10/2019,31/10/2018, Income , Income ,KiWi Power Limited,Large,07104653 ,N3 1XW ,Stockport- Services to Place
3210,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Zendesk Case Management System,Exemption,Contract,01/08/2016,36,36,31/07/2019,No,31/07/2019,31/07/2019," £16,000.00 "," £48,000.00 ",Zendesk UK Limited,SME,7622459,W2 6LA ,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",OJEU Tender,Contract,02/08/2015,24,48,01/08/2017,No,31/07/2019,01/12/2016," £21,198.62 "," £84,794.48 ",Various- see below,Various- see below,Various- see below,Various- see below,Stockport- Corporate & Support Services
