Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,P-Card Tran,Contract
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591801,1,2588,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591833,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591804,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559687,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559689,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571941,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571938,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591718,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591746,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591747,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591750,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591765,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571980,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571982,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571984,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591749,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571973,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571974,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571976,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559844,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559846,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559848,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559852,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559891,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559859,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591751,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571968,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559843,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR MAYFIELD HOUSE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,28/07/2014,22560069,1,-2637.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,14/08/2014,22569685,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,14/08/2014,22569686,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559878,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,28/07/2014,22559926,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,18/09/2014,22599652,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,18/09/2014,22599683,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591724,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,15698,Addiction Rehabilitation & Treatment,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22571967,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,15698,Addiction Rehabilitation & Treatment,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559896,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,15698,Addiction Rehabilitation & Treatment,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE COTTAGE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22572033,1,4602.72,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE COTTAGE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591538,1,4602.72,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE COTTAGE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559893,1,4602.72,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559895,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22572040,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,CRAEGMOOR WOODHOUSE HALL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591540,1,4202.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559874,1,7790.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,20/08/2014,22572019,1,7790.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,17/09/2014,22591726,1,7790.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DEARNEVALE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,21/07/2014,22549885,1,-1543.77,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,03/07/2014,22537451,1,5400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,71855,Social Services & Welfare Organisations,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,02/07/2014,22537446,1,10619.67,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,71855,Social Services & Welfare Organisations,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,21/08/2014,22559897,1,5309.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,71855,Social Services & Welfare Organisations,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,15/08/2014,22569806,1,-8221.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,71855,Social Services & Welfare Organisations,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,01/09/2014,22559898,1,1260,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,71855,Social Services & Welfare Organisations,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,DOVE ADOLESCENT SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/08/2014,22537452,1,10619.67,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,71855,Social Services & Welfare Organisations,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,11/09/2014,22588984,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,15/08/2014,22569808,1,-3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/08/2014,22569610,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/08/2014,22569644,1,3595.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/08/2014,22569607,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/08/2014,22569648,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,15/08/2014,22569813,1,-3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,15/08/2014,22569817,1,-3638.58,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,08/08/2014,22566657,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,15/08/2014,22569815,1,-3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,12/09/2014,22589305,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,12/09/2014,22589296,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,08/08/2014,22566658,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,12/09/2014,22589679,1,3638.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,08/08/2014,22566659,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,18/07/2014,22549254,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,DUKERIES HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,18/07/2014,22549205,1,3759.86,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,EASTWOOD GRANGE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,13/08/2014,22548862,2,7007.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,15698,Addiction Rehabilitation & Treatment,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,EASTWOOD GRANGE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,08/09/2014,22582180,2,-2260.61,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,15698,Addiction Rehabilitation & Treatment,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559860,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,18/09/2014,22599697,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,26/08/2014,22580371,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559870,1,2056,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/08/2014,22580273,1,2686,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/08/2014,22580276,1,2794.24,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/08/2014,22580280,1,2794.24,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/08/2014,22580281,1,2056,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/08/2014,22580282,1,2056,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,22/08/2014,22580284,1,2056,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559862,1,2056,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559864,1,2056,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559867,1,2686,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,25/07/2014,22559856,1,2794.24,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
