Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,AJD SECURITY LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22708309,1,1400,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,09/02/2015,22698805,1,4836,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22690157,1,4836,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22733352,1,1281.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732793,1,4209.7,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732802,1,1922.4,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732814,1,4005,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732841,1,1068,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732844,1,1584.2,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,08/01/2015,22676089,1,5658.18,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22675980,1,1148.1,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22676009,1,2242.8,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22676015,1,1697.67,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22689429,1,1252.68,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740975,1,1157,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740976,1,3382,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740977,1,1317.2,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740978,1,5847.3,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740979,1,2990.4,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740980,1,4663.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,05/02/2015,22698720,1,4921.7,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,05/02/2015,22698729,1,961.2,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,05/02/2015,22698731,1,1157,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,05/02/2015,22698733,1,2349.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,Redacted,Not yet available,Not yet available,Not yet available,05/02/2015,22698813,1,2678.9,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684466,1,2774.58,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684469,1,1259.35,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684479,1,6621.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684461,1,836.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684463,1,2136,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684465,1,3600.05,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22733316,1,1370.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22730588,1,1263.8,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732730,1,934.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22732742,1,2999.3,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,12/03/2015,22733362,1,5980.8,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/03/2015,22730035,1,1174.8,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/03/2015,22730112,1,2690.03,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/03/2015,22730153,1,852.18,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707067,1,2242.8,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707071,1,3239.6,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707074,1,2087.05,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707075,1,1321.65,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707078,1,6617.15,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,PROFILE SECURITY SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,19/02/2015,22714613,1,625.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707045,1,2056.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707047,1,2002.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707048,1,1602,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707049,1,7785,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707050,1,2592,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707051,1,724.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707052,1,3780,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22735377,1,2142,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22735386,1,2061,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,30/03/2015,22743163,1,6057,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,30/03/2015,22743160,1,2065.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/01/2015,22691519,1,1264.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,13/01/2015,22684481,1,1155,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/01/2015,22676217,1,1534.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/01/2015,22676041,1,3024,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/01/2015,22676054,1,6057,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,08/01/2015,22676070,1,1134,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22689435,1,1512,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22689441,1,868.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22689448,1,1035,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22675923,1,2466,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22675932,1,2079,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22675967,1,1053,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22688214,1,1761.75,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22688216,1,3024,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22688218,1,6489,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22688220,1,1566,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22688222,1,2745,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22688224,1,1350,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22735314,1,1516.5,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Environmental and Regulatory Services,M,TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22735342,1,6057,Nil,Security Services,Revenue,Property & Asset Management,CAT01,Security Services & Equipment,69240,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,HEMSWORTH ARTS & COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734593,1,3979.98,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,HEMSWORTH ARTS & COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734926,,1961.04,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,HEMSWORTH ARTS & COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734928,,3345.66,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,HEMSWORTH ARTS & COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,23/02/2015,22716512,1,1678.78,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,HEMSWORTH ARTS & COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,23/02/2015,22716513,,3627.92,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,KIRKHAMGATE PRE-SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,23/02/2015,22716611,,502.57,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,KIRKHAMGATE PRE-SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22735043,1,512.82,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734595,1,769.23,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734596,,2153.82,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734929,1,564.11,Nil,SEN Top Up Contract Payments (Other Local Auth inc police and fire),Revenue,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
