Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN43846,ocds-7hge34-NCCF40600,"North Lopham, Roudham and Bridgham to East Harling Primary School ",framework agreement,CHILDREN,,,"North Lopham, Roudham and Bridgham to East Harling Primary School ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2017,,31/07/2022,"�120,226",estimated,,DISS & DISTRICT COMMUNITY TRANSPORT ASSOCIATION LIMITED,,,68270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AGN46345,,Dial-a-ride services around the Diss area ,Grant,ETD,,,Dial-a-ride services around the Diss area ,Passenger Transport,Passenger Transport,360000,,,01/04/2015,31/07/2017,,31/03/2018,"�92,574",estimated,,DISS & DISTRICT COMMUNITY TRANSPORT ASSOCIATION LIMITED,,,68270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN46325,ocds-7hge34-NCCF40907,"Harleston to The Walled Garden, Thornham Magna ",framework agreement,COMMUNITY SERVICES,,,"Harleston to The Walled Garden, Thornham Magna ",Passenger Transport,Passenger Transport,360000,,,12/05/2015,31/03/2018,,31/05/2020,"�13,453",estimated,,DISS & DISTRICT COMMUNITY TRANSPORT ASSOCIATION LIMITED,,,68270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48795,ocds-7hge34-NCCF41077,Bus 10 - Shelton and Hardwick to Long Stratton High School ,framework agreement,CHILDREN,,,Bus 10 - Shelton and Hardwick to Long Stratton High School ,Passenger Transport,Passenger Transport,360000,,,11/04/2016,31/05/2018,,31/07/2020,"�49,098",estimated,,DISS & DISTRICT COMMUNITY TRANSPORT ASSOCIATION LIMITED,,,68270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN47824,ocds-7hge34-NCCF40952,North Elmham to Reepham High School	 ,framework agreement,CHILDREN,,,North Elmham to Reepham High School	 ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/07/2017,,31/07/2020,"�71,867",estimated,,DEREHAM COACHWAYS LIMITED,,,68186,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN47825,ocds-7hge34-NCCF40952,Little Fransham to Necton Primary School ,framework agreement,CHILDREN,,,Little Fransham to Necton Primary School ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/12/2050,,31/07/2016,"�11,061",estimated,,DEREHAM COACHWAYS LIMITED,,,68186,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,APN49217,,Bus 4 Saxlingham Nethergate to Long Stratton High School ,single award contract,CHILDREN,,,Bus 4 Saxlingham Nethergate to Long Stratton High School ,Passenger Transport,Passenger Transport,360000,,,06/06/2016,31/12/2050,,31/07/2016,"�7,158",estimated,,DEREHAM COACHWAYS LIMITED,,,68186,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN45737,,NR19 to Dereham Positive Peoples Group ,single award contract,COMMUNITY SERVICES,,,NR19 to Dereham Positive Peoples Group ,Passenger Transport,Passenger Transport,360000,,,13/05/2013,02/08/2018,,31/05/2017,"�4,619",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN45738,,"NR20 to Gorleston, Stepping Out Club ",single award contract,COMMUNITY SERVICES,,,"NR20 to Gorleston, Stepping Out Club ",Passenger Transport,Passenger Transport,360000,,,24/06/2013,31/07/2016,,30/06/2018,"�1,335",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN45741,,"NR19, NR20, IP25 to Meeting Point,Tony Boothman Centre and Courtney Close Centre Dereham ",single award contract,COMMUNITY SERVICES,,,"NR19, NR20, IP25 to Meeting Point,Tony Boothman Centre and Courtney Close Centre Dereham ",Passenger Transport,Passenger Transport,360000,,,06/08/2013,31/07/2016,,31/08/2016,"�17,273",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN45744,,NR16 to Dereham Training Centre ,single award contract,COMMUNITY SERVICES,,,NR16 to Dereham Training Centre ,Passenger Transport,Passenger Transport,360000,,,18/09/2014,31/05/2017,,30/09/2016,"�5,415",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN45745,,Billingford to Dereham ,single award contract,COMMUNITY SERVICES,,,Billingford to Dereham ,Passenger Transport,Passenger Transport,360000,,,07/04/2015,30/06/2016,,30/04/2018,"�4,543",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN44166,ocds-7hge34-NCCF40699,"Reepham to Fred Nicholson School, Dereham ",framework agreement,CHILDREN,,,"Reepham to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,24/08/2014,31/08/2016,,24/08/2022,"�118,641",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN44168,ocds-7hge34-NCCF40705,"Attleborough to Neatherd High SRB Unit, Dereham ",framework agreement,CHILDREN,,,"Attleborough to Neatherd High SRB Unit, Dereham ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,30/09/2016,,31/07/2021,"�131,282",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN45746,ocds-7hge34-NCCF40744,Gressenhall to Eccles Hall School ,framework agreement,CHILDREN,,,Gressenhall to Eccles Hall School ,Passenger Transport,Passenger Transport,360000,,,29/09/2014,25/04/2017,,31/07/2020,"�117,640",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN44854,ocds-7hge34-NCCF40824,Hingham to Attleborough Academy ,framework agreement,CHILDREN,,,Hingham to Attleborough Academy ,Passenger Transport,Passenger Transport,360000,,,06/01/2015,24/08/2016,,31/07/2019,"�54,495",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN44855,ocds-7hge34-NCCF40824,"Heydon to Neatherd High School, Dereham ",framework agreement,CHILDREN,,,"Heydon to Neatherd High School, Dereham ",Passenger Transport,Passenger Transport,360000,,,06/01/2015,31/07/2019,,31/07/2017,"�30,728",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN47640,,"Dereham, Easton to Blofield, SHEs ",single award contract,COMMUNITY SERVICES,,,"Dereham, Easton to Blofield, SHEs ",Passenger Transport,Passenger Transport,360000,,,06/07/2015,31/07/2017,,31/07/2018,"�39,680",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN47641,,"Watton to Dereham, Training Centre ",single award contract,COMMUNITY SERVICES,,,"Watton to Dereham, Training Centre ",Passenger Transport,Passenger Transport,360000,,,06/08/2015,31/07/2019,,31/08/2018,"�7,002",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN47947,,Wymondham to Dereham ,single award contract,COMMUNITY SERVICES,,,Wymondham to Dereham ,Passenger Transport,Passenger Transport,360000,,,11/08/2015,31/07/2017,,31/08/2017,"�3,440",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48166,,Swanton Morley to Dereham Training centre ,single award contract,COMMUNITY SERVICES,,,Swanton Morley to Dereham Training centre ,Passenger Transport,Passenger Transport,360000,,,09/09/2015,31/07/2016,,30/09/2016,"�1,048",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48212,,Watton to On Track ,single award contract,CHILDREN,,,Watton to On Track ,Passenger Transport,Passenger Transport,360000,,,22/09/2015,31/08/2016,,31/07/2016,"�18,900",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48274,,"Brundall and Norwich to Sense<, Dereham ",single award contract,COMMUNITY SERVICES,,,"Brundall and Norwich to Sense<, Dereham ",Passenger Transport,Passenger Transport,360000,,,02/11/2015,31/08/2016,,31/03/2017,"�36,191",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48655,ocds-7hge34-NCCF40999,"Stibbard, Bintree, Bawdeswell, Swanton Morley to Fred Nicholson School, Dereham ",framework agreement,CHILDREN,,,"Stibbard, Bintree, Bawdeswell, Swanton Morley to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,30/09/2016,,28/03/2024,"�121,100",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48656,ocds-7hge34-NCCF40999,"Felthorpe, Norwich to Fred Nicholson School, Dereham ",framework agreement,CHILDREN,,,"Felthorpe, Norwich to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,31/07/2016,,28/03/2024,"�181,650",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48657,ocds-7hge34-NCCF40999,"Norwich to Fred Nicholson School, Dereham ",framework agreement,CHILDREN,,,"Norwich to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,30/11/2016,,28/03/2024,"�127,155",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48658,ocds-7hge34-NCCF40999,"Lingwood, Norwich to Fred Nicholson School, Dereham ",framework agreement,CHILDREN,,,"Lingwood, Norwich to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,02/04/2021,,28/03/2024,"�151,375",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48659,ocds-7hge34-NCCF40999," Brockdish to Fred Nicholson (Orchard House) School, Dereham ",framework agreement,CHILDREN,,," Brockdish to Fred Nicholson (Orchard House) School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,02/04/2021,,28/03/2024,"�158,944",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48660,ocds-7hge34-NCCF40999,"Runcton Holme to Fred Nicholson (Orchard House) School, Dereham ",framework agreement,CHILDREN,,,"Runcton Holme to Fred Nicholson (Orchard House) School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,02/04/2021,,28/03/2024,"�151,375",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48661,ocds-7hge34-NCCF40999,"Loddon to Fred Nicholson School, Dereham ",framework agreement,CHILDREN,,,"Loddon to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,02/04/2021,,28/03/2024,"�143,807",estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,APN49218,,Elsing to Bilney Hall ,single award contract,COMMUNITY SERVICES,,,Elsing to Bilney Hall ,Passenger Transport,Passenger Transport,360000,,,06/06/2016,02/04/2021,,31/12/2016,�866,estimated,,DEREHAM TAXI LTD,,,653589,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN45749,ocds-7hge34-NCCF40717,"Thetford to Priory and River Walk schools, Bury St Edmunds ",framework agreement,CHILDREN,,,"Thetford to Priory and River Walk schools, Bury St Edmunds ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,02/04/2021,,31/07/2021,"�86,121",estimated,,A DALEY,,,65636,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33387,ocds-7hge34-T5500,"BUS 1 East Tuddenham, Honingham, Colton, Marlingford, Easton, Bawburgh to Costessey, Ormiston Victory Academy ",single award contract,CHILDREN,,,"BUS 1 East Tuddenham, Honingham, Colton, Marlingford, Easton, Bawburgh to Costessey, Ormiston Victory Academy ",Passenger Transport,Passenger Transport,360000,,,07/09/2009,02/04/2021,,31/07/2017,"�302,954",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33388,ocds-7hge34-T5500,"BUS 1 - Horsford, Felthorpe to Taverham High School ",single award contract,CHILDREN,,,"BUS 1 - Horsford, Felthorpe to Taverham High School ",Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/12/2016,,31/07/2017,"�113,141",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33389,ocds-7hge34-T5500,"Bus 2  Costessey, Ringland to Taverham High and Ringland to Taverham Junior and Nightingale First Schools  ",single award contract,CHILDREN,,,"Bus 2  Costessey, Ringland to Taverham High and Ringland to Taverham Junior and Nightingale First Schools  ",Passenger Transport,Passenger Transport,360000,,,07/09/2009,31/07/2017,,31/07/2017,"�213,734",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33390,ocds-7hge34-NCCT0022,Bus 3 Kirstead and Brooke to Framingham Earl High School ,single award contract,CHILDREN,,,Bus 3 Kirstead and Brooke to Framingham Earl High School ,Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/07/2017,,31/07/2016,"�112,645",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33391,ocds-7hge34-NCCT0022,Bus 2 Rockland St Mary and Bramerton to Framingham Earl High School ,single award contract,CHILDREN,,,Bus 2 Rockland St Mary and Bramerton to Framingham Earl High School ,Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/07/2017,,31/07/2016,"�98,683",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33392,ocds-7hge34-NCCT0022,Bus 3 Thurton to Hobart High School  am only ,single award contract,CHILDREN,,,Bus 3 Thurton to Hobart High School  am only ,Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/07/2017,,31/07/2016,"�28,196",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33393,ocds-7hge34-NCCT0023,Bus 3: Buxton and RAF Coltishall to Broadland High School  ,single award contract,CHILDREN,,,Bus 3: Buxton and RAF Coltishall to Broadland High School  ,Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/07/2016,,31/07/2016,"�105,730",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33395,ocds-7hge34-NCCT0023,"Buses 1A and 1B: Buxton, RAF Coltishall and surrounding area to Aylsham High school ",single award contract,CHILDREN,,,"Buses 1A and 1B: Buxton, RAF Coltishall and surrounding area to Aylsham High school ",Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/07/2016,,31/07/2017,"�271,949",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33396,ocds-7hge34-NCCT0023,Bus 5: Alby and Aldborough to Aylsham High School ,single award contract,CHILDREN,,,Bus 5: Alby and Aldborough to Aylsham High School ,Passenger Transport,Passenger Transport,360000,,,01/02/2013,31/07/2016,,31/07/2017,"�120,240",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AON33397,ocds-7hge34-NCCT40007,Deopham to Morley Primary ,single award contract,CHILDREN,,,Deopham to Morley Primary ,Passenger Transport,Passenger Transport,360000,,,06/09/2012,31/07/2016,,05/09/2020,"�251,372",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN45750,ocds-7hge34-NCCF40771,"Spixworth to White Woman Lane Junior School, Sprowston ",framework agreement,CHILDREN,,,"Spixworth to White Woman Lane Junior School, Sprowston ",Passenger Transport,Passenger Transport,360000,,,10/11/2014,31/07/2016,,31/08/2018,"�20,260",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN45751,ocds-7hge34-NCCF40771,"Scarning and Dereham to Bluebell Primary and The Hewett SRB, Norwich ",framework agreement,CHILDREN,,,"Scarning and Dereham to Bluebell Primary and The Hewett SRB, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/11/2014,31/07/2017,,31/08/2019,"�64,204",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN45604,ocds-7hge34-NCCF40881,"Wymondham to Manor Field Infants, SRB Unit, Long Stratton ",framework agreement,CHILDREN,,,"Wymondham to Manor Field Infants, SRB Unit, Long Stratton ",Passenger Transport,Passenger Transport,360000,,,13/04/2015,31/07/2017,,31/07/2016,"�11,868",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN47161,ocds-7hge34-NCCF40923 ,"Service 808: Acle to Paston College, North Walsham ",framework agreement,CHILDREN,,,"Service 808: Acle to Paston College, North Walsham ",Passenger Transport,Passenger Transport,360000,,,04/09/2015,31/07/2017,,31/07/2023,"�250,971",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN47162,,Salhouse to Sprowston High School ,single award contract,CHILDREN,,,Salhouse to Sprowston High School ,Passenger Transport,Passenger Transport,360000,,,01/06/2015,31/08/2017,,31/07/2016,"�9,757",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN47827,ocds-7hge34-NCCF40952,Wacton to Long Stratton Schools ,framework agreement,CHILDREN,,,Wacton to Long Stratton Schools ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2018,,31/07/2020,"�46,667",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN47897,ocds-7hge34-NCCF40957,"Year 10 Cromer, Sheringham and North Walsham to Include, Norwich ",framework agreement,CHILDREN,,,"Year 10 Cromer, Sheringham and North Walsham to Include, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/07/2016,,31/07/2017,"�29,389",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN47933,,Felthorpe to Horsford Primary School ,single award contract,CHILDREN,,,Felthorpe to Horsford Primary School ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/08/2017,,31/07/2019,"�32,684",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48320,,"Bus 1A Southburgh, Cranworth and Letton to Dereham, Northgate High ",single award contract,CHILDREN,,,"Bus 1A Southburgh, Cranworth and Letton to Dereham, Northgate High ",Passenger Transport,Passenger Transport,360000,,,02/11/2015,31/07/2016,,31/07/2016,"�16,708",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48583,ocds-7hge34-NCCF41039,Mulbarton to Hempnall Primary School ,framework agreement,CHILDREN,,,Mulbarton to Hempnall Primary School ,Passenger Transport,Passenger Transport,360000,,,05/01/2016,31/08/2019,,31/07/2016,"�6,496",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48718,,Thorpe End roadworks shuttle ,single award contract,ETD,,,Thorpe End roadworks shuttle ,Passenger Transport,Passenger Transport,360000,,,22/02/2016,20/07/2016,,18/03/2016,�651,estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48754,ocds-7hge34-NCCQ41073,Old Catton to Lakenham Primary ,framework agreement,CHILDREN,,,Old Catton to Lakenham Primary ,Passenger Transport,Passenger Transport,360000,,,22/02/2016,31/07/2016,,31/07/2016,"�3,332",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN48825,ocds-7hge34-NCCQ41086,"Acle to Norwich, Sewell Park Academy ",single award contract,CHILDREN,,,"Acle to Norwich, Sewell Park Academy ",Passenger Transport,Passenger Transport,360000,,,09/03/2016,31/07/2016,,31/07/2016,"�2,998",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AMN48859,ocds-7hge34-NCCF41060,"Mile Cross to Queens Hill Primary, Costessey ",framework agreement,CHILDREN,,,"Mile Cross to Queens Hill Primary, Costessey ",Passenger Transport,Passenger Transport,360000,,,11/04/2016,31/07/2016,,31/07/2016,"�2,080",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,APN49219,,"Bus 2 - Dickleburgh, Rushall, Needham, Thorpe Abbots and Brockdish to Archbishop Sancroft High School ",single award contract,CHILDREN,,,"Bus 2 - Dickleburgh, Rushall, Needham, Thorpe Abbots and Brockdish to Archbishop Sancroft High School ",Passenger Transport,Passenger Transport,360000,,,06/06/2016,17/06/2016,,31/07/2016,"�8,446",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN49270,,Hellesdon Hall Road roadworks replacement bus ,single award contract,ETD,,,Hellesdon Hall Road roadworks replacement bus ,Passenger Transport,Passenger Transport,360000,,,14/06/2016,31/07/2016,,31/12/2016,"�7,288",estimated,,DOLPHIN AUTOS (NORWICH) LIMITED,,,82270,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/06/2016,AQN45753,,"NR11 to Munhaven, Mundesley ",single award contract,COMMUNITY SERVICES,,,"NR11 to Munhaven, Mundesley ",Passenger Transport,Passenger Transport,360000,,,02/01/2013,31/07/2016,,31/07/2016,�952,estimated,,H DICKERSON,,,158156,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
