Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18708,,Tree planting project management and delivery,,Commumity,,,Tree planting project management and delivery,,,08/11/2017,,,,"�12,850.00",,,,,,Place Design & Planning,P00483,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18716,,Temp Staff,,Democratic Legal & Policy,,,Temp Staff,,,09/11/2017,,,,"�7,500.00",,,,,,Unity Recruitment,U00072,,,,,,,Jacqueline.Ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18719,,Commission signal at Hughenden Ave - as per q,,Major Projects & Estates,,,Commission signal at Hughenden Ave - as per q,,,10/11/2017,,,,"�14,200.00",,,,,,Ragstone Ltd,R00392,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18721,,Council Offices Building C Toilet & changing,,"HR, ICT/CSC & SSS",,,Council Offices Building C Toilet & changing,,,13/11/2017,,,,"�7,000.00",,,,,,Anthony Smith Partnership,A00636,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18722,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,13/11/2017,,,,"�10,000.00",,,,,,The Coin Group Ltd,C00850,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18723,,B & B Kingfisher court,,Housing,,,B & B Kingfisher court,,,13/11/2017,,,,"�10,000.00",,,,,,Housing Genie Ltd,H00417,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18727,,Building Surveying Services for Finings road,,"HR, ICT/CSC & SSS",,,Building Surveying Services for Finings road,,,14/11/2017,,,,"�5,000.00",,,,,,Andrews Eades Ltd,A00631,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18732,,Central Bucks HEDNA Addendum,,Planning & Sustainability,,,Central Bucks HEDNA Addendum,,,14/11/2017,,,,"�9,950.00",,,,,,Opinion Research Services,O00130,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18737,,PostageCreditBoughtOct2017,,"HR, ICT/CSC & SSS",,,PostageCreditBoughtOct2017,,,15/11/2017,,,,"�5,000.00",,,,,,Neopost Neofunds,N00093,,,,,,,Paul.Spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18739,,HWBid 1st Instalment of BID Levy in the sixth,,Democratic Legal & Policy,,,HWBid 1st Instalment of BID Levy in the sixth,,,15/11/2017,,,,"�79,154.00",,,,,,Hwbidco Ltd,H00250,,,,,,,Jacqueline.Ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18740,,Provision of Temporary Staff,,Environment,,,Provision of Temporary Staff,,,16/11/2017,,,,"�15,000.00",,,,,,Buckingham Futures,B00689,,,,,,,Amy.Starsmore@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18746,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,16/11/2017,,,,"�10,000.00",,,,,,The Coin Group Ltd,C00850,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18749,,Interim Mgt Services,,Finance & Commercial,,,Interim Mgt Services,,,17/11/2017,,,,"�12,675.00",,,,,,Penna Plc,P00309,,,,,,,david.skinner@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18758,,Wycombe District Athletics Complex - Floodlig,,Commumity,,,Wycombe District Athletics Complex - Floodlig,,,20/11/2017,,,,"�14,710.00",,,,,,Christy Floodlighting Ltd,C00875,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18767,,Princes Risb drainage strategy - extra study,,Planning & Sustainability,,,Princes Risb drainage strategy - extra study,,,21/11/2017,,,,"�20,791.00",,,,,,Ringway Jacobs Ltd,R00326,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18771,,Contract PM services,,Commumity,,,Contract PM services,,,23/11/2017,,,,"�18,000.00",,,,,,Arras Services Ltd T/A Arras People,A00466,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18772,,Profeessional services or Institute Rd Phase,,"HR, ICT/CSC & SSS",,,Profeessional services or Institute Rd Phase,,,23/11/2017,,,,"�6,000.00",,,,,,Anthony Smith Partnership,A00636,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18778,,Martin Conway B & B,,Housing,,,Martin Conway B & B,,,23/11/2017,,,,"�10,000.00",,,,,,Martin Conway,C00127,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18789,,Collins House - Supply and paint new hoarding,,Major Projects & Estates,,,Collins House - Supply and paint new hoarding,,,27/11/2017,,,,"�8,000.00",,,,,,Murrell Estates  Ltd                 Cis,M00014,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18795,,1-3 cORN MARKET - 1ST FLOOR REDECORATIONS,,"HR, ICT/CSC & SSS",,,1-3 cORN MARKET - 1ST FLOOR REDECORATIONS,,,28/11/2017,,,,"�9,980.00",,,,,,Murrell Estates  Ltd                 Cis,M00014,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18803,,QVR Block A Premises Move Stage Payment - CAB,,Major Projects & Estates,,,QVR Block A Premises Move Stage Payment - CAB,,,29/11/2017,,,,"�19,000.00",,,,,,Hw Citizens Advice Bureau,C00117,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18804,,Bellfield Phase 2 H Cube - fees re architectu,,Major Projects & Estates,,,Bellfield Phase 2 H Cube - fees re architectu,,,29/11/2017,,,,"�22,255.00",,,,,,Richard Markland Architects Ltd,M00394,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18805,,temporary staff,,Housing,,,temporary staff,,,30/11/2017,,,,"�10,000.00",,,,,,Macdonald & Company,M00474,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18809,,Wycombe Air Park - Utility Separation Project,,Major Projects & Estates,,,Wycombe Air Park - Utility Separation Project,,,01/12/2017,,,,"�30,000.00",,,,,,Utilities Connecections Management Ltd,U00100,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18810,,To highways for Bloor Homes PPA,,Planning & Sustainability,,,To highways for Bloor Homes PPA,,,01/12/2017,,,,"�10,000.00",,,,,,Bucks County Council,B00048,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18815,,Desborough - Aldi Site - Project Management F,,Major Projects & Estates,,,Desborough - Aldi Site - Project Management F,,,04/12/2017,,,,"�26,582.50",,,,,,Atkins Ltd,A00635,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18818,,Desborough Baker Street - Aldi Site - Below G,,Major Projects & Estates,,,Desborough Baker Street - Aldi Site - Below G,,,04/12/2017,,,,"�52,628.81",,,,,,Craddy Pitchers Ltd,C00886,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18828,,Cisco Wired Microphone Kit,,"HR, ICT/CSC & SSS",,,Cisco Wired Microphone Kit,,,06/12/2017,,,,"�5,840.88",,,,,,Westwood Associates Ltd,W00100,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18836,,HXH agency staff 2017-18 (pt3) evenings only,,Environment,,,HXH agency staff 2017-18 (pt3) evenings only,,,06/12/2017,,,,"�10,000.00",,,,,,Nsl Ltd,N00233,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18838,,QVR Offices - Installation of access path/ram,,"HR, ICT/CSC & SSS",,,QVR Offices - Installation of access path/ram,,,07/12/2017,,,,"�15,598.00",,,,,,F J Lane & Son Ltd,L00365,,,,,,,john.macmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18842,,Handy Cross Hub - Consultancy Fees,,Major Projects & Estates,,,Handy Cross Hub - Consultancy Fees,,,07/12/2017,,,,"�10,000.00",,,,,,Holman Project Management,H00398,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18844,,Handy Cross Hub - Fees re Masterplanning.,,Major Projects & Estates,,,Handy Cross Hub - Fees re Masterplanning.,,,08/12/2017,,,,"�80,000.00",,,,,,Richard Markland Architects Ltd,M00394,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18845,,Fees re Design and Art Direction of Artizone,,Major Projects & Estates,,,Fees re Design and Art Direction of Artizone,,,08/12/2017,,,,"�5,800.00",,,,,,The Narrative Agency Ltd,N00238,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18846,,Fees re Design and Art Direction of Artizone,,Major Projects & Estates,,,Fees re Design and Art Direction of Artizone,,,08/12/2017,,,,"�5,800.00",,,,,,The Narrative Agency Ltd,N00238,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18847,,confirm maintenance,,"HR, ICT/CSC & SSS",,,confirm maintenance,,,08/12/2017,,,,"�8,327.14",,,,,,Pitney Bowes Software Ltd,P00398,,,,,,,Mary.Hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18849,,B& B montem guest house,,Housing,,,B& B montem guest house,,,08/12/2017,,,,"�10,000.00",,,,,,Montem Guest House,M00123,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18852,,Learningpool Subscription from 8 Jan 18,,"HR, ICT/CSC & SSS",,,Learningpool Subscription from 8 Jan 18,,,08/12/2017,,,,"�7,500.00",,,,,,Learning Pool Limited,L00275,,,,,,,Jo.Whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18855,,Sports Development Service Grant Funding,,Commumity,,,Sports Development Service Grant Funding,,,11/12/2017,,,,"�21,750.00",,,,,,Adventure Learning Foundation,A00584,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18857,,"BT: CCTV Fibre circuit rental, 31/12/17 to 31",,Commumity,,,"BT: CCTV Fibre circuit rental, 31/12/17 to 31",,,12/12/2017,,,,"�10,707.17",,,,,,Bt Redcare,B00288,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18859,,Capita Remote Processing - Benefits.,,Finance & Commercial,,,Capita Remote Processing - Benefits.,,,12/12/2017,,,,"�12,000.00",,,,,,Capita Business Services Ltd,C00481,,,,,,,Andy.Green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18866,,Annual Maintenance 010118-311218,,"HR, ICT/CSC & SSS",,,Annual Maintenance 010118-311218,,,13/12/2017,,,,"�9,529.55",,,,,,Victoria Solutions Ltd (T/A Victoria Forms),V00076,,,,,,,Mary.Hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18882,,security patrols,,Environment,,,security patrols,,,14/12/2017,,,,"�17,550.00",,,,,,Wycombe Wanderers Fc Ltd,W00041,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18884,,Deep clean Jan 18,,Environment,,,Deep clean Jan 18,,,14/12/2017,,,,"�13,223.00",,,,,,Cleanpark Uk Ltd,C00891,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18906,,ChilternRailRunningOrder2017-2018,,"HR, ICT/CSC & SSS",,,ChilternRailRunningOrder2017-2018,,,19/12/2017,,,,"�5,000.00",,,,,,Chiltern Railway Co Ltd,C00557,,,,,,,Paul.Spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18917,,Implementation and first year support costs f,,Housing,,,Implementation and first year support costs f,,,20/12/2017,,,,"�5,750.00",,,,,,Locata (Housing Services) Ltd,L00294,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18919,,Local Plan examination programme officer,,Planning & Sustainability,,,Local Plan examination programme officer,,,20/12/2017,,,,"�15,000.00",,,,,,Ian Kemp,K00148,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18922,,Cressex Island Site - Abortive fees re Costco,,Finance & Commercial,,,Cressex Island Site -  fees,,,21/12/2017,,,,"�10,000.00",,,,,,Savills Uk Ltd,S00502,,,,,,,david.skinner@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18929,,RSS&FC End of Life Works,,"HR, ICT/CSC & SSS",,,RSS&FC End of Life Works,,,22/12/2017,,,,"�20,892.48",,,,,,Places For People Leisure Management Ltd,P00446,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18930,,RSS&FC Swimming Pool Plant,,"HR, ICT/CSC & SSS",,,RSS&FC Swimming Pool Plant,,,22/12/2017,,,,"�7,350.48",,,,,,Places For People Leisure Management Ltd,P00446,,,,,,,Marcus.Allen@wycombe.gov.uk,
