Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR DOLPHIN LANE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744981,1,3213.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR DOLPHIN LANE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794672,1,3213.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22751784,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,15/05/2015,22780449,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794665,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815788,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815911,1,3407.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745033,1,3407.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794657,1,3407.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765573,1,3407.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765568,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815987,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794644,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745035,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815905,1,2388,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745095,1,2388,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765571,1,2388,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794688,1,2388,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22751788,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815985,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765562,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815941,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765567,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794643,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744960,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744962,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794656,1,2424,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765561,1,2588,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815930,1,2588,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745017,1,2588,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794654,1,2588,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815935,1,2811.92,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794589,1,2811.92,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744974,1,2811.92,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765572,1,2811.92,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765565,1,2984,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745024,1,2984,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815743,1,2984,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815965,1,3108,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745022,1,3108,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765553,1,3108,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794592,1,3108,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22745103,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794663,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815772,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765563,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815796,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794645,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR GATEHOLME & FARMHOLME PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765584,1,2400,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765545,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815912,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794720,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744826,1,518,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744953,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22816024,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765540,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794638,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744952,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794641,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765536,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22816006,1,1668,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765542,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22816049,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794691,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744827,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22816038,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765541,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794694,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744829,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794634,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744955,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22816008,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765537,1,2622.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815979,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765538,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22744957,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794632,1,4119.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,28/04/2015,22764857,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22751798,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815907,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794649,1,2099.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794650,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22815865,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,02/04/2015,22751789,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR SHIELING PRIORY,Redacted,Not yet available,Not yet available,Not yet available,21/05/2015,22783849,1,3699,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,CRAEGMOOR THE BIRCHES PRIORY,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22794588,1,7134.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Addiction Rehabilitation & Treatment,15698,Not yet available
