Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,P-Card Tran,Contract
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22643223,1,5248.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22643215,1,6163.04,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22642884,1,6163.04,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22642886,1,6163.04,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22642888,1,5248.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22642873,1,6163.04,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,BEECH TREE HALL,Redacted,Not yet available,Not yet available,Not yet available,18/11/2014,22643179,1,5248.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,06/10/2014,22608506,1,4908.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611166,1,4908.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611142,1,3928,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,10/11/2014,22632874,1,4908.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,10/11/2014,22632879,1,3928,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,08/12/2014,22656212,1,3928,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VOYAGE,Redacted,Not yet available,Not yet available,Not yet available,08/12/2014,22656369,1,4908.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/10/2014,22608427,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,17/10/2014,22621599,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22629057,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22643127,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,28/11/2014,22651610,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,11/12/2014,22665023,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ALTERNATIVE CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,24/12/2014,22674273,1,862,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53280,Nursing Agencies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611685,1,1186.5,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611703,1,4792.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611704,1,3124,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611705,1,3236,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22612472,1,9396,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22629060,1,3124,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22629065,1,3236,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22629204,1,9396,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22629066,1,4792.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22629070,1,868.75,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,27/11/2014,22650083,1,3124,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,27/11/2014,22650090,1,1249.5,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,27/11/2014,22650845,1,4792.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,28/11/2014,22651714,1,9396,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,28/11/2014,22651572,1,3236,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,11/12/2014,22664777,1,1197,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,11/12/2014,22664778,1,9396,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,11/12/2014,22664780,1,3236,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,11/12/2014,22664781,1,4792.8,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,GT CARE WAKEFIELD LTD,Redacted,Not yet available,Not yet available,Not yet available,11/12/2014,22664784,1,3124,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,14/10/2014,22613126,1,5498.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,14/10/2014,22613130,1,6199.92,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,10/11/2014,22633127,1,5498.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,10/11/2014,22633130,1,6199.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,10/12/2014,22657350,1,5498.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672369,1,6199.92,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HOLLY BANK SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672371,1,3542.81,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,67981,Schools - Local Authority,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22610496,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22610500,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,14/10/2014,22613153,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,10/11/2014,22632890,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,EDEN PLACE RESIDENTIAL HOME,Redacted,Not yet available,Not yet available,Not yet available,05/12/2014,22655110,1,2008,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,NAS SERVICES LIMITED,Redacted,Not yet available,Not yet available,Not yet available,29/10/2014,22628467,1,6614.7,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,NAS SERVICES LIMITED,Redacted,Not yet available,Not yet available,Not yet available,24/12/2014,22674322,1,6835.19,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22612075,1,5806.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22612172,1,5764.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,17/10/2014,22621963,1,3311.9,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,17/11/2014,22644102,1,5764.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,17/11/2014,22644104,1,5806.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,28/11/2014,22651656,1,3311.9,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672397,1,3311.9,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672375,1,5806.68,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,ADVITAM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672379,1,5764.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LIVABILITY,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611957,1,6806.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LIVABILITY,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611960,1,3011.43,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LIVABILITY,Redacted,Not yet available,Not yet available,Not yet available,17/11/2014,22644105,1,6587.14,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LIVABILITY,Redacted,Not yet available,Not yet available,Not yet available,17/11/2014,22644106,1,2914.29,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LIVABILITY,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672372,1,3011.43,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LIVABILITY,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672374,1,6806.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,MINSTER CARE MANAGEMENT LTD,Redacted,Not yet available,Not yet available,Not yet available,20/10/2014,22622395,1,2101.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53350,Nursing Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,MINSTER CARE MANAGEMENT LTD,Redacted,Not yet available,Not yet available,Not yet available,20/10/2014,22622354,1,2101.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53350,Nursing Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,MINSTER CARE MANAGEMENT LTD,Redacted,Not yet available,Not yet available,Not yet available,29/10/2014,22628494,1,2033.57,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53350,Nursing Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VALEO LTD,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611313,1,8090.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VALEO LTD,Redacted,Not yet available,Not yet available,Not yet available,10/11/2014,22633007,1,8090.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,VALEO LTD,Redacted,Not yet available,Not yet available,Not yet available,08/12/2014,22655953,1,8090.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611216,1,4212.04,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,10/10/2014,22611258,1,3070.52,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22642883,1,4212.04,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22643184,1,3070.52,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,28/11/2014,22651508,1,3332.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,08/12/2014,22655779,1,3838.15,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,08/12/2014,22655780,1,4165.2,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HILLCREST,Redacted,Not yet available,Not yet available,Not yet available,08/12/2014,22655760,1,5265.05,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HEATHCOTES CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/11/2014,22646601,1,7893.64,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53350,Nursing Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,HEATHCOTES CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/11/2014,22646602,1,8913.32,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,53350,Nursing Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LINKAGE COMMUNITY TRUST,Redacted,Not yet available,Not yet available,Not yet available,17/10/2014,22621904,1,1973.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LINKAGE COMMUNITY TRUST,Redacted,Not yet available,Not yet available,Not yet available,29/10/2014,22628481,1,1973.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,LINKAGE COMMUNITY TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22672396,1,1973.88,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,25820,Disability & Special Needs - Services,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/10/2014,22622335,1,2196.6,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/10/2014,22622282,1,1882.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
Wakefield MDC,E08000036,31/12/2014,ADULTS,Adult Social Care,7,CRAEGMOOR LAWRENCE PRIORY,Redacted,Not yet available,Not yet available,Not yet available,20/10/2014,22622283,1,742,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,64710,Residential Care Homes,,Not yet available
