Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
,"102 Rochdale Road, Todmorden, OL14 7LP",78400102,,1800,Garage And Premises,Empty Property - RV < 15000
,"Telecommunications Mast H3G, Site HX007 Miall St Mills, Miall Street, Halifax              HX1 4AE",65788717,,8900,Communication Station and Premises,Unoccupied Land
,"Storage Land Adjacent To, Hipperholme Works, Halifax Road, Hipperholme          HX3 8BS",65936703,,19500,Land Used For Storage,Unoccupied Land
Rokt Ltd,"Sugdens Old Flour Mill, Mill Royd Street, Brighouse, HD6 1EY",29424729,"Climbing Gym, The Old Flour Mill, Mill Royd Street, Brighouse, HD6 1EY",2800,Warehouse And Premises,Empty Relief - Post 01/04/2008
Benjamin Whiteley & Sons Ltd,"Adj Mechanics Workshop, Park Road Mills, Park Road, Elland               HX5 9HX",56192769,"Park Road Mills, Park Road, Elland, HX5 9HX",2300,Warehouse,Rateable Value below threshold
,"19 Town Hall Street, Sowerby Bridge, HX6 2EA",77600019,,1900,Shop and Premises,Rateable Value below threshold
Binks Executive Homes Ltd,"First Floor, Low Mill, Wharf Street, Brighouse            HD6 1PP",29636708,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",1300,Factory And Premises,Rateable Value below threshold
Binks Executive Homes Ltd,"First Floor, Low Mill, Wharf Street, Brighouse            HD6 1PP",29636709,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",1725,Store And Premises,Rateable Value below threshold
,"Unit 3, Atlas Mill Industrial Estate, Atlas Mill Road, Brighouse            HD6 1ES",29032726,,1250,Store And Premises,Empty Property - RV < 15000
,"Part Ground & Lower Floor, Royd House, Birds Royd Lane, Brighouse           HD6 1LQ",29052719,,11000,Offices and Premises,Empty Relief - Post 01/04/2008
Homes & Communities Agency,"8 King Cross Street, Halifax, HX1 2SH",65520006,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",6300,Surgery And Premises,Listed Building
Calderdale Mbc,"55/56 Arcade, Piece Hall, Halifax, HX1 1RE",68252782,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",5000,Shop and Premises,Listed Building
Homes & Communities Agency,"First Floor, 6 King Cross Street, Halifax, HX1 2SH",65520734,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",2100,Offices and Premises,Rateable Value below threshold
,"Stores, Portland Place, Halifax, HX1 2QN",68272707,,2025,Store And Premises,Rateable Value below threshold
Calderdale Mbc,"17 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252755,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2375,Shop and Premises,Listed Building
Keswickton Securities Ltd,"Unit 2 Brow Mills Ind Estate, Brighouse Road, Hipperholme, Halifax              HX3 8EF",64376742,"Unit 12, Brow Mills Industrial Estate, Brighouse Road, Hipperholme, HX3 8DD",6300,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Unit 3B, Hawksclough Industrial Est, Burnley Road, Mytholmroyd          HX7 5AD",76252792,,2475,Warehouse And Premises,Empty Property - RV < 15000
,"Unit 10a Mount Pleasant Mill, Midgley Road, Mytholmroyd, Hebden Bridge       HX7 5LR",76444720,,1125,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Unit 4F Grd Floor North Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212759,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1225,Store And Premises,Listed Building
Shaw Lodge Mills Ltd,"The Design Studios, Shaw Lodge Mill Room F1/G4, Shaw Lane, Halifax              HX3 9ET",68526722,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",6300,Offices and Premises,Listed Building
Alco Valves Group Ltd,"York Mill Ltd, Gooder Lane, Brighouse, HD6 1HF",29272712,"Mission Works, Birds Royd Lane, Brighouse, HD6 1LQ",118000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Heineken Uk Ltd,"Wheatsheaf Hotel, 42 Mount Pellon, Pellon, Halifax             HX2 0EE",65876705,"3-4 Broadway Park, South Gyle Broadway, Edinburgh, EH12 9JZ",9100,Public House and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 12 River Street B/Pk, River Street, Brighouse            HD6 1NL",29492741,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2475,Store And Premises,Rateable Value below threshold
Sunbridge Road Investments Ltd,"The Cobbett Centre, Village Street, Norwood Green, Halifax              HX3 8QG",69208705,"217 King Cross Road, Halifax, HX1 3JL",1150,Office,Rateable Value below threshold
Due West Ltd,"1ST Floor, 20/26 Commercial Street, Halifax, HX1 1TA",64660732,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",14500,Offices and Premises,Empty Relief - Post 01/04/2008
Amax Properties Ltd,"Unit 2 Copperwood Court, Queens Road, Halifax, HX1 3NS",68308705,"C/O Andrew Wilson & Co, Commercial Services Division, 26 Missouri Avenue, Salford, M50 2NP",8700,Workshop And Premises,Empty Relief - Post 01/04/2008
,"Weir Valves, Lock Hill Mills, Holmes Road, Sowerby Bridge       HX6 3LD",77284748,,12750,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Cooper House, Cooper Lane, Shelf, Halifax              HX3 7RJ",64672702,,3300,Workshop And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Units 7-8, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124715,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",17750,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Slade Lane Works, Slade Lane, Rastrick, Brighouse           HD6 3PP",29516700,,14250,Factory and Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Office H M 2.2, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN",65344866,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",2500,Office,Empty Property - RV < 15000
,"Office 2 Britannia Works, Garden Street North, Halifax, HX3 6AE",65132703,,1100,Office,Empty Property - RV < 15000
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 11 River Street B/Pk, River Street, Brighouse            HD6 1NL",29492740,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1400,Store & Premises,Rateable Value below threshold
,"Part Lock Hill Mills, Holmes Road, Sowerby Bridge, HX6 3LD",77284722,,15000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Roch Valley Homes Ltd,"Hrs Bldg & Joinery Serv Ltd, Unit 5 Hollins Mill, Rochdale Road, Todmorden           OL14 6SA",78400841,"2nd Floor, Hollins Mill, Walsden, Todmorden, OL14 6SA",3450,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 4B Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124725,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3150,Warehouse And Premises,Empty Relief - Post 01/04/2008
Units To Let [Northern] Ltd,"Unit 31 First Floor, Asquith Bottom Works, Water Street, Sowerby Bridge       HX6 3BS",77690712,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",510,Store And Premises,Empty Property - RV < 15000
,"Rope And Anchor Inn, 132 Halifax Road, Todmorden, OL14 5QR",78192755,,7900,Public House and Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D170, Dean Clough Office Park, Halifax, HX3 5AX",64788761,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1275,Office,Rateable Value below threshold
,"Central Street, Hebden Bridge, HX7 6HB",76128701,,7200,Play Gym and Cafe,Empty Relief - Post 01/04/2008
,"3 Sod House Green, Halifax, HX3 6QR",68620703,,2500,Shop and Premises,Empty Property - RV < 15000
,"8 Bull Green, Halifax, HX1 5AB",64436803,,22000,Restaurant and Premises,Empty Relief - Post 01/04/2008
Bpc Yorkshire Ltd,"Queen Victoria Inn, 10/12 Victoria Place, Bradford Road, Northowram           HX3 7HY",69192700,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",9400,Public House and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unofficial Address, Unit 204 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124737,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2125,Offices And Premises,Rateable Value below threshold
Sowerby Bridge Fire And Water Ltd,"Ground Floor, West Yorkshire Fire Station, Hollins Mill Lane, Sowerby Bridge       HX6 2QG",77276728,"No 2 Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",2200,Workshop And Premises,Empty Property - RV < 15000
Bizspace Ltd,"Unit 14C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628780,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",1025,Workshop And Premises,Empty Property - RV < 15000
Circuit Electrical Testing Ltd,"Office 1 Lower Gf, Croft Myl, West Parade, Halifax              HX1 2EQ",69360768,"Croft Myl, West Parade, Halifax, HX1 2EQ",490,Offices And Premises,Rateable Value below threshold
Dean Clough Ltd,"Office Suite D 262, Dean Clough Mills, Halifax, HX3 5AX",64778779,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1675,Office,Rateable Value below threshold
,"Dean Street, Greetland, Halifax, HX4 8DW",64800701,,6400,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"105 Northgate, Halifax, HX1 1XF",68096105,,8600,Shop and Premises,Empty Relief - Post 01/04/2008
,"62 Southgate, Elland, HX5 0PS",56224062,,3000,Shop and Premises,Empty Relief - Post 01/04/2008
,"91 Northgate, Halifax, HX1 1XF",68096091,,12000,Restaurant and Premises,Empty Relief - Post 01/04/2008
,"Unit A, Drakes Industrial Estate, Shay Lane, Halifax             HX3 6RL",68536734,,10750,Warehouse And Premises,Qualifying industrial hereditament
Kino & Co,"Office Hm 3.7 To 3.9, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN",65344527,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",5500,Offices And Premises,Empty Relief - Post 01/04/2008
Tilstone,"Unit 2 Pellon Lane Retail Pk, Pellon Lane, Halifax, HX1 5HQ",68236791,"C/O Savills Uk, 29 King Street, Leeds, LS1 2HL",23750,Retail Warehouse And Premises,Empty Relief - Post 01/04/2008
Towngate Plc,"Part 1ST Floor, Woodvale House, Woodvale Road, Brighouse            HD6 4AB",29656726,"C/O Sanderson Weatherall Llp, 25 Wellington Street, Leeds, LS1 4WG",8800,Offices and Premises,Awaiting occupation
Nutclough Mill Ltd,"2 Crown Street, Hebden Bridge, HX7 8EH",76176002,"Barclays Bank Chambers, Market Street, Hebden Bridge, HX7 6AD",7900,Surgery And Premises,Empty Relief - Post 01/04/2008
,"48 New Road, Halifax, HX1 2LH",68028048,,6600,Shop and Premises,Empty Relief - Post 01/04/2008
Shaw Lodge Mills Ltd,"Level 0 The 1850 Mill, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526731,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",13250,Warehouse And Premises,Awaiting occupation
Oakwood Development (Holdings) Ltd In Administration,"Part First Floor, I E S House, Mission Street, Brighouse            HD6 1NQ",29428701,"Moorfields, 88 Wood Street, London, EC2V 7QF",10250,Offices and Premises,Awaiting occupation
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276706,"295 Kings Road, London, SW3 5EP",1150,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite D172, Dean Clough Office Park, Halifax, HX3 5AX",64788760,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1350,Store,Awaiting occupation
,"Storage Containers, West Central Business Park, Victoria Road, Halifax              HX1 5QH",69196727,,1225,Store And Premises,Empty Property - RV < 15000
,"7 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408007,,1775,Shop and Premises,Awaiting occupation
,"Rear 296 Queens Road, Halifax, HX1 4NS",68308742,,3450,Garage And Premises,Awaiting occupation
Sk Excel Ltd,"6 Rochdale Road, Todmorden, OL14 5AA",78400006,,8600,Bank And Premises,Empty Relief - Post 01/04/2008
,"Office 3, 11 Owler Ings Road, Brighouse, HD6 1EJ",29452740,,2125,Offices and Premises,Rateable Value below threshold
Maramar Holdings Ltd,"The Maltings, Halifax Road, Elland, HX5 0SH",56116725,"Mile Thorn Works, Gibbet Street, Halifax, HX1 4JR",52000,Showroom And Premises,Empty Relief - Post 01/04/2008
Ramsdens Legal Services Ltd,"Unit 3 Birds Royd Works, Birds Royd Lane, Brighouse, HD6 1NG",29052765,"Oakley House, 1 Hungerford Road, Edgerton, Huddersfield, HD3 3AL",12750,Offices And Premises,Empty Relief - Post 01/04/2008
Enterprise Inns Plc,"Lush, 24A Fountain Street, Halifax, HX1 1LW",65100705,"Purchase Ledger Dept, 3 Monkspath Hall Road, Solihull, West Midlands, B90 4SJ",25750,Nightclub And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 6 Kirklees Steelworks, Grove Street, Brighouse, HD6 1PL",29284734,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1025,Store And Premises,Rateable Value below threshold
Kino & Co,"Unit HM15 Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",65344803,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",2700,Workshop And Premises,Qualifying industrial hereditament
Units To Let [Northern] Ltd,"Unit 16B First Floor, Asquith Bottom Works, Water Street, Sowerby Bridge       HX6 3BS",77690713,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",960,Store And Premises,Rateable Value below threshold
,"2 Phoenix Court, Wakefield Road, Brighouse, HD6 1PF",29608733,,3900,Workshop And Premises,Qualifying industrial hereditament
Resource Medical (Uk) Ltd,"Milk Distribution Depot, Queens Road, Halifax, HX1 3NT",68308710,"C/O Mr Zulfkar Ahmed, 2 Carlton Avenue, Batley, WF17 7AQ",13750,Warehouse And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 4, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",2250,Store And Premises,Rateable Value below threshold
R S Investments Yorkshire Ltd,"Unit 3 L R P Business Park, Halifax Road, Hipperholme, Halifax              HX3 8EN",65232728,"Thornfield, Leeds Road, Hipperholme, HX3 8NH",1500,Workshop And Premises,Rateable Value below threshold
Shaw Lodge Mills Ltd,"Level - 1 The 1850 Mill, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526751,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",8200,Warehouse And Premises,Listed Building
Shaw Lodge Mills Ltd,"Level 1 The 1862 Warehouse, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526737,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",8400,Warehouse And Premises,Listed Building
Shaw Lodge Mills Ltd,"Level 2 The 1862 Warehouse, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526736,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",5000,Warehouse And Premises,Listed Building
Warmco Space Heating Ltd,"Unit 13, Kirklees Steelworks, Grove Street, Brighouse            HD6 1PL",29284740,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",990,Store And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 203 2ND Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212733,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",310,Store And Premises,Rateable Value below threshold
,"F'Mr W'House At Beard Ents, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420727,,5500,Warehouse And Premises,Listed Building
,"Redacre, Red Acre Lane, Mytholmroyd, Hebden Bridge        HX7 5DQ",76436700,,2100,Workshop And Premises,Empty Property - RV < 15000
,"Office 22, 11 Owler Ings Road, Brighouse, HD6 1EJ",29452745,,2000,Offices and Premises,Empty Property - RV < 15000
,"22 West Park Street, Brighouse, HD6 1DU",29048738,,27500,Offices And Premises,Listed Building
Dean Clough Ltd,"Cafe At Design House, Dean Clough Mills, Halifax, HX3 5AX",64296745,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",19250,Cafe And Premises,Listed Building
Bower & Child Ltd (1985) Retirement & Death Benefit Scheme,"Room 2 At, 37 Bethel Street, Brighouse, HD6 1JR",29048735,"Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",1375,Offices And Premises,Rateable Value below threshold
Global Commercial Investments Ltd,"Front Part Unit H, Craven Edge Ent Centre, Hopwood Lane, Halifax              HX1 5JH",64242817,"Unit 4, Fast Food Business Centre, Pride Buildings, Hall Lane, Bradford, BD4 7AB",3400,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Second Floor, 18 Silver Street, Halifax, HX1 1HS",68580713,,9500,Offices and Premises,Empty Relief - Post 01/04/2008
,"28 Churchfields Road, Brighouse, HD6 1DH",29164028,,2450,Shop and Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Unit 21 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056753,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1800,Offices And Premises,Rateable Value below threshold
,"Bailiff Bridge Activity Cntr, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4EN",29056733,,20750,Day Nursery and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 307 3RD Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212747,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1000,Store And Premises,Listed Building
Qc Supplies Retirement Benefit Scheme,"Unit 1 Quarry Court (Empty), Beacon Hill Road, Halifax, HX3 6AQ",64184709,"Unit 1 Quarry Court, Beacon Hill Road, Halifax, HX3 6AQ",66500,Warehouse And Premises,Empty Relief - Post 01/04/2008
Network Rail Ltd,"Railway Arch No 2, Bridge End, Brighouse, HD6 3DH",29092701,"Network Rail, Payables Property, Po Box 4279, Manchester, M60 3EH",850,Store And Premises,Rateable Value below threshold
Ppc Uk Ltd (In Administration),"Unit 1A 2ND Floor, Dunkirk Mills, Dunkirk Lane, Halifax              HX1 3TA",64852700,"Leonard Curtis, Business Rescue & Recovery, 5 Albion Court, Leeds, LS1 6JL",1850,Warehouse And Premises,Rateable Value below threshold
Ppc Uk Ltd (In Administration),"Ground Floor, Unit 1B Dunkirk Mills, Dunkirk Lane, Halifax              HX1 3TA",64852702,"Leonard Curtis, Business Rescue & Recovery, 5 Albion Court, Leeds, LS1 6JL",2150,Warehouse And Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 18F, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628864,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2450,Offices And Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 18E, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628863,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2300,Offices And Premises,Rateable Value below threshold
,"Office 1 Shay Lane Works, Shay Lane, Halifax, HX3 6SF",68536833,,620,Office,Rateable Value below threshold
,"55 Halifax Road, Todmorden, OL14 5BB",78192055,,5200,Showroom And Premises,Empty Relief - Post 01/04/2008
,"1a St James Street, Halifax, HX1 5SU",68736701,,1825,Hairdressing Salon and Premises,Rateable Value below threshold
Gardner Jorissen Ltd,"Unit 10 No 2 Warehouse, Canal Wharf, Sowerby Bridge, HX6 2AG",77128742,"No1Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",2050,Shop And Premises,Empty Property - RV < 15000
Hird & Partners L L P,"10 Blackwall, Halifax, HX1 2BE",64268010,"2 King Street, Halifax, HX1 1SR",11750,Surgery And Premises,Empty Relief - Post 01/04/2008
Binns & Sons (Greetland) Ltd,"Office 5 Second Floor, Brian Royd Mills, Brian Royd Lane, Greetland            HX4 8PE",64873711,"The Woodlands, Rochdale Road, Greetland, Halifax, HX4 8PH",1000,Office,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Office 4 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084823,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2375,Office,Empty Property - RV < 15000
Leodis Properties Ltd,"Punch Bowl Inn, 389 Huddersfield Road, Halifax, HX3 9LJ",65412706,"F.A.O. Samantha Jane Lee, Martha's Ale House, Well Lane, Guiseley, LS20 9BA",4750,Public House and Premises,Empty Relief - Post 01/04/2008
Halifax Opportunities Trust,"Unit 1, Hansonlane Enterprise Centre, Hanson Lane, Halifax             HX1 5PG",65264729,"Attn Barbara Harbinson, The Elsie Whiteley Centre, Hopwood Lane, Halifax, HX1 5ER",2000,Workshop And Premises,Empty Property - RV < 15000
Dean Clough Ltd,"Bowling Mill Courtyard No 5, Dean Clough, Halifax, HX3 5AX",64885720,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",10250,Restaurant And Premises,Listed Building
Dean Clough Ltd,"Bowling Mill Courtyard No 4, Dean Clough Mills, Halifax, HX3 5AX",64788778,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",33250,Restaurant and Premises,Listed Building
,"King Street, Todmorden, OL14 6LX",78288701,,2650,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Cross Roads, Wainstalls, Halifax, HX2 7TE",64724700,,1475,Sports Ground And Premises,Rateable Value below threshold
,"Adj 8 King Cross Street, Halifax, HX1 2SH",65520710,,10000,Showroom And Premises,Listed Building
Calderdale Mbc,"Princess Buildings, 18 Princess Street, Halifax, HX1 1TP",68288701,"Westgate House, Market Street, Halifax, HX1 1PS",92500,Offices and Premises,Listed Building
Pennine Housing 2000 Ltd,"45 Stanningley Road, Mixenden, Halifax, HX2 8RJ",68804045,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",860,Shop and Premises,Rateable Value below threshold
Merrie Men Inns Preston Ltd,"22 Halifax Road, Todmorden, OL14 5QG",78192022,"20/24 Leicester Road, Preston, Lancs, PR1 1PP",2850,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unity Street, Walsden, Todmorden, OL14 7SR",78496700,,1100,Store And Premises,Rateable Value below threshold
,"9 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088009,,1300,Shop and Premises,Rateable Value below threshold
,"14 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088014,,770,Hairdressing Salon and Premises,Flood Relief Application 2015/16
,"13 Town Hall Street, Sowerby Bridge, HX6 2EA",77600013,,3800,Shop and Premises,Listed Building
Dean Clough Ltd,"Office Suite G B, Dean Clough Mills, Halifax, HX3 5AX",64784894,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",8100,Store And Premises,Listed Building
,"Spring Grove Stables, Foster Lane, Hebden Bridge, HX7 8JX",76212703,,2550,Garage And Premises,Empty Property - RV < 15000
Calderdale Mbc Community Services,"16 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252733,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2500,Shop and Premises,Listed Building
Cullingworth Commercials & Freight Services Ltd,"Mezzanine Office 9, Lumbrook Mills, Westercroft Lane, Halifax              HX3 7TY",69388709,"Fao June Dove, Lumbrook Mills, Westercroft Lane, Shelf, Halifax, HX3 7TY",1250,Office,Rateable Value below threshold
,"1 Deal Street, Halifax, HX1 1QX",64780001,,3550,Warehouse And Premises,Listed Building
,"Basement, 10A Akroyd Place, Halifax, HX1 1YH",64036010,,920,Store And Premises,Rateable Value below threshold
H.R Goodale [ Northern] Ltd,"Star Garage, Wakefield Road, Halifax, HX3 0TP",69240707,"Star Garage, Wakefield Road, Halifax, HX3 0TP",6100,Workshop And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Children & Young People's Services,"Grd Flr Carlton Mill, Wharf Street, Sowerby Bridge, HX6 2AS",77652737,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",740,Offices and Premises,Listed Building
Calderdale Mbc,"30 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252750,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Listed Building
Hutchinson 3G Uk Ltd,"Telecommunications Mast, Site Ref 0009, Mile Cross Road, Halifax              HX1 4HN",65800703,"C/O G V A Grimley [Tm], P.O Box 16097, 3 Brindley Place, Birmingham, B2 2UY",8400,Communication Station and Premises,Unoccupied Land
Calderdale Mbc,"28 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252737,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Rateable Value below threshold
Johnston Publishing Ltd,"Ground Floor Store, Below Courier Offices, Bull Close Lane, Halifax              HX1 2SH",64432711,"Johnstone Accounting Centre, Unex House - Suite B, Bourges Boulevard, Peterborough, PE1 1NG",16750,Store And Premises,Empty Relief - Post 01/04/2008
,"103a Ovenden Road, Ovenden, Halifax, HX3 5RQ",64096703,,2550,Shop and Premises,Rateable Value below threshold
,"Hoo Hole Farm Cottage, Cragg Vale, Hebden Bridge, HX7 5HA",76164703,,195,Camping Site And Premises,Rateable Value below threshold
Westfield Properties Ltd,"Unit 28, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164748,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1675,Workshop And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Unit 30A, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024730,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",700,Workshop And Premises,Rateable Value below threshold
,"Part 1st Floor, Fenton Road, Halifax, HX1 3SQ",65072709,,2650,Stores,Empty Relief - Post 01/04/2008
,"Carlton Works, The Boulevard, Savile Park Road, Halifax             HX1 2EN",68472703,,1800,Store And Premises,Rateable Value below threshold
Calderdale Mbc,"39 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252751,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2600,Shop and Premises,Listed Building
,"Unit 5, Hawksclough Industrial Est., Burnley Road, Mytholmroyd          HX7 5AD",76088876,,1825,Factory and Premises,Rateable Value below threshold
Co-Operative Group Ltd,"King Street, Brighouse, HD6 1NX",29372707,"C/O Rate Account Management, Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace Birmingham, B1 2LP",2400,Meeting Rooms And Premises,Empty Property - RV < 15000
Decopak Ltd,"Land At, Hipperholme Works, Halifax Road, Hipperholme          HX3 8BS",65936708,"Deco House, Halifax Road, Hipperholme, HX3 8BW",12250,Land Used For Storage and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Part Ground Floor, Wilkin Royd Mill, Wood Street, Brighouse           HD6 1PW",29648709,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",960,Store And Premises,Rateable Value below threshold
,"22 Dean Street, Greetland, Halifax, HX4 8DW",64800022,,2550,Workshop And Premises,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Unit 31 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056713,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2000,Store,Rateable Value below threshold
