ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,STRATHMORE HOUSE,16/02/2018,£840.00,RESIDENTIAL LONG TERM,V001226554
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,STRATHMORE HOUSE,16/02/2018,£840.00,RESIDENTIAL LONG TERM,V001226555
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,STRATHMORE HOUSE,16/02/2018,£840.00,RESIDENTIAL LONG TERM,V001226556
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,STRATHMORE HOUSE,16/02/2018,"£1,494.54",RESIDENTIAL LONG TERM,V001226557
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CHAFFINCH RESIDENTIAL HOME,16/02/2018,£698.70,RESIDENTIAL LONG TERM,V001226558
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,BROWFIELD RESIDENTIAL HOME,16/02/2018,"£1,115.10",RESIDENTIAL LONG TERM,V001226559
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226560
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HC ONE OVAL LTD,16/02/2018,£900.00,NURSING LONG TERM,V001226561
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,"£2,198.48",RESIDENTIAL LONG TERM,V001226562
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£940.00,NURSING LONG TERM,V001226563
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CHOICE LIMITED,16/02/2018,"£3,564.56",RESIDENTIAL LONG TERM,V001226564
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,"£1,424.00",NURSING LONG TERM,V001226565
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226566
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,16/02/2018,"£1,806.98",RESIDENTIAL LONG TERM,V001226567
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,MOORHAVEN NURSING HOME,16/02/2018,£529.80,RESIDENTIAL LONG TERM,V001226568
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,16/02/2018,"£1,020.00",RESIDENTIAL LONG TERM,V001226571
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HC ONE LTD,16/02/2018,"£1,062.82",NURSING LONG TERM,V001226572
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,£698.70,RESIDENTIAL LONG TERM,V001226573
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,FERN BANK THERAPEUTIC COMMUNITY LTD,16/02/2018,£759.10,RESIDENTIAL LONG TERM,V001226574
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,16/02/2018,"£1,280.00",NURSING LONG TERM,V001226576
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226577
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226578
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,578.70",RESIDENTIAL LONG TERM,V001226579
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,572.40",RESIDENTIAL LONG TERM,V001226580
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226581
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£940.00,NURSING LONG TERM,V001226582
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,FITZROY,16/02/2018,"£2,121.96",RESIDENTIAL LONG TERM,V001226583
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,380.80",RESIDENTIAL LONG TERM,V001226584
ROCHDALE BOROUGH COUNCIL,16/02/2018,EARLY HELP AND SCHOOLS,PANORAMIC ASSOCIATES LTD,16/02/2018,"£1,250.00",AGENCY STAFF,V001226585
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,403.60",RESIDENTIAL LONG TERM,V001226586
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,AUTISM INITIATIVES,16/02/2018,"£2,937.66",RESIDENTIAL LONG TERM,V001226587
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,BROWFIELD RESIDENTIAL HOME,16/02/2018,£631.10,NURSING LONG TERM,V001226588
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,"£1,228.78",RESIDENTIAL LONG TERM,V001226589
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,16/02/2018,£969.42,RESIDENTIAL LONG TERM,V001226590
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£3,319.44",RESIDENTIAL LONG TERM,V001226591
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,636.08",RESIDENTIAL LONG TERM,V001226592
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£1,731.90",RESIDENTIAL LONG TERM,V001226593
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,16/02/2018,"£2,387.64",RESIDENTIAL LONG TERM,V001226594
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,16/02/2018,"£2,495.82",RESIDENTIAL LONG TERM,V001226595
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£1,864.40",RESIDENTIAL LONG TERM,V001226596
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,AUTISM PLUS LIMITED,16/02/2018,"£2,071.08",RESIDENTIAL LONG TERM,V001226597
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,16/02/2018,"£1,832.76",RESIDENTIAL LONG TERM,V001226598
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£1,748.10",RESIDENTIAL LONG TERM,V001226599
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,16/02/2018,"£2,542.00",RESIDENTIAL LONG TERM,V001226600
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,16/02/2018,"£2,265.18",RESIDENTIAL LONG TERM,V001226601
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,BROOKFIELD CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226602
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,111.00",RESIDENTIAL LONG TERM,V001226603
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,DAVID LEWIS ORGANISATION,16/02/2018,"£6,503.68",RESIDENTIAL LONG TERM,V001226604
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,185.10",RESIDENTIAL LONG TERM,V001226605
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£1,450.70",RESIDENTIAL LONG TERM,V001226606
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,16/02/2018,"£1,976.20",RESIDENTIAL LONG TERM,V001226607
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226608
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226609
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226610
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226612
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226613
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,AVERILL HOUSE CARE HOME,16/02/2018,£615.80,RESIDENTIAL LONG TERM,V001226614
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,£900.00,NURSING LONG TERM,V001226615
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,OAKLAND HOUSE CARE HOME,16/02/2018,£938.96,NURSING LONG TERM,V001226616
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,£805.64,NURSING LONG TERM,V001226618
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£940.00,NURSING LONG TERM,V001226619
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,SUNNYBANK P R S LTD,16/02/2018,"£1,618.80",RESIDENTIAL LONG TERM,V001226620
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226622
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,16/02/2018,"£2,316.28",RESIDENTIAL LONG TERM,V001226623
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226624
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,017.90",RESIDENTIAL LONG TERM,V001226625
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£940.00,NURSING LONG TERM,V001226626
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,£631.10,NURSING LONG TERM,V001226627
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,CARE IN SAFE HANDS HEALTHCARE LIMITED,16/02/2018,"£3,473.10",RESIDENTIAL LONG TERM,V001226628
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,FREEHOLD COTTAGE,16/02/2018,"£1,184.00",RESIDENTIAL LONG TERM,V001226629
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE,16/02/2018,£533.58,NURSING LONG TERM,V001226630
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226631
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£1,460.28",RESIDENTIAL LONG TERM,V001226632
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,16/02/2018,£991.98,RESIDENTIAL LONG TERM,V001226633
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,16/02/2018,£938.50,RESIDENTIAL LONG TERM,V001226634
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226635
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,16/02/2018,"£2,037.74",RESIDENTIAL LONG TERM,V001226636
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,16/02/2018,£914.00,RESIDENTIAL LONG TERM,V001226637
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,16/02/2018,£914.00,RESIDENTIAL LONG TERM,V001226638
ROCHDALE BOROUGH COUNCIL,26/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,26/02/2018,£914.00,RESIDENTIAL LONG TERM,V001226639
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226640
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,"£1,580.00",NURSING LONG TERM,V001226641
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226642
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,16/02/2018,"£1,875.14",RESIDENTIAL LONG TERM,V001226643
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226644
ROCHDALE BOROUGH COUNCIL,16/02/2018,EARLY HELP AND SCHOOLS,PANORAMIC ASSOCIATES LTD,16/02/2018,"£6,380.00",AGENCY STAFF,V001226645
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,16/02/2018,"£3,355.60",RESIDENTIAL LONG TERM,V001226646
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,16/02/2018,-£900.00,RESIDENTIAL LONG TERM,V001226647
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,16/02/2018,-£900.00,RESIDENTIAL LONG TERM,V001226648
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,16/02/2018,-£900.00,RESIDENTIAL LONG TERM,V001226649
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,16/02/2018,-£900.00,RESIDENTIAL LONG TERM,V001226650
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,16/02/2018,-£900.00,RESIDENTIAL LONG TERM,V001226651
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,310.30",RESIDENTIAL LONG TERM,V001226652
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,16/02/2018,"£2,746.00",RESIDENTIAL LONG TERM,V001226653
ROCHDALE BOROUGH COUNCIL,16/02/2018,EARLY HELP AND SCHOOLS,PANORAMIC ASSOCIATES LTD,16/02/2018,"£4,640.00",AGENCY STAFF,V001226654
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE LANCS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226655
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,16/02/2018,"£2,368.94",RESIDENTIAL LONG TERM,V001226656
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,16/02/2018,£530.70,NURSING LONG TERM,V001226658
ROCHDALE BOROUGH COUNCIL,20/02/2018,EARLY HELP AND SCHOOLS,PANORAMIC ASSOCIATES LTD,20/02/2018,"£6,380.00",AGENCY STAFF,V001226659
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,16/02/2018,£940.00,NURSING LONG TERM,V001226660
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,ST GEORGES NURSING HOME OLDHAM LTD,16/02/2018,"£1,472.60",NURSING LONG TERM,V001226661
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HOLLIN KNOWLE RESIDENTIAL CARE HOME,16/02/2018,£727.50,RESIDENTIAL LONG TERM,V001226662
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226663
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANSFIELD HALL REST HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226664
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,16/02/2018,£730.50,RESIDENTIAL LONG TERM,V001226665
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,16/02/2018,£926.00,RESIDENTIAL LONG TERM,V001226666
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226667
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,"£1,040.00",NURSING LONG TERM,V001226669
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226670
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,FIELDHOUSE CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226671
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,-£514.14,RESIDENTIAL LONG TERM,V001226672
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,-£514.14,RESIDENTIAL LONG TERM,V001226673
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,-£514.14,RESIDENTIAL LONG TERM,V001226674
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,-£514.14,RESIDENTIAL LONG TERM,V001226675
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,-£514.14,RESIDENTIAL LONG TERM,V001226676
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226677
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HEALEY CARE LTD,16/02/2018,"£3,038.70",RESIDENTIAL LONG TERM,V001226678
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226679
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,16/02/2018,"£1,280.00",NURSING LONG TERM,V001226680
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226681
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226683
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226684
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£914.00,SHORT TERM CARE - RESIDENTIAL,V001226685
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£652.86,SHORT TERM CARE - RESIDENTIAL,V001226687
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226688
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE LANCS LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226689
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,£900.00,NURSING LONG TERM,V001226690
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,16/02/2018,£914.00,RESIDENTIAL LONG TERM,V001226691
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226692
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226693
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226694
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,16/02/2018,"£1,121.70",RESIDENTIAL LONG TERM,V001226695
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,16/02/2018,£926.00,RESIDENTIAL LONG TERM,V001226696
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226697
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM AND ROCHDALE GROUNDWORK TRUST LTD,16/02/2018,"£24,350.00",CONDITION SURVEYS,V001226698
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,16/02/2018,£900.00,SELF - FUNDING DEFERRED PAYMENTS,V001226699
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,ORCHARD CARE HOMES,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226700
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226701
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226702
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226703
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226705
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226706
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,16/02/2018,£900.00,RESIDENTIAL LONG TERM,V001226708
