ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,28/11/2017,PHYSICAL DIS & OLDER PEOPLE,ADAPT BUILDING SERVICES LTD,28/11/2017,"£1,800.50",MINOR BUILDING WORKS,V001196658
ROCHDALE BOROUGH COUNCIL,28/11/2017,PHYSICAL DIS & OLDER PEOPLE,ADAPT BUILDING SERVICES LTD,28/11/2017,"£1,800.50",MINOR BUILDING WORKS,V001196658
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,23/11/2017,"£3,633.80",HOME CARE - ADULT SERVICES,V001196660
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE LTD,23/11/2017,"£14,150.58",HOME CARE - ADULT SERVICES,V001196661
ROCHDALE BOROUGH COUNCIL,23/11/2017,LEARNING DIS & MENTAL HEALTH,STEPPING STONES SERVICES,23/11/2017,"£1,782.00",PERSONAL BUDGETS - MANAGED,V001196663
ROCHDALE BOROUGH COUNCIL,23/11/2017,LEARNING DIS & MENTAL HEALTH,STEPPING STONES SERVICES,23/11/2017,£594.00,PERSONAL BUDGETS - MANAGED,V001196664
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,SUNSHINE CARE CO-OP,23/11/2017,"£2,384.24",HOME CARE - ADULT SERVICES,V001196666
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,CALDERDALE HOMECARE LTD,23/11/2017,"£6,519.20",HOME CARE - ADULT SERVICES,V001196667
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,23/11/2017,"£6,016.12",HOME CARE - ADULT SERVICES,V001196668
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,ALLIED HEALTHCARE,23/11/2017,"£12,491.29",HOME CARE - ADULT SERVICES,V001196669
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,CAREWATCH CARE SERVICES LTD,23/11/2017,"£3,878.88",HOME CARE - ADULT SERVICES,V001196670
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,822.68",DIRECT PAYMENTS,V001196671
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£791.72,DIRECT PAYMENTS,V001196672
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£853.72,DIRECT PAYMENTS,V001196673
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£523.48,DIRECT PAYMENTS,V001196674
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,045.68",DIRECT PAYMENTS,V001196675
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£3,341.92",DIRECT PAYMENTS,V001196676
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,192.44",DIRECT PAYMENTS,V001196677
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,669.52",DIRECT PAYMENTS,V001196678
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,708.40",DIRECT PAYMENTS,V001196679
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£3,018.28",DIRECT PAYMENTS,V001196680
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£3,574.04",DIRECT PAYMENTS,V001196681
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,451.08",DIRECT PAYMENTS,V001196682
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,753.12",DIRECT PAYMENTS,V001196683
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£971.20,DIRECT PAYMENTS,V001196684
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,202.16",DIRECT PAYMENTS,V001196685
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,388.48",DIRECT PAYMENTS,V001196686
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,102.48",DIRECT PAYMENTS,V001196687
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£716.32,DIRECT PAYMENTS,V001196690
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,173.96",DIRECT PAYMENTS,V001196691
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£647.40,DIRECT PAYMENTS,V001196692
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£524.04,DIRECT PAYMENTS,V001196694
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£785.80,DIRECT PAYMENTS,V001196695
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,561.52",DIRECT PAYMENTS,V001196697
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,146.00",DIRECT PAYMENTS,V001196699
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£600.24,DIRECT PAYMENTS,V001196700
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£666.64,DIRECT PAYMENTS,V001196702
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,746.20",DIRECT PAYMENTS,V001196703
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,312.96",DIRECT PAYMENTS,V001196704
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,134.84",DIRECT PAYMENTS,V001196705
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£541.60,DIRECT PAYMENTS,V001196707
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£829.92,DIRECT PAYMENTS,V001196708
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,973.00",DIRECT PAYMENTS,V001196709
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,776.92",DIRECT PAYMENTS,V001196710
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£3,428.12",DIRECT PAYMENTS,V001196711
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,096.92",DIRECT PAYMENTS,V001196712
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£4,805.08",DIRECT PAYMENTS,V001196713
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,547.04",DIRECT PAYMENTS,V001196715
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,614.76",DIRECT PAYMENTS,V001196716
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£3,339.40",DIRECT PAYMENTS,V001196717
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£4,221.00",DIRECT PAYMENTS,V001196722
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,944.80",DIRECT PAYMENTS,V001196723
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£5,319.04",DIRECT PAYMENTS,V001196724
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,173.56",DIRECT PAYMENTS,V001196725
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£5,210.80",DIRECT PAYMENTS,V001196726
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£9,377.12",DIRECT PAYMENTS,V001196727
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"-£4,655.92",DIRECT PAYMENTS,V001196728
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,889.72",DIRECT PAYMENTS,V001196729
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£658.72,DIRECT PAYMENTS,V001196730
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,011.72",DIRECT PAYMENTS,V001196731
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£894.44,DIRECT PAYMENTS,V001196732
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£3,040.32",DIRECT PAYMENTS,V001196733
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,081.64",DIRECT PAYMENTS,V001196734
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,788.32",DIRECT PAYMENTS,V001196735
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,664.92",DIRECT PAYMENTS,V001196736
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£4,854.16",DIRECT PAYMENTS,V001196737
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£846.48,DIRECT PAYMENTS,V001196738
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,078.84",DIRECT PAYMENTS,V001196739
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£625.04,DIRECT PAYMENTS,V001196740
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£622.48,DIRECT PAYMENTS,V001196742
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£931.64,DIRECT PAYMENTS,V001196744
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,861.04",DIRECT PAYMENTS,V001196747
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,397.16",DIRECT PAYMENTS,V001196748
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,562.00",DIRECT PAYMENTS,V001196749
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£721.72,DIRECT PAYMENTS,V001196750
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,893.80",DIRECT PAYMENTS,V001196751
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£935.52,DIRECT PAYMENTS,V001196752
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£506.16,DIRECT PAYMENTS,V001196753
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,062.64",DIRECT PAYMENTS,V001196754
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,546.48",DIRECT PAYMENTS,V001196755
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,072.88",DIRECT PAYMENTS,V001196756
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£578.44,DIRECT PAYMENTS,V001196757
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,412.56",DIRECT PAYMENTS,V001196758
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£625.64,DIRECT PAYMENTS,V001196759
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,699.08",DIRECT PAYMENTS,V001196760
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£603.36,DIRECT PAYMENTS,V001196761
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£976.44,DIRECT PAYMENTS,V001196762
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,177.44",DIRECT PAYMENTS,V001196765
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£787.36,DIRECT PAYMENTS,V001196766
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£904.08,DIRECT PAYMENTS,V001196768
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,408.08",DIRECT PAYMENTS,V001196769
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£630.20,DIRECT PAYMENTS,V001196770
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,399.80",DIRECT PAYMENTS,V001196771
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£3,450.20",DIRECT PAYMENTS,V001196772
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£530.36,DIRECT PAYMENTS,V001196773
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,118.76",DIRECT PAYMENTS,V001196774
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£936.80,DIRECT PAYMENTS,V001196775
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£667.04,DIRECT PAYMENTS,V001196778
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,341.04",DIRECT PAYMENTS,V001196780
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£672.40,DIRECT PAYMENTS,V001196781
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£678.76,DIRECT PAYMENTS,V001196782
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£945.24,DIRECT PAYMENTS,V001196783
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£3,326.56",DIRECT PAYMENTS,V001196784
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£786.16,DIRECT PAYMENTS,V001196785
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,031.56",DIRECT PAYMENTS,V001196787
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,055.04",DIRECT PAYMENTS,V001196788
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,034.76",DIRECT PAYMENTS,V001196789
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,605.64",DIRECT PAYMENTS,V001196791
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£541.68,DIRECT PAYMENTS,V001196792
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£656.00,DIRECT PAYMENTS,V001196796
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£576.52,DIRECT PAYMENTS,V001196797
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£771.08,DIRECT PAYMENTS,V001196798
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£788.20,DIRECT PAYMENTS,V001196799
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,149.12",DIRECT PAYMENTS,V001196800
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,182.32",DIRECT PAYMENTS,V001196801
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£872.64,DIRECT PAYMENTS,V001196802
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,399.52",DIRECT PAYMENTS,V001196803
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,001.28",DIRECT PAYMENTS,V001196804
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£975.04,DIRECT PAYMENTS,V001196805
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,017.56",DIRECT PAYMENTS,V001196806
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£890.44,DIRECT PAYMENTS,V001196807
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£565.44,DIRECT PAYMENTS,V001196813
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£565.44,DIRECT PAYMENTS,V001196814
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£3,380.60",DIRECT PAYMENTS,V001196817
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,297.20",DIRECT PAYMENTS,V001196818
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£632.56,DIRECT PAYMENTS,V001196822
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£632.56,DIRECT PAYMENTS,V001196823
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£2,551.44",DIRECT PAYMENTS,V001196824
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£4,275.96",DIRECT PAYMENTS,V001196825
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£516.08,DIRECT PAYMENTS,V001196827
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,372.56",DIRECT PAYMENTS,V001196828
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£599.60,DIRECT PAYMENTS,V001196829
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,219.60",DIRECT PAYMENTS,V001196830
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£680.68,DIRECT PAYMENTS,V001196833
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£921.44,DIRECT PAYMENTS,V001196834
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,119.32",DIRECT PAYMENTS,V001196835
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,"£1,195.16",DIRECT PAYMENTS,V001196836
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£603.48,DIRECT PAYMENTS,V001196837
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,24/11/2017,£644.72,DIRECT PAYMENTS,V001196838
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,403.76",DIRECT PAYMENTS,V001196840
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£1,349.64",DIRECT PAYMENTS,V001196841
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£937.84,DIRECT PAYMENTS,V001196842
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,"£2,688.64",DIRECT PAYMENTS,V001196844
ROCHDALE BOROUGH COUNCIL,24/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,24/11/2017,£999.48,DIRECT PAYMENTS,V001196847
