Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,28/04/2017,inv0038633,227.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3002/11002,Energy-Electricy,11002,28/04/2017,inv0038693,499.22,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3002/11003,Energy - Gas (Inc. Mecogas),11003,28/04/2017,inv0038644,31.70,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3002/12001,Rents (Premises Only),12001,28/04/2017,inv0038692,131.25,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3002/12001,Rents (Premises Only),12001,28/04/2017,inv0038692,3613.75,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3003/11002,Energy-Electricy,11002,28/04/2017,inv0038693,166.41,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3003/11003,Energy - Gas (Inc. Mecogas),11003,28/04/2017,inv0038644,10.57,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3003/12001,Rents (Premises Only),12001,28/04/2017,inv0038692,43.75,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3003/12001,Rents (Premises Only),12001,28/04/2017,inv0038692,1204.58,Partnerships and Agencies,SVG Properties LLP,19798
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Enabling,1601,Customer Service,Employees,1601/09002,External Training Inc.Seminr,09002,28/04/2017,inv0038705,460.00,General Fund,Shelter Training Ltd,17474
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Supplies and Services,1614/34110,Security Services,34110,28/04/2017,inv0038648,966.84,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Advice,1603,Delivery & Front Line Services,Supplies and Services,1625/38041,Misc-Contrib To Energy Trust,38041,28/04/2017,inv0038707,36000.00,General Fund,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Advice,1603,Delivery & Front Line Services,Supplies and Services,1625/38041,Misc-Contrib To Energy Trust,38041,28/04/2017,inv0038708,4000.00,General Fund,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Specialist Services,Supplies and Services,1433/34107,Hired Services - General,34107,28/04/2017,inv0038724,1500.00,General Fund,The Oyster Partnership Ltd,31214
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Planning,Employees,2861/09002,External Training Inc.Seminr,09002,28/04/2017,inv0038714,500.00,Control Holding and SU Accnts,Arboricultural Association,17239
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Customer Service,Employees,2854/09002,External Training Inc.Seminr,09002,28/04/2017,inv0038647,495.00,Control Holding and SU Accnts,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Management Team,Supplies and Services,2811/36301,Trav/Subsist Staff-Exc.Confs,36301,28/04/2017,inv0038716,318.00,Control Holding and SU Accnts,iESE,27576
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Management Team,Supplies and Services,2813/35104,Software Charges,35104,28/04/2017,inv0038713,1888.20,Control Holding and SU Accnts,Iken Business Ltd,20475
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2808/30201,Furn/Off.Equip-Purch/Renewal,30201,28/04/2017,inv0038599,121.72,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Delivery & Front Line Services,Employees,2814/09002,External Training Inc.Seminr,09002,28/04/2017,inv0038710,550.00,Control Holding and SU Accnts,Mr Anthony Dean,31416
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/33002,Printing & Stationery,33002,28/04/2017,inv0036776,30.00,Control Holding and SU Accnts,Shaw & Sons Ltd,17469
