Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018162178,0.39
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018162178,3.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018162178,3.55
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,8.33
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,1.95
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,5.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,3.7
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,10.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,9.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,42.92
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018162178,3.55
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS-SUTURES,Medicine,NHS LOGISTICS,1018162178,31.63
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,4.41
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,12
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018162178,7.45
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,3.93
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018162178,19.53
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018162178,0.39
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BAGS SACKS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018162178,3
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRUGS,Musculo-Skeletal,NHS LOGISTICS,1018162178,6.48
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,2.41
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018162178,14.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TUBES,Musculo-Skeletal,NHS LOGISTICS,1018162178,20.55
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,3.92
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,10.75
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,338.3
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,118.85
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,54.85
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,59.43
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,118.85
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,713.1
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,123.43
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,61.72
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,142.86
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018162178,246.87
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,21.3
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,19.53
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TUBES,Clinical Support,NHS LOGISTICS,1018162178,6.85
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018162178,6.84
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018162178,17.75
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018162178,3.55
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018162178,58.75
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018162178,49
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,9.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,29.3
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,42.92
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TUBES,Medicine,NHS LOGISTICS,1018162178,6.85
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018162178,9.38
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018162178,5.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018162178,10.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,9.39
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,5.66
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,4.98
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018162178,35.4
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,24.42
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,16.84
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRUGS,Surgery,NHS LOGISTICS,1018162178,54.9
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,10.24
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,10.24
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,10.24
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRUGS,Surgery,NHS LOGISTICS,1018162178,29.5
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,D IMAG & RADIO - X RAY FILM PROCESSING CHEMICALS,Surgery,NHS LOGISTICS,1018162178,112.58
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018162178,4.32
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,3.29
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,11.92
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018162178,2.48
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,47.58
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,33.9
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,21.88
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,21.88
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,46.57
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,25.03
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,25.03
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,10.28
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,7.63
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,15.27
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,15.27
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018162178,87.45
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,2.48
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018162178,10.81
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018162178,12
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,4.88
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,6.82
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018162178,4.5
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRUGS,Surgery,NHS LOGISTICS,1018162178,9.35
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018162178,7.53
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRUGS,Surgery,NHS LOGISTICS,1018162178,2.95
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018162178,28.68
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018162178,4.57
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018162178,4.44
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018162178,1.74
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,5.89
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018162178,3.24
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018162178,4.97
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018162178,32.12
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018162178,12.46
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,14.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018162178,0.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018162178,150
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018162178,5.93
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018162178,10.97
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018162178,14.2
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018162178,3.95
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018162178,10.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,2938.8
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,2938.8
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,237.25
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,244.9
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,489.8
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,81.63
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,112.25
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,489.8
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,653.07
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,81.63
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,122.45
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,244.9
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,81.63
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018162178,1.88
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018162178,1.88
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,4.97
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,9.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,0.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,94.92
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,197.71
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,204.08
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,83.05
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,395.42
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,816.33
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018162178,168.38
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018162178,21.47
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018162178,14
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018162178,5.73
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018162178,85.83
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,NON DISPOSABLE BED LINEN,Musculo-Skeletal,NHS LOGISTICS,1018162178,16.59
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018162178,8.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018162178,8.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018162178,43.17
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018162178,10.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018162178,1.32
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018162178,15.22
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018162178,7.23
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,35.43
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,26.58
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,28.8
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018162178,116.67
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,7.52
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,1.83
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,1.24
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,16.33
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,24.42
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018162178,6.84
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018162178,3.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018162178,3.35
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018162178,4.39
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018162178,4.39
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018162178,4.39
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018162178,4.15
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018162178,59.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,0.7
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018162178,3.55
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018162178,30.44
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,3.72
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018162178,14.42
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018162178,1.11
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Clinical Support,NHS LOGISTICS,1018162178,3.08
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,1.24
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,19.53
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,4.85
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,3.91
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018162178,16.66
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018162178,16.66
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018162178,4.32
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,6.21
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,10.65
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018162178,26.34
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,45.36
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,24.42
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018162178,11.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,29.46
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,3.92
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018162178,16.66
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018162178,16.66
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,9.93
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018162178,9.77
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018162178,0.78
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018162178,7.45
Department of Health,Salisbury NHS Foundation Trust,21-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018162178,3.93
