Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284413,115.65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284401,43.45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284101,199.37,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284094,195.92,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284096,683.41,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 16/11/2017,PCO0284222,85.8,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 16/11/2017,PCO0284224,806.18,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 16/11/2017,PCO0284210,28.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284097,41.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284080,79.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284098,80.33,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284403,124.35,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284406,124.35,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284405,124.35,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284414,107.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284100,41.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284412,312.45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284085,41.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284099,41.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284410,85.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/11/2017,OPS0284411,273,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284087,74.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284091,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 09/11/2017,OPS0284092,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 30/11/2017,OPS0284558,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 30/11/2017,OPS0284560,700,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 16/11/2017,COR0284169,725,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 16/11/2017,PCO0284223,672,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,GOLDSHAWBOOTH PARISH COUNCIL,A0080533, 23/11/2017,HED0284420,990,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 09/11/2017,HED0284024,525,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 09/11/2017,HED0284024,525,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 30/11/2017,HED0284527,2065,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 09/11/2017,HED0284024,108,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Grants/Contributions,4739,GREEN CLEAN RESTORATION,A0090368, 09/11/2017,HED0284024,404,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,GREENVALE PRODUCTS LIMITED,A0043407, 16/11/2017,PCO0284232,50,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,GREENVALE PRODUCTS LIMITED,A0043407, 16/11/2017,PCO0284225,136,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,GROUNDSMAN TOOLS & SUPPLIES LLP,A0079260, 02/11/2017,PCO0283876,152.87,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Reference Books Acts,4304,HAMMICKS LEGAL INFORMATION SERVICES,A0045271, 02/11/2017,DAL0283881,338,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,HARDSCAPE PRODUCTS LIMITED,A0053394, 09/11/2017,HED0283984,200,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,HAWKESWORTH APPLIANCE TESTING LTD,A0086095, 16/11/2017,EST0284235,138.67,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,HEALTH BUSINESS LIMITED,A0088933, 09/11/2017,PER0284061,148,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,HEALTH BUSINESS LIMITED,A0088933, 09/11/2017,PER0284060,296,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,HIGHAM WITH WEST CLOSE BOOTH PC,A0090493, 23/11/2017,HED0284421,2500,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0083319, 16/11/2017,AAS0284352,359,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0083319, 16/11/2017,AAS0284352,2092,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Court Fees,4403,HM COURTS & TRIBUNALS SERVICE,A0083319, 16/11/2017,AAS0284351,525,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,HM REVENUE & CUSTOMS,A0067741, 09/11/2017,AAS0284102,851.19,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,HOMES & COMMUNITIES AGENCY,A0090948, 30/11/2017,REG0284504,19413,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091313, 09/11/2017,HMR0284050,115,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0091313, 02/11/2017,HMR0283920,464,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Miscellaneous : Other,4707,REDACTED - PERSONAL DATA,A0091345, 16/11/2017,HMR0284215,120,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,HYDRAIR,A0056976, 16/11/2017,PCO0284216,28,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Planning Appeals,4415,REDACTED - PERSONAL DATA,A0091349, 23/11/2017,PBC0284376,3060,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,IMPERIAL BUILDERS,A0066476, 23/11/2017,HMR0284452,6758,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0085565, 16/11/2017,PBC0284186,123.62,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,INSPIRED INTERIORS,A0080888, 23/11/2017,REG0284457,407.25,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,ISAAC BUTTERWORTH LTD,A0048337, 30/11/2017,HED0284581,760,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,J B STEVENSON,A0090609, 02/11/2017,PCO0283896,25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,149.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,1131.79,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,137.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,167.7,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,100.17,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,619.21,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,57.2,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,73.65,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J DRIVER LTD,A0000884, 30/11/2017,EST0284531,167.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J HARGREAVES,A0001359, 02/11/2017,OPS0283960,96,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,J HARGREAVES,A0001359, 16/11/2017,PCO0284302,25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,JAC MEDIA LIMITED,A0090931, 16/11/2017,EST0284258,50,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,JAC MEDIA LIMITED,A0090931, 16/11/2017,EST0284258,50,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,JADU LIMITED,A0045909, 23/11/2017,DAL0284471,700,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,JADU LIMITED,A0045909, 23/11/2017,DAL0284471,700,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 16/11/2017,TRE0284192,110,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 16/11/2017,TRE0284193,110,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 30/11/2017,TRE0284547,165,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 30/11/2017,TRE0284548,220,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,JETCAM CLEANSING COLNE LTD,A0088807, 09/11/2017,HED0284043,70,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 16/11/2017,PCO4005699,-7.22,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 16/11/2017,PCO0284204,5.36,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 16/11/2017,PCO0284238,6.04,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 16/11/2017,PCO0284205,27.26,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 16/11/2017,PCO0284237,58.44,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 16/11/2017,PCO0284207,69.17,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 30/11/2017,REG0284515,35.54,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 30/11/2017,REG0284511,71.08,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 30/11/2017,REG0284512,71.08,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 30/11/2017,REG0284513,71.08,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 30/11/2017,REG0284514,71.08,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 30/11/2017,REG0284516,71.08,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,JEWSON LIMITED,A0001323, 02/11/2017,OPS0283936,71.08,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,JEWSON LIMITED,A0001323, 09/11/2017,OPS0284073,96.78,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 30/11/2017,REG0284510,41.65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,Capital : Payments,CD14,JEWSON LIMITED,A0001323, 30/11/2017,OPS0284549,104.96,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,Capital : Payments,CD14,JEWSON LIMITED,A0001323, 30/11/2017,OPS0284564,280,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,Capital : Payments,CD14,JEWSON LIMITED,A0001323, 30/11/2017,OPS0284549,104.97,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,Capital : Payments,CD14,JEWSON LIMITED,A0001323, 30/11/2017,OPS0284564,280,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Miscellaneous : Other,4707,REDACTED - PERSONAL DATA,A0091346, 16/11/2017,HMR0284218,135,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Consultants Fees,4401,JL ADVISORY LLP,A0091340, 02/11/2017,HMR0283946,5045,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0057968, 16/11/2017,PER0284198,200,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0057968, 02/11/2017,DAL0283860,0.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0057968, 02/11/2017,DAL0283860,24.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/11/2017,OPS0284274,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 23/11/2017,OPS0284424,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/11/2017,OPS0284288,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/11/2017,OPS0284289,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 23/11/2017,OPS0284427,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/11/2017,OPS0284273,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/11/2017,OPS0284290,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/11/2017,OPS0283961,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/11/2017,OPS0283973,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/11/2017,OPS0283974,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/11/2017,OPS0284291,45,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,JOHNSONS TEXICARE LTD,A0002665, 02/11/2017,ENV0283916,82.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Newspapers & Periodicals,4305,JOHNSTON PUBLISHING LIMITED,A0059640, 01/11/2017,AAS0284328,49.92,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Newspapers & Periodicals,4305,JOHNSTON PUBLISHING LIMITED,A0059640, 01/11/2017,AAS0284346,49.92,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/11/2017,DAL0283869,189,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 23/11/2017,DAL0284306,216,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 23/11/2017,DAL0284307,216,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/11/2017,DAL0283870,243,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 16/11/2017,DAL0284123,324,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/11/2017,DAL0283868,378,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,REDACTED - PERSONAL DATA,A0059367, 02/11/2017,DAL0283871,12,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,KELBROOK & SOUGH PARISH COUNCIL,A0081332, 09/11/2017,HED0284034,1000,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEVIN WILKINSON LANDSCAPES LTD,A0085660, 09/11/2017,HED0284028,273,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEYPLUS SECURITY LIMITED,A0062723, 02/11/2017,EST0283906,385,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 02/11/2017,ENV0283912,60.8,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 23/11/2017,ENV0284378,160.98,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Other Equipment,4003,KINGS WASHING MACHINE RENTALS,A0079878, 09/11/2017,HMR0284051,55,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,KOLEK CONSULTING LIMITED,A0090905, 16/11/2017,HMR0284236,1305.84,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,LANCASHIRE COUNTY COUNCIL,A0001690, 09/11/2017,DAL0284008,606,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 23/11/2017,HMR0284443,667,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 23/11/2017,HMR0284377,2996,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 30/11/2017,HMR0284519,8119.49,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,LANCASTER TRAINING SERVICES LIMITED,A0091351, 23/11/2017,PER0284381,400,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANDSCAPE ENGINEERING LTD,A0013135, 02/11/2017,PCO0283880,2560,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANDSCAPE ENGINEERING LTD,A0013135, 02/11/2017,PCO0283882,3627.2,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 02/11/2017,PCO0283872,6.74,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 02/11/2017,PCO0283872,7.58,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 02/11/2017,PCO0283872,10.39,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 23/11/2017,REG0284363,12.64,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 23/11/2017,REG0284366,26.53,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 23/11/2017,REG0284364,28.62,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 02/11/2017,PCO0283887,36.15,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 02/11/2017,PCO0283887,48.31,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 23/11/2017,REG0284365,122.42,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 30/11/2017,PCO0284537,385.8,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 09/11/2017,REG0284001,31.14,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 30/11/2017,REG0284509,35.68,N,N/A,N,N/A
