Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,154.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,165,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,165,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,165,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,270.83,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,NELSON FITTING,A0046254, 16/02/2017,AAS0277974,1498.33,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,BLACKPOOL BOROUGH  COUNCIL,A0047029, 02/02/2017,AAS0277105,2415,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,EFM : Office and computer equipment,4002,TWOFOLD LIMITED,A0047099, 16/02/2017,DAL0277866,222.61,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM Materials,4004,LOOP PUBLISHING LTD,A0047429, 09/02/2017,REG0277465,29.4,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Consultants Fees,4401,LOOP PUBLISHING LTD,A0047429, 02/02/2017,COR0277132,225,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,LOOP PUBLISHING LTD,A0047429, 23/02/2017,EST0278099,75,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,LOOP PUBLISHING LTD,A0047429, 23/02/2017,EST0278099,75,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0049589, 02/02/2017,HED0277107,85.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0049648, 02/02/2017,HED0277098,66.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,Training,1211,AIRBORNE ENVIRONMENTAL CONSULTANTS LTD,A0049819, 02/02/2017,EST0277108,550,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Other Equipment,4003,VIP SYSTEM LIMITED,A0050529, 23/02/2017,HED0278111,229.02,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Other Equipment,4003,VIP SYSTEM LIMITED,A0050529, 23/02/2017,HED0278111,376.6,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Other Equipment,4003,VIP SYSTEM LIMITED,A0050529, 23/02/2017,HED0278111,188.3,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Other Equipment,4003,VIP SYSTEM LIMITED,A0050529, 23/02/2017,HED0278111,229.02,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,ROSSENDALE VULCANISING (SALES LTD),A0051239, 16/02/2017,PCO0277886,12,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,ROSSENDALE VULCANISING (SALES LTD),A0051239, 16/02/2017,PCO0277886,168,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,ROSSENDALE VULCANISING (SALES LTD),A0051239, 16/02/2017,PCO0277886,225,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,ROSSENDALE VULCANISING (SALES LTD),A0051239, 16/02/2017,PCO0277886,50,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,Capital : Legal Fees,CD09,THOMAS V SHAW CO LTD,A0051459, 23/02/2017,DAL0278112,300,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Premises Cleaning,2601,ROACH CLEANING & MAINTENANCE SERVICES LTD,A0051553, 16/02/2017,HMR0277851,40,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,LIBERATA UK LTD,A0051618, 16/02/2017,PER0277973,260,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278015,1748.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,10672.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,33600.81,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,25091.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,88420.32,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,51798.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,84447.27,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/02/2017,AAS0278014,122220.71,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,BLUEBELL NORTH WEST LIMITED,A0051694, 02/02/2017,HMR0277052,3240,N,N/A,N,540
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,SOUTHERN ELECTRIC,A0051726, 23/02/2017,EST0278102,118.5,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Other Expenses,4705,FIDELITI LIMITED,A0052058, 09/02/2017,PER0277424,69.65,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,ALERT FIRE AND SECURITY LIMITED,A0052065, 09/02/2017,EST0277445,597.23,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,C B PRICE & SONS BUILDERS,A0052117, 09/02/2017,PCO0277389,1600,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,C B PRICE & SONS BUILDERS,A0052117, 23/02/2017,PCO0278040,4800,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,ANTHONY COLLINS SOLICITORS LLP,A0052334, 23/02/2017,DAL0278139,772.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,MYERSCOUGH COLLEGE,A0053390, 02/02/2017,PCO0277059,104.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.46,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.47,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.48,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.48,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.48,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,40.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 16/02/2017,HED0277931,218.63,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,NEIL WILLSON,A0053659, 23/02/2017,PCO0278045,385,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,10,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,17.24,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,10.4,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,13.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,9.63,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,11.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,11.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,14.01,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,10.04,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,9.58,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,O2 (UK) LIMITED,A0053660, 16/02/2017,DAL0277989,9,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 16/02/2017,HMR0277909,22.32,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 16/02/2017,HMR0277856,47.18,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 09/02/2017,HMR0277438,86.68,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,NPOWER,A0054545, 09/02/2017,HMR0277439,196.54,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,MOHAMMED SAEED,A0055577, 16/02/2017,HED0277982,37.26,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Training,1211,BEN SHAW TRAINING LIMITED,A0055722, 09/02/2017,PCO0277433,115,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Training,1211,BEN SHAW TRAINING LIMITED,A0055722, 09/02/2017,PCO0277433,180,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Emp : Training : General,1217,BEN SHAW TRAINING LIMITED,A0055722, 23/02/2017,PCO0278050,675,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Emp : Medical Expenses,1236,BEN SHAW TRAINING LIMITED,A0055722, 09/02/2017,PCO0277428,110,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Emp : Medical Expenses,1236,BEN SHAW TRAINING LIMITED,A0055722, 09/02/2017,PCO0277431,110,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Indirect Employee Expenses,Emp : Medical Expenses,1236,BEN SHAW TRAINING LIMITED,A0055722, 16/02/2017,PCO0277890,110,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277064,115,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277065,115,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277066,115,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277061,180,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277065,360,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277066,360,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Seminars etc All Costs,4601,BEN SHAW TRAINING LIMITED,A0055722, 02/02/2017,PCO0277064,450,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,A BINNS & CO,A0057121, 09/02/2017,PCO0277393,425,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,BRITISH GAS BUSINESS,A0057202, 09/02/2017,EST0277413,27.04,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,BRITISH GAS BUSINESS,A0057202, 09/02/2017,EST0277414,27.45,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,BRITISH GAS BUSINESS,A0057202, 09/02/2017,EST0277411,45,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM Materials,4004,EIGHT IMAGING,A0057511, 02/02/2017,REG0277153,500,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Financing Costs,Lease costs:Computer (Orchard),8204,CIVICA UK LIMITED,A0057596, 09/02/2017,DAL0277426,3500,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Seminars etc All Costs,4601,LANCASTER CITY COUNCIL,A0057870, 02/02/2017,ENV0277148,250,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,P LEE WASTE OIL LIMTED,A0058412, 23/02/2017,OPS0278067,820,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0058599, 16/02/2017,HED0277983,33.25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SECURITY MONITORING CENTRES LTD,A0059068, 09/02/2017,EST4005531,-54.71,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SECURITY MONITORING CENTRES LTD,A0059068, 09/02/2017,EST0277417,59.97,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Telephones : Direct,4502,SECURITY MONITORING CENTRES LTD,A0059068, 16/02/2017,OPS0277926,121.67,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Agency Costs,Lancashire C C,5102,NSL LIMITED,A0059256, 16/02/2017,HED0277934,1423.2,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,JOHNSTON PUBLISHING LIMITED,A0059640, 09/02/2017,PER0277425,313,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/02/2017,DAL0277073,209.76,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 16/02/2017,DAL0277860,216,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/02/2017,DAL0277075,262.2,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/02/2017,DAL0277071,288.42,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 23/02/2017,DAL0278007,297,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Publicity & advertisement,4704,JOHNSTON PUBLISHING LIMITED,A0059640, 09/02/2017,DAL0277182,131.1,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,MAXIGIENE ENVIRONMENTAL SERVICES LTD,A0060911, 16/02/2017,EST0277996,2452.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 16/02/2017,OPS0277911,320,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 16/02/2017,OPS0277911,480,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 23/02/2017,OPS0278183,-90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 23/02/2017,OPS0278183,690,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Performing Rights Fees,4406,PERFORMING RIGHT SOCIETY LIMITED,A0061407, 23/02/2017,EST0278098,29.7,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Performing Rights Fees,4406,PERFORMING RIGHT SOCIETY LIMITED,A0061407, 23/02/2017,EST0278098,529.8,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 02/02/2017,REG0277155,1910.35,N,N/A,N,N/A
Pendle Borough Council,Information Services,Capital Costs,Capital : Payments,CD14,PHOENIX SOFTWARE LTD,A0062279, 23/02/2017,ITS0278086,1051.68,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN FOREST PARISH COUNCIL,A0062286, 23/02/2017,HED0278077,325,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,LIBRA TEXTILES LTD,A0062627, 16/02/2017,REG0278003,4313.85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278022,144.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278022,144.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278022,144.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278022,144.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 07/02/2017,AAS0278020,20,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278021,223.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 07/02/2017,AAS0278020,20,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278021,224.87,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668, 15/02/2017,AAS0278022,144.48,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEYPLUS SECURITY LIMITED,A0062723, 16/02/2017,OPS0277923,37.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEYPLUS SECURITY LIMITED,A0062723, 16/02/2017,OPS0277923,37.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,NORTH WEST TRADING COMPANY,A0063527, 16/02/2017,OPS0277927,275,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Seminars etc All Costs,4601,CENTRE FOR PUBLIC SCRUTINY,A0064051, 02/02/2017,DAL0277053,225,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 16/02/2017,DAL0277862,3.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277451,6.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 23/02/2017,DAL0278161,6.68,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 02/02/2017,DAL0277158,7.87,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277460,10.77,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 02/02/2017,DAL0277158,0.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 23/02/2017,DAL0278161,0.64,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277451,1.47,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 16/02/2017,DAL0277862,54.73,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 23/02/2017,DAL0278161,65.86,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277460,78.59,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 02/02/2017,DAL0277158,98.81,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277451,136.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 02/02/2017,DAL0277158,1.12,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277460,1.86,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277451,2.98,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 16/02/2017,DAL0277862,5.23,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 23/02/2017,DAL0278161,10.85,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 02/02/2017,DAL0277158,3.35,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277451,5.19,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 16/02/2017,DAL0277862,6.32,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277460,39.8,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 23/02/2017,DAL0278161,59,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 09/02/2017,DAL0277460,16.71,N,N/A,N,N/A
