ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,21/04/2017,EARLY HELP AND SCHOOLS,BEECH HOUSE SCHOOL LTD,21/04/2017,4344.03,DAY CARE,V001119314
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ULVERSCROFT LARGE PRINT BOOKS LTD,24/04/2017,611.2,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001119316
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ASKEWS AND HOLTS LIBRARY SERVICES LTD,24/04/2017,539.55,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001119322
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ASKEWS AND HOLTS LIBRARY SERVICES LTD,25/04/2017,550.45,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001119325
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ASKEWS AND HOLTS LIBRARY SERVICES LTD,25/04/2017,504.2,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001119327
ROCHDALE BOROUGH COUNCIL,25/04/2017,ECONOMY DIRECTORATE,EAST LANCASHIRE SERVICES LIMITED,25/04/2017,905.02,SUPPLIES AND SERVICES PROVISION,V001119331
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,21/04/2017,889,EQUIPMENT - GENERAL,V001119335
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,21/04/2017,2269,CAPITAL SALARIES,V001119342
ROCHDALE BOROUGH COUNCIL,21/04/2017,PHYSICAL DIS & OLDER PEOPLE,TUNSTALL HEALTHCARE (UK) LTD,21/04/2017,1280,EQUIPMENT - GENERAL,V001119347
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,HEYWOOD SCAFFOLDING SERVICES,21/04/2017,10602.5,MINOR BUILDING WORKS,V001119348
ROCHDALE BOROUGH COUNCIL,21/04/2017,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE LTD,21/04/2017,11945.2,HOME CARE - ADULT SERVICES,V001119356
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE PENNINE ACUTE HOSPITALS NHS TRUST,28/04/2017,-560,MORTUARY CHARGES,V001119357
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE PENNINE ACUTE HOSPITALS NHS TRUST,28/04/2017,-5915,MORTUARY CHARGES,V001119358
ROCHDALE BOROUGH COUNCIL,24/04/2017,PHYSICAL DIS & OLDER PEOPLE,TUNSTALL HEALTHCARE (UK) LTD,24/04/2017,920,EQUIPMENT - GENERAL,V001119362
ROCHDALE BOROUGH COUNCIL,21/04/2017,FINANCE SERVICES,AON LIMITED,21/04/2017,10550,INSURANCE,V001119364
ROCHDALE BOROUGH COUNCIL,28/04/2017,EARLY HELP AND SCHOOLS,AXIOM EDUCATION (ROCHDALE) LIMITED,28/04/2017,-8936.04,PFI SCHEMES RPIX,V001119365
ROCHDALE BOROUGH COUNCIL,28/04/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,28/04/2017,365757.98,PFI SCHEMES RPIX,V001119366
ROCHDALE BOROUGH COUNCIL,24/04/2017,LEARNING DIS & MENTAL HEALTH,THE GUINESS PARTNERSHIP,24/04/2017,821.92,SUPPORTED LIVING,V001119367
ROCHDALE BOROUGH COUNCIL,21/04/2017,ECONOMY DIRECTORATE,DAVRIC CONSTRUCTION PROJECTS LIMITED,21/04/2017,12876.7,GRANTS TO OTHER BODIES,V001119373
ROCHDALE BOROUGH COUNCIL,21/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,21/04/2017,760,TRAVELLING GENERAL EXPENSES,V001119375
ROCHDALE BOROUGH COUNCIL,21/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,21/04/2017,760,TRAVELLING GENERAL EXPENSES,V001119376
ROCHDALE BOROUGH COUNCIL,21/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,21/04/2017,1773.33,TRAVELLING GENERAL EXPENSES,V001119377
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,ARC SCHOOL,24/04/2017,16720,OTHER LA`S - SEN PROVISION,V001119381
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,RAISE THE YOUTH FOUNDATION CIC,24/04/2017,18081,OTHER LA`S - SEN PROVISION,V001119382
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,AURORA BEECH KEYS,24/04/2017,13011.33,OTHER LA`S - SEN PROVISION,V001119383
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,AURORA BEECH KEYS,24/04/2017,11344.67,OTHER LA`S - SEN PROVISION,V001119385
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,11724.23,OTHER LA`S - SEN PROVISION,V001119386
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THOMASSON MEMORIAL SCHOOL,24/04/2017,9127.5,OTHER EST - SEN PROVISION,V001119387
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,14968.86,OTHER LA`S - SEN PROVISION,V001119388
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,9004.9,OTHER LA`S - SEN PROVISION,V001119390
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,LANCASHIRE COUNTY COUNCIL,24/04/2017,12674.44,OTHER EST - SEN PROVISION,V001119393
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,RAISE THE YOUTH FOUNDATION CIC,24/04/2017,22050,OTHER EST - SEN PROVISION,V001119394
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,RAISE THE YOUTH FOUNDATION CIC,24/04/2017,20034,OTHER LA`S - SEN PROVISION,V001119395
ROCHDALE BOROUGH COUNCIL,28/04/2017,EARLY HELP AND SCHOOLS,ST CHRISTOPHERS C E HIGH SCHOOL,28/04/2017,9075.82,OTHER EST - SEN PROVISION,V001119399
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,EMMA GORDON TUTORING,24/04/2017,770,OTHER EST - SEN PROVISION,V001119401
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,COURTYARD CARE LIMITED,24/04/2017,690,TRAVELLING GENERAL EXPENSES,V001119403
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,24/04/2017,1050,OTHER EST - SEN PROVISION,V001119404
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,24/04/2017,1050,OTHER EST - SEN PROVISION,V001119405
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,24/04/2017,4025,OTHER EST - SEN PROVISION,V001119407
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,HOLY CROSS COLLEGE,24/04/2017,857.76,OTHER EST - SEN PROVISION,V001119408
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,HORIZON CARE AND EDUCATION,24/04/2017,12294.75,OTHER LA`S - SEN PROVISION,V001119413
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,8476.58,OTHER LA`S - SEN PROVISION,V001119415
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,15208.79,OTHER LA`S - SEN PROVISION,V001119416
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,14975.94,OTHER LA`S - SEN PROVISION,V001119417
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,11724.22,OTHER LA`S - SEN PROVISION,V001119418
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,ROSSENDALE SCHOOL PRIORY,24/04/2017,17412,OTHER LA`S - SEN PROVISION,V001119420
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,ROSSENDALE SCHOOL PRIORY,24/04/2017,17412,OTHER LA`S - SEN PROVISION,V001119422
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,PONTVILLE SCHOOL,24/04/2017,32470,OTHER EST - SEN PROVISION,V001119424
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,14720.98,OTHER LA`S - SEN PROVISION,V001119425
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,E MARLAND CHILDRENS RESPITE CARE LIMITED,24/04/2017,512,RESIDENTIAL RESPITE - CHILDRENS SERVICES,V001119426
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,E MARLAND CHILDRENS RESPITE CARE LIMITED,24/04/2017,512,RESIDENTIAL RESPITE - CHILDRENS SERVICES,V001119427
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,E MARLAND CHILDRENS RESPITE CARE LIMITED,24/04/2017,512,RESIDENTIAL RESPITE - CHILDRENS SERVICES,V001119428
ROCHDALE BOROUGH COUNCIL,24/04/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,24/04/2017,506,PERSONAL BUDGETS - MANAGED,V001119430
ROCHDALE BOROUGH COUNCIL,24/04/2017,LEARNING DIS & MENTAL HEALTH,HG CARE SERVICES LIMITED,24/04/2017,1656,PERSONAL BUDGETS - MANAGED,V001119433
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,652.73,RESIDENTIAL RESPITE - CHILDRENS SERVICES,V001119443
ROCHDALE BOROUGH COUNCIL,24/04/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,24/04/2017,607.2,PERSONAL BUDGETS - MANAGED,V001119447
ROCHDALE BOROUGH COUNCIL,21/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,DOBSON UK LTD,21/04/2017,15408.23,EQUIPMENT - GENERAL,V001119448
ROCHDALE BOROUGH COUNCIL,24/04/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,24/04/2017,2213.75,PERSONAL BUDGETS - MANAGED,V001119449
ROCHDALE BOROUGH COUNCIL,27/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,EARLEY ORNAMENTALS LTD,27/04/2017,799.04,"TREES, SHRUBS, PLANTS",V001119450
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,GLENDALE HORTICULTURE LTD,28/04/2017,3684.7,"TREES, SHRUBS, PLANTS",V001119458
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,REDFOX COUNTRYSIDE SERVICES,28/04/2017,800,EQUIPMENT - GENERAL,V001119472
ROCHDALE BOROUGH COUNCIL,27/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,NO GRAFFITI LTD,27/04/2017,4500,CONTRACTED SERVICES,V001119478
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE OUTDOORS COMPANY,24/04/2017,1237.51,EQUIPMENT - GENERAL,V001119506
ROCHDALE BOROUGH COUNCIL,27/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,PLAIN ENGLISH CAMPAIGN LTD,27/04/2017,750,SUBSCRIPTIONS,V001119508
ROCHDALE BOROUGH COUNCIL,27/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,TREE HEROES LTD,27/04/2017,550,ENVIRONMENTAL WORKS LANDSCAPE,V001119511
ROCHDALE BOROUGH COUNCIL,26/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,NILFISK OUTDOOR PRODUCTS,26/04/2017,1116,EQUIPMENT - GENERAL,V001119522
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,POSTURITE UK LTD,28/04/2017,794,EYE TESTS  VDU USERS,V001119523
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CARIBOU GREEN WARMTH LLP,28/04/2017,600,GRANTS TO THE NON VOLUNTARY SECTOR,V001119539
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CARIBOU GREEN WARMTH LLP,28/04/2017,3118.5,GRANTS TO THE NON VOLUNTARY SECTOR,V001119539
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CARIBOU GREEN WARMTH LLP,28/04/2017,8185.45,GRANTS TO THE NON VOLUNTARY SECTOR,V001119539
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CARIBOU GREEN WARMTH LLP,28/04/2017,29555.41,GRANTS TO THE NON VOLUNTARY SECTOR,V001119539
ROCHDALE BOROUGH COUNCIL,28/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,CARIBOU GREEN WARMTH LLP,28/04/2017,103607.13,GRANTS TO THE NON VOLUNTARY SECTOR,V001119539
ROCHDALE BOROUGH COUNCIL,24/04/2017,PHYSICAL DIS & OLDER PEOPLE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,24/04/2017,2339.38,SOCIAL SERVICES OTHER,V001119542
ROCHDALE BOROUGH COUNCIL,26/04/2017,CHILDREN’S SOCIAL CARE,CARPET CREATIONS,26/04/2017,1969,EQUIPMENT - GENERAL,V001119546
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE BOND BOARD LIMITED,24/04/2017,13391,GRANTS TO THE VOLUNTARY SECTOR,V001119567
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE BOND BOARD LIMITED,24/04/2017,14666,GRANTS TO THE VOLUNTARY SECTOR,V001119567
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,PETRUS,24/04/2017,15000,GRANTS TO THE VOLUNTARY SECTOR,V001119570
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE & DIST CITIZENS ADVICE BUREAU,24/04/2017,15000,GRANTS TO THE VOLUNTARY SECTOR,V001119571
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,8476.58,OTHER LA`S - SEN PROVISION,V001119580
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,14720.98,OTHER LA`S - SEN PROVISION,V001119581
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,16359.61,OTHER LA`S - SEN PROVISION,V001119582
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,13765.04,OTHER LA`S - SEN PROVISION,V001119583
ROCHDALE BOROUGH COUNCIL,24/04/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,24/04/2017,8920.8,OTHER LA`S - SEN PROVISION,V001119584
ROCHDALE BOROUGH COUNCIL,24/04/2017,CHILDREN’S SOCIAL CARE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,24/04/2017,3608.69,AGENCY STAFF,V001119590
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,TRINITY MIRROR PUBLISHING LTD,24/04/2017,500,ADVERTISING,V001119789
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,TRINITY MIRROR PUBLISHING LTD,24/04/2017,4299.99,ADVERTISING,V001119791
ROCHDALE BOROUGH COUNCIL,24/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,TRINITY MIRROR PUBLISHING LTD,24/04/2017,700,EVENTS,V001119792
ROCHDALE BOROUGH COUNCIL,24/04/2017,PUBLIC HEALTH,STEPPING STONE PROJECT ROCHDALE LTD,24/04/2017,13000,CONTRACTED SERVICES,V001119798
ROCHDALE BOROUGH COUNCIL,24/04/2017,PHYSICAL DIS & OLDER PEOPLE,TUNSTALL HEALTHCARE (UK) LTD,24/04/2017,750,EQUIPMENT - GENERAL,V001119811
ROCHDALE BOROUGH COUNCIL,24/04/2017,CHILDREN’S SOCIAL CARE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,24/04/2017,3639.03,AGENCY STAFF,V001119916
ROCHDALE BOROUGH COUNCIL,24/04/2017,PHYSICAL DIS & OLDER PEOPLE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,24/04/2017,2339.38,SOCIAL SERVICES OTHER,V001119917
ROCHDALE BOROUGH COUNCIL,24/04/2017,PUBLIC HEALTH,BRAHM FUNDCO 1 LTD,24/04/2017,2253.94,RENTS,V001119927
ROCHDALE BOROUGH COUNCIL,24/04/2017,PUBLIC HEALTH,BRAHM FUNDCO 1 LTD,24/04/2017,3771.31,RENTS,V001119929
ROCHDALE BOROUGH COUNCIL,24/04/2017,ECONOMY DIRECTORATE,BRAHM FUNDCO 2 LTD,24/04/2017,23725.98,CHARGES-COMMITAL,V001119930
ROCHDALE BOROUGH COUNCIL,24/04/2017,ECONOMY DIRECTORATE,BRAHM LIFT LIMITED,24/04/2017,1889.94,PFI SCHEMES RPI,V001119931
ROCHDALE BOROUGH COUNCIL,24/04/2017,FINANCE SERVICES,CAPITA BUSINESS SERVICES LIMITED,24/04/2017,10000,RECRUITMENT AGENCY FEES,V001119936
ROCHDALE BOROUGH COUNCIL,24/04/2017,PHYSICAL DIS & OLDER PEOPLE,TUNSTALL HEALTHCARE (UK) LTD,24/04/2017,750,EQUIPMENT - GENERAL,V001119949
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,2110,DIRECT PAYMENTS,V001119950
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,7086,DIRECT PAYMENTS,V001119951
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,4875,DIRECT PAYMENTS,V001119952
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,2732.5,DIRECT PAYMENTS,V001119954
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,4930.51,DIRECT PAYMENTS,V001119955
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,1226.7,DIRECT PAYMENTS,V001119956
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,1408.33,DIRECT PAYMENTS,V001119958
ROCHDALE BOROUGH COUNCIL,25/04/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,25/04/2017,6380.14,DIRECT PAYMENTS,V001119959
ROCHDALE BOROUGH COUNCIL,25/04/2017,FINANCE SERVICES,FORBES SOLICITORS,25/04/2017,1325.83,INPUT VAT -  ADJUSTMENTS,V001119965
ROCHDALE BOROUGH COUNCIL,28/04/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,28/04/2017,416302.13,PFI SCHEMES RPIX,V001119968
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,25/04/2017,43260,PURCHASE OF ICT SOFTWARE,V001119969
ROCHDALE BOROUGH COUNCIL,25/04/2017,LEARNING DIS & MENTAL HEALTH,SEVACARE,25/04/2017,850.08,PERSONAL BUDGETS - MANAGED,V001119971
ROCHDALE BOROUGH COUNCIL,25/04/2017,LEARNING DIS & MENTAL HEALTH,SEVACARE,25/04/2017,850.08,PERSONAL BUDGETS - MANAGED,V001119973
ROCHDALE BOROUGH COUNCIL,25/04/2017,LEARNING DIS & MENTAL HEALTH,SEVACARE,25/04/2017,850.08,PERSONAL BUDGETS - MANAGED,V001119974
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,25/04/2017,502.24,TAXI HIRE,V001119978
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,25/04/2017,522.76,TAXI HIRE,V001119978
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,25/04/2017,544,TAXI HIRE,V001119978
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,25/04/2017,549.76,TAXI HIRE,V001119978
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,25/04/2017,536,TAXI HIRE,V001119979
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,PIPER MUSIC MANAGEMENT LTD,25/04/2017,18500,ACTIVITIES,V001119985
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,TRINITY MIRROR PUBLISHING LTD,25/04/2017,780,FEES / COMMISSION,V001119991
ROCHDALE BOROUGH COUNCIL,27/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,EARLEY ORNAMENTALS LTD,27/04/2017,2031.02,"TREES, SHRUBS, PLANTS",V001119995
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,25/04/2017,1059.84,HOME CARE - ADULT SERVICES,V001119996
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,CALDERDALE HOMECARE LIMITED,25/04/2017,641.02,HOME CARE - ADULT SERVICES,V001119997
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,25/04/2017,3338.78,RESIDENTIAL LONG TERM,V001120002
ROCHDALE BOROUGH COUNCIL,25/04/2017,LEARNING DIS & MENTAL HEALTH,ORCHARD CARE HOMES,25/04/2017,6323.73,RESIDENTIAL LONG TERM,V001120004
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,25/04/2017,1261.04,RESIDENTIAL LONG TERM,V001120005
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,25/04/2017,701,NURSING LONG TERM,V001120006
ROCHDALE BOROUGH COUNCIL,25/04/2017,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,25/04/2017,4705.2,RESIDENTIAL LONG TERM,V001120007
ROCHDALE BOROUGH COUNCIL,27/04/2017,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,27/04/2017,2719,PROPERTY - WORKS ELEMENT,V001120010
ROCHDALE BOROUGH COUNCIL,27/04/2017,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,27/04/2017,2956.8,PROPERTY - WORKS ELEMENT,V001120010
ROCHDALE BOROUGH COUNCIL,27/04/2017,ECONOMY DIRECTORATE,DUGGAN AND PARR,27/04/2017,13670.5,MINOR BUILDING WORKS,V001120011
ROCHDALE BOROUGH COUNCIL,25/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE ROYAL BRITISH LEGION ROCHDALE,25/04/2017,6000,GRANTS TO THE VOLUNTARY SECTOR,V001120033
ROCHDALE BOROUGH COUNCIL,26/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,RIVERSIDE TRUCK RENTAL,26/04/2017,4485,TRANSACTIONS-EXPENDITURE,V001120041
ROCHDALE BOROUGH COUNCIL,26/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,MC & MA STEWART (HAULAGE) LIMITED,26/04/2017,520,EQUIPMENT - GENERAL,V001120051
ROCHDALE BOROUGH COUNCIL,26/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,MC & MA STEWART (HAULAGE) LIMITED,26/04/2017,523.9,EQUIPMENT - GENERAL,V001120060
ROCHDALE BOROUGH COUNCIL,26/04/2017,NEIGHBOURHOODS AND ENVIRONMENT,P & R FIRE SECURITY,26/04/2017,1066,EQUIPMENT - GENERAL,V001120094
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,CLASSIC FOSTER CARE LIMITED,27/04/2017,2951.71,FOSTER PARENTS BASIC ALLOWANCE,V001120097
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,FOSTER CARES LTD,27/04/2017,850,FOSTER PARENTS BASIC ALLOWANCE,V001120098
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,FOSTERING LTD,27/04/2017,759,FOSTER PARENTS BASIC ALLOWANCE,V001120102
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,FOSTERING LTD,27/04/2017,759,FOSTER PARENTS BASIC ALLOWANCE,V001120103
ROCHDALE BOROUGH COUNCIL,28/04/2017,CHILDREN’S SOCIAL CARE,WILDERNESS EXPERIENCE LIMITED,28/04/2017,5500,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001120104
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,FOSTERING SOLUTIONS LTD,27/04/2017,3360.24,FOSTER PARENTS BASIC ALLOWANCE,V001120105
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,FOSTERING SOLUTIONS LTD,27/04/2017,2957.02,FOSTER PARENTS BASIC ALLOWANCE,V001120106
ROCHDALE BOROUGH COUNCIL,27/04/2017,CHILDREN’S SOCIAL CARE,FOSTERING SOLUTIONS LTD,27/04/2017,3125.02,FOSTER PARENTS BASIC ALLOWANCE,V001120107
