Customer,Number of Travellers,Total Cost ex VAT,Travel Class,Travel Date,Journey Start Point,Journey Finish Point,Air Carrier
Ministry of Justice,1,295.61,Economy,6/4/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,293.72,Economy,6/4/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,265.78,Economy,6/4/2011,LHR,GLA,BRITISH AIRWAYS
National Offender Management Service,1,259.7,Economy,6/4/2011,LCA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,208.94,Economy,6/4/2011,LBA,EXT,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,144.78,Economy,6/4/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,54.98,Economy,6/4/2011,BHD,STN,BMI BABY
Ministry of Justice,1,153.45,Economy,6/5/2011,LCY,AMS,BRITISH AIRWAYS
Ministry of Justice,NULL,NULL,Economy,6/6/2011,NULL,NULL,NULL
Ministry of Justice,1,322.18,Economy,6/6/2011,LHR,BHD,BMI
Ministry of Justice,1,312.67,Economy,6/6/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,312.67,Economy,6/6/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,6/6/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,215.34,Premium Economy,6/6/2011,EDI,LCY,AIR FRANCE
Ministry of Justice,1,166.1,Economy,6/7/2011,AMS,LCY,AIR FRANCE
Ministry of Justice,1,139.79,Economy,6/7/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,448.1,Economy,6/8/2011,LHR,AMS,BRITISH AIRWAYS
Ministry of Justice,1,431.73,Economy,6/8/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,269.27,Business Class,6/8/2011,EDI,LGW,BRITISH AIRWAYS
National Offender Management Service,1,245.9,Economy,6/8/2011,LHR,OSL,BRITISH AIRWAYS
National Offender Management Service,1,245.9,Economy,6/8/2011,LHR,OSL,BRITISH AIRWAYS
Ministry of Justice,1,215.49,Economy,6/8/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,198.25,Economy,6/8/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,189.81,Economy,6/8/2011,INV,LGW,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,139.28,Economy,6/8/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,118.85,Business Class,6/8/2011,LGW,EDI,BRITISH AIRWAYS
Ministry of Justice,1,104.75,Economy,6/8/2011,LCY,GLA,BRITISH AIRWAYS
National Offender Management Service,0,0,Economy,6/8/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,777.85,Business Class,6/9/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,722.85,Business Class,6/9/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,431.73,Economy,6/9/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,387.59,Economy,6/9/2011,LHR,RIX,FINNAIR
National Offender Management Service,1,387.59,Economy,6/9/2011,LHR,RIX,FINNAIR
Ministry of Justice,1,336.15,Economy,6/9/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,296.69,Economy,6/9/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,296.69,Economy,6/9/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,293.78,Economy,6/9/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,293.72,Economy,6/9/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,287.69,Economy,6/9/2011,EDI,LHR,BMI
Ministry of Justice,1,187.53,Economy,6/9/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,160.01,Economy,6/9/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,157.89,Economy,6/9/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,1,150.73,Economy,6/9/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,0,137,Economy,6/9/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,133.01,Economy,6/9/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,92.98,Economy,6/9/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,70.93,Economy,6/9/2011,GLA,LGW,EASYJET
Ministry of Justice,1,60,Economy,6/9/2011,EDI,LCY,BRITISH AIRWAYS
National Offender Management Service,1,55.5,Economy,6/9/2011,OSL,LHR,BRITISH AIRWAYS
Ministry of Justice,1,34.47,Economy,6/9/2011,LGW,EDI,AIRCOMPANY LUGANSK AIRLINES
Ministry of Justice,1,34.47,Economy,6/9/2011,LGW,EDI,EASYJET
Ministry of Justice,0,4,Economy,6/9/2011,EDI,LHR,BMI
Ministry of Justice,1,436.6,Premium Economy,6/10/2011,LUX,LCY,AIR FRANCE
National Offender Management Service,1,321.7,Economy,6/10/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,321.7,Economy,6/10/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,275.3,Economy,6/10/2011,LHR,WAW,BRITISH AIRWAYS
Ministry of Justice,1,226.8,Economy,6/10/2011,LHR,MAN,BRITISH AIRWAYS
National Offender Management Service,1,188.3,Economy,6/10/2011,RIX,LHR,FINNAIR
Ministry of Justice,1,124.01,Economy,6/10/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,123.53,Economy,6/10/2011,EDI,LGW,EASYJET
Ministry of Justice,1,121.53,Economy,6/10/2011,LGW,GLA,EASYJET
Ministry of Justice,1,42.92,Economy,6/10/2011,EDI,LHR,BMI
Ministry of Justice,1,42.92,Economy,6/10/2011,EDI,LHR,BMI
National Offender Management Service,1,787,Business Class,6/11/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,6/11/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,6/11/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,232.67,Economy,6/11/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,NULL,NULL,Economy,6/12/2011,NULL,NULL,NULL
Ministry of Justice,1,343.38,Economy,6/13/2011,ABZ,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,343.38,Economy,6/13/2011,ABZ,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,272.61,Economy,6/13/2011,INV,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,228.2,Economy,6/13/2011,BHX,EDI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,140.06,Economy,6/13/2011,MAN,EDI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,95.24,Economy,6/13/2011,EDI,LGW,EASYJET
Ministry of Justice,1,502.7,Economy,6/14/2011,LHR,ARN,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,6/14/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,136.98,Economy,6/14/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,132.53,Economy,6/14/2011,GLA,STN,EASYJET
Ministry of Justice,0,105,Economy,6/14/2011,GB-,GB-,BRITISH AIRWAYS
Ministry of Justice,1,75.24,Economy,6/14/2011,NCL,BRS,EASYJET
Ministry of Justice,1,9,Economy,6/14/2011,NCL,BRS,EASYJET
Ministry of Justice,1,296.69,Economy,6/15/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,293.78,Economy,6/15/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,150.73,Economy,6/15/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,117.98,Economy,6/15/2011,EMA,GLA,BMI BABY
Ministry of Justice,1,74,Economy,6/15/2011,EMA,GLA,BMI BABY
Ministry of Justice,1,73.53,Economy,6/15/2011,LTN,ABZ,EASYJET
Ministry of Justice,1,66.93,Economy,6/15/2011,LTN,GLA,EASYJET
National Offender Management Service,1,56.48,Economy,6/15/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,0,0,Economy,6/15/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,293.72,Economy,6/16/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,287.69,Economy,6/16/2011,EDI,LHR,BMI
Ministry of Justice,1,164.99,Economy,6/16/2011,SOU,LBA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,135.7,Economy,6/16/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,135.7,Economy,6/16/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,135.7,Economy,6/16/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,101.53,Economy,6/16/2011,EDI,LGW,EASYJET
National Offender Management Service,1,93.84,Economy,6/16/2011,LGW,DUB,AER LINGUS
Ministry of Justice,0,0.01,Economy,6/16/2011,KOI,ABZ,FLYBE BRITISH EUROPEAN
Ministry of Justice,0,0.01,Economy,6/16/2011,KOI,ABZ,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,0,Economy,6/16/2011,LGW,DUB,AER LINGUS
National Offender Management Service,1,789.1,Business Class,6/17/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,296.69,Economy,6/17/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,213.31,Economy,6/17/2011,LGW,BUD,MALEV
Ministry of Justice,1,203.73,Economy,6/17/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,193.73,Economy,6/17/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,193.73,Economy,6/17/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,193.73,Economy,6/17/2011,LCY,GLA,BRITISH AIRWAYS
National Offender Management Service,1,186.85,Economy,6/17/2011,LGW,GLA,BRITISH AIRWAYS
National Offender Management Service,1,171.5,Economy,6/17/2011,MAN,IOM,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,140,Economy,6/17/2011,EDI,LHR,BMI
Ministry of Justice,1,135.94,Economy,6/17/2011,EDI,STN,EASYJET
National Offender Management Service,1,75,Economy,6/17/2011,MAN,IOM,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,50.85,Economy,6/17/2011,LGW,GLA,BRITISH AIRWAYS
National Offender Management Service,1,224.18,Economy,6/18/2011,LHR,BHD,BMI
Ministry of Justice,1,212.78,Economy,6/18/2011,LHR,GLA,BRITISH AIRWAYS
National Offender Management Service,1,94.48,Economy,6/18/2011,MAN,IOM,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,89.84,Economy,6/18/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,89.84,Economy,6/18/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,87.03,Economy,6/18/2011,BRS,NCL,EASYJET
National Offender Management Service,1,79.93,Economy,6/18/2011,BRS,BFS,EASYJET
National Offender Management Service,1,41.09,Economy,6/18/2011,DUB,LHR,AER LINGUS
National Offender Management Service,1,759.93,Economy,6/19/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,759.93,Economy,6/19/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,319.99,Economy,6/19/2011,BHX,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,312.67,Economy,6/19/2011,EDI,LCY,BRITISH AIRWAYS
National Offender Management Service,1,221.49,Economy,6/19/2011,EDI,NWI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,201.78,Economy,6/19/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,0,29,Economy,6/19/2011,GB-,GB-,BRITISH AIRWAYS
Ministry of Justice,1,437.79,Economy,6/20/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,312.67,Economy,6/20/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,296.69,Economy,6/20/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,285.5,Economy,6/20/2011,ABZ,WIC,EASTERN AIRWAYS
Ministry of Justice,1,261.77,Economy,6/20/2011,STN,EDI,EASYJET
Ministry of Justice,1,124.71,Economy,6/20/2011,LGW,BUD,MALEV
National Offender Management Service,NULL,NULL,Economy,6/21/2011,NULL,NULL,NULL
Ministry of Justice,1,437.79,Economy,6/21/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,285.5,Economy,6/21/2011,ABZ,WIC,EASTERN AIRWAYS
Ministry of Justice,1,285.5,Economy,6/21/2011,ABZ,WIC,EASTERN AIRWAYS
Ministry of Justice,1,267.4,Economy,6/21/2011,LHR,BUD,BRITISH AIRWAYS
Ministry of Justice,1,253.48,Economy,6/21/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,122.53,Economy,6/21/2011,STN,EDI,EASYJET
National Offender Management Service,1,258.6,Economy,6/22/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,242.6,Economy,6/22/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,242.6,Economy,6/22/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,196.53,Economy,6/22/2011,LGW,BUD,EASYJET
Ministry of Justice,1,157.63,Economy,6/22/2011,BUD,LGW,EASYJET
Ministry of Justice,1,65.24,Economy,6/22/2011,LGW,EDI,EASYJET
Ministry of Justice,1,63.55,Economy,6/22/2011,LGW,EDI,EASYJET
National Offender Management Service,NULL,NULL,Economy,6/23/2011,NULL,NULL,NULL
National Offender Management Service,1,779.6,Business Class,6/23/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,350.26,Economy,6/23/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,114.24,Economy,6/23/2011,LGW,GLA,EASYJET
National Offender Management Service,1,110.93,Economy,6/23/2011,LGW,BFS,EASYJET
National Offender Management Service,1,618.6,Economy,6/24/2011,BKK,LHR,BRITISH AIRWAYS
Ministry of Justice,1,431.73,Economy,6/24/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,122.83,Economy,6/24/2011,GLA,LGW,BRITISH AIRWAYS
National Offender Management Service,1,114.89,Economy,6/24/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,1,641.02,Economy,6/25/2011,LHR,CAI,BMI
National Offender Management Service,1,113.98,Economy,6/25/2011,LGW,NCL,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,924.93,Economy,6/26/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,924.93,Economy,6/26/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,924.93,Economy,6/26/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,437.79,Economy,6/26/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,431.73,Economy,6/26/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,347.18,Economy,6/26/2011,BHD,LHR,BMI
Ministry of Justice,1,293.78,Economy,6/26/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,287.69,Economy,6/26/2011,EDI,LHR,BMI
Ministry of Justice,1,359.2,Economy,6/27/2011,LHR,BUD,BRITISH AIRWAYS
Ministry of Justice,1,312.67,Economy,6/27/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,6/27/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,228.04,Economy,6/27/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,75.46,Economy,6/27/2011,LGW,EDI,EASYJET
Ministry of Justice,1,75.45,Economy,6/27/2011,LGW,EDI,EASYJET
Ministry of Justice,1,306.2,Economy,6/28/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,248.62,Economy,6/28/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,248.62,Economy,6/28/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,220.98,Economy,6/28/2011,GLA,EMA,BMI BABY
National Offender Management Service,1,277.23,Economy,6/29/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,243.5,Economy,6/29/2011,WIC,ABZ,EASTERN AIRWAYS
National Offender Management Service,1,140.94,Economy,6/29/2011,STN,GLA,EASYJET
National Offender Management Service,1,110.46,Economy,6/29/2011,BHX,BHD,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,74.94,Economy,6/29/2011,STN,GLA,EASYJET
National Offender Management Service,1,550.8,Business Class,6/30/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,547.8,Business Class,6/30/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,157.19,Economy,6/30/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,126,Economy,6/30/2011,ABZ,WIC,EASTERN AIRWAYS
National Offender Management Service,1,1013.6,Economy,7/1/2011,BKK,LHR,BRITISH AIRWAYS
National Offender Management Service,1,801.7,Business Class,7/1/2011,MAD,LHR,BRITISH AIRWAYS
National Offender Management Service,1,346.5,Economy,7/1/2011,OTP,AMS,SWISS
Ministry of Justice,1,296.69,Economy,7/1/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,278.01,Economy,7/1/2011,LCY,EIN,KLM-ROYAL DUTCH AIRLINES
National Offender Management Service,1,179.96,Economy,7/1/2011,EMA,AMS,BMI BABY
National Offender Management Service,1,149.07,Economy,7/1/2011,BCN,AMS,TRANSAVIA AIRLINES
National Offender Management Service,1,81.48,Economy,7/1/2011,EMA,AMS,BMI BABY
National Offender Management Service,1,228,Economy,7/2/2011,LHR,CDG,BRITISH AIRWAYS
National Offender Management Service,1,212,Economy,7/2/2011,LHR,CDG,BRITISH AIRWAYS
National Offender Management Service,1,111.4,Economy,7/2/2011,CDG,LHR,BRITISH AIRWAYS
Ministry of Justice,1,85.24,Economy,7/2/2011,NCL,BRS,EASYJET
National Offender Management Service,0,85,Economy,7/2/2011,GB-,GB-,BRITISH AIRWAYS
National Offender Management Service,0,85,Economy,7/2/2011,GB-,GB-,BRITISH AIRWAYS
National Offender Management Service,0,73,Economy,7/2/2011,GB-,GB-,BRITISH AIRWAYS
National Offender Management Service,1,1189.5,Economy,7/4/2011,LHR,LIM,IBERIA
National Offender Management Service,1,1189.5,Economy,7/4/2011,LHR,LIM,IBERIA
Ministry of Justice,1,322.61,Economy,7/4/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,322.61,Economy,7/4/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,296.69,Economy,7/4/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,295.61,Economy,7/4/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,246.79,Economy,7/4/2011,MAN,LHR,BRITISH AIRWAYS
Ministry of Justice,1,232.67,Economy,7/4/2011,LCY,EDI,BRITISH AIRWAYS
Ministry of Justice,1,212.44,Economy,7/4/2011,ABZ,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,148,Economy,7/4/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,299.18,Economy,7/5/2011,LHR,BHD,BMI
Ministry of Justice,1,278.4,Economy,7/5/2011,LBA,BRS,AIR SOUTHWEST
National Offender Management Service,1,504.5,Economy,7/6/2011,LHR,FCO,BRITISH AIRWAYS
National Offender Management Service,1,420.5,Economy,7/6/2011,LHR,FCO,BRITISH AIRWAYS
Ministry of Justice,1,156.96,Economy,7/6/2011,EDI,EMA,BMI BABY
Ministry of Justice,1,75,Economy,7/6/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,30,Economy,7/6/2011,LHR,FCO,BRITISH AIRWAYS
National Offender Management Service,1,741.3,Economy,7/7/2011,LIM,LHR,IBERIA
National Offender Management Service,1,383.3,Economy,7/7/2011,FCO,LHR,BRITISH AIRWAYS
Ministry of Justice,1,303.18,Economy,7/7/2011,BHD,LHR,BMI
Ministry of Justice,1,287.18,Economy,7/7/2011,LHR,BHD,BMI
Ministry of Justice,1,287.18,Economy,7/7/2011,LHR,BHD,BMI
Ministry of Justice,1,167.72,Economy,7/7/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,132.98,Economy,7/7/2011,LGW,JER,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,132.98,Economy,7/7/2011,LGW,JER,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,114.89,Economy,7/7/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,1,4017.73,Business Class,7/8/2011,LHR,SYD,QANTAS AIRWAYS
Ministry of Justice,1,4017.73,Business Class,7/8/2011,LHR,SYD,QANTAS AIRWAYS
National Offender Management Service,1,337.7,Economy,7/8/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,337.7,Economy,7/8/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,285.39,Economy,7/8/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,1,276.39,Business Class,7/8/2011,NCL,LHR,BRITISH AIRWAYS
Youth Justice Board for England and Wales,1,151.98,ECONOMY,7/8/2011,LONDON - LGW,NEWQUAY,FLYBE
National Offender Management Service,1,87.46,Economy,7/8/2011,BHX,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,4348.83,Business Class,7/9/2011,LHR,SYD,QANTAS AIRWAYS
National Offender Management Service,1,796.5,Business Class,7/9/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,350.26,Economy,7/9/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,322.8,Economy,7/9/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,253.48,Economy,7/9/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,145.98,Economy,7/9/2011,EDI,EMA,BMI BABY
Ministry of Justice,1,145.98,Economy,7/9/2011,EDI,EMA,BMI BABY
Ministry of Justice,1,60,Economy,7/9/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,1,326.7,Economy,7/10/2011,CWL,NCL,EASTERN AIRWAYS
National Offender Management Service,1,1123.83,Economy,7/11/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,1123.83,Economy,7/11/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,143.5,Economy,7/11/2011,MAN,DUS,LUFTHANSA GERMAN AIRLINES
National Offender Management Service,1,30,Economy,7/11/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,184.99,Economy,7/12/2011,NCL,EXT,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,102.4,Economy,7/12/2011,LBA,SOU,EASTERN AIRWAYS
Ministry of Justice,1,306.2,Economy,7/13/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,216.78,Economy,7/13/2011,GLA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,190.96,Economy,7/13/2011,MAN,SOU,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,190.96,Economy,7/13/2011,MAN,SOU,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,190.96,Economy,7/13/2011,MAN,SOU,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,117.53,Economy,7/13/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,84.06,Economy,7/13/2011,SOU,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,49.24,Economy,7/13/2011,EDI,LGW,EASYJET
Ministry of Justice,1,285.78,Economy,7/14/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,116.29,Economy,7/14/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,116.29,Economy,7/14/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,116.28,Economy,7/14/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,104.9,Economy,7/14/2011,VLY,CWL,MANX2
Ministry of Justice,1,293.72,Economy,7/15/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,253.48,Economy,7/15/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,253.42,Economy,7/15/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,137.4,Economy,7/15/2011,PAD,MAN,AIR BERLIN
Ministry of Justice,1,125.02,Economy,7/15/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,86.42,Economy,7/15/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,75.48,Economy,7/15/2011,CWL,EDI,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,613.8,Economy,7/16/2011,BKK,LHR,BRITISH AIRWAYS
Ministry of Justice,1,341.78,Economy,7/16/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,266.8,Economy,7/16/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,208.27,Economy,7/16/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,92.24,Economy,7/16/2011,LGW,EDI,EASYJET
Ministry of Justice,0,6.95,Economy,7/16/2011,LCY,GLA,BRITISH AIRWAYS
National Offender Management Service,1,1185.73,Economy,7/17/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,1185.73,Economy,7/17/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,172.75,Economy,7/18/2011,MAN,DUB,AER LINGUS
National Offender Management Service,1,172.75,Economy,7/18/2011,MAN,DUB,AER LINGUS
National Offender Management Service,1,395.02,Economy,7/19/2011,LGW,BCN,EASYJET
Ministry of Justice,1,293.78,Economy,7/19/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,94.49,Economy,7/19/2011,NCL,EXT,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,48.48,Economy,7/19/2011,EDI,CWL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,331.2,Economy,7/20/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,103.06,Economy,7/20/2011,STN,GDN,RYANAIR
Ministry of Justice,1,103.06,Economy,7/20/2011,STN,GDN,RYANAIR
Ministry of Justice,1,103.06,Economy,7/20/2011,STN,GDN,RYANAIR
National Offender Management Service,1,61.98,Economy,7/20/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,39,Economy,7/20/2011,EXT,NCL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,35.88,Economy,7/20/2011,LGW,EDI,EASYJET
Ministry of Justice,1,11.99,Economy,7/20/2011,EXT,NCL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,367.05,Economy,7/21/2011,BHX,DUS,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,348.73,Economy,7/21/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,348.73,Economy,7/21/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,332.73,Economy,7/21/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,312.67,Economy,7/21/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,293.78,Economy,7/21/2011,GLA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,284.2,Economy,7/21/2011,LHR,BCN,BRITISH AIRWAYS
Ministry of Justice,1,266.8,Economy,7/21/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,253.48,Economy,7/21/2011,GLA,LHR,BRITISH AIRWAYS
