ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,27/10/2017,632.46 ,RESIDENTIAL LONG TERM,V001185002
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185003
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185006
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HELME HALL LTD,27/10/2017,2776.17 ,RESIDENTIAL LONG TERM,V001185007
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HELME HALL LTD,27/10/2017,5713.94 ,RESIDENTIAL LONG TERM,V001185008
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HELME HALL LTD,27/10/2017,5713.94 ,RESIDENTIAL LONG TERM,V001185009
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HELME HALL LTD,27/10/2017,816.28 ,RESIDENTIAL LONG TERM,V001185010
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,THE REGARD PARTNERSHIP LIMITED,27/10/2017,2469.02 ,RESIDENTIAL LONG TERM,V001185011
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185012
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185013
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,ANTONI & RIENZIE LTD,27/10/2017,554.72 ,RESIDENTIAL LONG TERM,V001185014
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,27/10/2017,548.88 ,RESIDENTIAL LONG TERM,V001185015
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185016
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BOROUGH CARE,27/10/2017,513.68 ,RESIDENTIAL LONG TERM,V001185017
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BOROUGH CARE,27/10/2017,513.68 ,RESIDENTIAL LONG TERM,V001185018
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,AS CARE SOLUTIONS LTD,27/10/2017,4007.00 ,RESIDENTIAL LONG TERM,V001185019
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,27/10/2017,652.60 ,RESIDENTIAL LONG TERM,V001185020
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185021
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185022
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,631.10 ,RESIDENTIAL LONG TERM,V001185023
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,FERN BANK THERAPEUTIC COMMUNITY LTD,27/10/2017,1433.00 ,RESIDENTIAL LONG TERM,V001185024
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185025
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,615.80 ,RESIDENTIAL LONG TERM,V001185026
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,BUPA CARE HOMES LIMITED,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185027
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185028
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,563.46 ,RESIDENTIAL LONG TERM,V001185029
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,EAGLE CARE HOMES LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185030
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185031
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185032
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185033
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,27/10/2017,859.52 ,RESIDENTIAL LONG TERM,V001185034
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,510.92 ,RESIDENTIAL LONG TERM,V001185035
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,653.10 ,RESIDENTIAL LONG TERM,V001185036
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,27/10/2017,631.36 ,NURSING LONG TERM,V001185037
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,645.10 ,RESIDENTIAL LONG TERM,V001185038
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CALICO HOMES LTD,27/10/2017,802.48 ,RESIDENTIAL LONG TERM,V001185039
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,27/10/2017,545.90 ,RESIDENTIAL LONG TERM,V001185040
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185041
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,27/10/2017,1268.10 ,NURSING LONG TERM,V001185042
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,27/10/2017,627.44 ,RESIDENTIAL LONG TERM,V001185043
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,27/10/2017,643.10 ,RESIDENTIAL LONG TERM,V001185044
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,FERN BANK THERAPEUTIC COMMUNITY LTD,27/10/2017,846.70 ,RESIDENTIAL LONG TERM,V001185045
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,QUALITY RESPITE CARE,27/10/2017,1740.50 ,RESIDENTIAL LONG TERM,V001185046
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CIC GROUP EACHSTEP BLACKLEY,27/10/2017,582.88 ,NURSING LONG TERM,V001185047
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185048
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,27/10/2017,900.00 ,SELF - FUNDING DEFERRED PAYMENTS,V001185049
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,738.92 ,RESIDENTIAL LONG TERM,V001185050
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185051
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,27/10/2017,631.10 ,NURSING LONG TERM,V001185052
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,27/10/2017,900.00 ,ASSESSMENT CARE,V001185053
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,27/10/2017,900.00 ,SHORT TERM CARE - NURSING,V001185054
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,645.10 ,RESIDENTIAL LONG TERM,V001185055
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,631.10 ,RESIDENTIAL LONG TERM,V001185058
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185059
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CARE WORLDWIDE OLDHAM LTD,27/10/2017,598.76 ,RESIDENTIAL LONG TERM,V001185060
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,LILY CARE LIMITED,27/10/2017,631.08 ,RESIDENTIAL LONG TERM,V001185061
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,27/10/2017,521.68 ,RESIDENTIAL LONG TERM,V001185062
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,27/10/2017,631.10 ,RESIDENTIAL LONG TERM,V001185063
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185064
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185065
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,585.18 ,RESIDENTIAL LONG TERM,V001185066
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,THE REGARD PARTNERSHIP LIMITED,27/10/2017,2992.32 ,RESIDENTIAL LONG TERM,V001185067
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HENSHAWS SOCIETY FOR BLIND PEOPLE,27/10/2017,1203.50 ,RESIDENTIAL LONG TERM,V001185068
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,639.42 ,NURSING LONG TERM,V001185069
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,PENDLE RESIDENTIAL CARE,27/10/2017,1794.70 ,RESIDENTIAL LONG TERM,V001185070
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185071
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185072
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,IMAP CENTRE LTD,27/10/2017,6418.00 ,RESIDENTIAL LONG TERM,V001185073
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185077
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,27/10/2017,595.04 ,RESIDENTIAL LONG TERM,V001185078
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,STANSFIELD HALL REST HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185079
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185080
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,PENDLE RESIDENTIAL CARE,27/10/2017,2098.70 ,RESIDENTIAL LONG TERM,V001185081
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,625.40 ,NURSING LONG TERM,V001185082
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,27/10/2017,900.00 ,NURSING LONG TERM,V001185083
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,WATERSIDE LODGE R H,27/10/2017,576.70 ,NURSING LONG TERM,V001185084
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185085
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,ARCHMOOR CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185086
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,27/10/2017,900.00 ,NURSING LONG TERM,V001185087
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185088
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,STAMFORD HOUSE REST HOME LIMITED,27/10/2017,631.10 ,RESIDENTIAL LONG TERM,V001185089
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185090
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185091
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185092
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,570.90 ,RESIDENTIAL LONG TERM,V001185093
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185094
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,599.00 ,RESIDENTIAL LONG TERM,V001185096
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185097
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185098
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,645.10 ,RESIDENTIAL LONG TERM,V001185099
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,ALMOND VILLAS LIMITED,27/10/2017,991.20 ,NURSING LONG TERM,V001185101
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185102
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,613.64 ,RESIDENTIAL LONG TERM,V001185104
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,EHC MOSTON GRANGE LTD,27/10/2017,925.00 ,NURSING LONG TERM,V001185105
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,27/10/2017,631.10 ,NURSING LONG TERM,V001185106
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,617.10 ,RESIDENTIAL LONG TERM,V001185107
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185108
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,615.76 ,RESIDENTIAL LONG TERM,V001185109
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HC ONE LTD,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185110
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CEDAR COURT NURSING HOME,27/10/2017,986.38 ,NURSING LONG TERM,V001185111
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CEDAR COURT NURSING HOME,27/10/2017,986.38 ,NURSING LONG TERM,V001185112
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,27/10/2017,769.52 ,RESIDENTIAL LONG TERM,V001185113
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,27/10/2017,1711.94 ,NURSING LONG TERM,V001185114
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,LEIGHTON HOUSE RETIREMENT HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185115
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,27/10/2017,631.10 ,RESIDENTIAL LONG TERM,V001185116
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185117
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,783.02 ,RESIDENTIAL LONG TERM,V001185118
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185119
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,27/10/2017,900.00 ,NURSING LONG TERM,V001185120
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,27/10/2017,642.86 ,ASSESSMENT CARE,V001185121
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,27/10/2017,578.57 ,ASSESSMENT CARE,V001185122
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,27/10/2017,623.82 ,RESIDENTIAL LONG TERM,V001185123
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,27/10/2017,698.50 ,NURSING LONG TERM,V001185124
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,27/10/2017,650.24 ,RESIDENTIAL LONG TERM,V001185125
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,27/10/2017,884.70 ,RESIDENTIAL LONG TERM,V001185126
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,27/10/2017,971.70 ,NURSING LONG TERM,V001185127
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,THE ROYAL MASONIC BENEVOLENT INSTITUTION,27/10/2017,549.58 ,RESIDENTIAL LONG TERM,V001185128
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,THE ROYAL MASONIC BENEVOLENT INSTITUTION,27/10/2017,549.58 ,RESIDENTIAL LONG TERM,V001185129
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,LILY CARE LIMITED,27/10/2017,596.30 ,RESIDENTIAL LONG TERM,V001185130
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,605.68 ,RESIDENTIAL LONG TERM,V001185131
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185132
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185133
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185134
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,27/10/2017,5398.64 ,RESIDENTIAL LONG TERM,V001185135
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,27/10/2017,5599.94 ,RESIDENTIAL LONG TERM,V001185136
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,27/10/2017,633.10 ,RESIDENTIAL LONG TERM,V001185138
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185140
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,27/10/2017,645.10 ,RESIDENTIAL LONG TERM,V001185141
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,27/10/2017,539.86 ,NURSING LONG TERM,V001185142
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185143
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185144
ROCHDALE BOROUGH COUNCIL,27/10/2017,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185145
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,27/10/2017,738.50 ,RESIDENTIAL LONG TERM,V001185146
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,AVERY HOMES MOSTON LIMITED,27/10/2017,615.80 ,RESIDENTIAL LONG TERM,V001185147
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,27/10/2017,914.00 ,RESIDENTIAL LONG TERM,V001185148
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185150
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,27/10/2017,698.70 ,RESIDENTIAL LONG TERM,V001185151
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185152
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185153
ROCHDALE BOROUGH COUNCIL,27/10/2017,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,27/10/2017,900.00 ,RESIDENTIAL LONG TERM,V001185154
