Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Engineering and Science,2,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Design and Imagery,4,Communications
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Internal Communications,2,Communications
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Soft Facilities Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Contract Perf Meas & Mgnt,71.11,Procurement
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Contract Perf Meas & Mgnt,13.78,Procurement
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Engineering and Science,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Direct Military Support,52.87,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Inventory Management,11,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Specialist Instruction,87.39,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Customer Services,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Decision Support,22.54,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Engineering and Science,2,Science and Engineering
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,E-Communcations,8,Communications
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,IT SECURITY,0.68,Information Technology
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Statistical Analysis,1,Statisticians
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Decision Support,156.2,Finance
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Direct Military Support,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Programme Manager,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Environmental Health,5,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Knowledge Info Management,5,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Teaching,4.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,EnvironmentalManagementAssessm,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,E-Communcations,2,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Safety Management,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,EnvironmentalManagementAssessm,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Logistics [Trades],1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Through Life Support,3.78,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Estate Advice,1,Property and asset management
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Energy Management,8.27,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF4,68679,79524,Safety Management,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Estate Advice,5,Property and asset management
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Logistics Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Training Support,27.5,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Estates Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Technology Management,1,Information Technology
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OF5,83205,91466,Programme Manager,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Estate Planning,3,Property and asset management
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Marine Engineering,3,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29551,36696,Transport & Movement,2,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,External Communications,1,Communications
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,EnvironmentalManagementAssessm,22.29,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR5-6,30750,37836,Engineering and Science,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Estates Management,2,Property and asset management
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Material Accounting,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Acoustics,2,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Government Quality Assurance,38.64,Programme and Project Management (PPM)
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Estate Advice,29.8,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR7-8,34039,44315,Engineering and Science,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,External Communications,4,Communications
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Naval Architecture,2,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Administrative Support,41.38,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Information Assurance,4,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Estate Planning,1.43,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR7-8,34039,44315,Engineering and Science,10,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Information Technology,55.81,Information Technology
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Nuclear Propulsion,42.4,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,AeroEng(Aero/Struct/Mech),4.4,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Information Technology,28.75,Information Technology
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Estate Surveying,35.32,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR7-8,34039,44315,Engineering and Science,1,Science and Engineering
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Inventory Management,4,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Nuclear Weapons,2,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,AeroEng(Electronics/Avionics),2,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Internal Communications,6,Communications
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Estates Management,133.12,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR7-8,34039,44315,Engineering and Science,2,Science and Engineering
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,IT SECURITY,1,Information Technology
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Obsolete Security,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Audit and Assurance,0.81,Internal Audit
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Inventory Management,67.7,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,External Communications,1,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR7-8,34039,44315,Programme Manager,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Knowledge Info Management,15,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Occupational Psychology,1,Psychology
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Business Continuity,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Investigative Accounting,43.86,Finance
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Forestry,3,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR7-8,34039,44315,Safety Management,2,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Legal,4,Law
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Operational Analysis,5.81,Science and Engineering
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Business Management,44.81,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Knowledge Info Management,21.81,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Geospatial Analyst,4,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR9,39548,47902,Engineering and Science,2,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Knowledge & Information Management Manager,6,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Performance Management,2,Internal Audit
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Civilian HR Service Provider,1,Human Resources
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Land Sys Eng(Elect/Electronic),1,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Housing Service Delivery,40.36,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR9,39548,47902,Engineering and Science,2,Science and Engineering
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Logistics Management,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Policy Advisor,1,Policy
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Civilian Training,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Land Sys Eng(Struct/Mech),9,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Information Technology,6.35,Information Technology
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR9,39548,47902,Safety Management,2,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Museum,9,Knowledge and Information Management (KIM)
Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29551,36696,Port Operations,3,Operational Delivery
Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23661,29383,Commercial Analysis,1,Procurement
Ministry of Defence,Ministry of Defence,Defence Equipment and Support,9000,C1,36004,44711,Land Systems Eng (Weapons),3,Science and Engineering
Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,26677,C2,29551,36696,Internal Communications,1,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,OR9,39548,47902,Safety Management,1,Military
Ministry of Defence,Ministry of Defence,Army,1167535,C2,29551,36696,Obsolete Security,6,Operational Delivery
