PublicationDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,ElectionDate,TypeofElection,ElectedBodyURI,ElectedBodyLabel,ConstituencyURL,ConstituencyLabel,CandidateName,PoliticalPartyURI,PoliticalPartyLabel,VotesWon,Elected,VotesCast,SizeofElectorate,Rejected-Invalid-Votes,ElectoralServices,ReportEmail,ReportTel
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001441,Temple Newsam,MOORE Phil,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),1259,,5813,16153,39,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001441,Temple Newsam,NORMAN Keith Cecil,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,216,,5813,16153,39,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001441,Temple Newsam,SCHOFIELD David,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,1430,,5813,16153,39,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001442,Weetwood,BASU Angelo ,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,597,,6107,14798,14,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001442,Weetwood,BENTLEY Jonathan Joseph,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,2701,Elected,6107,14798,14,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001442,Weetwood,CULLEN Mike,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),398,,6107,14798,14,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001442,Weetwood,HARRINGTON Roger,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,1982,,6107,14798,14,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001442,Weetwood,HEMINGWAY Martin Francis,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,415,,6107,14798,14,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001443,Wetherby ,FERHANI Adam,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,1141,,5842,15592,33,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001443,Wetherby ,GOLTON Christine Mavis,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,366,,5842,15592,33,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001443,Wetherby ,SANTOS Vasco ,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,203,,5842,15592,33,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001443,Wetherby ,SMITH Tina Janette,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Inderpendence Party (UKIP),712,,5842,15592,33,Electoral Services,electors@leeds.gov.uk,
27/05/2016,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/service/721,Election Results,05/05/2016,District and Borough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Leeds City Council,http://statistics.data.gov.uk/id/statistical-geography/E05001443,Wetherby ,WILKINSON Gerald ,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative and Unionist Party,3387,Elected,5842,15592,33,Electoral Services,electors@leeds.gov.uk,
